game,2015,2,20150920,201509200nyg,atl,"Atlanta Falcons",24,nyg,"New York Giants",20
player,201509200nyg,nyg,CunnJe00,rec_yds,3,,,,,
player,201509200nyg,nyg,CunnJe00,rec_td,0,,,,,
player,201509200nyg,nyg,CunnJe00,rec_long,3,,,,,
player,201509200nyg,nyg,CunnJe00,fumbles,0,,,,,
player,201509200nyg,nyg,CunnJe00,fumbles_lost,0,,,,,
player,201509200nyg,atl,BeasVi00,def_int,0,,,,,
player,201509200nyg,atl,BeasVi00,def_int_yds,0,,,,,
player,201509200nyg,atl,BeasVi00,def_int_td,0,,,,,
player,201509200nyg,atl,BeasVi00,def_int_long,0,,,,,
player,201509200nyg,atl,BeasVi00,pass_defended,0,,,,,
player,201509200nyg,atl,BeasVi00,sacks,1.0,,,,,
player,201509200nyg,atl,BeasVi00,tackles_combined,5,,,,,
player,201509200nyg,atl,BeasVi00,tackles_solo,3,,,,,
player,201509200nyg,atl,BeasVi00,tackles_assists,2,,,,,
player,201509200nyg,atl,BeasVi00,tackles_loss,0,,,,,
player,201509200nyg,atl,BeasVi00,qb_hits,0,,,,,
player,201509200nyg,atl,BeasVi00,fumbles_rec,0,,,,,
player,201509200nyg,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,BeasVi00,fumbles_forced,1,,,,,
player,201509200nyg,atl,BierKr99,def_int,0,,,,,
player,201509200nyg,atl,BierKr99,def_int_yds,0,,,,,
player,201509200nyg,atl,BierKr99,def_int_td,0,,,,,
player,201509200nyg,atl,BierKr99,def_int_long,0,,,,,
player,201509200nyg,atl,BierKr99,pass_defended,0,,,,,
player,201509200nyg,atl,BierKr99,sacks,1.0,,,,,
player,201509200nyg,atl,BierKr99,tackles_combined,4,,,,,
player,201509200nyg,atl,BierKr99,tackles_solo,3,,,,,
player,201509200nyg,atl,BierKr99,tackles_assists,1,,,,,
player,201509200nyg,atl,BierKr99,tackles_loss,1,,,,,
player,201509200nyg,atl,BierKr99,qb_hits,1,,,,,
player,201509200nyg,atl,BierKr99,fumbles_rec,0,,,,,
player,201509200nyg,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,BierKr99,fumbles_forced,1,,,,,
player,201509200nyg,atl,DuraJu99,def_int,0,,,,,
player,201509200nyg,atl,DuraJu99,def_int_yds,0,,,,,
player,201509200nyg,atl,DuraJu99,def_int_td,0,,,,,
player,201509200nyg,atl,DuraJu99,def_int_long,0,,,,,
player,201509200nyg,atl,DuraJu99,pass_defended,1,,,,,
player,201509200nyg,atl,DuraJu99,sacks,0.0,,,,,
player,201509200nyg,atl,DuraJu99,tackles_combined,10,,,,,
player,201509200nyg,atl,DuraJu99,tackles_solo,9,,,,,
player,201509200nyg,atl,DuraJu99,tackles_assists,1,,,,,
player,201509200nyg,atl,DuraJu99,tackles_loss,1,,,,,
player,201509200nyg,atl,DuraJu99,qb_hits,0,,,,,
player,201509200nyg,atl,DuraJu99,fumbles_rec,0,,,,,
player,201509200nyg,atl,DuraJu99,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,DuraJu99,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,DuraJu99,fumbles_forced,0,,,,,
player,201509200nyg,atl,AdamPh00,def_int,0,,,,,
player,201509200nyg,atl,AdamPh00,def_int_yds,0,,,,,
player,201509200nyg,atl,AdamPh00,def_int_td,0,,,,,
player,201509200nyg,atl,AdamPh00,def_int_long,0,,,,,
player,201509200nyg,atl,AdamPh00,pass_defended,0,,,,,
player,201509200nyg,atl,AdamPh00,sacks,0.0,,,,,
player,201509200nyg,atl,AdamPh00,tackles_combined,8,,,,,
player,201509200nyg,atl,AdamPh00,tackles_solo,5,,,,,
player,201509200nyg,atl,AdamPh00,tackles_assists,3,,,,,
player,201509200nyg,atl,AdamPh00,tackles_loss,0,,,,,
player,201509200nyg,atl,AdamPh00,qb_hits,0,,,,,
player,201509200nyg,atl,AdamPh00,fumbles_rec,0,,,,,
player,201509200nyg,atl,AdamPh00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,AdamPh00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,AdamPh00,fumbles_forced,0,,,,,
player,201509200nyg,atl,MoorWi99,def_int,0,,,,,
player,201509200nyg,atl,MoorWi99,def_int_yds,0,,,,,
player,201509200nyg,atl,MoorWi99,def_int_td,0,,,,,
player,201509200nyg,atl,MoorWi99,def_int_long,0,,,,,
player,201509200nyg,atl,MoorWi99,pass_defended,1,,,,,
player,201509200nyg,atl,MoorWi99,sacks,0.0,,,,,
player,201509200nyg,atl,MoorWi99,tackles_combined,8,,,,,
player,201509200nyg,atl,MoorWi99,tackles_solo,5,,,,,
player,201509200nyg,atl,MoorWi99,tackles_assists,3,,,,,
player,201509200nyg,atl,MoorWi99,tackles_loss,0,,,,,
player,201509200nyg,atl,MoorWi99,qb_hits,0,,,,,
player,201509200nyg,atl,MoorWi99,fumbles_rec,0,,,,,
player,201509200nyg,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,MoorWi99,fumbles_forced,0,,,,,
player,201509200nyg,atl,StupNa01,def_int,0,,,,,
player,201509200nyg,atl,StupNa01,def_int_yds,0,,,,,
player,201509200nyg,atl,StupNa01,def_int_td,0,,,,,
player,201509200nyg,atl,StupNa01,def_int_long,0,,,,,
player,201509200nyg,atl,StupNa01,pass_defended,0,,,,,
player,201509200nyg,atl,StupNa01,sacks,0.0,,,,,
player,201509200nyg,atl,StupNa01,tackles_combined,7,,,,,
player,201509200nyg,atl,StupNa01,tackles_solo,6,,,,,
player,201509200nyg,atl,StupNa01,tackles_assists,1,,,,,
player,201509200nyg,atl,StupNa01,tackles_loss,0,,,,,
player,201509200nyg,atl,StupNa01,qb_hits,0,,,,,
player,201509200nyg,atl,StupNa01,fumbles_rec,0,,,,,
player,201509200nyg,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,StupNa01,fumbles_forced,0,,,,,
player,201509200nyg,atl,BabiJo20,def_int,0,,,,,
player,201509200nyg,atl,BabiJo20,def_int_yds,0,,,,,
player,201509200nyg,atl,BabiJo20,def_int_td,0,,,,,
player,201509200nyg,atl,BabiJo20,def_int_long,0,,,,,
player,201509200nyg,atl,BabiJo20,pass_defended,0,,,,,
player,201509200nyg,atl,BabiJo20,sacks,0.0,,,,,
player,201509200nyg,atl,BabiJo20,tackles_combined,6,,,,,
player,201509200nyg,atl,BabiJo20,tackles_solo,4,,,,,
player,201509200nyg,atl,BabiJo20,tackles_assists,2,,,,,
player,201509200nyg,atl,BabiJo20,tackles_loss,1,,,,,
player,201509200nyg,atl,BabiJo20,qb_hits,0,,,,,
player,201509200nyg,atl,BabiJo20,fumbles_rec,0,,,,,
player,201509200nyg,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,BabiJo20,fumbles_forced,0,,,,,
player,201509200nyg,atl,JackTy98,def_int,0,,,,,
player,201509200nyg,atl,JackTy98,def_int_yds,0,,,,,
player,201509200nyg,atl,JackTy98,def_int_td,0,,,,,
player,201509200nyg,atl,JackTy98,def_int_long,0,,,,,
player,201509200nyg,atl,JackTy98,pass_defended,0,,,,,
player,201509200nyg,atl,JackTy98,sacks,0.0,,,,,
player,201509200nyg,atl,JackTy98,tackles_combined,5,,,,,
player,201509200nyg,atl,JackTy98,tackles_solo,2,,,,,
player,201509200nyg,atl,JackTy98,tackles_assists,3,,,,,
player,201509200nyg,atl,JackTy98,tackles_loss,1,,,,,
player,201509200nyg,atl,JackTy98,qb_hits,0,,,,,
player,201509200nyg,atl,JackTy98,fumbles_rec,0,,,,,
player,201509200nyg,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,JackTy98,fumbles_forced,0,,,,,
player,201509200nyg,atl,AlfoRo00,def_int,0,,,,,
player,201509200nyg,atl,AlfoRo00,def_int_yds,0,,,,,
player,201509200nyg,atl,AlfoRo00,def_int_td,0,,,,,
player,201509200nyg,atl,AlfoRo00,def_int_long,0,,,,,
player,201509200nyg,atl,AlfoRo00,pass_defended,1,,,,,
player,201509200nyg,atl,AlfoRo00,sacks,0.0,,,,,
player,201509200nyg,atl,AlfoRo00,tackles_combined,4,,,,,
player,201509200nyg,atl,AlfoRo00,tackles_solo,4,,,,,
player,201509200nyg,atl,AlfoRo00,tackles_assists,0,,,,,
player,201509200nyg,atl,AlfoRo00,tackles_loss,0,,,,,
player,201509200nyg,atl,AlfoRo00,qb_hits,0,,,,,
player,201509200nyg,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201509200nyg,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201509200nyg,atl,AlleRi00,def_int,0,,,,,
player,201509200nyg,atl,AlleRi00,def_int_yds,0,,,,,
player,201509200nyg,atl,AlleRi00,def_int_td,0,,,,,
player,201509200nyg,atl,AlleRi00,def_int_long,0,,,,,
player,201509200nyg,atl,AlleRi00,pass_defended,0,,,,,
player,201509200nyg,atl,AlleRi00,sacks,0.0,,,,,
player,201509200nyg,atl,AlleRi00,tackles_combined,3,,,,,
player,201509200nyg,atl,AlleRi00,tackles_solo,3,,,,,
player,201509200nyg,atl,AlleRi00,tackles_assists,0,,,,,
player,201509200nyg,atl,AlleRi00,tackles_loss,0,,,,,
player,201509200nyg,atl,AlleRi00,qb_hits,0,,,,,
player,201509200nyg,atl,AlleRi00,fumbles_rec,0,,,,,
player,201509200nyg,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,AlleRi00,fumbles_forced,0,,,,,
player,201509200nyg,atl,SchoOB99,def_int,0,,,,,
player,201509200nyg,atl,SchoOB99,def_int_yds,0,,,,,
player,201509200nyg,atl,SchoOB99,def_int_td,0,,,,,
player,201509200nyg,atl,SchoOB99,def_int_long,0,,,,,
player,201509200nyg,atl,SchoOB99,pass_defended,0,,,,,
player,201509200nyg,atl,SchoOB99,sacks,0.0,,,,,
player,201509200nyg,atl,SchoOB99,tackles_combined,3,,,,,
player,201509200nyg,atl,SchoOB99,tackles_solo,1,,,,,
player,201509200nyg,atl,SchoOB99,tackles_assists,2,,,,,
player,201509200nyg,atl,SchoOB99,tackles_loss,1,,,,,
player,201509200nyg,atl,SchoOB99,qb_hits,2,,,,,
player,201509200nyg,atl,SchoOB99,fumbles_rec,0,,,,,
player,201509200nyg,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,SchoOB99,fumbles_forced,0,,,,,
player,201509200nyg,atl,TrufDe00,def_int,0,,,,,
player,201509200nyg,atl,TrufDe00,def_int_yds,0,,,,,
player,201509200nyg,atl,TrufDe00,def_int_td,0,,,,,
player,201509200nyg,atl,TrufDe00,def_int_long,0,,,,,
player,201509200nyg,atl,TrufDe00,pass_defended,0,,,,,
player,201509200nyg,atl,TrufDe00,sacks,0.0,,,,,
player,201509200nyg,atl,TrufDe00,tackles_combined,3,,,,,
player,201509200nyg,atl,TrufDe00,tackles_solo,1,,,,,
player,201509200nyg,atl,TrufDe00,tackles_assists,2,,,,,
player,201509200nyg,atl,TrufDe00,tackles_loss,0,,,,,
player,201509200nyg,atl,TrufDe00,qb_hits,0,,,,,
player,201509200nyg,atl,TrufDe00,fumbles_rec,0,,,,,
player,201509200nyg,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,TrufDe00,fumbles_forced,0,,,,,
player,201509200nyg,atl,WorrPa00,def_int,0,,,,,
player,201509200nyg,atl,WorrPa00,def_int_yds,0,,,,,
player,201509200nyg,atl,WorrPa00,def_int_td,0,,,,,
player,201509200nyg,atl,WorrPa00,def_int_long,0,,,,,
player,201509200nyg,atl,WorrPa00,pass_defended,0,,,,,
player,201509200nyg,atl,WorrPa00,sacks,0.0,,,,,
player,201509200nyg,atl,WorrPa00,tackles_combined,3,,,,,
player,201509200nyg,atl,WorrPa00,tackles_solo,2,,,,,
player,201509200nyg,atl,WorrPa00,tackles_assists,1,,,,,
player,201509200nyg,atl,WorrPa00,tackles_loss,0,,,,,
player,201509200nyg,atl,WorrPa00,qb_hits,0,,,,,
player,201509200nyg,atl,WorrPa00,fumbles_rec,0,,,,,
player,201509200nyg,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,WorrPa00,fumbles_forced,0,,,,,
player,201509200nyg,atl,BartJo01,def_int,0,,,,,
player,201509200nyg,atl,BartJo01,def_int_yds,0,,,,,
player,201509200nyg,atl,BartJo01,def_int_td,0,,,,,
player,201509200nyg,atl,BartJo01,def_int_long,0,,,,,
player,201509200nyg,atl,BartJo01,pass_defended,0,,,,,
player,201509200nyg,atl,BartJo01,sacks,0.0,,,,,
player,201509200nyg,atl,BartJo01,tackles_combined,2,,,,,
player,201509200nyg,atl,BartJo01,tackles_solo,2,,,,,
player,201509200nyg,atl,BartJo01,tackles_assists,0,,,,,
player,201509200nyg,atl,BartJo01,tackles_loss,0,,,,,
player,201509200nyg,atl,BartJo01,qb_hits,0,,,,,
player,201509200nyg,atl,BartJo01,fumbles_rec,0,,,,,
player,201509200nyg,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,BartJo01,fumbles_forced,0,,,,,
player,201509200nyg,atl,BradAl00,def_int,0,,,,,
player,201509200nyg,atl,BradAl00,def_int_yds,0,,,,,
player,201509200nyg,atl,BradAl00,def_int_td,0,,,,,
player,201509200nyg,atl,BradAl00,def_int_long,0,,,,,
player,201509200nyg,atl,BradAl00,pass_defended,0,,,,,
player,201509200nyg,atl,BradAl00,sacks,0.0,,,,,
player,201509200nyg,atl,BradAl00,tackles_combined,2,,,,,
player,201509200nyg,atl,BradAl00,tackles_solo,2,,,,,
player,201509200nyg,atl,BradAl00,tackles_assists,0,,,,,
player,201509200nyg,atl,BradAl00,tackles_loss,0,,,,,
player,201509200nyg,atl,BradAl00,qb_hits,0,,,,,
player,201509200nyg,atl,BradAl00,fumbles_rec,0,,,,,
player,201509200nyg,atl,BradAl00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,BradAl00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,BradAl00,fumbles_forced,0,,,,,
player,201509200nyg,atl,SoliPa99,def_int,0,,,,,
player,201509200nyg,atl,SoliPa99,def_int_yds,0,,,,,
player,201509200nyg,atl,SoliPa99,def_int_td,0,,,,,
player,201509200nyg,atl,SoliPa99,def_int_long,0,,,,,
player,201509200nyg,atl,SoliPa99,pass_defended,0,,,,,
player,201509200nyg,atl,SoliPa99,sacks,0.0,,,,,
player,201509200nyg,atl,SoliPa99,tackles_combined,2,,,,,
player,201509200nyg,atl,SoliPa99,tackles_solo,2,,,,,
player,201509200nyg,atl,SoliPa99,tackles_assists,0,,,,,
player,201509200nyg,atl,SoliPa99,tackles_loss,0,,,,,
player,201509200nyg,atl,SoliPa99,qb_hits,0,,,,,
player,201509200nyg,atl,SoliPa99,fumbles_rec,1,,,,,
player,201509200nyg,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,SoliPa99,fumbles_forced,0,,,,,
player,201509200nyg,atl,WeemEr00,def_int,0,,,,,
player,201509200nyg,atl,WeemEr00,def_int_yds,0,,,,,
player,201509200nyg,atl,WeemEr00,def_int_td,0,,,,,
player,201509200nyg,atl,WeemEr00,def_int_long,0,,,,,
player,201509200nyg,atl,WeemEr00,pass_defended,0,,,,,
player,201509200nyg,atl,WeemEr00,sacks,0.0,,,,,
player,201509200nyg,atl,WeemEr00,tackles_combined,2,,,,,
player,201509200nyg,atl,WeemEr00,tackles_solo,1,,,,,
player,201509200nyg,atl,WeemEr00,tackles_assists,1,,,,,
player,201509200nyg,atl,WeemEr00,tackles_loss,0,,,,,
player,201509200nyg,atl,WeemEr00,qb_hits,0,,,,,
player,201509200nyg,atl,WeemEr00,fumbles_rec,0,,,,,
player,201509200nyg,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,WeemEr00,fumbles_forced,0,,,,,
player,201509200nyg,atl,TherRo00,def_int,0,,,,,
player,201509200nyg,atl,TherRo00,def_int_yds,0,,,,,
player,201509200nyg,atl,TherRo00,def_int_td,0,,,,,
player,201509200nyg,atl,TherRo00,def_int_long,0,,,,,
player,201509200nyg,atl,TherRo00,pass_defended,0,,,,,
player,201509200nyg,atl,TherRo00,sacks,0.0,,,,,
player,201509200nyg,atl,TherRo00,tackles_combined,1,,,,,
player,201509200nyg,atl,TherRo00,tackles_solo,1,,,,,
player,201509200nyg,atl,TherRo00,tackles_assists,0,,,,,
player,201509200nyg,atl,TherRo00,tackles_loss,0,,,,,
player,201509200nyg,atl,TherRo00,qb_hits,0,,,,,
player,201509200nyg,atl,TherRo00,fumbles_rec,0,,,,,
player,201509200nyg,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,TherRo00,fumbles_forced,0,,,,,
player,201509200nyg,atl,ClayAd00,def_int,0,,,,,
player,201509200nyg,atl,ClayAd00,def_int_yds,0,,,,,
player,201509200nyg,atl,ClayAd00,def_int_td,0,,,,,
player,201509200nyg,atl,ClayAd00,def_int_long,0,,,,,
player,201509200nyg,atl,ClayAd00,pass_defended,0,,,,,
player,201509200nyg,atl,ClayAd00,sacks,0.0,,,,,
player,201509200nyg,atl,ClayAd00,tackles_combined,0,,,,,
player,201509200nyg,atl,ClayAd00,tackles_solo,0,,,,,
player,201509200nyg,atl,ClayAd00,tackles_assists,0,,,,,
player,201509200nyg,atl,ClayAd00,tackles_loss,0,,,,,
player,201509200nyg,atl,ClayAd00,qb_hits,3,,,,,
player,201509200nyg,atl,ClayAd00,fumbles_rec,0,,,,,
player,201509200nyg,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201509200nyg,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201509200nyg,atl,ClayAd00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,AyerRo99,def_int,0,,,,,
player,201509200nyg,nyg,AyerRo99,def_int_yds,0,,,,,
player,201509200nyg,nyg,AyerRo99,def_int_td,0,,,,,
player,201509200nyg,nyg,AyerRo99,def_int_long,0,,,,,
player,201509200nyg,nyg,AyerRo99,pass_defended,2,,,,,
player,201509200nyg,nyg,AyerRo99,sacks,1.0,,,,,
player,201509200nyg,nyg,AyerRo99,tackles_combined,3,,,,,
player,201509200nyg,nyg,AyerRo99,tackles_solo,3,,,,,
player,201509200nyg,nyg,AyerRo99,tackles_assists,0,,,,,
player,201509200nyg,nyg,AyerRo99,tackles_loss,2,,,,,
player,201509200nyg,nyg,AyerRo99,qb_hits,2,,,,,
player,201509200nyg,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,JenkCu20,def_int,0,,,,,
player,201509200nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201509200nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201509200nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201509200nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201509200nyg,nyg,JenkCu20,sacks,1.0,,,,,
player,201509200nyg,nyg,JenkCu20,tackles_combined,2,,,,,
player,201509200nyg,nyg,JenkCu20,tackles_solo,1,,,,,
player,201509200nyg,nyg,JenkCu20,tackles_assists,1,,,,,
player,201509200nyg,nyg,JenkCu20,tackles_loss,1,,,,,
player,201509200nyg,nyg,JenkCu20,qb_hits,2,,,,,
player,201509200nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201509200nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201509200nyg,nyg,KennDe00,def_int,0,,,,,
player,201509200nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201509200nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201509200nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201509200nyg,nyg,KennDe00,pass_defended,1,,,,,
player,201509200nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201509200nyg,nyg,KennDe00,tackles_combined,10,,,,,
player,201509200nyg,nyg,KennDe00,tackles_solo,7,,,,,
player,201509200nyg,nyg,KennDe00,tackles_assists,3,,,,,
player,201509200nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201509200nyg,nyg,KennDe00,qb_hits,2,,,,,
player,201509200nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,HoslJa00,def_int,0,,,,,
player,201509200nyg,nyg,HoslJa00,def_int_yds,0,,,,,
player,201509200nyg,nyg,HoslJa00,def_int_td,0,,,,,
player,201509200nyg,nyg,HoslJa00,def_int_long,0,,,,,
player,201509200nyg,nyg,HoslJa00,pass_defended,0,,,,,
player,201509200nyg,nyg,HoslJa00,sacks,0.0,,,,,
player,201509200nyg,nyg,HoslJa00,tackles_combined,8,,,,,
player,201509200nyg,nyg,HoslJa00,tackles_solo,6,,,,,
player,201509200nyg,nyg,HoslJa00,tackles_assists,2,,,,,
player,201509200nyg,nyg,HoslJa00,tackles_loss,0,,,,,
player,201509200nyg,nyg,HoslJa00,qb_hits,0,,,,,
player,201509200nyg,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,MeriBr99,def_int,0,,,,,
player,201509200nyg,nyg,MeriBr99,def_int_yds,0,,,,,
player,201509200nyg,nyg,MeriBr99,def_int_td,0,,,,,
player,201509200nyg,nyg,MeriBr99,def_int_long,0,,,,,
player,201509200nyg,nyg,MeriBr99,pass_defended,2,,,,,
player,201509200nyg,nyg,MeriBr99,sacks,0.0,,,,,
player,201509200nyg,nyg,MeriBr99,tackles_combined,8,,,,,
player,201509200nyg,nyg,MeriBr99,tackles_solo,6,,,,,
player,201509200nyg,nyg,MeriBr99,tackles_assists,2,,,,,
player,201509200nyg,nyg,MeriBr99,tackles_loss,0,,,,,
player,201509200nyg,nyg,MeriBr99,qb_hits,0,,,,,
player,201509200nyg,nyg,MeriBr99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,MeriBr99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,MeriBr99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,MeriBr99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,ThomJ.02,def_int,0,,,,,
player,201509200nyg,nyg,ThomJ.02,def_int_yds,0,,,,,
player,201509200nyg,nyg,ThomJ.02,def_int_td,0,,,,,
player,201509200nyg,nyg,ThomJ.02,def_int_long,0,,,,,
player,201509200nyg,nyg,ThomJ.02,pass_defended,0,,,,,
player,201509200nyg,nyg,ThomJ.02,sacks,0.0,,,,,
player,201509200nyg,nyg,ThomJ.02,tackles_combined,7,,,,,
player,201509200nyg,nyg,ThomJ.02,tackles_solo,3,,,,,
player,201509200nyg,nyg,ThomJ.02,tackles_assists,4,,,,,
player,201509200nyg,nyg,ThomJ.02,tackles_loss,0,,,,,
player,201509200nyg,nyg,ThomJ.02,qb_hits,0,,,,,
player,201509200nyg,nyg,ThomJ.02,fumbles_rec,0,,,,,
player,201509200nyg,nyg,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,ThomJ.02,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,ThomJ.02,fumbles_forced,0,,,,,
player,201509200nyg,nyg,CollLa00,def_int,0,,,,,
player,201509200nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201509200nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201509200nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201509200nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201509200nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201509200nyg,nyg,CollLa00,tackles_combined,6,,,,,
player,201509200nyg,nyg,CollLa00,tackles_solo,6,,,,,
player,201509200nyg,nyg,CollLa00,tackles_assists,0,,,,,
player,201509200nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201509200nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201509200nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,UngaUa00,def_int,0,,,,,
player,201509200nyg,nyg,UngaUa00,def_int_yds,0,,,,,
player,201509200nyg,nyg,UngaUa00,def_int_td,0,,,,,
player,201509200nyg,nyg,UngaUa00,def_int_long,0,,,,,
player,201509200nyg,nyg,UngaUa00,pass_defended,1,,,,,
player,201509200nyg,nyg,UngaUa00,sacks,0.0,,,,,
player,201509200nyg,nyg,UngaUa00,tackles_combined,5,,,,,
player,201509200nyg,nyg,UngaUa00,tackles_solo,1,,,,,
player,201509200nyg,nyg,UngaUa00,tackles_assists,4,,,,,
player,201509200nyg,nyg,UngaUa00,tackles_loss,,,,,,
player,201509200nyg,nyg,UngaUa00,qb_hits,,,,,,
player,201509200nyg,nyg,UngaUa00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,UngaUa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,UngaUa00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,UngaUa00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,AmukPr00,def_int,0,,,,,
player,201509200nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201509200nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201509200nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201509200nyg,nyg,AmukPr00,pass_defended,1,,,,,
player,201509200nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201509200nyg,nyg,AmukPr00,tackles_combined,4,,,,,
player,201509200nyg,nyg,AmukPr00,tackles_solo,4,,,,,
player,201509200nyg,nyg,AmukPr00,tackles_assists,0,,,,,
player,201509200nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201509200nyg,nyg,AmukPr00,qb_hits,0,,,,,
