game,2015,3,20150927,201509270car,nor,"New Orleans Saints",22,car,"Carolina Panthers",27
player,201509270car,nor,IngrMa01,rec_long,23,,,,,
player,201509270car,nor,IngrMa01,fumbles,0,,,,,
player,201509270car,nor,IngrMa01,fumbles_lost,0,,,,,
player,201509270car,nor,RobiKh00,pass_cmp,0,,,,,
player,201509270car,nor,RobiKh00,pass_att,0,,,,,
player,201509270car,nor,RobiKh00,pass_yds,0,,,,,
player,201509270car,nor,RobiKh00,pass_td,0,,,,,
player,201509270car,nor,RobiKh00,pass_int,0,,,,,
player,201509270car,nor,RobiKh00,pass_sacked,0,,,,,
player,201509270car,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201509270car,nor,RobiKh00,pass_long,0,,,,,
player,201509270car,nor,RobiKh00,pass_rating,,,,,,
player,201509270car,nor,RobiKh00,rush_att,7,,,,,
player,201509270car,nor,RobiKh00,rush_yds,12,,,,,
player,201509270car,nor,RobiKh00,rush_td,1,,,,,
player,201509270car,nor,RobiKh00,rush_long,8,,,,,
player,201509270car,nor,RobiKh00,targets,2,,,,,
player,201509270car,nor,RobiKh00,rec,2,,,,,
player,201509270car,nor,RobiKh00,rec_yds,8,,,,,
player,201509270car,nor,RobiKh00,rec_td,0,,,,,
player,201509270car,nor,RobiKh00,rec_long,4,,,,,
player,201509270car,nor,RobiKh00,fumbles,0,,,,,
player,201509270car,nor,RobiKh00,fumbles_lost,0,,,,,
player,201509270car,nor,SpilC.00,pass_cmp,0,,,,,
player,201509270car,nor,SpilC.00,pass_att,0,,,,,
player,201509270car,nor,SpilC.00,pass_yds,0,,,,,
player,201509270car,nor,SpilC.00,pass_td,0,,,,,
player,201509270car,nor,SpilC.00,pass_int,0,,,,,
player,201509270car,nor,SpilC.00,pass_sacked,0,,,,,
player,201509270car,nor,SpilC.00,pass_sacked_yds,0,,,,,
player,201509270car,nor,SpilC.00,pass_long,0,,,,,
player,201509270car,nor,SpilC.00,pass_rating,,,,,,
player,201509270car,nor,SpilC.00,rush_att,1,,,,,
player,201509270car,nor,SpilC.00,rush_yds,4,,,,,
player,201509270car,nor,SpilC.00,rush_td,0,,,,,
player,201509270car,nor,SpilC.00,rush_long,4,,,,,
player,201509270car,nor,SpilC.00,targets,2,,,,,
player,201509270car,nor,SpilC.00,rec,2,,,,,
player,201509270car,nor,SpilC.00,rec_yds,22,,,,,
player,201509270car,nor,SpilC.00,rec_td,0,,,,,
player,201509270car,nor,SpilC.00,rec_long,19,,,,,
player,201509270car,nor,SpilC.00,fumbles,0,,,,,
player,201509270car,nor,SpilC.00,fumbles_lost,0,,,,,
player,201509270car,nor,JohnAu00,pass_cmp,0,,,,,
player,201509270car,nor,JohnAu00,pass_att,0,,,,,
player,201509270car,nor,JohnAu00,pass_yds,0,,,,,
player,201509270car,nor,JohnAu00,pass_td,0,,,,,
player,201509270car,nor,JohnAu00,pass_int,0,,,,,
player,201509270car,nor,JohnAu00,pass_sacked,0,,,,,
player,201509270car,nor,JohnAu00,pass_sacked_yds,0,,,,,
player,201509270car,nor,JohnAu00,pass_long,0,,,,,
player,201509270car,nor,JohnAu00,pass_rating,,,,,,
player,201509270car,nor,JohnAu00,rush_att,2,,,,,
player,201509270car,nor,JohnAu00,rush_yds,4,,,,,
player,201509270car,nor,JohnAu00,rush_td,0,,,,,
player,201509270car,nor,JohnAu00,rush_long,3,,,,,
player,201509270car,nor,JohnAu00,targets,0,,,,,
player,201509270car,nor,JohnAu00,rec,0,,,,,
player,201509270car,nor,JohnAu00,rec_yds,0,,,,,
player,201509270car,nor,JohnAu00,rec_td,0,,,,,
player,201509270car,nor,JohnAu00,rec_long,0,,,,,
player,201509270car,nor,JohnAu00,fumbles,0,,,,,
player,201509270car,nor,JohnAu00,fumbles_lost,0,,,,,
player,201509270car,nor,CookBr00,pass_cmp,0,,,,,
player,201509270car,nor,CookBr00,pass_att,0,,,,,
player,201509270car,nor,CookBr00,pass_yds,0,,,,,
player,201509270car,nor,CookBr00,pass_td,0,,,,,
player,201509270car,nor,CookBr00,pass_int,0,,,,,
player,201509270car,nor,CookBr00,pass_sacked,0,,,,,
player,201509270car,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201509270car,nor,CookBr00,pass_long,0,,,,,
player,201509270car,nor,CookBr00,pass_rating,,,,,,
player,201509270car,nor,CookBr00,rush_att,0,,,,,
player,201509270car,nor,CookBr00,rush_yds,0,,,,,
player,201509270car,nor,CookBr00,rush_td,0,,,,,
player,201509270car,nor,CookBr00,rush_long,0,,,,,
player,201509270car,nor,CookBr00,targets,8,,,,,
player,201509270car,nor,CookBr00,rec,7,,,,,
player,201509270car,nor,CookBr00,rec_yds,79,,,,,
player,201509270car,nor,CookBr00,rec_td,0,,,,,
player,201509270car,nor,CookBr00,rec_long,16,,,,,
player,201509270car,nor,CookBr00,fumbles,0,,,,,
player,201509270car,nor,CookBr00,fumbles_lost,0,,,,,
player,201509270car,nor,ColsMa00,pass_cmp,0,,,,,
player,201509270car,nor,ColsMa00,pass_att,0,,,,,
player,201509270car,nor,ColsMa00,pass_yds,0,,,,,
player,201509270car,nor,ColsMa00,pass_td,0,,,,,
player,201509270car,nor,ColsMa00,pass_int,0,,,,,
player,201509270car,nor,ColsMa00,pass_sacked,0,,,,,
player,201509270car,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201509270car,nor,ColsMa00,pass_long,0,,,,,
player,201509270car,nor,ColsMa00,pass_rating,,,,,,
player,201509270car,nor,ColsMa00,rush_att,0,,,,,
player,201509270car,nor,ColsMa00,rush_yds,0,,,,,
player,201509270car,nor,ColsMa00,rush_td,0,,,,,
player,201509270car,nor,ColsMa00,rush_long,0,,,,,
player,201509270car,nor,ColsMa00,targets,6,,,,,
player,201509270car,nor,ColsMa00,rec,4,,,,,
player,201509270car,nor,ColsMa00,rec_yds,47,,,,,
player,201509270car,nor,ColsMa00,rec_td,0,,,,,
player,201509270car,nor,ColsMa00,rec_long,22,,,,,
player,201509270car,nor,ColsMa00,fumbles,0,,,,,
player,201509270car,nor,ColsMa00,fumbles_lost,0,,,,,
player,201509270car,nor,SneaWi00,pass_cmp,0,,,,,
player,201509270car,nor,SneaWi00,pass_att,0,,,,,
player,201509270car,nor,SneaWi00,pass_yds,0,,,,,
player,201509270car,nor,SneaWi00,pass_td,0,,,,,
player,201509270car,nor,SneaWi00,pass_int,0,,,,,
player,201509270car,nor,SneaWi00,pass_sacked,0,,,,,
player,201509270car,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201509270car,nor,SneaWi00,pass_long,0,,,,,
player,201509270car,nor,SneaWi00,pass_rating,,,,,,
player,201509270car,nor,SneaWi00,rush_att,0,,,,,
player,201509270car,nor,SneaWi00,rush_yds,0,,,,,
player,201509270car,nor,SneaWi00,rush_td,0,,,,,
player,201509270car,nor,SneaWi00,rush_long,0,,,,,
player,201509270car,nor,SneaWi00,targets,7,,,,,
player,201509270car,nor,SneaWi00,rec,5,,,,,
player,201509270car,nor,SneaWi00,rec_yds,44,,,,,
player,201509270car,nor,SneaWi00,rec_td,0,,,,,
player,201509270car,nor,SneaWi00,rec_long,15,,,,,
player,201509270car,nor,SneaWi00,fumbles,0,,,,,
player,201509270car,nor,SneaWi00,fumbles_lost,0,,,,,
player,201509270car,nor,WatsBe00,pass_cmp,0,,,,,
player,201509270car,nor,WatsBe00,pass_att,0,,,,,
player,201509270car,nor,WatsBe00,pass_yds,0,,,,,
player,201509270car,nor,WatsBe00,pass_td,0,,,,,
player,201509270car,nor,WatsBe00,pass_int,0,,,,,
player,201509270car,nor,WatsBe00,pass_sacked,0,,,,,
player,201509270car,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201509270car,nor,WatsBe00,pass_long,0,,,,,
player,201509270car,nor,WatsBe00,pass_rating,,,,,,
player,201509270car,nor,WatsBe00,rush_att,0,,,,,
player,201509270car,nor,WatsBe00,rush_yds,0,,,,,
player,201509270car,nor,WatsBe00,rush_td,0,,,,,
player,201509270car,nor,WatsBe00,rush_long,0,,,,,
player,201509270car,nor,WatsBe00,targets,4,,,,,
player,201509270car,nor,WatsBe00,rec,4,,,,,
player,201509270car,nor,WatsBe00,rec_yds,42,,,,,
player,201509270car,nor,WatsBe00,rec_td,0,,,,,
player,201509270car,nor,WatsBe00,rec_long,20,,,,,
player,201509270car,nor,WatsBe00,fumbles,1,,,,,
player,201509270car,nor,WatsBe00,fumbles_lost,1,,,,,
player,201509270car,nor,HillJo02,pass_cmp,0,,,,,
player,201509270car,nor,HillJo02,pass_att,0,,,,,
player,201509270car,nor,HillJo02,pass_yds,0,,,,,
player,201509270car,nor,HillJo02,pass_td,0,,,,,
player,201509270car,nor,HillJo02,pass_int,0,,,,,
player,201509270car,nor,HillJo02,pass_sacked,0,,,,,
player,201509270car,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201509270car,nor,HillJo02,pass_long,0,,,,,
player,201509270car,nor,HillJo02,pass_rating,,,,,,
player,201509270car,nor,HillJo02,rush_att,0,,,,,
player,201509270car,nor,HillJo02,rush_yds,0,,,,,
player,201509270car,nor,HillJo02,rush_td,0,,,,,
player,201509270car,nor,HillJo02,rush_long,0,,,,,
player,201509270car,nor,HillJo02,targets,1,,,,,
player,201509270car,nor,HillJo02,rec,1,,,,,
player,201509270car,nor,HillJo02,rec_yds,10,,,,,
player,201509270car,nor,HillJo02,rec_td,0,,,,,
player,201509270car,nor,HillJo02,rec_long,10,,,,,
player,201509270car,nor,HillJo02,fumbles,0,,,,,
player,201509270car,nor,HillJo02,fumbles_lost,0,,,,,
player,201509270car,nor,ColeBr00,pass_cmp,0,,,,,
player,201509270car,nor,ColeBr00,pass_att,0,,,,,
player,201509270car,nor,ColeBr00,pass_yds,0,,,,,
player,201509270car,nor,ColeBr00,pass_td,0,,,,,
player,201509270car,nor,ColeBr00,pass_int,0,,,,,
player,201509270car,nor,ColeBr00,pass_sacked,0,,,,,
player,201509270car,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201509270car,nor,ColeBr00,pass_long,0,,,,,
player,201509270car,nor,ColeBr00,pass_rating,,,,,,
player,201509270car,nor,ColeBr00,rush_att,0,,,,,
player,201509270car,nor,ColeBr00,rush_yds,0,,,,,
player,201509270car,nor,ColeBr00,rush_td,0,,,,,
player,201509270car,nor,ColeBr00,rush_long,0,,,,,
player,201509270car,nor,ColeBr00,targets,3,,,,,
player,201509270car,nor,ColeBr00,rec,1,,,,,
player,201509270car,nor,ColeBr00,rec_yds,9,,,,,
player,201509270car,nor,ColeBr00,rec_td,0,,,,,
player,201509270car,nor,ColeBr00,rec_long,9,,,,,
player,201509270car,nor,ColeBr00,fumbles,0,,,,,
player,201509270car,nor,ColeBr00,fumbles_lost,0,,,,,
player,201509270car,car,NewtCa00,pass_cmp,20,,,,,
player,201509270car,car,NewtCa00,pass_att,31,,,,,
player,201509270car,car,NewtCa00,pass_yds,315,,,,,
player,201509270car,car,NewtCa00,pass_td,2,,,,,
player,201509270car,car,NewtCa00,pass_int,0,,,,,
player,201509270car,car,NewtCa00,pass_sacked,1,,,,,
player,201509270car,car,NewtCa00,pass_sacked_yds,3,,,,,
player,201509270car,car,NewtCa00,pass_long,55,,,,,
player,201509270car,car,NewtCa00,pass_rating,119.7,,,,,
player,201509270car,car,NewtCa00,rush_att,7,,,,,
player,201509270car,car,NewtCa00,rush_yds,33,,,,,
player,201509270car,car,NewtCa00,rush_td,1,,,,,
player,201509270car,car,NewtCa00,rush_long,13,,,,,
player,201509270car,car,NewtCa00,targets,0,,,,,
player,201509270car,car,NewtCa00,rec,0,,,,,
player,201509270car,car,NewtCa00,rec_yds,0,,,,,
player,201509270car,car,NewtCa00,rec_td,0,,,,,
player,201509270car,car,NewtCa00,rec_long,0,,,,,
player,201509270car,car,NewtCa00,fumbles,0,,,,,
player,201509270car,car,NewtCa00,fumbles_lost,0,,,,,
player,201509270car,car,StewJo00,pass_cmp,0,,,,,
player,201509270car,car,StewJo00,pass_att,0,,,,,
player,201509270car,car,StewJo00,pass_yds,0,,,,,
player,201509270car,car,StewJo00,pass_td,0,,,,,
player,201509270car,car,StewJo00,pass_int,0,,,,,
player,201509270car,car,StewJo00,pass_sacked,0,,,,,
player,201509270car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201509270car,car,StewJo00,pass_long,0,,,,,
player,201509270car,car,StewJo00,pass_rating,,,,,,
player,201509270car,car,StewJo00,rush_att,14,,,,,
player,201509270car,car,StewJo00,rush_yds,52,,,,,
player,201509270car,car,StewJo00,rush_td,0,,,,,
player,201509270car,car,StewJo00,rush_long,14,,,,,
player,201509270car,car,StewJo00,targets,1,,,,,
player,201509270car,car,StewJo00,rec,0,,,,,
player,201509270car,car,StewJo00,rec_yds,0,,,,,
player,201509270car,car,StewJo00,rec_td,0,,,,,
player,201509270car,car,StewJo00,rec_long,0,,,,,
player,201509270car,car,StewJo00,fumbles,0,,,,,
player,201509270car,car,StewJo00,fumbles_lost,0,,,,,
player,201509270car,car,TolbMi00,pass_cmp,0,,,,,
player,201509270car,car,TolbMi00,pass_att,0,,,,,
player,201509270car,car,TolbMi00,pass_yds,0,,,,,
player,201509270car,car,TolbMi00,pass_td,0,,,,,
player,201509270car,car,TolbMi00,pass_int,0,,,,,
player,201509270car,car,TolbMi00,pass_sacked,0,,,,,
player,201509270car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201509270car,car,TolbMi00,pass_long,0,,,,,
player,201509270car,car,TolbMi00,pass_rating,,,,,,
player,201509270car,car,TolbMi00,rush_att,5,,,,,
player,201509270car,car,TolbMi00,rush_yds,16,,,,,
player,201509270car,car,TolbMi00,rush_td,0,,,,,
player,201509270car,car,TolbMi00,rush_long,6,,,,,
player,201509270car,car,TolbMi00,targets,3,,,,,
player,201509270car,car,TolbMi00,rec,3,,,,,
player,201509270car,car,TolbMi00,rec_yds,28,,,,,
player,201509270car,car,TolbMi00,rec_td,0,,,,,
player,201509270car,car,TolbMi00,rec_long,14,,,,,
player,201509270car,car,TolbMi00,fumbles,0,,,,,
player,201509270car,car,TolbMi00,fumbles_lost,0,,,,,
player,201509270car,car,BrowPh00,pass_cmp,0,,,,,
player,201509270car,car,BrowPh00,pass_att,0,,,,,
player,201509270car,car,BrowPh00,pass_yds,0,,,,,
player,201509270car,car,BrowPh00,pass_td,0,,,,,
player,201509270car,car,BrowPh00,pass_int,0,,,,,
player,201509270car,car,BrowPh00,pass_sacked,0,,,,,
player,201509270car,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201509270car,car,BrowPh00,pass_long,0,,,,,
player,201509270car,car,BrowPh00,pass_rating,,,,,,
player,201509270car,car,BrowPh00,rush_att,1,,,,,
player,201509270car,car,BrowPh00,rush_yds,12,,,,,
player,201509270car,car,BrowPh00,rush_td,0,,,,,
player,201509270car,car,BrowPh00,rush_long,12,,,,,
player,201509270car,car,BrowPh00,targets,0,,,,,
player,201509270car,car,BrowPh00,rec,0,,,,,
player,201509270car,car,BrowPh00,rec_yds,0,,,,,
player,201509270car,car,BrowPh00,rec_td,0,,,,,
player,201509270car,car,BrowPh00,rec_long,0,,,,,
player,201509270car,car,BrowPh00,fumbles,0,,,,,
player,201509270car,car,BrowPh00,fumbles_lost,0,,,,,
player,201509270car,car,ArtiCa00,pass_cmp,0,,,,,
player,201509270car,car,ArtiCa00,pass_att,0,,,,,
player,201509270car,car,ArtiCa00,pass_yds,0,,,,,
player,201509270car,car,ArtiCa00,pass_td,0,,,,,
player,201509270car,car,ArtiCa00,pass_int,0,,,,,
player,201509270car,car,ArtiCa00,pass_sacked,0,,,,,
player,201509270car,car,ArtiCa00,pass_sacked_yds,0,,,,,
player,201509270car,car,ArtiCa00,pass_long,0,,,,,
player,201509270car,car,ArtiCa00,pass_rating,,,,,,
player,201509270car,car,ArtiCa00,rush_att,3,,,,,
player,201509270car,car,ArtiCa00,rush_yds,6,,,,,
player,201509270car,car,ArtiCa00,rush_td,0,,,,,
player,201509270car,car,ArtiCa00,rush_long,4,,,,,
player,201509270car,car,ArtiCa00,targets,0,,,,,
player,201509270car,car,ArtiCa00,rec,0,,,,,
player,201509270car,car,ArtiCa00,rec_yds,0,,,,,
player,201509270car,car,ArtiCa00,rec_td,0,,,,,
player,201509270car,car,ArtiCa00,rec_long,0,,,,,
player,201509270car,car,ArtiCa00,fumbles,0,,,,,
player,201509270car,car,ArtiCa00,fumbles_lost,0,,,,,
player,201509270car,car,OlseGr00,pass_cmp,0,,,,,
player,201509270car,car,OlseGr00,pass_att,0,,,,,
player,201509270car,car,OlseGr00,pass_yds,0,,,,,
player,201509270car,car,OlseGr00,pass_td,0,,,,,
player,201509270car,car,OlseGr00,pass_int,0,,,,,
player,201509270car,car,OlseGr00,pass_sacked,0,,,,,
player,201509270car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201509270car,car,OlseGr00,pass_long,0,,,,,
player,201509270car,car,OlseGr00,pass_rating,,,,,,
player,201509270car,car,OlseGr00,rush_att,0,,,,,
player,201509270car,car,OlseGr00,rush_yds,0,,,,,
player,201509270car,car,OlseGr00,rush_td,0,,,,,
player,201509270car,car,OlseGr00,rush_long,0,,,,,
player,201509270car,car,OlseGr00,targets,11,,,,,
player,201509270car,car,OlseGr00,rec,8,,,,,
player,201509270car,car,OlseGr00,rec_yds,134,,,,,
player,201509270car,car,OlseGr00,rec_td,2,,,,,
player,201509270car,car,OlseGr00,rec_long,52,,,,,
player,201509270car,car,OlseGr00,fumbles,0,,,,,
player,201509270car,car,OlseGr00,fumbles_lost,0,,,,,
player,201509270car,car,GinnTe00,pass_cmp,0,,,,,
player,201509270car,car,GinnTe00,pass_att,0,,,,,
player,201509270car,car,GinnTe00,pass_yds,0,,,,,
player,201509270car,car,GinnTe00,pass_td,0,,,,,
player,201509270car,car,GinnTe00,pass_int,0,,,,,
player,201509270car,car,GinnTe00,pass_sacked,0,,,,,
player,201509270car,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201509270car,car,GinnTe00,pass_long,0,,,,,
player,201509270car,car,GinnTe00,pass_rating,,,,,,
player,201509270car,car,GinnTe00,rush_att,0,,,,,
player,201509270car,car,GinnTe00,rush_yds,0,,,,,
player,201509270car,car,GinnTe00,rush_td,0,,,,,
player,201509270car,car,GinnTe00,rush_long,0,,,,,
player,201509270car,car,GinnTe00,targets,6,,,,,
player,201509270car,car,GinnTe00,rec,4,,,,,
player,201509270car,car,GinnTe00,rec_yds,93,,,,,
player,201509270car,car,GinnTe00,rec_td,0,,,,,
player,201509270car,car,GinnTe00,rec_long,55,,,,,
player,201509270car,car,GinnTe00,fumbles,0,,,,,
player,201509270car,car,GinnTe00,fumbles_lost,0,,,,,
player,201509270car,car,DickEd00,pass_cmp,0,,,,,
player,201509270car,car,DickEd00,pass_att,0,,,,,
player,201509270car,car,DickEd00,pass_yds,0,,,,,
player,201509270car,car,DickEd00,pass_td,0,,,,,
player,201509270car,car,DickEd00,pass_int,0,,,,,
player,201509270car,car,DickEd00,pass_sacked,0,,,,,
player,201509270car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201509270car,car,DickEd00,pass_long,0,,,,,
player,201509270car,car,DickEd00,pass_rating,,,,,,
player,201509270car,car,DickEd00,rush_att,0,,,,,
player,201509270car,car,DickEd00,rush_yds,0,,,,,
player,201509270car,car,DickEd00,rush_td,0,,,,,
player,201509270car,car,DickEd00,rush_long,0,,,,,
player,201509270car,car,DickEd00,targets,3,,,,,
player,201509270car,car,DickEd00,rec,2,,,,,
player,201509270car,car,DickEd00,rec_yds,19,,,,,
player,201509270car,car,DickEd00,rec_td,0,,,,,
player,201509270car,car,DickEd00,rec_long,10,,,,,
player,201509270car,car,DickEd00,fumbles,0,,,,,
player,201509270car,car,DickEd00,fumbles_lost,0,,,,,
player,201509270car,car,FuncDe00,pass_cmp,0,,,,,
player,201509270car,car,FuncDe00,pass_att,0,,,,,
player,201509270car,car,FuncDe00,pass_yds,0,,,,,
player,201509270car,car,FuncDe00,pass_td,0,,,,,
player,201509270car,car,FuncDe00,pass_int,0,,,,,
player,201509270car,car,FuncDe00,pass_sacked,0,,,,,
player,201509270car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201509270car,car,FuncDe00,pass_long,0,,,,,
player,201509270car,car,FuncDe00,pass_rating,,,,,,
player,201509270car,car,FuncDe00,rush_att,0,,,,,
player,201509270car,car,FuncDe00,rush_yds,0,,,,,
player,201509270car,car,FuncDe00,rush_td,0,,,,,
player,201509270car,car,FuncDe00,rush_long,0,,,,,
player,201509270car,car,FuncDe00,targets,4,,,,,
player,201509270car,car,FuncDe00,rec,1,,,,,
player,201509270car,car,FuncDe00,rec_yds,14,,,,,
player,201509270car,car,FuncDe00,rec_td,0,,,,,
player,201509270car,car,FuncDe00,rec_long,14,,,,,
player,201509270car,car,FuncDe00,fumbles,0,,,,,
player,201509270car,car,FuncDe00,fumbles_lost,0,,,,,
player,201509270car,car,WhitFo00,pass_cmp,0,,,,,
player,201509270car,car,WhitFo00,pass_att,0,,,,,
player,201509270car,car,WhitFo00,pass_yds,0,,,,,
player,201509270car,car,WhitFo00,pass_td,0,,,,,
player,201509270car,car,WhitFo00,pass_int,0,,,,,
player,201509270car,car,WhitFo00,pass_sacked,0,,,,,
player,201509270car,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201509270car,car,WhitFo00,pass_long,0,,,,,
player,201509270car,car,WhitFo00,pass_rating,,,,,,
player,201509270car,car,WhitFo00,rush_att,0,,,,,
player,201509270car,car,WhitFo00,rush_yds,0,,,,,
player,201509270car,car,WhitFo00,rush_td,0,,,,,
player,201509270car,car,WhitFo00,rush_long,0,,,,,
player,201509270car,car,WhitFo00,targets,1,,,,,
player,201509270car,car,WhitFo00,rec,1,,,,,
player,201509270car,car,WhitFo00,rec_yds,14,,,,,
player,201509270car,car,WhitFo00,rec_td,0,,,,,
player,201509270car,car,WhitFo00,rec_long,14,,,,,
player,201509270car,car,WhitFo00,fumbles,0,,,,,
player,201509270car,car,WhitFo00,fumbles_lost,0,,,,,
player,201509270car,car,BersBr00,pass_cmp,0,,,,,
player,201509270car,car,BersBr00,pass_att,0,,,,,
player,201509270car,car,BersBr00,pass_yds,0,,,,,
player,201509270car,car,BersBr00,pass_td,0,,,,,
player,201509270car,car,BersBr00,pass_int,0,,,,,
player,201509270car,car,BersBr00,pass_sacked,0,,,,,
player,201509270car,car,BersBr00,pass_sacked_yds,0,,,,,
player,201509270car,car,BersBr00,pass_long,0,,,,,
player,201509270car,car,BersBr00,pass_rating,,,,,,
player,201509270car,car,BersBr00,rush_att,0,,,,,
player,201509270car,car,BersBr00,rush_yds,0,,,,,
player,201509270car,car,BersBr00,rush_td,0,,,,,
player,201509270car,car,BersBr00,rush_long,0,,,,,
player,201509270car,car,BersBr00,targets,2,,,,,
player,201509270car,car,BersBr00,rec,1,,,,,
player,201509270car,car,BersBr00,rec_yds,13,,,,,
player,201509270car,car,BersBr00,rec_td,0,,,,,
player,201509270car,car,BersBr00,rec_long,13,,,,,
player,201509270car,car,BersBr00,fumbles,0,,,,,
player,201509270car,car,BersBr00,fumbles_lost,0,,,,,
player,201509270car,nor,KikaHa00,def_int,0,,,,,
player,201509270car,nor,KikaHa00,def_int_yds,0,,,,,
player,201509270car,nor,KikaHa00,def_int_td,0,,,,,
player,201509270car,nor,KikaHa00,def_int_long,0,,,,,
player,201509270car,nor,KikaHa00,pass_defended,0,,,,,
player,201509270car,nor,KikaHa00,sacks,1.0,,,,,
player,201509270car,nor,KikaHa00,tackles_combined,6,,,,,
player,201509270car,nor,KikaHa00,tackles_solo,4,,,,,
player,201509270car,nor,KikaHa00,tackles_assists,2,,,,,
player,201509270car,nor,KikaHa00,tackles_loss,1,,,,,
player,201509270car,nor,KikaHa00,qb_hits,1,,,,,
player,201509270car,nor,KikaHa00,fumbles_rec,0,,,,,
player,201509270car,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201509270car,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201509270car,nor,KikaHa00,fumbles_forced,0,,,,,
player,201509270car,nor,HumbRa00,def_int,0,,,,,
