game,2015,8,20151101,201511010dal,sea,"Seattle Seahawks",13,dal,"Dallas Cowboys",12
player,201511010dal,dal,McFaDa00,rush_long,12,,,,,
player,201511010dal,dal,McFaDa00,targets,8,,,,,
player,201511010dal,dal,McFaDa00,rec,6,,,,,
player,201511010dal,dal,McFaDa00,rec_yds,49,,,,,
player,201511010dal,dal,McFaDa00,rec_td,0,,,,,
player,201511010dal,dal,McFaDa00,rec_long,11,,,,,
player,201511010dal,dal,McFaDa00,fumbles,0,,,,,
player,201511010dal,dal,McFaDa00,fumbles_lost,0,,,,,
player,201511010dal,dal,MichCh00,pass_cmp,0,,,,,
player,201511010dal,dal,MichCh00,pass_att,0,,,,,
player,201511010dal,dal,MichCh00,pass_yds,0,,,,,
player,201511010dal,dal,MichCh00,pass_td,0,,,,,
player,201511010dal,dal,MichCh00,pass_int,0,,,,,
player,201511010dal,dal,MichCh00,pass_sacked,0,,,,,
player,201511010dal,dal,MichCh00,pass_sacked_yds,0,,,,,
player,201511010dal,dal,MichCh00,pass_long,0,,,,,
player,201511010dal,dal,MichCh00,pass_rating,,,,,,
player,201511010dal,dal,MichCh00,rush_att,5,,,,,
player,201511010dal,dal,MichCh00,rush_yds,20,,,,,
player,201511010dal,dal,MichCh00,rush_td,0,,,,,
player,201511010dal,dal,MichCh00,rush_long,9,,,,,
player,201511010dal,dal,MichCh00,targets,2,,,,,
player,201511010dal,dal,MichCh00,rec,0,,,,,
player,201511010dal,dal,MichCh00,rec_yds,0,,,,,
player,201511010dal,dal,MichCh00,rec_td,0,,,,,
player,201511010dal,dal,MichCh00,rec_long,0,,,,,
player,201511010dal,dal,MichCh00,fumbles,0,,,,,
player,201511010dal,dal,MichCh00,fumbles_lost,0,,,,,
player,201511010dal,dal,WhitLu00,pass_cmp,0,,,,,
player,201511010dal,dal,WhitLu00,pass_att,0,,,,,
player,201511010dal,dal,WhitLu00,pass_yds,0,,,,,
player,201511010dal,dal,WhitLu00,pass_td,0,,,,,
player,201511010dal,dal,WhitLu00,pass_int,0,,,,,
player,201511010dal,dal,WhitLu00,pass_sacked,0,,,,,
player,201511010dal,dal,WhitLu00,pass_sacked_yds,0,,,,,
player,201511010dal,dal,WhitLu00,pass_long,0,,,,,
player,201511010dal,dal,WhitLu00,pass_rating,,,,,,
player,201511010dal,dal,WhitLu00,rush_att,1,,,,,
player,201511010dal,dal,WhitLu00,rush_yds,2,,,,,
player,201511010dal,dal,WhitLu00,rush_td,0,,,,,
player,201511010dal,dal,WhitLu00,rush_long,2,,,,,
player,201511010dal,dal,WhitLu00,targets,0,,,,,
player,201511010dal,dal,WhitLu00,rec,0,,,,,
player,201511010dal,dal,WhitLu00,rec_yds,0,,,,,
player,201511010dal,dal,WhitLu00,rec_td,0,,,,,
player,201511010dal,dal,WhitLu00,rec_long,0,,,,,
player,201511010dal,dal,WhitLu00,fumbles,0,,,,,
player,201511010dal,dal,WhitLu00,fumbles_lost,0,,,,,
player,201511010dal,dal,WillTe01,pass_cmp,0,,,,,
player,201511010dal,dal,WillTe01,pass_att,0,,,,,
player,201511010dal,dal,WillTe01,pass_yds,0,,,,,
player,201511010dal,dal,WillTe01,pass_td,0,,,,,
player,201511010dal,dal,WillTe01,pass_int,0,,,,,
player,201511010dal,dal,WillTe01,pass_sacked,0,,,,,
player,201511010dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201511010dal,dal,WillTe01,pass_long,0,,,,,
player,201511010dal,dal,WillTe01,pass_rating,,,,,,
player,201511010dal,dal,WillTe01,rush_att,0,,,,,
player,201511010dal,dal,WillTe01,rush_yds,0,,,,,
player,201511010dal,dal,WillTe01,rush_td,0,,,,,
player,201511010dal,dal,WillTe01,rush_long,0,,,,,
player,201511010dal,dal,WillTe01,targets,2,,,,,
player,201511010dal,dal,WillTe01,rec,2,,,,,
player,201511010dal,dal,WillTe01,rec_yds,20,,,,,
player,201511010dal,dal,WillTe01,rec_td,0,,,,,
player,201511010dal,dal,WillTe01,rec_long,15,,,,,
player,201511010dal,dal,WillTe01,fumbles,0,,,,,
player,201511010dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201511010dal,dal,WittJa00,pass_cmp,0,,,,,
player,201511010dal,dal,WittJa00,pass_att,0,,,,,
player,201511010dal,dal,WittJa00,pass_yds,0,,,,,
player,201511010dal,dal,WittJa00,pass_td,0,,,,,
player,201511010dal,dal,WittJa00,pass_int,0,,,,,
player,201511010dal,dal,WittJa00,pass_sacked,0,,,,,
player,201511010dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201511010dal,dal,WittJa00,pass_long,0,,,,,
player,201511010dal,dal,WittJa00,pass_rating,,,,,,
player,201511010dal,dal,WittJa00,rush_att,0,,,,,
player,201511010dal,dal,WittJa00,rush_yds,0,,,,,
player,201511010dal,dal,WittJa00,rush_td,0,,,,,
player,201511010dal,dal,WittJa00,rush_long,0,,,,,
player,201511010dal,dal,WittJa00,targets,4,,,,,
player,201511010dal,dal,WittJa00,rec,2,,,,,
player,201511010dal,dal,WittJa00,rec_yds,16,,,,,
player,201511010dal,dal,WittJa00,rec_td,0,,,,,
player,201511010dal,dal,WittJa00,rec_long,9,,,,,
player,201511010dal,dal,WittJa00,fumbles,0,,,,,
player,201511010dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201511010dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201511010dal,dal,BryaDe01,pass_att,0,,,,,
player,201511010dal,dal,BryaDe01,pass_yds,0,,,,,
player,201511010dal,dal,BryaDe01,pass_td,0,,,,,
player,201511010dal,dal,BryaDe01,pass_int,0,,,,,
player,201511010dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201511010dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201511010dal,dal,BryaDe01,pass_long,0,,,,,
player,201511010dal,dal,BryaDe01,pass_rating,,,,,,
player,201511010dal,dal,BryaDe01,rush_att,0,,,,,
player,201511010dal,dal,BryaDe01,rush_yds,0,,,,,
player,201511010dal,dal,BryaDe01,rush_td,0,,,,,
player,201511010dal,dal,BryaDe01,rush_long,0,,,,,
player,201511010dal,dal,BryaDe01,targets,6,,,,,
player,201511010dal,dal,BryaDe01,rec,2,,,,,
player,201511010dal,dal,BryaDe01,rec_yds,12,,,,,
player,201511010dal,dal,BryaDe01,rec_td,0,,,,,
player,201511010dal,dal,BryaDe01,rec_long,15,,,,,
player,201511010dal,dal,BryaDe01,fumbles,0,,,,,
player,201511010dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201511010dal,dal,HannJa00,pass_cmp,0,,,,,
player,201511010dal,dal,HannJa00,pass_att,0,,,,,
player,201511010dal,dal,HannJa00,pass_yds,0,,,,,
player,201511010dal,dal,HannJa00,pass_td,0,,,,,
player,201511010dal,dal,HannJa00,pass_int,0,,,,,
player,201511010dal,dal,HannJa00,pass_sacked,0,,,,,
player,201511010dal,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201511010dal,dal,HannJa00,pass_long,0,,,,,
player,201511010dal,dal,HannJa00,pass_rating,,,,,,
player,201511010dal,dal,HannJa00,rush_att,0,,,,,
player,201511010dal,dal,HannJa00,rush_yds,0,,,,,
player,201511010dal,dal,HannJa00,rush_td,0,,,,,
player,201511010dal,dal,HannJa00,rush_long,0,,,,,
player,201511010dal,dal,HannJa00,targets,2,,,,,
player,201511010dal,dal,HannJa00,rec,1,,,,,
player,201511010dal,dal,HannJa00,rec_yds,0,,,,,
player,201511010dal,dal,HannJa00,rec_td,0,,,,,
player,201511010dal,dal,HannJa00,rec_long,0,,,,,
player,201511010dal,dal,HannJa00,fumbles,0,,,,,
player,201511010dal,dal,HannJa00,fumbles_lost,0,,,,,
player,201511010dal,dal,SmitRo06,pass_cmp,0,,,,,
player,201511010dal,dal,SmitRo06,pass_att,0,,,,,
player,201511010dal,dal,SmitRo06,pass_yds,0,,,,,
player,201511010dal,dal,SmitRo06,pass_td,0,,,,,
player,201511010dal,dal,SmitRo06,pass_int,0,,,,,
player,201511010dal,dal,SmitRo06,pass_sacked,0,,,,,
player,201511010dal,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201511010dal,dal,SmitRo06,pass_long,0,,,,,
player,201511010dal,dal,SmitRo06,pass_rating,,,,,,
player,201511010dal,dal,SmitRo06,rush_att,0,,,,,
player,201511010dal,dal,SmitRo06,rush_yds,0,,,,,
player,201511010dal,dal,SmitRo06,rush_td,0,,,,,
player,201511010dal,dal,SmitRo06,rush_long,0,,,,,
player,201511010dal,dal,SmitRo06,targets,1,,,,,
player,201511010dal,dal,SmitRo06,rec,0,,,,,
player,201511010dal,dal,SmitRo06,rec_yds,0,,,,,
player,201511010dal,dal,SmitRo06,rec_td,0,,,,,
player,201511010dal,dal,SmitRo06,rec_long,0,,,,,
player,201511010dal,dal,SmitRo06,fumbles,0,,,,,
player,201511010dal,dal,SmitRo06,fumbles_lost,0,,,,,
player,201511010dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201511010dal,dal,BeasCo00,pass_att,0,,,,,
player,201511010dal,dal,BeasCo00,pass_yds,0,,,,,
player,201511010dal,dal,BeasCo00,pass_td,0,,,,,
player,201511010dal,dal,BeasCo00,pass_int,0,,,,,
player,201511010dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201511010dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201511010dal,dal,BeasCo00,pass_long,0,,,,,
player,201511010dal,dal,BeasCo00,pass_rating,,,,,,
player,201511010dal,dal,BeasCo00,rush_att,0,,,,,
player,201511010dal,dal,BeasCo00,rush_yds,0,,,,,
player,201511010dal,dal,BeasCo00,rush_td,0,,,,,
player,201511010dal,dal,BeasCo00,rush_long,0,,,,,
player,201511010dal,dal,BeasCo00,targets,1,,,,,
player,201511010dal,dal,BeasCo00,rec,0,,,,,
player,201511010dal,dal,BeasCo00,rec_yds,0,,,,,
player,201511010dal,dal,BeasCo00,rec_td,0,,,,,
player,201511010dal,dal,BeasCo00,rec_long,0,,,,,
player,201511010dal,dal,BeasCo00,fumbles,0,,,,,
player,201511010dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201511010dal,sea,IrviBr00,def_int,0,,,,,
player,201511010dal,sea,IrviBr00,def_int_yds,0,,,,,
player,201511010dal,sea,IrviBr00,def_int_td,0,,,,,
player,201511010dal,sea,IrviBr00,def_int_long,0,,,,,
player,201511010dal,sea,IrviBr00,pass_defended,0,,,,,
player,201511010dal,sea,IrviBr00,sacks,1.0,,,,,
player,201511010dal,sea,IrviBr00,tackles_combined,1,,,,,
player,201511010dal,sea,IrviBr00,tackles_solo,1,,,,,
player,201511010dal,sea,IrviBr00,tackles_assists,0,,,,,
player,201511010dal,sea,IrviBr00,tackles_loss,1,,,,,
player,201511010dal,sea,IrviBr00,qb_hits,1,,,,,
player,201511010dal,sea,IrviBr00,fumbles_rec,0,,,,,
player,201511010dal,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201511010dal,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201511010dal,sea,IrviBr00,fumbles_forced,0,,,,,
player,201511010dal,sea,WrigK.00,def_int,0,,,,,
player,201511010dal,sea,WrigK.00,def_int_yds,0,,,,,
