game,2015,10,20151115,201511150phi,mia,"Miami Dolphins",20,phi,"Philadelphia Eagles",19
player,201511150phi,phi,BradSa00,fumbles,2,,,,,
player,201511150phi,phi,BradSa00,fumbles_lost,0,,,,,
player,201511150phi,phi,SancMa00,pass_cmp,14,,,,,
player,201511150phi,phi,SancMa00,pass_att,23,,,,,
player,201511150phi,phi,SancMa00,pass_yds,156,,,,,
player,201511150phi,phi,SancMa00,pass_td,0,,,,,
player,201511150phi,phi,SancMa00,pass_int,1,,,,,
player,201511150phi,phi,SancMa00,pass_sacked,0,,,,,
player,201511150phi,phi,SancMa00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,SancMa00,pass_long,20,,,,,
player,201511150phi,phi,SancMa00,pass_rating,63.0,,,,,
player,201511150phi,phi,SancMa00,rush_att,2,,,,,
player,201511150phi,phi,SancMa00,rush_yds,4,,,,,
player,201511150phi,phi,SancMa00,rush_td,0,,,,,
player,201511150phi,phi,SancMa00,rush_long,4,,,,,
player,201511150phi,phi,SancMa00,targets,0,,,,,
player,201511150phi,phi,SancMa00,rec,0,,,,,
player,201511150phi,phi,SancMa00,rec_yds,0,,,,,
player,201511150phi,phi,SancMa00,rec_td,0,,,,,
player,201511150phi,phi,SancMa00,rec_long,0,,,,,
player,201511150phi,phi,SancMa00,fumbles,0,,,,,
player,201511150phi,phi,SancMa00,fumbles_lost,0,,,,,
player,201511150phi,phi,MurrDe00,pass_cmp,0,,,,,
player,201511150phi,phi,MurrDe00,pass_att,0,,,,,
player,201511150phi,phi,MurrDe00,pass_yds,0,,,,,
player,201511150phi,phi,MurrDe00,pass_td,0,,,,,
player,201511150phi,phi,MurrDe00,pass_int,0,,,,,
player,201511150phi,phi,MurrDe00,pass_sacked,0,,,,,
player,201511150phi,phi,MurrDe00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,MurrDe00,pass_long,0,,,,,
player,201511150phi,phi,MurrDe00,pass_rating,,,,,,
player,201511150phi,phi,MurrDe00,rush_att,22,,,,,
player,201511150phi,phi,MurrDe00,rush_yds,61,,,,,
player,201511150phi,phi,MurrDe00,rush_td,0,,,,,
player,201511150phi,phi,MurrDe00,rush_long,13,,,,,
player,201511150phi,phi,MurrDe00,targets,8,,,,,
player,201511150phi,phi,MurrDe00,rec,6,,,,,
player,201511150phi,phi,MurrDe00,rec_yds,58,,,,,
player,201511150phi,phi,MurrDe00,rec_td,0,,,,,
player,201511150phi,phi,MurrDe00,rec_long,20,,,,,
player,201511150phi,phi,MurrDe00,fumbles,0,,,,,
player,201511150phi,phi,MurrDe00,fumbles_lost,0,,,,,
player,201511150phi,phi,MathRy00,pass_cmp,0,,,,,
player,201511150phi,phi,MathRy00,pass_att,0,,,,,
player,201511150phi,phi,MathRy00,pass_yds,0,,,,,
player,201511150phi,phi,MathRy00,pass_td,0,,,,,
player,201511150phi,phi,MathRy00,pass_int,0,,,,,
player,201511150phi,phi,MathRy00,pass_sacked,0,,,,,
player,201511150phi,phi,MathRy00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,MathRy00,pass_long,0,,,,,
player,201511150phi,phi,MathRy00,pass_rating,,,,,,
player,201511150phi,phi,MathRy00,rush_att,7,,,,,
player,201511150phi,phi,MathRy00,rush_yds,18,,,,,
player,201511150phi,phi,MathRy00,rush_td,1,,,,,
player,201511150phi,phi,MathRy00,rush_long,12,,,,,
player,201511150phi,phi,MathRy00,targets,3,,,,,
player,201511150phi,phi,MathRy00,rec,2,,,,,
player,201511150phi,phi,MathRy00,rec_yds,22,,,,,
player,201511150phi,phi,MathRy00,rec_td,0,,,,,
player,201511150phi,phi,MathRy00,rec_long,17,,,,,
player,201511150phi,phi,MathRy00,fumbles,0,,,,,
player,201511150phi,phi,MathRy00,fumbles_lost,0,,,,,
player,201511150phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201511150phi,phi,CeleBr00,pass_att,0,,,,,
player,201511150phi,phi,CeleBr00,pass_yds,0,,,,,
player,201511150phi,phi,CeleBr00,pass_td,0,,,,,
player,201511150phi,phi,CeleBr00,pass_int,0,,,,,
player,201511150phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201511150phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,CeleBr00,pass_long,0,,,,,
player,201511150phi,phi,CeleBr00,pass_rating,,,,,,
player,201511150phi,phi,CeleBr00,rush_att,0,,,,,
player,201511150phi,phi,CeleBr00,rush_yds,0,,,,,
player,201511150phi,phi,CeleBr00,rush_td,0,,,,,
player,201511150phi,phi,CeleBr00,rush_long,0,,,,,
player,201511150phi,phi,CeleBr00,targets,4,,,,,
player,201511150phi,phi,CeleBr00,rec,4,,,,,
player,201511150phi,phi,CeleBr00,rec_yds,134,,,,,
player,201511150phi,phi,CeleBr00,rec_td,0,,,,,
player,201511150phi,phi,CeleBr00,rec_long,60,,,,,
player,201511150phi,phi,CeleBr00,fumbles,0,,,,,
player,201511150phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_att,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_td,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_int,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_long,0,,,,,
player,201511150phi,phi,ErtzZa00,pass_rating,,,,,,
player,201511150phi,phi,ErtzZa00,rush_att,0,,,,,
player,201511150phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201511150phi,phi,ErtzZa00,rush_td,0,,,,,
player,201511150phi,phi,ErtzZa00,rush_long,0,,,,,
player,201511150phi,phi,ErtzZa00,targets,10,,,,,
player,201511150phi,phi,ErtzZa00,rec,7,,,,,
player,201511150phi,phi,ErtzZa00,rec_yds,68,,,,,
player,201511150phi,phi,ErtzZa00,rec_td,0,,,,,
player,201511150phi,phi,ErtzZa00,rec_long,27,,,,,
player,201511150phi,phi,ErtzZa00,fumbles,0,,,,,
player,201511150phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201511150phi,phi,SproDa00,pass_cmp,0,,,,,
player,201511150phi,phi,SproDa00,pass_att,0,,,,,
player,201511150phi,phi,SproDa00,pass_yds,0,,,,,
player,201511150phi,phi,SproDa00,pass_td,0,,,,,
player,201511150phi,phi,SproDa00,pass_int,0,,,,,
player,201511150phi,phi,SproDa00,pass_sacked,0,,,,,
player,201511150phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,SproDa00,pass_long,0,,,,,
player,201511150phi,phi,SproDa00,pass_rating,,,,,,
player,201511150phi,phi,SproDa00,rush_att,3,,,,,
player,201511150phi,phi,SproDa00,rush_yds,0,,,,,
player,201511150phi,phi,SproDa00,rush_td,0,,,,,
player,201511150phi,phi,SproDa00,rush_long,2,,,,,
player,201511150phi,phi,SproDa00,targets,6,,,,,
player,201511150phi,phi,SproDa00,rec,5,,,,,
player,201511150phi,phi,SproDa00,rec_yds,34,,,,,
player,201511150phi,phi,SproDa00,rec_td,0,,,,,
player,201511150phi,phi,SproDa00,rec_long,10,,,,,
player,201511150phi,phi,SproDa00,fumbles,0,,,,,
player,201511150phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201511150phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201511150phi,phi,AghoNe00,pass_att,0,,,,,
player,201511150phi,phi,AghoNe00,pass_yds,0,,,,,
player,201511150phi,phi,AghoNe00,pass_td,0,,,,,
player,201511150phi,phi,AghoNe00,pass_int,0,,,,,
player,201511150phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201511150phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,AghoNe00,pass_long,0,,,,,
player,201511150phi,phi,AghoNe00,pass_rating,,,,,,
player,201511150phi,phi,AghoNe00,rush_att,0,,,,,
player,201511150phi,phi,AghoNe00,rush_yds,0,,,,,
player,201511150phi,phi,AghoNe00,rush_td,0,,,,,
player,201511150phi,phi,AghoNe00,rush_long,0,,,,,
player,201511150phi,phi,AghoNe00,targets,4,,,,,
player,201511150phi,phi,AghoNe00,rec,3,,,,,
player,201511150phi,phi,AghoNe00,rec_yds,32,,,,,
player,201511150phi,phi,AghoNe00,rec_td,0,,,,,
player,201511150phi,phi,AghoNe00,rec_long,21,,,,,
player,201511150phi,phi,AghoNe00,fumbles,0,,,,,
player,201511150phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201511150phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201511150phi,phi,HuffJo00,pass_att,0,,,,,
player,201511150phi,phi,HuffJo00,pass_yds,0,,,,,
player,201511150phi,phi,HuffJo00,pass_td,0,,,,,
player,201511150phi,phi,HuffJo00,pass_int,0,,,,,
player,201511150phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201511150phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,HuffJo00,pass_long,0,,,,,
player,201511150phi,phi,HuffJo00,pass_rating,,,,,,
player,201511150phi,phi,HuffJo00,rush_att,0,,,,,
player,201511150phi,phi,HuffJo00,rush_yds,0,,,,,
player,201511150phi,phi,HuffJo00,rush_td,0,,,,,
player,201511150phi,phi,HuffJo00,rush_long,0,,,,,
player,201511150phi,phi,HuffJo00,targets,4,,,,,
player,201511150phi,phi,HuffJo00,rec,3,,,,,
player,201511150phi,phi,HuffJo00,rec_yds,23,,,,,
player,201511150phi,phi,HuffJo00,rec_td,1,,,,,
player,201511150phi,phi,HuffJo00,rec_long,16,,,,,
player,201511150phi,phi,HuffJo00,fumbles,0,,,,,
player,201511150phi,phi,HuffJo00,fumbles_lost,0,,,,,
player,201511150phi,phi,MattJo00,pass_cmp,0,,,,,
player,201511150phi,phi,MattJo00,pass_att,0,,,,,
player,201511150phi,phi,MattJo00,pass_yds,0,,,,,
player,201511150phi,phi,MattJo00,pass_td,0,,,,,
player,201511150phi,phi,MattJo00,pass_int,0,,,,,
player,201511150phi,phi,MattJo00,pass_sacked,0,,,,,
player,201511150phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,MattJo00,pass_long,0,,,,,
player,201511150phi,phi,MattJo00,pass_rating,,,,,,
player,201511150phi,phi,MattJo00,rush_att,0,,,,,
player,201511150phi,phi,MattJo00,rush_yds,0,,,,,
player,201511150phi,phi,MattJo00,rush_td,0,,,,,
player,201511150phi,phi,MattJo00,rush_long,0,,,,,
player,201511150phi,phi,MattJo00,targets,5,,,,,
player,201511150phi,phi,MattJo00,rec,3,,,,,
player,201511150phi,phi,MattJo00,rec_yds,21,,,,,
player,201511150phi,phi,MattJo00,rec_td,0,,,,,
player,201511150phi,phi,MattJo00,rec_long,9,,,,,
player,201511150phi,phi,MattJo00,fumbles,0,,,,,
player,201511150phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201511150phi,phi,AustMi00,pass_cmp,0,,,,,
player,201511150phi,phi,AustMi00,pass_att,0,,,,,
player,201511150phi,phi,AustMi00,pass_yds,0,,,,,
player,201511150phi,phi,AustMi00,pass_td,0,,,,,
player,201511150phi,phi,AustMi00,pass_int,0,,,,,
player,201511150phi,phi,AustMi00,pass_sacked,0,,,,,
player,201511150phi,phi,AustMi00,pass_sacked_yds,0,,,,,
player,201511150phi,phi,AustMi00,pass_long,0,,,,,
player,201511150phi,phi,AustMi00,pass_rating,,,,,,
player,201511150phi,phi,AustMi00,rush_att,0,,,,,
player,201511150phi,phi,AustMi00,rush_yds,0,,,,,
player,201511150phi,phi,AustMi00,rush_td,0,,,,,
player,201511150phi,phi,AustMi00,rush_long,0,,,,,
player,201511150phi,phi,AustMi00,targets,4,,,,,
player,201511150phi,phi,AustMi00,rec,0,,,,,
player,201511150phi,phi,AustMi00,rec_yds,0,,,,,
player,201511150phi,phi,AustMi00,rec_td,0,,,,,
player,201511150phi,phi,AustMi00,rec_long,0,,,,,
player,201511150phi,phi,AustMi00,fumbles,0,,,,,
player,201511150phi,phi,AustMi00,fumbles_lost,0,,,,,
player,201511150phi,mia,JoneRe99,def_int,1,,,,,
player,201511150phi,mia,JoneRe99,def_int_yds,7,,,,,
player,201511150phi,mia,JoneRe99,def_int_td,0,,,,,
player,201511150phi,mia,JoneRe99,def_int_long,7,,,,,
player,201511150phi,mia,JoneRe99,pass_defended,1,,,,,
player,201511150phi,mia,JoneRe99,sacks,1.0,,,,,
player,201511150phi,mia,JoneRe99,tackles_combined,9,,,,,
player,201511150phi,mia,JoneRe99,tackles_solo,6,,,,,
player,201511150phi,mia,JoneRe99,tackles_assists,3,,,,,
player,201511150phi,mia,JoneRe99,tackles_loss,1,,,,,
player,201511150phi,mia,JoneRe99,qb_hits,1,,,,,
player,201511150phi,mia,JoneRe99,fumbles_rec,0,,,,,
player,201511150phi,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201511150phi,mia,JoneRe99,fumbles_forced,0,,,,,
player,201511150phi,mia,SuhxNd99,def_int,0,,,,,
player,201511150phi,mia,SuhxNd99,def_int_yds,0,,,,,
player,201511150phi,mia,SuhxNd99,def_int_td,0,,,,,
