game,2015,5,20151011,201510110det,crd,"Arizona Cardinals",42,det,"Detroit Lions",17
player,201510110det,crd,PalmCa00,fumbles_lost,0,,,,,
player,201510110det,crd,StanDr00,pass_cmp,1,,,,,
player,201510110det,crd,StanDr00,pass_att,4,,,,,
player,201510110det,crd,StanDr00,pass_yds,10,,,,,
player,201510110det,crd,StanDr00,pass_td,0,,,,,
player,201510110det,crd,StanDr00,pass_int,0,,,,,
player,201510110det,crd,StanDr00,pass_sacked,0,,,,,
player,201510110det,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201510110det,crd,StanDr00,pass_long,10,,,,,
player,201510110det,crd,StanDr00,pass_rating,39.6,,,,,
player,201510110det,crd,StanDr00,rush_att,3,,,,,
player,201510110det,crd,StanDr00,rush_yds,-3,,,,,
player,201510110det,crd,StanDr00,rush_td,0,,,,,
player,201510110det,crd,StanDr00,rush_long,-1,,,,,
player,201510110det,crd,StanDr00,targets,0,,,,,
player,201510110det,crd,StanDr00,rec,0,,,,,
player,201510110det,crd,StanDr00,rec_yds,0,,,,,
player,201510110det,crd,StanDr00,rec_td,0,,,,,
player,201510110det,crd,StanDr00,rec_long,0,,,,,
player,201510110det,crd,StanDr00,fumbles,0,,,,,
player,201510110det,crd,StanDr00,fumbles_lost,0,,,,,
player,201510110det,crd,JohnCh04,pass_cmp,0,,,,,
player,201510110det,crd,JohnCh04,pass_att,0,,,,,
player,201510110det,crd,JohnCh04,pass_yds,0,,,,,
player,201510110det,crd,JohnCh04,pass_td,0,,,,,
player,201510110det,crd,JohnCh04,pass_int,0,,,,,
player,201510110det,crd,JohnCh04,pass_sacked,0,,,,,
player,201510110det,crd,JohnCh04,pass_sacked_yds,0,,,,,
player,201510110det,crd,JohnCh04,pass_long,0,,,,,
player,201510110det,crd,JohnCh04,pass_rating,,,,,,
player,201510110det,crd,JohnCh04,rush_att,11,,,,,
player,201510110det,crd,JohnCh04,rush_yds,103,,,,,
player,201510110det,crd,JohnCh04,rush_td,0,,,,,
player,201510110det,crd,JohnCh04,rush_long,40,,,,,
player,201510110det,crd,JohnCh04,targets,0,,,,,
player,201510110det,crd,JohnCh04,rec,0,,,,,
player,201510110det,crd,JohnCh04,rec_yds,0,,,,,
player,201510110det,crd,JohnCh04,rec_td,0,,,,,
player,201510110det,crd,JohnCh04,rec_long,0,,,,,
player,201510110det,crd,JohnCh04,fumbles,0,,,,,
player,201510110det,crd,JohnCh04,fumbles_lost,0,,,,,
player,201510110det,crd,ElliAn00,pass_cmp,0,,,,,
player,201510110det,crd,ElliAn00,pass_att,0,,,,,
player,201510110det,crd,ElliAn00,pass_yds,0,,,,,
player,201510110det,crd,ElliAn00,pass_td,0,,,,,
player,201510110det,crd,ElliAn00,pass_int,0,,,,,
player,201510110det,crd,ElliAn00,pass_sacked,0,,,,,
player,201510110det,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201510110det,crd,ElliAn00,pass_long,0,,,,,
player,201510110det,crd,ElliAn00,pass_rating,,,,,,
player,201510110det,crd,ElliAn00,rush_att,3,,,,,
player,201510110det,crd,ElliAn00,rush_yds,63,,,,,
player,201510110det,crd,ElliAn00,rush_td,1,,,,,
player,201510110det,crd,ElliAn00,rush_long,63,,,,,
player,201510110det,crd,ElliAn00,targets,0,,,,,
player,201510110det,crd,ElliAn00,rec,0,,,,,
player,201510110det,crd,ElliAn00,rec_yds,0,,,,,
player,201510110det,crd,ElliAn00,rec_td,0,,,,,
player,201510110det,crd,ElliAn00,rec_long,0,,,,,
player,201510110det,crd,ElliAn00,fumbles,0,,,,,
player,201510110det,crd,ElliAn00,fumbles_lost,0,,,,,
player,201510110det,crd,TaylSt00,pass_cmp,0,,,,,
player,201510110det,crd,TaylSt00,pass_att,0,,,,,
player,201510110det,crd,TaylSt00,pass_yds,0,,,,,
player,201510110det,crd,TaylSt00,pass_td,0,,,,,
player,201510110det,crd,TaylSt00,pass_int,0,,,,,
player,201510110det,crd,TaylSt00,pass_sacked,0,,,,,
player,201510110det,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201510110det,crd,TaylSt00,pass_long,0,,,,,
player,201510110det,crd,TaylSt00,pass_rating,,,,,,
player,201510110det,crd,TaylSt00,rush_att,4,,,,,
player,201510110det,crd,TaylSt00,rush_yds,19,,,,,
player,201510110det,crd,TaylSt00,rush_td,0,,,,,
player,201510110det,crd,TaylSt00,rush_long,16,,,,,
player,201510110det,crd,TaylSt00,targets,1,,,,,
player,201510110det,crd,TaylSt00,rec,0,,,,,
player,201510110det,crd,TaylSt00,rec_yds,0,,,,,
player,201510110det,crd,TaylSt00,rec_td,0,,,,,
player,201510110det,crd,TaylSt00,rec_long,0,,,,,
player,201510110det,crd,TaylSt00,fumbles,0,,,,,
player,201510110det,crd,TaylSt00,fumbles_lost,0,,,,,
player,201510110det,crd,JohnDa08,pass_cmp,0,,,,,
player,201510110det,crd,JohnDa08,pass_att,0,,,,,
player,201510110det,crd,JohnDa08,pass_yds,0,,,,,
player,201510110det,crd,JohnDa08,pass_td,0,,,,,
player,201510110det,crd,JohnDa08,pass_int,0,,,,,
player,201510110det,crd,JohnDa08,pass_sacked,0,,,,,
player,201510110det,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201510110det,crd,JohnDa08,pass_long,0,,,,,
player,201510110det,crd,JohnDa08,pass_rating,,,,,,
player,201510110det,crd,JohnDa08,rush_att,3,,,,,
player,201510110det,crd,JohnDa08,rush_yds,6,,,,,
player,201510110det,crd,JohnDa08,rush_td,2,,,,,
player,201510110det,crd,JohnDa08,rush_long,4,,,,,
player,201510110det,crd,JohnDa08,targets,0,,,,,
player,201510110det,crd,JohnDa08,rec,0,,,,,
player,201510110det,crd,JohnDa08,rec_yds,0,,,,,
player,201510110det,crd,JohnDa08,rec_td,0,,,,,
player,201510110det,crd,JohnDa08,rec_long,0,,,,,
player,201510110det,crd,JohnDa08,fumbles,0,,,,,
player,201510110det,crd,JohnDa08,fumbles_lost,0,,,,,
player,201510110det,crd,BrowJo02,pass_cmp,0,,,,,
player,201510110det,crd,BrowJo02,pass_att,0,,,,,
player,201510110det,crd,BrowJo02,pass_yds,0,,,,,
player,201510110det,crd,BrowJo02,pass_td,0,,,,,
player,201510110det,crd,BrowJo02,pass_int,0,,,,,
player,201510110det,crd,BrowJo02,pass_sacked,0,,,,,
player,201510110det,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201510110det,crd,BrowJo02,pass_long,0,,,,,
player,201510110det,crd,BrowJo02,pass_rating,,,,,,
player,201510110det,crd,BrowJo02,rush_att,0,,,,,
player,201510110det,crd,BrowJo02,rush_yds,0,,,,,
player,201510110det,crd,BrowJo02,rush_td,0,,,,,
player,201510110det,crd,BrowJo02,rush_long,0,,,,,
player,201510110det,crd,BrowJo02,targets,4,,,,,
player,201510110det,crd,BrowJo02,rec,4,,,,,
player,201510110det,crd,BrowJo02,rec_yds,73,,,,,
player,201510110det,crd,BrowJo02,rec_td,1,,,,,
player,201510110det,crd,BrowJo02,rec_long,49,,,,,
player,201510110det,crd,BrowJo02,fumbles,0,,,,,
player,201510110det,crd,BrowJo02,fumbles_lost,0,,,,,
player,201510110det,crd,FitzLa00,pass_cmp,0,,,,,
player,201510110det,crd,FitzLa00,pass_att,0,,,,,
player,201510110det,crd,FitzLa00,pass_yds,0,,,,,
player,201510110det,crd,FitzLa00,pass_td,0,,,,,
player,201510110det,crd,FitzLa00,pass_int,0,,,,,
player,201510110det,crd,FitzLa00,pass_sacked,0,,,,,
player,201510110det,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201510110det,crd,FitzLa00,pass_long,0,,,,,
player,201510110det,crd,FitzLa00,pass_rating,,,,,,
player,201510110det,crd,FitzLa00,rush_att,0,,,,,
player,201510110det,crd,FitzLa00,rush_yds,0,,,,,
player,201510110det,crd,FitzLa00,rush_td,0,,,,,
player,201510110det,crd,FitzLa00,rush_long,0,,,,,
player,201510110det,crd,FitzLa00,targets,7,,,,,
player,201510110det,crd,FitzLa00,rec,5,,,,,
player,201510110det,crd,FitzLa00,rec_yds,58,,,,,
player,201510110det,crd,FitzLa00,rec_td,1,,,,,
player,201510110det,crd,FitzLa00,rec_long,26,,,,,
player,201510110det,crd,FitzLa00,fumbles,0,,,,,
player,201510110det,crd,FitzLa00,fumbles_lost,0,,,,,
player,201510110det,crd,FellDa01,pass_cmp,0,,,,,
player,201510110det,crd,FellDa01,pass_att,0,,,,,
player,201510110det,crd,FellDa01,pass_yds,0,,,,,
player,201510110det,crd,FellDa01,pass_td,0,,,,,
player,201510110det,crd,FellDa01,pass_int,0,,,,,
player,201510110det,crd,FellDa01,pass_sacked,0,,,,,
player,201510110det,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201510110det,crd,FellDa01,pass_long,0,,,,,
player,201510110det,crd,FellDa01,pass_rating,,,,,,
player,201510110det,crd,FellDa01,rush_att,0,,,,,
player,201510110det,crd,FellDa01,rush_yds,0,,,,,
player,201510110det,crd,FellDa01,rush_td,0,,,,,
player,201510110det,crd,FellDa01,rush_long,0,,,,,
player,201510110det,crd,FellDa01,targets,2,,,,,
player,201510110det,crd,FellDa01,rec,2,,,,,
player,201510110det,crd,FellDa01,rec_yds,25,,,,,
player,201510110det,crd,FellDa01,rec_td,1,,,,,
player,201510110det,crd,FellDa01,rec_long,14,,,,,
player,201510110det,crd,FellDa01,fumbles,0,,,,,
player,201510110det,crd,FellDa01,fumbles_lost,0,,,,,
player,201510110det,crd,FloyMi00,pass_cmp,0,,,,,
player,201510110det,crd,FloyMi00,pass_att,0,,,,,
player,201510110det,crd,FloyMi00,pass_yds,0,,,,,
player,201510110det,crd,FloyMi00,pass_td,0,,,,,
player,201510110det,crd,FloyMi00,pass_int,0,,,,,
player,201510110det,crd,FloyMi00,pass_sacked,0,,,,,
player,201510110det,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201510110det,crd,FloyMi00,pass_long,0,,,,,
player,201510110det,crd,FloyMi00,pass_rating,,,,,,
player,201510110det,crd,FloyMi00,rush_att,0,,,,,
player,201510110det,crd,FloyMi00,rush_yds,0,,,,,
player,201510110det,crd,FloyMi00,rush_td,0,,,,,
player,201510110det,crd,FloyMi00,rush_long,0,,,,,
player,201510110det,crd,FloyMi00,targets,3,,,,,
player,201510110det,crd,FloyMi00,rec,1,,,,,
player,201510110det,crd,FloyMi00,rec_yds,15,,,,,
player,201510110det,crd,FloyMi00,rec_td,0,,,,,
player,201510110det,crd,FloyMi00,rec_long,15,,,,,
player,201510110det,crd,FloyMi00,fumbles,0,,,,,
player,201510110det,crd,FloyMi00,fumbles_lost,0,,,,,
player,201510110det,crd,GresJe00,pass_cmp,0,,,,,
player,201510110det,crd,GresJe00,pass_att,0,,,,,
player,201510110det,crd,GresJe00,pass_yds,0,,,,,
player,201510110det,crd,GresJe00,pass_td,0,,,,,
player,201510110det,crd,GresJe00,pass_int,0,,,,,
player,201510110det,crd,GresJe00,pass_sacked,0,,,,,
player,201510110det,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201510110det,crd,GresJe00,pass_long,0,,,,,
player,201510110det,crd,GresJe00,pass_rating,,,,,,
player,201510110det,crd,GresJe00,rush_att,0,,,,,
player,201510110det,crd,GresJe00,rush_yds,0,,,,,
player,201510110det,crd,GresJe00,rush_td,0,,,,,
player,201510110det,crd,GresJe00,rush_long,0,,,,,
player,201510110det,crd,GresJe00,targets,1,,,,,
player,201510110det,crd,GresJe00,rec,0,,,,,
player,201510110det,crd,GresJe00,rec_yds,0,,,,,
player,201510110det,crd,GresJe00,rec_td,0,,,,,
player,201510110det,crd,GresJe00,rec_long,0,,,,,
player,201510110det,crd,GresJe00,fumbles,0,,,,,
player,201510110det,crd,GresJe00,fumbles_lost,0,,,,,
player,201510110det,det,OrloDa00,pass_cmp,21,,,,,
player,201510110det,det,OrloDa00,pass_att,38,,,,,
player,201510110det,det,OrloDa00,pass_yds,191,,,,,
player,201510110det,det,OrloDa00,pass_td,1,,,,,
player,201510110det,det,OrloDa00,pass_int,1,,,,,
player,201510110det,det,OrloDa00,pass_sacked,0,,,,,
player,201510110det,det,OrloDa00,pass_sacked_yds,0,,,,,
player,201510110det,det,OrloDa00,pass_long,23,,,,,
player,201510110det,det,OrloDa00,pass_rating,66.9,,,,,
player,201510110det,det,OrloDa00,rush_att,0,,,,,
player,201510110det,det,OrloDa00,rush_yds,0,,,,,
player,201510110det,det,OrloDa00,rush_td,0,,,,,
player,201510110det,det,OrloDa00,rush_long,0,,,,,
player,201510110det,det,OrloDa00,targets,0,,,,,
player,201510110det,det,OrloDa00,rec,0,,,,,
player,201510110det,det,OrloDa00,rec_yds,0,,,,,
player,201510110det,det,OrloDa00,rec_td,0,,,,,
player,201510110det,det,OrloDa00,rec_long,0,,,,,
player,201510110det,det,OrloDa00,fumbles,0,,,,,
player,201510110det,det,OrloDa00,fumbles_lost,0,,,,,
player,201510110det,det,StafMa00,pass_cmp,20,,,,,
player,201510110det,det,StafMa00,pass_att,32,,,,,
player,201510110det,det,StafMa00,pass_yds,188,,,,,
player,201510110det,det,StafMa00,pass_td,1,,,,,
player,201510110det,det,StafMa00,pass_int,3,,,,,
player,201510110det,det,StafMa00,pass_sacked,1,,,,,
player,201510110det,det,StafMa00,pass_sacked_yds,0,,,,,
player,201510110det,det,StafMa00,pass_long,48,,,,,
player,201510110det,det,StafMa00,pass_rating,50.0,,,,,
player,201510110det,det,StafMa00,rush_att,1,,,,,
player,201510110det,det,StafMa00,rush_yds,2,,,,,
player,201510110det,det,StafMa00,rush_td,0,,,,,
player,201510110det,det,StafMa00,rush_long,2,,,,,
player,201510110det,det,StafMa00,targets,0,,,,,
player,201510110det,det,StafMa00,rec,0,,,,,
player,201510110det,det,StafMa00,rec_yds,0,,,,,
player,201510110det,det,StafMa00,rec_td,0,,,,,
player,201510110det,det,StafMa00,rec_long,0,,,,,
player,201510110det,det,StafMa00,fumbles,0,,,,,
player,201510110det,det,StafMa00,fumbles_lost,0,,,,,
player,201510110det,det,ZennZa00,pass_cmp,0,,,,,
player,201510110det,det,ZennZa00,pass_att,0,,,,,
player,201510110det,det,ZennZa00,pass_yds,0,,,,,
player,201510110det,det,ZennZa00,pass_td,0,,,,,
player,201510110det,det,ZennZa00,pass_int,0,,,,,
player,201510110det,det,ZennZa00,pass_sacked,0,,,,,
player,201510110det,det,ZennZa00,pass_sacked_yds,0,,,,,
player,201510110det,det,ZennZa00,pass_long,0,,,,,
player,201510110det,det,ZennZa00,pass_rating,,,,,,
player,201510110det,det,ZennZa00,rush_att,10,,,,,
player,201510110det,det,ZennZa00,rush_yds,30,,,,,
player,201510110det,det,ZennZa00,rush_td,0,,,,,
player,201510110det,det,ZennZa00,rush_long,12,,,,,
player,201510110det,det,ZennZa00,targets,2,,,,,
player,201510110det,det,ZennZa00,rec,1,,,,,
player,201510110det,det,ZennZa00,rec_yds,7,,,,,
player,201510110det,det,ZennZa00,rec_td,0,,,,,
player,201510110det,det,ZennZa00,rec_long,7,,,,,
player,201510110det,det,ZennZa00,fumbles,0,,,,,
player,201510110det,det,ZennZa00,fumbles_lost,0,,,,,
player,201510110det,det,AbduAm00,pass_cmp,0,,,,,
player,201510110det,det,AbduAm00,pass_att,0,,,,,
player,201510110det,det,AbduAm00,pass_yds,0,,,,,
player,201510110det,det,AbduAm00,pass_td,0,,,,,
player,201510110det,det,AbduAm00,pass_int,0,,,,,
player,201510110det,det,AbduAm00,pass_sacked,0,,,,,
player,201510110det,det,AbduAm00,pass_sacked_yds,0,,,,,
player,201510110det,det,AbduAm00,pass_long,0,,,,,
player,201510110det,det,AbduAm00,pass_rating,,,,,,
player,201510110det,det,AbduAm00,rush_att,6,,,,,
player,201510110det,det,AbduAm00,rush_yds,16,,,,,
player,201510110det,det,AbduAm00,rush_td,0,,,,,
player,201510110det,det,AbduAm00,rush_long,5,,,,,
player,201510110det,det,AbduAm00,targets,2,,,,,
player,201510110det,det,AbduAm00,rec,1,,,,,
player,201510110det,det,AbduAm00,rec_yds,9,,,,,
player,201510110det,det,AbduAm00,rec_td,0,,,,,
player,201510110det,det,AbduAm00,rec_long,9,,,,,
player,201510110det,det,AbduAm00,fumbles,2,,,,,
player,201510110det,det,AbduAm00,fumbles_lost,1,,,,,
player,201510110det,det,TateGo00,pass_cmp,0,,,,,
player,201510110det,det,TateGo00,pass_att,0,,,,,
player,201510110det,det,TateGo00,pass_yds,0,,,,,
player,201510110det,det,TateGo00,pass_td,0,,,,,
player,201510110det,det,TateGo00,pass_int,0,,,,,
player,201510110det,det,TateGo00,pass_sacked,0,,,,,
player,201510110det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201510110det,det,TateGo00,pass_long,0,,,,,
player,201510110det,det,TateGo00,pass_rating,,,,,,
player,201510110det,det,TateGo00,rush_att,1,,,,,
player,201510110det,det,TateGo00,rush_yds,8,,,,,
player,201510110det,det,TateGo00,rush_td,0,,,,,
player,201510110det,det,TateGo00,rush_long,8,,,,,
player,201510110det,det,TateGo00,targets,18,,,,,
player,201510110det,det,TateGo00,rec,8,,,,,
player,201510110det,det,TateGo00,rec_yds,74,,,,,
player,201510110det,det,TateGo00,rec_td,0,,,,,
player,201510110det,det,TateGo00,rec_long,21,,,,,
player,201510110det,det,TateGo00,fumbles,1,,,,,
player,201510110det,det,TateGo00,fumbles_lost,1,,,,,
player,201510110det,det,JohnCa00,pass_cmp,0,,,,,
player,201510110det,det,JohnCa00,pass_att,0,,,,,
player,201510110det,det,JohnCa00,pass_yds,0,,,,,
player,201510110det,det,JohnCa00,pass_td,0,,,,,
player,201510110det,det,JohnCa00,pass_int,0,,,,,
player,201510110det,det,JohnCa00,pass_sacked,0,,,,,
player,201510110det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201510110det,det,JohnCa00,pass_long,0,,,,,
player,201510110det,det,JohnCa00,pass_rating,,,,,,
player,201510110det,det,JohnCa00,rush_att,0,,,,,
player,201510110det,det,JohnCa00,rush_yds,0,,,,,
player,201510110det,det,JohnCa00,rush_td,0,,,,,
player,201510110det,det,JohnCa00,rush_long,0,,,,,
player,201510110det,det,JohnCa00,targets,7,,,,,
player,201510110det,det,JohnCa00,rec,5,,,,,
player,201510110det,det,JohnCa00,rec_yds,67,,,,,
player,201510110det,det,JohnCa00,rec_td,0,,,,,
player,201510110det,det,JohnCa00,rec_long,23,,,,,
player,201510110det,det,JohnCa00,fumbles,0,,,,,
player,201510110det,det,JohnCa00,fumbles_lost,0,,,,,
player,201510110det,det,FullCo00,pass_cmp,0,,,,,
player,201510110det,det,FullCo00,pass_att,0,,,,,
player,201510110det,det,FullCo00,pass_yds,0,,,,,
player,201510110det,det,FullCo00,pass_td,0,,,,,
player,201510110det,det,FullCo00,pass_int,0,,,,,
player,201510110det,det,FullCo00,pass_sacked,0,,,,,
player,201510110det,det,FullCo00,pass_sacked_yds,0,,,,,
player,201510110det,det,FullCo00,pass_long,0,,,,,
player,201510110det,det,FullCo00,pass_rating,,,,,,
player,201510110det,det,FullCo00,rush_att,0,,,,,
player,201510110det,det,FullCo00,rush_yds,0,,,,,
player,201510110det,det,FullCo00,rush_td,0,,,,,
player,201510110det,det,FullCo00,rush_long,0,,,,,
player,201510110det,det,FullCo00,targets,4,,,,,
player,201510110det,det,FullCo00,rec,2,,,,,
player,201510110det,det,FullCo00,rec_yds,56,,,,,
player,201510110det,det,FullCo00,rec_td,0,,,,,
player,201510110det,det,FullCo00,rec_long,48,,,,,
player,201510110det,det,FullCo00,fumbles,0,,,,,
player,201510110det,det,FullCo00,fumbles_lost,0,,,,,
player,201510110det,det,MoorLa00,pass_cmp,0,,,,,
player,201510110det,det,MoorLa00,pass_att,0,,,,,
player,201510110det,det,MoorLa00,pass_yds,0,,,,,
player,201510110det,det,MoorLa00,pass_td,0,,,,,
player,201510110det,det,MoorLa00,pass_int,0,,,,,
player,201510110det,det,MoorLa00,pass_sacked,0,,,,,
player,201510110det,det,MoorLa00,pass_sacked_yds,0,,,,,
player,201510110det,det,MoorLa00,pass_long,0,,,,,
player,201510110det,det,MoorLa00,pass_rating,,,,,,
player,201510110det,det,MoorLa00,rush_att,0,,,,,
player,201510110det,det,MoorLa00,rush_yds,0,,,,,
player,201510110det,det,MoorLa00,rush_td,0,,,,,
player,201510110det,det,MoorLa00,rush_long,0,,,,,
player,201510110det,det,MoorLa00,targets,8,,,,,
player,201510110det,det,MoorLa00,rec,6,,,,,
player,201510110det,det,MoorLa00,rec_yds,55,,,,,
player,201510110det,det,MoorLa00,rec_td,1,,,,,
player,201510110det,det,MoorLa00,rec_long,22,,,,,
player,201510110det,det,MoorLa00,fumbles,0,,,,,
player,201510110det,det,MoorLa00,fumbles_lost,0,,,,,
player,201510110det,det,RiddTh00,pass_cmp,0,,,,,
player,201510110det,det,RiddTh00,pass_att,0,,,,,
player,201510110det,det,RiddTh00,pass_yds,0,,,,,
player,201510110det,det,RiddTh00,pass_td,0,,,,,
player,201510110det,det,RiddTh00,pass_int,0,,,,,
player,201510110det,det,RiddTh00,pass_sacked,0,,,,,
player,201510110det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201510110det,det,RiddTh00,pass_long,0,,,,,
player,201510110det,det,RiddTh00,pass_rating,,,,,,
player,201510110det,det,RiddTh00,rush_att,0,,,,,
player,201510110det,det,RiddTh00,rush_yds,0,,,,,
player,201510110det,det,RiddTh00,rush_td,0,,,,,
player,201510110det,det,RiddTh00,rush_long,0,,,,,
player,201510110det,det,RiddTh00,targets,13,,,,,
player,201510110det,det,RiddTh00,rec,10,,,,,
player,201510110det,det,RiddTh00,rec_yds,53,,,,,
player,201510110det,det,RiddTh00,rec_td,1,,,,,
player,201510110det,det,RiddTh00,rec_long,20,,,,,
player,201510110det,det,RiddTh00,fumbles,0,,,,,
player,201510110det,det,RiddTh00,fumbles_lost,0,,,,,
player,201510110det,det,PettBr00,pass_cmp,0,,,,,
player,201510110det,det,PettBr00,pass_att,0,,,,,
player,201510110det,det,PettBr00,pass_yds,0,,,,,
player,201510110det,det,PettBr00,pass_td,0,,,,,
player,201510110det,det,PettBr00,pass_int,0,,,,,
player,201510110det,det,PettBr00,pass_sacked,0,,,,,
player,201510110det,det,PettBr00,pass_sacked_yds,0,,,,,
player,201510110det,det,PettBr00,pass_long,0,,,,,
player,201510110det,det,PettBr00,pass_rating,,,,,,
player,201510110det,det,PettBr00,rush_att,0,,,,,
player,201510110det,det,PettBr00,rush_yds,0,,,,,
player,201510110det,det,PettBr00,rush_td,0,,,,,
player,201510110det,det,PettBr00,rush_long,0,,,,,
player,201510110det,det,PettBr00,targets,5,,,,,
player,201510110det,det,PettBr00,rec,3,,,,,
player,201510110det,det,PettBr00,rec_yds,29,,,,,
player,201510110det,det,PettBr00,rec_td,0,,,,,
player,201510110det,det,PettBr00,rec_long,13,,,,,
player,201510110det,det,PettBr00,fumbles,0,,,,,
player,201510110det,det,PettBr00,fumbles_lost,0,,,,,
player,201510110det,det,WrigTi01,pass_cmp,0,,,,,
player,201510110det,det,WrigTi01,pass_att,0,,,,,
player,201510110det,det,WrigTi01,pass_yds,0,,,,,
player,201510110det,det,WrigTi01,pass_td,0,,,,,
player,201510110det,det,WrigTi01,pass_int,0,,,,,
player,201510110det,det,WrigTi01,pass_sacked,0,,,,,
player,201510110det,det,WrigTi01,pass_sacked_yds,0,,,,,
player,201510110det,det,WrigTi01,pass_long,0,,,,,
player,201510110det,det,WrigTi01,pass_rating,,,,,,
player,201510110det,det,WrigTi01,rush_att,0,,,,,
player,201510110det,det,WrigTi01,rush_yds,0,,,,,
player,201510110det,det,WrigTi01,rush_td,0,,,,,
player,201510110det,det,WrigTi01,rush_long,0,,,,,
player,201510110det,det,WrigTi01,targets,5,,,,,
player,201510110det,det,WrigTi01,rec,3,,,,,
player,201510110det,det,WrigTi01,rec_yds,12,,,,,
player,201510110det,det,WrigTi01,rec_td,0,,,,,
player,201510110det,det,WrigTi01,rec_long,8,,,,,
player,201510110det,det,WrigTi01,fumbles,0,,,,,
player,201510110det,det,WrigTi01,fumbles_lost,0,,,,,
player,201510110det,det,JoneT.00,pass_cmp,0,,,,,
player,201510110det,det,JoneT.00,pass_att,0,,,,,
player,201510110det,det,JoneT.00,pass_yds,0,,,,,
player,201510110det,det,JoneT.00,pass_td,0,,,,,
player,201510110det,det,JoneT.00,pass_int,0,,,,,
player,201510110det,det,JoneT.00,pass_sacked,0,,,,,
player,201510110det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201510110det,det,JoneT.00,pass_long,0,,,,,
player,201510110det,det,JoneT.00,pass_rating,,,,,,
player,201510110det,det,JoneT.00,rush_att,0,,,,,
player,201510110det,det,JoneT.00,rush_yds,0,,,,,
player,201510110det,det,JoneT.00,rush_td,0,,,,,
player,201510110det,det,JoneT.00,rush_long,0,,,,,
player,201510110det,det,JoneT.00,targets,3,,,,,
player,201510110det,det,JoneT.00,rec,1,,,,,
player,201510110det,det,JoneT.00,rec_yds,11,,,,,
player,201510110det,det,JoneT.00,rec_td,0,,,,,
player,201510110det,det,JoneT.00,rec_long,11,,,,,
player,201510110det,det,JoneT.00,fumbles,0,,,,,
