game,2015,1,20150914,201509140sfo,min,"Minnesota Vikings",3,sfo,"San Francisco 49ers",20
player,201509140sfo,sfo,PattQu00,fumbles,0,,,,,
player,201509140sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201509140sfo,min,GrifEv99,def_int,0,,,,,
player,201509140sfo,min,GrifEv99,def_int_yds,0,,,,,
player,201509140sfo,min,GrifEv99,def_int_td,0,,,,,
player,201509140sfo,min,GrifEv99,def_int_long,0,,,,,
player,201509140sfo,min,GrifEv99,pass_defended,0,,,,,
player,201509140sfo,min,GrifEv99,sacks,0.5,,,,,
player,201509140sfo,min,GrifEv99,tackles_combined,4,,,,,
player,201509140sfo,min,GrifEv99,tackles_solo,3,,,,,
player,201509140sfo,min,GrifEv99,tackles_assists,1,,,,,
player,201509140sfo,min,GrifEv99,tackles_loss,0,,,,,
player,201509140sfo,min,GrifEv99,qb_hits,2,,,,,
player,201509140sfo,min,GrifEv99,fumbles_rec,0,,,,,
player,201509140sfo,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201509140sfo,min,GrifEv99,fumbles_forced,0,,,,,
player,201509140sfo,min,GreeCh99,def_int,0,,,,,
player,201509140sfo,min,GreeCh99,def_int_yds,0,,,,,
player,201509140sfo,min,GreeCh99,def_int_td,0,,,,,
player,201509140sfo,min,GreeCh99,def_int_long,0,,,,,
player,201509140sfo,min,GreeCh99,pass_defended,0,,,,,
player,201509140sfo,min,GreeCh99,sacks,0.5,,,,,
player,201509140sfo,min,GreeCh99,tackles_combined,2,,,,,
player,201509140sfo,min,GreeCh99,tackles_solo,1,,,,,
player,201509140sfo,min,GreeCh99,tackles_assists,1,,,,,
player,201509140sfo,min,GreeCh99,tackles_loss,0,,,,,
player,201509140sfo,min,GreeCh99,qb_hits,1,,,,,
player,201509140sfo,min,GreeCh99,fumbles_rec,0,,,,,
player,201509140sfo,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201509140sfo,min,GreeCh99,fumbles_forced,0,,,,,
player,201509140sfo,min,BarrAn00,def_int,0,,,,,
player,201509140sfo,min,BarrAn00,def_int_yds,0,,,,,
player,201509140sfo,min,BarrAn00,def_int_td,0,,,,,
player,201509140sfo,min,BarrAn00,def_int_long,0,,,,,
player,201509140sfo,min,BarrAn00,pass_defended,1,,,,,
player,201509140sfo,min,BarrAn00,sacks,0.0,,,,,
player,201509140sfo,min,BarrAn00,tackles_combined,12,,,,,
player,201509140sfo,min,BarrAn00,tackles_solo,10,,,,,
player,201509140sfo,min,BarrAn00,tackles_assists,2,,,,,
player,201509140sfo,min,BarrAn00,tackles_loss,1,,,,,
player,201509140sfo,min,BarrAn00,qb_hits,0,,,,,
player,201509140sfo,min,BarrAn00,fumbles_rec,0,,,,,
player,201509140sfo,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,BarrAn00,fumbles_forced,0,,,,,
player,201509140sfo,min,SmitHa00,def_int,0,,,,,
player,201509140sfo,min,SmitHa00,def_int_yds,0,,,,,
player,201509140sfo,min,SmitHa00,def_int_td,0,,,,,
player,201509140sfo,min,SmitHa00,def_int_long,0,,,,,
player,201509140sfo,min,SmitHa00,pass_defended,0,,,,,
player,201509140sfo,min,SmitHa00,sacks,0.0,,,,,
player,201509140sfo,min,SmitHa00,tackles_combined,9,,,,,
player,201509140sfo,min,SmitHa00,tackles_solo,5,,,,,
player,201509140sfo,min,SmitHa00,tackles_assists,4,,,,,
player,201509140sfo,min,SmitHa00,tackles_loss,0,,,,,
player,201509140sfo,min,SmitHa00,qb_hits,0,,,,,
player,201509140sfo,min,SmitHa00,fumbles_rec,0,,,,,
player,201509140sfo,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,SmitHa00,fumbles_forced,0,,,,,
player,201509140sfo,min,HodgGe00,def_int,0,,,,,
player,201509140sfo,min,HodgGe00,def_int_yds,0,,,,,
player,201509140sfo,min,HodgGe00,def_int_td,0,,,,,
player,201509140sfo,min,HodgGe00,def_int_long,0,,,,,
player,201509140sfo,min,HodgGe00,pass_defended,0,,,,,
player,201509140sfo,min,HodgGe00,sacks,0.0,,,,,
player,201509140sfo,min,HodgGe00,tackles_combined,8,,,,,
player,201509140sfo,min,HodgGe00,tackles_solo,5,,,,,
player,201509140sfo,min,HodgGe00,tackles_assists,3,,,,,
player,201509140sfo,min,HodgGe00,tackles_loss,0,,,,,
player,201509140sfo,min,HodgGe00,qb_hits,0,,,,,
player,201509140sfo,min,HodgGe00,fumbles_rec,0,,,,,
player,201509140sfo,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,HodgGe00,fumbles_forced,0,,,,,
player,201509140sfo,min,NewmTe20,def_int,0,,,,,
player,201509140sfo,min,NewmTe20,def_int_yds,0,,,,,
player,201509140sfo,min,NewmTe20,def_int_td,0,,,,,
player,201509140sfo,min,NewmTe20,def_int_long,0,,,,,
player,201509140sfo,min,NewmTe20,pass_defended,0,,,,,
player,201509140sfo,min,NewmTe20,sacks,0.0,,,,,
player,201509140sfo,min,NewmTe20,tackles_combined,7,,,,,
player,201509140sfo,min,NewmTe20,tackles_solo,7,,,,,
player,201509140sfo,min,NewmTe20,tackles_assists,0,,,,,
player,201509140sfo,min,NewmTe20,tackles_loss,0,,,,,
player,201509140sfo,min,NewmTe20,qb_hits,0,,,,,
player,201509140sfo,min,NewmTe20,fumbles_rec,0,,,,,
player,201509140sfo,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201509140sfo,min,NewmTe20,fumbles_forced,0,,,,,
player,201509140sfo,min,RhodXa00,def_int,0,,,,,
player,201509140sfo,min,RhodXa00,def_int_yds,0,,,,,
player,201509140sfo,min,RhodXa00,def_int_td,0,,,,,
player,201509140sfo,min,RhodXa00,def_int_long,0,,,,,
player,201509140sfo,min,RhodXa00,pass_defended,0,,,,,
player,201509140sfo,min,RhodXa00,sacks,0.0,,,,,
player,201509140sfo,min,RhodXa00,tackles_combined,7,,,,,
player,201509140sfo,min,RhodXa00,tackles_solo,7,,,,,
player,201509140sfo,min,RhodXa00,tackles_assists,0,,,,,
player,201509140sfo,min,RhodXa00,tackles_loss,0,,,,,
player,201509140sfo,min,RhodXa00,qb_hits,0,,,,,
player,201509140sfo,min,RhodXa00,fumbles_rec,0,,,,,
player,201509140sfo,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,RhodXa00,fumbles_forced,0,,,,,
player,201509140sfo,min,BlanRo00,def_int,0,,,,,
player,201509140sfo,min,BlanRo00,def_int_yds,0,,,,,
player,201509140sfo,min,BlanRo00,def_int_td,0,,,,,
player,201509140sfo,min,BlanRo00,def_int_long,0,,,,,
player,201509140sfo,min,BlanRo00,pass_defended,0,,,,,
player,201509140sfo,min,BlanRo00,sacks,0.0,,,,,
player,201509140sfo,min,BlanRo00,tackles_combined,3,,,,,
player,201509140sfo,min,BlanRo00,tackles_solo,3,,,,,
player,201509140sfo,min,BlanRo00,tackles_assists,0,,,,,
player,201509140sfo,min,BlanRo00,tackles_loss,0,,,,,
player,201509140sfo,min,BlanRo00,qb_hits,0,,,,,
player,201509140sfo,min,BlanRo00,fumbles_rec,0,,,,,
player,201509140sfo,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,BlanRo00,fumbles_forced,0,,,,,
player,201509140sfo,min,JoseLi99,def_int,0,,,,,
player,201509140sfo,min,JoseLi99,def_int_yds,0,,,,,
player,201509140sfo,min,JoseLi99,def_int_td,0,,,,,
player,201509140sfo,min,JoseLi99,def_int_long,0,,,,,
player,201509140sfo,min,JoseLi99,pass_defended,0,,,,,
player,201509140sfo,min,JoseLi99,sacks,0.0,,,,,
player,201509140sfo,min,JoseLi99,tackles_combined,3,,,,,
player,201509140sfo,min,JoseLi99,tackles_solo,2,,,,,
player,201509140sfo,min,JoseLi99,tackles_assists,1,,,,,
player,201509140sfo,min,JoseLi99,tackles_loss,0,,,,,
player,201509140sfo,min,JoseLi99,qb_hits,0,,,,,
player,201509140sfo,min,JoseLi99,fumbles_rec,0,,,,,
player,201509140sfo,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201509140sfo,min,JoseLi99,fumbles_forced,0,,,,,
player,201509140sfo,min,SendAn00,def_int,0,,,,,
player,201509140sfo,min,SendAn00,def_int_yds,0,,,,,
player,201509140sfo,min,SendAn00,def_int_td,0,,,,,
player,201509140sfo,min,SendAn00,def_int_long,0,,,,,
player,201509140sfo,min,SendAn00,pass_defended,0,,,,,
player,201509140sfo,min,SendAn00,sacks,0.0,,,,,
player,201509140sfo,min,SendAn00,tackles_combined,3,,,,,
player,201509140sfo,min,SendAn00,tackles_solo,3,,,,,
player,201509140sfo,min,SendAn00,tackles_assists,0,,,,,
player,201509140sfo,min,SendAn00,tackles_loss,0,,,,,
player,201509140sfo,min,SendAn00,qb_hits,0,,,,,
player,201509140sfo,min,SendAn00,fumbles_rec,0,,,,,
player,201509140sfo,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,SendAn00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,SendAn00,fumbles_forced,0,,,,,
player,201509140sfo,min,JohnTo01,def_int,0,,,,,
player,201509140sfo,min,JohnTo01,def_int_yds,0,,,,,
player,201509140sfo,min,JohnTo01,def_int_td,0,,,,,
player,201509140sfo,min,JohnTo01,def_int_long,0,,,,,
player,201509140sfo,min,JohnTo01,pass_defended,0,,,,,
player,201509140sfo,min,JohnTo01,sacks,0.0,,,,,
player,201509140sfo,min,JohnTo01,tackles_combined,2,,,,,
player,201509140sfo,min,JohnTo01,tackles_solo,1,,,,,
player,201509140sfo,min,JohnTo01,tackles_assists,1,,,,,
player,201509140sfo,min,JohnTo01,tackles_loss,0,,,,,
player,201509140sfo,min,JohnTo01,qb_hits,0,,,,,
player,201509140sfo,min,JohnTo01,fumbles_rec,0,,,,,
player,201509140sfo,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201509140sfo,min,JohnTo01,fumbles_forced,0,,,,,
player,201509140sfo,min,RobiBr98,def_int,0,,,,,
player,201509140sfo,min,RobiBr98,def_int_yds,0,,,,,
player,201509140sfo,min,RobiBr98,def_int_td,0,,,,,
player,201509140sfo,min,RobiBr98,def_int_long,0,,,,,
player,201509140sfo,min,RobiBr98,pass_defended,0,,,,,
player,201509140sfo,min,RobiBr98,sacks,0.0,,,,,
player,201509140sfo,min,RobiBr98,tackles_combined,2,,,,,
player,201509140sfo,min,RobiBr98,tackles_solo,2,,,,,
player,201509140sfo,min,RobiBr98,tackles_assists,0,,,,,
player,201509140sfo,min,RobiBr98,tackles_loss,0,,,,,
player,201509140sfo,min,RobiBr98,qb_hits,0,,,,,
player,201509140sfo,min,RobiBr98,fumbles_rec,0,,,,,
player,201509140sfo,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201509140sfo,min,RobiBr98,fumbles_forced,0,,,,,
player,201509140sfo,min,CricSc00,def_int,0,,,,,
player,201509140sfo,min,CricSc00,def_int_yds,0,,,,,
player,201509140sfo,min,CricSc00,def_int_td,0,,,,,
player,201509140sfo,min,CricSc00,def_int_long,0,,,,,
player,201509140sfo,min,CricSc00,pass_defended,0,,,,,
player,201509140sfo,min,CricSc00,sacks,0.0,,,,,
player,201509140sfo,min,CricSc00,tackles_combined,1,,,,,
player,201509140sfo,min,CricSc00,tackles_solo,0,,,,,
player,201509140sfo,min,CricSc00,tackles_assists,1,,,,,
player,201509140sfo,min,CricSc00,tackles_loss,0,,,,,
player,201509140sfo,min,CricSc00,qb_hits,0,,,,,
player,201509140sfo,min,CricSc00,fumbles_rec,0,,,,,
player,201509140sfo,min,CricSc00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,CricSc00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,CricSc00,fumbles_forced,0,,,,,
player,201509140sfo,min,HuntDa01,def_int,0,,,,,
player,201509140sfo,min,HuntDa01,def_int_yds,0,,,,,
player,201509140sfo,min,HuntDa01,def_int_td,0,,,,,
player,201509140sfo,min,HuntDa01,def_int_long,0,,,,,
player,201509140sfo,min,HuntDa01,pass_defended,0,,,,,
player,201509140sfo,min,HuntDa01,sacks,0.0,,,,,
player,201509140sfo,min,HuntDa01,tackles_combined,1,,,,,
player,201509140sfo,min,HuntDa01,tackles_solo,1,,,,,
player,201509140sfo,min,HuntDa01,tackles_assists,0,,,,,
player,201509140sfo,min,HuntDa01,tackles_loss,0,,,,,
player,201509140sfo,min,HuntDa01,qb_hits,0,,,,,
player,201509140sfo,min,HuntDa01,fumbles_rec,0,,,,,
player,201509140sfo,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201509140sfo,min,HuntDa01,fumbles_forced,0,,,,,
player,201509140sfo,min,KendEr00,def_int,0,,,,,
player,201509140sfo,min,KendEr00,def_int_yds,0,,,,,
player,201509140sfo,min,KendEr00,def_int_td,0,,,,,
player,201509140sfo,min,KendEr00,def_int_long,0,,,,,
player,201509140sfo,min,KendEr00,pass_defended,0,,,,,
player,201509140sfo,min,KendEr00,sacks,0.0,,,,,
player,201509140sfo,min,KendEr00,tackles_combined,1,,,,,
player,201509140sfo,min,KendEr00,tackles_solo,1,,,,,
player,201509140sfo,min,KendEr00,tackles_assists,0,,,,,
player,201509140sfo,min,KendEr00,tackles_loss,0,,,,,
player,201509140sfo,min,KendEr00,qb_hits,0,,,,,
player,201509140sfo,min,KendEr00,fumbles_rec,0,,,,,
player,201509140sfo,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,KendEr00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,KendEr00,fumbles_forced,0,,,,,
player,201509140sfo,min,MunnCa99,def_int,0,,,,,
player,201509140sfo,min,MunnCa99,def_int_yds,0,,,,,
player,201509140sfo,min,MunnCa99,def_int_td,0,,,,,
player,201509140sfo,min,MunnCa99,def_int_long,0,,,,,
player,201509140sfo,min,MunnCa99,pass_defended,0,,,,,
player,201509140sfo,min,MunnCa99,sacks,0.0,,,,,
player,201509140sfo,min,MunnCa99,tackles_combined,1,,,,,
player,201509140sfo,min,MunnCa99,tackles_solo,1,,,,,
player,201509140sfo,min,MunnCa99,tackles_assists,0,,,,,
player,201509140sfo,min,MunnCa99,tackles_loss,0,,,,,
player,201509140sfo,min,MunnCa99,qb_hits,0,,,,,
player,201509140sfo,min,MunnCa99,fumbles_rec,0,,,,,
player,201509140sfo,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201509140sfo,min,MunnCa99,fumbles_forced,0,,,,,
player,201509140sfo,min,ColeAu00,def_int,0,,,,,
player,201509140sfo,min,ColeAu00,def_int_yds,0,,,,,
player,201509140sfo,min,ColeAu00,def_int_td,0,,,,,
player,201509140sfo,min,ColeAu00,def_int_long,0,,,,,
player,201509140sfo,min,ColeAu00,pass_defended,0,,,,,
player,201509140sfo,min,ColeAu00,sacks,0.0,,,,,
player,201509140sfo,min,ColeAu00,tackles_combined,0,,,,,
player,201509140sfo,min,ColeAu00,tackles_solo,0,,,,,
player,201509140sfo,min,ColeAu00,tackles_assists,0,,,,,
player,201509140sfo,min,ColeAu00,tackles_loss,0,,,,,
player,201509140sfo,min,ColeAu00,qb_hits,0,,,,,
player,201509140sfo,min,ColeAu00,fumbles_rec,1,,,,,
player,201509140sfo,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201509140sfo,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201509140sfo,min,ColeAu00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,BrocTr00,def_int,1,,,,,
player,201509140sfo,sfo,BrocTr00,def_int_yds,26,,,,,
player,201509140sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201509140sfo,sfo,BrocTr00,def_int_long,26,,,,,
player,201509140sfo,sfo,BrocTr00,pass_defended,2,,,,,
player,201509140sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201509140sfo,sfo,BrocTr00,tackles_combined,2,,,,,
player,201509140sfo,sfo,BrocTr00,tackles_solo,2,,,,,
player,201509140sfo,sfo,BrocTr00,tackles_assists,0,,,,,
player,201509140sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201509140sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201509140sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,BethAn20,def_int,0,,,,,
player,201509140sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201509140sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201509140sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201509140sfo,sfo,BethAn20,pass_defended,1,,,,,
player,201509140sfo,sfo,BethAn20,sacks,1.0,,,,,
player,201509140sfo,sfo,BethAn20,tackles_combined,8,,,,,
player,201509140sfo,sfo,BethAn20,tackles_solo,7,,,,,
player,201509140sfo,sfo,BethAn20,tackles_assists,1,,,,,
player,201509140sfo,sfo,BethAn20,tackles_loss,1,,,,,
player,201509140sfo,sfo,BethAn20,qb_hits,1,,,,,
player,201509140sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201509140sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201509140sfo,sfo,BowmNa99,def_int,0,,,,,
player,201509140sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201509140sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201509140sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201509140sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201509140sfo,sfo,BowmNa99,sacks,1.0,,,,,
player,201509140sfo,sfo,BowmNa99,tackles_combined,7,,,,,
player,201509140sfo,sfo,BowmNa99,tackles_solo,7,,,,,
player,201509140sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201509140sfo,sfo,BowmNa99,tackles_loss,1,,,,,
player,201509140sfo,sfo,BowmNa99,qb_hits,1,,,,,
player,201509140sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201509140sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201509140sfo,sfo,TartJa00,def_int,0,,,,,
player,201509140sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201509140sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201509140sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201509140sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201509140sfo,sfo,TartJa00,sacks,1.0,,,,,
player,201509140sfo,sfo,TartJa00,tackles_combined,4,,,,,
player,201509140sfo,sfo,TartJa00,tackles_solo,4,,,,,
player,201509140sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201509140sfo,sfo,TartJa00,tackles_loss,1,,,,,
player,201509140sfo,sfo,TartJa00,qb_hits,1,,,,,
player,201509140sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,LyncAa00,def_int,0,,,,,
player,201509140sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201509140sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201509140sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201509140sfo,sfo,LyncAa00,pass_defended,1,,,,,
player,201509140sfo,sfo,LyncAa00,sacks,1.0,,,,,
player,201509140sfo,sfo,LyncAa00,tackles_combined,3,,,,,
player,201509140sfo,sfo,LyncAa00,tackles_solo,3,,,,,
player,201509140sfo,sfo,LyncAa00,tackles_assists,0,,,,,
player,201509140sfo,sfo,LyncAa00,tackles_loss,2,,,,,
player,201509140sfo,sfo,LyncAa00,qb_hits,2,,,,,
player,201509140sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,CarrCo00,def_int,0,,,,,
player,201509140sfo,sfo,CarrCo00,def_int_yds,0,,,,,
player,201509140sfo,sfo,CarrCo00,def_int_td,0,,,,,
player,201509140sfo,sfo,CarrCo00,def_int_long,0,,,,,
player,201509140sfo,sfo,CarrCo00,pass_defended,0,,,,,
player,201509140sfo,sfo,CarrCo00,sacks,1.0,,,,,
player,201509140sfo,sfo,CarrCo00,tackles_combined,1,,,,,
player,201509140sfo,sfo,CarrCo00,tackles_solo,1,,,,,
player,201509140sfo,sfo,CarrCo00,tackles_assists,0,,,,,
player,201509140sfo,sfo,CarrCo00,tackles_loss,,,,,,
player,201509140sfo,sfo,CarrCo00,qb_hits,,,,,,
player,201509140sfo,sfo,CarrCo00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,CarrCo00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,CarrCo00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,CarrCo00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,AckeKe00,def_int,0,,,,,
player,201509140sfo,sfo,AckeKe00,def_int_yds,0,,,,,
player,201509140sfo,sfo,AckeKe00,def_int_td,0,,,,,
player,201509140sfo,sfo,AckeKe00,def_int_long,0,,,,,
player,201509140sfo,sfo,AckeKe00,pass_defended,0,,,,,
player,201509140sfo,sfo,AckeKe00,sacks,0.0,,,,,
player,201509140sfo,sfo,AckeKe00,tackles_combined,4,,,,,
player,201509140sfo,sfo,AckeKe00,tackles_solo,3,,,,,
player,201509140sfo,sfo,AckeKe00,tackles_assists,1,,,,,
player,201509140sfo,sfo,AckeKe00,tackles_loss,0,,,,,
player,201509140sfo,sfo,AckeKe00,qb_hits,0,,,,,
player,201509140sfo,sfo,AckeKe00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,AckeKe00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,AckeKe00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,AckeKe00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,ReidEr00,def_int,0,,,,,
player,201509140sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201509140sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201509140sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201509140sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201509140sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201509140sfo,sfo,ReidEr00,tackles_combined,3,,,,,
player,201509140sfo,sfo,ReidEr00,tackles_solo,3,,,,,
player,201509140sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201509140sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201509140sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201509140sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,WilhMi00,def_int,0,,,,,
player,201509140sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201509140sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201509140sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201509140sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201509140sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201509140sfo,sfo,WilhMi00,tackles_combined,3,,,,,
player,201509140sfo,sfo,WilhMi00,tackles_solo,3,,,,,
player,201509140sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201509140sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201509140sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201509140sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,WillIa00,def_int,0,,,,,
player,201509140sfo,sfo,WillIa00,def_int_yds,0,,,,,
player,201509140sfo,sfo,WillIa00,def_int_td,0,,,,,
player,201509140sfo,sfo,WillIa00,def_int_long,0,,,,,
player,201509140sfo,sfo,WillIa00,pass_defended,0,,,,,
player,201509140sfo,sfo,WillIa00,sacks,0.0,,,,,
player,201509140sfo,sfo,WillIa00,tackles_combined,3,,,,,
player,201509140sfo,sfo,WillIa00,tackles_solo,2,,,,,
player,201509140sfo,sfo,WillIa00,tackles_assists,1,,,,,
player,201509140sfo,sfo,WillIa00,tackles_loss,0,,,,,
player,201509140sfo,sfo,WillIa00,qb_hits,0,,,,,
player,201509140sfo,sfo,WillIa00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,WillIa00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,BrooAh21,def_int,0,,,,,
player,201509140sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201509140sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201509140sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201509140sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201509140sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201509140sfo,sfo,BrooAh21,tackles_combined,2,,,,,
player,201509140sfo,sfo,BrooAh21,tackles_solo,2,,,,,
player,201509140sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201509140sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201509140sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201509140sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201509140sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201509140sfo,sfo,DialQu00,def_int,0,,,,,
player,201509140sfo,sfo,DialQu00,def_int_yds,0,,,,,
player,201509140sfo,sfo,DialQu00,def_int_td,0,,,,,
player,201509140sfo,sfo,DialQu00,def_int_long,0,,,,,
player,201509140sfo,sfo,DialQu00,pass_defended,0,,,,,
