game,2015,14,20151213,201512130den,rai,"Oakland Raiders",15,den,"Denver Broncos",12
player,201512130den,rai,JoneTa00,pass_rating,,,,,,
player,201512130den,rai,JoneTa00,rush_att,1,,,,,
player,201512130den,rai,JoneTa00,rush_yds,2,,,,,
player,201512130den,rai,JoneTa00,rush_td,0,,,,,
player,201512130den,rai,JoneTa00,rush_long,2,,,,,
player,201512130den,rai,JoneTa00,targets,0,,,,,
player,201512130den,rai,JoneTa00,rec,0,,,,,
player,201512130den,rai,JoneTa00,rec_yds,0,,,,,
player,201512130den,rai,JoneTa00,rec_td,0,,,,,
player,201512130den,rai,JoneTa00,rec_long,0,,,,,
player,201512130den,rai,JoneTa00,fumbles,0,,,,,
player,201512130den,rai,JoneTa00,fumbles_lost,0,,,,,
player,201512130den,rai,RiveMy00,pass_cmp,0,,,,,
player,201512130den,rai,RiveMy00,pass_att,0,,,,,
player,201512130den,rai,RiveMy00,pass_yds,0,,,,,
player,201512130den,rai,RiveMy00,pass_td,0,,,,,
player,201512130den,rai,RiveMy00,pass_int,0,,,,,
player,201512130den,rai,RiveMy00,pass_sacked,,,,,,
player,201512130den,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201512130den,rai,RiveMy00,pass_long,0,,,,,
player,201512130den,rai,RiveMy00,pass_rating,,,,,,
player,201512130den,rai,RiveMy00,rush_att,0,,,,,
player,201512130den,rai,RiveMy00,rush_yds,0,,,,,
player,201512130den,rai,RiveMy00,rush_td,0,,,,,
player,201512130den,rai,RiveMy00,rush_long,0,,,,,
player,201512130den,rai,RiveMy00,targets,4,,,,,
player,201512130den,rai,RiveMy00,rec,3,,,,,
player,201512130den,rai,RiveMy00,rec_yds,49,,,,,
player,201512130den,rai,RiveMy00,rec_td,1,,,,,
player,201512130den,rai,RiveMy00,rec_long,29,,,,,
player,201512130den,rai,RiveMy00,fumbles,0,,,,,
player,201512130den,rai,RiveMy00,fumbles_lost,0,,,,,
player,201512130den,rai,WalfCl00,pass_cmp,0,,,,,
player,201512130den,rai,WalfCl00,pass_att,0,,,,,
player,201512130den,rai,WalfCl00,pass_yds,0,,,,,
player,201512130den,rai,WalfCl00,pass_td,0,,,,,
player,201512130den,rai,WalfCl00,pass_int,0,,,,,
player,201512130den,rai,WalfCl00,pass_sacked,,,,,,
player,201512130den,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201512130den,rai,WalfCl00,pass_long,0,,,,,
player,201512130den,rai,WalfCl00,pass_rating,,,,,,
player,201512130den,rai,WalfCl00,rush_att,0,,,,,
player,201512130den,rai,WalfCl00,rush_yds,0,,,,,
player,201512130den,rai,WalfCl00,rush_td,0,,,,,
player,201512130den,rai,WalfCl00,rush_long,0,,,,,
player,201512130den,rai,WalfCl00,targets,7,,,,,
player,201512130den,rai,WalfCl00,rec,3,,,,,
player,201512130den,rai,WalfCl00,rec_yds,47,,,,,
player,201512130den,rai,WalfCl00,rec_td,0,,,,,
player,201512130den,rai,WalfCl00,rec_long,25,,,,,
player,201512130den,rai,WalfCl00,fumbles,0,,,,,
player,201512130den,rai,WalfCl00,fumbles_lost,0,,,,,
player,201512130den,rai,RobeSe00,pass_cmp,0,,,,,
player,201512130den,rai,RobeSe00,pass_att,0,,,,,
player,201512130den,rai,RobeSe00,pass_yds,0,,,,,
player,201512130den,rai,RobeSe00,pass_td,0,,,,,
player,201512130den,rai,RobeSe00,pass_int,0,,,,,
player,201512130den,rai,RobeSe00,pass_sacked,,,,,,
player,201512130den,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201512130den,rai,RobeSe00,pass_long,0,,,,,
player,201512130den,rai,RobeSe00,pass_rating,,,,,,
player,201512130den,rai,RobeSe00,rush_att,0,,,,,
player,201512130den,rai,RobeSe00,rush_yds,0,,,,,
player,201512130den,rai,RobeSe00,rush_td,0,,,,,
player,201512130den,rai,RobeSe00,rush_long,0,,,,,
player,201512130den,rai,RobeSe00,targets,4,,,,,
player,201512130den,rai,RobeSe00,rec,2,,,,,
player,201512130den,rai,RobeSe00,rec_yds,20,,,,,
player,201512130den,rai,RobeSe00,rec_td,1,,,,,
player,201512130den,rai,RobeSe00,rec_long,11,,,,,
player,201512130den,rai,RobeSe00,fumbles,0,,,,,
player,201512130den,rai,RobeSe00,fumbles_lost,0,,,,,
player,201512130den,rai,CrabMi00,pass_cmp,0,,,,,
player,201512130den,rai,CrabMi00,pass_att,0,,,,,
player,201512130den,rai,CrabMi00,pass_yds,0,,,,,
player,201512130den,rai,CrabMi00,pass_td,0,,,,,
player,201512130den,rai,CrabMi00,pass_int,0,,,,,
player,201512130den,rai,CrabMi00,pass_sacked,,,,,,
player,201512130den,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201512130den,rai,CrabMi00,pass_long,0,,,,,
player,201512130den,rai,CrabMi00,pass_rating,,,,,,
player,201512130den,rai,CrabMi00,rush_att,0,,,,,
player,201512130den,rai,CrabMi00,rush_yds,0,,,,,
player,201512130den,rai,CrabMi00,rush_td,0,,,,,
player,201512130den,rai,CrabMi00,rush_long,0,,,,,
player,201512130den,rai,CrabMi00,targets,5,,,,,
player,201512130den,rai,CrabMi00,rec,4,,,,,
player,201512130den,rai,CrabMi00,rec_yds,19,,,,,
player,201512130den,rai,CrabMi00,rec_td,0,,,,,
player,201512130den,rai,CrabMi00,rec_long,8,,,,,
player,201512130den,rai,CrabMi00,fumbles,0,,,,,
player,201512130den,rai,CrabMi00,fumbles_lost,0,,,,,
player,201512130den,rai,CoopAm00,pass_cmp,0,,,,,
player,201512130den,rai,CoopAm00,pass_att,0,,,,,
player,201512130den,rai,CoopAm00,pass_yds,0,,,,,
player,201512130den,rai,CoopAm00,pass_td,0,,,,,
player,201512130den,rai,CoopAm00,pass_int,0,,,,,
player,201512130den,rai,CoopAm00,pass_sacked,0,,,,,
player,201512130den,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201512130den,rai,CoopAm00,pass_long,0,,,,,
player,201512130den,rai,CoopAm00,pass_rating,,,,,,
player,201512130den,rai,CoopAm00,rush_att,0,,,,,
player,201512130den,rai,CoopAm00,rush_yds,0,,,,,
player,201512130den,rai,CoopAm00,rush_td,0,,,,,
player,201512130den,rai,CoopAm00,rush_long,0,,,,,
player,201512130den,rai,CoopAm00,targets,8,,,,,
player,201512130den,rai,CoopAm00,rec,0,,,,,
player,201512130den,rai,CoopAm00,rec_yds,0,,,,,
player,201512130den,rai,CoopAm00,rec_td,0,,,,,
player,201512130den,rai,CoopAm00,rec_long,0,,,,,
player,201512130den,rai,CoopAm00,fumbles,0,,,,,
player,201512130den,rai,CoopAm00,fumbles_lost,0,,,,,
player,201512130den,den,OsweBr00,pass_cmp,35,,,,,
player,201512130den,den,OsweBr00,pass_att,51,,,,,
player,201512130den,den,OsweBr00,pass_yds,308,,,,,
player,201512130den,den,OsweBr00,pass_td,0,,,,,
player,201512130den,den,OsweBr00,pass_int,0,,,,,
player,201512130den,den,OsweBr00,pass_sacked,5,,,,,
player,201512130den,den,OsweBr00,pass_sacked_yds,32,,,,,
player,201512130den,den,OsweBr00,pass_long,32,,,,,
player,201512130den,den,OsweBr00,pass_rating,84.4,,,,,
player,201512130den,den,OsweBr00,rush_att,3,,,,,
player,201512130den,den,OsweBr00,rush_yds,10,,,,,
player,201512130den,den,OsweBr00,rush_td,0,,,,,
player,201512130den,den,OsweBr00,rush_long,5,,,,,
player,201512130den,den,OsweBr00,targets,0,,,,,
player,201512130den,den,OsweBr00,rec,0,,,,,
player,201512130den,den,OsweBr00,rec_yds,0,,,,,
player,201512130den,den,OsweBr00,rec_td,0,,,,,
player,201512130den,den,OsweBr00,rec_long,0,,,,,
player,201512130den,den,OsweBr00,fumbles,1,,,,,
player,201512130den,den,OsweBr00,fumbles_lost,0,,,,,
player,201512130den,den,HillRo00,pass_cmp,0,,,,,
player,201512130den,den,HillRo00,pass_att,0,,,,,
player,201512130den,den,HillRo00,pass_yds,0,,,,,
player,201512130den,den,HillRo00,pass_td,0,,,,,
player,201512130den,den,HillRo00,pass_int,0,,,,,
player,201512130den,den,HillRo00,pass_sacked,0,,,,,
player,201512130den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201512130den,den,HillRo00,pass_long,0,,,,,
player,201512130den,den,HillRo00,pass_rating,,,,,,
player,201512130den,den,HillRo00,rush_att,12,,,,,
player,201512130den,den,HillRo00,rush_yds,20,,,,,
player,201512130den,den,HillRo00,rush_td,0,,,,,
player,201512130den,den,HillRo00,rush_long,11,,,,,
player,201512130den,den,HillRo00,targets,9,,,,,
player,201512130den,den,HillRo00,rec,7,,,,,
player,201512130den,den,HillRo00,rec_yds,41,,,,,
player,201512130den,den,HillRo00,rec_td,0,,,,,
player,201512130den,den,HillRo00,rec_long,12,,,,,
player,201512130den,den,HillRo00,fumbles,1,,,,,
player,201512130den,den,HillRo00,fumbles_lost,0,,,,,
player,201512130den,den,ThomJu01,pass_cmp,0,,,,,
player,201512130den,den,ThomJu01,pass_att,0,,,,,
player,201512130den,den,ThomJu01,pass_yds,0,,,,,
player,201512130den,den,ThomJu01,pass_td,0,,,,,
player,201512130den,den,ThomJu01,pass_int,0,,,,,
player,201512130den,den,ThomJu01,pass_sacked,0,,,,,
player,201512130den,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201512130den,den,ThomJu01,pass_long,0,,,,,
player,201512130den,den,ThomJu01,pass_rating,,,,,,
player,201512130den,den,ThomJu01,rush_att,5,,,,,
player,201512130den,den,ThomJu01,rush_yds,8,,,,,
player,201512130den,den,ThomJu01,rush_td,0,,,,,
player,201512130den,den,ThomJu01,rush_long,5,,,,,
player,201512130den,den,ThomJu01,targets,6,,,,,
player,201512130den,den,ThomJu01,rec,4,,,,,
player,201512130den,den,ThomJu01,rec_yds,21,,,,,
player,201512130den,den,ThomJu01,rec_td,0,,,,,
player,201512130den,den,ThomJu01,rec_long,8,,,,,
player,201512130den,den,ThomJu01,fumbles,0,,,,,
player,201512130den,den,ThomJu01,fumbles_lost,0,,,,,
player,201512130den,den,ThomDe03,pass_cmp,0,,,,,
player,201512130den,den,ThomDe03,pass_att,0,,,,,
player,201512130den,den,ThomDe03,pass_yds,0,,,,,
player,201512130den,den,ThomDe03,pass_td,0,,,,,
player,201512130den,den,ThomDe03,pass_int,0,,,,,
player,201512130den,den,ThomDe03,pass_sacked,0,,,,,
player,201512130den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201512130den,den,ThomDe03,pass_long,0,,,,,
player,201512130den,den,ThomDe03,pass_rating,,,,,,
player,201512130den,den,ThomDe03,rush_att,0,,,,,
player,201512130den,den,ThomDe03,rush_yds,0,,,,,
player,201512130den,den,ThomDe03,rush_td,0,,,,,
player,201512130den,den,ThomDe03,rush_long,0,,,,,
player,201512130den,den,ThomDe03,targets,14,,,,,
player,201512130den,den,ThomDe03,rec,10,,,,,
player,201512130den,den,ThomDe03,rec_yds,95,,,,,
player,201512130den,den,ThomDe03,rec_td,0,,,,,
player,201512130den,den,ThomDe03,rec_long,17,,,,,
player,201512130den,den,ThomDe03,fumbles,1,,,,,
player,201512130den,den,ThomDe03,fumbles_lost,1,,,,,
player,201512130den,den,DaviVe00,pass_cmp,0,,,,,
player,201512130den,den,DaviVe00,pass_att,0,,,,,
player,201512130den,den,DaviVe00,pass_yds,0,,,,,
player,201512130den,den,DaviVe00,pass_td,0,,,,,
player,201512130den,den,DaviVe00,pass_int,0,,,,,
player,201512130den,den,DaviVe00,pass_sacked,0,,,,,
player,201512130den,den,DaviVe00,pass_sacked_yds,0,,,,,
player,201512130den,den,DaviVe00,pass_long,0,,,,,
player,201512130den,den,DaviVe00,pass_rating,,,,,,
player,201512130den,den,DaviVe00,rush_att,0,,,,,
player,201512130den,den,DaviVe00,rush_yds,0,,,,,
player,201512130den,den,DaviVe00,rush_td,0,,,,,
player,201512130den,den,DaviVe00,rush_long,0,,,,,
player,201512130den,den,DaviVe00,targets,9,,,,,
player,201512130den,den,DaviVe00,rec,7,,,,,
player,201512130den,den,DaviVe00,rec_yds,74,,,,,
player,201512130den,den,DaviVe00,rec_td,0,,,,,
player,201512130den,den,DaviVe00,rec_long,23,,,,,
player,201512130den,den,DaviVe00,fumbles,0,,,,,
player,201512130den,den,DaviVe00,fumbles_lost,0,,,,,
player,201512130den,den,DaniOw00,pass_cmp,0,,,,,
player,201512130den,den,DaniOw00,pass_att,0,,,,,
player,201512130den,den,DaniOw00,pass_yds,0,,,,,
player,201512130den,den,DaniOw00,pass_td,0,,,,,
player,201512130den,den,DaniOw00,pass_int,0,,,,,
player,201512130den,den,DaniOw00,pass_sacked,0,,,,,
player,201512130den,den,DaniOw00,pass_sacked_yds,0,,,,,
player,201512130den,den,DaniOw00,pass_long,0,,,,,
player,201512130den,den,DaniOw00,pass_rating,,,,,,
player,201512130den,den,DaniOw00,rush_att,0,,,,,
player,201512130den,den,DaniOw00,rush_yds,0,,,,,
player,201512130den,den,DaniOw00,rush_td,0,,,,,
player,201512130den,den,DaniOw00,rush_long,0,,,,,
player,201512130den,den,DaniOw00,targets,4,,,,,
player,201512130den,den,DaniOw00,rec,3,,,,,
player,201512130den,den,DaniOw00,rec_yds,43,,,,,
player,201512130den,den,DaniOw00,rec_td,0,,,,,
player,201512130den,den,DaniOw00,rec_long,32,,,,,
player,201512130den,den,DaniOw00,fumbles,0,,,,,
player,201512130den,den,DaniOw00,fumbles_lost,0,,,,,
player,201512130den,den,SandEm00,pass_cmp,0,,,,,
player,201512130den,den,SandEm00,pass_att,0,,,,,
player,201512130den,den,SandEm00,pass_yds,0,,,,,
player,201512130den,den,SandEm00,pass_td,0,,,,,
player,201512130den,den,SandEm00,pass_int,0,,,,,
player,201512130den,den,SandEm00,pass_sacked,0,,,,,
player,201512130den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201512130den,den,SandEm00,pass_long,0,,,,,
player,201512130den,den,SandEm00,pass_rating,,,,,,
player,201512130den,den,SandEm00,rush_att,0,,,,,
player,201512130den,den,SandEm00,rush_yds,0,,,,,
player,201512130den,den,SandEm00,rush_td,0,,,,,
player,201512130den,den,SandEm00,rush_long,0,,,,,
player,201512130den,den,SandEm00,targets,6,,,,,
player,201512130den,den,SandEm00,rec,2,,,,,
player,201512130den,den,SandEm00,rec_yds,17,,,,,
player,201512130den,den,SandEm00,rec_td,0,,,,,
player,201512130den,den,SandEm00,rec_long,11,,,,,
player,201512130den,den,SandEm00,fumbles,1,,,,,
player,201512130den,den,SandEm00,fumbles_lost,1,,,,,
player,201512130den,den,FowlBe00,pass_cmp,0,,,,,
player,201512130den,den,FowlBe00,pass_att,0,,,,,
player,201512130den,den,FowlBe00,pass_yds,0,,,,,
player,201512130den,den,FowlBe00,pass_td,0,,,,,
player,201512130den,den,FowlBe00,pass_int,0,,,,,
player,201512130den,den,FowlBe00,pass_sacked,0,,,,,
player,201512130den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201512130den,den,FowlBe00,pass_long,0,,,,,
player,201512130den,den,FowlBe00,pass_rating,,,,,,
player,201512130den,den,FowlBe00,rush_att,0,,,,,
player,201512130den,den,FowlBe00,rush_yds,0,,,,,
player,201512130den,den,FowlBe00,rush_td,0,,,,,
player,201512130den,den,FowlBe00,rush_long,0,,,,,
player,201512130den,den,FowlBe00,targets,1,,,,,
player,201512130den,den,FowlBe00,rec,1,,,,,
player,201512130den,den,FowlBe00,rec_yds,12,,,,,
player,201512130den,den,FowlBe00,rec_td,0,,,,,
player,201512130den,den,FowlBe00,rec_long,12,,,,,
player,201512130den,den,FowlBe00,fumbles,0,,,,,
player,201512130den,den,FowlBe00,fumbles_lost,0,,,,,
player,201512130den,den,NorwJo00,pass_cmp,0,,,,,
player,201512130den,den,NorwJo00,pass_att,0,,,,,
player,201512130den,den,NorwJo00,pass_yds,0,,,,,
player,201512130den,den,NorwJo00,pass_td,0,,,,,
player,201512130den,den,NorwJo00,pass_int,0,,,,,
player,201512130den,den,NorwJo00,pass_sacked,0,,,,,
player,201512130den,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201512130den,den,NorwJo00,pass_long,0,,,,,
player,201512130den,den,NorwJo00,pass_rating,,,,,,
player,201512130den,den,NorwJo00,rush_att,0,,,,,
player,201512130den,den,NorwJo00,rush_yds,0,,,,,
player,201512130den,den,NorwJo00,rush_td,0,,,,,
player,201512130den,den,NorwJo00,rush_long,0,,,,,
player,201512130den,den,NorwJo00,targets,1,,,,,
player,201512130den,den,NorwJo00,rec,1,,,,,
player,201512130den,den,NorwJo00,rec_yds,5,,,,,
player,201512130den,den,NorwJo00,rec_td,0,,,,,
player,201512130den,den,NorwJo00,rec_long,5,,,,,
player,201512130den,den,NorwJo00,fumbles,0,,,,,
player,201512130den,den,NorwJo00,fumbles_lost,0,,,,,
player,201512130den,den,GreeVi00,pass_cmp,0,,,,,
player,201512130den,den,GreeVi00,pass_att,0,,,,,
player,201512130den,den,GreeVi00,pass_yds,0,,,,,
player,201512130den,den,GreeVi00,pass_td,0,,,,,
player,201512130den,den,GreeVi00,pass_int,0,,,,,
player,201512130den,den,GreeVi00,pass_sacked,0,,,,,
player,201512130den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201512130den,den,GreeVi00,pass_long,0,,,,,
player,201512130den,den,GreeVi00,pass_rating,,,,,,
player,201512130den,den,GreeVi00,rush_att,0,,,,,
player,201512130den,den,GreeVi00,rush_yds,0,,,,,
player,201512130den,den,GreeVi00,rush_td,0,,,,,
player,201512130den,den,GreeVi00,rush_long,0,,,,,
player,201512130den,den,GreeVi00,targets,1,,,,,
player,201512130den,den,GreeVi00,rec,0,,,,,
player,201512130den,den,GreeVi00,rec_yds,0,,,,,
player,201512130den,den,GreeVi00,rec_td,0,,,,,
player,201512130den,den,GreeVi00,rec_long,0,,,,,
player,201512130den,den,GreeVi00,fumbles,0,,,,,
player,201512130den,den,GreeVi00,fumbles_lost,0,,,,,
player,201512130den,den,LatiCo00,pass_cmp,0,,,,,
player,201512130den,den,LatiCo00,pass_att,0,,,,,
player,201512130den,den,LatiCo00,pass_yds,0,,,,,
player,201512130den,den,LatiCo00,pass_td,0,,,,,
player,201512130den,den,LatiCo00,pass_int,0,,,,,
player,201512130den,den,LatiCo00,pass_sacked,0,,,,,
player,201512130den,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201512130den,den,LatiCo00,pass_long,0,,,,,
player,201512130den,den,LatiCo00,pass_rating,,,,,,
player,201512130den,den,LatiCo00,rush_att,1,,,,,
player,201512130den,den,LatiCo00,rush_yds,-4,,,,,
player,201512130den,den,LatiCo00,rush_td,0,,,,,
player,201512130den,den,LatiCo00,rush_long,-4,,,,,
player,201512130den,den,LatiCo00,targets,0,,,,,
player,201512130den,den,LatiCo00,rec,0,,,,,
player,201512130den,den,LatiCo00,rec_yds,0,,,,,
player,201512130den,den,LatiCo00,rec_td,0,,,,,
player,201512130den,den,LatiCo00,rec_long,0,,,,,
player,201512130den,den,LatiCo00,fumbles,0,,,,,
player,201512130den,den,LatiCo00,fumbles_lost,0,,,,,
player,201512130den,rai,MackKh00,def_int,0,,,,,
player,201512130den,rai,MackKh00,def_int_yds,0,,,,,
player,201512130den,rai,MackKh00,def_int_td,0,,,,,
player,201512130den,rai,MackKh00,def_int_long,0,,,,,
player,201512130den,rai,MackKh00,pass_defended,0,,,,,
player,201512130den,rai,MackKh00,sacks,5.0,,,,,
player,201512130den,rai,MackKh00,tackles_combined,7,,,,,
player,201512130den,rai,MackKh00,tackles_solo,6,,,,,
player,201512130den,rai,MackKh00,tackles_assists,1,,,,,
player,201512130den,rai,MackKh00,tackles_loss,5,,,,,
player,201512130den,rai,MackKh00,qb_hits,7,,,,,
player,201512130den,rai,MackKh00,fumbles_rec,0,,,,,
player,201512130den,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201512130den,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201512130den,rai,MackKh00,fumbles_forced,1,,,,,
player,201512130den,rai,SmitMa02,def_int,0,,,,,
player,201512130den,rai,SmitMa02,def_int_yds,0,,,,,
player,201512130den,rai,SmitMa02,def_int_td,0,,,,,
player,201512130den,rai,SmitMa02,def_int_long,0,,,,,
player,201512130den,rai,SmitMa02,pass_defended,0,,,,,
player,201512130den,rai,SmitMa02,sacks,0.0,,,,,
player,201512130den,rai,SmitMa02,tackles_combined,10,,,,,
player,201512130den,rai,SmitMa02,tackles_solo,7,,,,,
player,201512130den,rai,SmitMa02,tackles_assists,3,,,,,
player,201512130den,rai,SmitMa02,tackles_loss,0,,,,,
player,201512130den,rai,SmitMa02,qb_hits,0,,,,,
player,201512130den,rai,SmitMa02,fumbles_rec,0,,,,,
player,201512130den,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201512130den,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201512130den,rai,SmitMa02,fumbles_forced,0,,,,,
player,201512130den,rai,HeenBe00,def_int,0,,,,,
player,201512130den,rai,HeenBe00,def_int_yds,0,,,,,
player,201512130den,rai,HeenBe00,def_int_td,0,,,,,
player,201512130den,rai,HeenBe00,def_int_long,0,,,,,
player,201512130den,rai,HeenBe00,pass_defended,0,,,,,
player,201512130den,rai,HeenBe00,sacks,0.0,,,,,
player,201512130den,rai,HeenBe00,tackles_combined,8,,,,,
player,201512130den,rai,HeenBe00,tackles_solo,6,,,,,
player,201512130den,rai,HeenBe00,tackles_assists,2,,,,,
player,201512130den,rai,HeenBe00,tackles_loss,1,,,,,
player,201512130den,rai,HeenBe00,qb_hits,0,,,,,
player,201512130den,rai,HeenBe00,fumbles_rec,0,,,,,
player,201512130den,rai,HeenBe00,fumbles_rec_yds,0,,,,,
player,201512130den,rai,HeenBe00,fumbles_rec_td,0,,,,,
player,201512130den,rai,HeenBe00,fumbles_forced,1,,,,,
player,201512130den,rai,LoftCu99,def_int,0,,,,,
player,201512130den,rai,LoftCu99,def_int_yds,0,,,,,
player,201512130den,rai,LoftCu99,def_int_td,0,,,,,
player,201512130den,rai,LoftCu99,def_int_long,0,,,,,
player,201512130den,rai,LoftCu99,pass_defended,0,,,,,
player,201512130den,rai,LoftCu99,sacks,0.0,,,,,
player,201512130den,rai,LoftCu99,tackles_combined,8,,,,,
player,201512130den,rai,LoftCu99,tackles_solo,8,,,,,
player,201512130den,rai,LoftCu99,tackles_assists,0,,,,,
