game,2015,4,20151004,201510040atl,htx,"Houston Texans",21,atl,"Atlanta Falcons",48
player,201510040atl,htx,JackKa99,tackles_combined,5,,,,,
player,201510040atl,htx,JackKa99,tackles_solo,4,,,,,
player,201510040atl,htx,JackKa99,tackles_assists,1,,,,,
player,201510040atl,htx,JackKa99,tackles_loss,0,,,,,
player,201510040atl,htx,JackKa99,qb_hits,0,,,,,
player,201510040atl,htx,JackKa99,fumbles_rec,0,,,,,
player,201510040atl,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201510040atl,htx,JackKa99,fumbles_forced,0,,,,,
player,201510040atl,htx,JohnKe04,def_int,0,,,,,
player,201510040atl,htx,JohnKe04,def_int_yds,0,,,,,
player,201510040atl,htx,JohnKe04,def_int_td,0,,,,,
player,201510040atl,htx,JohnKe04,def_int_long,0,,,,,
player,201510040atl,htx,JohnKe04,pass_defended,0,,,,,
player,201510040atl,htx,JohnKe04,sacks,0.0,,,,,
player,201510040atl,htx,JohnKe04,tackles_combined,5,,,,,
player,201510040atl,htx,JohnKe04,tackles_solo,5,,,,,
player,201510040atl,htx,JohnKe04,tackles_assists,0,,,,,
player,201510040atl,htx,JohnKe04,tackles_loss,0,,,,,
player,201510040atl,htx,JohnKe04,qb_hits,0,,,,,
player,201510040atl,htx,JohnKe04,fumbles_rec,0,,,,,
player,201510040atl,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201510040atl,htx,JohnKe04,fumbles_forced,0,,,,,
player,201510040atl,htx,SimoJo01,def_int,0,,,,,
player,201510040atl,htx,SimoJo01,def_int_yds,0,,,,,
player,201510040atl,htx,SimoJo01,def_int_td,0,,,,,
player,201510040atl,htx,SimoJo01,def_int_long,0,,,,,
player,201510040atl,htx,SimoJo01,pass_defended,0,,,,,
player,201510040atl,htx,SimoJo01,sacks,0.0,,,,,
player,201510040atl,htx,SimoJo01,tackles_combined,5,,,,,
player,201510040atl,htx,SimoJo01,tackles_solo,2,,,,,
player,201510040atl,htx,SimoJo01,tackles_assists,3,,,,,
player,201510040atl,htx,SimoJo01,tackles_loss,0,,,,,
player,201510040atl,htx,SimoJo01,qb_hits,0,,,,,
player,201510040atl,htx,SimoJo01,fumbles_rec,0,,,,,
player,201510040atl,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201510040atl,htx,SimoJo01,fumbles_forced,0,,,,,
player,201510040atl,htx,McKiBe00,def_int,0,,,,,
player,201510040atl,htx,McKiBe00,def_int_yds,0,,,,,
player,201510040atl,htx,McKiBe00,def_int_td,0,,,,,
player,201510040atl,htx,McKiBe00,def_int_long,0,,,,,
player,201510040atl,htx,McKiBe00,pass_defended,0,,,,,
player,201510040atl,htx,McKiBe00,sacks,0.0,,,,,
player,201510040atl,htx,McKiBe00,tackles_combined,3,,,,,
player,201510040atl,htx,McKiBe00,tackles_solo,2,,,,,
player,201510040atl,htx,McKiBe00,tackles_assists,1,,,,,
player,201510040atl,htx,McKiBe00,tackles_loss,0,,,,,
player,201510040atl,htx,McKiBe00,qb_hits,0,,,,,
player,201510040atl,htx,McKiBe00,fumbles_rec,0,,,,,
player,201510040atl,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,McKiBe00,fumbles_forced,0,,,,,
player,201510040atl,htx,MercWh00,def_int,0,,,,,
player,201510040atl,htx,MercWh00,def_int_yds,0,,,,,
player,201510040atl,htx,MercWh00,def_int_td,0,,,,,
player,201510040atl,htx,MercWh00,def_int_long,0,,,,,
player,201510040atl,htx,MercWh00,pass_defended,0,,,,,
player,201510040atl,htx,MercWh00,sacks,0.0,,,,,
player,201510040atl,htx,MercWh00,tackles_combined,3,,,,,
player,201510040atl,htx,MercWh00,tackles_solo,2,,,,,
player,201510040atl,htx,MercWh00,tackles_assists,1,,,,,
player,201510040atl,htx,MercWh00,tackles_loss,0,,,,,
player,201510040atl,htx,MercWh00,qb_hits,0,,,,,
player,201510040atl,htx,MercWh00,fumbles_rec,0,,,,,
player,201510040atl,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,MercWh00,fumbles_forced,0,,,,,
player,201510040atl,htx,MorrDa01,def_int,0,,,,,
player,201510040atl,htx,MorrDa01,def_int_yds,0,,,,,
player,201510040atl,htx,MorrDa01,def_int_td,0,,,,,
player,201510040atl,htx,MorrDa01,def_int_long,0,,,,,
player,201510040atl,htx,MorrDa01,pass_defended,0,,,,,
player,201510040atl,htx,MorrDa01,sacks,0.0,,,,,
player,201510040atl,htx,MorrDa01,tackles_combined,3,,,,,
player,201510040atl,htx,MorrDa01,tackles_solo,2,,,,,
player,201510040atl,htx,MorrDa01,tackles_assists,1,,,,,
player,201510040atl,htx,MorrDa01,tackles_loss,0,,,,,
player,201510040atl,htx,MorrDa01,qb_hits,0,,,,,
player,201510040atl,htx,MorrDa01,fumbles_rec,0,,,,,
player,201510040atl,htx,MorrDa01,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,MorrDa01,fumbles_rec_td,0,,,,,
player,201510040atl,htx,MorrDa01,fumbles_forced,0,,,,,
player,201510040atl,htx,TuggJu00,def_int,0,,,,,
player,201510040atl,htx,TuggJu00,def_int_yds,0,,,,,
player,201510040atl,htx,TuggJu00,def_int_td,0,,,,,
player,201510040atl,htx,TuggJu00,def_int_long,0,,,,,
player,201510040atl,htx,TuggJu00,pass_defended,0,,,,,
player,201510040atl,htx,TuggJu00,sacks,0.0,,,,,
player,201510040atl,htx,TuggJu00,tackles_combined,3,,,,,
player,201510040atl,htx,TuggJu00,tackles_solo,1,,,,,
player,201510040atl,htx,TuggJu00,tackles_assists,2,,,,,
player,201510040atl,htx,TuggJu00,tackles_loss,0,,,,,
player,201510040atl,htx,TuggJu00,qb_hits,0,,,,,
player,201510040atl,htx,TuggJu00,fumbles_rec,0,,,,,
player,201510040atl,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,TuggJu00,fumbles_forced,0,,,,,
player,201510040atl,htx,ClowJa00,def_int,0,,,,,
player,201510040atl,htx,ClowJa00,def_int_yds,0,,,,,
player,201510040atl,htx,ClowJa00,def_int_td,0,,,,,
player,201510040atl,htx,ClowJa00,def_int_long,0,,,,,
player,201510040atl,htx,ClowJa00,pass_defended,1,,,,,
player,201510040atl,htx,ClowJa00,sacks,0.0,,,,,
player,201510040atl,htx,ClowJa00,tackles_combined,2,,,,,
player,201510040atl,htx,ClowJa00,tackles_solo,1,,,,,
player,201510040atl,htx,ClowJa00,tackles_assists,1,,,,,
player,201510040atl,htx,ClowJa00,tackles_loss,0,,,,,
player,201510040atl,htx,ClowJa00,qb_hits,0,,,,,
player,201510040atl,htx,ClowJa00,fumbles_rec,0,,,,,
player,201510040atl,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,ClowJa00,fumbles_forced,0,,,,,
player,201510040atl,htx,DempQu99,def_int,0,,,,,
player,201510040atl,htx,DempQu99,def_int_yds,0,,,,,
player,201510040atl,htx,DempQu99,def_int_td,0,,,,,
player,201510040atl,htx,DempQu99,def_int_long,0,,,,,
player,201510040atl,htx,DempQu99,pass_defended,0,,,,,
player,201510040atl,htx,DempQu99,sacks,0.0,,,,,
player,201510040atl,htx,DempQu99,tackles_combined,2,,,,,
player,201510040atl,htx,DempQu99,tackles_solo,1,,,,,
player,201510040atl,htx,DempQu99,tackles_assists,1,,,,,
player,201510040atl,htx,DempQu99,tackles_loss,0,,,,,
player,201510040atl,htx,DempQu99,qb_hits,0,,,,,
player,201510040atl,htx,DempQu99,fumbles_rec,0,,,,,
player,201510040atl,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201510040atl,htx,DempQu99,fumbles_forced,0,,,,,
player,201510040atl,htx,JoseJo20,def_int,0,,,,,
player,201510040atl,htx,JoseJo20,def_int_yds,0,,,,,
player,201510040atl,htx,JoseJo20,def_int_td,0,,,,,
player,201510040atl,htx,JoseJo20,def_int_long,0,,,,,
player,201510040atl,htx,JoseJo20,pass_defended,0,,,,,
player,201510040atl,htx,JoseJo20,sacks,0.0,,,,,
player,201510040atl,htx,JoseJo20,tackles_combined,2,,,,,
player,201510040atl,htx,JoseJo20,tackles_solo,2,,,,,
player,201510040atl,htx,JoseJo20,tackles_assists,0,,,,,
player,201510040atl,htx,JoseJo20,tackles_loss,0,,,,,
player,201510040atl,htx,JoseJo20,qb_hits,0,,,,,
player,201510040atl,htx,JoseJo20,fumbles_rec,0,,,,,
player,201510040atl,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201510040atl,htx,JoseJo20,fumbles_forced,0,,,,,
player,201510040atl,htx,MoorRa00,def_int,0,,,,,
player,201510040atl,htx,MoorRa00,def_int_yds,0,,,,,
player,201510040atl,htx,MoorRa00,def_int_td,0,,,,,
player,201510040atl,htx,MoorRa00,def_int_long,0,,,,,
player,201510040atl,htx,MoorRa00,pass_defended,0,,,,,
player,201510040atl,htx,MoorRa00,sacks,0.0,,,,,
player,201510040atl,htx,MoorRa00,tackles_combined,2,,,,,
player,201510040atl,htx,MoorRa00,tackles_solo,1,,,,,
player,201510040atl,htx,MoorRa00,tackles_assists,1,,,,,
player,201510040atl,htx,MoorRa00,tackles_loss,0,,,,,
player,201510040atl,htx,MoorRa00,qb_hits,0,,,,,
player,201510040atl,htx,MoorRa00,fumbles_rec,0,,,,,
player,201510040atl,htx,MoorRa00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,MoorRa00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,MoorRa00,fumbles_forced,0,,,,,
player,201510040atl,htx,WilfVi20,def_int,0,,,,,
player,201510040atl,htx,WilfVi20,def_int_yds,0,,,,,
player,201510040atl,htx,WilfVi20,def_int_td,0,,,,,
player,201510040atl,htx,WilfVi20,def_int_long,0,,,,,
player,201510040atl,htx,WilfVi20,pass_defended,0,,,,,
player,201510040atl,htx,WilfVi20,sacks,0.0,,,,,
player,201510040atl,htx,WilfVi20,tackles_combined,2,,,,,
player,201510040atl,htx,WilfVi20,tackles_solo,1,,,,,
player,201510040atl,htx,WilfVi20,tackles_assists,1,,,,,
player,201510040atl,htx,WilfVi20,tackles_loss,0,,,,,
player,201510040atl,htx,WilfVi20,qb_hits,0,,,,,
player,201510040atl,htx,WilfVi20,fumbles_rec,0,,,,,
player,201510040atl,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201510040atl,htx,WilfVi20,fumbles_forced,0,,,,,
player,201510040atl,htx,BouyA.00,def_int,0,,,,,
player,201510040atl,htx,BouyA.00,def_int_yds,0,,,,,
player,201510040atl,htx,BouyA.00,def_int_td,0,,,,,
player,201510040atl,htx,BouyA.00,def_int_long,0,,,,,
player,201510040atl,htx,BouyA.00,pass_defended,0,,,,,
player,201510040atl,htx,BouyA.00,sacks,0.0,,,,,
player,201510040atl,htx,BouyA.00,tackles_combined,1,,,,,
player,201510040atl,htx,BouyA.00,tackles_solo,1,,,,,
player,201510040atl,htx,BouyA.00,tackles_assists,0,,,,,
player,201510040atl,htx,BouyA.00,tackles_loss,0,,,,,
player,201510040atl,htx,BouyA.00,qb_hits,0,,,,,
player,201510040atl,htx,BouyA.00,fumbles_rec,0,,,,,
player,201510040atl,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,BouyA.00,fumbles_forced,0,,,,,
player,201510040atl,htx,BullMa00,def_int,0,,,,,
player,201510040atl,htx,BullMa00,def_int_yds,0,,,,,
player,201510040atl,htx,BullMa00,def_int_td,0,,,,,
player,201510040atl,htx,BullMa00,def_int_long,0,,,,,
player,201510040atl,htx,BullMa00,pass_defended,0,,,,,
player,201510040atl,htx,BullMa00,sacks,0.0,,,,,
player,201510040atl,htx,BullMa00,tackles_combined,1,,,,,
player,201510040atl,htx,BullMa00,tackles_solo,0,,,,,
player,201510040atl,htx,BullMa00,tackles_assists,1,,,,,
player,201510040atl,htx,BullMa00,tackles_loss,0,,,,,
player,201510040atl,htx,BullMa00,qb_hits,0,,,,,
player,201510040atl,htx,BullMa00,fumbles_rec,0,,,,,
player,201510040atl,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,BullMa00,fumbles_forced,0,,,,,
player,201510040atl,htx,CoviCh00,def_int,0,,,,,
player,201510040atl,htx,CoviCh00,def_int_yds,0,,,,,
player,201510040atl,htx,CoviCh00,def_int_td,0,,,,,
player,201510040atl,htx,CoviCh00,def_int_long,0,,,,,
player,201510040atl,htx,CoviCh00,pass_defended,0,,,,,
player,201510040atl,htx,CoviCh00,sacks,0.0,,,,,
player,201510040atl,htx,CoviCh00,tackles_combined,1,,,,,
player,201510040atl,htx,CoviCh00,tackles_solo,0,,,,,
player,201510040atl,htx,CoviCh00,tackles_assists,1,,,,,
player,201510040atl,htx,CoviCh00,tackles_loss,0,,,,,
player,201510040atl,htx,CoviCh00,qb_hits,0,,,,,
player,201510040atl,htx,CoviCh00,fumbles_rec,0,,,,,
player,201510040atl,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,CoviCh00,fumbles_forced,0,,,,,
player,201510040atl,htx,HalxAn00,def_int,0,,,,,
player,201510040atl,htx,HalxAn00,def_int_yds,0,,,,,
player,201510040atl,htx,HalxAn00,def_int_td,0,,,,,
player,201510040atl,htx,HalxAn00,def_int_long,0,,,,,
player,201510040atl,htx,HalxAn00,pass_defended,0,,,,,
player,201510040atl,htx,HalxAn00,sacks,0.0,,,,,
player,201510040atl,htx,HalxAn00,tackles_combined,1,,,,,
player,201510040atl,htx,HalxAn00,tackles_solo,1,,,,,
player,201510040atl,htx,HalxAn00,tackles_assists,0,,,,,
player,201510040atl,htx,HalxAn00,tackles_loss,0,,,,,
player,201510040atl,htx,HalxAn00,qb_hits,0,,,,,
player,201510040atl,htx,HalxAn00,fumbles_rec,0,,,,,
player,201510040atl,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,HalxAn00,fumbles_forced,0,,,,,
player,201510040atl,htx,PeteBr00,def_int,0,,,,,
player,201510040atl,htx,PeteBr00,def_int_yds,0,,,,,
player,201510040atl,htx,PeteBr00,def_int_td,0,,,,,
player,201510040atl,htx,PeteBr00,def_int_long,0,,,,,
player,201510040atl,htx,PeteBr00,pass_defended,0,,,,,
player,201510040atl,htx,PeteBr00,sacks,0.0,,,,,
player,201510040atl,htx,PeteBr00,tackles_combined,1,,,,,
player,201510040atl,htx,PeteBr00,tackles_solo,1,,,,,
player,201510040atl,htx,PeteBr00,tackles_assists,0,,,,,
player,201510040atl,htx,PeteBr00,tackles_loss,0,,,,,
player,201510040atl,htx,PeteBr00,qb_hits,0,,,,,
player,201510040atl,htx,PeteBr00,fumbles_rec,0,,,,,
player,201510040atl,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,PeteBr00,fumbles_forced,0,,,,,
player,201510040atl,htx,PleaEd00,def_int,0,,,,,
player,201510040atl,htx,PleaEd00,def_int_yds,0,,,,,
player,201510040atl,htx,PleaEd00,def_int_td,0,,,,,
player,201510040atl,htx,PleaEd00,def_int_long,0,,,,,
player,201510040atl,htx,PleaEd00,pass_defended,0,,,,,
player,201510040atl,htx,PleaEd00,sacks,0.0,,,,,
player,201510040atl,htx,PleaEd00,tackles_combined,1,,,,,
player,201510040atl,htx,PleaEd00,tackles_solo,1,,,,,
player,201510040atl,htx,PleaEd00,tackles_assists,0,,,,,
player,201510040atl,htx,PleaEd00,tackles_loss,0,,,,,
player,201510040atl,htx,PleaEd00,qb_hits,0,,,,,
player,201510040atl,htx,PleaEd00,fumbles_rec,0,,,,,
player,201510040atl,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,PleaEd00,fumbles_forced,0,,,,,
player,201510040atl,htx,WeekJo00,def_int,0,,,,,
player,201510040atl,htx,WeekJo00,def_int_yds,0,,,,,
player,201510040atl,htx,WeekJo00,def_int_td,0,,,,,
player,201510040atl,htx,WeekJo00,def_int_long,0,,,,,
player,201510040atl,htx,WeekJo00,pass_defended,0,,,,,
player,201510040atl,htx,WeekJo00,sacks,0.0,,,,,
player,201510040atl,htx,WeekJo00,tackles_combined,1,,,,,
player,201510040atl,htx,WeekJo00,tackles_solo,0,,,,,
player,201510040atl,htx,WeekJo00,tackles_assists,1,,,,,
player,201510040atl,htx,WeekJo00,tackles_loss,0,,,,,
player,201510040atl,htx,WeekJo00,qb_hits,0,,,,,
player,201510040atl,htx,WeekJo00,fumbles_rec,0,,,,,
player,201510040atl,htx,WeekJo00,fumbles_rec_yds,0,,,,,
player,201510040atl,htx,WeekJo00,fumbles_rec_td,0,,,,,
player,201510040atl,htx,WeekJo00,fumbles_forced,0,,,,,
player,201510040atl,atl,BabiJo20,def_int,1,,,,,
player,201510040atl,atl,BabiJo20,def_int_yds,-1,,,,,
player,201510040atl,atl,BabiJo20,def_int_td,0,,,,,
player,201510040atl,atl,BabiJo20,def_int_long,-1,,,,,
player,201510040atl,atl,BabiJo20,pass_defended,1,,,,,
player,201510040atl,atl,BabiJo20,sacks,0.0,,,,,
player,201510040atl,atl,BabiJo20,tackles_combined,1,,,,,
player,201510040atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201510040atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201510040atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201510040atl,atl,BabiJo20,qb_hits,0,,,,,
player,201510040atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201510040atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201510040atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201510040atl,atl,HageRa00,def_int,0,,,,,
player,201510040atl,atl,HageRa00,def_int_yds,0,,,,,
player,201510040atl,atl,HageRa00,def_int_td,0,,,,,
player,201510040atl,atl,HageRa00,def_int_long,0,,,,,
player,201510040atl,atl,HageRa00,pass_defended,0,,,,,
player,201510040atl,atl,HageRa00,sacks,1.0,,,,,
player,201510040atl,atl,HageRa00,tackles_combined,2,,,,,
player,201510040atl,atl,HageRa00,tackles_solo,1,,,,,
player,201510040atl,atl,HageRa00,tackles_assists,1,,,,,
player,201510040atl,atl,HageRa00,tackles_loss,1,,,,,
player,201510040atl,atl,HageRa00,qb_hits,1,,,,,
player,201510040atl,atl,HageRa00,fumbles_rec,0,,,,,
player,201510040atl,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,HageRa00,fumbles_forced,0,,,,,
player,201510040atl,atl,StupNa01,def_int,0,,,,,
player,201510040atl,atl,StupNa01,def_int_yds,0,,,,,
player,201510040atl,atl,StupNa01,def_int_td,0,,,,,
player,201510040atl,atl,StupNa01,def_int_long,0,,,,,
player,201510040atl,atl,StupNa01,pass_defended,0,,,,,
player,201510040atl,atl,StupNa01,sacks,0.0,,,,,
player,201510040atl,atl,StupNa01,tackles_combined,6,,,,,
player,201510040atl,atl,StupNa01,tackles_solo,6,,,,,
player,201510040atl,atl,StupNa01,tackles_assists,0,,,,,
player,201510040atl,atl,StupNa01,tackles_loss,0,,,,,
player,201510040atl,atl,StupNa01,qb_hits,0,,,,,
player,201510040atl,atl,StupNa01,fumbles_rec,1,,,,,
player,201510040atl,atl,StupNa01,fumbles_rec_yds,84,,,,,
player,201510040atl,atl,StupNa01,fumbles_rec_td,1,,,,,
player,201510040atl,atl,StupNa01,fumbles_forced,0,,,,,
player,201510040atl,atl,BradAl00,def_int,0,,,,,
player,201510040atl,atl,BradAl00,def_int_yds,0,,,,,
player,201510040atl,atl,BradAl00,def_int_td,0,,,,,
player,201510040atl,atl,BradAl00,def_int_long,0,,,,,
player,201510040atl,atl,BradAl00,pass_defended,0,,,,,
player,201510040atl,atl,BradAl00,sacks,0.0,,,,,
player,201510040atl,atl,BradAl00,tackles_combined,5,,,,,
player,201510040atl,atl,BradAl00,tackles_solo,4,,,,,
player,201510040atl,atl,BradAl00,tackles_assists,1,,,,,
player,201510040atl,atl,BradAl00,tackles_loss,0,,,,,
player,201510040atl,atl,BradAl00,qb_hits,0,,,,,
player,201510040atl,atl,BradAl00,fumbles_rec,0,,,,,
player,201510040atl,atl,BradAl00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,BradAl00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,BradAl00,fumbles_forced,1,,,,,
player,201510040atl,atl,TherRo00,def_int,0,,,,,
player,201510040atl,atl,TherRo00,def_int_yds,0,,,,,
player,201510040atl,atl,TherRo00,def_int_td,0,,,,,
player,201510040atl,atl,TherRo00,def_int_long,0,,,,,
player,201510040atl,atl,TherRo00,pass_defended,1,,,,,
player,201510040atl,atl,TherRo00,sacks,0.0,,,,,
player,201510040atl,atl,TherRo00,tackles_combined,5,,,,,
player,201510040atl,atl,TherRo00,tackles_solo,3,,,,,
player,201510040atl,atl,TherRo00,tackles_assists,2,,,,,
player,201510040atl,atl,TherRo00,tackles_loss,0,,,,,
player,201510040atl,atl,TherRo00,qb_hits,0,,,,,
player,201510040atl,atl,TherRo00,fumbles_rec,0,,,,,
player,201510040atl,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,TherRo00,fumbles_forced,0,,,,,
player,201510040atl,atl,AdamPh00,def_int,0,,,,,
player,201510040atl,atl,AdamPh00,def_int_yds,0,,,,,
player,201510040atl,atl,AdamPh00,def_int_td,0,,,,,
player,201510040atl,atl,AdamPh00,def_int_long,0,,,,,
player,201510040atl,atl,AdamPh00,pass_defended,0,,,,,
player,201510040atl,atl,AdamPh00,sacks,0.0,,,,,
player,201510040atl,atl,AdamPh00,tackles_combined,4,,,,,
player,201510040atl,atl,AdamPh00,tackles_solo,4,,,,,
player,201510040atl,atl,AdamPh00,tackles_assists,0,,,,,
player,201510040atl,atl,AdamPh00,tackles_loss,0,,,,,
player,201510040atl,atl,AdamPh00,qb_hits,0,,,,,
player,201510040atl,atl,AdamPh00,fumbles_rec,0,,,,,
player,201510040atl,atl,AdamPh00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,AdamPh00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,AdamPh00,fumbles_forced,0,,,,,
player,201510040atl,atl,IshmKe00,def_int,0,,,,,
player,201510040atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201510040atl,atl,IshmKe00,def_int_td,0,,,,,
player,201510040atl,atl,IshmKe00,def_int_long,0,,,,,
player,201510040atl,atl,IshmKe00,pass_defended,1,,,,,
player,201510040atl,atl,IshmKe00,sacks,0.0,,,,,
player,201510040atl,atl,IshmKe00,tackles_combined,4,,,,,
player,201510040atl,atl,IshmKe00,tackles_solo,2,,,,,
player,201510040atl,atl,IshmKe00,tackles_assists,2,,,,,
player,201510040atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201510040atl,atl,IshmKe00,qb_hits,0,,,,,
player,201510040atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201510040atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201510040atl,atl,MoorWi99,def_int,0,,,,,
player,201510040atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201510040atl,atl,MoorWi99,def_int_td,0,,,,,
player,201510040atl,atl,MoorWi99,def_int_long,0,,,,,
player,201510040atl,atl,MoorWi99,pass_defended,1,,,,,
player,201510040atl,atl,MoorWi99,sacks,0.0,,,,,
player,201510040atl,atl,MoorWi99,tackles_combined,4,,,,,
player,201510040atl,atl,MoorWi99,tackles_solo,4,,,,,
player,201510040atl,atl,MoorWi99,tackles_assists,0,,,,,
player,201510040atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201510040atl,atl,MoorWi99,qb_hits,0,,,,,
player,201510040atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201510040atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201510040atl,atl,MoorWi99,fumbles_forced,1,,,,,
player,201510040atl,atl,WorrPa00,def_int,0,,,,,
player,201510040atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201510040atl,atl,WorrPa00,def_int_td,0,,,,,
player,201510040atl,atl,WorrPa00,def_int_long,0,,,,,
player,201510040atl,atl,WorrPa00,pass_defended,0,,,,,
player,201510040atl,atl,WorrPa00,sacks,0.0,,,,,
player,201510040atl,atl,WorrPa00,tackles_combined,4,,,,,
player,201510040atl,atl,WorrPa00,tackles_solo,3,,,,,
player,201510040atl,atl,WorrPa00,tackles_assists,1,,,,,
player,201510040atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201510040atl,atl,WorrPa00,qb_hits,1,,,,,
player,201510040atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201510040atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201510040atl,atl,BartJo01,def_int,0,,,,,
player,201510040atl,atl,BartJo01,def_int_yds,0,,,,,
player,201510040atl,atl,BartJo01,def_int_td,0,,,,,
player,201510040atl,atl,BartJo01,def_int_long,0,,,,,
player,201510040atl,atl,BartJo01,pass_defended,0,,,,,
player,201510040atl,atl,BartJo01,sacks,0.0,,,,,
player,201510040atl,atl,BartJo01,tackles_combined,3,,,,,
player,201510040atl,atl,BartJo01,tackles_solo,2,,,,,
player,201510040atl,atl,BartJo01,tackles_assists,1,,,,,
player,201510040atl,atl,BartJo01,tackles_loss,0,,,,,
player,201510040atl,atl,BartJo01,qb_hits,0,,,,,
player,201510040atl,atl,BartJo01,fumbles_rec,0,,,,,
player,201510040atl,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201510040atl,atl,BartJo01,fumbles_forced,0,,,,,
player,201510040atl,atl,BierKr99,def_int,0,,,,,
player,201510040atl,atl,BierKr99,def_int_yds,0,,,,,
player,201510040atl,atl,BierKr99,def_int_td,0,,,,,
player,201510040atl,atl,BierKr99,def_int_long,0,,,,,
player,201510040atl,atl,BierKr99,pass_defended,0,,,,,
player,201510040atl,atl,BierKr99,sacks,0.0,,,,,
player,201510040atl,atl,BierKr99,tackles_combined,2,,,,,
player,201510040atl,atl,BierKr99,tackles_solo,2,,,,,
player,201510040atl,atl,BierKr99,tackles_assists,0,,,,,
player,201510040atl,atl,BierKr99,tackles_loss,0,,,,,
