game,2015,2,20150920,201509200nor,tam,"Tampa Bay Buccaneers",26,nor,"New Orleans Saints",19
player,201509200nor,tam,SimsCh00,rec_long,12,,,,,
player,201509200nor,tam,SimsCh00,fumbles,0,,,,,
player,201509200nor,tam,SimsCh00,fumbles_lost,0,,,,,
player,201509200nor,tam,MurpLo00,pass_cmp,0,,,,,
player,201509200nor,tam,MurpLo00,pass_att,0,,,,,
player,201509200nor,tam,MurpLo00,pass_yds,0,,,,,
player,201509200nor,tam,MurpLo00,pass_td,0,,,,,
player,201509200nor,tam,MurpLo00,pass_int,0,,,,,
player,201509200nor,tam,MurpLo00,pass_sacked,0,,,,,
player,201509200nor,tam,MurpLo00,pass_sacked_yds,0,,,,,
player,201509200nor,tam,MurpLo00,pass_long,0,,,,,
player,201509200nor,tam,MurpLo00,pass_rating,,,,,,
player,201509200nor,tam,MurpLo00,rush_att,0,,,,,
player,201509200nor,tam,MurpLo00,rush_yds,0,,,,,
player,201509200nor,tam,MurpLo00,rush_td,0,,,,,
player,201509200nor,tam,MurpLo00,rush_long,0,,,,,
player,201509200nor,tam,MurpLo00,targets,4,,,,,
player,201509200nor,tam,MurpLo00,rec,3,,,,,
player,201509200nor,tam,MurpLo00,rec_yds,82,,,,,
player,201509200nor,tam,MurpLo00,rec_td,0,,,,,
player,201509200nor,tam,MurpLo00,rec_long,54,,,,,
player,201509200nor,tam,MurpLo00,fumbles,0,,,,,
player,201509200nor,tam,MurpLo00,fumbles_lost,0,,,,,
player,201509200nor,tam,JackVi00,pass_cmp,0,,,,,
player,201509200nor,tam,JackVi00,pass_att,0,,,,,
player,201509200nor,tam,JackVi00,pass_yds,0,,,,,
player,201509200nor,tam,JackVi00,pass_td,0,,,,,
player,201509200nor,tam,JackVi00,pass_int,0,,,,,
player,201509200nor,tam,JackVi00,pass_sacked,0,,,,,
player,201509200nor,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201509200nor,tam,JackVi00,pass_long,0,,,,,
player,201509200nor,tam,JackVi00,pass_rating,,,,,,
player,201509200nor,tam,JackVi00,rush_att,0,,,,,
player,201509200nor,tam,JackVi00,rush_yds,0,,,,,
player,201509200nor,tam,JackVi00,rush_td,0,,,,,
player,201509200nor,tam,JackVi00,rush_long,0,,,,,
player,201509200nor,tam,JackVi00,targets,5,,,,,
player,201509200nor,tam,JackVi00,rec,3,,,,,
player,201509200nor,tam,JackVi00,rec_yds,54,,,,,
player,201509200nor,tam,JackVi00,rec_td,1,,,,,
player,201509200nor,tam,JackVi00,rec_long,22,,,,,
player,201509200nor,tam,JackVi00,fumbles,0,,,,,
player,201509200nor,tam,JackVi00,fumbles_lost,0,,,,,
player,201509200nor,tam,SefeAu00,pass_cmp,0,,,,,
player,201509200nor,tam,SefeAu00,pass_att,0,,,,,
player,201509200nor,tam,SefeAu00,pass_yds,0,,,,,
player,201509200nor,tam,SefeAu00,pass_td,0,,,,,
player,201509200nor,tam,SefeAu00,pass_int,0,,,,,
player,201509200nor,tam,SefeAu00,pass_sacked,0,,,,,
player,201509200nor,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201509200nor,tam,SefeAu00,pass_long,0,,,,,
player,201509200nor,tam,SefeAu00,pass_rating,,,,,,
player,201509200nor,tam,SefeAu00,rush_att,0,,,,,
player,201509200nor,tam,SefeAu00,rush_yds,0,,,,,
player,201509200nor,tam,SefeAu00,rush_td,0,,,,,
player,201509200nor,tam,SefeAu00,rush_long,0,,,,,
player,201509200nor,tam,SefeAu00,targets,3,,,,,
player,201509200nor,tam,SefeAu00,rec,2,,,,,
player,201509200nor,tam,SefeAu00,rec_yds,29,,,,,
player,201509200nor,tam,SefeAu00,rec_td,0,,,,,
player,201509200nor,tam,SefeAu00,rec_long,21,,,,,
player,201509200nor,tam,SefeAu00,fumbles,0,,,,,
player,201509200nor,tam,SefeAu00,fumbles_lost,0,,,,,
player,201509200nor,tam,RainBo00,pass_cmp,0,,,,,
player,201509200nor,tam,RainBo00,pass_att,0,,,,,
player,201509200nor,tam,RainBo00,pass_yds,0,,,,,
player,201509200nor,tam,RainBo00,pass_td,0,,,,,
player,201509200nor,tam,RainBo00,pass_int,0,,,,,
player,201509200nor,tam,RainBo00,pass_sacked,0,,,,,
player,201509200nor,tam,RainBo00,pass_sacked_yds,0,,,,,
player,201509200nor,tam,RainBo00,pass_long,0,,,,,
player,201509200nor,tam,RainBo00,pass_rating,,,,,,
player,201509200nor,tam,RainBo00,rush_att,0,,,,,
player,201509200nor,tam,RainBo00,rush_yds,0,,,,,
player,201509200nor,tam,RainBo00,rush_td,0,,,,,
player,201509200nor,tam,RainBo00,rush_long,0,,,,,
player,201509200nor,tam,RainBo00,targets,1,,,,,
player,201509200nor,tam,RainBo00,rec,1,,,,,
player,201509200nor,tam,RainBo00,rec_yds,8,,,,,
player,201509200nor,tam,RainBo00,rec_td,0,,,,,
player,201509200nor,tam,RainBo00,rec_long,8,,,,,
player,201509200nor,tam,RainBo00,fumbles,0,,,,,
player,201509200nor,tam,RainBo00,fumbles_lost,0,,,,,
player,201509200nor,tam,EvanMi00,pass_cmp,0,,,,,
player,201509200nor,tam,EvanMi00,pass_att,0,,,,,
player,201509200nor,tam,EvanMi00,pass_yds,0,,,,,
player,201509200nor,tam,EvanMi00,pass_td,0,,,,,
player,201509200nor,tam,EvanMi00,pass_int,0,,,,,
player,201509200nor,tam,EvanMi00,pass_sacked,0,,,,,
player,201509200nor,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201509200nor,tam,EvanMi00,pass_long,0,,,,,
player,201509200nor,tam,EvanMi00,pass_rating,,,,,,
player,201509200nor,tam,EvanMi00,rush_att,0,,,,,
player,201509200nor,tam,EvanMi00,rush_yds,0,,,,,
player,201509200nor,tam,EvanMi00,rush_td,0,,,,,
player,201509200nor,tam,EvanMi00,rush_long,0,,,,,
player,201509200nor,tam,EvanMi00,targets,3,,,,,
player,201509200nor,tam,EvanMi00,rec,0,,,,,
player,201509200nor,tam,EvanMi00,rec_yds,0,,,,,
player,201509200nor,tam,EvanMi00,rec_td,0,,,,,
player,201509200nor,tam,EvanMi00,rec_long,0,,,,,
player,201509200nor,tam,EvanMi00,fumbles,0,,,,,
player,201509200nor,tam,EvanMi00,fumbles_lost,0,,,,,
player,201509200nor,nor,BreeDr00,pass_cmp,24,,,,,
player,201509200nor,nor,BreeDr00,pass_att,38,,,,,
player,201509200nor,nor,BreeDr00,pass_yds,255,,,,,
player,201509200nor,nor,BreeDr00,pass_td,1,,,,,
player,201509200nor,nor,BreeDr00,pass_int,1,,,,,
player,201509200nor,nor,BreeDr00,pass_sacked,4,,,,,
player,201509200nor,nor,BreeDr00,pass_sacked_yds,36,,,,,
player,201509200nor,nor,BreeDr00,pass_long,24,,,,,
player,201509200nor,nor,BreeDr00,pass_rating,80.5,,,,,
player,201509200nor,nor,BreeDr00,rush_att,1,,,,,
player,201509200nor,nor,BreeDr00,rush_yds,-1,,,,,
player,201509200nor,nor,BreeDr00,rush_td,0,,,,,
player,201509200nor,nor,BreeDr00,rush_long,-1,,,,,
player,201509200nor,nor,BreeDr00,targets,0,,,,,
player,201509200nor,nor,BreeDr00,rec,0,,,,,
player,201509200nor,nor,BreeDr00,rec_yds,0,,,,,
player,201509200nor,nor,BreeDr00,rec_td,0,,,,,
player,201509200nor,nor,BreeDr00,rec_long,0,,,,,
player,201509200nor,nor,BreeDr00,fumbles,2,,,,,
player,201509200nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201509200nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201509200nor,nor,IngrMa01,pass_att,0,,,,,
player,201509200nor,nor,IngrMa01,pass_yds,0,,,,,
player,201509200nor,nor,IngrMa01,pass_td,0,,,,,
player,201509200nor,nor,IngrMa01,pass_int,0,,,,,
player,201509200nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201509200nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201509200nor,nor,IngrMa01,pass_long,0,,,,,
player,201509200nor,nor,IngrMa01,pass_rating,,,,,,
player,201509200nor,nor,IngrMa01,rush_att,16,,,,,
player,201509200nor,nor,IngrMa01,rush_yds,53,,,,,
player,201509200nor,nor,IngrMa01,rush_td,1,,,,,
player,201509200nor,nor,IngrMa01,rush_long,11,,,,,
player,201509200nor,nor,IngrMa01,targets,3,,,,,
player,201509200nor,nor,IngrMa01,rec,3,,,,,
player,201509200nor,nor,IngrMa01,rec_yds,5,,,,,
player,201509200nor,nor,IngrMa01,rec_td,0,,,,,
player,201509200nor,nor,IngrMa01,rec_long,6,,,,,
player,201509200nor,nor,IngrMa01,fumbles,1,,,,,
player,201509200nor,nor,IngrMa01,fumbles_lost,1,,,,,
player,201509200nor,nor,RobiKh00,pass_cmp,0,,,,,
player,201509200nor,nor,RobiKh00,pass_att,0,,,,,
player,201509200nor,nor,RobiKh00,pass_yds,0,,,,,
player,201509200nor,nor,RobiKh00,pass_td,0,,,,,
player,201509200nor,nor,RobiKh00,pass_int,0,,,,,
player,201509200nor,nor,RobiKh00,pass_sacked,0,,,,,
player,201509200nor,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,RobiKh00,pass_long,0,,,,,
player,201509200nor,nor,RobiKh00,pass_rating,,,,,,
player,201509200nor,nor,RobiKh00,rush_att,5,,,,,
player,201509200nor,nor,RobiKh00,rush_yds,48,,,,,
player,201509200nor,nor,RobiKh00,rush_td,0,,,,,
player,201509200nor,nor,RobiKh00,rush_long,14,,,,,
player,201509200nor,nor,RobiKh00,targets,1,,,,,
player,201509200nor,nor,RobiKh00,rec,1,,,,,
player,201509200nor,nor,RobiKh00,rec_yds,9,,,,,
player,201509200nor,nor,RobiKh00,rec_td,0,,,,,
player,201509200nor,nor,RobiKh00,rec_long,9,,,,,
player,201509200nor,nor,RobiKh00,fumbles,0,,,,,
player,201509200nor,nor,RobiKh00,fumbles_lost,0,,,,,
player,201509200nor,nor,SpilC.00,pass_cmp,0,,,,,
player,201509200nor,nor,SpilC.00,pass_att,0,,,,,
player,201509200nor,nor,SpilC.00,pass_yds,0,,,,,
player,201509200nor,nor,SpilC.00,pass_td,0,,,,,
player,201509200nor,nor,SpilC.00,pass_int,0,,,,,
player,201509200nor,nor,SpilC.00,pass_sacked,0,,,,,
player,201509200nor,nor,SpilC.00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,SpilC.00,pass_long,0,,,,,
player,201509200nor,nor,SpilC.00,pass_rating,,,,,,
player,201509200nor,nor,SpilC.00,rush_att,3,,,,,
player,201509200nor,nor,SpilC.00,rush_yds,7,,,,,
player,201509200nor,nor,SpilC.00,rush_td,0,,,,,
player,201509200nor,nor,SpilC.00,rush_long,7,,,,,
player,201509200nor,nor,SpilC.00,targets,1,,,,,
player,201509200nor,nor,SpilC.00,rec,1,,,,,
player,201509200nor,nor,SpilC.00,rec_yds,19,,,,,
player,201509200nor,nor,SpilC.00,rec_td,0,,,,,
player,201509200nor,nor,SpilC.00,rec_long,19,,,,,
player,201509200nor,nor,SpilC.00,fumbles,0,,,,,
player,201509200nor,nor,SpilC.00,fumbles_lost,0,,,,,
player,201509200nor,nor,JohnAu00,pass_cmp,0,,,,,
player,201509200nor,nor,JohnAu00,pass_att,0,,,,,
player,201509200nor,nor,JohnAu00,pass_yds,0,,,,,
player,201509200nor,nor,JohnAu00,pass_td,0,,,,,
player,201509200nor,nor,JohnAu00,pass_int,0,,,,,
player,201509200nor,nor,JohnAu00,pass_sacked,0,,,,,
player,201509200nor,nor,JohnAu00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,JohnAu00,pass_long,0,,,,,
player,201509200nor,nor,JohnAu00,pass_rating,,,,,,
player,201509200nor,nor,JohnAu00,rush_att,1,,,,,
player,201509200nor,nor,JohnAu00,rush_yds,1,,,,,
player,201509200nor,nor,JohnAu00,rush_td,1,,,,,
player,201509200nor,nor,JohnAu00,rush_long,1,,,,,
player,201509200nor,nor,JohnAu00,targets,1,,,,,
player,201509200nor,nor,JohnAu00,rec,0,,,,,
player,201509200nor,nor,JohnAu00,rec_yds,0,,,,,
player,201509200nor,nor,JohnAu00,rec_td,0,,,,,
player,201509200nor,nor,JohnAu00,rec_long,0,,,,,
player,201509200nor,nor,JohnAu00,fumbles,0,,,,,
player,201509200nor,nor,JohnAu00,fumbles_lost,0,,,,,
player,201509200nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201509200nor,nor,ColsMa00,pass_att,0,,,,,
player,201509200nor,nor,ColsMa00,pass_yds,0,,,,,
player,201509200nor,nor,ColsMa00,pass_td,0,,,,,
player,201509200nor,nor,ColsMa00,pass_int,0,,,,,
player,201509200nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201509200nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,ColsMa00,pass_long,0,,,,,
player,201509200nor,nor,ColsMa00,pass_rating,,,,,,
player,201509200nor,nor,ColsMa00,rush_att,0,,,,,
player,201509200nor,nor,ColsMa00,rush_yds,0,,,,,
player,201509200nor,nor,ColsMa00,rush_td,0,,,,,
player,201509200nor,nor,ColsMa00,rush_long,0,,,,,
player,201509200nor,nor,ColsMa00,targets,5,,,,,
player,201509200nor,nor,ColsMa00,rec,4,,,,,
player,201509200nor,nor,ColsMa00,rec_yds,69,,,,,
player,201509200nor,nor,ColsMa00,rec_td,0,,,,,
player,201509200nor,nor,ColsMa00,rec_long,24,,,,,
player,201509200nor,nor,ColsMa00,fumbles,0,,,,,
player,201509200nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201509200nor,nor,SneaWi00,pass_cmp,0,,,,,
player,201509200nor,nor,SneaWi00,pass_att,0,,,,,
player,201509200nor,nor,SneaWi00,pass_yds,0,,,,,
player,201509200nor,nor,SneaWi00,pass_td,0,,,,,
player,201509200nor,nor,SneaWi00,pass_int,0,,,,,
player,201509200nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201509200nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,SneaWi00,pass_long,0,,,,,
player,201509200nor,nor,SneaWi00,pass_rating,,,,,,
player,201509200nor,nor,SneaWi00,rush_att,0,,,,,
player,201509200nor,nor,SneaWi00,rush_yds,0,,,,,
player,201509200nor,nor,SneaWi00,rush_td,0,,,,,
player,201509200nor,nor,SneaWi00,rush_long,0,,,,,
player,201509200nor,nor,SneaWi00,targets,6,,,,,
player,201509200nor,nor,SneaWi00,rec,4,,,,,
player,201509200nor,nor,SneaWi00,rec_yds,44,,,,,
player,201509200nor,nor,SneaWi00,rec_td,1,,,,,
player,201509200nor,nor,SneaWi00,rec_long,16,,,,,
player,201509200nor,nor,SneaWi00,fumbles,1,,,,,
player,201509200nor,nor,SneaWi00,fumbles_lost,1,,,,,
player,201509200nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201509200nor,nor,ColeBr00,pass_att,0,,,,,
player,201509200nor,nor,ColeBr00,pass_yds,0,,,,,
player,201509200nor,nor,ColeBr00,pass_td,0,,,,,
player,201509200nor,nor,ColeBr00,pass_int,0,,,,,
player,201509200nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201509200nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,ColeBr00,pass_long,0,,,,,
player,201509200nor,nor,ColeBr00,pass_rating,,,,,,
player,201509200nor,nor,ColeBr00,rush_att,0,,,,,
player,201509200nor,nor,ColeBr00,rush_yds,0,,,,,
player,201509200nor,nor,ColeBr00,rush_td,0,,,,,
player,201509200nor,nor,ColeBr00,rush_long,0,,,,,
player,201509200nor,nor,ColeBr00,targets,6,,,,,
player,201509200nor,nor,ColeBr00,rec,3,,,,,
player,201509200nor,nor,ColeBr00,rec_yds,33,,,,,
player,201509200nor,nor,ColeBr00,rec_td,0,,,,,
player,201509200nor,nor,ColeBr00,rec_long,22,,,,,
player,201509200nor,nor,ColeBr00,fumbles,0,,,,,
player,201509200nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201509200nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201509200nor,nor,WatsBe00,pass_att,0,,,,,
player,201509200nor,nor,WatsBe00,pass_yds,0,,,,,
player,201509200nor,nor,WatsBe00,pass_td,0,,,,,
player,201509200nor,nor,WatsBe00,pass_int,0,,,,,
player,201509200nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201509200nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,WatsBe00,pass_long,0,,,,,
player,201509200nor,nor,WatsBe00,pass_rating,,,,,,
player,201509200nor,nor,WatsBe00,rush_att,0,,,,,
player,201509200nor,nor,WatsBe00,rush_yds,0,,,,,
player,201509200nor,nor,WatsBe00,rush_td,0,,,,,
player,201509200nor,nor,WatsBe00,rush_long,0,,,,,
player,201509200nor,nor,WatsBe00,targets,4,,,,,
player,201509200nor,nor,WatsBe00,rec,2,,,,,
player,201509200nor,nor,WatsBe00,rec_yds,12,,,,,
player,201509200nor,nor,WatsBe00,rec_td,0,,,,,
player,201509200nor,nor,WatsBe00,rec_long,8,,,,,
player,201509200nor,nor,WatsBe00,fumbles,0,,,,,
player,201509200nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201509200nor,nor,HillJo02,pass_cmp,0,,,,,
player,201509200nor,nor,HillJo02,pass_att,0,,,,,
player,201509200nor,nor,HillJo02,pass_yds,0,,,,,
player,201509200nor,nor,HillJo02,pass_td,0,,,,,
player,201509200nor,nor,HillJo02,pass_int,0,,,,,
player,201509200nor,nor,HillJo02,pass_sacked,0,,,,,
player,201509200nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201509200nor,nor,HillJo02,pass_long,0,,,,,
player,201509200nor,nor,HillJo02,pass_rating,,,,,,
player,201509200nor,nor,HillJo02,rush_att,0,,,,,
player,201509200nor,nor,HillJo02,rush_yds,0,,,,,
player,201509200nor,nor,HillJo02,rush_td,0,,,,,
player,201509200nor,nor,HillJo02,rush_long,0,,,,,
player,201509200nor,nor,HillJo02,targets,4,,,,,
player,201509200nor,nor,HillJo02,rec,1,,,,,
player,201509200nor,nor,HillJo02,rec_yds,2,,,,,
player,201509200nor,nor,HillJo02,rec_td,0,,,,,
player,201509200nor,nor,HillJo02,rec_long,2,,,,,
player,201509200nor,nor,HillJo02,fumbles,0,,,,,
player,201509200nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201509200nor,nor,CookBr00,pass_cmp,0,,,,,
player,201509200nor,nor,CookBr00,pass_att,0,,,,,
player,201509200nor,nor,CookBr00,pass_yds,0,,,,,
player,201509200nor,nor,CookBr00,pass_td,0,,,,,
player,201509200nor,nor,CookBr00,pass_int,0,,,,,
player,201509200nor,nor,CookBr00,pass_sacked,0,,,,,
player,201509200nor,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201509200nor,nor,CookBr00,pass_long,0,,,,,
player,201509200nor,nor,CookBr00,pass_rating,,,,,,
player,201509200nor,nor,CookBr00,rush_att,1,,,,,
player,201509200nor,nor,CookBr00,rush_yds,-4,,,,,
player,201509200nor,nor,CookBr00,rush_td,0,,,,,
player,201509200nor,nor,CookBr00,rush_long,-4,,,,,
player,201509200nor,nor,CookBr00,targets,7,,,,,
player,201509200nor,nor,CookBr00,rec,5,,,,,
player,201509200nor,nor,CookBr00,rec_yds,62,,,,,
player,201509200nor,nor,CookBr00,rec_td,0,,,,,
player,201509200nor,nor,CookBr00,rec_long,21,,,,,
player,201509200nor,nor,CookBr00,fumbles,0,,,,,
player,201509200nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201509200nor,tam,ContCh00,def_int,1,,,,,
player,201509200nor,tam,ContCh00,def_int_yds,-2,,,,,
player,201509200nor,tam,ContCh00,def_int_td,0,,,,,
player,201509200nor,tam,ContCh00,def_int_long,-2,,,,,
player,201509200nor,tam,ContCh00,pass_defended,1,,,,,
player,201509200nor,tam,ContCh00,sacks,0.0,,,,,
player,201509200nor,tam,ContCh00,tackles_combined,5,,,,,
player,201509200nor,tam,ContCh00,tackles_solo,5,,,,,
player,201509200nor,tam,ContCh00,tackles_assists,0,,,,,
player,201509200nor,tam,ContCh00,tackles_loss,1,,,,,
player,201509200nor,tam,ContCh00,qb_hits,0,,,,,
player,201509200nor,tam,ContCh00,fumbles_rec,0,,,,,
player,201509200nor,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201509200nor,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201509200nor,tam,ContCh00,fumbles_forced,1,,,,,
player,201509200nor,tam,SmitJa01,def_int,0,,,,,
player,201509200nor,tam,SmitJa01,def_int_yds,0,,,,,
player,201509200nor,tam,SmitJa01,def_int_td,0,,,,,
player,201509200nor,tam,SmitJa01,def_int_long,0,,,,,
player,201509200nor,tam,SmitJa01,pass_defended,0,,,,,
player,201509200nor,tam,SmitJa01,sacks,3.0,,,,,
player,201509200nor,tam,SmitJa01,tackles_combined,3,,,,,
player,201509200nor,tam,SmitJa01,tackles_solo,3,,,,,
player,201509200nor,tam,SmitJa01,tackles_assists,0,,,,,
player,201509200nor,tam,SmitJa01,tackles_loss,1,,,,,
player,201509200nor,tam,SmitJa01,qb_hits,3,,,,,
player,201509200nor,tam,SmitJa01,fumbles_rec,0,,,,,
player,201509200nor,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201509200nor,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201509200nor,tam,SmitJa01,fumbles_forced,2,,,,,
player,201509200nor,tam,McCoGe99,def_int,0,,,,,
player,201509200nor,tam,McCoGe99,def_int_yds,0,,,,,
player,201509200nor,tam,McCoGe99,def_int_td,0,,,,,
player,201509200nor,tam,McCoGe99,def_int_long,0,,,,,
player,201509200nor,tam,McCoGe99,pass_defended,1,,,,,
player,201509200nor,tam,McCoGe99,sacks,1.0,,,,,
player,201509200nor,tam,McCoGe99,tackles_combined,2,,,,,
player,201509200nor,tam,McCoGe99,tackles_solo,2,,,,,
player,201509200nor,tam,McCoGe99,tackles_assists,0,,,,,
player,201509200nor,tam,McCoGe99,tackles_loss,1,,,,,
player,201509200nor,tam,McCoGe99,qb_hits,1,,,,,
player,201509200nor,tam,McCoGe99,fumbles_rec,0,,,,,
player,201509200nor,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201509200nor,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201509200nor,tam,McCoGe99,fumbles_forced,0,,,,,
player,201509200nor,tam,AlexKw00,def_int,0,,,,,
player,201509200nor,tam,AlexKw00,def_int_yds,0,,,,,
player,201509200nor,tam,AlexKw00,def_int_td,0,,,,,
player,201509200nor,tam,AlexKw00,def_int_long,0,,,,,
player,201509200nor,tam,AlexKw00,pass_defended,1,,,,,
player,201509200nor,tam,AlexKw00,sacks,0.0,,,,,
player,201509200nor,tam,AlexKw00,tackles_combined,8,,,,,
