game,2015,1,20150913,201509130tam,oti,"Tennessee Titans",42,tam,"Tampa Bay Buccaneers",14
player,201509130tam,oti,MorgDe99,tackles_combined,5,,,,,
player,201509130tam,oti,MorgDe99,tackles_solo,4,,,,,
player,201509130tam,oti,MorgDe99,tackles_assists,1,,,,,
player,201509130tam,oti,MorgDe99,tackles_loss,2,,,,,
player,201509130tam,oti,MorgDe99,qb_hits,2,,,,,
player,201509130tam,oti,MorgDe99,fumbles_rec,0,,,,,
player,201509130tam,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201509130tam,oti,MorgDe99,fumbles_forced,0,,,,,
player,201509130tam,oti,BlacAn00,def_int,0,,,,,
player,201509130tam,oti,BlacAn00,def_int_yds,0,,,,,
player,201509130tam,oti,BlacAn00,def_int_td,0,,,,,
player,201509130tam,oti,BlacAn00,def_int_long,0,,,,,
player,201509130tam,oti,BlacAn00,pass_defended,0,,,,,
player,201509130tam,oti,BlacAn00,sacks,1.0,,,,,
player,201509130tam,oti,BlacAn00,tackles_combined,3,,,,,
player,201509130tam,oti,BlacAn00,tackles_solo,3,,,,,
player,201509130tam,oti,BlacAn00,tackles_assists,0,,,,,
player,201509130tam,oti,BlacAn00,tackles_loss,1,,,,,
player,201509130tam,oti,BlacAn00,qb_hits,1,,,,,
player,201509130tam,oti,BlacAn00,fumbles_rec,0,,,,,
player,201509130tam,oti,BlacAn00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,BlacAn00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,BlacAn00,fumbles_forced,1,,,,,
player,201509130tam,oti,CaseJu00,def_int,0,,,,,
player,201509130tam,oti,CaseJu00,def_int_yds,0,,,,,
player,201509130tam,oti,CaseJu00,def_int_td,0,,,,,
player,201509130tam,oti,CaseJu00,def_int_long,0,,,,,
player,201509130tam,oti,CaseJu00,pass_defended,0,,,,,
player,201509130tam,oti,CaseJu00,sacks,1.0,,,,,
player,201509130tam,oti,CaseJu00,tackles_combined,3,,,,,
player,201509130tam,oti,CaseJu00,tackles_solo,3,,,,,
player,201509130tam,oti,CaseJu00,tackles_assists,0,,,,,
player,201509130tam,oti,CaseJu00,tackles_loss,3,,,,,
player,201509130tam,oti,CaseJu00,qb_hits,1,,,,,
player,201509130tam,oti,CaseJu00,fumbles_rec,0,,,,,
player,201509130tam,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,CaseJu00,fumbles_forced,0,,,,,
player,201509130tam,oti,BrowZa00,def_int,0,,,,,
player,201509130tam,oti,BrowZa00,def_int_yds,0,,,,,
player,201509130tam,oti,BrowZa00,def_int_td,0,,,,,
player,201509130tam,oti,BrowZa00,def_int_long,0,,,,,
player,201509130tam,oti,BrowZa00,pass_defended,0,,,,,
player,201509130tam,oti,BrowZa00,sacks,0.0,,,,,
player,201509130tam,oti,BrowZa00,tackles_combined,7,,,,,
player,201509130tam,oti,BrowZa00,tackles_solo,6,,,,,
player,201509130tam,oti,BrowZa00,tackles_assists,1,,,,,
player,201509130tam,oti,BrowZa00,tackles_loss,0,,,,,
player,201509130tam,oti,BrowZa00,qb_hits,0,,,,,
player,201509130tam,oti,BrowZa00,fumbles_rec,0,,,,,
player,201509130tam,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,BrowZa00,fumbles_forced,0,,,,,
player,201509130tam,oti,JoneDa04,def_int,0,,,,,
player,201509130tam,oti,JoneDa04,def_int_yds,0,,,,,
player,201509130tam,oti,JoneDa04,def_int_td,0,,,,,
player,201509130tam,oti,JoneDa04,def_int_long,0,,,,,
player,201509130tam,oti,JoneDa04,pass_defended,0,,,,,
player,201509130tam,oti,JoneDa04,sacks,0.0,,,,,
player,201509130tam,oti,JoneDa04,tackles_combined,6,,,,,
player,201509130tam,oti,JoneDa04,tackles_solo,6,,,,,
player,201509130tam,oti,JoneDa04,tackles_assists,0,,,,,
player,201509130tam,oti,JoneDa04,tackles_loss,1,,,,,
player,201509130tam,oti,JoneDa04,qb_hits,0,,,,,
player,201509130tam,oti,JoneDa04,fumbles_rec,0,,,,,
player,201509130tam,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201509130tam,oti,JoneDa04,fumbles_forced,0,,,,,
player,201509130tam,oti,GrifMi99,def_int,0,,,,,
player,201509130tam,oti,GrifMi99,def_int_yds,0,,,,,
player,201509130tam,oti,GrifMi99,def_int_td,0,,,,,
player,201509130tam,oti,GrifMi99,def_int_long,0,,,,,
player,201509130tam,oti,GrifMi99,pass_defended,0,,,,,
player,201509130tam,oti,GrifMi99,sacks,0.0,,,,,
player,201509130tam,oti,GrifMi99,tackles_combined,5,,,,,
player,201509130tam,oti,GrifMi99,tackles_solo,4,,,,,
player,201509130tam,oti,GrifMi99,tackles_assists,1,,,,,
player,201509130tam,oti,GrifMi99,tackles_loss,0,,,,,
player,201509130tam,oti,GrifMi99,qb_hits,0,,,,,
player,201509130tam,oti,GrifMi99,fumbles_rec,0,,,,,
player,201509130tam,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201509130tam,oti,GrifMi99,fumbles_forced,0,,,,,
player,201509130tam,oti,SearDa00,def_int,0,,,,,
player,201509130tam,oti,SearDa00,def_int_yds,0,,,,,
player,201509130tam,oti,SearDa00,def_int_td,0,,,,,
player,201509130tam,oti,SearDa00,def_int_long,0,,,,,
player,201509130tam,oti,SearDa00,pass_defended,0,,,,,
player,201509130tam,oti,SearDa00,sacks,0.0,,,,,
player,201509130tam,oti,SearDa00,tackles_combined,4,,,,,
player,201509130tam,oti,SearDa00,tackles_solo,3,,,,,
player,201509130tam,oti,SearDa00,tackles_assists,1,,,,,
player,201509130tam,oti,SearDa00,tackles_loss,0,,,,,
player,201509130tam,oti,SearDa00,qb_hits,0,,,,,
player,201509130tam,oti,SearDa00,fumbles_rec,0,,,,,
player,201509130tam,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,SearDa00,fumbles_forced,0,,,,,
player,201509130tam,oti,MartMi01,def_int,0,,,,,
player,201509130tam,oti,MartMi01,def_int_yds,0,,,,,
player,201509130tam,oti,MartMi01,def_int_td,0,,,,,
player,201509130tam,oti,MartMi01,def_int_long,0,,,,,
player,201509130tam,oti,MartMi01,pass_defended,0,,,,,
player,201509130tam,oti,MartMi01,sacks,0.0,,,,,
player,201509130tam,oti,MartMi01,tackles_combined,3,,,,,
player,201509130tam,oti,MartMi01,tackles_solo,2,,,,,
player,201509130tam,oti,MartMi01,tackles_assists,1,,,,,
player,201509130tam,oti,MartMi01,tackles_loss,0,,,,,
player,201509130tam,oti,MartMi01,qb_hits,0,,,,,
player,201509130tam,oti,MartMi01,fumbles_rec,0,,,,,
player,201509130tam,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201509130tam,oti,MartMi01,fumbles_forced,0,,,,,
player,201509130tam,oti,StafDa00,def_int,0,,,,,
player,201509130tam,oti,StafDa00,def_int_yds,0,,,,,
player,201509130tam,oti,StafDa00,def_int_td,0,,,,,
player,201509130tam,oti,StafDa00,def_int_long,0,,,,,
player,201509130tam,oti,StafDa00,pass_defended,1,,,,,
player,201509130tam,oti,StafDa00,sacks,0.0,,,,,
player,201509130tam,oti,StafDa00,tackles_combined,3,,,,,
player,201509130tam,oti,StafDa00,tackles_solo,3,,,,,
player,201509130tam,oti,StafDa00,tackles_assists,0,,,,,
player,201509130tam,oti,StafDa00,tackles_loss,0,,,,,
player,201509130tam,oti,StafDa00,qb_hits,0,,,,,
player,201509130tam,oti,StafDa00,fumbles_rec,0,,,,,
player,201509130tam,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,StafDa00,fumbles_forced,0,,,,,
player,201509130tam,oti,CoxxPe99,def_int,0,,,,,
player,201509130tam,oti,CoxxPe99,def_int_yds,0,,,,,
player,201509130tam,oti,CoxxPe99,def_int_td,0,,,,,
player,201509130tam,oti,CoxxPe99,def_int_long,0,,,,,
player,201509130tam,oti,CoxxPe99,pass_defended,0,,,,,
player,201509130tam,oti,CoxxPe99,sacks,0.0,,,,,
player,201509130tam,oti,CoxxPe99,tackles_combined,2,,,,,
player,201509130tam,oti,CoxxPe99,tackles_solo,2,,,,,
player,201509130tam,oti,CoxxPe99,tackles_assists,0,,,,,
player,201509130tam,oti,CoxxPe99,tackles_loss,0,,,,,
player,201509130tam,oti,CoxxPe99,qb_hits,0,,,,,
player,201509130tam,oti,CoxxPe99,fumbles_rec,0,,,,,
player,201509130tam,oti,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,CoxxPe99,fumbles_rec_td,0,,,,,
player,201509130tam,oti,CoxxPe99,fumbles_forced,0,,,,,
player,201509130tam,oti,HuffMa00,def_int,0,,,,,
player,201509130tam,oti,HuffMa00,def_int_yds,0,,,,,
player,201509130tam,oti,HuffMa00,def_int_td,0,,,,,
player,201509130tam,oti,HuffMa00,def_int_long,0,,,,,
player,201509130tam,oti,HuffMa00,pass_defended,0,,,,,
player,201509130tam,oti,HuffMa00,sacks,0.0,,,,,
player,201509130tam,oti,HuffMa00,tackles_combined,2,,,,,
player,201509130tam,oti,HuffMa00,tackles_solo,2,,,,,
player,201509130tam,oti,HuffMa00,tackles_assists,0,,,,,
player,201509130tam,oti,HuffMa00,tackles_loss,0,,,,,
player,201509130tam,oti,HuffMa00,qb_hits,0,,,,,
player,201509130tam,oti,HuffMa00,fumbles_rec,0,,,,,
player,201509130tam,oti,HuffMa00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,HuffMa00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,HuffMa00,fumbles_forced,0,,,,,
player,201509130tam,oti,KlugKa00,def_int,0,,,,,
player,201509130tam,oti,KlugKa00,def_int_yds,0,,,,,
player,201509130tam,oti,KlugKa00,def_int_td,0,,,,,
player,201509130tam,oti,KlugKa00,def_int_long,0,,,,,
player,201509130tam,oti,KlugKa00,pass_defended,0,,,,,
player,201509130tam,oti,KlugKa00,sacks,0.0,,,,,
player,201509130tam,oti,KlugKa00,tackles_combined,2,,,,,
player,201509130tam,oti,KlugKa00,tackles_solo,1,,,,,
player,201509130tam,oti,KlugKa00,tackles_assists,1,,,,,
player,201509130tam,oti,KlugKa00,tackles_loss,0,,,,,
player,201509130tam,oti,KlugKa00,qb_hits,1,,,,,
player,201509130tam,oti,KlugKa00,fumbles_rec,0,,,,,
player,201509130tam,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,KlugKa00,fumbles_forced,0,,,,,
player,201509130tam,oti,SupePh00,def_int,0,,,,,
player,201509130tam,oti,SupePh00,def_int_yds,0,,,,,
player,201509130tam,oti,SupePh00,def_int_td,0,,,,,
player,201509130tam,oti,SupePh00,def_int_long,0,,,,,
player,201509130tam,oti,SupePh00,pass_defended,0,,,,,
player,201509130tam,oti,SupePh00,sacks,0.0,,,,,
player,201509130tam,oti,SupePh00,tackles_combined,2,,,,,
player,201509130tam,oti,SupePh00,tackles_solo,1,,,,,
player,201509130tam,oti,SupePh00,tackles_assists,1,,,,,
player,201509130tam,oti,SupePh00,tackles_loss,0,,,,,
player,201509130tam,oti,SupePh00,qb_hits,0,,,,,
player,201509130tam,oti,SupePh00,fumbles_rec,0,,,,,
player,201509130tam,oti,SupePh00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,SupePh00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,SupePh00,fumbles_forced,0,,,,,
player,201509130tam,oti,WillAv00,def_int,0,,,,,
player,201509130tam,oti,WillAv00,def_int_yds,0,,,,,
player,201509130tam,oti,WillAv00,def_int_td,0,,,,,
player,201509130tam,oti,WillAv00,def_int_long,0,,,,,
player,201509130tam,oti,WillAv00,pass_defended,0,,,,,
player,201509130tam,oti,WillAv00,sacks,0.0,,,,,
player,201509130tam,oti,WillAv00,tackles_combined,2,,,,,
player,201509130tam,oti,WillAv00,tackles_solo,2,,,,,
player,201509130tam,oti,WillAv00,tackles_assists,0,,,,,
player,201509130tam,oti,WillAv00,tackles_loss,0,,,,,
player,201509130tam,oti,WillAv00,qb_hits,0,,,,,
player,201509130tam,oti,WillAv00,fumbles_rec,0,,,,,
player,201509130tam,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,WillAv00,fumbles_forced,0,,,,,
player,201509130tam,oti,WoodWe20,def_int,0,,,,,
player,201509130tam,oti,WoodWe20,def_int_yds,0,,,,,
player,201509130tam,oti,WoodWe20,def_int_td,0,,,,,
player,201509130tam,oti,WoodWe20,def_int_long,0,,,,,
player,201509130tam,oti,WoodWe20,pass_defended,0,,,,,
player,201509130tam,oti,WoodWe20,sacks,0.0,,,,,
player,201509130tam,oti,WoodWe20,tackles_combined,2,,,,,
player,201509130tam,oti,WoodWe20,tackles_solo,1,,,,,
player,201509130tam,oti,WoodWe20,tackles_assists,1,,,,,
player,201509130tam,oti,WoodWe20,tackles_loss,0,,,,,
player,201509130tam,oti,WoodWe20,qb_hits,0,,,,,
player,201509130tam,oti,WoodWe20,fumbles_rec,0,,,,,
player,201509130tam,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201509130tam,oti,WoodWe20,fumbles_forced,0,,,,,
player,201509130tam,oti,JohnSt02,def_int,0,,,,,
player,201509130tam,oti,JohnSt02,def_int_yds,0,,,,,
player,201509130tam,oti,JohnSt02,def_int_td,0,,,,,
player,201509130tam,oti,JohnSt02,def_int_long,0,,,,,
player,201509130tam,oti,JohnSt02,pass_defended,0,,,,,
player,201509130tam,oti,JohnSt02,sacks,0.0,,,,,
player,201509130tam,oti,JohnSt02,tackles_combined,1,,,,,
player,201509130tam,oti,JohnSt02,tackles_solo,0,,,,,
player,201509130tam,oti,JohnSt02,tackles_assists,1,,,,,
player,201509130tam,oti,JohnSt02,tackles_loss,0,,,,,
player,201509130tam,oti,JohnSt02,qb_hits,0,,,,,
player,201509130tam,oti,JohnSt02,fumbles_rec,0,,,,,
player,201509130tam,oti,JohnSt02,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,JohnSt02,fumbles_rec_td,0,,,,,
player,201509130tam,oti,JohnSt02,fumbles_forced,0,,,,,
player,201509130tam,oti,OrakBr99,def_int,0,,,,,
player,201509130tam,oti,OrakBr99,def_int_yds,0,,,,,
player,201509130tam,oti,OrakBr99,def_int_td,0,,,,,
player,201509130tam,oti,OrakBr99,def_int_long,0,,,,,
player,201509130tam,oti,OrakBr99,pass_defended,0,,,,,
player,201509130tam,oti,OrakBr99,sacks,0.0,,,,,
player,201509130tam,oti,OrakBr99,tackles_combined,1,,,,,
player,201509130tam,oti,OrakBr99,tackles_solo,1,,,,,
player,201509130tam,oti,OrakBr99,tackles_assists,0,,,,,
player,201509130tam,oti,OrakBr99,tackles_loss,0,,,,,
player,201509130tam,oti,OrakBr99,qb_hits,1,,,,,
player,201509130tam,oti,OrakBr99,fumbles_rec,0,,,,,
player,201509130tam,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201509130tam,oti,OrakBr99,fumbles_forced,0,,,,,
player,201509130tam,oti,RiggCo00,def_int,0,,,,,
player,201509130tam,oti,RiggCo00,def_int_yds,0,,,,,
player,201509130tam,oti,RiggCo00,def_int_td,0,,,,,
player,201509130tam,oti,RiggCo00,def_int_long,0,,,,,
player,201509130tam,oti,RiggCo00,pass_defended,0,,,,,
player,201509130tam,oti,RiggCo00,sacks,0.0,,,,,
player,201509130tam,oti,RiggCo00,tackles_combined,1,,,,,
player,201509130tam,oti,RiggCo00,tackles_solo,1,,,,,
player,201509130tam,oti,RiggCo00,tackles_assists,0,,,,,
player,201509130tam,oti,RiggCo00,tackles_loss,0,,,,,
player,201509130tam,oti,RiggCo00,qb_hits,0,,,,,
player,201509130tam,oti,RiggCo00,fumbles_rec,0,,,,,
player,201509130tam,oti,RiggCo00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,RiggCo00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,RiggCo00,fumbles_forced,0,,,,,
player,201509130tam,oti,WrehBl00,def_int,0,,,,,
player,201509130tam,oti,WrehBl00,def_int_yds,0,,,,,
player,201509130tam,oti,WrehBl00,def_int_td,0,,,,,
player,201509130tam,oti,WrehBl00,def_int_long,0,,,,,
player,201509130tam,oti,WrehBl00,pass_defended,1,,,,,
player,201509130tam,oti,WrehBl00,sacks,0.0,,,,,
player,201509130tam,oti,WrehBl00,tackles_combined,1,,,,,
player,201509130tam,oti,WrehBl00,tackles_solo,1,,,,,
player,201509130tam,oti,WrehBl00,tackles_assists,0,,,,,
player,201509130tam,oti,WrehBl00,tackles_loss,0,,,,,
player,201509130tam,oti,WrehBl00,qb_hits,0,,,,,
player,201509130tam,oti,WrehBl00,fumbles_rec,0,,,,,
player,201509130tam,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201509130tam,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201509130tam,oti,WrehBl00,fumbles_forced,0,,,,,
player,201509130tam,tam,McCoGe99,def_int,0,,,,,
player,201509130tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201509130tam,tam,McCoGe99,def_int_td,0,,,,,
player,201509130tam,tam,McCoGe99,def_int_long,0,,,,,
player,201509130tam,tam,McCoGe99,pass_defended,0,,,,,
player,201509130tam,tam,McCoGe99,sacks,1.0,,,,,
player,201509130tam,tam,McCoGe99,tackles_combined,3,,,,,
player,201509130tam,tam,McCoGe99,tackles_solo,3,,,,,
player,201509130tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201509130tam,tam,McCoGe99,tackles_loss,1,,,,,
player,201509130tam,tam,McCoGe99,qb_hits,1,,,,,
player,201509130tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201509130tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201509130tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201509130tam,tam,SmitJa01,def_int,0,,,,,
player,201509130tam,tam,SmitJa01,def_int_yds,0,,,,,
player,201509130tam,tam,SmitJa01,def_int_td,0,,,,,
player,201509130tam,tam,SmitJa01,def_int_long,0,,,,,
player,201509130tam,tam,SmitJa01,pass_defended,0,,,,,
player,201509130tam,tam,SmitJa01,sacks,1.0,,,,,
player,201509130tam,tam,SmitJa01,tackles_combined,2,,,,,
player,201509130tam,tam,SmitJa01,tackles_solo,2,,,,,
player,201509130tam,tam,SmitJa01,tackles_assists,0,,,,,
player,201509130tam,tam,SmitJa01,tackles_loss,1,,,,,
player,201509130tam,tam,SmitJa01,qb_hits,1,,,,,
player,201509130tam,tam,SmitJa01,fumbles_rec,0,,,,,
player,201509130tam,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201509130tam,tam,SmitJa01,fumbles_forced,0,,,,,
player,201509130tam,tam,AlexKw00,def_int,0,,,,,
player,201509130tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201509130tam,tam,AlexKw00,def_int_td,0,,,,,
player,201509130tam,tam,AlexKw00,def_int_long,0,,,,,
player,201509130tam,tam,AlexKw00,pass_defended,1,,,,,
player,201509130tam,tam,AlexKw00,sacks,0.0,,,,,
player,201509130tam,tam,AlexKw00,tackles_combined,5,,,,,
player,201509130tam,tam,AlexKw00,tackles_solo,3,,,,,
player,201509130tam,tam,AlexKw00,tackles_assists,2,,,,,
player,201509130tam,tam,AlexKw00,tackles_loss,1,,,,,
player,201509130tam,tam,AlexKw00,qb_hits,0,,,,,
player,201509130tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201509130tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201509130tam,tam,ContCh00,def_int,0,,,,,
player,201509130tam,tam,ContCh00,def_int_yds,0,,,,,
player,201509130tam,tam,ContCh00,def_int_td,0,,,,,
player,201509130tam,tam,ContCh00,def_int_long,0,,,,,
player,201509130tam,tam,ContCh00,pass_defended,0,,,,,
player,201509130tam,tam,ContCh00,sacks,0.0,,,,,
player,201509130tam,tam,ContCh00,tackles_combined,5,,,,,
player,201509130tam,tam,ContCh00,tackles_solo,5,,,,,
player,201509130tam,tam,ContCh00,tackles_assists,0,,,,,
player,201509130tam,tam,ContCh00,tackles_loss,0,,,,,
player,201509130tam,tam,ContCh00,qb_hits,0,,,,,
player,201509130tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201509130tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201509130tam,tam,DaviLa00,def_int,0,,,,,
player,201509130tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201509130tam,tam,DaviLa00,def_int_td,0,,,,,
player,201509130tam,tam,DaviLa00,def_int_long,0,,,,,
player,201509130tam,tam,DaviLa00,pass_defended,0,,,,,
player,201509130tam,tam,DaviLa00,sacks,0.0,,,,,
player,201509130tam,tam,DaviLa00,tackles_combined,5,,,,,
player,201509130tam,tam,DaviLa00,tackles_solo,3,,,,,
player,201509130tam,tam,DaviLa00,tackles_assists,2,,,,,
player,201509130tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201509130tam,tam,DaviLa00,qb_hits,0,,,,,
player,201509130tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201509130tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201509130tam,tam,LansDa00,def_int,0,,,,,
player,201509130tam,tam,LansDa00,def_int_yds,0,,,,,
player,201509130tam,tam,LansDa00,def_int_td,0,,,,,
player,201509130tam,tam,LansDa00,def_int_long,0,,,,,
player,201509130tam,tam,LansDa00,pass_defended,0,,,,,
player,201509130tam,tam,LansDa00,sacks,0.0,,,,,
player,201509130tam,tam,LansDa00,tackles_combined,5,,,,,
player,201509130tam,tam,LansDa00,tackles_solo,3,,,,,
player,201509130tam,tam,LansDa00,tackles_assists,2,,,,,
player,201509130tam,tam,LansDa00,tackles_loss,0,,,,,
player,201509130tam,tam,LansDa00,qb_hits,0,,,,,
player,201509130tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201509130tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201509130tam,tam,SweaDJ00,def_int,0,,,,,
player,201509130tam,tam,SweaDJ00,def_int_yds,0,,,,,
player,201509130tam,tam,SweaDJ00,def_int_td,0,,,,,
player,201509130tam,tam,SweaDJ00,def_int_long,0,,,,,
player,201509130tam,tam,SweaDJ00,pass_defended,0,,,,,
player,201509130tam,tam,SweaDJ00,sacks,0.0,,,,,
player,201509130tam,tam,SweaDJ00,tackles_combined,5,,,,,
player,201509130tam,tam,SweaDJ00,tackles_solo,4,,,,,
player,201509130tam,tam,SweaDJ00,tackles_assists,1,,,,,
player,201509130tam,tam,SweaDJ00,tackles_loss,0,,,,,
player,201509130tam,tam,SweaDJ00,qb_hits,0,,,,,
player,201509130tam,tam,SweaDJ00,fumbles_rec,0,,,,,
player,201509130tam,tam,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,SweaDJ00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,SweaDJ00,fumbles_forced,0,,,,,
player,201509130tam,tam,McDoCl99,def_int,0,,,,,
player,201509130tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201509130tam,tam,McDoCl99,def_int_td,0,,,,,
player,201509130tam,tam,McDoCl99,def_int_long,0,,,,,
player,201509130tam,tam,McDoCl99,pass_defended,0,,,,,
player,201509130tam,tam,McDoCl99,sacks,0.0,,,,,
player,201509130tam,tam,McDoCl99,tackles_combined,4,,,,,
player,201509130tam,tam,McDoCl99,tackles_solo,4,,,,,
player,201509130tam,tam,McDoCl99,tackles_assists,0,,,,,
player,201509130tam,tam,McDoCl99,tackles_loss,0,,,,,
player,201509130tam,tam,McDoCl99,qb_hits,0,,,,,
player,201509130tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201509130tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201509130tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201509130tam,tam,McDoBr01,def_int,0,,,,,
player,201509130tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201509130tam,tam,McDoBr01,def_int_td,0,,,,,
player,201509130tam,tam,McDoBr01,def_int_long,0,,,,,
player,201509130tam,tam,McDoBr01,pass_defended,0,,,,,
player,201509130tam,tam,McDoBr01,sacks,0.0,,,,,
player,201509130tam,tam,McDoBr01,tackles_combined,4,,,,,
player,201509130tam,tam,McDoBr01,tackles_solo,3,,,,,
player,201509130tam,tam,McDoBr01,tackles_assists,1,,,,,
player,201509130tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201509130tam,tam,McDoBr01,qb_hits,0,,,,,
player,201509130tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201509130tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201509130tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201509130tam,tam,VernAl99,def_int,0,,,,,
player,201509130tam,tam,VernAl99,def_int_yds,0,,,,,
player,201509130tam,tam,VernAl99,def_int_td,0,,,,,
player,201509130tam,tam,VernAl99,def_int_long,0,,,,,
player,201509130tam,tam,VernAl99,pass_defended,0,,,,,
player,201509130tam,tam,VernAl99,sacks,0.0,,,,,
player,201509130tam,tam,VernAl99,tackles_combined,4,,,,,
player,201509130tam,tam,VernAl99,tackles_solo,4,,,,,
player,201509130tam,tam,VernAl99,tackles_assists,0,,,,,
player,201509130tam,tam,VernAl99,tackles_loss,0,,,,,
player,201509130tam,tam,VernAl99,qb_hits,0,,,,,
player,201509130tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201509130tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201509130tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201509130tam,tam,BankJo00,def_int,0,,,,,
player,201509130tam,tam,BankJo00,def_int_yds,0,,,,,
player,201509130tam,tam,BankJo00,def_int_td,0,,,,,
player,201509130tam,tam,BankJo00,def_int_long,0,,,,,
player,201509130tam,tam,BankJo00,pass_defended,0,,,,,
player,201509130tam,tam,BankJo00,sacks,0.0,,,,,
player,201509130tam,tam,BankJo00,tackles_combined,2,,,,,
player,201509130tam,tam,BankJo00,tackles_solo,2,,,,,
player,201509130tam,tam,BankJo00,tackles_assists,0,,,,,
