game,2015,9,20151108,201511080tam,nyg,"New York Giants",32,tam,"Tampa Bay Buccaneers",18
player,201511080tam,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201511080tam,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201511080tam,nyg,KennDe00,def_int,0,,,,,
player,201511080tam,nyg,KennDe00,def_int_yds,0,,,,,
player,201511080tam,nyg,KennDe00,def_int_td,0,,,,,
player,201511080tam,nyg,KennDe00,def_int_long,0,,,,,
player,201511080tam,nyg,KennDe00,pass_defended,0,,,,,
player,201511080tam,nyg,KennDe00,sacks,0.0,,,,,
player,201511080tam,nyg,KennDe00,tackles_combined,6,,,,,
player,201511080tam,nyg,KennDe00,tackles_solo,4,,,,,
player,201511080tam,nyg,KennDe00,tackles_assists,2,,,,,
player,201511080tam,nyg,KennDe00,tackles_loss,0,,,,,
player,201511080tam,nyg,KennDe00,qb_hits,1,,,,,
player,201511080tam,nyg,KennDe00,fumbles_rec,0,,,,,
player,201511080tam,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,KennDe00,fumbles_forced,0,,,,,
player,201511080tam,nyg,CollLa00,def_int,0,,,,,
player,201511080tam,nyg,CollLa00,def_int_yds,0,,,,,
player,201511080tam,nyg,CollLa00,def_int_td,0,,,,,
player,201511080tam,nyg,CollLa00,def_int_long,0,,,,,
player,201511080tam,nyg,CollLa00,pass_defended,1,,,,,
player,201511080tam,nyg,CollLa00,sacks,0.0,,,,,
player,201511080tam,nyg,CollLa00,tackles_combined,5,,,,,
player,201511080tam,nyg,CollLa00,tackles_solo,4,,,,,
player,201511080tam,nyg,CollLa00,tackles_assists,1,,,,,
player,201511080tam,nyg,CollLa00,tackles_loss,0,,,,,
player,201511080tam,nyg,CollLa00,qb_hits,1,,,,,
player,201511080tam,nyg,CollLa00,fumbles_rec,0,,,,,
player,201511080tam,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,CollLa00,fumbles_forced,0,,,,,
player,201511080tam,nyg,DahlCr99,def_int,0,,,,,
player,201511080tam,nyg,DahlCr99,def_int_yds,0,,,,,
player,201511080tam,nyg,DahlCr99,def_int_td,0,,,,,
player,201511080tam,nyg,DahlCr99,def_int_long,0,,,,,
player,201511080tam,nyg,DahlCr99,pass_defended,0,,,,,
player,201511080tam,nyg,DahlCr99,sacks,0.0,,,,,
player,201511080tam,nyg,DahlCr99,tackles_combined,4,,,,,
player,201511080tam,nyg,DahlCr99,tackles_solo,4,,,,,
player,201511080tam,nyg,DahlCr99,tackles_assists,0,,,,,
player,201511080tam,nyg,DahlCr99,tackles_loss,0,,,,,
player,201511080tam,nyg,DahlCr99,qb_hits,0,,,,,
player,201511080tam,nyg,DahlCr99,fumbles_rec,0,,,,,
player,201511080tam,nyg,DahlCr99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,DahlCr99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,DahlCr99,fumbles_forced,0,,,,,
player,201511080tam,nyg,BromJa00,def_int,0,,,,,
player,201511080tam,nyg,BromJa00,def_int_yds,0,,,,,
player,201511080tam,nyg,BromJa00,def_int_td,0,,,,,
player,201511080tam,nyg,BromJa00,def_int_long,0,,,,,
player,201511080tam,nyg,BromJa00,pass_defended,0,,,,,
player,201511080tam,nyg,BromJa00,sacks,0.0,,,,,
player,201511080tam,nyg,BromJa00,tackles_combined,3,,,,,
player,201511080tam,nyg,BromJa00,tackles_solo,2,,,,,
player,201511080tam,nyg,BromJa00,tackles_assists,1,,,,,
player,201511080tam,nyg,BromJa00,tackles_loss,0,,,,,
player,201511080tam,nyg,BromJa00,qb_hits,2,,,,,
player,201511080tam,nyg,BromJa00,fumbles_rec,0,,,,,
player,201511080tam,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,BromJa00,fumbles_forced,0,,,,,
player,201511080tam,nyg,RodgDo99,def_int,0,,,,,
player,201511080tam,nyg,RodgDo99,def_int_yds,0,,,,,
player,201511080tam,nyg,RodgDo99,def_int_td,0,,,,,
player,201511080tam,nyg,RodgDo99,def_int_long,0,,,,,
player,201511080tam,nyg,RodgDo99,pass_defended,0,,,,,
player,201511080tam,nyg,RodgDo99,sacks,0.0,,,,,
player,201511080tam,nyg,RodgDo99,tackles_combined,3,,,,,
player,201511080tam,nyg,RodgDo99,tackles_solo,3,,,,,
player,201511080tam,nyg,RodgDo99,tackles_assists,0,,,,,
player,201511080tam,nyg,RodgDo99,tackles_loss,0,,,,,
player,201511080tam,nyg,RodgDo99,qb_hits,0,,,,,
player,201511080tam,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201511080tam,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201511080tam,nyg,MeriBr99,def_int,0,,,,,
player,201511080tam,nyg,MeriBr99,def_int_yds,0,,,,,
player,201511080tam,nyg,MeriBr99,def_int_td,0,,,,,
player,201511080tam,nyg,MeriBr99,def_int_long,0,,,,,
player,201511080tam,nyg,MeriBr99,pass_defended,0,,,,,
player,201511080tam,nyg,MeriBr99,sacks,0.0,,,,,
player,201511080tam,nyg,MeriBr99,tackles_combined,2,,,,,
player,201511080tam,nyg,MeriBr99,tackles_solo,1,,,,,
player,201511080tam,nyg,MeriBr99,tackles_assists,1,,,,,
player,201511080tam,nyg,MeriBr99,tackles_loss,0,,,,,
player,201511080tam,nyg,MeriBr99,qb_hits,0,,,,,
player,201511080tam,nyg,MeriBr99,fumbles_rec,0,,,,,
player,201511080tam,nyg,MeriBr99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,MeriBr99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,MeriBr99,fumbles_forced,0,,,,,
player,201511080tam,nyg,MoorDa01,def_int,0,,,,,
player,201511080tam,nyg,MoorDa01,def_int_yds,0,,,,,
player,201511080tam,nyg,MoorDa01,def_int_td,0,,,,,
player,201511080tam,nyg,MoorDa01,def_int_long,0,,,,,
player,201511080tam,nyg,MoorDa01,pass_defended,0,,,,,
player,201511080tam,nyg,MoorDa01,sacks,0.0,,,,,
player,201511080tam,nyg,MoorDa01,tackles_combined,2,,,,,
player,201511080tam,nyg,MoorDa01,tackles_solo,1,,,,,
player,201511080tam,nyg,MoorDa01,tackles_assists,1,,,,,
player,201511080tam,nyg,MoorDa01,tackles_loss,0,,,,,
player,201511080tam,nyg,MoorDa01,qb_hits,0,,,,,
player,201511080tam,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201511080tam,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201511080tam,nyg,PierJa99,def_int,0,,,,,
player,201511080tam,nyg,PierJa99,def_int_yds,0,,,,,
player,201511080tam,nyg,PierJa99,def_int_td,0,,,,,
player,201511080tam,nyg,PierJa99,def_int_long,0,,,,,
player,201511080tam,nyg,PierJa99,pass_defended,0,,,,,
player,201511080tam,nyg,PierJa99,sacks,0.0,,,,,
player,201511080tam,nyg,PierJa99,tackles_combined,2,,,,,
player,201511080tam,nyg,PierJa99,tackles_solo,2,,,,,
player,201511080tam,nyg,PierJa99,tackles_assists,0,,,,,
player,201511080tam,nyg,PierJa99,tackles_loss,0,,,,,
player,201511080tam,nyg,PierJa99,qb_hits,2,,,,,
player,201511080tam,nyg,PierJa99,fumbles_rec,0,,,,,
player,201511080tam,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,PierJa99,fumbles_forced,0,,,,,
player,201511080tam,nyg,WadeTr00,def_int,0,,,,,
player,201511080tam,nyg,WadeTr00,def_int_yds,0,,,,,
player,201511080tam,nyg,WadeTr00,def_int_td,0,,,,,
player,201511080tam,nyg,WadeTr00,def_int_long,0,,,,,
player,201511080tam,nyg,WadeTr00,pass_defended,0,,,,,
player,201511080tam,nyg,WadeTr00,sacks,0.0,,,,,
player,201511080tam,nyg,WadeTr00,tackles_combined,2,,,,,
player,201511080tam,nyg,WadeTr00,tackles_solo,2,,,,,
player,201511080tam,nyg,WadeTr00,tackles_assists,0,,,,,
player,201511080tam,nyg,WadeTr00,tackles_loss,0,,,,,
player,201511080tam,nyg,WadeTr00,qb_hits,1,,,,,
player,201511080tam,nyg,WadeTr00,fumbles_rec,2,,,,,
player,201511080tam,nyg,WadeTr00,fumbles_rec_yds,5,,,,,
player,201511080tam,nyg,WadeTr00,fumbles_rec_td,1,,,,,
player,201511080tam,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201511080tam,nyg,AyerRo99,def_int,0,,,,,
player,201511080tam,nyg,AyerRo99,def_int_yds,0,,,,,
player,201511080tam,nyg,AyerRo99,def_int_td,0,,,,,
player,201511080tam,nyg,AyerRo99,def_int_long,0,,,,,
player,201511080tam,nyg,AyerRo99,pass_defended,0,,,,,
player,201511080tam,nyg,AyerRo99,sacks,0.0,,,,,
player,201511080tam,nyg,AyerRo99,tackles_combined,1,,,,,
player,201511080tam,nyg,AyerRo99,tackles_solo,1,,,,,
player,201511080tam,nyg,AyerRo99,tackles_assists,0,,,,,
player,201511080tam,nyg,AyerRo99,tackles_loss,0,,,,,
player,201511080tam,nyg,AyerRo99,qb_hits,0,,,,,
player,201511080tam,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201511080tam,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201511080tam,nyg,brownjos01,def_int,0,,,,,
player,201511080tam,nyg,brownjos01,def_int_yds,0,,,,,
player,201511080tam,nyg,brownjos01,def_int_td,0,,,,,
player,201511080tam,nyg,brownjos01,def_int_long,0,,,,,
player,201511080tam,nyg,brownjos01,pass_defended,0,,,,,
player,201511080tam,nyg,brownjos01,sacks,0.0,,,,,
player,201511080tam,nyg,brownjos01,tackles_combined,1,,,,,
player,201511080tam,nyg,brownjos01,tackles_solo,1,,,,,
player,201511080tam,nyg,brownjos01,tackles_assists,0,,,,,
player,201511080tam,nyg,brownjos01,tackles_loss,0,,,,,
player,201511080tam,nyg,brownjos01,qb_hits,0,,,,,
player,201511080tam,nyg,brownjos01,fumbles_rec,0,,,,,
player,201511080tam,nyg,brownjos01,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,brownjos01,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,brownjos01,fumbles_forced,0,,,,,
player,201511080tam,nyg,DaviGe00,def_int,0,,,,,
player,201511080tam,nyg,DaviGe00,def_int_yds,0,,,,,
player,201511080tam,nyg,DaviGe00,def_int_td,0,,,,,
player,201511080tam,nyg,DaviGe00,def_int_long,0,,,,,
player,201511080tam,nyg,DaviGe00,pass_defended,0,,,,,
player,201511080tam,nyg,DaviGe00,sacks,0.0,,,,,
player,201511080tam,nyg,DaviGe00,tackles_combined,1,,,,,
player,201511080tam,nyg,DaviGe00,tackles_solo,1,,,,,
player,201511080tam,nyg,DaviGe00,tackles_assists,0,,,,,
player,201511080tam,nyg,DaviGe00,tackles_loss,0,,,,,
player,201511080tam,nyg,DaviGe00,qb_hits,0,,,,,
player,201511080tam,nyg,DaviGe00,fumbles_rec,0,,,,,
player,201511080tam,nyg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,DaviGe00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,DaviGe00,fumbles_forced,0,,,,,
player,201511080tam,nyg,HankJo00,def_int,0,,,,,
player,201511080tam,nyg,HankJo00,def_int_yds,0,,,,,
player,201511080tam,nyg,HankJo00,def_int_td,0,,,,,
player,201511080tam,nyg,HankJo00,def_int_long,0,,,,,
player,201511080tam,nyg,HankJo00,pass_defended,0,,,,,
player,201511080tam,nyg,HankJo00,sacks,0.0,,,,,
player,201511080tam,nyg,HankJo00,tackles_combined,1,,,,,
player,201511080tam,nyg,HankJo00,tackles_solo,1,,,,,
player,201511080tam,nyg,HankJo00,tackles_assists,0,,,,,
player,201511080tam,nyg,HankJo00,tackles_loss,0,,,,,
player,201511080tam,nyg,HankJo00,qb_hits,0,,,,,
player,201511080tam,nyg,HankJo00,fumbles_rec,0,,,,,
player,201511080tam,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,HankJo00,fumbles_forced,1,,,,,
player,201511080tam,nyg,HerzMa00,def_int,0,,,,,
player,201511080tam,nyg,HerzMa00,def_int_yds,0,,,,,
player,201511080tam,nyg,HerzMa00,def_int_td,0,,,,,
player,201511080tam,nyg,HerzMa00,def_int_long,0,,,,,
player,201511080tam,nyg,HerzMa00,pass_defended,0,,,,,
player,201511080tam,nyg,HerzMa00,sacks,0.0,,,,,
player,201511080tam,nyg,HerzMa00,tackles_combined,1,,,,,
player,201511080tam,nyg,HerzMa00,tackles_solo,0,,,,,
player,201511080tam,nyg,HerzMa00,tackles_assists,1,,,,,
player,201511080tam,nyg,HerzMa00,tackles_loss,0,,,,,
player,201511080tam,nyg,HerzMa00,qb_hits,0,,,,,
player,201511080tam,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201511080tam,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201511080tam,nyg,HoslJa00,def_int,0,,,,,
player,201511080tam,nyg,HoslJa00,def_int_yds,0,,,,,
player,201511080tam,nyg,HoslJa00,def_int_td,0,,,,,
player,201511080tam,nyg,HoslJa00,def_int_long,0,,,,,
player,201511080tam,nyg,HoslJa00,pass_defended,1,,,,,
player,201511080tam,nyg,HoslJa00,sacks,0.0,,,,,
player,201511080tam,nyg,HoslJa00,tackles_combined,1,,,,,
player,201511080tam,nyg,HoslJa00,tackles_solo,1,,,,,
player,201511080tam,nyg,HoslJa00,tackles_assists,0,,,,,
player,201511080tam,nyg,HoslJa00,tackles_loss,0,,,,,
player,201511080tam,nyg,HoslJa00,qb_hits,0,,,,,
player,201511080tam,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201511080tam,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201511080tam,nyg,JacoTr00,def_int,0,,,,,
player,201511080tam,nyg,JacoTr00,def_int_yds,0,,,,,
player,201511080tam,nyg,JacoTr00,def_int_td,0,,,,,
player,201511080tam,nyg,JacoTr00,def_int_long,0,,,,,
player,201511080tam,nyg,JacoTr00,pass_defended,0,,,,,
player,201511080tam,nyg,JacoTr00,sacks,0.0,,,,,
player,201511080tam,nyg,JacoTr00,tackles_combined,1,,,,,
player,201511080tam,nyg,JacoTr00,tackles_solo,1,,,,,
player,201511080tam,nyg,JacoTr00,tackles_assists,0,,,,,
player,201511080tam,nyg,JacoTr00,tackles_loss,0,,,,,
player,201511080tam,nyg,JacoTr00,qb_hits,0,,,,,
player,201511080tam,nyg,JacoTr00,fumbles_rec,0,,,,,
player,201511080tam,nyg,JacoTr00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,JacoTr00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,JacoTr00,fumbles_forced,0,,,,,
player,201511080tam,nyg,JenkCu20,def_int,0,,,,,
player,201511080tam,nyg,JenkCu20,def_int_yds,0,,,,,
player,201511080tam,nyg,JenkCu20,def_int_td,0,,,,,
player,201511080tam,nyg,JenkCu20,def_int_long,0,,,,,
player,201511080tam,nyg,JenkCu20,pass_defended,0,,,,,
player,201511080tam,nyg,JenkCu20,sacks,0.0,,,,,
player,201511080tam,nyg,JenkCu20,tackles_combined,1,,,,,
player,201511080tam,nyg,JenkCu20,tackles_solo,1,,,,,
player,201511080tam,nyg,JenkCu20,tackles_assists,0,,,,,
player,201511080tam,nyg,JenkCu20,tackles_loss,0,,,,,
player,201511080tam,nyg,JenkCu20,qb_hits,0,,,,,
player,201511080tam,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201511080tam,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201511080tam,nyg,McBrTr99,def_int,0,,,,,
player,201511080tam,nyg,McBrTr99,def_int_yds,0,,,,,
player,201511080tam,nyg,McBrTr99,def_int_td,0,,,,,
player,201511080tam,nyg,McBrTr99,def_int_long,0,,,,,
player,201511080tam,nyg,McBrTr99,pass_defended,0,,,,,
player,201511080tam,nyg,McBrTr99,sacks,0.0,,,,,
player,201511080tam,nyg,McBrTr99,tackles_combined,1,,,,,
player,201511080tam,nyg,McBrTr99,tackles_solo,1,,,,,
player,201511080tam,nyg,McBrTr99,tackles_assists,0,,,,,
player,201511080tam,nyg,McBrTr99,tackles_loss,0,,,,,
player,201511080tam,nyg,McBrTr99,qb_hits,0,,,,,
player,201511080tam,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201511080tam,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201511080tam,nyg,WynnKe00,def_int,0,,,,,
player,201511080tam,nyg,WynnKe00,def_int_yds,0,,,,,
player,201511080tam,nyg,WynnKe00,def_int_td,0,,,,,
player,201511080tam,nyg,WynnKe00,def_int_long,0,,,,,
player,201511080tam,nyg,WynnKe00,pass_defended,0,,,,,
player,201511080tam,nyg,WynnKe00,sacks,0.0,,,,,
player,201511080tam,nyg,WynnKe00,tackles_combined,1,,,,,
player,201511080tam,nyg,WynnKe00,tackles_solo,1,,,,,
player,201511080tam,nyg,WynnKe00,tackles_assists,0,,,,,
player,201511080tam,nyg,WynnKe00,tackles_loss,0,,,,,
player,201511080tam,nyg,WynnKe00,qb_hits,0,,,,,
player,201511080tam,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201511080tam,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201511080tam,nyg,KuhnMa00,def_int,0,,,,,
player,201511080tam,nyg,KuhnMa00,def_int_yds,0,,,,,
player,201511080tam,nyg,KuhnMa00,def_int_td,0,,,,,
player,201511080tam,nyg,KuhnMa00,def_int_long,0,,,,,
player,201511080tam,nyg,KuhnMa00,pass_defended,0,,,,,
player,201511080tam,nyg,KuhnMa00,sacks,0.0,,,,,
player,201511080tam,nyg,KuhnMa00,tackles_combined,0,,,,,
player,201511080tam,nyg,KuhnMa00,tackles_solo,0,,,,,
player,201511080tam,nyg,KuhnMa00,tackles_assists,0,,,,,
player,201511080tam,nyg,KuhnMa00,tackles_loss,0,,,,,
player,201511080tam,nyg,KuhnMa00,qb_hits,1,,,,,
player,201511080tam,nyg,KuhnMa00,fumbles_rec,0,,,,,
player,201511080tam,nyg,KuhnMa00,fumbles_rec_yds,0,,,,,
player,201511080tam,nyg,KuhnMa00,fumbles_rec_td,0,,,,,
player,201511080tam,nyg,KuhnMa00,fumbles_forced,0,,,,,
player,201511080tam,tam,VernAl99,def_int,1,,,,,
player,201511080tam,tam,VernAl99,def_int_yds,16,,,,,
player,201511080tam,tam,VernAl99,def_int_td,0,,,,,
player,201511080tam,tam,VernAl99,def_int_long,16,,,,,
player,201511080tam,tam,VernAl99,pass_defended,1,,,,,
player,201511080tam,tam,VernAl99,sacks,0.0,,,,,
player,201511080tam,tam,VernAl99,tackles_combined,8,,,,,
player,201511080tam,tam,VernAl99,tackles_solo,8,,,,,
player,201511080tam,tam,VernAl99,tackles_assists,0,,,,,
player,201511080tam,tam,VernAl99,tackles_loss,0,,,,,
player,201511080tam,tam,VernAl99,qb_hits,0,,,,,
player,201511080tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201511080tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201511080tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201511080tam,tam,MoorSt00,def_int,1,,,,,
player,201511080tam,tam,MoorSt00,def_int_yds,18,,,,,
player,201511080tam,tam,MoorSt00,def_int_td,0,,,,,
player,201511080tam,tam,MoorSt00,def_int_long,18,,,,,
player,201511080tam,tam,MoorSt00,pass_defended,3,,,,,
player,201511080tam,tam,MoorSt00,sacks,0.0,,,,,
player,201511080tam,tam,MoorSt00,tackles_combined,3,,,,,
player,201511080tam,tam,MoorSt00,tackles_solo,3,,,,,
player,201511080tam,tam,MoorSt00,tackles_assists,0,,,,,
player,201511080tam,tam,MoorSt00,tackles_loss,0,,,,,
player,201511080tam,tam,MoorSt00,qb_hits,0,,,,,
player,201511080tam,tam,MoorSt00,fumbles_rec,0,,,,,
player,201511080tam,tam,MoorSt00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,MoorSt00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,MoorSt00,fumbles_forced,1,,,,,
player,201511080tam,tam,DaviLa00,def_int,0,,,,,
player,201511080tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201511080tam,tam,DaviLa00,def_int_td,0,,,,,
player,201511080tam,tam,DaviLa00,def_int_long,0,,,,,
player,201511080tam,tam,DaviLa00,pass_defended,0,,,,,
player,201511080tam,tam,DaviLa00,sacks,0.0,,,,,
player,201511080tam,tam,DaviLa00,tackles_combined,11,,,,,
player,201511080tam,tam,DaviLa00,tackles_solo,6,,,,,
player,201511080tam,tam,DaviLa00,tackles_assists,5,,,,,
player,201511080tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201511080tam,tam,DaviLa00,qb_hits,0,,,,,
player,201511080tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201511080tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201511080tam,tam,AlexKw00,def_int,0,,,,,
player,201511080tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201511080tam,tam,AlexKw00,def_int_td,0,,,,,
player,201511080tam,tam,AlexKw00,def_int_long,0,,,,,
player,201511080tam,tam,AlexKw00,pass_defended,0,,,,,
player,201511080tam,tam,AlexKw00,sacks,0.0,,,,,
player,201511080tam,tam,AlexKw00,tackles_combined,10,,,,,
player,201511080tam,tam,AlexKw00,tackles_solo,5,,,,,
player,201511080tam,tam,AlexKw00,tackles_assists,5,,,,,
player,201511080tam,tam,AlexKw00,tackles_loss,2,,,,,
player,201511080tam,tam,AlexKw00,qb_hits,0,,,,,
player,201511080tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201511080tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201511080tam,tam,ContCh00,def_int,0,,,,,
player,201511080tam,tam,ContCh00,def_int_yds,0,,,,,
player,201511080tam,tam,ContCh00,def_int_td,0,,,,,
player,201511080tam,tam,ContCh00,def_int_long,0,,,,,
player,201511080tam,tam,ContCh00,pass_defended,1,,,,,
player,201511080tam,tam,ContCh00,sacks,0.0,,,,,
player,201511080tam,tam,ContCh00,tackles_combined,8,,,,,
player,201511080tam,tam,ContCh00,tackles_solo,5,,,,,
player,201511080tam,tam,ContCh00,tackles_assists,3,,,,,
player,201511080tam,tam,ContCh00,tackles_loss,0,,,,,
player,201511080tam,tam,ContCh00,qb_hits,0,,,,,
player,201511080tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201511080tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201511080tam,tam,TandKe00,def_int,0,,,,,
player,201511080tam,tam,TandKe00,def_int_yds,0,,,,,
player,201511080tam,tam,TandKe00,def_int_td,0,,,,,
player,201511080tam,tam,TandKe00,def_int_long,0,,,,,
player,201511080tam,tam,TandKe00,pass_defended,0,,,,,
player,201511080tam,tam,TandKe00,sacks,0.0,,,,,
player,201511080tam,tam,TandKe00,tackles_combined,8,,,,,
player,201511080tam,tam,TandKe00,tackles_solo,7,,,,,
player,201511080tam,tam,TandKe00,tackles_assists,1,,,,,
player,201511080tam,tam,TandKe00,tackles_loss,1,,,,,
player,201511080tam,tam,TandKe00,qb_hits,0,,,,,
player,201511080tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201511080tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,TandKe00,fumbles_forced,0,,,,,
player,201511080tam,tam,GholWi00,def_int,0,,,,,
player,201511080tam,tam,GholWi00,def_int_yds,0,,,,,
player,201511080tam,tam,GholWi00,def_int_td,0,,,,,
player,201511080tam,tam,GholWi00,def_int_long,0,,,,,
player,201511080tam,tam,GholWi00,pass_defended,0,,,,,
player,201511080tam,tam,GholWi00,sacks,0.0,,,,,
player,201511080tam,tam,GholWi00,tackles_combined,7,,,,,
player,201511080tam,tam,GholWi00,tackles_solo,3,,,,,
player,201511080tam,tam,GholWi00,tackles_assists,4,,,,,
player,201511080tam,tam,GholWi00,tackles_loss,0,,,,,
player,201511080tam,tam,GholWi00,qb_hits,0,,,,,
player,201511080tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201511080tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201511080tam,tam,AdjeJu00,def_int,0,,,,,
player,201511080tam,tam,AdjeJu00,def_int_yds,0,,,,,
player,201511080tam,tam,AdjeJu00,def_int_td,0,,,,,
player,201511080tam,tam,AdjeJu00,def_int_long,0,,,,,
player,201511080tam,tam,AdjeJu00,pass_defended,0,,,,,
player,201511080tam,tam,AdjeJu00,sacks,0.0,,,,,
player,201511080tam,tam,AdjeJu00,tackles_combined,6,,,,,
player,201511080tam,tam,AdjeJu00,tackles_solo,4,,,,,
player,201511080tam,tam,AdjeJu00,tackles_assists,2,,,,,
player,201511080tam,tam,AdjeJu00,tackles_loss,1,,,,,
player,201511080tam,tam,AdjeJu00,qb_hits,0,,,,,
player,201511080tam,tam,AdjeJu00,fumbles_rec,0,,,,,
player,201511080tam,tam,AdjeJu00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,AdjeJu00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,AdjeJu00,fumbles_forced,0,,,,,
player,201511080tam,tam,LansDa00,def_int,0,,,,,
player,201511080tam,tam,LansDa00,def_int_yds,0,,,,,
player,201511080tam,tam,LansDa00,def_int_td,0,,,,,
player,201511080tam,tam,LansDa00,def_int_long,0,,,,,
player,201511080tam,tam,LansDa00,pass_defended,0,,,,,
