game,2015,7,20151026,201510260crd,rav,"Baltimore Ravens",18,crd,"Arizona Cardinals",26
player,201510260crd,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201510260crd,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201510260crd,rav,SmitDa24,def_int,0,,,,,
player,201510260crd,rav,SmitDa24,def_int_yds,0,,,,,
player,201510260crd,rav,SmitDa24,def_int_td,0,,,,,
player,201510260crd,rav,SmitDa24,def_int_long,0,,,,,
player,201510260crd,rav,SmitDa24,pass_defended,0,,,,,
player,201510260crd,rav,SmitDa24,sacks,0.0,,,,,
player,201510260crd,rav,SmitDa24,tackles_combined,8,,,,,
player,201510260crd,rav,SmitDa24,tackles_solo,8,,,,,
player,201510260crd,rav,SmitDa24,tackles_assists,0,,,,,
player,201510260crd,rav,SmitDa24,tackles_loss,0,,,,,
player,201510260crd,rav,SmitDa24,qb_hits,0,,,,,
player,201510260crd,rav,SmitDa24,fumbles_rec,0,,,,,
player,201510260crd,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201510260crd,rav,SmitDa24,fumbles_forced,0,,,,,
player,201510260crd,rav,CantCh21,def_int,0,,,,,
player,201510260crd,rav,CantCh21,def_int_yds,0,,,,,
player,201510260crd,rav,CantCh21,def_int_td,0,,,,,
player,201510260crd,rav,CantCh21,def_int_long,0,,,,,
player,201510260crd,rav,CantCh21,pass_defended,0,,,,,
player,201510260crd,rav,CantCh21,sacks,0.0,,,,,
player,201510260crd,rav,CantCh21,tackles_combined,6,,,,,
player,201510260crd,rav,CantCh21,tackles_solo,4,,,,,
player,201510260crd,rav,CantCh21,tackles_assists,2,,,,,
player,201510260crd,rav,CantCh21,tackles_loss,1,,,,,
player,201510260crd,rav,CantCh21,qb_hits,0,,,,,
player,201510260crd,rav,CantCh21,fumbles_rec,0,,,,,
player,201510260crd,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201510260crd,rav,CantCh21,fumbles_forced,0,,,,,
player,201510260crd,rav,HillWi01,def_int,0,,,,,
player,201510260crd,rav,HillWi01,def_int_yds,0,,,,,
player,201510260crd,rav,HillWi01,def_int_td,0,,,,,
player,201510260crd,rav,HillWi01,def_int_long,0,,,,,
player,201510260crd,rav,HillWi01,pass_defended,1,,,,,
player,201510260crd,rav,HillWi01,sacks,0.0,,,,,
player,201510260crd,rav,HillWi01,tackles_combined,5,,,,,
player,201510260crd,rav,HillWi01,tackles_solo,5,,,,,
player,201510260crd,rav,HillWi01,tackles_assists,0,,,,,
player,201510260crd,rav,HillWi01,tackles_loss,0,,,,,
player,201510260crd,rav,HillWi01,qb_hits,0,,,,,
player,201510260crd,rav,HillWi01,fumbles_rec,0,,,,,
player,201510260crd,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201510260crd,rav,HillWi01,fumbles_forced,0,,,,,
player,201510260crd,rav,TrawBr00,def_int,0,,,,,
player,201510260crd,rav,TrawBr00,def_int_yds,0,,,,,
player,201510260crd,rav,TrawBr00,def_int_td,0,,,,,
player,201510260crd,rav,TrawBr00,def_int_long,0,,,,,
player,201510260crd,rav,TrawBr00,pass_defended,0,,,,,
player,201510260crd,rav,TrawBr00,sacks,0.0,,,,,
player,201510260crd,rav,TrawBr00,tackles_combined,4,,,,,
player,201510260crd,rav,TrawBr00,tackles_solo,3,,,,,
player,201510260crd,rav,TrawBr00,tackles_assists,1,,,,,
player,201510260crd,rav,TrawBr00,tackles_loss,0,,,,,
player,201510260crd,rav,TrawBr00,qb_hits,0,,,,,
player,201510260crd,rav,TrawBr00,fumbles_rec,0,,,,,
player,201510260crd,rav,TrawBr00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,TrawBr00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,TrawBr00,fumbles_forced,0,,,,,
player,201510260crd,rav,WrigSh00,def_int,0,,,,,
player,201510260crd,rav,WrigSh00,def_int_yds,0,,,,,
player,201510260crd,rav,WrigSh00,def_int_td,0,,,,,
player,201510260crd,rav,WrigSh00,def_int_long,0,,,,,
player,201510260crd,rav,WrigSh00,pass_defended,0,,,,,
player,201510260crd,rav,WrigSh00,sacks,0.0,,,,,
player,201510260crd,rav,WrigSh00,tackles_combined,4,,,,,
player,201510260crd,rav,WrigSh00,tackles_solo,4,,,,,
player,201510260crd,rav,WrigSh00,tackles_assists,0,,,,,
player,201510260crd,rav,WrigSh00,tackles_loss,0,,,,,
player,201510260crd,rav,WrigSh00,qb_hits,0,,,,,
player,201510260crd,rav,WrigSh00,fumbles_rec,0,,,,,
player,201510260crd,rav,WrigSh00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,WrigSh00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,WrigSh00,fumbles_forced,0,,,,,
player,201510260crd,rav,GuyxLa00,def_int,0,,,,,
player,201510260crd,rav,GuyxLa00,def_int_yds,0,,,,,
player,201510260crd,rav,GuyxLa00,def_int_td,0,,,,,
player,201510260crd,rav,GuyxLa00,def_int_long,0,,,,,
player,201510260crd,rav,GuyxLa00,pass_defended,0,,,,,
player,201510260crd,rav,GuyxLa00,sacks,0.0,,,,,
player,201510260crd,rav,GuyxLa00,tackles_combined,3,,,,,
player,201510260crd,rav,GuyxLa00,tackles_solo,3,,,,,
player,201510260crd,rav,GuyxLa00,tackles_assists,0,,,,,
player,201510260crd,rav,GuyxLa00,tackles_loss,0,,,,,
player,201510260crd,rav,GuyxLa00,qb_hits,0,,,,,
player,201510260crd,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201510260crd,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201510260crd,rav,SmitJi03,def_int,0,,,,,
player,201510260crd,rav,SmitJi03,def_int_yds,0,,,,,
player,201510260crd,rav,SmitJi03,def_int_td,0,,,,,
player,201510260crd,rav,SmitJi03,def_int_long,0,,,,,
player,201510260crd,rav,SmitJi03,pass_defended,1,,,,,
player,201510260crd,rav,SmitJi03,sacks,0.0,,,,,
player,201510260crd,rav,SmitJi03,tackles_combined,3,,,,,
player,201510260crd,rav,SmitJi03,tackles_solo,2,,,,,
player,201510260crd,rav,SmitJi03,tackles_assists,1,,,,,
player,201510260crd,rav,SmitJi03,tackles_loss,0,,,,,
player,201510260crd,rav,SmitJi03,qb_hits,0,,,,,
player,201510260crd,rav,SmitJi03,fumbles_rec,0,,,,,
player,201510260crd,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201510260crd,rav,SmitJi03,fumbles_forced,0,,,,,
player,201510260crd,rav,UpshCo00,def_int,0,,,,,
player,201510260crd,rav,UpshCo00,def_int_yds,0,,,,,
player,201510260crd,rav,UpshCo00,def_int_td,0,,,,,
player,201510260crd,rav,UpshCo00,def_int_long,0,,,,,
player,201510260crd,rav,UpshCo00,pass_defended,0,,,,,
player,201510260crd,rav,UpshCo00,sacks,0.0,,,,,
player,201510260crd,rav,UpshCo00,tackles_combined,3,,,,,
player,201510260crd,rav,UpshCo00,tackles_solo,1,,,,,
player,201510260crd,rav,UpshCo00,tackles_assists,2,,,,,
player,201510260crd,rav,UpshCo00,tackles_loss,1,,,,,
player,201510260crd,rav,UpshCo00,qb_hits,0,,,,,
player,201510260crd,rav,UpshCo00,fumbles_rec,0,,,,,
player,201510260crd,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,UpshCo00,fumbles_forced,0,,,,,
player,201510260crd,rav,DaviCa01,def_int,0,,,,,
player,201510260crd,rav,DaviCa01,def_int_yds,0,,,,,
player,201510260crd,rav,DaviCa01,def_int_td,0,,,,,
player,201510260crd,rav,DaviCa01,def_int_long,0,,,,,
player,201510260crd,rav,DaviCa01,pass_defended,0,,,,,
player,201510260crd,rav,DaviCa01,sacks,0.0,,,,,
player,201510260crd,rav,DaviCa01,tackles_combined,2,,,,,
player,201510260crd,rav,DaviCa01,tackles_solo,1,,,,,
player,201510260crd,rav,DaviCa01,tackles_assists,1,,,,,
player,201510260crd,rav,DaviCa01,tackles_loss,0,,,,,
player,201510260crd,rav,DaviCa01,qb_hits,0,,,,,
player,201510260crd,rav,DaviCa01,fumbles_rec,0,,,,,
player,201510260crd,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201510260crd,rav,DaviCa01,fumbles_forced,0,,,,,
player,201510260crd,rav,LeviAn00,def_int,0,,,,,
player,201510260crd,rav,LeviAn00,def_int_yds,0,,,,,
player,201510260crd,rav,LeviAn00,def_int_td,0,,,,,
player,201510260crd,rav,LeviAn00,def_int_long,0,,,,,
player,201510260crd,rav,LeviAn00,pass_defended,0,,,,,
player,201510260crd,rav,LeviAn00,sacks,0.0,,,,,
player,201510260crd,rav,LeviAn00,tackles_combined,2,,,,,
player,201510260crd,rav,LeviAn00,tackles_solo,2,,,,,
player,201510260crd,rav,LeviAn00,tackles_assists,0,,,,,
player,201510260crd,rav,LeviAn00,tackles_loss,0,,,,,
player,201510260crd,rav,LeviAn00,qb_hits,0,,,,,
player,201510260crd,rav,LeviAn00,fumbles_rec,0,,,,,
player,201510260crd,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,LeviAn00,fumbles_forced,0,,,,,
player,201510260crd,rav,McClAl00,def_int,0,,,,,
player,201510260crd,rav,McClAl00,def_int_yds,0,,,,,
player,201510260crd,rav,McClAl00,def_int_td,0,,,,,
player,201510260crd,rav,McClAl00,def_int_long,0,,,,,
player,201510260crd,rav,McClAl00,pass_defended,0,,,,,
player,201510260crd,rav,McClAl00,sacks,0.0,,,,,
player,201510260crd,rav,McClAl00,tackles_combined,2,,,,,
player,201510260crd,rav,McClAl00,tackles_solo,2,,,,,
player,201510260crd,rav,McClAl00,tackles_assists,0,,,,,
player,201510260crd,rav,McClAl00,tackles_loss,0,,,,,
player,201510260crd,rav,McClAl00,qb_hits,0,,,,,
player,201510260crd,rav,McClAl00,fumbles_rec,0,,,,,
player,201510260crd,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,McClAl00,fumbles_forced,0,,,,,
player,201510260crd,rav,WebbLa99,def_int,0,,,,,
player,201510260crd,rav,WebbLa99,def_int_yds,0,,,,,
player,201510260crd,rav,WebbLa99,def_int_td,0,,,,,
player,201510260crd,rav,WebbLa99,def_int_long,0,,,,,
player,201510260crd,rav,WebbLa99,pass_defended,0,,,,,
player,201510260crd,rav,WebbLa99,sacks,0.0,,,,,
player,201510260crd,rav,WebbLa99,tackles_combined,2,,,,,
player,201510260crd,rav,WebbLa99,tackles_solo,2,,,,,
player,201510260crd,rav,WebbLa99,tackles_assists,0,,,,,
player,201510260crd,rav,WebbLa99,tackles_loss,0,,,,,
player,201510260crd,rav,WebbLa99,qb_hits,0,,,,,
player,201510260crd,rav,WebbLa99,fumbles_rec,0,,,,,
player,201510260crd,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201510260crd,rav,WebbLa99,fumbles_forced,0,,,,,
player,201510260crd,rav,WillBr02,def_int,0,,,,,
player,201510260crd,rav,WillBr02,def_int_yds,0,,,,,
player,201510260crd,rav,WillBr02,def_int_td,0,,,,,
player,201510260crd,rav,WillBr02,def_int_long,0,,,,,
player,201510260crd,rav,WillBr02,pass_defended,0,,,,,
player,201510260crd,rav,WillBr02,sacks,0.0,,,,,
player,201510260crd,rav,WillBr02,tackles_combined,2,,,,,
player,201510260crd,rav,WillBr02,tackles_solo,2,,,,,
player,201510260crd,rav,WillBr02,tackles_assists,0,,,,,
player,201510260crd,rav,WillBr02,tackles_loss,0,,,,,
player,201510260crd,rav,WillBr02,qb_hits,0,,,,,
player,201510260crd,rav,WillBr02,fumbles_rec,0,,,,,
player,201510260crd,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201510260crd,rav,WillBr02,fumbles_forced,0,,,,,
player,201510260crd,rav,DumeEl20,def_int,0,,,,,
player,201510260crd,rav,DumeEl20,def_int_yds,0,,,,,
player,201510260crd,rav,DumeEl20,def_int_td,0,,,,,
player,201510260crd,rav,DumeEl20,def_int_long,0,,,,,
player,201510260crd,rav,DumeEl20,pass_defended,0,,,,,
player,201510260crd,rav,DumeEl20,sacks,0.0,,,,,
player,201510260crd,rav,DumeEl20,tackles_combined,1,,,,,
player,201510260crd,rav,DumeEl20,tackles_solo,0,,,,,
player,201510260crd,rav,DumeEl20,tackles_assists,1,,,,,
player,201510260crd,rav,DumeEl20,tackles_loss,0,,,,,
player,201510260crd,rav,DumeEl20,qb_hits,2,,,,,
player,201510260crd,rav,DumeEl20,fumbles_rec,0,,,,,
player,201510260crd,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201510260crd,rav,DumeEl20,fumbles_forced,0,,,,,
player,201510260crd,rav,RossJe01,def_int,0,,,,,
player,201510260crd,rav,RossJe01,def_int_yds,0,,,,,
player,201510260crd,rav,RossJe01,def_int_td,0,,,,,
player,201510260crd,rav,RossJe01,def_int_long,0,,,,,
player,201510260crd,rav,RossJe01,pass_defended,0,,,,,
player,201510260crd,rav,RossJe01,sacks,0.0,,,,,
player,201510260crd,rav,RossJe01,tackles_combined,1,,,,,
player,201510260crd,rav,RossJe01,tackles_solo,1,,,,,
player,201510260crd,rav,RossJe01,tackles_assists,0,,,,,
player,201510260crd,rav,RossJe01,tackles_loss,0,,,,,
player,201510260crd,rav,RossJe01,qb_hits,0,,,,,
player,201510260crd,rav,RossJe01,fumbles_rec,0,,,,,
player,201510260crd,rav,RossJe01,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,RossJe01,fumbles_rec_td,0,,,,,
player,201510260crd,rav,RossJe01,fumbles_forced,0,,,,,
player,201510260crd,rav,SmitZa00,def_int,0,,,,,
player,201510260crd,rav,SmitZa00,def_int_yds,0,,,,,
player,201510260crd,rav,SmitZa00,def_int_td,0,,,,,
player,201510260crd,rav,SmitZa00,def_int_long,0,,,,,
player,201510260crd,rav,SmitZa00,pass_defended,0,,,,,
player,201510260crd,rav,SmitZa00,sacks,0.0,,,,,
player,201510260crd,rav,SmitZa00,tackles_combined,1,,,,,
player,201510260crd,rav,SmitZa00,tackles_solo,0,,,,,
player,201510260crd,rav,SmitZa00,tackles_assists,1,,,,,
player,201510260crd,rav,SmitZa00,tackles_loss,0,,,,,
player,201510260crd,rav,SmitZa00,qb_hits,0,,,,,
player,201510260crd,rav,SmitZa00,fumbles_rec,0,,,,,
player,201510260crd,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201510260crd,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201510260crd,rav,SmitZa00,fumbles_forced,0,,,,,
player,201510260crd,crd,JeffTo00,def_int,1,,,,,
player,201510260crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201510260crd,crd,JeffTo00,def_int_td,0,,,,,
player,201510260crd,crd,JeffTo00,def_int_long,0,,,,,
player,201510260crd,crd,JeffTo00,pass_defended,1,,,,,
player,201510260crd,crd,JeffTo00,sacks,0.0,,,,,
player,201510260crd,crd,JeffTo00,tackles_combined,5,,,,,
player,201510260crd,crd,JeffTo00,tackles_solo,5,,,,,
player,201510260crd,crd,JeffTo00,tackles_assists,0,,,,,
player,201510260crd,crd,JeffTo00,tackles_loss,0,,,,,
player,201510260crd,crd,JeffTo00,qb_hits,0,,,,,
player,201510260crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201510260crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201510260crd,crd,MathTy00,def_int,0,,,,,
player,201510260crd,crd,MathTy00,def_int_yds,0,,,,,
player,201510260crd,crd,MathTy00,def_int_td,0,,,,,
player,201510260crd,crd,MathTy00,def_int_long,0,,,,,
player,201510260crd,crd,MathTy00,pass_defended,1,,,,,
player,201510260crd,crd,MathTy00,sacks,1.0,,,,,
player,201510260crd,crd,MathTy00,tackles_combined,7,,,,,
player,201510260crd,crd,MathTy00,tackles_solo,7,,,,,
player,201510260crd,crd,MathTy00,tackles_assists,0,,,,,
player,201510260crd,crd,MathTy00,tackles_loss,3,,,,,
player,201510260crd,crd,MathTy00,qb_hits,1,,,,,
player,201510260crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201510260crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201510260crd,crd,FreeDw00,def_int,0,,,,,
player,201510260crd,crd,FreeDw00,def_int_yds,0,,,,,
player,201510260crd,crd,FreeDw00,def_int_td,0,,,,,
player,201510260crd,crd,FreeDw00,def_int_long,0,,,,,
player,201510260crd,crd,FreeDw00,pass_defended,0,,,,,
player,201510260crd,crd,FreeDw00,sacks,1.0,,,,,
player,201510260crd,crd,FreeDw00,tackles_combined,2,,,,,
player,201510260crd,crd,FreeDw00,tackles_solo,1,,,,,
player,201510260crd,crd,FreeDw00,tackles_assists,1,,,,,
player,201510260crd,crd,FreeDw00,tackles_loss,1,,,,,
player,201510260crd,crd,FreeDw00,qb_hits,2,,,,,
player,201510260crd,crd,FreeDw00,fumbles_rec,0,,,,,
player,201510260crd,crd,FreeDw00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,FreeDw00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,FreeDw00,fumbles_forced,0,,,,,
player,201510260crd,crd,RuckFr99,def_int,0,,,,,
player,201510260crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201510260crd,crd,RuckFr99,def_int_td,0,,,,,
player,201510260crd,crd,RuckFr99,def_int_long,0,,,,,
player,201510260crd,crd,RuckFr99,pass_defended,0,,,,,
player,201510260crd,crd,RuckFr99,sacks,1.0,,,,,
player,201510260crd,crd,RuckFr99,tackles_combined,2,,,,,
player,201510260crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201510260crd,crd,RuckFr99,tackles_assists,1,,,,,
player,201510260crd,crd,RuckFr99,tackles_loss,1,,,,,
player,201510260crd,crd,RuckFr99,qb_hits,1,,,,,
player,201510260crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201510260crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201510260crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201510260crd,crd,BucaDe00,def_int,0,,,,,
player,201510260crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201510260crd,crd,BucaDe00,def_int_td,0,,,,,
player,201510260crd,crd,BucaDe00,def_int_long,0,,,,,
player,201510260crd,crd,BucaDe00,pass_defended,0,,,,,
player,201510260crd,crd,BucaDe00,sacks,0.0,,,,,
player,201510260crd,crd,BucaDe00,tackles_combined,9,,,,,
player,201510260crd,crd,BucaDe00,tackles_solo,7,,,,,
player,201510260crd,crd,BucaDe00,tackles_assists,2,,,,,
player,201510260crd,crd,BucaDe00,tackles_loss,1,,,,,
player,201510260crd,crd,BucaDe00,qb_hits,0,,,,,
player,201510260crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201510260crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201510260crd,crd,JohnRa98,def_int,0,,,,,
player,201510260crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201510260crd,crd,JohnRa98,def_int_td,0,,,,,
player,201510260crd,crd,JohnRa98,def_int_long,0,,,,,
player,201510260crd,crd,JohnRa98,pass_defended,0,,,,,
player,201510260crd,crd,JohnRa98,sacks,0.0,,,,,
player,201510260crd,crd,JohnRa98,tackles_combined,8,,,,,
player,201510260crd,crd,JohnRa98,tackles_solo,8,,,,,
player,201510260crd,crd,JohnRa98,tackles_assists,0,,,,,
player,201510260crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201510260crd,crd,JohnRa98,qb_hits,0,,,,,
player,201510260crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201510260crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201510260crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201510260crd,crd,MintKe00,def_int,0,,,,,
player,201510260crd,crd,MintKe00,def_int_yds,0,,,,,
player,201510260crd,crd,MintKe00,def_int_td,0,,,,,
player,201510260crd,crd,MintKe00,def_int_long,0,,,,,
player,201510260crd,crd,MintKe00,pass_defended,0,,,,,
player,201510260crd,crd,MintKe00,sacks,0.0,,,,,
player,201510260crd,crd,MintKe00,tackles_combined,6,,,,,
player,201510260crd,crd,MintKe00,tackles_solo,4,,,,,
player,201510260crd,crd,MintKe00,tackles_assists,2,,,,,
player,201510260crd,crd,MintKe00,tackles_loss,0,,,,,
player,201510260crd,crd,MintKe00,qb_hits,0,,,,,
player,201510260crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201510260crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201510260crd,crd,CampCa99,def_int,0,,,,,
player,201510260crd,crd,CampCa99,def_int_yds,0,,,,,
player,201510260crd,crd,CampCa99,def_int_td,0,,,,,
player,201510260crd,crd,CampCa99,def_int_long,0,,,,,
player,201510260crd,crd,CampCa99,pass_defended,0,,,,,
player,201510260crd,crd,CampCa99,sacks,0.0,,,,,
player,201510260crd,crd,CampCa99,tackles_combined,5,,,,,
player,201510260crd,crd,CampCa99,tackles_solo,5,,,,,
player,201510260crd,crd,CampCa99,tackles_assists,0,,,,,
player,201510260crd,crd,CampCa99,tackles_loss,3,,,,,
player,201510260crd,crd,CampCa99,qb_hits,1,,,,,
player,201510260crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201510260crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201510260crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201510260crd,crd,PoweJe99,def_int,0,,,,,
player,201510260crd,crd,PoweJe99,def_int_yds,0,,,,,
player,201510260crd,crd,PoweJe99,def_int_td,0,,,,,
player,201510260crd,crd,PoweJe99,def_int_long,0,,,,,
player,201510260crd,crd,PoweJe99,pass_defended,0,,,,,
player,201510260crd,crd,PoweJe99,sacks,0.0,,,,,
player,201510260crd,crd,PoweJe99,tackles_combined,3,,,,,
player,201510260crd,crd,PoweJe99,tackles_solo,3,,,,,
player,201510260crd,crd,PoweJe99,tackles_assists,0,,,,,
player,201510260crd,crd,PoweJe99,tackles_loss,0,,,,,
player,201510260crd,crd,PoweJe99,qb_hits,0,,,,,
player,201510260crd,crd,PoweJe99,fumbles_rec,0,,,,,
player,201510260crd,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201510260crd,crd,PoweJe99,fumbles_forced,0,,,,,
player,201510260crd,crd,BethJu00,def_int,0,,,,,
player,201510260crd,crd,BethJu00,def_int_yds,0,,,,,
player,201510260crd,crd,BethJu00,def_int_td,0,,,,,
player,201510260crd,crd,BethJu00,def_int_long,0,,,,,
player,201510260crd,crd,BethJu00,pass_defended,0,,,,,
player,201510260crd,crd,BethJu00,sacks,0.0,,,,,
player,201510260crd,crd,BethJu00,tackles_combined,2,,,,,
player,201510260crd,crd,BethJu00,tackles_solo,2,,,,,
player,201510260crd,crd,BethJu00,tackles_assists,0,,,,,
player,201510260crd,crd,BethJu00,tackles_loss,0,,,,,
player,201510260crd,crd,BethJu00,qb_hits,0,,,,,
player,201510260crd,crd,BethJu00,fumbles_rec,2,,,,,
player,201510260crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,BethJu00,fumbles_forced,1,,,,,
player,201510260crd,crd,FuaxAl00,def_int,0,,,,,
player,201510260crd,crd,FuaxAl00,def_int_yds,0,,,,,
player,201510260crd,crd,FuaxAl00,def_int_td,0,,,,,
player,201510260crd,crd,FuaxAl00,def_int_long,0,,,,,
player,201510260crd,crd,FuaxAl00,pass_defended,0,,,,,
player,201510260crd,crd,FuaxAl00,sacks,0.0,,,,,
player,201510260crd,crd,FuaxAl00,tackles_combined,1,,,,,
player,201510260crd,crd,FuaxAl00,tackles_solo,1,,,,,
player,201510260crd,crd,FuaxAl00,tackles_assists,0,,,,,
player,201510260crd,crd,FuaxAl00,tackles_loss,0,,,,,
player,201510260crd,crd,FuaxAl00,qb_hits,0,,,,,
player,201510260crd,crd,FuaxAl00,fumbles_rec,0,,,,,
player,201510260crd,crd,FuaxAl00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,FuaxAl00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,FuaxAl00,fumbles_forced,0,,,,,
player,201510260crd,crd,PetePa00,def_int,0,,,,,
player,201510260crd,crd,PetePa00,def_int_yds,0,,,,,
player,201510260crd,crd,PetePa00,def_int_td,0,,,,,
player,201510260crd,crd,PetePa00,def_int_long,0,,,,,
player,201510260crd,crd,PetePa00,pass_defended,1,,,,,
player,201510260crd,crd,PetePa00,sacks,0.0,,,,,
player,201510260crd,crd,PetePa00,tackles_combined,1,,,,,
player,201510260crd,crd,PetePa00,tackles_solo,1,,,,,
player,201510260crd,crd,PetePa00,tackles_assists,0,,,,,
player,201510260crd,crd,PetePa00,tackles_loss,0,,,,,
player,201510260crd,crd,PetePa00,qb_hits,0,,,,,
player,201510260crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201510260crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201510260crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201510260crd,crd,WoodLa99,def_int,0,,,,,
player,201510260crd,crd,WoodLa99,def_int_yds,0,,,,,
player,201510260crd,crd,WoodLa99,def_int_td,0,,,,,
player,201510260crd,crd,WoodLa99,def_int_long,0,,,,,
player,201510260crd,crd,WoodLa99,pass_defended,1,,,,,
player,201510260crd,crd,WoodLa99,sacks,0.0,,,,,
player,201510260crd,crd,WoodLa99,tackles_combined,0,,,,,
player,201510260crd,crd,WoodLa99,tackles_solo,0,,,,,
player,201510260crd,crd,WoodLa99,tackles_assists,0,,,,,
player,201510260crd,crd,WoodLa99,tackles_loss,0,,,,,
player,201510260crd,crd,WoodLa99,qb_hits,0,,,,,
player,201510260crd,crd,WoodLa99,fumbles_rec,0,,,,,
player,201510260crd,crd,WoodLa99,fumbles_rec_yds,0,,,,,
player,201510260crd,crd,WoodLa99,fumbles_rec_td,0,,,,,
