game,2015,9,20151108,201511080car,gnb,"Green Bay Packers",29,car,"Carolina Panthers",37
player,201511080car,gnb,ClinHa00,def_int_td,0,,,,,
player,201511080car,gnb,ClinHa00,def_int_long,0,,,,,
player,201511080car,gnb,ClinHa00,pass_defended,0,,,,,
player,201511080car,gnb,ClinHa00,sacks,0.0,,,,,
player,201511080car,gnb,ClinHa00,tackles_combined,5,,,,,
player,201511080car,gnb,ClinHa00,tackles_solo,2,,,,,
player,201511080car,gnb,ClinHa00,tackles_assists,3,,,,,
player,201511080car,gnb,ClinHa00,tackles_loss,0,,,,,
player,201511080car,gnb,ClinHa00,qb_hits,0,,,,,
player,201511080car,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201511080car,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201511080car,gnb,GoodDe00,def_int,0,,,,,
player,201511080car,gnb,GoodDe00,def_int_yds,0,,,,,
player,201511080car,gnb,GoodDe00,def_int_td,0,,,,,
player,201511080car,gnb,GoodDe00,def_int_long,0,,,,,
player,201511080car,gnb,GoodDe00,pass_defended,0,,,,,
player,201511080car,gnb,GoodDe00,sacks,0.0,,,,,
player,201511080car,gnb,GoodDe00,tackles_combined,5,,,,,
player,201511080car,gnb,GoodDe00,tackles_solo,3,,,,,
player,201511080car,gnb,GoodDe00,tackles_assists,2,,,,,
player,201511080car,gnb,GoodDe00,tackles_loss,0,,,,,
player,201511080car,gnb,GoodDe00,qb_hits,0,,,,,
player,201511080car,gnb,GoodDe00,fumbles_rec,0,,,,,
player,201511080car,gnb,GoodDe00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,GoodDe00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,GoodDe00,fumbles_forced,0,,,,,
player,201511080car,gnb,MattCl99,def_int,0,,,,,
player,201511080car,gnb,MattCl99,def_int_yds,0,,,,,
player,201511080car,gnb,MattCl99,def_int_td,0,,,,,
player,201511080car,gnb,MattCl99,def_int_long,0,,,,,
player,201511080car,gnb,MattCl99,pass_defended,0,,,,,
player,201511080car,gnb,MattCl99,sacks,0.0,,,,,
player,201511080car,gnb,MattCl99,tackles_combined,5,,,,,
player,201511080car,gnb,MattCl99,tackles_solo,2,,,,,
player,201511080car,gnb,MattCl99,tackles_assists,3,,,,,
player,201511080car,gnb,MattCl99,tackles_loss,0,,,,,
player,201511080car,gnb,MattCl99,qb_hits,0,,,,,
player,201511080car,gnb,MattCl99,fumbles_rec,0,,,,,
player,201511080car,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201511080car,gnb,MattCl99,fumbles_forced,0,,,,,
player,201511080car,gnb,HaywCa00,def_int,0,,,,,
player,201511080car,gnb,HaywCa00,def_int_yds,0,,,,,
player,201511080car,gnb,HaywCa00,def_int_td,0,,,,,
player,201511080car,gnb,HaywCa00,def_int_long,0,,,,,
player,201511080car,gnb,HaywCa00,pass_defended,0,,,,,
player,201511080car,gnb,HaywCa00,sacks,0.0,,,,,
player,201511080car,gnb,HaywCa00,tackles_combined,4,,,,,
player,201511080car,gnb,HaywCa00,tackles_solo,1,,,,,
player,201511080car,gnb,HaywCa00,tackles_assists,3,,,,,
player,201511080car,gnb,HaywCa00,tackles_loss,0,,,,,
player,201511080car,gnb,HaywCa00,qb_hits,0,,,,,
player,201511080car,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201511080car,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201511080car,gnb,PalmNa01,def_int,0,,,,,
player,201511080car,gnb,PalmNa01,def_int_yds,0,,,,,
player,201511080car,gnb,PalmNa01,def_int_td,0,,,,,
player,201511080car,gnb,PalmNa01,def_int_long,0,,,,,
player,201511080car,gnb,PalmNa01,pass_defended,0,,,,,
player,201511080car,gnb,PalmNa01,sacks,0.0,,,,,
player,201511080car,gnb,PalmNa01,tackles_combined,4,,,,,
player,201511080car,gnb,PalmNa01,tackles_solo,1,,,,,
player,201511080car,gnb,PalmNa01,tackles_assists,3,,,,,
player,201511080car,gnb,PalmNa01,tackles_loss,0,,,,,
player,201511080car,gnb,PalmNa01,qb_hits,0,,,,,
player,201511080car,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201511080car,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201511080car,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201511080car,gnb,DaniMi00,def_int,0,,,,,
player,201511080car,gnb,DaniMi00,def_int_yds,0,,,,,
player,201511080car,gnb,DaniMi00,def_int_td,0,,,,,
player,201511080car,gnb,DaniMi00,def_int_long,0,,,,,
player,201511080car,gnb,DaniMi00,pass_defended,0,,,,,
player,201511080car,gnb,DaniMi00,sacks,0.0,,,,,
player,201511080car,gnb,DaniMi00,tackles_combined,3,,,,,
player,201511080car,gnb,DaniMi00,tackles_solo,3,,,,,
player,201511080car,gnb,DaniMi00,tackles_assists,0,,,,,
player,201511080car,gnb,DaniMi00,tackles_loss,1,,,,,
player,201511080car,gnb,DaniMi00,qb_hits,1,,,,,
player,201511080car,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201511080car,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201511080car,gnb,ElliJa02,def_int,0,,,,,
player,201511080car,gnb,ElliJa02,def_int_yds,0,,,,,
player,201511080car,gnb,ElliJa02,def_int_td,0,,,,,
player,201511080car,gnb,ElliJa02,def_int_long,0,,,,,
player,201511080car,gnb,ElliJa02,pass_defended,0,,,,,
player,201511080car,gnb,ElliJa02,sacks,0.0,,,,,
player,201511080car,gnb,ElliJa02,tackles_combined,2,,,,,
player,201511080car,gnb,ElliJa02,tackles_solo,2,,,,,
player,201511080car,gnb,ElliJa02,tackles_assists,0,,,,,
player,201511080car,gnb,ElliJa02,tackles_loss,0,,,,,
player,201511080car,gnb,ElliJa02,qb_hits,0,,,,,
player,201511080car,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201511080car,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201511080car,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201511080car,gnb,JaniJe00,def_int,0,,,,,
player,201511080car,gnb,JaniJe00,def_int_yds,0,,,,,
player,201511080car,gnb,JaniJe00,def_int_td,0,,,,,
player,201511080car,gnb,JaniJe00,def_int_long,0,,,,,
player,201511080car,gnb,JaniJe00,pass_defended,0,,,,,
player,201511080car,gnb,JaniJe00,sacks,0.0,,,,,
player,201511080car,gnb,JaniJe00,tackles_combined,2,,,,,
player,201511080car,gnb,JaniJe00,tackles_solo,1,,,,,
player,201511080car,gnb,JaniJe00,tackles_assists,1,,,,,
player,201511080car,gnb,JaniJe00,tackles_loss,0,,,,,
player,201511080car,gnb,JaniJe00,qb_hits,0,,,,,
player,201511080car,gnb,JaniJe00,fumbles_rec,0,,,,,
player,201511080car,gnb,JaniJe00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,JaniJe00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,JaniJe00,fumbles_forced,0,,,,,
player,201511080car,gnb,NealMi99,def_int,0,,,,,
player,201511080car,gnb,NealMi99,def_int_yds,0,,,,,
player,201511080car,gnb,NealMi99,def_int_td,0,,,,,
player,201511080car,gnb,NealMi99,def_int_long,0,,,,,
player,201511080car,gnb,NealMi99,pass_defended,0,,,,,
player,201511080car,gnb,NealMi99,sacks,0.0,,,,,
player,201511080car,gnb,NealMi99,tackles_combined,2,,,,,
player,201511080car,gnb,NealMi99,tackles_solo,1,,,,,
player,201511080car,gnb,NealMi99,tackles_assists,1,,,,,
player,201511080car,gnb,NealMi99,tackles_loss,0,,,,,
player,201511080car,gnb,NealMi99,qb_hits,0,,,,,
player,201511080car,gnb,NealMi99,fumbles_rec,0,,,,,
player,201511080car,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201511080car,gnb,NealMi99,fumbles_forced,0,,,,,
player,201511080car,gnb,PeppJu99,def_int,0,,,,,
player,201511080car,gnb,PeppJu99,def_int_yds,0,,,,,
player,201511080car,gnb,PeppJu99,def_int_td,0,,,,,
player,201511080car,gnb,PeppJu99,def_int_long,0,,,,,
player,201511080car,gnb,PeppJu99,pass_defended,0,,,,,
player,201511080car,gnb,PeppJu99,sacks,0.0,,,,,
player,201511080car,gnb,PeppJu99,tackles_combined,2,,,,,
player,201511080car,gnb,PeppJu99,tackles_solo,0,,,,,
player,201511080car,gnb,PeppJu99,tackles_assists,2,,,,,
player,201511080car,gnb,PeppJu99,tackles_loss,0,,,,,
player,201511080car,gnb,PeppJu99,qb_hits,1,,,,,
player,201511080car,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201511080car,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201511080car,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201511080car,gnb,GuioLe99,def_int,0,,,,,
player,201511080car,gnb,GuioLe99,def_int_yds,0,,,,,
player,201511080car,gnb,GuioLe99,def_int_td,0,,,,,
player,201511080car,gnb,GuioLe99,def_int_long,0,,,,,
player,201511080car,gnb,GuioLe99,pass_defended,0,,,,,
player,201511080car,gnb,GuioLe99,sacks,0.0,,,,,
player,201511080car,gnb,GuioLe99,tackles_combined,1,,,,,
player,201511080car,gnb,GuioLe99,tackles_solo,1,,,,,
player,201511080car,gnb,GuioLe99,tackles_assists,0,,,,,
player,201511080car,gnb,GuioLe99,tackles_loss,0,,,,,
player,201511080car,gnb,GuioLe99,qb_hits,0,,,,,
player,201511080car,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201511080car,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201511080car,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201511080car,gnb,HydeMi00,def_int,0,,,,,
player,201511080car,gnb,HydeMi00,def_int_yds,0,,,,,
player,201511080car,gnb,HydeMi00,def_int_td,0,,,,,
player,201511080car,gnb,HydeMi00,def_int_long,0,,,,,
player,201511080car,gnb,HydeMi00,pass_defended,0,,,,,
player,201511080car,gnb,HydeMi00,sacks,0.0,,,,,
player,201511080car,gnb,HydeMi00,tackles_combined,1,,,,,
player,201511080car,gnb,HydeMi00,tackles_solo,1,,,,,
player,201511080car,gnb,HydeMi00,tackles_assists,0,,,,,
player,201511080car,gnb,HydeMi00,tackles_loss,0,,,,,
player,201511080car,gnb,HydeMi00,qb_hits,0,,,,,
player,201511080car,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201511080car,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201511080car,gnb,MastTi99,def_int,0,,,,,
player,201511080car,gnb,MastTi99,def_int_yds,0,,,,,
player,201511080car,gnb,MastTi99,def_int_td,0,,,,,
player,201511080car,gnb,MastTi99,def_int_long,0,,,,,
player,201511080car,gnb,MastTi99,pass_defended,0,,,,,
player,201511080car,gnb,MastTi99,sacks,0.0,,,,,
player,201511080car,gnb,MastTi99,tackles_combined,1,,,,,
player,201511080car,gnb,MastTi99,tackles_solo,0,,,,,
player,201511080car,gnb,MastTi99,tackles_assists,1,,,,,
player,201511080car,gnb,MastTi99,tackles_loss,0,,,,,
player,201511080car,gnb,MastTi99,qb_hits,0,,,,,
player,201511080car,gnb,MastTi99,fumbles_rec,0,,,,,
player,201511080car,gnb,MastTi99,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,MastTi99,fumbles_rec_td,0,,,,,
player,201511080car,gnb,MastTi99,fumbles_forced,0,,,,,
player,201511080car,gnb,PennMi00,def_int,0,,,,,
player,201511080car,gnb,PennMi00,def_int_yds,0,,,,,
player,201511080car,gnb,PennMi00,def_int_td,0,,,,,
player,201511080car,gnb,PennMi00,def_int_long,0,,,,,
player,201511080car,gnb,PennMi00,pass_defended,0,,,,,
player,201511080car,gnb,PennMi00,sacks,0.0,,,,,
player,201511080car,gnb,PennMi00,tackles_combined,1,,,,,
player,201511080car,gnb,PennMi00,tackles_solo,0,,,,,
player,201511080car,gnb,PennMi00,tackles_assists,1,,,,,
player,201511080car,gnb,PennMi00,tackles_loss,0,,,,,
player,201511080car,gnb,PennMi00,qb_hits,0,,,,,
player,201511080car,gnb,PennMi00,fumbles_rec,0,,,,,
player,201511080car,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,PennMi00,fumbles_forced,0,,,,,
player,201511080car,gnb,RipkAa00,def_int,0,,,,,
player,201511080car,gnb,RipkAa00,def_int_yds,0,,,,,
player,201511080car,gnb,RipkAa00,def_int_td,0,,,,,
player,201511080car,gnb,RipkAa00,def_int_long,0,,,,,
player,201511080car,gnb,RipkAa00,pass_defended,0,,,,,
player,201511080car,gnb,RipkAa00,sacks,0.0,,,,,
player,201511080car,gnb,RipkAa00,tackles_combined,1,,,,,
player,201511080car,gnb,RipkAa00,tackles_solo,1,,,,,
player,201511080car,gnb,RipkAa00,tackles_assists,0,,,,,
player,201511080car,gnb,RipkAa00,tackles_loss,0,,,,,
player,201511080car,gnb,RipkAa00,qb_hits,0,,,,,
player,201511080car,gnb,RipkAa00,fumbles_rec,0,,,,,
player,201511080car,gnb,RipkAa00,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,RipkAa00,fumbles_rec_td,0,,,,,
player,201511080car,gnb,RipkAa00,fumbles_forced,0,,,,,
player,201511080car,gnb,ThomJo04,def_int,0,,,,,
player,201511080car,gnb,ThomJo04,def_int_yds,0,,,,,
player,201511080car,gnb,ThomJo04,def_int_td,0,,,,,
player,201511080car,gnb,ThomJo04,def_int_long,0,,,,,
player,201511080car,gnb,ThomJo04,pass_defended,0,,,,,
player,201511080car,gnb,ThomJo04,sacks,0.0,,,,,
player,201511080car,gnb,ThomJo04,tackles_combined,1,,,,,
player,201511080car,gnb,ThomJo04,tackles_solo,1,,,,,
player,201511080car,gnb,ThomJo04,tackles_assists,0,,,,,
player,201511080car,gnb,ThomJo04,tackles_loss,0,,,,,
player,201511080car,gnb,ThomJo04,qb_hits,0,,,,,
player,201511080car,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201511080car,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201511080car,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201511080car,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201511080car,car,DaviTh20,def_int,1,,,,,
player,201511080car,car,DaviTh20,def_int_yds,-1,,,,,
player,201511080car,car,DaviTh20,def_int_td,0,,,,,
player,201511080car,car,DaviTh20,def_int_long,-1,,,,,
player,201511080car,car,DaviTh20,pass_defended,1,,,,,
player,201511080car,car,DaviTh20,sacks,1.0,,,,,
player,201511080car,car,DaviTh20,tackles_combined,6,,,,,
player,201511080car,car,DaviTh20,tackles_solo,4,,,,,
player,201511080car,car,DaviTh20,tackles_assists,2,,,,,
player,201511080car,car,DaviTh20,tackles_loss,1,,,,,
player,201511080car,car,DaviTh20,qb_hits,2,,,,,
player,201511080car,car,DaviTh20,fumbles_rec,0,,,,,
player,201511080car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201511080car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201511080car,car,DaviTh20,fumbles_forced,0,,,,,
player,201511080car,car,ColeKu99,def_int,0,,,,,
player,201511080car,car,ColeKu99,def_int_yds,0,,,,,
player,201511080car,car,ColeKu99,def_int_td,0,,,,,
player,201511080car,car,ColeKu99,def_int_long,0,,,,,
player,201511080car,car,ColeKu99,pass_defended,0,,,,,
player,201511080car,car,ColeKu99,sacks,1.0,,,,,
player,201511080car,car,ColeKu99,tackles_combined,6,,,,,
player,201511080car,car,ColeKu99,tackles_solo,4,,,,,
player,201511080car,car,ColeKu99,tackles_assists,2,,,,,
player,201511080car,car,ColeKu99,tackles_loss,2,,,,,
player,201511080car,car,ColeKu99,qb_hits,2,,,,,
player,201511080car,car,ColeKu99,fumbles_rec,0,,,,,
player,201511080car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201511080car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201511080car,car,ColeKu99,fumbles_forced,0,,,,,
player,201511080car,car,ShorKa00,def_int,0,,,,,
player,201511080car,car,ShorKa00,def_int_yds,0,,,,,
player,201511080car,car,ShorKa00,def_int_td,0,,,,,
player,201511080car,car,ShorKa00,def_int_long,0,,,,,
player,201511080car,car,ShorKa00,pass_defended,0,,,,,
player,201511080car,car,ShorKa00,sacks,1.0,,,,,
player,201511080car,car,ShorKa00,tackles_combined,5,,,,,
player,201511080car,car,ShorKa00,tackles_solo,4,,,,,
player,201511080car,car,ShorKa00,tackles_assists,1,,,,,
player,201511080car,car,ShorKa00,tackles_loss,1,,,,,
player,201511080car,car,ShorKa00,qb_hits,2,,,,,
player,201511080car,car,ShorKa00,fumbles_rec,0,,,,,
player,201511080car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201511080car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201511080car,car,ShorKa00,fumbles_forced,0,,,,,
player,201511080car,car,LotuSt00,def_int,0,,,,,
player,201511080car,car,LotuSt00,def_int_yds,0,,,,,
player,201511080car,car,LotuSt00,def_int_td,0,,,,,
player,201511080car,car,LotuSt00,def_int_long,0,,,,,
player,201511080car,car,LotuSt00,pass_defended,0,,,,,
player,201511080car,car,LotuSt00,sacks,1.0,,,,,
player,201511080car,car,LotuSt00,tackles_combined,3,,,,,
player,201511080car,car,LotuSt00,tackles_solo,2,,,,,
player,201511080car,car,LotuSt00,tackles_assists,1,,,,,
player,201511080car,car,LotuSt00,tackles_loss,2,,,,,
player,201511080car,car,LotuSt00,qb_hits,2,,,,,
player,201511080car,car,LotuSt00,fumbles_rec,0,,,,,
player,201511080car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201511080car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201511080car,car,LotuSt00,fumbles_forced,0,,,,,
player,201511080car,car,EalyKo00,def_int,0,,,,,
player,201511080car,car,EalyKo00,def_int_yds,0,,,,,
player,201511080car,car,EalyKo00,def_int_td,0,,,,,
player,201511080car,car,EalyKo00,def_int_long,0,,,,,
player,201511080car,car,EalyKo00,pass_defended,0,,,,,
player,201511080car,car,EalyKo00,sacks,1.0,,,,,
player,201511080car,car,EalyKo00,tackles_combined,1,,,,,
player,201511080car,car,EalyKo00,tackles_solo,1,,,,,
player,201511080car,car,EalyKo00,tackles_assists,0,,,,,
player,201511080car,car,EalyKo00,tackles_loss,0,,,,,
player,201511080car,car,EalyKo00,qb_hits,3,,,,,
player,201511080car,car,EalyKo00,fumbles_rec,0,,,,,
player,201511080car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201511080car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201511080car,car,EalyKo00,fumbles_forced,1,,,,,
player,201511080car,car,KuecLu00,def_int,0,,,,,
player,201511080car,car,KuecLu00,def_int_yds,0,,,,,
player,201511080car,car,KuecLu00,def_int_td,0,,,,,
player,201511080car,car,KuecLu00,def_int_long,0,,,,,
player,201511080car,car,KuecLu00,pass_defended,1,,,,,
player,201511080car,car,KuecLu00,sacks,0.0,,,,,
player,201511080car,car,KuecLu00,tackles_combined,9,,,,,
player,201511080car,car,KuecLu00,tackles_solo,6,,,,,
player,201511080car,car,KuecLu00,tackles_assists,3,,,,,
player,201511080car,car,KuecLu00,tackles_loss,0,,,,,
player,201511080car,car,KuecLu00,qb_hits,0,,,,,
player,201511080car,car,KuecLu00,fumbles_rec,0,,,,,
player,201511080car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201511080car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201511080car,car,KuecLu00,fumbles_forced,0,,,,,
player,201511080car,car,TillCh20,def_int,0,,,,,
player,201511080car,car,TillCh20,def_int_yds,0,,,,,
player,201511080car,car,TillCh20,def_int_td,0,,,,,
player,201511080car,car,TillCh20,def_int_long,0,,,,,
player,201511080car,car,TillCh20,pass_defended,1,,,,,
player,201511080car,car,TillCh20,sacks,0.0,,,,,
player,201511080car,car,TillCh20,tackles_combined,8,,,,,
player,201511080car,car,TillCh20,tackles_solo,6,,,,,
player,201511080car,car,TillCh20,tackles_assists,2,,,,,
player,201511080car,car,TillCh20,tackles_loss,0,,,,,
player,201511080car,car,TillCh20,qb_hits,0,,,,,
player,201511080car,car,TillCh20,fumbles_rec,0,,,,,
player,201511080car,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201511080car,car,TillCh20,fumbles_rec_td,0,,,,,
player,201511080car,car,TillCh20,fumbles_forced,1,,,,,
player,201511080car,car,BenwBe00,def_int,0,,,,,
player,201511080car,car,BenwBe00,def_int_yds,0,,,,,
player,201511080car,car,BenwBe00,def_int_td,0,,,,,
player,201511080car,car,BenwBe00,def_int_long,0,,,,,
player,201511080car,car,BenwBe00,pass_defended,2,,,,,
player,201511080car,car,BenwBe00,sacks,0.0,,,,,
player,201511080car,car,BenwBe00,tackles_combined,6,,,,,
player,201511080car,car,BenwBe00,tackles_solo,2,,,,,
player,201511080car,car,BenwBe00,tackles_assists,4,,,,,
player,201511080car,car,BenwBe00,tackles_loss,0,,,,,
player,201511080car,car,BenwBe00,qb_hits,0,,,,,
player,201511080car,car,BenwBe00,fumbles_rec,0,,,,,
player,201511080car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201511080car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201511080car,car,BenwBe00,fumbles_forced,0,,,,,
player,201511080car,car,HarpRo21,def_int,0,,,,,
player,201511080car,car,HarpRo21,def_int_yds,0,,,,,
player,201511080car,car,HarpRo21,def_int_td,0,,,,,
player,201511080car,car,HarpRo21,def_int_long,0,,,,,
player,201511080car,car,HarpRo21,pass_defended,1,,,,,
player,201511080car,car,HarpRo21,sacks,0.0,,,,,
player,201511080car,car,HarpRo21,tackles_combined,6,,,,,
player,201511080car,car,HarpRo21,tackles_solo,4,,,,,
player,201511080car,car,HarpRo21,tackles_assists,2,,,,,
player,201511080car,car,HarpRo21,tackles_loss,1,,,,,
player,201511080car,car,HarpRo21,qb_hits,0,,,,,
player,201511080car,car,HarpRo21,fumbles_rec,0,,,,,
player,201511080car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201511080car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201511080car,car,HarpRo21,fumbles_forced,0,,,,,
player,201511080car,car,NormJo01,def_int,0,,,,,
player,201511080car,car,NormJo01,def_int_yds,0,,,,,
player,201511080car,car,NormJo01,def_int_td,0,,,,,
player,201511080car,car,NormJo01,def_int_long,0,,,,,
player,201511080car,car,NormJo01,pass_defended,1,,,,,
player,201511080car,car,NormJo01,sacks,0.0,,,,,
player,201511080car,car,NormJo01,tackles_combined,3,,,,,
player,201511080car,car,NormJo01,tackles_solo,3,,,,,
player,201511080car,car,NormJo01,tackles_assists,0,,,,,
player,201511080car,car,NormJo01,tackles_loss,0,,,,,
player,201511080car,car,NormJo01,qb_hits,0,,,,,
player,201511080car,car,NormJo01,fumbles_rec,0,,,,,
player,201511080car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201511080car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201511080car,car,NormJo01,fumbles_forced,0,,,,,
player,201511080car,car,JacoBe00,def_int,0,,,,,
player,201511080car,car,JacoBe00,def_int_yds,0,,,,,
player,201511080car,car,JacoBe00,def_int_td,0,,,,,
player,201511080car,car,JacoBe00,def_int_long,0,,,,,
player,201511080car,car,JacoBe00,pass_defended,0,,,,,
player,201511080car,car,JacoBe00,sacks,0.0,,,,,
player,201511080car,car,JacoBe00,tackles_combined,2,,,,,
player,201511080car,car,JacoBe00,tackles_solo,2,,,,,
player,201511080car,car,JacoBe00,tackles_assists,0,,,,,
player,201511080car,car,JacoBe00,tackles_loss,0,,,,,
player,201511080car,car,JacoBe00,qb_hits,0,,,,,
player,201511080car,car,JacoBe00,fumbles_rec,0,,,,,
player,201511080car,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201511080car,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201511080car,car,JacoBe00,fumbles_forced,0,,,,,
player,201511080car,car,JoneCo01,def_int,0,,,,,
player,201511080car,car,JoneCo01,def_int_yds,0,,,,,
player,201511080car,car,JoneCo01,def_int_td,0,,,,,
player,201511080car,car,JoneCo01,def_int_long,0,,,,,
player,201511080car,car,JoneCo01,pass_defended,0,,,,,
player,201511080car,car,JoneCo01,sacks,0.0,,,,,
player,201511080car,car,JoneCo01,tackles_combined,2,,,,,
player,201511080car,car,JoneCo01,tackles_solo,2,,,,,
player,201511080car,car,JoneCo01,tackles_assists,0,,,,,
player,201511080car,car,JoneCo01,tackles_loss,0,,,,,
player,201511080car,car,JoneCo01,qb_hits,0,,,,,
player,201511080car,car,JoneCo01,fumbles_rec,0,,,,,
player,201511080car,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201511080car,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201511080car,car,JoneCo01,fumbles_forced,0,,,,,
player,201511080car,car,AddiMa00,def_int,0,,,,,
player,201511080car,car,AddiMa00,def_int_yds,0,,,,,
player,201511080car,car,AddiMa00,def_int_td,0,,,,,
player,201511080car,car,AddiMa00,def_int_long,0,,,,,
player,201511080car,car,AddiMa00,pass_defended,0,,,,,
player,201511080car,car,AddiMa00,sacks,0.0,,,,,
player,201511080car,car,AddiMa00,tackles_combined,1,,,,,
player,201511080car,car,AddiMa00,tackles_solo,0,,,,,
player,201511080car,car,AddiMa00,tackles_assists,1,,,,,
player,201511080car,car,AddiMa00,tackles_loss,0,,,,,
player,201511080car,car,AddiMa00,qb_hits,1,,,,,
player,201511080car,car,AddiMa00,fumbles_rec,0,,,,,
player,201511080car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201511080car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201511080car,car,AddiMa00,fumbles_forced,0,,,,,
player,201511080car,car,AlleJa22,def_int,0,,,,,
player,201511080car,car,AlleJa22,def_int_yds,0,,,,,
player,201511080car,car,AlleJa22,def_int_td,0,,,,,
player,201511080car,car,AlleJa22,def_int_long,0,,,,,
player,201511080car,car,AlleJa22,pass_defended,0,,,,,
player,201511080car,car,AlleJa22,sacks,0.0,,,,,
player,201511080car,car,AlleJa22,tackles_combined,1,,,,,
player,201511080car,car,AlleJa22,tackles_solo,0,,,,,
player,201511080car,car,AlleJa22,tackles_assists,1,,,,,
player,201511080car,car,AlleJa22,tackles_loss,0,,,,,
player,201511080car,car,AlleJa22,qb_hits,1,,,,,
player,201511080car,car,AlleJa22,fumbles_rec,0,,,,,
player,201511080car,car,AlleJa22,fumbles_rec_yds,0,,,,,
player,201511080car,car,AlleJa22,fumbles_rec_td,0,,,,,
player,201511080car,car,AlleJa22,fumbles_forced,0,,,,,
player,201511080car,car,HortWe00,def_int,0,,,,,
player,201511080car,car,HortWe00,def_int_yds,0,,,,,
player,201511080car,car,HortWe00,def_int_td,0,,,,,
