game,2015,14,20151213,201512130tam,nor,"New Orleans Saints",24,tam,"Tampa Bay Buccaneers",17
player,201512130tam,nor,HighTi00,pass_yds,0,,,,,
player,201512130tam,nor,HighTi00,pass_td,0,,,,,
player,201512130tam,nor,HighTi00,pass_int,0,,,,,
player,201512130tam,nor,HighTi00,pass_sacked,0,,,,,
player,201512130tam,nor,HighTi00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,HighTi00,pass_long,0,,,,,
player,201512130tam,nor,HighTi00,pass_rating,,,,,,
player,201512130tam,nor,HighTi00,rush_att,28,,,,,
player,201512130tam,nor,HighTi00,rush_yds,85,,,,,
player,201512130tam,nor,HighTi00,rush_td,1,,,,,
player,201512130tam,nor,HighTi00,rush_long,12,,,,,
player,201512130tam,nor,HighTi00,targets,1,,,,,
player,201512130tam,nor,HighTi00,rec,1,,,,,
player,201512130tam,nor,HighTi00,rec_yds,10,,,,,
player,201512130tam,nor,HighTi00,rec_td,0,,,,,
player,201512130tam,nor,HighTi00,rec_long,10,,,,,
player,201512130tam,nor,HighTi00,fumbles,0,,,,,
player,201512130tam,nor,HighTi00,fumbles_lost,0,,,,,
player,201512130tam,nor,SpilC.00,pass_cmp,0,,,,,
player,201512130tam,nor,SpilC.00,pass_att,0,,,,,
player,201512130tam,nor,SpilC.00,pass_yds,0,,,,,
player,201512130tam,nor,SpilC.00,pass_td,0,,,,,
player,201512130tam,nor,SpilC.00,pass_int,0,,,,,
player,201512130tam,nor,SpilC.00,pass_sacked,0,,,,,
player,201512130tam,nor,SpilC.00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,SpilC.00,pass_long,0,,,,,
player,201512130tam,nor,SpilC.00,pass_rating,,,,,,
player,201512130tam,nor,SpilC.00,rush_att,3,,,,,
player,201512130tam,nor,SpilC.00,rush_yds,2,,,,,
player,201512130tam,nor,SpilC.00,rush_td,0,,,,,
player,201512130tam,nor,SpilC.00,rush_long,2,,,,,
player,201512130tam,nor,SpilC.00,targets,3,,,,,
player,201512130tam,nor,SpilC.00,rec,3,,,,,
player,201512130tam,nor,SpilC.00,rec_yds,7,,,,,
player,201512130tam,nor,SpilC.00,rec_td,0,,,,,
player,201512130tam,nor,SpilC.00,rec_long,8,,,,,
player,201512130tam,nor,SpilC.00,fumbles,0,,,,,
player,201512130tam,nor,SpilC.00,fumbles_lost,0,,,,,
player,201512130tam,nor,SneaWi00,pass_cmp,0,,,,,
player,201512130tam,nor,SneaWi00,pass_att,0,,,,,
player,201512130tam,nor,SneaWi00,pass_yds,0,,,,,
player,201512130tam,nor,SneaWi00,pass_td,0,,,,,
player,201512130tam,nor,SneaWi00,pass_int,0,,,,,
player,201512130tam,nor,SneaWi00,pass_sacked,0,,,,,
player,201512130tam,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,SneaWi00,pass_long,0,,,,,
player,201512130tam,nor,SneaWi00,pass_rating,,,,,,
player,201512130tam,nor,SneaWi00,rush_att,0,,,,,
player,201512130tam,nor,SneaWi00,rush_yds,0,,,,,
player,201512130tam,nor,SneaWi00,rush_td,0,,,,,
player,201512130tam,nor,SneaWi00,rush_long,0,,,,,
player,201512130tam,nor,SneaWi00,targets,8,,,,,
player,201512130tam,nor,SneaWi00,rec,7,,,,,
player,201512130tam,nor,SneaWi00,rec_yds,122,,,,,
player,201512130tam,nor,SneaWi00,rec_td,0,,,,,
player,201512130tam,nor,SneaWi00,rec_long,41,,,,,
player,201512130tam,nor,SneaWi00,fumbles,0,,,,,
player,201512130tam,nor,SneaWi00,fumbles_lost,0,,,,,
player,201512130tam,nor,WatsBe00,pass_cmp,0,,,,,
player,201512130tam,nor,WatsBe00,pass_att,0,,,,,
player,201512130tam,nor,WatsBe00,pass_yds,0,,,,,
player,201512130tam,nor,WatsBe00,pass_td,0,,,,,
player,201512130tam,nor,WatsBe00,pass_int,0,,,,,
player,201512130tam,nor,WatsBe00,pass_sacked,0,,,,,
player,201512130tam,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,WatsBe00,pass_long,0,,,,,
player,201512130tam,nor,WatsBe00,pass_rating,,,,,,
player,201512130tam,nor,WatsBe00,rush_att,0,,,,,
player,201512130tam,nor,WatsBe00,rush_yds,0,,,,,
player,201512130tam,nor,WatsBe00,rush_td,0,,,,,
player,201512130tam,nor,WatsBe00,rush_long,0,,,,,
player,201512130tam,nor,WatsBe00,targets,11,,,,,
player,201512130tam,nor,WatsBe00,rec,7,,,,,
player,201512130tam,nor,WatsBe00,rec_yds,70,,,,,
player,201512130tam,nor,WatsBe00,rec_td,0,,,,,
player,201512130tam,nor,WatsBe00,rec_long,26,,,,,
player,201512130tam,nor,WatsBe00,fumbles,0,,,,,
player,201512130tam,nor,WatsBe00,fumbles_lost,0,,,,,
player,201512130tam,nor,ColsMa00,pass_cmp,0,,,,,
player,201512130tam,nor,ColsMa00,pass_att,0,,,,,
player,201512130tam,nor,ColsMa00,pass_yds,0,,,,,
player,201512130tam,nor,ColsMa00,pass_td,0,,,,,
player,201512130tam,nor,ColsMa00,pass_int,0,,,,,
player,201512130tam,nor,ColsMa00,pass_sacked,0,,,,,
player,201512130tam,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,ColsMa00,pass_long,0,,,,,
player,201512130tam,nor,ColsMa00,pass_rating,,,,,,
player,201512130tam,nor,ColsMa00,rush_att,0,,,,,
player,201512130tam,nor,ColsMa00,rush_yds,0,,,,,
player,201512130tam,nor,ColsMa00,rush_td,0,,,,,
player,201512130tam,nor,ColsMa00,rush_long,0,,,,,
player,201512130tam,nor,ColsMa00,targets,8,,,,,
player,201512130tam,nor,ColsMa00,rec,6,,,,,
player,201512130tam,nor,ColsMa00,rec_yds,36,,,,,
player,201512130tam,nor,ColsMa00,rec_td,2,,,,,
player,201512130tam,nor,ColsMa00,rec_long,12,,,,,
player,201512130tam,nor,ColsMa00,fumbles,0,,,,,
player,201512130tam,nor,ColsMa00,fumbles_lost,0,,,,,
player,201512130tam,nor,ColeBr00,pass_cmp,0,,,,,
player,201512130tam,nor,ColeBr00,pass_att,0,,,,,
player,201512130tam,nor,ColeBr00,pass_yds,0,,,,,
player,201512130tam,nor,ColeBr00,pass_td,0,,,,,
player,201512130tam,nor,ColeBr00,pass_int,0,,,,,
player,201512130tam,nor,ColeBr00,pass_sacked,0,,,,,
player,201512130tam,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,ColeBr00,pass_long,0,,,,,
player,201512130tam,nor,ColeBr00,pass_rating,,,,,,
player,201512130tam,nor,ColeBr00,rush_att,0,,,,,
player,201512130tam,nor,ColeBr00,rush_yds,0,,,,,
player,201512130tam,nor,ColeBr00,rush_td,0,,,,,
player,201512130tam,nor,ColeBr00,rush_long,0,,,,,
player,201512130tam,nor,ColeBr00,targets,3,,,,,
player,201512130tam,nor,ColeBr00,rec,3,,,,,
player,201512130tam,nor,ColeBr00,rec_yds,32,,,,,
player,201512130tam,nor,ColeBr00,rec_td,0,,,,,
player,201512130tam,nor,ColeBr00,rec_long,20,,,,,
player,201512130tam,nor,ColeBr00,fumbles,0,,,,,
player,201512130tam,nor,ColeBr00,fumbles_lost,0,,,,,
player,201512130tam,nor,CookBr00,pass_cmp,0,,,,,
player,201512130tam,nor,CookBr00,pass_att,0,,,,,
player,201512130tam,nor,CookBr00,pass_yds,0,,,,,
player,201512130tam,nor,CookBr00,pass_td,0,,,,,
player,201512130tam,nor,CookBr00,pass_int,0,,,,,
player,201512130tam,nor,CookBr00,pass_sacked,0,,,,,
player,201512130tam,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201512130tam,nor,CookBr00,pass_long,0,,,,,
player,201512130tam,nor,CookBr00,pass_rating,,,,,,
player,201512130tam,nor,CookBr00,rush_att,0,,,,,
player,201512130tam,nor,CookBr00,rush_yds,0,,,,,
player,201512130tam,nor,CookBr00,rush_td,0,,,,,
player,201512130tam,nor,CookBr00,rush_long,0,,,,,
player,201512130tam,nor,CookBr00,targets,5,,,,,
player,201512130tam,nor,CookBr00,rec,3,,,,,
player,201512130tam,nor,CookBr00,rec_yds,29,,,,,
player,201512130tam,nor,CookBr00,rec_td,0,,,,,
player,201512130tam,nor,CookBr00,rec_long,14,,,,,
player,201512130tam,nor,CookBr00,fumbles,0,,,,,
player,201512130tam,nor,CookBr00,fumbles_lost,0,,,,,
player,201512130tam,nor,HillJo02,pass_cmp,0,,,,,
player,201512130tam,nor,HillJo02,pass_att,0,,,,,
player,201512130tam,nor,HillJo02,pass_yds,0,,,,,
player,201512130tam,nor,HillJo02,pass_td,0,,,,,
player,201512130tam,nor,HillJo02,pass_int,0,,,,,
player,201512130tam,nor,HillJo02,pass_sacked,0,,,,,
player,201512130tam,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201512130tam,nor,HillJo02,pass_long,0,,,,,
player,201512130tam,nor,HillJo02,pass_rating,,,,,,
player,201512130tam,nor,HillJo02,rush_att,0,,,,,
player,201512130tam,nor,HillJo02,rush_yds,0,,,,,
player,201512130tam,nor,HillJo02,rush_td,0,,,,,
player,201512130tam,nor,HillJo02,rush_long,0,,,,,
player,201512130tam,nor,HillJo02,targets,2,,,,,
player,201512130tam,nor,HillJo02,rec,1,,,,,
player,201512130tam,nor,HillJo02,rec_yds,6,,,,,
player,201512130tam,nor,HillJo02,rec_td,0,,,,,
player,201512130tam,nor,HillJo02,rec_long,6,,,,,
player,201512130tam,nor,HillJo02,fumbles,0,,,,,
player,201512130tam,nor,HillJo02,fumbles_lost,0,,,,,
player,201512130tam,nor,MurpMa03,pass_cmp,0,,,,,
player,201512130tam,nor,MurpMa03,pass_att,0,,,,,
player,201512130tam,nor,MurpMa03,pass_yds,0,,,,,
player,201512130tam,nor,MurpMa03,pass_td,0,,,,,
player,201512130tam,nor,MurpMa03,pass_int,0,,,,,
player,201512130tam,nor,MurpMa03,pass_sacked,0,,,,,
player,201512130tam,nor,MurpMa03,pass_sacked_yds,0,,,,,
player,201512130tam,nor,MurpMa03,pass_long,0,,,,,
player,201512130tam,nor,MurpMa03,pass_rating,,,,,,
player,201512130tam,nor,MurpMa03,rush_att,1,,,,,
player,201512130tam,nor,MurpMa03,rush_yds,0,,,,,
player,201512130tam,nor,MurpMa03,rush_td,0,,,,,
player,201512130tam,nor,MurpMa03,rush_long,0,,,,,
player,201512130tam,nor,MurpMa03,targets,0,,,,,
player,201512130tam,nor,MurpMa03,rec,0,,,,,
player,201512130tam,nor,MurpMa03,rec_yds,0,,,,,
player,201512130tam,nor,MurpMa03,rec_td,0,,,,,
player,201512130tam,nor,MurpMa03,rec_long,0,,,,,
player,201512130tam,nor,MurpMa03,fumbles,0,,,,,
player,201512130tam,nor,MurpMa03,fumbles_lost,0,,,,,
player,201512130tam,tam,WinsJa00,pass_cmp,18,,,,,
player,201512130tam,tam,WinsJa00,pass_att,32,,,,,
player,201512130tam,tam,WinsJa00,pass_yds,182,,,,,
player,201512130tam,tam,WinsJa00,pass_td,1,,,,,
player,201512130tam,tam,WinsJa00,pass_int,0,,,,,
player,201512130tam,tam,WinsJa00,pass_sacked,1,,,,,
player,201512130tam,tam,WinsJa00,pass_sacked_yds,6,,,,,
player,201512130tam,tam,WinsJa00,pass_long,22,,,,,
player,201512130tam,tam,WinsJa00,pass_rating,83.1,,,,,
player,201512130tam,tam,WinsJa00,rush_att,3,,,,,
player,201512130tam,tam,WinsJa00,rush_yds,24,,,,,
player,201512130tam,tam,WinsJa00,rush_td,0,,,,,
player,201512130tam,tam,WinsJa00,rush_long,18,,,,,
player,201512130tam,tam,WinsJa00,targets,0,,,,,
player,201512130tam,tam,WinsJa00,rec,0,,,,,
player,201512130tam,tam,WinsJa00,rec_yds,0,,,,,
player,201512130tam,tam,WinsJa00,rec_td,0,,,,,
player,201512130tam,tam,WinsJa00,rec_long,0,,,,,
player,201512130tam,tam,WinsJa00,fumbles,0,,,,,
player,201512130tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201512130tam,tam,MartDo00,pass_cmp,0,,,,,
player,201512130tam,tam,MartDo00,pass_att,0,,,,,
player,201512130tam,tam,MartDo00,pass_yds,0,,,,,
player,201512130tam,tam,MartDo00,pass_td,0,,,,,
player,201512130tam,tam,MartDo00,pass_int,0,,,,,
player,201512130tam,tam,MartDo00,pass_sacked,0,,,,,
player,201512130tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,MartDo00,pass_long,0,,,,,
player,201512130tam,tam,MartDo00,pass_rating,,,,,,
player,201512130tam,tam,MartDo00,rush_att,11,,,,,
player,201512130tam,tam,MartDo00,rush_yds,81,,,,,
player,201512130tam,tam,MartDo00,rush_td,1,,,,,
player,201512130tam,tam,MartDo00,rush_long,24,,,,,
player,201512130tam,tam,MartDo00,targets,3,,,,,
player,201512130tam,tam,MartDo00,rec,1,,,,,
player,201512130tam,tam,MartDo00,rec_yds,5,,,,,
player,201512130tam,tam,MartDo00,rec_td,0,,,,,
player,201512130tam,tam,MartDo00,rec_long,5,,,,,
player,201512130tam,tam,MartDo00,fumbles,0,,,,,
player,201512130tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201512130tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201512130tam,tam,SimsCh00,pass_att,0,,,,,
player,201512130tam,tam,SimsCh00,pass_yds,0,,,,,
player,201512130tam,tam,SimsCh00,pass_td,0,,,,,
player,201512130tam,tam,SimsCh00,pass_int,0,,,,,
player,201512130tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201512130tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,SimsCh00,pass_long,0,,,,,
player,201512130tam,tam,SimsCh00,pass_rating,,,,,,
player,201512130tam,tam,SimsCh00,rush_att,5,,,,,
player,201512130tam,tam,SimsCh00,rush_yds,10,,,,,
player,201512130tam,tam,SimsCh00,rush_td,0,,,,,
player,201512130tam,tam,SimsCh00,rush_long,6,,,,,
player,201512130tam,tam,SimsCh00,targets,8,,,,,
player,201512130tam,tam,SimsCh00,rec,6,,,,,
player,201512130tam,tam,SimsCh00,rec_yds,64,,,,,
player,201512130tam,tam,SimsCh00,rec_td,0,,,,,
player,201512130tam,tam,SimsCh00,rec_long,14,,,,,
player,201512130tam,tam,SimsCh00,fumbles,0,,,,,
player,201512130tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201512130tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201512130tam,tam,EvanMi00,pass_att,0,,,,,
player,201512130tam,tam,EvanMi00,pass_yds,0,,,,,
player,201512130tam,tam,EvanMi00,pass_td,0,,,,,
player,201512130tam,tam,EvanMi00,pass_int,0,,,,,
player,201512130tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201512130tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,EvanMi00,pass_long,0,,,,,
player,201512130tam,tam,EvanMi00,pass_rating,,,,,,
player,201512130tam,tam,EvanMi00,rush_att,0,,,,,
player,201512130tam,tam,EvanMi00,rush_yds,0,,,,,
player,201512130tam,tam,EvanMi00,rush_td,0,,,,,
player,201512130tam,tam,EvanMi00,rush_long,0,,,,,
player,201512130tam,tam,EvanMi00,targets,4,,,,,
player,201512130tam,tam,EvanMi00,rec,3,,,,,
player,201512130tam,tam,EvanMi00,rec_yds,39,,,,,
player,201512130tam,tam,EvanMi00,rec_td,0,,,,,
player,201512130tam,tam,EvanMi00,rec_long,22,,,,,
player,201512130tam,tam,EvanMi00,fumbles,0,,,,,
player,201512130tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201512130tam,tam,SefeAu00,pass_cmp,0,,,,,
player,201512130tam,tam,SefeAu00,pass_att,0,,,,,
player,201512130tam,tam,SefeAu00,pass_yds,0,,,,,
player,201512130tam,tam,SefeAu00,pass_td,0,,,,,
player,201512130tam,tam,SefeAu00,pass_int,0,,,,,
player,201512130tam,tam,SefeAu00,pass_sacked,0,,,,,
player,201512130tam,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,SefeAu00,pass_long,0,,,,,
player,201512130tam,tam,SefeAu00,pass_rating,,,,,,
player,201512130tam,tam,SefeAu00,rush_att,0,,,,,
player,201512130tam,tam,SefeAu00,rush_yds,0,,,,,
player,201512130tam,tam,SefeAu00,rush_td,0,,,,,
player,201512130tam,tam,SefeAu00,rush_long,0,,,,,
player,201512130tam,tam,SefeAu00,targets,6,,,,,
player,201512130tam,tam,SefeAu00,rec,3,,,,,
player,201512130tam,tam,SefeAu00,rec_yds,31,,,,,
player,201512130tam,tam,SefeAu00,rec_td,0,,,,,
player,201512130tam,tam,SefeAu00,rec_long,13,,,,,
player,201512130tam,tam,SefeAu00,fumbles,0,,,,,
player,201512130tam,tam,SefeAu00,fumbles_lost,0,,,,,
player,201512130tam,tam,BratCa00,pass_cmp,0,,,,,
player,201512130tam,tam,BratCa00,pass_att,0,,,,,
player,201512130tam,tam,BratCa00,pass_yds,0,,,,,
player,201512130tam,tam,BratCa00,pass_td,0,,,,,
player,201512130tam,tam,BratCa00,pass_int,0,,,,,
player,201512130tam,tam,BratCa00,pass_sacked,0,,,,,
player,201512130tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,BratCa00,pass_long,0,,,,,
player,201512130tam,tam,BratCa00,pass_rating,,,,,,
player,201512130tam,tam,BratCa00,rush_att,0,,,,,
player,201512130tam,tam,BratCa00,rush_yds,0,,,,,
player,201512130tam,tam,BratCa00,rush_td,0,,,,,
player,201512130tam,tam,BratCa00,rush_long,0,,,,,
player,201512130tam,tam,BratCa00,targets,3,,,,,
player,201512130tam,tam,BratCa00,rec,2,,,,,
player,201512130tam,tam,BratCa00,rec_yds,16,,,,,
player,201512130tam,tam,BratCa00,rec_td,0,,,,,
player,201512130tam,tam,BratCa00,rec_long,11,,,,,
player,201512130tam,tam,BratCa00,fumbles,0,,,,,
player,201512130tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201512130tam,tam,DyexDo00,pass_cmp,0,,,,,
player,201512130tam,tam,DyexDo00,pass_att,0,,,,,
player,201512130tam,tam,DyexDo00,pass_yds,0,,,,,
player,201512130tam,tam,DyexDo00,pass_td,0,,,,,
player,201512130tam,tam,DyexDo00,pass_int,0,,,,,
player,201512130tam,tam,DyexDo00,pass_sacked,0,,,,,
player,201512130tam,tam,DyexDo00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,DyexDo00,pass_long,0,,,,,
player,201512130tam,tam,DyexDo00,pass_rating,,,,,,
player,201512130tam,tam,DyexDo00,rush_att,0,,,,,
player,201512130tam,tam,DyexDo00,rush_yds,0,,,,,
player,201512130tam,tam,DyexDo00,rush_td,0,,,,,
player,201512130tam,tam,DyexDo00,rush_long,0,,,,,
player,201512130tam,tam,DyexDo00,targets,3,,,,,
player,201512130tam,tam,DyexDo00,rec,1,,,,,
player,201512130tam,tam,DyexDo00,rec_yds,16,,,,,
player,201512130tam,tam,DyexDo00,rec_td,0,,,,,
player,201512130tam,tam,DyexDo00,rec_long,16,,,,,
player,201512130tam,tam,DyexDo00,fumbles,0,,,,,
player,201512130tam,tam,DyexDo00,fumbles_lost,0,,,,,
player,201512130tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201512130tam,tam,HumpAd00,pass_att,0,,,,,
player,201512130tam,tam,HumpAd00,pass_yds,0,,,,,
player,201512130tam,tam,HumpAd00,pass_td,0,,,,,
player,201512130tam,tam,HumpAd00,pass_int,0,,,,,
player,201512130tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201512130tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,HumpAd00,pass_long,0,,,,,
player,201512130tam,tam,HumpAd00,pass_rating,,,,,,
player,201512130tam,tam,HumpAd00,rush_att,0,,,,,
player,201512130tam,tam,HumpAd00,rush_yds,0,,,,,
player,201512130tam,tam,HumpAd00,rush_td,0,,,,,
player,201512130tam,tam,HumpAd00,rush_long,0,,,,,
player,201512130tam,tam,HumpAd00,targets,3,,,,,
player,201512130tam,tam,HumpAd00,rec,1,,,,,
player,201512130tam,tam,HumpAd00,rec_yds,6,,,,,
player,201512130tam,tam,HumpAd00,rec_td,1,,,,,
player,201512130tam,tam,HumpAd00,rec_long,6,,,,,
player,201512130tam,tam,HumpAd00,fumbles,0,,,,,
player,201512130tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201512130tam,tam,JackVi00,pass_cmp,0,,,,,
player,201512130tam,tam,JackVi00,pass_att,0,,,,,
player,201512130tam,tam,JackVi00,pass_yds,0,,,,,
player,201512130tam,tam,JackVi00,pass_td,0,,,,,
player,201512130tam,tam,JackVi00,pass_int,0,,,,,
player,201512130tam,tam,JackVi00,pass_sacked,0,,,,,
player,201512130tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201512130tam,tam,JackVi00,pass_long,0,,,,,
player,201512130tam,tam,JackVi00,pass_rating,,,,,,
player,201512130tam,tam,JackVi00,rush_att,0,,,,,
player,201512130tam,tam,JackVi00,rush_yds,0,,,,,
player,201512130tam,tam,JackVi00,rush_td,0,,,,,
player,201512130tam,tam,JackVi00,rush_long,0,,,,,
player,201512130tam,tam,JackVi00,targets,1,,,,,
player,201512130tam,tam,JackVi00,rec,1,,,,,
player,201512130tam,tam,JackVi00,rec_yds,5,,,,,
player,201512130tam,tam,JackVi00,rec_td,0,,,,,
player,201512130tam,tam,JackVi00,rec_long,5,,,,,
player,201512130tam,tam,JackVi00,fumbles,0,,,,,
player,201512130tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201512130tam,nor,GwacOb00,def_int,0,,,,,
player,201512130tam,nor,GwacOb00,def_int_yds,0,,,,,
player,201512130tam,nor,GwacOb00,def_int_td,0,,,,,
player,201512130tam,nor,GwacOb00,def_int_long,0,,,,,
player,201512130tam,nor,GwacOb00,pass_defended,0,,,,,
player,201512130tam,nor,GwacOb00,sacks,1.0,,,,,
player,201512130tam,nor,GwacOb00,tackles_combined,3,,,,,
player,201512130tam,nor,GwacOb00,tackles_solo,3,,,,,
player,201512130tam,nor,GwacOb00,tackles_assists,0,,,,,
player,201512130tam,nor,GwacOb00,tackles_loss,1,,,,,
player,201512130tam,nor,GwacOb00,qb_hits,1,,,,,
player,201512130tam,nor,GwacOb00,fumbles_rec,0,,,,,
player,201512130tam,nor,GwacOb00,fumbles_rec_yds,0,,,,,
player,201512130tam,nor,GwacOb00,fumbles_rec_td,0,,,,,
player,201512130tam,nor,GwacOb00,fumbles_forced,0,,,,,
player,201512130tam,nor,ElleDa99,def_int,0,,,,,
player,201512130tam,nor,ElleDa99,def_int_yds,0,,,,,
player,201512130tam,nor,ElleDa99,def_int_td,0,,,,,
player,201512130tam,nor,ElleDa99,def_int_long,0,,,,,
player,201512130tam,nor,ElleDa99,pass_defended,0,,,,,
player,201512130tam,nor,ElleDa99,sacks,0.0,,,,,
player,201512130tam,nor,ElleDa99,tackles_combined,6,,,,,
player,201512130tam,nor,ElleDa99,tackles_solo,5,,,,,
player,201512130tam,nor,ElleDa99,tackles_assists,1,,,,,
player,201512130tam,nor,ElleDa99,tackles_loss,0,,,,,
player,201512130tam,nor,ElleDa99,qb_hits,0,,,,,
player,201512130tam,nor,ElleDa99,fumbles_rec,0,,,,,
player,201512130tam,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201512130tam,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201512130tam,nor,ElleDa99,fumbles_forced,0,,,,,
player,201512130tam,nor,ByrdJa99,def_int,0,,,,,
player,201512130tam,nor,ByrdJa99,def_int_yds,0,,,,,
player,201512130tam,nor,ByrdJa99,def_int_td,0,,,,,
player,201512130tam,nor,ByrdJa99,def_int_long,0,,,,,
player,201512130tam,nor,ByrdJa99,pass_defended,1,,,,,
player,201512130tam,nor,ByrdJa99,sacks,0.0,,,,,
player,201512130tam,nor,ByrdJa99,tackles_combined,5,,,,,
player,201512130tam,nor,ByrdJa99,tackles_solo,4,,,,,
player,201512130tam,nor,ByrdJa99,tackles_assists,1,,,,,
player,201512130tam,nor,ByrdJa99,tackles_loss,0,,,,,
player,201512130tam,nor,ByrdJa99,qb_hits,0,,,,,
player,201512130tam,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201512130tam,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201512130tam,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201512130tam,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201512130tam,nor,AndeJa21,def_int,0,,,,,
player,201512130tam,nor,AndeJa21,def_int_yds,0,,,,,
player,201512130tam,nor,AndeJa21,def_int_td,0,,,,,
player,201512130tam,nor,AndeJa21,def_int_long,0,,,,,
player,201512130tam,nor,AndeJa21,pass_defended,0,,,,,
player,201512130tam,nor,AndeJa21,sacks,0.0,,,,,
player,201512130tam,nor,AndeJa21,tackles_combined,4,,,,,
