game,2015,1,20150913,201509130htx,kan,"Kansas City Chiefs",27,htx,"Houston Texans",20
player,201509130htx,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,PeteMa00,fumbles_forced,0,,,,,
player,201509130htx,kan,BailAl00,def_int,0,,,,,
player,201509130htx,kan,BailAl00,def_int_yds,0,,,,,
player,201509130htx,kan,BailAl00,def_int_td,0,,,,,
player,201509130htx,kan,BailAl00,def_int_long,0,,,,,
player,201509130htx,kan,BailAl00,pass_defended,0,,,,,
player,201509130htx,kan,BailAl00,sacks,2.0,,,,,
player,201509130htx,kan,BailAl00,tackles_combined,4,,,,,
player,201509130htx,kan,BailAl00,tackles_solo,3,,,,,
player,201509130htx,kan,BailAl00,tackles_assists,1,,,,,
player,201509130htx,kan,BailAl00,tackles_loss,2,,,,,
player,201509130htx,kan,BailAl00,qb_hits,2,,,,,
player,201509130htx,kan,BailAl00,fumbles_rec,1,,,,,
player,201509130htx,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,BailAl00,fumbles_forced,0,,,,,
player,201509130htx,kan,JohnDe25,def_int,0,,,,,
player,201509130htx,kan,JohnDe25,def_int_yds,0,,,,,
player,201509130htx,kan,JohnDe25,def_int_td,0,,,,,
player,201509130htx,kan,JohnDe25,def_int_long,0,,,,,
player,201509130htx,kan,JohnDe25,pass_defended,1,,,,,
player,201509130htx,kan,JohnDe25,sacks,1.0,,,,,
player,201509130htx,kan,JohnDe25,tackles_combined,8,,,,,
player,201509130htx,kan,JohnDe25,tackles_solo,6,,,,,
player,201509130htx,kan,JohnDe25,tackles_assists,2,,,,,
player,201509130htx,kan,JohnDe25,tackles_loss,2,,,,,
player,201509130htx,kan,JohnDe25,qb_hits,1,,,,,
player,201509130htx,kan,JohnDe25,fumbles_rec,0,,,,,
player,201509130htx,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201509130htx,kan,JohnDe25,fumbles_forced,0,,,,,
player,201509130htx,kan,HowaJa00,def_int,0,,,,,
player,201509130htx,kan,HowaJa00,def_int_yds,0,,,,,
player,201509130htx,kan,HowaJa00,def_int_td,0,,,,,
player,201509130htx,kan,HowaJa00,def_int_long,0,,,,,
player,201509130htx,kan,HowaJa00,pass_defended,0,,,,,
player,201509130htx,kan,HowaJa00,sacks,1.0,,,,,
player,201509130htx,kan,HowaJa00,tackles_combined,5,,,,,
player,201509130htx,kan,HowaJa00,tackles_solo,2,,,,,
player,201509130htx,kan,HowaJa00,tackles_assists,3,,,,,
player,201509130htx,kan,HowaJa00,tackles_loss,1,,,,,
player,201509130htx,kan,HowaJa00,qb_hits,1,,,,,
player,201509130htx,kan,HowaJa00,fumbles_rec,0,,,,,
player,201509130htx,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,HowaJa00,fumbles_forced,0,,,,,
player,201509130htx,kan,HousJu00,def_int,0,,,,,
player,201509130htx,kan,HousJu00,def_int_yds,0,,,,,
player,201509130htx,kan,HousJu00,def_int_td,0,,,,,
player,201509130htx,kan,HousJu00,def_int_long,0,,,,,
player,201509130htx,kan,HousJu00,pass_defended,0,,,,,
player,201509130htx,kan,HousJu00,sacks,1.0,,,,,
player,201509130htx,kan,HousJu00,tackles_combined,3,,,,,
player,201509130htx,kan,HousJu00,tackles_solo,3,,,,,
player,201509130htx,kan,HousJu00,tackles_assists,0,,,,,
player,201509130htx,kan,HousJu00,tackles_loss,0,,,,,
player,201509130htx,kan,HousJu00,qb_hits,1,,,,,
player,201509130htx,kan,HousJu00,fumbles_rec,0,,,,,
player,201509130htx,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,HousJu00,fumbles_forced,1,,,,,
player,201509130htx,kan,AbduHu99,def_int,0,,,,,
player,201509130htx,kan,AbduHu99,def_int_yds,0,,,,,
player,201509130htx,kan,AbduHu99,def_int_td,0,,,,,
player,201509130htx,kan,AbduHu99,def_int_long,0,,,,,
player,201509130htx,kan,AbduHu99,pass_defended,0,,,,,
player,201509130htx,kan,AbduHu99,sacks,0.0,,,,,
player,201509130htx,kan,AbduHu99,tackles_combined,7,,,,,
player,201509130htx,kan,AbduHu99,tackles_solo,6,,,,,
player,201509130htx,kan,AbduHu99,tackles_assists,1,,,,,
player,201509130htx,kan,AbduHu99,tackles_loss,0,,,,,
player,201509130htx,kan,AbduHu99,qb_hits,0,,,,,
player,201509130htx,kan,AbduHu99,fumbles_rec,0,,,,,
player,201509130htx,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201509130htx,kan,AbduHu99,fumbles_forced,0,,,,,
player,201509130htx,kan,FlemJa00,def_int,0,,,,,
player,201509130htx,kan,FlemJa00,def_int_yds,0,,,,,
player,201509130htx,kan,FlemJa00,def_int_td,0,,,,,
player,201509130htx,kan,FlemJa00,def_int_long,0,,,,,
player,201509130htx,kan,FlemJa00,pass_defended,1,,,,,
player,201509130htx,kan,FlemJa00,sacks,0.0,,,,,
player,201509130htx,kan,FlemJa00,tackles_combined,7,,,,,
player,201509130htx,kan,FlemJa00,tackles_solo,7,,,,,
player,201509130htx,kan,FlemJa00,tackles_assists,0,,,,,
player,201509130htx,kan,FlemJa00,tackles_loss,0,,,,,
player,201509130htx,kan,FlemJa00,qb_hits,0,,,,,
player,201509130htx,kan,FlemJa00,fumbles_rec,0,,,,,
player,201509130htx,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,FlemJa00,fumbles_forced,0,,,,,
player,201509130htx,kan,MaugJo00,def_int,0,,,,,
player,201509130htx,kan,MaugJo00,def_int_yds,0,,,,,
player,201509130htx,kan,MaugJo00,def_int_td,0,,,,,
player,201509130htx,kan,MaugJo00,def_int_long,0,,,,,
player,201509130htx,kan,MaugJo00,pass_defended,0,,,,,
player,201509130htx,kan,MaugJo00,sacks,0.0,,,,,
player,201509130htx,kan,MaugJo00,tackles_combined,5,,,,,
player,201509130htx,kan,MaugJo00,tackles_solo,2,,,,,
player,201509130htx,kan,MaugJo00,tackles_assists,3,,,,,
player,201509130htx,kan,MaugJo00,tackles_loss,0,,,,,
player,201509130htx,kan,MaugJo00,qb_hits,0,,,,,
player,201509130htx,kan,MaugJo00,fumbles_rec,0,,,,,
player,201509130htx,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,MaugJo00,fumbles_forced,0,,,,,
player,201509130htx,kan,ParkRo01,def_int,0,,,,,
player,201509130htx,kan,ParkRo01,def_int_yds,0,,,,,
player,201509130htx,kan,ParkRo01,def_int_td,0,,,,,
player,201509130htx,kan,ParkRo01,def_int_long,0,,,,,
player,201509130htx,kan,ParkRo01,pass_defended,1,,,,,
player,201509130htx,kan,ParkRo01,sacks,0.0,,,,,
player,201509130htx,kan,ParkRo01,tackles_combined,4,,,,,
player,201509130htx,kan,ParkRo01,tackles_solo,2,,,,,
player,201509130htx,kan,ParkRo01,tackles_assists,2,,,,,
player,201509130htx,kan,ParkRo01,tackles_loss,0,,,,,
player,201509130htx,kan,ParkRo01,qb_hits,0,,,,,
player,201509130htx,kan,ParkRo01,fumbles_rec,0,,,,,
player,201509130htx,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201509130htx,kan,ParkRo01,fumbles_forced,0,,,,,
player,201509130htx,kan,HaliTa20,def_int,0,,,,,
player,201509130htx,kan,HaliTa20,def_int_yds,0,,,,,
player,201509130htx,kan,HaliTa20,def_int_td,0,,,,,
player,201509130htx,kan,HaliTa20,def_int_long,0,,,,,
player,201509130htx,kan,HaliTa20,pass_defended,0,,,,,
player,201509130htx,kan,HaliTa20,sacks,0.0,,,,,
player,201509130htx,kan,HaliTa20,tackles_combined,3,,,,,
player,201509130htx,kan,HaliTa20,tackles_solo,2,,,,,
player,201509130htx,kan,HaliTa20,tackles_assists,1,,,,,
player,201509130htx,kan,HaliTa20,tackles_loss,0,,,,,
player,201509130htx,kan,HaliTa20,qb_hits,0,,,,,
player,201509130htx,kan,HaliTa20,fumbles_rec,0,,,,,
player,201509130htx,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201509130htx,kan,HaliTa20,fumbles_forced,0,,,,,
player,201509130htx,kan,AlexD.00,def_int,0,,,,,
player,201509130htx,kan,AlexD.00,def_int_yds,0,,,,,
player,201509130htx,kan,AlexD.00,def_int_td,0,,,,,
player,201509130htx,kan,AlexD.00,def_int_long,0,,,,,
player,201509130htx,kan,AlexD.00,pass_defended,0,,,,,
player,201509130htx,kan,AlexD.00,sacks,0.0,,,,,
player,201509130htx,kan,AlexD.00,tackles_combined,2,,,,,
player,201509130htx,kan,AlexD.00,tackles_solo,2,,,,,
player,201509130htx,kan,AlexD.00,tackles_assists,0,,,,,
player,201509130htx,kan,AlexD.00,tackles_loss,0,,,,,
player,201509130htx,kan,AlexD.00,qb_hits,0,,,,,
player,201509130htx,kan,AlexD.00,fumbles_rec,0,,,,,
player,201509130htx,kan,AlexD.00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,AlexD.00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,AlexD.00,fumbles_forced,0,,,,,
player,201509130htx,kan,BerrEr99,def_int,0,,,,,
player,201509130htx,kan,BerrEr99,def_int_yds,0,,,,,
player,201509130htx,kan,BerrEr99,def_int_td,0,,,,,
player,201509130htx,kan,BerrEr99,def_int_long,0,,,,,
player,201509130htx,kan,BerrEr99,pass_defended,1,,,,,
player,201509130htx,kan,BerrEr99,sacks,0.0,,,,,
player,201509130htx,kan,BerrEr99,tackles_combined,2,,,,,
player,201509130htx,kan,BerrEr99,tackles_solo,2,,,,,
player,201509130htx,kan,BerrEr99,tackles_assists,0,,,,,
player,201509130htx,kan,BerrEr99,tackles_loss,0,,,,,
player,201509130htx,kan,BerrEr99,qb_hits,0,,,,,
player,201509130htx,kan,BerrEr99,fumbles_rec,0,,,,,
player,201509130htx,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201509130htx,kan,BerrEr99,fumbles_forced,0,,,,,
player,201509130htx,kan,FordDe00,def_int,0,,,,,
player,201509130htx,kan,FordDe00,def_int_yds,0,,,,,
player,201509130htx,kan,FordDe00,def_int_td,0,,,,,
player,201509130htx,kan,FordDe00,def_int_long,0,,,,,
player,201509130htx,kan,FordDe00,pass_defended,0,,,,,
player,201509130htx,kan,FordDe00,sacks,0.0,,,,,
player,201509130htx,kan,FordDe00,tackles_combined,2,,,,,
player,201509130htx,kan,FordDe00,tackles_solo,2,,,,,
player,201509130htx,kan,FordDe00,tackles_assists,0,,,,,
player,201509130htx,kan,FordDe00,tackles_loss,0,,,,,
player,201509130htx,kan,FordDe00,qb_hits,0,,,,,
player,201509130htx,kan,FordDe00,fumbles_rec,0,,,,,
player,201509130htx,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,FordDe00,fumbles_forced,0,,,,,
player,201509130htx,kan,PoexDo00,def_int,0,,,,,
player,201509130htx,kan,PoexDo00,def_int_yds,0,,,,,
player,201509130htx,kan,PoexDo00,def_int_td,0,,,,,
player,201509130htx,kan,PoexDo00,def_int_long,0,,,,,
player,201509130htx,kan,PoexDo00,pass_defended,0,,,,,
player,201509130htx,kan,PoexDo00,sacks,0.0,,,,,
player,201509130htx,kan,PoexDo00,tackles_combined,2,,,,,
player,201509130htx,kan,PoexDo00,tackles_solo,1,,,,,
player,201509130htx,kan,PoexDo00,tackles_assists,1,,,,,
player,201509130htx,kan,PoexDo00,tackles_loss,0,,,,,
player,201509130htx,kan,PoexDo00,qb_hits,0,,,,,
player,201509130htx,kan,PoexDo00,fumbles_rec,0,,,,,
player,201509130htx,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201509130htx,kan,PoexDo00,fumbles_forced,0,,,,,
player,201509130htx,kan,BranTy99,def_int,0,,,,,
player,201509130htx,kan,BranTy99,def_int_yds,0,,,,,
player,201509130htx,kan,BranTy99,def_int_td,0,,,,,
player,201509130htx,kan,BranTy99,def_int_long,0,,,,,
player,201509130htx,kan,BranTy99,pass_defended,0,,,,,
player,201509130htx,kan,BranTy99,sacks,0.0,,,,,
player,201509130htx,kan,BranTy99,tackles_combined,1,,,,,
player,201509130htx,kan,BranTy99,tackles_solo,0,,,,,
player,201509130htx,kan,BranTy99,tackles_assists,1,,,,,
player,201509130htx,kan,BranTy99,tackles_loss,0,,,,,
player,201509130htx,kan,BranTy99,qb_hits,0,,,,,
player,201509130htx,kan,BranTy99,fumbles_rec,0,,,,,
player,201509130htx,kan,BranTy99,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,BranTy99,fumbles_rec_td,0,,,,,
player,201509130htx,kan,BranTy99,fumbles_forced,0,,,,,
player,201509130htx,kan,WestCh01,def_int,0,,,,,
player,201509130htx,kan,WestCh01,def_int_yds,0,,,,,
player,201509130htx,kan,WestCh01,def_int_td,0,,,,,
player,201509130htx,kan,WestCh01,def_int_long,0,,,,,
player,201509130htx,kan,WestCh01,pass_defended,0,,,,,
player,201509130htx,kan,WestCh01,sacks,0.0,,,,,
player,201509130htx,kan,WestCh01,tackles_combined,1,,,,,
player,201509130htx,kan,WestCh01,tackles_solo,1,,,,,
player,201509130htx,kan,WestCh01,tackles_assists,0,,,,,
player,201509130htx,kan,WestCh01,tackles_loss,0,,,,,
player,201509130htx,kan,WestCh01,qb_hits,0,,,,,
player,201509130htx,kan,WestCh01,fumbles_rec,0,,,,,
player,201509130htx,kan,WestCh01,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,WestCh01,fumbles_rec_td,0,,,,,
player,201509130htx,kan,WestCh01,fumbles_forced,0,,,,,
player,201509130htx,kan,ThomDe05,def_int,0,,,,,
player,201509130htx,kan,ThomDe05,def_int_yds,0,,,,,
player,201509130htx,kan,ThomDe05,def_int_td,0,,,,,
player,201509130htx,kan,ThomDe05,def_int_long,0,,,,,
player,201509130htx,kan,ThomDe05,pass_defended,0,,,,,
player,201509130htx,kan,ThomDe05,sacks,0.0,,,,,
player,201509130htx,kan,ThomDe05,tackles_combined,0,,,,,
player,201509130htx,kan,ThomDe05,tackles_solo,0,,,,,
player,201509130htx,kan,ThomDe05,tackles_assists,0,,,,,
player,201509130htx,kan,ThomDe05,tackles_loss,,,,,,
player,201509130htx,kan,ThomDe05,qb_hits,,,,,,
player,201509130htx,kan,ThomDe05,fumbles_rec,1,,,,,
player,201509130htx,kan,ThomDe05,fumbles_rec_yds,0,,,,,
player,201509130htx,kan,ThomDe05,fumbles_rec_td,0,,,,,
player,201509130htx,kan,ThomDe05,fumbles_forced,0,,,,,
player,201509130htx,htx,WattJ.00,def_int,0,,,,,
player,201509130htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201509130htx,htx,WattJ.00,def_int_td,0,,,,,
player,201509130htx,htx,WattJ.00,def_int_long,0,,,,,
player,201509130htx,htx,WattJ.00,pass_defended,0,,,,,
player,201509130htx,htx,WattJ.00,sacks,2.0,,,,,
player,201509130htx,htx,WattJ.00,tackles_combined,9,,,,,
player,201509130htx,htx,WattJ.00,tackles_solo,9,,,,,
player,201509130htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201509130htx,htx,WattJ.00,tackles_loss,6,,,,,
player,201509130htx,htx,WattJ.00,qb_hits,3,,,,,
player,201509130htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201509130htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201509130htx,htx,CushBr99,def_int,0,,,,,
player,201509130htx,htx,CushBr99,def_int_yds,0,,,,,
player,201509130htx,htx,CushBr99,def_int_td,0,,,,,
player,201509130htx,htx,CushBr99,def_int_long,0,,,,,
player,201509130htx,htx,CushBr99,pass_defended,0,,,,,
player,201509130htx,htx,CushBr99,sacks,0.0,,,,,
player,201509130htx,htx,CushBr99,tackles_combined,10,,,,,
player,201509130htx,htx,CushBr99,tackles_solo,6,,,,,
player,201509130htx,htx,CushBr99,tackles_assists,4,,,,,
player,201509130htx,htx,CushBr99,tackles_loss,0,,,,,
player,201509130htx,htx,CushBr99,qb_hits,0,,,,,
player,201509130htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201509130htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201509130htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201509130htx,htx,JackKa99,def_int,0,,,,,
player,201509130htx,htx,JackKa99,def_int_yds,0,,,,,
player,201509130htx,htx,JackKa99,def_int_td,0,,,,,
player,201509130htx,htx,JackKa99,def_int_long,0,,,,,
player,201509130htx,htx,JackKa99,pass_defended,0,,,,,
player,201509130htx,htx,JackKa99,sacks,0.0,,,,,
player,201509130htx,htx,JackKa99,tackles_combined,6,,,,,
player,201509130htx,htx,JackKa99,tackles_solo,6,,,,,
player,201509130htx,htx,JackKa99,tackles_assists,0,,,,,
player,201509130htx,htx,JackKa99,tackles_loss,0,,,,,
player,201509130htx,htx,JackKa99,qb_hits,0,,,,,
player,201509130htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201509130htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201509130htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201509130htx,htx,DempQu99,def_int,0,,,,,
player,201509130htx,htx,DempQu99,def_int_yds,0,,,,,
player,201509130htx,htx,DempQu99,def_int_td,0,,,,,
player,201509130htx,htx,DempQu99,def_int_long,0,,,,,
player,201509130htx,htx,DempQu99,pass_defended,0,,,,,
player,201509130htx,htx,DempQu99,sacks,0.0,,,,,
player,201509130htx,htx,DempQu99,tackles_combined,5,,,,,
player,201509130htx,htx,DempQu99,tackles_solo,4,,,,,
player,201509130htx,htx,DempQu99,tackles_assists,1,,,,,
player,201509130htx,htx,DempQu99,tackles_loss,0,,,,,
player,201509130htx,htx,DempQu99,qb_hits,0,,,,,
player,201509130htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201509130htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201509130htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201509130htx,htx,DentAk00,def_int,0,,,,,
player,201509130htx,htx,DentAk00,def_int_yds,0,,,,,
player,201509130htx,htx,DentAk00,def_int_td,0,,,,,
player,201509130htx,htx,DentAk00,def_int_long,0,,,,,
player,201509130htx,htx,DentAk00,pass_defended,0,,,,,
player,201509130htx,htx,DentAk00,sacks,0.0,,,,,
player,201509130htx,htx,DentAk00,tackles_combined,5,,,,,
player,201509130htx,htx,DentAk00,tackles_solo,4,,,,,
player,201509130htx,htx,DentAk00,tackles_assists,1,,,,,
player,201509130htx,htx,DentAk00,tackles_loss,0,,,,,
player,201509130htx,htx,DentAk00,qb_hits,0,,,,,
player,201509130htx,htx,DentAk00,fumbles_rec,0,,,,,
player,201509130htx,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,DentAk00,fumbles_forced,0,,,,,
player,201509130htx,htx,ClowJa00,def_int,0,,,,,
player,201509130htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201509130htx,htx,ClowJa00,def_int_td,0,,,,,
player,201509130htx,htx,ClowJa00,def_int_long,0,,,,,
player,201509130htx,htx,ClowJa00,pass_defended,0,,,,,
player,201509130htx,htx,ClowJa00,sacks,0.0,,,,,
player,201509130htx,htx,ClowJa00,tackles_combined,4,,,,,
player,201509130htx,htx,ClowJa00,tackles_solo,3,,,,,
player,201509130htx,htx,ClowJa00,tackles_assists,1,,,,,
player,201509130htx,htx,ClowJa00,tackles_loss,1,,,,,
player,201509130htx,htx,ClowJa00,qb_hits,0,,,,,
player,201509130htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201509130htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,ClowJa00,fumbles_forced,1,,,,,
player,201509130htx,htx,JoseJo20,def_int,0,,,,,
player,201509130htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201509130htx,htx,JoseJo20,def_int_td,0,,,,,
player,201509130htx,htx,JoseJo20,def_int_long,0,,,,,
player,201509130htx,htx,JoseJo20,pass_defended,1,,,,,
player,201509130htx,htx,JoseJo20,sacks,0.0,,,,,
player,201509130htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201509130htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201509130htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201509130htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201509130htx,htx,JoseJo20,qb_hits,0,,,,,
player,201509130htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201509130htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201509130htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201509130htx,htx,SimoJo01,def_int,0,,,,,
player,201509130htx,htx,SimoJo01,def_int_yds,0,,,,,
player,201509130htx,htx,SimoJo01,def_int_td,0,,,,,
player,201509130htx,htx,SimoJo01,def_int_long,0,,,,,
player,201509130htx,htx,SimoJo01,pass_defended,0,,,,,
player,201509130htx,htx,SimoJo01,sacks,0.0,,,,,
player,201509130htx,htx,SimoJo01,tackles_combined,4,,,,,
player,201509130htx,htx,SimoJo01,tackles_solo,2,,,,,
player,201509130htx,htx,SimoJo01,tackles_assists,2,,,,,
player,201509130htx,htx,SimoJo01,tackles_loss,0,,,,,
player,201509130htx,htx,SimoJo01,qb_hits,0,,,,,
player,201509130htx,htx,SimoJo01,fumbles_rec,0,,,,,
player,201509130htx,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201509130htx,htx,SimoJo01,fumbles_forced,0,,,,,
player,201509130htx,htx,CricJa00,def_int,0,,,,,
player,201509130htx,htx,CricJa00,def_int_yds,0,,,,,
player,201509130htx,htx,CricJa00,def_int_td,0,,,,,
player,201509130htx,htx,CricJa00,def_int_long,0,,,,,
player,201509130htx,htx,CricJa00,pass_defended,1,,,,,
player,201509130htx,htx,CricJa00,sacks,0.0,,,,,
player,201509130htx,htx,CricJa00,tackles_combined,3,,,,,
player,201509130htx,htx,CricJa00,tackles_solo,3,,,,,
player,201509130htx,htx,CricJa00,tackles_assists,0,,,,,
player,201509130htx,htx,CricJa00,tackles_loss,0,,,,,
player,201509130htx,htx,CricJa00,qb_hits,0,,,,,
player,201509130htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201509130htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201509130htx,htx,MoorRa00,def_int,0,,,,,
player,201509130htx,htx,MoorRa00,def_int_yds,0,,,,,
player,201509130htx,htx,MoorRa00,def_int_td,0,,,,,
player,201509130htx,htx,MoorRa00,def_int_long,0,,,,,
player,201509130htx,htx,MoorRa00,pass_defended,0,,,,,
player,201509130htx,htx,MoorRa00,sacks,0.0,,,,,
player,201509130htx,htx,MoorRa00,tackles_combined,3,,,,,
player,201509130htx,htx,MoorRa00,tackles_solo,1,,,,,
player,201509130htx,htx,MoorRa00,tackles_assists,2,,,,,
player,201509130htx,htx,MoorRa00,tackles_loss,0,,,,,
player,201509130htx,htx,MoorRa00,qb_hits,0,,,,,
player,201509130htx,htx,MoorRa00,fumbles_rec,0,,,,,
player,201509130htx,htx,MoorRa00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,MoorRa00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,MoorRa00,fumbles_forced,0,,,,,
player,201509130htx,htx,JohnKe04,def_int,0,,,,,
player,201509130htx,htx,JohnKe04,def_int_yds,0,,,,,
player,201509130htx,htx,JohnKe04,def_int_td,0,,,,,
player,201509130htx,htx,JohnKe04,def_int_long,0,,,,,
player,201509130htx,htx,JohnKe04,pass_defended,0,,,,,
player,201509130htx,htx,JohnKe04,sacks,0.0,,,,,
player,201509130htx,htx,JohnKe04,tackles_combined,2,,,,,
player,201509130htx,htx,JohnKe04,tackles_solo,2,,,,,
player,201509130htx,htx,JohnKe04,tackles_assists,0,,,,,
player,201509130htx,htx,JohnKe04,tackles_loss,0,,,,,
player,201509130htx,htx,JohnKe04,qb_hits,0,,,,,
player,201509130htx,htx,JohnKe04,fumbles_rec,0,,,,,
player,201509130htx,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201509130htx,htx,JohnKe04,fumbles_forced,0,,,,,
player,201509130htx,htx,MercWh00,def_int,0,,,,,
player,201509130htx,htx,MercWh00,def_int_yds,0,,,,,
player,201509130htx,htx,MercWh00,def_int_td,0,,,,,
player,201509130htx,htx,MercWh00,def_int_long,0,,,,,
player,201509130htx,htx,MercWh00,pass_defended,1,,,,,
player,201509130htx,htx,MercWh00,sacks,0.0,,,,,
player,201509130htx,htx,MercWh00,tackles_combined,2,,,,,
player,201509130htx,htx,MercWh00,tackles_solo,1,,,,,
player,201509130htx,htx,MercWh00,tackles_assists,1,,,,,
player,201509130htx,htx,MercWh00,tackles_loss,0,,,,,
player,201509130htx,htx,MercWh00,qb_hits,0,,,,,
player,201509130htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201509130htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201509130htx,htx,BouyA.00,def_int,0,,,,,
player,201509130htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201509130htx,htx,BouyA.00,def_int_td,0,,,,,
player,201509130htx,htx,BouyA.00,def_int_long,0,,,,,
player,201509130htx,htx,BouyA.00,pass_defended,0,,,,,
player,201509130htx,htx,BouyA.00,sacks,0.0,,,,,
player,201509130htx,htx,BouyA.00,tackles_combined,1,,,,,
player,201509130htx,htx,BouyA.00,tackles_solo,1,,,,,
player,201509130htx,htx,BouyA.00,tackles_assists,0,,,,,
player,201509130htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201509130htx,htx,BouyA.00,qb_hits,0,,,,,
player,201509130htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201509130htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201509130htx,htx,HalxAn00,def_int,0,,,,,
player,201509130htx,htx,HalxAn00,def_int_yds,0,,,,,
