game,2015,2,20150920,201509200min,det,"Detroit Lions",16,min,"Minnesota Vikings",26
player,201509200min,det,AbduAm00,pass_long,0,,,,,
player,201509200min,det,AbduAm00,pass_rating,,,,,,
player,201509200min,det,AbduAm00,rush_att,6,,,,,
player,201509200min,det,AbduAm00,rush_yds,9,,,,,
player,201509200min,det,AbduAm00,rush_td,0,,,,,
player,201509200min,det,AbduAm00,rush_long,7,,,,,
player,201509200min,det,AbduAm00,targets,1,,,,,
player,201509200min,det,AbduAm00,rec,1,,,,,
player,201509200min,det,AbduAm00,rec_yds,9,,,,,
player,201509200min,det,AbduAm00,rec_td,0,,,,,
player,201509200min,det,AbduAm00,rec_long,9,,,,,
player,201509200min,det,AbduAm00,fumbles,0,,,,,
player,201509200min,det,AbduAm00,fumbles_lost,0,,,,,
player,201509200min,det,RiddTh00,pass_cmp,0,,,,,
player,201509200min,det,RiddTh00,pass_att,0,,,,,
player,201509200min,det,RiddTh00,pass_yds,0,,,,,
player,201509200min,det,RiddTh00,pass_td,0,,,,,
player,201509200min,det,RiddTh00,pass_int,0,,,,,
player,201509200min,det,RiddTh00,pass_sacked,0,,,,,
player,201509200min,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201509200min,det,RiddTh00,pass_long,0,,,,,
player,201509200min,det,RiddTh00,pass_rating,,,,,,
player,201509200min,det,RiddTh00,rush_att,1,,,,,
player,201509200min,det,RiddTh00,rush_yds,5,,,,,
player,201509200min,det,RiddTh00,rush_td,0,,,,,
player,201509200min,det,RiddTh00,rush_long,5,,,,,
player,201509200min,det,RiddTh00,targets,6,,,,,
player,201509200min,det,RiddTh00,rec,5,,,,,
player,201509200min,det,RiddTh00,rec_yds,41,,,,,
player,201509200min,det,RiddTh00,rec_td,0,,,,,
player,201509200min,det,RiddTh00,rec_long,11,,,,,
player,201509200min,det,RiddTh00,fumbles,1,,,,,
player,201509200min,det,RiddTh00,fumbles_lost,1,,,,,
player,201509200min,det,BellJo01,pass_cmp,0,,,,,
player,201509200min,det,BellJo01,pass_att,0,,,,,
player,201509200min,det,BellJo01,pass_yds,0,,,,,
player,201509200min,det,BellJo01,pass_td,0,,,,,
player,201509200min,det,BellJo01,pass_int,0,,,,,
player,201509200min,det,BellJo01,pass_sacked,0,,,,,
player,201509200min,det,BellJo01,pass_sacked_yds,0,,,,,
player,201509200min,det,BellJo01,pass_long,0,,,,,
player,201509200min,det,BellJo01,pass_rating,,,,,,
player,201509200min,det,BellJo01,rush_att,4,,,,,
player,201509200min,det,BellJo01,rush_yds,2,,,,,
player,201509200min,det,BellJo01,rush_td,0,,,,,
player,201509200min,det,BellJo01,rush_long,3,,,,,
player,201509200min,det,BellJo01,targets,2,,,,,
player,201509200min,det,BellJo01,rec,2,,,,,
player,201509200min,det,BellJo01,rec_yds,16,,,,,
player,201509200min,det,BellJo01,rec_td,0,,,,,
player,201509200min,det,BellJo01,rec_long,16,,,,,
player,201509200min,det,BellJo01,fumbles,0,,,,,
player,201509200min,det,BellJo01,fumbles_lost,0,,,,,
player,201509200min,det,BurtMi00,pass_cmp,0,,,,,
player,201509200min,det,BurtMi00,pass_att,0,,,,,
player,201509200min,det,BurtMi00,pass_yds,0,,,,,
player,201509200min,det,BurtMi00,pass_td,0,,,,,
player,201509200min,det,BurtMi00,pass_int,0,,,,,
player,201509200min,det,BurtMi00,pass_sacked,0,,,,,
player,201509200min,det,BurtMi00,pass_sacked_yds,0,,,,,
player,201509200min,det,BurtMi00,pass_long,0,,,,,
player,201509200min,det,BurtMi00,pass_rating,,,,,,
player,201509200min,det,BurtMi00,rush_att,1,,,,,
player,201509200min,det,BurtMi00,rush_yds,2,,,,,
player,201509200min,det,BurtMi00,rush_td,0,,,,,
player,201509200min,det,BurtMi00,rush_long,2,,,,,
player,201509200min,det,BurtMi00,targets,0,,,,,
player,201509200min,det,BurtMi00,rec,0,,,,,
player,201509200min,det,BurtMi00,rec_yds,0,,,,,
player,201509200min,det,BurtMi00,rec_td,0,,,,,
player,201509200min,det,BurtMi00,rec_long,0,,,,,
player,201509200min,det,BurtMi00,fumbles,0,,,,,
player,201509200min,det,BurtMi00,fumbles_lost,0,,,,,
player,201509200min,det,JohnCa00,pass_cmp,0,,,,,
player,201509200min,det,JohnCa00,pass_att,0,,,,,
player,201509200min,det,JohnCa00,pass_yds,0,,,,,
player,201509200min,det,JohnCa00,pass_td,0,,,,,
player,201509200min,det,JohnCa00,pass_int,0,,,,,
player,201509200min,det,JohnCa00,pass_sacked,0,,,,,
player,201509200min,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201509200min,det,JohnCa00,pass_long,0,,,,,
player,201509200min,det,JohnCa00,pass_rating,,,,,,
player,201509200min,det,JohnCa00,rush_att,0,,,,,
player,201509200min,det,JohnCa00,rush_yds,0,,,,,
player,201509200min,det,JohnCa00,rush_td,0,,,,,
player,201509200min,det,JohnCa00,rush_long,0,,,,,
player,201509200min,det,JohnCa00,targets,17,,,,,
player,201509200min,det,JohnCa00,rec,10,,,,,
player,201509200min,det,JohnCa00,rec_yds,83,,,,,
player,201509200min,det,JohnCa00,rec_td,1,,,,,
player,201509200min,det,JohnCa00,rec_long,18,,,,,
player,201509200min,det,JohnCa00,fumbles,0,,,,,
player,201509200min,det,JohnCa00,fumbles_lost,0,,,,,
player,201509200min,det,TateGo00,pass_cmp,0,,,,,
player,201509200min,det,TateGo00,pass_att,0,,,,,
player,201509200min,det,TateGo00,pass_yds,0,,,,,
player,201509200min,det,TateGo00,pass_td,0,,,,,
player,201509200min,det,TateGo00,pass_int,0,,,,,
player,201509200min,det,TateGo00,pass_sacked,0,,,,,
player,201509200min,det,TateGo00,pass_sacked_yds,0,,,,,
player,201509200min,det,TateGo00,pass_long,0,,,,,
player,201509200min,det,TateGo00,pass_rating,,,,,,
player,201509200min,det,TateGo00,rush_att,0,,,,,
player,201509200min,det,TateGo00,rush_yds,0,,,,,
player,201509200min,det,TateGo00,rush_td,0,,,,,
player,201509200min,det,TateGo00,rush_long,0,,,,,
player,201509200min,det,TateGo00,targets,10,,,,,
player,201509200min,det,TateGo00,rec,6,,,,,
player,201509200min,det,TateGo00,rec_yds,80,,,,,
player,201509200min,det,TateGo00,rec_td,0,,,,,
player,201509200min,det,TateGo00,rec_long,19,,,,,
player,201509200min,det,TateGo00,fumbles,0,,,,,
player,201509200min,det,TateGo00,fumbles_lost,0,,,,,
player,201509200min,det,EbroEr00,pass_cmp,0,,,,,
player,201509200min,det,EbroEr00,pass_att,0,,,,,
player,201509200min,det,EbroEr00,pass_yds,0,,,,,
player,201509200min,det,EbroEr00,pass_td,0,,,,,
player,201509200min,det,EbroEr00,pass_int,0,,,,,
player,201509200min,det,EbroEr00,pass_sacked,0,,,,,
player,201509200min,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201509200min,det,EbroEr00,pass_long,0,,,,,
player,201509200min,det,EbroEr00,pass_rating,,,,,,
player,201509200min,det,EbroEr00,rush_att,0,,,,,
player,201509200min,det,EbroEr00,rush_yds,0,,,,,
player,201509200min,det,EbroEr00,rush_td,0,,,,,
player,201509200min,det,EbroEr00,rush_long,0,,,,,
player,201509200min,det,EbroEr00,targets,10,,,,,
player,201509200min,det,EbroEr00,rec,5,,,,,
player,201509200min,det,EbroEr00,rec_yds,43,,,,,
player,201509200min,det,EbroEr00,rec_td,1,,,,,
player,201509200min,det,EbroEr00,rec_long,16,,,,,
player,201509200min,det,EbroEr00,fumbles,0,,,,,
player,201509200min,det,EbroEr00,fumbles_lost,0,,,,,
player,201509200min,det,MoorLa00,pass_cmp,0,,,,,
player,201509200min,det,MoorLa00,pass_att,0,,,,,
player,201509200min,det,MoorLa00,pass_yds,0,,,,,
player,201509200min,det,MoorLa00,pass_td,0,,,,,
player,201509200min,det,MoorLa00,pass_int,0,,,,,
player,201509200min,det,MoorLa00,pass_sacked,0,,,,,
player,201509200min,det,MoorLa00,pass_sacked_yds,0,,,,,
player,201509200min,det,MoorLa00,pass_long,0,,,,,
player,201509200min,det,MoorLa00,pass_rating,,,,,,
player,201509200min,det,MoorLa00,rush_att,0,,,,,
player,201509200min,det,MoorLa00,rush_yds,0,,,,,
player,201509200min,det,MoorLa00,rush_td,0,,,,,
player,201509200min,det,MoorLa00,rush_long,0,,,,,
player,201509200min,det,MoorLa00,targets,6,,,,,
player,201509200min,det,MoorLa00,rec,3,,,,,
player,201509200min,det,MoorLa00,rec_yds,14,,,,,
player,201509200min,det,MoorLa00,rec_td,0,,,,,
player,201509200min,det,MoorLa00,rec_long,7,,,,,
player,201509200min,det,MoorLa00,fumbles,1,,,,,
player,201509200min,det,MoorLa00,fumbles_lost,1,,,,,
player,201509200min,min,BridTe00,pass_cmp,14,,,,,
player,201509200min,min,BridTe00,pass_att,18,,,,,
player,201509200min,min,BridTe00,pass_yds,153,,,,,
player,201509200min,min,BridTe00,pass_td,1,,,,,
player,201509200min,min,BridTe00,pass_int,0,,,,,
player,201509200min,min,BridTe00,pass_sacked,1,,,,,
player,201509200min,min,BridTe00,pass_sacked_yds,2,,,,,
player,201509200min,min,BridTe00,pass_long,49,,,,,
player,201509200min,min,BridTe00,pass_rating,120.6,,,,,
player,201509200min,min,BridTe00,rush_att,6,,,,,
player,201509200min,min,BridTe00,rush_yds,21,,,,,
player,201509200min,min,BridTe00,rush_td,1,,,,,
player,201509200min,min,BridTe00,rush_long,8,,,,,
player,201509200min,min,BridTe00,targets,0,,,,,
player,201509200min,min,BridTe00,rec,0,,,,,
player,201509200min,min,BridTe00,rec_yds,0,,,,,
player,201509200min,min,BridTe00,rec_td,0,,,,,
player,201509200min,min,BridTe00,rec_long,0,,,,,
player,201509200min,min,BridTe00,fumbles,0,,,,,
player,201509200min,min,BridTe00,fumbles_lost,0,,,,,
player,201509200min,min,PeteAd01,pass_cmp,0,,,,,
player,201509200min,min,PeteAd01,pass_att,0,,,,,
player,201509200min,min,PeteAd01,pass_yds,0,,,,,
player,201509200min,min,PeteAd01,pass_td,0,,,,,
player,201509200min,min,PeteAd01,pass_int,0,,,,,
player,201509200min,min,PeteAd01,pass_sacked,0,,,,,
player,201509200min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201509200min,min,PeteAd01,pass_long,0,,,,,
player,201509200min,min,PeteAd01,pass_rating,,,,,,
player,201509200min,min,PeteAd01,rush_att,29,,,,,
player,201509200min,min,PeteAd01,rush_yds,134,,,,,
player,201509200min,min,PeteAd01,rush_td,0,,,,,
player,201509200min,min,PeteAd01,rush_long,25,,,,,
player,201509200min,min,PeteAd01,targets,2,,,,,
player,201509200min,min,PeteAd01,rec,2,,,,,
player,201509200min,min,PeteAd01,rec_yds,58,,,,,
player,201509200min,min,PeteAd01,rec_td,0,,,,,
player,201509200min,min,PeteAd01,rec_long,49,,,,,
player,201509200min,min,PeteAd01,fumbles,2,,,,,
player,201509200min,min,PeteAd01,fumbles_lost,1,,,,,
player,201509200min,min,WrigJa02,pass_cmp,0,,,,,
player,201509200min,min,WrigJa02,pass_att,0,,,,,
player,201509200min,min,WrigJa02,pass_yds,0,,,,,
player,201509200min,min,WrigJa02,pass_td,0,,,,,
player,201509200min,min,WrigJa02,pass_int,0,,,,,
player,201509200min,min,WrigJa02,pass_sacked,0,,,,,
player,201509200min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201509200min,min,WrigJa02,pass_long,0,,,,,
player,201509200min,min,WrigJa02,pass_rating,,,,,,
player,201509200min,min,WrigJa02,rush_att,1,,,,,
player,201509200min,min,WrigJa02,rush_yds,29,,,,,
player,201509200min,min,WrigJa02,rush_td,0,,,,,
player,201509200min,min,WrigJa02,rush_long,29,,,,,
player,201509200min,min,WrigJa02,targets,2,,,,,
player,201509200min,min,WrigJa02,rec,1,,,,,
player,201509200min,min,WrigJa02,rec_yds,17,,,,,
player,201509200min,min,WrigJa02,rec_td,0,,,,,
player,201509200min,min,WrigJa02,rec_long,17,,,,,
player,201509200min,min,WrigJa02,fumbles,0,,,,,
player,201509200min,min,WrigJa02,fumbles_lost,0,,,,,
player,201509200min,min,AsiaMa00,pass_cmp,0,,,,,
player,201509200min,min,AsiaMa00,pass_att,0,,,,,
player,201509200min,min,AsiaMa00,pass_yds,0,,,,,
player,201509200min,min,AsiaMa00,pass_td,0,,,,,
player,201509200min,min,AsiaMa00,pass_int,0,,,,,
player,201509200min,min,AsiaMa00,pass_sacked,0,,,,,
player,201509200min,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201509200min,min,AsiaMa00,pass_long,0,,,,,
player,201509200min,min,AsiaMa00,pass_rating,,,,,,
player,201509200min,min,AsiaMa00,rush_att,2,,,,,
player,201509200min,min,AsiaMa00,rush_yds,8,,,,,
player,201509200min,min,AsiaMa00,rush_td,0,,,,,
player,201509200min,min,AsiaMa00,rush_long,6,,,,,
player,201509200min,min,AsiaMa00,targets,0,,,,,
player,201509200min,min,AsiaMa00,rec,0,,,,,
player,201509200min,min,AsiaMa00,rec_yds,0,,,,,
player,201509200min,min,AsiaMa00,rec_td,0,,,,,
player,201509200min,min,AsiaMa00,rec_long,0,,,,,
player,201509200min,min,AsiaMa00,fumbles,0,,,,,
player,201509200min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201509200min,min,McKiJe00,pass_cmp,0,,,,,
player,201509200min,min,McKiJe00,pass_att,0,,,,,
player,201509200min,min,McKiJe00,pass_yds,0,,,,,
player,201509200min,min,McKiJe00,pass_td,0,,,,,
player,201509200min,min,McKiJe00,pass_int,0,,,,,
player,201509200min,min,McKiJe00,pass_sacked,0,,,,,
player,201509200min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201509200min,min,McKiJe00,pass_long,0,,,,,
player,201509200min,min,McKiJe00,pass_rating,,,,,,
player,201509200min,min,McKiJe00,rush_att,3,,,,,
player,201509200min,min,McKiJe00,rush_yds,6,,,,,
player,201509200min,min,McKiJe00,rush_td,0,,,,,
player,201509200min,min,McKiJe00,rush_long,3,,,,,
player,201509200min,min,McKiJe00,targets,0,,,,,
player,201509200min,min,McKiJe00,rec,0,,,,,
player,201509200min,min,McKiJe00,rec_yds,0,,,,,
player,201509200min,min,McKiJe00,rec_td,0,,,,,
player,201509200min,min,McKiJe00,rec_long,0,,,,,
player,201509200min,min,McKiJe00,fumbles,0,,,,,
player,201509200min,min,McKiJe00,fumbles_lost,0,,,,,
player,201509200min,min,LineZa01,pass_cmp,0,,,,,
player,201509200min,min,LineZa01,pass_att,0,,,,,
player,201509200min,min,LineZa01,pass_yds,0,,,,,
player,201509200min,min,LineZa01,pass_td,0,,,,,
player,201509200min,min,LineZa01,pass_int,0,,,,,
player,201509200min,min,LineZa01,pass_sacked,0,,,,,
player,201509200min,min,LineZa01,pass_sacked_yds,0,,,,,
player,201509200min,min,LineZa01,pass_long,0,,,,,
player,201509200min,min,LineZa01,pass_rating,,,,,,
player,201509200min,min,LineZa01,rush_att,1,,,,,
player,201509200min,min,LineZa01,rush_yds,1,,,,,
player,201509200min,min,LineZa01,rush_td,1,,,,,
player,201509200min,min,LineZa01,rush_long,1,,,,,
player,201509200min,min,LineZa01,targets,0,,,,,
player,201509200min,min,LineZa01,rec,0,,,,,
player,201509200min,min,LineZa01,rec_yds,0,,,,,
player,201509200min,min,LineZa01,rec_td,0,,,,,
player,201509200min,min,LineZa01,rec_long,0,,,,,
player,201509200min,min,LineZa01,fumbles,0,,,,,
player,201509200min,min,LineZa01,fumbles_lost,0,,,,,
player,201509200min,min,WallMi00,pass_cmp,0,,,,,
player,201509200min,min,WallMi00,pass_att,0,,,,,
player,201509200min,min,WallMi00,pass_yds,0,,,,,
player,201509200min,min,WallMi00,pass_td,0,,,,,
player,201509200min,min,WallMi00,pass_int,0,,,,,
player,201509200min,min,WallMi00,pass_sacked,0,,,,,
player,201509200min,min,WallMi00,pass_sacked_yds,0,,,,,
player,201509200min,min,WallMi00,pass_long,0,,,,,
player,201509200min,min,WallMi00,pass_rating,,,,,,
player,201509200min,min,WallMi00,rush_att,0,,,,,
player,201509200min,min,WallMi00,rush_yds,0,,,,,
player,201509200min,min,WallMi00,rush_td,0,,,,,
player,201509200min,min,WallMi00,rush_long,0,,,,,
player,201509200min,min,WallMi00,targets,3,,,,,
player,201509200min,min,WallMi00,rec,3,,,,,
player,201509200min,min,WallMi00,rec_yds,38,,,,,
player,201509200min,min,WallMi00,rec_td,0,,,,,
player,201509200min,min,WallMi00,rec_long,22,,,,,
player,201509200min,min,WallMi00,fumbles,0,,,,,
player,201509200min,min,WallMi00,fumbles_lost,0,,,,,
player,201509200min,min,RudoKy00,pass_cmp,0,,,,,
player,201509200min,min,RudoKy00,pass_att,0,,,,,
player,201509200min,min,RudoKy00,pass_yds,0,,,,,
player,201509200min,min,RudoKy00,pass_td,0,,,,,
player,201509200min,min,RudoKy00,pass_int,0,,,,,
player,201509200min,min,RudoKy00,pass_sacked,0,,,,,
player,201509200min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201509200min,min,RudoKy00,pass_long,0,,,,,
player,201509200min,min,RudoKy00,pass_rating,,,,,,
player,201509200min,min,RudoKy00,rush_att,0,,,,,
player,201509200min,min,RudoKy00,rush_yds,0,,,,,
player,201509200min,min,RudoKy00,rush_td,0,,,,,
player,201509200min,min,RudoKy00,rush_long,0,,,,,
player,201509200min,min,RudoKy00,targets,7,,,,,
player,201509200min,min,RudoKy00,rec,5,,,,,
player,201509200min,min,RudoKy00,rec_yds,30,,,,,
player,201509200min,min,RudoKy00,rec_td,1,,,,,
player,201509200min,min,RudoKy00,rec_long,11,,,,,
player,201509200min,min,RudoKy00,fumbles,0,,,,,
player,201509200min,min,RudoKy00,fumbles_lost,0,,,,,
player,201509200min,min,JohnCh08,pass_cmp,0,,,,,
player,201509200min,min,JohnCh08,pass_att,0,,,,,
player,201509200min,min,JohnCh08,pass_yds,0,,,,,
player,201509200min,min,JohnCh08,pass_td,0,,,,,
player,201509200min,min,JohnCh08,pass_int,0,,,,,
player,201509200min,min,JohnCh08,pass_sacked,0,,,,,
player,201509200min,min,JohnCh08,pass_sacked_yds,0,,,,,
player,201509200min,min,JohnCh08,pass_long,0,,,,,
player,201509200min,min,JohnCh08,pass_rating,,,,,,
player,201509200min,min,JohnCh08,rush_att,0,,,,,
player,201509200min,min,JohnCh08,rush_yds,0,,,,,
player,201509200min,min,JohnCh08,rush_td,0,,,,,
player,201509200min,min,JohnCh08,rush_long,0,,,,,
player,201509200min,min,JohnCh08,targets,3,,,,,
player,201509200min,min,JohnCh08,rec,3,,,,,
player,201509200min,min,JohnCh08,rec_yds,10,,,,,
player,201509200min,min,JohnCh08,rec_td,0,,,,,
player,201509200min,min,JohnCh08,rec_long,4,,,,,
player,201509200min,min,JohnCh08,fumbles,0,,,,,
player,201509200min,min,JohnCh08,fumbles_lost,0,,,,,
player,201509200min,min,ElliRh00,pass_cmp,0,,,,,
player,201509200min,min,ElliRh00,pass_att,0,,,,,
player,201509200min,min,ElliRh00,pass_yds,0,,,,,
player,201509200min,min,ElliRh00,pass_td,0,,,,,
player,201509200min,min,ElliRh00,pass_int,0,,,,,
player,201509200min,min,ElliRh00,pass_sacked,0,,,,,
player,201509200min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201509200min,min,ElliRh00,pass_long,0,,,,,
player,201509200min,min,ElliRh00,pass_rating,,,,,,
player,201509200min,min,ElliRh00,rush_att,0,,,,,
player,201509200min,min,ElliRh00,rush_yds,0,,,,,
player,201509200min,min,ElliRh00,rush_td,0,,,,,
player,201509200min,min,ElliRh00,rush_long,0,,,,,
player,201509200min,min,ElliRh00,targets,1,,,,,
player,201509200min,min,ElliRh00,rec,0,,,,,
player,201509200min,min,ElliRh00,rec_yds,0,,,,,
player,201509200min,min,ElliRh00,rec_td,0,,,,,
player,201509200min,min,ElliRh00,rec_long,0,,,,,
player,201509200min,min,ElliRh00,fumbles,0,,,,,
player,201509200min,min,ElliRh00,fumbles_lost,0,,,,,
player,201509200min,det,AnsaEz00,def_int,0,,,,,
player,201509200min,det,AnsaEz00,def_int_yds,0,,,,,
player,201509200min,det,AnsaEz00,def_int_td,0,,,,,
player,201509200min,det,AnsaEz00,def_int_long,0,,,,,
player,201509200min,det,AnsaEz00,pass_defended,0,,,,,
player,201509200min,det,AnsaEz00,sacks,1.0,,,,,
player,201509200min,det,AnsaEz00,tackles_combined,7,,,,,
player,201509200min,det,AnsaEz00,tackles_solo,6,,,,,
player,201509200min,det,AnsaEz00,tackles_assists,1,,,,,
player,201509200min,det,AnsaEz00,tackles_loss,3,,,,,
player,201509200min,det,AnsaEz00,qb_hits,1,,,,,
player,201509200min,det,AnsaEz00,fumbles_rec,0,,,,,
player,201509200min,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201509200min,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201509200min,det,AnsaEz00,fumbles_forced,0,,,,,
player,201509200min,det,IhedJa00,def_int,0,,,,,
player,201509200min,det,IhedJa00,def_int_yds,0,,,,,
player,201509200min,det,IhedJa00,def_int_td,0,,,,,
player,201509200min,det,IhedJa00,def_int_long,0,,,,,
player,201509200min,det,IhedJa00,pass_defended,0,,,,,
player,201509200min,det,IhedJa00,sacks,0.0,,,,,
player,201509200min,det,IhedJa00,tackles_combined,11,,,,,
player,201509200min,det,IhedJa00,tackles_solo,9,,,,,
player,201509200min,det,IhedJa00,tackles_assists,2,,,,,
player,201509200min,det,IhedJa00,tackles_loss,0,,,,,
player,201509200min,det,IhedJa00,qb_hits,0,,,,,
player,201509200min,det,IhedJa00,fumbles_rec,0,,,,,
player,201509200min,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201509200min,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201509200min,det,IhedJa00,fumbles_forced,2,,,,,
player,201509200min,det,TullSt20,def_int,0,,,,,
player,201509200min,det,TullSt20,def_int_yds,0,,,,,
player,201509200min,det,TullSt20,def_int_td,0,,,,,
player,201509200min,det,TullSt20,def_int_long,0,,,,,
player,201509200min,det,TullSt20,pass_defended,0,,,,,
player,201509200min,det,TullSt20,sacks,0.0,,,,,
player,201509200min,det,TullSt20,tackles_combined,6,,,,,
player,201509200min,det,TullSt20,tackles_solo,0,,,,,
player,201509200min,det,TullSt20,tackles_assists,6,,,,,
player,201509200min,det,TullSt20,tackles_loss,0,,,,,
player,201509200min,det,TullSt20,qb_hits,0,,,,,
player,201509200min,det,TullSt20,fumbles_rec,0,,,,,
player,201509200min,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201509200min,det,TullSt20,fumbles_rec_td,0,,,,,
player,201509200min,det,TullSt20,fumbles_forced,0,,,,,
player,201509200min,det,ByneJo00,def_int,0,,,,,
player,201509200min,det,ByneJo00,def_int_yds,0,,,,,
player,201509200min,det,ByneJo00,def_int_td,0,,,,,
player,201509200min,det,ByneJo00,def_int_long,0,,,,,
player,201509200min,det,ByneJo00,pass_defended,0,,,,,
player,201509200min,det,ByneJo00,sacks,0.0,,,,,
player,201509200min,det,ByneJo00,tackles_combined,5,,,,,
player,201509200min,det,ByneJo00,tackles_solo,4,,,,,
player,201509200min,det,ByneJo00,tackles_assists,1,,,,,
player,201509200min,det,ByneJo00,tackles_loss,1,,,,,
player,201509200min,det,ByneJo00,qb_hits,0,,,,,
player,201509200min,det,ByneJo00,fumbles_rec,0,,,,,
player,201509200min,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201509200min,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201509200min,det,ByneJo00,fumbles_forced,0,,,,,
player,201509200min,det,MathRa99,def_int,0,,,,,
player,201509200min,det,MathRa99,def_int_yds,0,,,,,
player,201509200min,det,MathRa99,def_int_td,0,,,,,
player,201509200min,det,MathRa99,def_int_long,0,,,,,
player,201509200min,det,MathRa99,pass_defended,0,,,,,
player,201509200min,det,MathRa99,sacks,0.0,,,,,
player,201509200min,det,MathRa99,tackles_combined,5,,,,,
player,201509200min,det,MathRa99,tackles_solo,5,,,,,
player,201509200min,det,MathRa99,tackles_assists,0,,,,,
player,201509200min,det,MathRa99,tackles_loss,0,,,,,
player,201509200min,det,MathRa99,qb_hits,0,,,,,
player,201509200min,det,MathRa99,fumbles_rec,0,,,,,
player,201509200min,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201509200min,det,MathRa99,fumbles_rec_td,0,,,,,
player,201509200min,det,MathRa99,fumbles_forced,0,,,,,
player,201509200min,det,QuinGl99,def_int,0,,,,,
player,201509200min,det,QuinGl99,def_int_yds,0,,,,,
player,201509200min,det,QuinGl99,def_int_td,0,,,,,
player,201509200min,det,QuinGl99,def_int_long,0,,,,,
player,201509200min,det,QuinGl99,pass_defended,0,,,,,
player,201509200min,det,QuinGl99,sacks,0.0,,,,,
player,201509200min,det,QuinGl99,tackles_combined,5,,,,,
player,201509200min,det,QuinGl99,tackles_solo,5,,,,,
