game,2015,16,20151227,201512270sea,ram,"St. Louis Rams",23,sea,"Seattle Seahawks",17
player,201512270sea,ram,HayeWi99,def_int_yds,0,,,,,
player,201512270sea,ram,HayeWi99,def_int_td,0,,,,,
player,201512270sea,ram,HayeWi99,def_int_long,0,,,,,
player,201512270sea,ram,HayeWi99,pass_defended,0,,,,,
player,201512270sea,ram,HayeWi99,sacks,3.0,,,,,
player,201512270sea,ram,HayeWi99,tackles_combined,9,,,,,
player,201512270sea,ram,HayeWi99,tackles_solo,7,,,,,
player,201512270sea,ram,HayeWi99,tackles_assists,2,,,,,
player,201512270sea,ram,HayeWi99,tackles_loss,4,,,,,
player,201512270sea,ram,HayeWi99,qb_hits,6,,,,,
player,201512270sea,ram,HayeWi99,fumbles_rec,0,,,,,
player,201512270sea,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201512270sea,ram,HayeWi99,fumbles_forced,0,,,,,
player,201512270sea,ram,AyerAk00,def_int,0,,,,,
player,201512270sea,ram,AyerAk00,def_int_yds,0,,,,,
player,201512270sea,ram,AyerAk00,def_int_td,0,,,,,
player,201512270sea,ram,AyerAk00,def_int_long,0,,,,,
player,201512270sea,ram,AyerAk00,pass_defended,1,,,,,
player,201512270sea,ram,AyerAk00,sacks,0.5,,,,,
player,201512270sea,ram,AyerAk00,tackles_combined,8,,,,,
player,201512270sea,ram,AyerAk00,tackles_solo,4,,,,,
player,201512270sea,ram,AyerAk00,tackles_assists,4,,,,,
player,201512270sea,ram,AyerAk00,tackles_loss,0,,,,,
player,201512270sea,ram,AyerAk00,qb_hits,2,,,,,
player,201512270sea,ram,AyerAk00,fumbles_rec,2,,,,,
player,201512270sea,ram,AyerAk00,fumbles_rec_yds,45,,,,,
player,201512270sea,ram,AyerAk00,fumbles_rec_td,1,,,,,
player,201512270sea,ram,AyerAk00,fumbles_forced,0,,,,,
player,201512270sea,ram,SimsEu99,def_int,0,,,,,
player,201512270sea,ram,SimsEu99,def_int_yds,0,,,,,
player,201512270sea,ram,SimsEu99,def_int_td,0,,,,,
player,201512270sea,ram,SimsEu99,def_int_long,0,,,,,
player,201512270sea,ram,SimsEu99,pass_defended,0,,,,,
player,201512270sea,ram,SimsEu99,sacks,0.5,,,,,
player,201512270sea,ram,SimsEu99,tackles_combined,5,,,,,
player,201512270sea,ram,SimsEu99,tackles_solo,2,,,,,
player,201512270sea,ram,SimsEu99,tackles_assists,3,,,,,
player,201512270sea,ram,SimsEu99,tackles_loss,0,,,,,
player,201512270sea,ram,SimsEu99,qb_hits,2,,,,,
player,201512270sea,ram,SimsEu99,fumbles_rec,0,,,,,
player,201512270sea,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201512270sea,ram,SimsEu99,fumbles_forced,1,,,,,
player,201512270sea,ram,AlexMa00,def_int,0,,,,,
player,201512270sea,ram,AlexMa00,def_int_yds,0,,,,,
player,201512270sea,ram,AlexMa00,def_int_td,0,,,,,
player,201512270sea,ram,AlexMa00,def_int_long,0,,,,,
player,201512270sea,ram,AlexMa00,pass_defended,0,,,,,
player,201512270sea,ram,AlexMa00,sacks,0.0,,,,,
player,201512270sea,ram,AlexMa00,tackles_combined,8,,,,,
player,201512270sea,ram,AlexMa00,tackles_solo,4,,,,,
player,201512270sea,ram,AlexMa00,tackles_assists,4,,,,,
player,201512270sea,ram,AlexMa00,tackles_loss,0,,,,,
player,201512270sea,ram,AlexMa00,qb_hits,0,,,,,
player,201512270sea,ram,AlexMa00,fumbles_rec,0,,,,,
player,201512270sea,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,AlexMa00,fumbles_forced,0,,,,,
player,201512270sea,ram,LaurJa99,def_int,0,,,,,
player,201512270sea,ram,LaurJa99,def_int_yds,0,,,,,
player,201512270sea,ram,LaurJa99,def_int_td,0,,,,,
player,201512270sea,ram,LaurJa99,def_int_long,0,,,,,
player,201512270sea,ram,LaurJa99,pass_defended,0,,,,,
player,201512270sea,ram,LaurJa99,sacks,0.0,,,,,
player,201512270sea,ram,LaurJa99,tackles_combined,7,,,,,
player,201512270sea,ram,LaurJa99,tackles_solo,2,,,,,
player,201512270sea,ram,LaurJa99,tackles_assists,5,,,,,
player,201512270sea,ram,LaurJa99,tackles_loss,0,,,,,
player,201512270sea,ram,LaurJa99,qb_hits,0,,,,,
player,201512270sea,ram,LaurJa99,fumbles_rec,0,,,,,
player,201512270sea,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201512270sea,ram,LaurJa99,fumbles_forced,0,,,,,
player,201512270sea,ram,BarrMa00,def_int,0,,,,,
player,201512270sea,ram,BarrMa00,def_int_yds,0,,,,,
player,201512270sea,ram,BarrMa00,def_int_td,0,,,,,
player,201512270sea,ram,BarrMa00,def_int_long,0,,,,,
player,201512270sea,ram,BarrMa00,pass_defended,0,,,,,
player,201512270sea,ram,BarrMa00,sacks,0.0,,,,,
player,201512270sea,ram,BarrMa00,tackles_combined,3,,,,,
player,201512270sea,ram,BarrMa00,tackles_solo,2,,,,,
player,201512270sea,ram,BarrMa00,tackles_assists,1,,,,,
player,201512270sea,ram,BarrMa00,tackles_loss,1,,,,,
player,201512270sea,ram,BarrMa00,qb_hits,1,,,,,
player,201512270sea,ram,BarrMa00,fumbles_rec,0,,,,,
player,201512270sea,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,BarrMa00,fumbles_forced,1,,,,,
player,201512270sea,ram,DonaAa00,def_int,0,,,,,
player,201512270sea,ram,DonaAa00,def_int_yds,0,,,,,
player,201512270sea,ram,DonaAa00,def_int_td,0,,,,,
player,201512270sea,ram,DonaAa00,def_int_long,0,,,,,
player,201512270sea,ram,DonaAa00,pass_defended,0,,,,,
player,201512270sea,ram,DonaAa00,sacks,0.0,,,,,
player,201512270sea,ram,DonaAa00,tackles_combined,3,,,,,
player,201512270sea,ram,DonaAa00,tackles_solo,2,,,,,
player,201512270sea,ram,DonaAa00,tackles_assists,1,,,,,
player,201512270sea,ram,DonaAa00,tackles_loss,1,,,,,
player,201512270sea,ram,DonaAa00,qb_hits,2,,,,,
player,201512270sea,ram,DonaAa00,fumbles_rec,0,,,,,
player,201512270sea,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,DonaAa00,fumbles_forced,0,,,,,
player,201512270sea,ram,JoynLa00,def_int,0,,,,,
player,201512270sea,ram,JoynLa00,def_int_yds,0,,,,,
player,201512270sea,ram,JoynLa00,def_int_td,0,,,,,
player,201512270sea,ram,JoynLa00,def_int_long,0,,,,,
player,201512270sea,ram,JoynLa00,pass_defended,1,,,,,
player,201512270sea,ram,JoynLa00,sacks,0.0,,,,,
player,201512270sea,ram,JoynLa00,tackles_combined,3,,,,,
player,201512270sea,ram,JoynLa00,tackles_solo,2,,,,,
player,201512270sea,ram,JoynLa00,tackles_assists,1,,,,,
player,201512270sea,ram,JoynLa00,tackles_loss,0,,,,,
player,201512270sea,ram,JoynLa00,qb_hits,0,,,,,
player,201512270sea,ram,JoynLa00,fumbles_rec,0,,,,,
player,201512270sea,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,JoynLa00,fumbles_forced,0,,,,,
player,201512270sea,ram,McLeRo00,def_int,0,,,,,
player,201512270sea,ram,McLeRo00,def_int_yds,0,,,,,
player,201512270sea,ram,McLeRo00,def_int_td,0,,,,,
player,201512270sea,ram,McLeRo00,def_int_long,0,,,,,
player,201512270sea,ram,McLeRo00,pass_defended,1,,,,,
player,201512270sea,ram,McLeRo00,sacks,0.0,,,,,
player,201512270sea,ram,McLeRo00,tackles_combined,3,,,,,
player,201512270sea,ram,McLeRo00,tackles_solo,2,,,,,
player,201512270sea,ram,McLeRo00,tackles_assists,1,,,,,
player,201512270sea,ram,McLeRo00,tackles_loss,0,,,,,
player,201512270sea,ram,McLeRo00,qb_hits,0,,,,,
player,201512270sea,ram,McLeRo00,fumbles_rec,0,,,,,
player,201512270sea,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,McLeRo00,fumbles_forced,0,,,,,
player,201512270sea,ram,BateDa00,def_int,0,,,,,
player,201512270sea,ram,BateDa00,def_int_yds,0,,,,,
player,201512270sea,ram,BateDa00,def_int_td,0,,,,,
player,201512270sea,ram,BateDa00,def_int_long,0,,,,,
player,201512270sea,ram,BateDa00,pass_defended,0,,,,,
player,201512270sea,ram,BateDa00,sacks,0.0,,,,,
player,201512270sea,ram,BateDa00,tackles_combined,2,,,,,
player,201512270sea,ram,BateDa00,tackles_solo,2,,,,,
player,201512270sea,ram,BateDa00,tackles_assists,0,,,,,
player,201512270sea,ram,BateDa00,tackles_loss,0,,,,,
player,201512270sea,ram,BateDa00,qb_hits,0,,,,,
player,201512270sea,ram,BateDa00,fumbles_rec,0,,,,,
player,201512270sea,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,BateDa00,fumbles_forced,0,,,,,
player,201512270sea,ram,BrocMi00,def_int,0,,,,,
player,201512270sea,ram,BrocMi00,def_int_yds,0,,,,,
player,201512270sea,ram,BrocMi00,def_int_td,0,,,,,
player,201512270sea,ram,BrocMi00,def_int_long,0,,,,,
player,201512270sea,ram,BrocMi00,pass_defended,0,,,,,
player,201512270sea,ram,BrocMi00,sacks,0.0,,,,,
player,201512270sea,ram,BrocMi00,tackles_combined,2,,,,,
player,201512270sea,ram,BrocMi00,tackles_solo,2,,,,,
player,201512270sea,ram,BrocMi00,tackles_assists,0,,,,,
player,201512270sea,ram,BrocMi00,tackles_loss,1,,,,,
player,201512270sea,ram,BrocMi00,qb_hits,0,,,,,
player,201512270sea,ram,BrocMi00,fumbles_rec,0,,,,,
player,201512270sea,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,BrocMi00,fumbles_forced,0,,,,,
player,201512270sea,ram,FairNi00,def_int,0,,,,,
player,201512270sea,ram,FairNi00,def_int_yds,0,,,,,
player,201512270sea,ram,FairNi00,def_int_td,0,,,,,
player,201512270sea,ram,FairNi00,def_int_long,0,,,,,
player,201512270sea,ram,FairNi00,pass_defended,0,,,,,
player,201512270sea,ram,FairNi00,sacks,0.0,,,,,
player,201512270sea,ram,FairNi00,tackles_combined,2,,,,,
player,201512270sea,ram,FairNi00,tackles_solo,0,,,,,
player,201512270sea,ram,FairNi00,tackles_assists,2,,,,,
player,201512270sea,ram,FairNi00,tackles_loss,0,,,,,
player,201512270sea,ram,FairNi00,qb_hits,0,,,,,
player,201512270sea,ram,FairNi00,fumbles_rec,0,,,,,
player,201512270sea,ram,FairNi00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,FairNi00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,FairNi00,fumbles_forced,0,,,,,
player,201512270sea,ram,JenkJa03,def_int,0,,,,,
player,201512270sea,ram,JenkJa03,def_int_yds,0,,,,,
player,201512270sea,ram,JenkJa03,def_int_td,0,,,,,
player,201512270sea,ram,JenkJa03,def_int_long,0,,,,,
player,201512270sea,ram,JenkJa03,pass_defended,1,,,,,
player,201512270sea,ram,JenkJa03,sacks,0.0,,,,,
player,201512270sea,ram,JenkJa03,tackles_combined,2,,,,,
player,201512270sea,ram,JenkJa03,tackles_solo,2,,,,,
player,201512270sea,ram,JenkJa03,tackles_assists,0,,,,,
player,201512270sea,ram,JenkJa03,tackles_loss,0,,,,,
player,201512270sea,ram,JenkJa03,qb_hits,0,,,,,
player,201512270sea,ram,JenkJa03,fumbles_rec,0,,,,,
player,201512270sea,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201512270sea,ram,JenkJa03,fumbles_forced,0,,,,,
player,201512270sea,ram,LongCh99,def_int,0,,,,,
player,201512270sea,ram,LongCh99,def_int_yds,0,,,,,
player,201512270sea,ram,LongCh99,def_int_td,0,,,,,
player,201512270sea,ram,LongCh99,def_int_long,0,,,,,
player,201512270sea,ram,LongCh99,pass_defended,0,,,,,
player,201512270sea,ram,LongCh99,sacks,0.0,,,,,
player,201512270sea,ram,LongCh99,tackles_combined,2,,,,,
player,201512270sea,ram,LongCh99,tackles_solo,1,,,,,
player,201512270sea,ram,LongCh99,tackles_assists,1,,,,,
player,201512270sea,ram,LongCh99,tackles_loss,0,,,,,
player,201512270sea,ram,LongCh99,qb_hits,0,,,,,
player,201512270sea,ram,LongCh99,fumbles_rec,0,,,,,
player,201512270sea,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201512270sea,ram,LongCh99,fumbles_forced,1,,,,,
player,201512270sea,ram,ReynCh00,def_int,0,,,,,
player,201512270sea,ram,ReynCh00,def_int_yds,0,,,,,
player,201512270sea,ram,ReynCh00,def_int_td,0,,,,,
player,201512270sea,ram,ReynCh00,def_int_long,0,,,,,
player,201512270sea,ram,ReynCh00,pass_defended,0,,,,,
player,201512270sea,ram,ReynCh00,sacks,0.0,,,,,
player,201512270sea,ram,ReynCh00,tackles_combined,1,,,,,
player,201512270sea,ram,ReynCh00,tackles_solo,1,,,,,
player,201512270sea,ram,ReynCh00,tackles_assists,0,,,,,
player,201512270sea,ram,ReynCh00,tackles_loss,0,,,,,
player,201512270sea,ram,ReynCh00,qb_hits,0,,,,,
player,201512270sea,ram,ReynCh00,fumbles_rec,0,,,,,
player,201512270sea,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,ReynCh00,fumbles_forced,0,,,,,
player,201512270sea,ram,ZuerGr00,def_int,0,,,,,
player,201512270sea,ram,ZuerGr00,def_int_yds,0,,,,,
player,201512270sea,ram,ZuerGr00,def_int_td,0,,,,,
player,201512270sea,ram,ZuerGr00,def_int_long,0,,,,,
player,201512270sea,ram,ZuerGr00,pass_defended,0,,,,,
player,201512270sea,ram,ZuerGr00,sacks,0.0,,,,,
player,201512270sea,ram,ZuerGr00,tackles_combined,1,,,,,
player,201512270sea,ram,ZuerGr00,tackles_solo,1,,,,,
player,201512270sea,ram,ZuerGr00,tackles_assists,0,,,,,
player,201512270sea,ram,ZuerGr00,tackles_loss,0,,,,,
player,201512270sea,ram,ZuerGr00,qb_hits,0,,,,,
player,201512270sea,ram,ZuerGr00,fumbles_rec,0,,,,,
player,201512270sea,ram,ZuerGr00,fumbles_rec_yds,0,,,,,
player,201512270sea,ram,ZuerGr00,fumbles_rec_td,0,,,,,
player,201512270sea,ram,ZuerGr00,fumbles_forced,0,,,,,
player,201512270sea,sea,WagnBo00,def_int,0,,,,,
player,201512270sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201512270sea,sea,WagnBo00,def_int_td,0,,,,,
player,201512270sea,sea,WagnBo00,def_int_long,0,,,,,
player,201512270sea,sea,WagnBo00,pass_defended,1,,,,,
player,201512270sea,sea,WagnBo00,sacks,0.0,,,,,
player,201512270sea,sea,WagnBo00,tackles_combined,11,,,,,
player,201512270sea,sea,WagnBo00,tackles_solo,9,,,,,
player,201512270sea,sea,WagnBo00,tackles_assists,2,,,,,
player,201512270sea,sea,WagnBo00,tackles_loss,2,,,,,
player,201512270sea,sea,WagnBo00,qb_hits,0,,,,,
player,201512270sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201512270sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201512270sea,sea,McCrKe00,def_int,0,,,,,
player,201512270sea,sea,McCrKe00,def_int_yds,0,,,,,
player,201512270sea,sea,McCrKe00,def_int_td,0,,,,,
player,201512270sea,sea,McCrKe00,def_int_long,0,,,,,
player,201512270sea,sea,McCrKe00,pass_defended,1,,,,,
player,201512270sea,sea,McCrKe00,sacks,0.0,,,,,
player,201512270sea,sea,McCrKe00,tackles_combined,10,,,,,
player,201512270sea,sea,McCrKe00,tackles_solo,5,,,,,
player,201512270sea,sea,McCrKe00,tackles_assists,5,,,,,
player,201512270sea,sea,McCrKe00,tackles_loss,0,,,,,
player,201512270sea,sea,McCrKe00,qb_hits,0,,,,,
player,201512270sea,sea,McCrKe00,fumbles_rec,0,,,,,
player,201512270sea,sea,McCrKe00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,McCrKe00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,McCrKe00,fumbles_forced,0,,,,,
player,201512270sea,sea,WrigK.00,def_int,0,,,,,
player,201512270sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201512270sea,sea,WrigK.00,def_int_td,0,,,,,
player,201512270sea,sea,WrigK.00,def_int_long,0,,,,,
player,201512270sea,sea,WrigK.00,pass_defended,1,,,,,
player,201512270sea,sea,WrigK.00,sacks,0.0,,,,,
player,201512270sea,sea,WrigK.00,tackles_combined,6,,,,,
player,201512270sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201512270sea,sea,WrigK.00,tackles_assists,2,,,,,
player,201512270sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201512270sea,sea,WrigK.00,qb_hits,0,,,,,
player,201512270sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201512270sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,WrigK.00,fumbles_forced,1,,,,,
player,201512270sea,sea,SheaDe00,def_int,0,,,,,
player,201512270sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201512270sea,sea,SheaDe00,def_int_td,0,,,,,
player,201512270sea,sea,SheaDe00,def_int_long,0,,,,,
player,201512270sea,sea,SheaDe00,pass_defended,1,,,,,
player,201512270sea,sea,SheaDe00,sacks,0.0,,,,,
player,201512270sea,sea,SheaDe00,tackles_combined,5,,,,,
player,201512270sea,sea,SheaDe00,tackles_solo,3,,,,,
player,201512270sea,sea,SheaDe00,tackles_assists,2,,,,,
player,201512270sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201512270sea,sea,SheaDe00,qb_hits,0,,,,,
player,201512270sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201512270sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,SheaDe00,fumbles_forced,1,,,,,
player,201512270sea,sea,MebaBr99,def_int,0,,,,,
player,201512270sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201512270sea,sea,MebaBr99,def_int_td,0,,,,,
player,201512270sea,sea,MebaBr99,def_int_long,0,,,,,
player,201512270sea,sea,MebaBr99,pass_defended,0,,,,,
player,201512270sea,sea,MebaBr99,sacks,0.0,,,,,
player,201512270sea,sea,MebaBr99,tackles_combined,4,,,,,
player,201512270sea,sea,MebaBr99,tackles_solo,4,,,,,
player,201512270sea,sea,MebaBr99,tackles_assists,0,,,,,
player,201512270sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201512270sea,sea,MebaBr99,qb_hits,0,,,,,
player,201512270sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201512270sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201512270sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201512270sea,sea,RubiAh99,def_int,0,,,,,
player,201512270sea,sea,RubiAh99,def_int_yds,0,,,,,
player,201512270sea,sea,RubiAh99,def_int_td,0,,,,,
player,201512270sea,sea,RubiAh99,def_int_long,0,,,,,
player,201512270sea,sea,RubiAh99,pass_defended,0,,,,,
player,201512270sea,sea,RubiAh99,sacks,0.0,,,,,
player,201512270sea,sea,RubiAh99,tackles_combined,4,,,,,
player,201512270sea,sea,RubiAh99,tackles_solo,2,,,,,
player,201512270sea,sea,RubiAh99,tackles_assists,2,,,,,
player,201512270sea,sea,RubiAh99,tackles_loss,0,,,,,
player,201512270sea,sea,RubiAh99,qb_hits,0,,,,,
player,201512270sea,sea,RubiAh99,fumbles_rec,0,,,,,
player,201512270sea,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201512270sea,sea,RubiAh99,fumbles_forced,0,,,,,
player,201512270sea,sea,SherRi00,def_int,0,,,,,
player,201512270sea,sea,SherRi00,def_int_yds,0,,,,,
player,201512270sea,sea,SherRi00,def_int_td,0,,,,,
player,201512270sea,sea,SherRi00,def_int_long,0,,,,,
player,201512270sea,sea,SherRi00,pass_defended,0,,,,,
player,201512270sea,sea,SherRi00,sacks,0.0,,,,,
player,201512270sea,sea,SherRi00,tackles_combined,3,,,,,
player,201512270sea,sea,SherRi00,tackles_solo,2,,,,,
player,201512270sea,sea,SherRi00,tackles_assists,1,,,,,
player,201512270sea,sea,SherRi00,tackles_loss,0,,,,,
player,201512270sea,sea,SherRi00,qb_hits,0,,,,,
player,201512270sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201512270sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201512270sea,sea,AvriCl99,def_int,0,,,,,
player,201512270sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201512270sea,sea,AvriCl99,def_int_td,0,,,,,
player,201512270sea,sea,AvriCl99,def_int_long,0,,,,,
player,201512270sea,sea,AvriCl99,pass_defended,0,,,,,
player,201512270sea,sea,AvriCl99,sacks,0.0,,,,,
player,201512270sea,sea,AvriCl99,tackles_combined,2,,,,,
player,201512270sea,sea,AvriCl99,tackles_solo,1,,,,,
player,201512270sea,sea,AvriCl99,tackles_assists,1,,,,,
player,201512270sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201512270sea,sea,AvriCl99,qb_hits,0,,,,,
player,201512270sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201512270sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201512270sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201512270sea,sea,LaneJe00,def_int,0,,,,,
player,201512270sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201512270sea,sea,LaneJe00,def_int_td,0,,,,,
player,201512270sea,sea,LaneJe00,def_int_long,0,,,,,
player,201512270sea,sea,LaneJe00,pass_defended,1,,,,,
player,201512270sea,sea,LaneJe00,sacks,0.0,,,,,
player,201512270sea,sea,LaneJe00,tackles_combined,2,,,,,
player,201512270sea,sea,LaneJe00,tackles_solo,2,,,,,
player,201512270sea,sea,LaneJe00,tackles_assists,0,,,,,
player,201512270sea,sea,LaneJe00,tackles_loss,0,,,,,
player,201512270sea,sea,LaneJe00,qb_hits,0,,,,,
player,201512270sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201512270sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201512270sea,sea,ThomEa99,def_int,0,,,,,
player,201512270sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201512270sea,sea,ThomEa99,def_int_td,0,,,,,
player,201512270sea,sea,ThomEa99,def_int_long,0,,,,,
player,201512270sea,sea,ThomEa99,pass_defended,0,,,,,
player,201512270sea,sea,ThomEa99,sacks,0.0,,,,,
player,201512270sea,sea,ThomEa99,tackles_combined,2,,,,,
player,201512270sea,sea,ThomEa99,tackles_solo,1,,,,,
player,201512270sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201512270sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201512270sea,sea,ThomEa99,qb_hits,0,,,,,
player,201512270sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201512270sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201512270sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201512270sea,sea,BennMi99,def_int,0,,,,,
player,201512270sea,sea,BennMi99,def_int_yds,0,,,,,
player,201512270sea,sea,BennMi99,def_int_td,0,,,,,
player,201512270sea,sea,BennMi99,def_int_long,0,,,,,
player,201512270sea,sea,BennMi99,pass_defended,0,,,,,
player,201512270sea,sea,BennMi99,sacks,0.0,,,,,
player,201512270sea,sea,BennMi99,tackles_combined,1,,,,,
player,201512270sea,sea,BennMi99,tackles_solo,1,,,,,
player,201512270sea,sea,BennMi99,tackles_assists,0,,,,,
player,201512270sea,sea,BennMi99,tackles_loss,1,,,,,
player,201512270sea,sea,BennMi99,qb_hits,0,,,,,
player,201512270sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201512270sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201512270sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201512270sea,sea,GresCl00,def_int,0,,,,,
player,201512270sea,sea,GresCl00,def_int_yds,0,,,,,
player,201512270sea,sea,GresCl00,def_int_td,0,,,,,
player,201512270sea,sea,GresCl00,def_int_long,0,,,,,
player,201512270sea,sea,GresCl00,pass_defended,0,,,,,
player,201512270sea,sea,GresCl00,sacks,0.0,,,,,
player,201512270sea,sea,GresCl00,tackles_combined,1,,,,,
player,201512270sea,sea,GresCl00,tackles_solo,1,,,,,
player,201512270sea,sea,GresCl00,tackles_assists,0,,,,,
player,201512270sea,sea,GresCl00,tackles_loss,0,,,,,
player,201512270sea,sea,GresCl00,qb_hits,0,,,,,
player,201512270sea,sea,GresCl00,fumbles_rec,0,,,,,
player,201512270sea,sea,GresCl00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,GresCl00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,GresCl00,fumbles_forced,0,,,,,
player,201512270sea,sea,IrviBr00,def_int,0,,,,,
player,201512270sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201512270sea,sea,IrviBr00,def_int_td,0,,,,,
player,201512270sea,sea,IrviBr00,def_int_long,0,,,,,
player,201512270sea,sea,IrviBr00,pass_defended,0,,,,,
player,201512270sea,sea,IrviBr00,sacks,0.0,,,,,
player,201512270sea,sea,IrviBr00,tackles_combined,1,,,,,
player,201512270sea,sea,IrviBr00,tackles_solo,1,,,,,
player,201512270sea,sea,IrviBr00,tackles_assists,0,,,,,
player,201512270sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201512270sea,sea,IrviBr00,qb_hits,0,,,,,
player,201512270sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201512270sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201512270sea,sea,MarsCa00,def_int,0,,,,,
player,201512270sea,sea,MarsCa00,def_int_yds,0,,,,,
player,201512270sea,sea,MarsCa00,def_int_td,0,,,,,
