game,2015,6,20151019,201510190phi,nyg,"New York Giants",7,phi,"Philadelphia Eagles",27
player,201510190phi,phi,MathRy00,pass_long,0,,,,,
player,201510190phi,phi,MathRy00,pass_rating,,,,,,
player,201510190phi,phi,MathRy00,rush_att,9,,,,,
player,201510190phi,phi,MathRy00,rush_yds,40,,,,,
player,201510190phi,phi,MathRy00,rush_td,0,,,,,
player,201510190phi,phi,MathRy00,rush_long,9,,,,,
player,201510190phi,phi,MathRy00,targets,1,,,,,
player,201510190phi,phi,MathRy00,rec,1,,,,,
player,201510190phi,phi,MathRy00,rec_yds,6,,,,,
player,201510190phi,phi,MathRy00,rec_td,0,,,,,
player,201510190phi,phi,MathRy00,rec_long,6,,,,,
player,201510190phi,phi,MathRy00,fumbles,0,,,,,
player,201510190phi,phi,MathRy00,fumbles_lost,0,,,,,
player,201510190phi,phi,SproDa00,pass_cmp,0,,,,,
player,201510190phi,phi,SproDa00,pass_att,0,,,,,
player,201510190phi,phi,SproDa00,pass_yds,0,,,,,
player,201510190phi,phi,SproDa00,pass_td,0,,,,,
player,201510190phi,phi,SproDa00,pass_int,0,,,,,
player,201510190phi,phi,SproDa00,pass_sacked,0,,,,,
player,201510190phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,SproDa00,pass_long,0,,,,,
player,201510190phi,phi,SproDa00,pass_rating,,,,,,
player,201510190phi,phi,SproDa00,rush_att,2,,,,,
player,201510190phi,phi,SproDa00,rush_yds,4,,,,,
player,201510190phi,phi,SproDa00,rush_td,0,,,,,
player,201510190phi,phi,SproDa00,rush_long,4,,,,,
player,201510190phi,phi,SproDa00,targets,2,,,,,
player,201510190phi,phi,SproDa00,rec,1,,,,,
player,201510190phi,phi,SproDa00,rec_yds,3,,,,,
player,201510190phi,phi,SproDa00,rec_td,0,,,,,
player,201510190phi,phi,SproDa00,rec_long,3,,,,,
player,201510190phi,phi,SproDa00,fumbles,0,,,,,
player,201510190phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201510190phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201510190phi,phi,CoopRi00,pass_att,0,,,,,
player,201510190phi,phi,CoopRi00,pass_yds,0,,,,,
player,201510190phi,phi,CoopRi00,pass_td,0,,,,,
player,201510190phi,phi,CoopRi00,pass_int,0,,,,,
player,201510190phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201510190phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,CoopRi00,pass_long,0,,,,,
player,201510190phi,phi,CoopRi00,pass_rating,,,,,,
player,201510190phi,phi,CoopRi00,rush_att,0,,,,,
player,201510190phi,phi,CoopRi00,rush_yds,0,,,,,
player,201510190phi,phi,CoopRi00,rush_td,0,,,,,
player,201510190phi,phi,CoopRi00,rush_long,0,,,,,
player,201510190phi,phi,CoopRi00,targets,6,,,,,
player,201510190phi,phi,CoopRi00,rec,3,,,,,
player,201510190phi,phi,CoopRi00,rec_yds,76,,,,,
player,201510190phi,phi,CoopRi00,rec_td,1,,,,,
player,201510190phi,phi,CoopRi00,rec_long,43,,,,,
player,201510190phi,phi,CoopRi00,fumbles,0,,,,,
player,201510190phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201510190phi,phi,AustMi00,pass_cmp,0,,,,,
player,201510190phi,phi,AustMi00,pass_att,0,,,,,
player,201510190phi,phi,AustMi00,pass_yds,0,,,,,
player,201510190phi,phi,AustMi00,pass_td,0,,,,,
player,201510190phi,phi,AustMi00,pass_int,0,,,,,
player,201510190phi,phi,AustMi00,pass_sacked,0,,,,,
player,201510190phi,phi,AustMi00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,AustMi00,pass_long,0,,,,,
player,201510190phi,phi,AustMi00,pass_rating,,,,,,
player,201510190phi,phi,AustMi00,rush_att,0,,,,,
player,201510190phi,phi,AustMi00,rush_yds,0,,,,,
player,201510190phi,phi,AustMi00,rush_td,0,,,,,
player,201510190phi,phi,AustMi00,rush_long,0,,,,,
player,201510190phi,phi,AustMi00,targets,3,,,,,
player,201510190phi,phi,AustMi00,rec,3,,,,,
player,201510190phi,phi,AustMi00,rec_yds,60,,,,,
player,201510190phi,phi,AustMi00,rec_td,0,,,,,
player,201510190phi,phi,AustMi00,rec_long,37,,,,,
player,201510190phi,phi,AustMi00,fumbles,0,,,,,
player,201510190phi,phi,AustMi00,fumbles_lost,0,,,,,
player,201510190phi,phi,MattJo00,pass_cmp,0,,,,,
player,201510190phi,phi,MattJo00,pass_att,0,,,,,
player,201510190phi,phi,MattJo00,pass_yds,0,,,,,
player,201510190phi,phi,MattJo00,pass_td,0,,,,,
player,201510190phi,phi,MattJo00,pass_int,0,,,,,
player,201510190phi,phi,MattJo00,pass_sacked,0,,,,,
player,201510190phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,MattJo00,pass_long,0,,,,,
player,201510190phi,phi,MattJo00,pass_rating,,,,,,
player,201510190phi,phi,MattJo00,rush_att,0,,,,,
player,201510190phi,phi,MattJo00,rush_yds,0,,,,,
player,201510190phi,phi,MattJo00,rush_td,0,,,,,
player,201510190phi,phi,MattJo00,rush_long,0,,,,,
player,201510190phi,phi,MattJo00,targets,11,,,,,
player,201510190phi,phi,MattJo00,rec,6,,,,,
player,201510190phi,phi,MattJo00,rec_yds,59,,,,,
player,201510190phi,phi,MattJo00,rec_td,0,,,,,
player,201510190phi,phi,MattJo00,rec_long,19,,,,,
player,201510190phi,phi,MattJo00,fumbles,1,,,,,
player,201510190phi,phi,MattJo00,fumbles_lost,1,,,,,
player,201510190phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_att,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_td,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_int,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_long,0,,,,,
player,201510190phi,phi,ErtzZa00,pass_rating,,,,,,
player,201510190phi,phi,ErtzZa00,rush_att,0,,,,,
player,201510190phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201510190phi,phi,ErtzZa00,rush_td,0,,,,,
player,201510190phi,phi,ErtzZa00,rush_long,0,,,,,
player,201510190phi,phi,ErtzZa00,targets,7,,,,,
player,201510190phi,phi,ErtzZa00,rec,4,,,,,
player,201510190phi,phi,ErtzZa00,rec_yds,43,,,,,
player,201510190phi,phi,ErtzZa00,rec_td,0,,,,,
player,201510190phi,phi,ErtzZa00,rec_long,17,,,,,
player,201510190phi,phi,ErtzZa00,fumbles,0,,,,,
player,201510190phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201510190phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201510190phi,phi,HuffJo00,pass_att,0,,,,,
player,201510190phi,phi,HuffJo00,pass_yds,0,,,,,
player,201510190phi,phi,HuffJo00,pass_td,0,,,,,
player,201510190phi,phi,HuffJo00,pass_int,0,,,,,
player,201510190phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201510190phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201510190phi,phi,HuffJo00,pass_long,0,,,,,
player,201510190phi,phi,HuffJo00,pass_rating,,,,,,
player,201510190phi,phi,HuffJo00,rush_att,0,,,,,
player,201510190phi,phi,HuffJo00,rush_yds,0,,,,,
player,201510190phi,phi,HuffJo00,rush_td,0,,,,,
player,201510190phi,phi,HuffJo00,rush_long,0,,,,,
player,201510190phi,phi,HuffJo00,targets,3,,,,,
player,201510190phi,phi,HuffJo00,rec,3,,,,,
player,201510190phi,phi,HuffJo00,rec_yds,19,,,,,
player,201510190phi,phi,HuffJo00,rec_td,0,,,,,
player,201510190phi,phi,HuffJo00,rec_long,15,,,,,
player,201510190phi,phi,HuffJo00,fumbles,0,,,,,
player,201510190phi,phi,HuffJo00,fumbles_lost,0,,,,,
player,201510190phi,nyg,MeriBr99,def_int,1,,,,,
player,201510190phi,nyg,MeriBr99,def_int_yds,26,,,,,
player,201510190phi,nyg,MeriBr99,def_int_td,0,,,,,
player,201510190phi,nyg,MeriBr99,def_int_long,26,,,,,
player,201510190phi,nyg,MeriBr99,pass_defended,2,,,,,
player,201510190phi,nyg,MeriBr99,sacks,0.0,,,,,
player,201510190phi,nyg,MeriBr99,tackles_combined,6,,,,,
player,201510190phi,nyg,MeriBr99,tackles_solo,6,,,,,
