game,2015,8,20151101,201511010cle,crd,"Arizona Cardinals",34,cle,"Cleveland Browns",20
player,201511010cle,crd,JohnRa98,tackles_combined,2,,,,,
player,201511010cle,crd,JohnRa98,tackles_solo,2,,,,,
player,201511010cle,crd,JohnRa98,tackles_assists,0,,,,,
player,201511010cle,crd,JohnRa98,tackles_loss,0,,,,,
player,201511010cle,crd,JohnRa98,qb_hits,0,,,,,
player,201511010cle,crd,JohnRa98,fumbles_rec,0,,,,,
player,201511010cle,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201511010cle,crd,JohnRa98,fumbles_forced,0,,,,,
player,201511010cle,crd,FreeDw00,def_int,0,,,,,
player,201511010cle,crd,FreeDw00,def_int_yds,0,,,,,
player,201511010cle,crd,FreeDw00,def_int_td,0,,,,,
player,201511010cle,crd,FreeDw00,def_int_long,0,,,,,
player,201511010cle,crd,FreeDw00,pass_defended,0,,,,,
player,201511010cle,crd,FreeDw00,sacks,1.0,,,,,
player,201511010cle,crd,FreeDw00,tackles_combined,1,,,,,
player,201511010cle,crd,FreeDw00,tackles_solo,1,,,,,
player,201511010cle,crd,FreeDw00,tackles_assists,0,,,,,
player,201511010cle,crd,FreeDw00,tackles_loss,0,,,,,
player,201511010cle,crd,FreeDw00,qb_hits,0,,,,,
player,201511010cle,crd,FreeDw00,fumbles_rec,0,,,,,
player,201511010cle,crd,FreeDw00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,FreeDw00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,FreeDw00,fumbles_forced,1,,,,,
player,201511010cle,crd,MintKe00,def_int,0,,,,,
player,201511010cle,crd,MintKe00,def_int_yds,0,,,,,
player,201511010cle,crd,MintKe00,def_int_td,0,,,,,
player,201511010cle,crd,MintKe00,def_int_long,0,,,,,
player,201511010cle,crd,MintKe00,pass_defended,0,,,,,
player,201511010cle,crd,MintKe00,sacks,0.0,,,,,
player,201511010cle,crd,MintKe00,tackles_combined,7,,,,,
player,201511010cle,crd,MintKe00,tackles_solo,5,,,,,
player,201511010cle,crd,MintKe00,tackles_assists,2,,,,,
player,201511010cle,crd,MintKe00,tackles_loss,1,,,,,
player,201511010cle,crd,MintKe00,qb_hits,2,,,,,
player,201511010cle,crd,MintKe00,fumbles_rec,0,,,,,
player,201511010cle,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,MintKe00,fumbles_forced,0,,,,,
player,201511010cle,crd,JeffTo00,def_int,0,,,,,
player,201511010cle,crd,JeffTo00,def_int_yds,0,,,,,
player,201511010cle,crd,JeffTo00,def_int_td,0,,,,,
player,201511010cle,crd,JeffTo00,def_int_long,0,,,,,
player,201511010cle,crd,JeffTo00,pass_defended,0,,,,,
player,201511010cle,crd,JeffTo00,sacks,0.0,,,,,
player,201511010cle,crd,JeffTo00,tackles_combined,6,,,,,
player,201511010cle,crd,JeffTo00,tackles_solo,5,,,,,
player,201511010cle,crd,JeffTo00,tackles_assists,1,,,,,
player,201511010cle,crd,JeffTo00,tackles_loss,1,,,,,
player,201511010cle,crd,JeffTo00,qb_hits,0,,,,,
player,201511010cle,crd,JeffTo00,fumbles_rec,0,,,,,
player,201511010cle,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,JeffTo00,fumbles_forced,0,,,,,
player,201511010cle,crd,BucaDe00,def_int,0,,,,,
player,201511010cle,crd,BucaDe00,def_int_yds,0,,,,,
player,201511010cle,crd,BucaDe00,def_int_td,0,,,,,
player,201511010cle,crd,BucaDe00,def_int_long,0,,,,,
player,201511010cle,crd,BucaDe00,pass_defended,0,,,,,
player,201511010cle,crd,BucaDe00,sacks,0.0,,,,,
player,201511010cle,crd,BucaDe00,tackles_combined,5,,,,,
player,201511010cle,crd,BucaDe00,tackles_solo,5,,,,,
player,201511010cle,crd,BucaDe00,tackles_assists,0,,,,,
player,201511010cle,crd,BucaDe00,tackles_loss,0,,,,,
player,201511010cle,crd,BucaDe00,qb_hits,1,,,,,
player,201511010cle,crd,BucaDe00,fumbles_rec,0,,,,,
player,201511010cle,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,BucaDe00,fumbles_forced,0,,,,,
player,201511010cle,crd,BethJu00,def_int,0,,,,,
player,201511010cle,crd,BethJu00,def_int_yds,0,,,,,
player,201511010cle,crd,BethJu00,def_int_td,0,,,,,
player,201511010cle,crd,BethJu00,def_int_long,0,,,,,
player,201511010cle,crd,BethJu00,pass_defended,2,,,,,
player,201511010cle,crd,BethJu00,sacks,0.0,,,,,
player,201511010cle,crd,BethJu00,tackles_combined,4,,,,,
player,201511010cle,crd,BethJu00,tackles_solo,4,,,,,
player,201511010cle,crd,BethJu00,tackles_assists,0,,,,,
player,201511010cle,crd,BethJu00,tackles_loss,0,,,,,
player,201511010cle,crd,BethJu00,qb_hits,0,,,,,
player,201511010cle,crd,BethJu00,fumbles_rec,0,,,,,
player,201511010cle,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,BethJu00,fumbles_forced,0,,,,,
player,201511010cle,crd,CampCa99,def_int,0,,,,,
player,201511010cle,crd,CampCa99,def_int_yds,0,,,,,
player,201511010cle,crd,CampCa99,def_int_td,0,,,,,
player,201511010cle,crd,CampCa99,def_int_long,0,,,,,
player,201511010cle,crd,CampCa99,pass_defended,0,,,,,
player,201511010cle,crd,CampCa99,sacks,0.0,,,,,
player,201511010cle,crd,CampCa99,tackles_combined,3,,,,,
player,201511010cle,crd,CampCa99,tackles_solo,2,,,,,
player,201511010cle,crd,CampCa99,tackles_assists,1,,,,,
player,201511010cle,crd,CampCa99,tackles_loss,0,,,,,
player,201511010cle,crd,CampCa99,qb_hits,1,,,,,
player,201511010cle,crd,CampCa99,fumbles_rec,0,,,,,
player,201511010cle,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201511010cle,crd,CampCa99,fumbles_forced,0,,,,,
player,201511010cle,crd,MathTy00,def_int,0,,,,,
player,201511010cle,crd,MathTy00,def_int_yds,0,,,,,
player,201511010cle,crd,MathTy00,def_int_td,0,,,,,
player,201511010cle,crd,MathTy00,def_int_long,0,,,,,
player,201511010cle,crd,MathTy00,pass_defended,1,,,,,
player,201511010cle,crd,MathTy00,sacks,0.0,,,,,
player,201511010cle,crd,MathTy00,tackles_combined,3,,,,,
player,201511010cle,crd,MathTy00,tackles_solo,3,,,,,
player,201511010cle,crd,MathTy00,tackles_assists,0,,,,,
player,201511010cle,crd,MathTy00,tackles_loss,1,,,,,
player,201511010cle,crd,MathTy00,qb_hits,0,,,,,
player,201511010cle,crd,MathTy00,fumbles_rec,0,,,,,
player,201511010cle,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,MathTy00,fumbles_forced,0,,,,,
player,201511010cle,crd,PetePa00,def_int,0,,,,,
player,201511010cle,crd,PetePa00,def_int_yds,0,,,,,
player,201511010cle,crd,PetePa00,def_int_td,0,,,,,
player,201511010cle,crd,PetePa00,def_int_long,0,,,,,
player,201511010cle,crd,PetePa00,pass_defended,0,,,,,
player,201511010cle,crd,PetePa00,sacks,0.0,,,,,
player,201511010cle,crd,PetePa00,tackles_combined,3,,,,,
player,201511010cle,crd,PetePa00,tackles_solo,3,,,,,
player,201511010cle,crd,PetePa00,tackles_assists,0,,,,,
player,201511010cle,crd,PetePa00,tackles_loss,0,,,,,
player,201511010cle,crd,PetePa00,qb_hits,0,,,,,
player,201511010cle,crd,PetePa00,fumbles_rec,0,,,,,
player,201511010cle,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,PetePa00,fumbles_forced,0,,,,,
player,201511010cle,crd,MaurJo00,def_int,0,,,,,
player,201511010cle,crd,MaurJo00,def_int_yds,0,,,,,
player,201511010cle,crd,MaurJo00,def_int_td,0,,,,,
player,201511010cle,crd,MaurJo00,def_int_long,0,,,,,
player,201511010cle,crd,MaurJo00,pass_defended,0,,,,,
player,201511010cle,crd,MaurJo00,sacks,0.0,,,,,
player,201511010cle,crd,MaurJo00,tackles_combined,2,,,,,
player,201511010cle,crd,MaurJo00,tackles_solo,2,,,,,
player,201511010cle,crd,MaurJo00,tackles_assists,0,,,,,
player,201511010cle,crd,MaurJo00,tackles_loss,0,,,,,
player,201511010cle,crd,MaurJo00,qb_hits,1,,,,,
player,201511010cle,crd,MaurJo00,fumbles_rec,0,,,,,
player,201511010cle,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,MaurJo00,fumbles_forced,0,,,,,
player,201511010cle,crd,RuckFr99,def_int,0,,,,,
player,201511010cle,crd,RuckFr99,def_int_yds,0,,,,,
player,201511010cle,crd,RuckFr99,def_int_td,0,,,,,
player,201511010cle,crd,RuckFr99,def_int_long,0,,,,,
player,201511010cle,crd,RuckFr99,pass_defended,0,,,,,
player,201511010cle,crd,RuckFr99,sacks,0.0,,,,,
player,201511010cle,crd,RuckFr99,tackles_combined,2,,,,,
player,201511010cle,crd,RuckFr99,tackles_solo,2,,,,,
player,201511010cle,crd,RuckFr99,tackles_assists,0,,,,,
player,201511010cle,crd,RuckFr99,tackles_loss,1,,,,,
player,201511010cle,crd,RuckFr99,qb_hits,3,,,,,
player,201511010cle,crd,RuckFr99,fumbles_rec,0,,,,,
player,201511010cle,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201511010cle,crd,RuckFr99,fumbles_forced,0,,,,,
player,201511010cle,crd,WoodLa99,def_int,0,,,,,
player,201511010cle,crd,WoodLa99,def_int_yds,0,,,,,
player,201511010cle,crd,WoodLa99,def_int_td,0,,,,,
player,201511010cle,crd,WoodLa99,def_int_long,0,,,,,
player,201511010cle,crd,WoodLa99,pass_defended,0,,,,,
player,201511010cle,crd,WoodLa99,sacks,0.0,,,,,
player,201511010cle,crd,WoodLa99,tackles_combined,2,,,,,
player,201511010cle,crd,WoodLa99,tackles_solo,2,,,,,
player,201511010cle,crd,WoodLa99,tackles_assists,0,,,,,
player,201511010cle,crd,WoodLa99,tackles_loss,1,,,,,
player,201511010cle,crd,WoodLa99,qb_hits,0,,,,,
player,201511010cle,crd,WoodLa99,fumbles_rec,0,,,,,
player,201511010cle,crd,WoodLa99,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,WoodLa99,fumbles_rec_td,0,,,,,
player,201511010cle,crd,WoodLa99,fumbles_forced,0,,,,,
player,201511010cle,crd,CataCh00,def_int,0,,,,,
player,201511010cle,crd,CataCh00,def_int_yds,0,,,,,
player,201511010cle,crd,CataCh00,def_int_td,0,,,,,
player,201511010cle,crd,CataCh00,def_int_long,0,,,,,
player,201511010cle,crd,CataCh00,pass_defended,0,,,,,
player,201511010cle,crd,CataCh00,sacks,0.0,,,,,
player,201511010cle,crd,CataCh00,tackles_combined,1,,,,,
player,201511010cle,crd,CataCh00,tackles_solo,1,,,,,
player,201511010cle,crd,CataCh00,tackles_assists,0,,,,,
player,201511010cle,crd,CataCh00,tackles_loss,0,,,,,
player,201511010cle,crd,CataCh00,qb_hits,0,,,,,
player,201511010cle,crd,CataCh00,fumbles_rec,0,,,,,
player,201511010cle,crd,CataCh00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,CataCh00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,CataCh00,fumbles_forced,0,,,,,
player,201511010cle,crd,GoldMa00,def_int,0,,,,,
player,201511010cle,crd,GoldMa00,def_int_yds,0,,,,,
player,201511010cle,crd,GoldMa00,def_int_td,0,,,,,
player,201511010cle,crd,GoldMa00,def_int_long,0,,,,,
player,201511010cle,crd,GoldMa00,pass_defended,0,,,,,
player,201511010cle,crd,GoldMa00,sacks,0.0,,,,,
player,201511010cle,crd,GoldMa00,tackles_combined,1,,,,,
player,201511010cle,crd,GoldMa00,tackles_solo,1,,,,,
player,201511010cle,crd,GoldMa00,tackles_assists,0,,,,,
player,201511010cle,crd,GoldMa00,tackles_loss,1,,,,,
player,201511010cle,crd,GoldMa00,qb_hits,1,,,,,
player,201511010cle,crd,GoldMa00,fumbles_rec,0,,,,,
player,201511010cle,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,GoldMa00,fumbles_forced,0,,,,,
player,201511010cle,crd,StinEd00,def_int,0,,,,,
player,201511010cle,crd,StinEd00,def_int_yds,0,,,,,
player,201511010cle,crd,StinEd00,def_int_td,0,,,,,
player,201511010cle,crd,StinEd00,def_int_long,0,,,,,
player,201511010cle,crd,StinEd00,pass_defended,0,,,,,
player,201511010cle,crd,StinEd00,sacks,0.0,,,,,
player,201511010cle,crd,StinEd00,tackles_combined,1,,,,,
player,201511010cle,crd,StinEd00,tackles_solo,1,,,,,
player,201511010cle,crd,StinEd00,tackles_assists,0,,,,,
player,201511010cle,crd,StinEd00,tackles_loss,0,,,,,
player,201511010cle,crd,StinEd00,qb_hits,0,,,,,
player,201511010cle,crd,StinEd00,fumbles_rec,0,,,,,
player,201511010cle,crd,StinEd00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,StinEd00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,StinEd00,fumbles_forced,0,,,,,
player,201511010cle,crd,TaylSt00,def_int,0,,,,,
player,201511010cle,crd,TaylSt00,def_int_yds,0,,,,,
player,201511010cle,crd,TaylSt00,def_int_td,0,,,,,
player,201511010cle,crd,TaylSt00,def_int_long,0,,,,,
player,201511010cle,crd,TaylSt00,pass_defended,0,,,,,
player,201511010cle,crd,TaylSt00,sacks,0.0,,,,,
player,201511010cle,crd,TaylSt00,tackles_combined,1,,,,,
player,201511010cle,crd,TaylSt00,tackles_solo,1,,,,,
player,201511010cle,crd,TaylSt00,tackles_assists,0,,,,,
player,201511010cle,crd,TaylSt00,tackles_loss,0,,,,,
player,201511010cle,crd,TaylSt00,qb_hits,0,,,,,
player,201511010cle,crd,TaylSt00,fumbles_rec,0,,,,,
player,201511010cle,crd,TaylSt00,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,TaylSt00,fumbles_rec_td,0,,,,,
player,201511010cle,crd,TaylSt00,fumbles_forced,0,,,,,
player,201511010cle,crd,ReddCo20,def_int,0,,,,,
player,201511010cle,crd,ReddCo20,def_int_yds,0,,,,,
player,201511010cle,crd,ReddCo20,def_int_td,0,,,,,
player,201511010cle,crd,ReddCo20,def_int_long,0,,,,,
player,201511010cle,crd,ReddCo20,pass_defended,0,,,,,
player,201511010cle,crd,ReddCo20,sacks,0.0,,,,,
player,201511010cle,crd,ReddCo20,tackles_combined,0,,,,,
player,201511010cle,crd,ReddCo20,tackles_solo,0,,,,,
player,201511010cle,crd,ReddCo20,tackles_assists,0,,,,,
player,201511010cle,crd,ReddCo20,tackles_loss,0,,,,,
player,201511010cle,crd,ReddCo20,qb_hits,0,,,,,
player,201511010cle,crd,ReddCo20,fumbles_rec,1,,,,,
player,201511010cle,crd,ReddCo20,fumbles_rec_yds,0,,,,,
player,201511010cle,crd,ReddCo20,fumbles_rec_td,0,,,,,
player,201511010cle,crd,ReddCo20,fumbles_forced,0,,,,,
player,201511010cle,cle,GipsTa00,def_int,1,,,,,
player,201511010cle,cle,GipsTa00,def_int_yds,0,,,,,
player,201511010cle,cle,GipsTa00,def_int_td,0,,,,,
player,201511010cle,cle,GipsTa00,def_int_long,0,,,,,
player,201511010cle,cle,GipsTa00,pass_defended,1,,,,,
player,201511010cle,cle,GipsTa00,sacks,0.0,,,,,
player,201511010cle,cle,GipsTa00,tackles_combined,1,,,,,
player,201511010cle,cle,GipsTa00,tackles_solo,1,,,,,
player,201511010cle,cle,GipsTa00,tackles_assists,0,,,,,
player,201511010cle,cle,GipsTa00,tackles_loss,0,,,,,
player,201511010cle,cle,GipsTa00,qb_hits,0,,,,,
player,201511010cle,cle,GipsTa00,fumbles_rec,0,,,,,
player,201511010cle,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,GipsTa00,fumbles_forced,0,,,,,
player,201511010cle,cle,BryaDe00,def_int,0,,,,,
player,201511010cle,cle,BryaDe00,def_int_yds,0,,,,,
player,201511010cle,cle,BryaDe00,def_int_td,0,,,,,
player,201511010cle,cle,BryaDe00,def_int_long,0,,,,,
player,201511010cle,cle,BryaDe00,pass_defended,0,,,,,
player,201511010cle,cle,BryaDe00,sacks,1.0,,,,,
player,201511010cle,cle,BryaDe00,tackles_combined,3,,,,,
player,201511010cle,cle,BryaDe00,tackles_solo,2,,,,,
player,201511010cle,cle,BryaDe00,tackles_assists,1,,,,,
player,201511010cle,cle,BryaDe00,tackles_loss,1,,,,,
player,201511010cle,cle,BryaDe00,qb_hits,3,,,,,
player,201511010cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201511010cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201511010cle,cle,WillTr99,def_int,0,,,,,
player,201511010cle,cle,WillTr99,def_int_yds,0,,,,,
player,201511010cle,cle,WillTr99,def_int_td,0,,,,,
player,201511010cle,cle,WillTr99,def_int_long,0,,,,,
player,201511010cle,cle,WillTr99,pass_defended,1,,,,,
player,201511010cle,cle,WillTr99,sacks,0.0,,,,,
player,201511010cle,cle,WillTr99,tackles_combined,9,,,,,
player,201511010cle,cle,WillTr99,tackles_solo,6,,,,,
player,201511010cle,cle,WillTr99,tackles_assists,3,,,,,
player,201511010cle,cle,WillTr99,tackles_loss,0,,,,,
player,201511010cle,cle,WillTr99,qb_hits,0,,,,,
player,201511010cle,cle,WillTr99,fumbles_rec,0,,,,,
player,201511010cle,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201511010cle,cle,WillTr99,fumbles_forced,0,,,,,
player,201511010cle,cle,DansKa20,def_int,0,,,,,
player,201511010cle,cle,DansKa20,def_int_yds,0,,,,,
player,201511010cle,cle,DansKa20,def_int_td,0,,,,,
player,201511010cle,cle,DansKa20,def_int_long,0,,,,,
player,201511010cle,cle,DansKa20,pass_defended,0,,,,,
player,201511010cle,cle,DansKa20,sacks,0.0,,,,,
player,201511010cle,cle,DansKa20,tackles_combined,8,,,,,
player,201511010cle,cle,DansKa20,tackles_solo,5,,,,,
player,201511010cle,cle,DansKa20,tackles_assists,3,,,,,
player,201511010cle,cle,DansKa20,tackles_loss,1,,,,,
player,201511010cle,cle,DansKa20,qb_hits,1,,,,,
player,201511010cle,cle,DansKa20,fumbles_rec,0,,,,,
player,201511010cle,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201511010cle,cle,DansKa20,fumbles_forced,1,,,,,
player,201511010cle,cle,BadeJo00,def_int,0,,,,,
player,201511010cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201511010cle,cle,BadeJo00,def_int_td,0,,,,,
player,201511010cle,cle,BadeJo00,def_int_long,0,,,,,
player,201511010cle,cle,BadeJo00,pass_defended,0,,,,,
player,201511010cle,cle,BadeJo00,sacks,0.0,,,,,
player,201511010cle,cle,BadeJo00,tackles_combined,6,,,,,
player,201511010cle,cle,BadeJo00,tackles_solo,4,,,,,
player,201511010cle,cle,BadeJo00,tackles_assists,2,,,,,
player,201511010cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201511010cle,cle,BadeJo00,qb_hits,0,,,,,
player,201511010cle,cle,BadeJo00,fumbles_rec,1,,,,,
player,201511010cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201511010cle,cle,RobeCr00,def_int,0,,,,,
player,201511010cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201511010cle,cle,RobeCr00,def_int_td,0,,,,,
player,201511010cle,cle,RobeCr00,def_int_long,0,,,,,
player,201511010cle,cle,RobeCr00,pass_defended,0,,,,,
player,201511010cle,cle,RobeCr00,sacks,0.0,,,,,
player,201511010cle,cle,RobeCr00,tackles_combined,6,,,,,
player,201511010cle,cle,RobeCr00,tackles_solo,2,,,,,
player,201511010cle,cle,RobeCr00,tackles_assists,4,,,,,
player,201511010cle,cle,RobeCr00,tackles_loss,0,,,,,
player,201511010cle,cle,RobeCr00,qb_hits,1,,,,,
player,201511010cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201511010cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201511010cle,cle,CampIb00,def_int,0,,,,,
player,201511010cle,cle,CampIb00,def_int_yds,0,,,,,
player,201511010cle,cle,CampIb00,def_int_td,0,,,,,
player,201511010cle,cle,CampIb00,def_int_long,0,,,,,
player,201511010cle,cle,CampIb00,pass_defended,0,,,,,
player,201511010cle,cle,CampIb00,sacks,0.0,,,,,
player,201511010cle,cle,CampIb00,tackles_combined,5,,,,,
player,201511010cle,cle,CampIb00,tackles_solo,5,,,,,
player,201511010cle,cle,CampIb00,tackles_assists,0,,,,,
player,201511010cle,cle,CampIb00,tackles_loss,0,,,,,
player,201511010cle,cle,CampIb00,qb_hits,0,,,,,
player,201511010cle,cle,CampIb00,fumbles_rec,0,,,,,
player,201511010cle,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,CampIb00,fumbles_forced,0,,,,,
player,201511010cle,cle,OrchNa00,def_int,0,,,,,
player,201511010cle,cle,OrchNa00,def_int_yds,0,,,,,
player,201511010cle,cle,OrchNa00,def_int_td,0,,,,,
player,201511010cle,cle,OrchNa00,def_int_long,0,,,,,
player,201511010cle,cle,OrchNa00,pass_defended,0,,,,,
player,201511010cle,cle,OrchNa00,sacks,0.0,,,,,
player,201511010cle,cle,OrchNa00,tackles_combined,5,,,,,
player,201511010cle,cle,OrchNa00,tackles_solo,3,,,,,
player,201511010cle,cle,OrchNa00,tackles_assists,2,,,,,
player,201511010cle,cle,OrchNa00,tackles_loss,0,,,,,
player,201511010cle,cle,OrchNa00,qb_hits,0,,,,,
player,201511010cle,cle,OrchNa00,fumbles_rec,0,,,,,
player,201511010cle,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,OrchNa00,fumbles_forced,0,,,,,
player,201511010cle,cle,MingBa00,def_int,0,,,,,
player,201511010cle,cle,MingBa00,def_int_yds,0,,,,,
player,201511010cle,cle,MingBa00,def_int_td,0,,,,,
player,201511010cle,cle,MingBa00,def_int_long,0,,,,,
player,201511010cle,cle,MingBa00,pass_defended,0,,,,,
player,201511010cle,cle,MingBa00,sacks,0.0,,,,,
player,201511010cle,cle,MingBa00,tackles_combined,4,,,,,
player,201511010cle,cle,MingBa00,tackles_solo,2,,,,,
player,201511010cle,cle,MingBa00,tackles_assists,2,,,,,
player,201511010cle,cle,MingBa00,tackles_loss,0,,,,,
player,201511010cle,cle,MingBa00,qb_hits,0,,,,,
player,201511010cle,cle,MingBa00,fumbles_rec,0,,,,,
player,201511010cle,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,MingBa00,fumbles_forced,0,,,,,
player,201511010cle,cle,WhitDo20,def_int,0,,,,,
player,201511010cle,cle,WhitDo20,def_int_yds,0,,,,,
player,201511010cle,cle,WhitDo20,def_int_td,0,,,,,
player,201511010cle,cle,WhitDo20,def_int_long,0,,,,,
player,201511010cle,cle,WhitDo20,pass_defended,0,,,,,
player,201511010cle,cle,WhitDo20,sacks,0.0,,,,,
player,201511010cle,cle,WhitDo20,tackles_combined,4,,,,,
player,201511010cle,cle,WhitDo20,tackles_solo,3,,,,,
player,201511010cle,cle,WhitDo20,tackles_assists,1,,,,,
player,201511010cle,cle,WhitDo20,tackles_loss,0,,,,,
player,201511010cle,cle,WhitDo20,qb_hits,0,,,,,
player,201511010cle,cle,WhitDo20,fumbles_rec,0,,,,,
player,201511010cle,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201511010cle,cle,WhitDo20,fumbles_forced,0,,,,,
player,201511010cle,cle,HadeJo99,def_int,0,,,,,
player,201511010cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201511010cle,cle,HadeJo99,def_int_td,0,,,,,
player,201511010cle,cle,HadeJo99,def_int_long,0,,,,,
player,201511010cle,cle,HadeJo99,pass_defended,0,,,,,
player,201511010cle,cle,HadeJo99,sacks,0.0,,,,,
player,201511010cle,cle,HadeJo99,tackles_combined,3,,,,,
player,201511010cle,cle,HadeJo99,tackles_solo,3,,,,,
player,201511010cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201511010cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201511010cle,cle,HadeJo99,qb_hits,0,,,,,
player,201511010cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201511010cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201511010cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201511010cle,cle,ShelDa01,def_int,0,,,,,
player,201511010cle,cle,ShelDa01,def_int_yds,0,,,,,
player,201511010cle,cle,ShelDa01,def_int_td,0,,,,,
player,201511010cle,cle,ShelDa01,def_int_long,0,,,,,
player,201511010cle,cle,ShelDa01,pass_defended,0,,,,,
player,201511010cle,cle,ShelDa01,sacks,0.0,,,,,
player,201511010cle,cle,ShelDa01,tackles_combined,3,,,,,
player,201511010cle,cle,ShelDa01,tackles_solo,2,,,,,
player,201511010cle,cle,ShelDa01,tackles_assists,1,,,,,
player,201511010cle,cle,ShelDa01,tackles_loss,1,,,,,
player,201511010cle,cle,ShelDa01,qb_hits,0,,,,,
player,201511010cle,cle,ShelDa01,fumbles_rec,0,,,,,
player,201511010cle,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201511010cle,cle,ShelDa01,fumbles_forced,0,,,,,
player,201511010cle,cle,StarRa20,def_int,0,,,,,
player,201511010cle,cle,StarRa20,def_int_yds,0,,,,,
player,201511010cle,cle,StarRa20,def_int_td,0,,,,,
player,201511010cle,cle,StarRa20,def_int_long,0,,,,,
player,201511010cle,cle,StarRa20,pass_defended,0,,,,,
player,201511010cle,cle,StarRa20,sacks,0.0,,,,,
player,201511010cle,cle,StarRa20,tackles_combined,3,,,,,
player,201511010cle,cle,StarRa20,tackles_solo,0,,,,,
player,201511010cle,cle,StarRa20,tackles_assists,3,,,,,
player,201511010cle,cle,StarRa20,tackles_loss,0,,,,,
player,201511010cle,cle,StarRa20,qb_hits,0,,,,,
