game,2015,13,20151206,201512060ram,crd,"Arizona Cardinals",27,ram,"St. Louis Rams",3
player,201512060ram,crd,TaylSt00,pass_yds,0,,,,,
player,201512060ram,crd,TaylSt00,pass_td,0,,,,,
player,201512060ram,crd,TaylSt00,pass_int,0,,,,,
player,201512060ram,crd,TaylSt00,pass_sacked,0,,,,,
player,201512060ram,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201512060ram,crd,TaylSt00,pass_long,0,,,,,
player,201512060ram,crd,TaylSt00,pass_rating,,,,,,
player,201512060ram,crd,TaylSt00,rush_att,5,,,,,
player,201512060ram,crd,TaylSt00,rush_yds,20,,,,,
player,201512060ram,crd,TaylSt00,rush_td,0,,,,,
player,201512060ram,crd,TaylSt00,rush_long,9,,,,,
player,201512060ram,crd,TaylSt00,targets,1,,,,,
player,201512060ram,crd,TaylSt00,rec,0,,,,,
player,201512060ram,crd,TaylSt00,rec_yds,0,,,,,
player,201512060ram,crd,TaylSt00,rec_td,0,,,,,
player,201512060ram,crd,TaylSt00,rec_long,0,,,,,
player,201512060ram,crd,TaylSt00,fumbles,0,,,,,
player,201512060ram,crd,TaylSt00,fumbles_lost,0,,,,,
player,201512060ram,crd,BrowJo02,pass_cmp,0,,,,,
player,201512060ram,crd,BrowJo02,pass_att,0,,,,,
player,201512060ram,crd,BrowJo02,pass_yds,0,,,,,
player,201512060ram,crd,BrowJo02,pass_td,0,,,,,
player,201512060ram,crd,BrowJo02,pass_int,0,,,,,
player,201512060ram,crd,BrowJo02,pass_sacked,0,,,,,
player,201512060ram,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201512060ram,crd,BrowJo02,pass_long,0,,,,,
player,201512060ram,crd,BrowJo02,pass_rating,,,,,,
player,201512060ram,crd,BrowJo02,rush_att,0,,,,,
player,201512060ram,crd,BrowJo02,rush_yds,0,,,,,
player,201512060ram,crd,BrowJo02,rush_td,0,,,,,
player,201512060ram,crd,BrowJo02,rush_long,0,,,,,
player,201512060ram,crd,BrowJo02,targets,8,,,,,
player,201512060ram,crd,BrowJo02,rec,6,,,,,
player,201512060ram,crd,BrowJo02,rec_yds,113,,,,,
player,201512060ram,crd,BrowJo02,rec_td,0,,,,,
player,201512060ram,crd,BrowJo02,rec_long,68,,,,,
player,201512060ram,crd,BrowJo02,fumbles,0,,,,,
player,201512060ram,crd,BrowJo02,fumbles_lost,0,,,,,
player,201512060ram,crd,FloyMi00,pass_cmp,0,,,,,
player,201512060ram,crd,FloyMi00,pass_att,0,,,,,
player,201512060ram,crd,FloyMi00,pass_yds,0,,,,,
player,201512060ram,crd,FloyMi00,pass_td,0,,,,,
player,201512060ram,crd,FloyMi00,pass_int,0,,,,,
player,201512060ram,crd,FloyMi00,pass_sacked,0,,,,,
player,201512060ram,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201512060ram,crd,FloyMi00,pass_long,0,,,,,
player,201512060ram,crd,FloyMi00,pass_rating,,,,,,
player,201512060ram,crd,FloyMi00,rush_att,0,,,,,
player,201512060ram,crd,FloyMi00,rush_yds,0,,,,,
player,201512060ram,crd,FloyMi00,rush_td,0,,,,,
player,201512060ram,crd,FloyMi00,rush_long,0,,,,,
player,201512060ram,crd,FloyMi00,targets,12,,,,,
player,201512060ram,crd,FloyMi00,rec,7,,,,,
player,201512060ram,crd,FloyMi00,rec_yds,104,,,,,
player,201512060ram,crd,FloyMi00,rec_td,0,,,,,
player,201512060ram,crd,FloyMi00,rec_long,31,,,,,
player,201512060ram,crd,FloyMi00,fumbles,0,,,,,
player,201512060ram,crd,FloyMi00,fumbles_lost,0,,,,,
player,201512060ram,crd,FitzLa00,pass_cmp,0,,,,,
player,201512060ram,crd,FitzLa00,pass_att,0,,,,,
player,201512060ram,crd,FitzLa00,pass_yds,0,,,,,
player,201512060ram,crd,FitzLa00,pass_td,0,,,,,
player,201512060ram,crd,FitzLa00,pass_int,0,,,,,
player,201512060ram,crd,FitzLa00,pass_sacked,0,,,,,
player,201512060ram,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201512060ram,crd,FitzLa00,pass_long,0,,,,,
player,201512060ram,crd,FitzLa00,pass_rating,,,,,,
player,201512060ram,crd,FitzLa00,rush_att,0,,,,,
player,201512060ram,crd,FitzLa00,rush_yds,0,,,,,
player,201512060ram,crd,FitzLa00,rush_td,0,,,,,
player,201512060ram,crd,FitzLa00,rush_long,0,,,,,
player,201512060ram,crd,FitzLa00,targets,11,,,,,
player,201512060ram,crd,FitzLa00,rec,8,,,,,
player,201512060ram,crd,FitzLa00,rec_yds,55,,,,,
player,201512060ram,crd,FitzLa00,rec_td,0,,,,,
player,201512060ram,crd,FitzLa00,rec_long,23,,,,,
player,201512060ram,crd,FitzLa00,fumbles,0,,,,,
player,201512060ram,crd,FitzLa00,fumbles_lost,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_cmp,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_att,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_yds,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_td,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_int,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_sacked,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_long,0,,,,,
player,201512060ram,crd,NelsJJ00,pass_rating,,,,,,
player,201512060ram,crd,NelsJJ00,rush_att,0,,,,,
player,201512060ram,crd,NelsJJ00,rush_yds,0,,,,,
player,201512060ram,crd,NelsJJ00,rush_td,0,,,,,
player,201512060ram,crd,NelsJJ00,rush_long,0,,,,,
player,201512060ram,crd,NelsJJ00,targets,3,,,,,
player,201512060ram,crd,NelsJJ00,rec,2,,,,,
player,201512060ram,crd,NelsJJ00,rec_yds,34,,,,,
player,201512060ram,crd,NelsJJ00,rec_td,1,,,,,
player,201512060ram,crd,NelsJJ00,rec_long,22,,,,,
player,201512060ram,crd,NelsJJ00,fumbles,0,,,,,
player,201512060ram,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201512060ram,crd,FellDa01,pass_cmp,0,,,,,
player,201512060ram,crd,FellDa01,pass_att,0,,,,,
player,201512060ram,crd,FellDa01,pass_yds,0,,,,,
player,201512060ram,crd,FellDa01,pass_td,0,,,,,
player,201512060ram,crd,FellDa01,pass_int,0,,,,,
player,201512060ram,crd,FellDa01,pass_sacked,0,,,,,
player,201512060ram,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201512060ram,crd,FellDa01,pass_long,0,,,,,
player,201512060ram,crd,FellDa01,pass_rating,,,,,,
player,201512060ram,crd,FellDa01,rush_att,0,,,,,
player,201512060ram,crd,FellDa01,rush_yds,0,,,,,
player,201512060ram,crd,FellDa01,rush_td,0,,,,,
player,201512060ram,crd,FellDa01,rush_long,0,,,,,
player,201512060ram,crd,FellDa01,targets,1,,,,,
player,201512060ram,crd,FellDa01,rec,1,,,,,
player,201512060ram,crd,FellDa01,rec_yds,22,,,,,
player,201512060ram,crd,FellDa01,rec_td,0,,,,,
player,201512060ram,crd,FellDa01,rec_long,22,,,,,
player,201512060ram,crd,FellDa01,fumbles,0,,,,,
player,201512060ram,crd,FellDa01,fumbles_lost,0,,,,,
player,201512060ram,crd,GresJe00,pass_cmp,0,,,,,
player,201512060ram,crd,GresJe00,pass_att,0,,,,,
player,201512060ram,crd,GresJe00,pass_yds,0,,,,,
player,201512060ram,crd,GresJe00,pass_td,0,,,,,
player,201512060ram,crd,GresJe00,pass_int,0,,,,,
player,201512060ram,crd,GresJe00,pass_sacked,0,,,,,
player,201512060ram,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201512060ram,crd,GresJe00,pass_long,0,,,,,
player,201512060ram,crd,GresJe00,pass_rating,,,,,,
player,201512060ram,crd,GresJe00,rush_att,0,,,,,
player,201512060ram,crd,GresJe00,rush_yds,0,,,,,
player,201512060ram,crd,GresJe00,rush_td,0,,,,,
player,201512060ram,crd,GresJe00,rush_long,0,,,,,
player,201512060ram,crd,GresJe00,targets,1,,,,,
player,201512060ram,crd,GresJe00,rec,1,,,,,
player,201512060ram,crd,GresJe00,rec_yds,13,,,,,
player,201512060ram,crd,GresJe00,rec_td,0,,,,,
player,201512060ram,crd,GresJe00,rec_long,13,,,,,
player,201512060ram,crd,GresJe00,fumbles,0,,,,,
player,201512060ram,crd,GresJe00,fumbles_lost,0,,,,,
player,201512060ram,ram,FoleNi00,pass_cmp,15,,,,,
player,201512060ram,ram,FoleNi00,pass_att,35,,,,,
player,201512060ram,ram,FoleNi00,pass_yds,146,,,,,
player,201512060ram,ram,FoleNi00,pass_td,0,,,,,
player,201512060ram,ram,FoleNi00,pass_int,1,,,,,
player,201512060ram,ram,FoleNi00,pass_sacked,0,,,,,
player,201512060ram,ram,FoleNi00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,FoleNi00,pass_long,30,,,,,
player,201512060ram,ram,FoleNi00,pass_rating,43.3,,,,,
player,201512060ram,ram,FoleNi00,rush_att,2,,,,,
player,201512060ram,ram,FoleNi00,rush_yds,-2,,,,,
player,201512060ram,ram,FoleNi00,rush_td,0,,,,,
player,201512060ram,ram,FoleNi00,rush_long,-1,,,,,
player,201512060ram,ram,FoleNi00,targets,0,,,,,
player,201512060ram,ram,FoleNi00,rec,0,,,,,
player,201512060ram,ram,FoleNi00,rec_yds,0,,,,,
player,201512060ram,ram,FoleNi00,rec_td,0,,,,,
player,201512060ram,ram,FoleNi00,rec_long,0,,,,,
player,201512060ram,ram,FoleNi00,fumbles,0,,,,,
player,201512060ram,ram,FoleNi00,fumbles_lost,0,,,,,
player,201512060ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201512060ram,ram,GurlTo01,pass_att,0,,,,,
player,201512060ram,ram,GurlTo01,pass_yds,0,,,,,
player,201512060ram,ram,GurlTo01,pass_td,0,,,,,
player,201512060ram,ram,GurlTo01,pass_int,0,,,,,
player,201512060ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201512060ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201512060ram,ram,GurlTo01,pass_long,0,,,,,
player,201512060ram,ram,GurlTo01,pass_rating,,,,,,
player,201512060ram,ram,GurlTo01,rush_att,9,,,,,
player,201512060ram,ram,GurlTo01,rush_yds,41,,,,,
player,201512060ram,ram,GurlTo01,rush_td,0,,,,,
player,201512060ram,ram,GurlTo01,rush_long,34,,,,,
player,201512060ram,ram,GurlTo01,targets,0,,,,,
player,201512060ram,ram,GurlTo01,rec,0,,,,,
player,201512060ram,ram,GurlTo01,rec_yds,0,,,,,
player,201512060ram,ram,GurlTo01,rec_td,0,,,,,
player,201512060ram,ram,GurlTo01,rec_long,0,,,,,
player,201512060ram,ram,GurlTo01,fumbles,0,,,,,
player,201512060ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201512060ram,ram,AustTa00,pass_cmp,0,,,,,
player,201512060ram,ram,AustTa00,pass_att,0,,,,,
player,201512060ram,ram,AustTa00,pass_yds,0,,,,,
player,201512060ram,ram,AustTa00,pass_td,0,,,,,
player,201512060ram,ram,AustTa00,pass_int,0,,,,,
player,201512060ram,ram,AustTa00,pass_sacked,0,,,,,
player,201512060ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,AustTa00,pass_long,0,,,,,
player,201512060ram,ram,AustTa00,pass_rating,,,,,,
player,201512060ram,ram,AustTa00,rush_att,2,,,,,
player,201512060ram,ram,AustTa00,rush_yds,14,,,,,
player,201512060ram,ram,AustTa00,rush_td,0,,,,,
player,201512060ram,ram,AustTa00,rush_long,12,,,,,
player,201512060ram,ram,AustTa00,targets,3,,,,,
player,201512060ram,ram,AustTa00,rec,1,,,,,
player,201512060ram,ram,AustTa00,rec_yds,24,,,,,
player,201512060ram,ram,AustTa00,rec_td,0,,,,,
player,201512060ram,ram,AustTa00,rec_long,24,,,,,
player,201512060ram,ram,AustTa00,fumbles,0,,,,,
player,201512060ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201512060ram,ram,MasoTr00,pass_cmp,0,,,,,
player,201512060ram,ram,MasoTr00,pass_att,0,,,,,
player,201512060ram,ram,MasoTr00,pass_yds,0,,,,,
player,201512060ram,ram,MasoTr00,pass_td,0,,,,,
player,201512060ram,ram,MasoTr00,pass_int,0,,,,,
player,201512060ram,ram,MasoTr00,pass_sacked,0,,,,,
player,201512060ram,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,MasoTr00,pass_long,0,,,,,
player,201512060ram,ram,MasoTr00,pass_rating,,,,,,
player,201512060ram,ram,MasoTr00,rush_att,2,,,,,
player,201512060ram,ram,MasoTr00,rush_yds,13,,,,,
player,201512060ram,ram,MasoTr00,rush_td,0,,,,,
player,201512060ram,ram,MasoTr00,rush_long,15,,,,,
player,201512060ram,ram,MasoTr00,targets,2,,,,,
player,201512060ram,ram,MasoTr00,rec,2,,,,,
player,201512060ram,ram,MasoTr00,rec_yds,10,,,,,
player,201512060ram,ram,MasoTr00,rec_td,0,,,,,
player,201512060ram,ram,MasoTr00,rec_long,7,,,,,
player,201512060ram,ram,MasoTr00,fumbles,0,,,,,
player,201512060ram,ram,MasoTr00,fumbles_lost,0,,,,,
player,201512060ram,ram,BritKe00,pass_cmp,0,,,,,
player,201512060ram,ram,BritKe00,pass_att,0,,,,,
player,201512060ram,ram,BritKe00,pass_yds,0,,,,,
player,201512060ram,ram,BritKe00,pass_td,0,,,,,
player,201512060ram,ram,BritKe00,pass_int,0,,,,,
player,201512060ram,ram,BritKe00,pass_sacked,0,,,,,
player,201512060ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,BritKe00,pass_long,0,,,,,
player,201512060ram,ram,BritKe00,pass_rating,,,,,,
player,201512060ram,ram,BritKe00,rush_att,0,,,,,
player,201512060ram,ram,BritKe00,rush_yds,0,,,,,
player,201512060ram,ram,BritKe00,rush_td,0,,,,,
player,201512060ram,ram,BritKe00,rush_long,0,,,,,
player,201512060ram,ram,BritKe00,targets,6,,,,,
player,201512060ram,ram,BritKe00,rec,2,,,,,
player,201512060ram,ram,BritKe00,rec_yds,41,,,,,
player,201512060ram,ram,BritKe00,rec_td,0,,,,,
player,201512060ram,ram,BritKe00,rec_long,30,,,,,
player,201512060ram,ram,BritKe00,fumbles,0,,,,,
player,201512060ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201512060ram,ram,CookJa02,pass_cmp,0,,,,,
player,201512060ram,ram,CookJa02,pass_att,0,,,,,
player,201512060ram,ram,CookJa02,pass_yds,0,,,,,
player,201512060ram,ram,CookJa02,pass_td,0,,,,,
player,201512060ram,ram,CookJa02,pass_int,0,,,,,
player,201512060ram,ram,CookJa02,pass_sacked,0,,,,,
player,201512060ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201512060ram,ram,CookJa02,pass_long,0,,,,,
player,201512060ram,ram,CookJa02,pass_rating,,,,,,
player,201512060ram,ram,CookJa02,rush_att,0,,,,,
player,201512060ram,ram,CookJa02,rush_yds,0,,,,,
player,201512060ram,ram,CookJa02,rush_td,0,,,,,
player,201512060ram,ram,CookJa02,rush_long,0,,,,,
player,201512060ram,ram,CookJa02,targets,9,,,,,
player,201512060ram,ram,CookJa02,rec,3,,,,,
player,201512060ram,ram,CookJa02,rec_yds,22,,,,,
player,201512060ram,ram,CookJa02,rec_td,0,,,,,
player,201512060ram,ram,CookJa02,rec_long,10,,,,,
player,201512060ram,ram,CookJa02,fumbles,1,,,,,
player,201512060ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201512060ram,ram,MarqBr00,pass_cmp,0,,,,,
player,201512060ram,ram,MarqBr00,pass_att,0,,,,,
player,201512060ram,ram,MarqBr00,pass_yds,0,,,,,
player,201512060ram,ram,MarqBr00,pass_td,0,,,,,
player,201512060ram,ram,MarqBr00,pass_int,0,,,,,
player,201512060ram,ram,MarqBr00,pass_sacked,0,,,,,
player,201512060ram,ram,MarqBr00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,MarqBr00,pass_long,0,,,,,
player,201512060ram,ram,MarqBr00,pass_rating,,,,,,
player,201512060ram,ram,MarqBr00,rush_att,0,,,,,
player,201512060ram,ram,MarqBr00,rush_yds,0,,,,,
player,201512060ram,ram,MarqBr00,rush_td,0,,,,,
player,201512060ram,ram,MarqBr00,rush_long,0,,,,,
player,201512060ram,ram,MarqBr00,targets,3,,,,,
player,201512060ram,ram,MarqBr00,rec,3,,,,,
player,201512060ram,ram,MarqBr00,rec_yds,16,,,,,
player,201512060ram,ram,MarqBr00,rec_td,0,,,,,
player,201512060ram,ram,MarqBr00,rec_long,6,,,,,
player,201512060ram,ram,MarqBr00,fumbles,0,,,,,
player,201512060ram,ram,MarqBr00,fumbles_lost,0,,,,,
player,201512060ram,ram,WelkWe00,pass_cmp,0,,,,,
player,201512060ram,ram,WelkWe00,pass_att,0,,,,,
player,201512060ram,ram,WelkWe00,pass_yds,0,,,,,
player,201512060ram,ram,WelkWe00,pass_td,0,,,,,
player,201512060ram,ram,WelkWe00,pass_int,0,,,,,
player,201512060ram,ram,WelkWe00,pass_sacked,0,,,,,
player,201512060ram,ram,WelkWe00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,WelkWe00,pass_long,0,,,,,
player,201512060ram,ram,WelkWe00,pass_rating,,,,,,
player,201512060ram,ram,WelkWe00,rush_att,0,,,,,
player,201512060ram,ram,WelkWe00,rush_yds,0,,,,,
player,201512060ram,ram,WelkWe00,rush_td,0,,,,,
player,201512060ram,ram,WelkWe00,rush_long,0,,,,,
player,201512060ram,ram,WelkWe00,targets,3,,,,,
player,201512060ram,ram,WelkWe00,rec,2,,,,,
player,201512060ram,ram,WelkWe00,rec_yds,15,,,,,
player,201512060ram,ram,WelkWe00,rec_td,0,,,,,
player,201512060ram,ram,WelkWe00,rec_long,9,,,,,
player,201512060ram,ram,WelkWe00,fumbles,0,,,,,
player,201512060ram,ram,WelkWe00,fumbles_lost,0,,,,,
player,201512060ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201512060ram,ram,QuicBr00,pass_att,0,,,,,
player,201512060ram,ram,QuicBr00,pass_yds,0,,,,,
player,201512060ram,ram,QuicBr00,pass_td,0,,,,,
player,201512060ram,ram,QuicBr00,pass_int,0,,,,,
player,201512060ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201512060ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,QuicBr00,pass_long,0,,,,,
player,201512060ram,ram,QuicBr00,pass_rating,,,,,,
player,201512060ram,ram,QuicBr00,rush_att,0,,,,,
player,201512060ram,ram,QuicBr00,rush_yds,0,,,,,
player,201512060ram,ram,QuicBr00,rush_td,0,,,,,
player,201512060ram,ram,QuicBr00,rush_long,0,,,,,
player,201512060ram,ram,QuicBr00,targets,6,,,,,
player,201512060ram,ram,QuicBr00,rec,1,,,,,
player,201512060ram,ram,QuicBr00,rec_yds,14,,,,,
player,201512060ram,ram,QuicBr00,rec_td,0,,,,,
player,201512060ram,ram,QuicBr00,rec_long,14,,,,,
player,201512060ram,ram,QuicBr00,fumbles,0,,,,,
player,201512060ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201512060ram,ram,HarkCo00,pass_cmp,0,,,,,
player,201512060ram,ram,HarkCo00,pass_att,0,,,,,
player,201512060ram,ram,HarkCo00,pass_yds,0,,,,,
player,201512060ram,ram,HarkCo00,pass_td,0,,,,,
player,201512060ram,ram,HarkCo00,pass_int,0,,,,,
player,201512060ram,ram,HarkCo00,pass_sacked,0,,,,,
player,201512060ram,ram,HarkCo00,pass_sacked_yds,0,,,,,
player,201512060ram,ram,HarkCo00,pass_long,0,,,,,
player,201512060ram,ram,HarkCo00,pass_rating,,,,,,
player,201512060ram,ram,HarkCo00,rush_att,0,,,,,
player,201512060ram,ram,HarkCo00,rush_yds,0,,,,,
player,201512060ram,ram,HarkCo00,rush_td,0,,,,,
player,201512060ram,ram,HarkCo00,rush_long,0,,,,,
player,201512060ram,ram,HarkCo00,targets,1,,,,,
player,201512060ram,ram,HarkCo00,rec,1,,,,,
player,201512060ram,ram,HarkCo00,rec_yds,4,,,,,
player,201512060ram,ram,HarkCo00,rec_td,0,,,,,
player,201512060ram,ram,HarkCo00,rec_long,4,,,,,
player,201512060ram,ram,HarkCo00,fumbles,0,,,,,
player,201512060ram,ram,HarkCo00,fumbles_lost,0,,,,,
player,201512060ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201512060ram,ram,CunnBe01,pass_att,0,,,,,
player,201512060ram,ram,CunnBe01,pass_yds,0,,,,,
player,201512060ram,ram,CunnBe01,pass_td,0,,,,,
player,201512060ram,ram,CunnBe01,pass_int,0,,,,,
player,201512060ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201512060ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201512060ram,ram,CunnBe01,pass_long,0,,,,,
player,201512060ram,ram,CunnBe01,pass_rating,,,,,,
player,201512060ram,ram,CunnBe01,rush_att,0,,,,,
player,201512060ram,ram,CunnBe01,rush_yds,0,,,,,
player,201512060ram,ram,CunnBe01,rush_td,0,,,,,
player,201512060ram,ram,CunnBe01,rush_long,0,,,,,
player,201512060ram,ram,CunnBe01,targets,1,,,,,
