game,2015,7,20151025,201510250kan,pit,"Pittsburgh Steelers",13,kan,"Kansas City Chiefs",23
player,201510250kan,pit,MoatAr00,fumbles_forced,0,,,,,
player,201510250kan,pit,ThomCa99,def_int,0,,,,,
player,201510250kan,pit,ThomCa99,def_int_yds,0,,,,,
player,201510250kan,pit,ThomCa99,def_int_td,0,,,,,
player,201510250kan,pit,ThomCa99,def_int_long,0,,,,,
player,201510250kan,pit,ThomCa99,pass_defended,0,,,,,
player,201510250kan,pit,ThomCa99,sacks,0.0,,,,,
player,201510250kan,pit,ThomCa99,tackles_combined,4,,,,,
player,201510250kan,pit,ThomCa99,tackles_solo,4,,,,,
player,201510250kan,pit,ThomCa99,tackles_assists,0,,,,,
player,201510250kan,pit,ThomCa99,tackles_loss,0,,,,,
player,201510250kan,pit,ThomCa99,qb_hits,0,,,,,
player,201510250kan,pit,ThomCa99,fumbles_rec,0,,,,,
player,201510250kan,pit,ThomCa99,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,ThomCa99,fumbles_rec_td,0,,,,,
player,201510250kan,pit,ThomCa99,fumbles_forced,0,,,,,
player,201510250kan,pit,CockRo00,def_int,0,,,,,
player,201510250kan,pit,CockRo00,def_int_yds,0,,,,,
player,201510250kan,pit,CockRo00,def_int_td,0,,,,,
player,201510250kan,pit,CockRo00,def_int_long,0,,,,,
player,201510250kan,pit,CockRo00,pass_defended,0,,,,,
player,201510250kan,pit,CockRo00,sacks,0.0,,,,,
player,201510250kan,pit,CockRo00,tackles_combined,3,,,,,
player,201510250kan,pit,CockRo00,tackles_solo,3,,,,,
player,201510250kan,pit,CockRo00,tackles_assists,0,,,,,
player,201510250kan,pit,CockRo00,tackles_loss,0,,,,,
player,201510250kan,pit,CockRo00,qb_hits,0,,,,,
player,201510250kan,pit,CockRo00,fumbles_rec,0,,,,,
player,201510250kan,pit,CockRo00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,CockRo00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,CockRo00,fumbles_forced,0,,,,,
player,201510250kan,pit,JoneJa05,def_int,0,,,,,
player,201510250kan,pit,JoneJa05,def_int_yds,0,,,,,
player,201510250kan,pit,JoneJa05,def_int_td,0,,,,,
player,201510250kan,pit,JoneJa05,def_int_long,0,,,,,
player,201510250kan,pit,JoneJa05,pass_defended,0,,,,,
player,201510250kan,pit,JoneJa05,sacks,0.0,,,,,
player,201510250kan,pit,JoneJa05,tackles_combined,3,,,,,
player,201510250kan,pit,JoneJa05,tackles_solo,1,,,,,
player,201510250kan,pit,JoneJa05,tackles_assists,2,,,,,
player,201510250kan,pit,JoneJa05,tackles_loss,0,,,,,
player,201510250kan,pit,JoneJa05,qb_hits,0,,,,,
player,201510250kan,pit,JoneJa05,fumbles_rec,0,,,,,
player,201510250kan,pit,JoneJa05,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,JoneJa05,fumbles_rec_td,0,,,,,
player,201510250kan,pit,JoneJa05,fumbles_forced,0,,,,,
player,201510250kan,pit,BlakAn00,def_int,0,,,,,
player,201510250kan,pit,BlakAn00,def_int_yds,0,,,,,
player,201510250kan,pit,BlakAn00,def_int_td,0,,,,,
player,201510250kan,pit,BlakAn00,def_int_long,0,,,,,
player,201510250kan,pit,BlakAn00,pass_defended,1,,,,,
player,201510250kan,pit,BlakAn00,sacks,0.0,,,,,
player,201510250kan,pit,BlakAn00,tackles_combined,2,,,,,
player,201510250kan,pit,BlakAn00,tackles_solo,2,,,,,
player,201510250kan,pit,BlakAn00,tackles_assists,0,,,,,
player,201510250kan,pit,BlakAn00,tackles_loss,0,,,,,
player,201510250kan,pit,BlakAn00,qb_hits,0,,,,,
player,201510250kan,pit,BlakAn00,fumbles_rec,0,,,,,
player,201510250kan,pit,BlakAn00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,BlakAn00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,BlakAn00,fumbles_forced,0,,,,,
player,201510250kan,pit,BoykBr00,def_int,0,,,,,
player,201510250kan,pit,BoykBr00,def_int_yds,0,,,,,
player,201510250kan,pit,BoykBr00,def_int_td,0,,,,,
player,201510250kan,pit,BoykBr00,def_int_long,0,,,,,
player,201510250kan,pit,BoykBr00,pass_defended,0,,,,,
player,201510250kan,pit,BoykBr00,sacks,0.0,,,,,
player,201510250kan,pit,BoykBr00,tackles_combined,2,,,,,
player,201510250kan,pit,BoykBr00,tackles_solo,2,,,,,
player,201510250kan,pit,BoykBr00,tackles_assists,0,,,,,
player,201510250kan,pit,BoykBr00,tackles_loss,0,,,,,
player,201510250kan,pit,BoykBr00,qb_hits,0,,,,,
player,201510250kan,pit,BoykBr00,fumbles_rec,0,,,,,
player,201510250kan,pit,BoykBr00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,BoykBr00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,BoykBr00,fumbles_forced,0,,,,,
player,201510250kan,pit,GayxWi99,def_int,0,,,,,
player,201510250kan,pit,GayxWi99,def_int_yds,0,,,,,
player,201510250kan,pit,GayxWi99,def_int_td,0,,,,,
player,201510250kan,pit,GayxWi99,def_int_long,0,,,,,
player,201510250kan,pit,GayxWi99,pass_defended,0,,,,,
player,201510250kan,pit,GayxWi99,sacks,0.0,,,,,
player,201510250kan,pit,GayxWi99,tackles_combined,2,,,,,
player,201510250kan,pit,GayxWi99,tackles_solo,1,,,,,
player,201510250kan,pit,GayxWi99,tackles_assists,1,,,,,
player,201510250kan,pit,GayxWi99,tackles_loss,0,,,,,
player,201510250kan,pit,GayxWi99,qb_hits,0,,,,,
player,201510250kan,pit,GayxWi99,fumbles_rec,0,,,,,
player,201510250kan,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201510250kan,pit,GayxWi99,fumbles_forced,0,,,,,
player,201510250kan,pit,BerrJo00,def_int,0,,,,,
player,201510250kan,pit,BerrJo00,def_int_yds,0,,,,,
player,201510250kan,pit,BerrJo00,def_int_td,0,,,,,
player,201510250kan,pit,BerrJo00,def_int_long,0,,,,,
player,201510250kan,pit,BerrJo00,pass_defended,0,,,,,
player,201510250kan,pit,BerrJo00,sacks,0.0,,,,,
player,201510250kan,pit,BerrJo00,tackles_combined,1,,,,,
player,201510250kan,pit,BerrJo00,tackles_solo,1,,,,,
player,201510250kan,pit,BerrJo00,tackles_assists,0,,,,,
player,201510250kan,pit,BerrJo00,tackles_loss,0,,,,,
player,201510250kan,pit,BerrJo00,qb_hits,0,,,,,
player,201510250kan,pit,BerrJo00,fumbles_rec,0,,,,,
player,201510250kan,pit,BerrJo00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,BerrJo00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,BerrJo00,fumbles_forced,0,,,,,
player,201510250kan,pit,ChicAn00,def_int,0,,,,,
player,201510250kan,pit,ChicAn00,def_int_yds,0,,,,,
player,201510250kan,pit,ChicAn00,def_int_td,0,,,,,
player,201510250kan,pit,ChicAn00,def_int_long,0,,,,,
player,201510250kan,pit,ChicAn00,pass_defended,0,,,,,
player,201510250kan,pit,ChicAn00,sacks,0.0,,,,,
player,201510250kan,pit,ChicAn00,tackles_combined,1,,,,,
player,201510250kan,pit,ChicAn00,tackles_solo,1,,,,,
player,201510250kan,pit,ChicAn00,tackles_assists,0,,,,,
player,201510250kan,pit,ChicAn00,tackles_loss,0,,,,,
player,201510250kan,pit,ChicAn00,qb_hits,0,,,,,
player,201510250kan,pit,ChicAn00,fumbles_rec,0,,,,,
player,201510250kan,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,ChicAn00,fumbles_forced,0,,,,,
player,201510250kan,pit,DuprAl00,def_int,0,,,,,
player,201510250kan,pit,DuprAl00,def_int_yds,0,,,,,
player,201510250kan,pit,DuprAl00,def_int_td,0,,,,,
player,201510250kan,pit,DuprAl00,def_int_long,0,,,,,
player,201510250kan,pit,DuprAl00,pass_defended,1,,,,,
player,201510250kan,pit,DuprAl00,sacks,0.0,,,,,
player,201510250kan,pit,DuprAl00,tackles_combined,1,,,,,
player,201510250kan,pit,DuprAl00,tackles_solo,1,,,,,
player,201510250kan,pit,DuprAl00,tackles_assists,0,,,,,
player,201510250kan,pit,DuprAl00,tackles_loss,1,,,,,
player,201510250kan,pit,DuprAl00,qb_hits,0,,,,,
player,201510250kan,pit,DuprAl00,fumbles_rec,0,,,,,
player,201510250kan,pit,DuprAl00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,DuprAl00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,DuprAl00,fumbles_forced,0,,,,,
player,201510250kan,pit,HeywDa00,def_int,0,,,,,
player,201510250kan,pit,HeywDa00,def_int_yds,0,,,,,
player,201510250kan,pit,HeywDa00,def_int_td,0,,,,,
player,201510250kan,pit,HeywDa00,def_int_long,0,,,,,
player,201510250kan,pit,HeywDa00,pass_defended,0,,,,,
player,201510250kan,pit,HeywDa00,sacks,0.0,,,,,
player,201510250kan,pit,HeywDa00,tackles_combined,1,,,,,
player,201510250kan,pit,HeywDa00,tackles_solo,1,,,,,
player,201510250kan,pit,HeywDa00,tackles_assists,0,,,,,
player,201510250kan,pit,HeywDa00,tackles_loss,0,,,,,
player,201510250kan,pit,HeywDa00,qb_hits,0,,,,,
player,201510250kan,pit,HeywDa00,fumbles_rec,0,,,,,
player,201510250kan,pit,HeywDa00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,HeywDa00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,HeywDa00,fumbles_forced,0,,,,,
player,201510250kan,pit,McCuDa00,def_int,0,,,,,
player,201510250kan,pit,McCuDa00,def_int_yds,0,,,,,
player,201510250kan,pit,McCuDa00,def_int_td,0,,,,,
player,201510250kan,pit,McCuDa00,def_int_long,0,,,,,
player,201510250kan,pit,McCuDa00,pass_defended,0,,,,,
player,201510250kan,pit,McCuDa00,sacks,0.0,,,,,
player,201510250kan,pit,McCuDa00,tackles_combined,1,,,,,
player,201510250kan,pit,McCuDa00,tackles_solo,0,,,,,
player,201510250kan,pit,McCuDa00,tackles_assists,1,,,,,
player,201510250kan,pit,McCuDa00,tackles_loss,0,,,,,
player,201510250kan,pit,McCuDa00,qb_hits,0,,,,,
player,201510250kan,pit,McCuDa00,fumbles_rec,0,,,,,
player,201510250kan,pit,McCuDa00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,McCuDa00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,McCuDa00,fumbles_forced,0,,,,,
player,201510250kan,pit,McLeSt00,def_int,0,,,,,
player,201510250kan,pit,McLeSt00,def_int_yds,0,,,,,
player,201510250kan,pit,McLeSt00,def_int_td,0,,,,,
player,201510250kan,pit,McLeSt00,def_int_long,0,,,,,
player,201510250kan,pit,McLeSt00,pass_defended,0,,,,,
player,201510250kan,pit,McLeSt00,sacks,0.0,,,,,
player,201510250kan,pit,McLeSt00,tackles_combined,1,,,,,
player,201510250kan,pit,McLeSt00,tackles_solo,1,,,,,
player,201510250kan,pit,McLeSt00,tackles_assists,0,,,,,
player,201510250kan,pit,McLeSt00,tackles_loss,0,,,,,
player,201510250kan,pit,McLeSt00,qb_hits,0,,,,,
player,201510250kan,pit,McLeSt00,fumbles_rec,0,,,,,
player,201510250kan,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,McLeSt00,fumbles_forced,0,,,,,
player,201510250kan,pit,SpenSe00,def_int,0,,,,,
player,201510250kan,pit,SpenSe00,def_int_yds,0,,,,,
player,201510250kan,pit,SpenSe00,def_int_td,0,,,,,
player,201510250kan,pit,SpenSe00,def_int_long,0,,,,,
player,201510250kan,pit,SpenSe00,pass_defended,0,,,,,
player,201510250kan,pit,SpenSe00,sacks,0.0,,,,,
player,201510250kan,pit,SpenSe00,tackles_combined,1,,,,,
player,201510250kan,pit,SpenSe00,tackles_solo,1,,,,,
player,201510250kan,pit,SpenSe00,tackles_assists,0,,,,,
player,201510250kan,pit,SpenSe00,tackles_loss,0,,,,,
player,201510250kan,pit,SpenSe00,qb_hits,0,,,,,
player,201510250kan,pit,SpenSe00,fumbles_rec,0,,,,,
player,201510250kan,pit,SpenSe00,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,SpenSe00,fumbles_rec_td,0,,,,,
player,201510250kan,pit,SpenSe00,fumbles_forced,0,,,,,
player,201510250kan,pit,WillVi01,def_int,0,,,,,
player,201510250kan,pit,WillVi01,def_int_yds,0,,,,,
player,201510250kan,pit,WillVi01,def_int_td,0,,,,,
player,201510250kan,pit,WillVi01,def_int_long,0,,,,,
player,201510250kan,pit,WillVi01,pass_defended,0,,,,,
player,201510250kan,pit,WillVi01,sacks,0.0,,,,,
player,201510250kan,pit,WillVi01,tackles_combined,1,,,,,
player,201510250kan,pit,WillVi01,tackles_solo,1,,,,,
player,201510250kan,pit,WillVi01,tackles_assists,0,,,,,
player,201510250kan,pit,WillVi01,tackles_loss,0,,,,,
player,201510250kan,pit,WillVi01,qb_hits,0,,,,,
player,201510250kan,pit,WillVi01,fumbles_rec,0,,,,,
player,201510250kan,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201510250kan,pit,WillVi01,fumbles_forced,0,,,,,
player,201510250kan,pit,HarrJa23,def_int,0,,,,,
player,201510250kan,pit,HarrJa23,def_int_yds,0,,,,,
player,201510250kan,pit,HarrJa23,def_int_td,0,,,,,
player,201510250kan,pit,HarrJa23,def_int_long,0,,,,,
player,201510250kan,pit,HarrJa23,pass_defended,0,,,,,
player,201510250kan,pit,HarrJa23,sacks,0.0,,,,,
player,201510250kan,pit,HarrJa23,tackles_combined,0,,,,,
player,201510250kan,pit,HarrJa23,tackles_solo,0,,,,,
player,201510250kan,pit,HarrJa23,tackles_assists,0,,,,,
player,201510250kan,pit,HarrJa23,tackles_loss,0,,,,,
player,201510250kan,pit,HarrJa23,qb_hits,1,,,,,
player,201510250kan,pit,HarrJa23,fumbles_rec,0,,,,,
player,201510250kan,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201510250kan,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201510250kan,pit,HarrJa23,fumbles_forced,0,,,,,
player,201510250kan,kan,BerrEr99,def_int,1,,,,,
player,201510250kan,kan,BerrEr99,def_int_yds,15,,,,,
player,201510250kan,kan,BerrEr99,def_int_td,0,,,,,
player,201510250kan,kan,BerrEr99,def_int_long,15,,,,,
player,201510250kan,kan,BerrEr99,pass_defended,1,,,,,
player,201510250kan,kan,BerrEr99,sacks,0.0,,,,,
player,201510250kan,kan,BerrEr99,tackles_combined,6,,,,,
player,201510250kan,kan,BerrEr99,tackles_solo,3,,,,,
player,201510250kan,kan,BerrEr99,tackles_assists,3,,,,,
player,201510250kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201510250kan,kan,BerrEr99,qb_hits,0,,,,,
player,201510250kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201510250kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201510250kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201510250kan,kan,JohnDe25,def_int,1,,,,,
player,201510250kan,kan,JohnDe25,def_int_yds,18,,,,,
player,201510250kan,kan,JohnDe25,def_int_td,0,,,,,
player,201510250kan,kan,JohnDe25,def_int_long,18,,,,,
player,201510250kan,kan,JohnDe25,pass_defended,2,,,,,
player,201510250kan,kan,JohnDe25,sacks,0.0,,,,,
player,201510250kan,kan,JohnDe25,tackles_combined,4,,,,,
player,201510250kan,kan,JohnDe25,tackles_solo,2,,,,,
player,201510250kan,kan,JohnDe25,tackles_assists,2,,,,,
player,201510250kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201510250kan,kan,JohnDe25,qb_hits,0,,,,,
player,201510250kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201510250kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201510250kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201510250kan,kan,HaliTa20,def_int,0,,,,,
player,201510250kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201510250kan,kan,HaliTa20,def_int_td,0,,,,,
player,201510250kan,kan,HaliTa20,def_int_long,0,,,,,
player,201510250kan,kan,HaliTa20,pass_defended,0,,,,,
player,201510250kan,kan,HaliTa20,sacks,2.0,,,,,
player,201510250kan,kan,HaliTa20,tackles_combined,5,,,,,
player,201510250kan,kan,HaliTa20,tackles_solo,4,,,,,
player,201510250kan,kan,HaliTa20,tackles_assists,1,,,,,
player,201510250kan,kan,HaliTa20,tackles_loss,1,,,,,
player,201510250kan,kan,HaliTa20,qb_hits,2,,,,,
player,201510250kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201510250kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201510250kan,kan,HaliTa20,fumbles_forced,1,,,,,
player,201510250kan,kan,BailAl00,def_int,0,,,,,
player,201510250kan,kan,BailAl00,def_int_yds,0,,,,,
player,201510250kan,kan,BailAl00,def_int_td,0,,,,,
player,201510250kan,kan,BailAl00,def_int_long,0,,,,,
player,201510250kan,kan,BailAl00,pass_defended,0,,,,,
player,201510250kan,kan,BailAl00,sacks,0.0,,,,,
player,201510250kan,kan,BailAl00,tackles_combined,5,,,,,
player,201510250kan,kan,BailAl00,tackles_solo,3,,,,,
player,201510250kan,kan,BailAl00,tackles_assists,2,,,,,
player,201510250kan,kan,BailAl00,tackles_loss,0,,,,,
player,201510250kan,kan,BailAl00,qb_hits,0,,,,,
player,201510250kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201510250kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201510250kan,kan,PeteMa00,def_int,0,,,,,
player,201510250kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201510250kan,kan,PeteMa00,def_int_td,0,,,,,
player,201510250kan,kan,PeteMa00,def_int_long,0,,,,,
player,201510250kan,kan,PeteMa00,pass_defended,0,,,,,
player,201510250kan,kan,PeteMa00,sacks,0.0,,,,,
player,201510250kan,kan,PeteMa00,tackles_combined,4,,,,,
player,201510250kan,kan,PeteMa00,tackles_solo,4,,,,,
player,201510250kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201510250kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201510250kan,kan,PeteMa00,qb_hits,0,,,,,
player,201510250kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201510250kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201510250kan,kan,HowaJa00,def_int,0,,,,,
player,201510250kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201510250kan,kan,HowaJa00,def_int_td,0,,,,,
player,201510250kan,kan,HowaJa00,def_int_long,0,,,,,
player,201510250kan,kan,HowaJa00,pass_defended,0,,,,,
player,201510250kan,kan,HowaJa00,sacks,0.0,,,,,
player,201510250kan,kan,HowaJa00,tackles_combined,3,,,,,
player,201510250kan,kan,HowaJa00,tackles_solo,1,,,,,
player,201510250kan,kan,HowaJa00,tackles_assists,2,,,,,
player,201510250kan,kan,HowaJa00,tackles_loss,0,,,,,
player,201510250kan,kan,HowaJa00,qb_hits,0,,,,,
player,201510250kan,kan,HowaJa00,fumbles_rec,1,,,,,
player,201510250kan,kan,HowaJa00,fumbles_rec_yds,-1,,,,,
player,201510250kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201510250kan,kan,MaugJo00,def_int,0,,,,,
player,201510250kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201510250kan,kan,MaugJo00,def_int_td,0,,,,,
player,201510250kan,kan,MaugJo00,def_int_long,0,,,,,
player,201510250kan,kan,MaugJo00,pass_defended,0,,,,,
player,201510250kan,kan,MaugJo00,sacks,0.0,,,,,
player,201510250kan,kan,MaugJo00,tackles_combined,3,,,,,
player,201510250kan,kan,MaugJo00,tackles_solo,2,,,,,
player,201510250kan,kan,MaugJo00,tackles_assists,1,,,,,
player,201510250kan,kan,MaugJo00,tackles_loss,0,,,,,
player,201510250kan,kan,MaugJo00,qb_hits,0,,,,,
player,201510250kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201510250kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201510250kan,kan,ParkRo01,def_int,0,,,,,
player,201510250kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201510250kan,kan,ParkRo01,def_int_td,0,,,,,
player,201510250kan,kan,ParkRo01,def_int_long,0,,,,,
player,201510250kan,kan,ParkRo01,pass_defended,0,,,,,
player,201510250kan,kan,ParkRo01,sacks,0.0,,,,,
player,201510250kan,kan,ParkRo01,tackles_combined,3,,,,,
player,201510250kan,kan,ParkRo01,tackles_solo,1,,,,,
player,201510250kan,kan,ParkRo01,tackles_assists,2,,,,,
player,201510250kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201510250kan,kan,ParkRo01,qb_hits,0,,,,,
player,201510250kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201510250kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201510250kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201510250kan,kan,SmitSe99,def_int,0,,,,,
player,201510250kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201510250kan,kan,SmitSe99,def_int_td,0,,,,,
player,201510250kan,kan,SmitSe99,def_int_long,0,,,,,
player,201510250kan,kan,SmitSe99,pass_defended,2,,,,,
player,201510250kan,kan,SmitSe99,sacks,0.0,,,,,
player,201510250kan,kan,SmitSe99,tackles_combined,3,,,,,
player,201510250kan,kan,SmitSe99,tackles_solo,3,,,,,
player,201510250kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201510250kan,kan,SmitSe99,tackles_loss,1,,,,,
player,201510250kan,kan,SmitSe99,qb_hits,0,,,,,
player,201510250kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201510250kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201510250kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201510250kan,kan,AbduHu99,def_int,0,,,,,
player,201510250kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201510250kan,kan,AbduHu99,def_int_td,0,,,,,
player,201510250kan,kan,AbduHu99,def_int_long,0,,,,,
player,201510250kan,kan,AbduHu99,pass_defended,0,,,,,
player,201510250kan,kan,AbduHu99,sacks,0.0,,,,,
player,201510250kan,kan,AbduHu99,tackles_combined,2,,,,,
player,201510250kan,kan,AbduHu99,tackles_solo,1,,,,,
player,201510250kan,kan,AbduHu99,tackles_assists,1,,,,,
player,201510250kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201510250kan,kan,AbduHu99,qb_hits,0,,,,,
player,201510250kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201510250kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201510250kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201510250kan,kan,FlemJa00,def_int,0,,,,,
player,201510250kan,kan,FlemJa00,def_int_yds,0,,,,,
player,201510250kan,kan,FlemJa00,def_int_td,0,,,,,
player,201510250kan,kan,FlemJa00,def_int_long,0,,,,,
player,201510250kan,kan,FlemJa00,pass_defended,0,,,,,
player,201510250kan,kan,FlemJa00,sacks,0.0,,,,,
player,201510250kan,kan,FlemJa00,tackles_combined,2,,,,,
player,201510250kan,kan,FlemJa00,tackles_solo,1,,,,,
player,201510250kan,kan,FlemJa00,tackles_assists,1,,,,,
player,201510250kan,kan,FlemJa00,tackles_loss,0,,,,,
player,201510250kan,kan,FlemJa00,qb_hits,0,,,,,
player,201510250kan,kan,FlemJa00,fumbles_rec,0,,,,,
player,201510250kan,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,FlemJa00,fumbles_forced,0,,,,,
player,201510250kan,kan,FordDe00,def_int,0,,,,,
player,201510250kan,kan,FordDe00,def_int_yds,0,,,,,
player,201510250kan,kan,FordDe00,def_int_td,0,,,,,
player,201510250kan,kan,FordDe00,def_int_long,0,,,,,
player,201510250kan,kan,FordDe00,pass_defended,0,,,,,
player,201510250kan,kan,FordDe00,sacks,0.0,,,,,
player,201510250kan,kan,FordDe00,tackles_combined,2,,,,,
player,201510250kan,kan,FordDe00,tackles_solo,2,,,,,
player,201510250kan,kan,FordDe00,tackles_assists,0,,,,,
player,201510250kan,kan,FordDe00,tackles_loss,0,,,,,
player,201510250kan,kan,FordDe00,qb_hits,0,,,,,
player,201510250kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201510250kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201510250kan,kan,HousJu00,def_int,0,,,,,
player,201510250kan,kan,HousJu00,def_int_yds,0,,,,,
player,201510250kan,kan,HousJu00,def_int_td,0,,,,,
player,201510250kan,kan,HousJu00,def_int_long,0,,,,,
player,201510250kan,kan,HousJu00,pass_defended,1,,,,,
player,201510250kan,kan,HousJu00,sacks,0.0,,,,,
player,201510250kan,kan,HousJu00,tackles_combined,2,,,,,
player,201510250kan,kan,HousJu00,tackles_solo,1,,,,,
player,201510250kan,kan,HousJu00,tackles_assists,1,,,,,
player,201510250kan,kan,HousJu00,tackles_loss,0,,,,,
player,201510250kan,kan,HousJu00,qb_hits,0,,,,,
player,201510250kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201510250kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201510250kan,kan,PoexDo00,def_int,0,,,,,
player,201510250kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201510250kan,kan,PoexDo00,def_int_td,0,,,,,
player,201510250kan,kan,PoexDo00,def_int_long,0,,,,,
player,201510250kan,kan,PoexDo00,pass_defended,0,,,,,
player,201510250kan,kan,PoexDo00,sacks,0.0,,,,,
player,201510250kan,kan,PoexDo00,tackles_combined,2,,,,,
player,201510250kan,kan,PoexDo00,tackles_solo,1,,,,,
player,201510250kan,kan,PoexDo00,tackles_assists,1,,,,,
player,201510250kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201510250kan,kan,PoexDo00,qb_hits,0,,,,,
player,201510250kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201510250kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201510250kan,kan,SherAn00,def_int,0,,,,,
