game,2015,12,20151129,201511290sfo,crd,"Arizona Cardinals",19,sfo,"San Francisco 49ers",13
player,201511290sfo,crd,PalmCa00,rec_td,0,,,,,
player,201511290sfo,crd,PalmCa00,rec_long,0,,,,,
player,201511290sfo,crd,PalmCa00,fumbles,0,,,,,
player,201511290sfo,crd,PalmCa00,fumbles_lost,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_cmp,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_att,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_yds,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_td,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_int,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_sacked,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_long,0,,,,,
player,201511290sfo,crd,ElliAn00,pass_rating,,,,,,
player,201511290sfo,crd,ElliAn00,rush_att,5,,,,,
player,201511290sfo,crd,ElliAn00,rush_yds,24,,,,,
player,201511290sfo,crd,ElliAn00,rush_td,0,,,,,
player,201511290sfo,crd,ElliAn00,rush_long,13,,,,,
player,201511290sfo,crd,ElliAn00,targets,5,,,,,
player,201511290sfo,crd,ElliAn00,rec,3,,,,,
player,201511290sfo,crd,ElliAn00,rec_yds,22,,,,,
player,201511290sfo,crd,ElliAn00,rec_td,0,,,,,
player,201511290sfo,crd,ElliAn00,rec_long,9,,,,,
player,201511290sfo,crd,ElliAn00,fumbles,0,,,,,
player,201511290sfo,crd,ElliAn00,fumbles_lost,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_cmp,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_att,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_yds,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_td,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_int,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_sacked,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_long,0,,,,,
player,201511290sfo,crd,JohnDa08,pass_rating,,,,,,
player,201511290sfo,crd,JohnDa08,rush_att,8,,,,,
player,201511290sfo,crd,JohnDa08,rush_yds,21,,,,,
player,201511290sfo,crd,JohnDa08,rush_td,1,,,,,
player,201511290sfo,crd,JohnDa08,rush_long,10,,,,,
player,201511290sfo,crd,JohnDa08,targets,4,,,,,
player,201511290sfo,crd,JohnDa08,rec,2,,,,,
player,201511290sfo,crd,JohnDa08,rec_yds,8,,,,,
player,201511290sfo,crd,JohnDa08,rec_td,0,,,,,
player,201511290sfo,crd,JohnDa08,rec_long,6,,,,,
player,201511290sfo,crd,JohnDa08,fumbles,0,,,,,
player,201511290sfo,crd,JohnDa08,fumbles_lost,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_cmp,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_att,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_yds,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_td,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_int,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_sacked,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_long,0,,,,,
player,201511290sfo,crd,JohnCh04,pass_rating,,,,,,
player,201511290sfo,crd,JohnCh04,rush_att,12,,,,,
player,201511290sfo,crd,JohnCh04,rush_yds,17,,,,,
player,201511290sfo,crd,JohnCh04,rush_td,0,,,,,
player,201511290sfo,crd,JohnCh04,rush_long,6,,,,,
player,201511290sfo,crd,JohnCh04,targets,0,,,,,
player,201511290sfo,crd,JohnCh04,rec,0,,,,,
player,201511290sfo,crd,JohnCh04,rec_yds,0,,,,,
player,201511290sfo,crd,JohnCh04,rec_td,0,,,,,
player,201511290sfo,crd,JohnCh04,rec_long,0,,,,,
player,201511290sfo,crd,JohnCh04,fumbles,0,,,,,
player,201511290sfo,crd,JohnCh04,fumbles_lost,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_cmp,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_att,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_yds,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_td,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_int,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_sacked,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_long,0,,,,,
player,201511290sfo,crd,TaylSt00,pass_rating,,,,,,
player,201511290sfo,crd,TaylSt00,rush_att,1,,,,,
player,201511290sfo,crd,TaylSt00,rush_yds,2,,,,,
player,201511290sfo,crd,TaylSt00,rush_td,0,,,,,
player,201511290sfo,crd,TaylSt00,rush_long,2,,,,,
player,201511290sfo,crd,TaylSt00,targets,0,,,,,
player,201511290sfo,crd,TaylSt00,rec,0,,,,,
player,201511290sfo,crd,TaylSt00,rec_yds,0,,,,,
player,201511290sfo,crd,TaylSt00,rec_td,0,,,,,
player,201511290sfo,crd,TaylSt00,rec_long,0,,,,,
player,201511290sfo,crd,TaylSt00,fumbles,0,,,,,
player,201511290sfo,crd,TaylSt00,fumbles_lost,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_cmp,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_att,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_yds,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_td,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_int,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_sacked,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_long,0,,,,,
player,201511290sfo,crd,BrowJo02,pass_rating,,,,,,
player,201511290sfo,crd,BrowJo02,rush_att,0,,,,,
player,201511290sfo,crd,BrowJo02,rush_yds,0,,,,,
player,201511290sfo,crd,BrowJo02,rush_td,0,,,,,
player,201511290sfo,crd,BrowJo02,rush_long,0,,,,,
player,201511290sfo,crd,BrowJo02,targets,7,,,,,
player,201511290sfo,crd,BrowJo02,rec,5,,,,,
player,201511290sfo,crd,BrowJo02,rec_yds,99,,,,,
player,201511290sfo,crd,BrowJo02,rec_td,0,,,,,
player,201511290sfo,crd,BrowJo02,rec_long,48,,,,,
player,201511290sfo,crd,BrowJo02,fumbles,0,,,,,
player,201511290sfo,crd,BrowJo02,fumbles_lost,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_cmp,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_att,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_yds,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_td,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_int,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_sacked,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_long,0,,,,,
player,201511290sfo,crd,FitzLa00,pass_rating,,,,,,
player,201511290sfo,crd,FitzLa00,rush_att,0,,,,,
player,201511290sfo,crd,FitzLa00,rush_yds,0,,,,,
player,201511290sfo,crd,FitzLa00,rush_td,0,,,,,
player,201511290sfo,crd,FitzLa00,rush_long,0,,,,,
player,201511290sfo,crd,FitzLa00,targets,14,,,,,
player,201511290sfo,crd,FitzLa00,rec,10,,,,,
player,201511290sfo,crd,FitzLa00,rec_yds,66,,,,,
player,201511290sfo,crd,FitzLa00,rec_td,0,,,,,
player,201511290sfo,crd,FitzLa00,rec_long,11,,,,,
player,201511290sfo,crd,FitzLa00,fumbles,0,,,,,
player,201511290sfo,crd,FitzLa00,fumbles_lost,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_cmp,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_att,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_yds,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_td,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_int,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_sacked,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_long,0,,,,,
player,201511290sfo,crd,NelsJJ00,pass_rating,,,,,,
player,201511290sfo,crd,NelsJJ00,rush_att,0,,,,,
player,201511290sfo,crd,NelsJJ00,rush_yds,0,,,,,
player,201511290sfo,crd,NelsJJ00,rush_td,0,,,,,
player,201511290sfo,crd,NelsJJ00,rush_long,0,,,,,
player,201511290sfo,crd,NelsJJ00,targets,5,,,,,
player,201511290sfo,crd,NelsJJ00,rec,2,,,,,
player,201511290sfo,crd,NelsJJ00,rec_yds,53,,,,,
player,201511290sfo,crd,NelsJJ00,rec_td,0,,,,,
player,201511290sfo,crd,NelsJJ00,rec_long,34,,,,,
player,201511290sfo,crd,NelsJJ00,fumbles,0,,,,,
player,201511290sfo,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_cmp,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_att,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_yds,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_td,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_int,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_sacked,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_long,0,,,,,
player,201511290sfo,crd,FloyMi00,pass_rating,,,,,,
player,201511290sfo,crd,FloyMi00,rush_att,0,,,,,
player,201511290sfo,crd,FloyMi00,rush_yds,0,,,,,
player,201511290sfo,crd,FloyMi00,rush_td,0,,,,,
player,201511290sfo,crd,FloyMi00,rush_long,0,,,,,
player,201511290sfo,crd,FloyMi00,targets,2,,,,,
player,201511290sfo,crd,FloyMi00,rec,1,,,,,
player,201511290sfo,crd,FloyMi00,rec_yds,14,,,,,
player,201511290sfo,crd,FloyMi00,rec_td,0,,,,,
player,201511290sfo,crd,FloyMi00,rec_long,14,,,,,
player,201511290sfo,crd,FloyMi00,fumbles,0,,,,,
player,201511290sfo,crd,FloyMi00,fumbles_lost,0,,,,,
player,201511290sfo,crd,GresJe00,pass_cmp,0,,,,,
player,201511290sfo,crd,GresJe00,pass_att,0,,,,,
player,201511290sfo,crd,GresJe00,pass_yds,0,,,,,
player,201511290sfo,crd,GresJe00,pass_td,0,,,,,
player,201511290sfo,crd,GresJe00,pass_int,0,,,,,
player,201511290sfo,crd,GresJe00,pass_sacked,0,,,,,
player,201511290sfo,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201511290sfo,crd,GresJe00,pass_long,0,,,,,
player,201511290sfo,crd,GresJe00,pass_rating,,,,,,
player,201511290sfo,crd,GresJe00,rush_att,0,,,,,
player,201511290sfo,crd,GresJe00,rush_yds,0,,,,,
player,201511290sfo,crd,GresJe00,rush_td,0,,,,,
player,201511290sfo,crd,GresJe00,rush_long,0,,,,,
player,201511290sfo,crd,GresJe00,targets,3,,,,,
player,201511290sfo,crd,GresJe00,rec,1,,,,,
player,201511290sfo,crd,GresJe00,rec_yds,9,,,,,
player,201511290sfo,crd,GresJe00,rec_td,0,,,,,
player,201511290sfo,crd,GresJe00,rec_long,9,,,,,
player,201511290sfo,crd,GresJe00,fumbles,0,,,,,
player,201511290sfo,crd,GresJe00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,GabbBl00,pass_cmp,25,,,,,
player,201511290sfo,sfo,GabbBl00,pass_att,36,,,,,
player,201511290sfo,sfo,GabbBl00,pass_yds,318,,,,,
player,201511290sfo,sfo,GabbBl00,pass_td,1,,,,,
player,201511290sfo,sfo,GabbBl00,pass_int,1,,,,,
player,201511290sfo,sfo,GabbBl00,pass_sacked,2,,,,,
player,201511290sfo,sfo,GabbBl00,pass_sacked_yds,17,,,,,
player,201511290sfo,sfo,GabbBl00,pass_long,48,,,,,
player,201511290sfo,sfo,GabbBl00,pass_rating,94.4,,,,,
player,201511290sfo,sfo,GabbBl00,rush_att,1,,,,,
player,201511290sfo,sfo,GabbBl00,rush_yds,11,,,,,
player,201511290sfo,sfo,GabbBl00,rush_td,0,,,,,
player,201511290sfo,sfo,GabbBl00,rush_long,11,,,,,
player,201511290sfo,sfo,GabbBl00,targets,0,,,,,
player,201511290sfo,sfo,GabbBl00,rec,0,,,,,
player,201511290sfo,sfo,GabbBl00,rec_yds,0,,,,,
player,201511290sfo,sfo,GabbBl00,rec_td,0,,,,,
player,201511290sfo,sfo,GabbBl00,rec_long,0,,,,,
player,201511290sfo,sfo,GabbBl00,fumbles,0,,,,,
player,201511290sfo,sfo,GabbBl00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_cmp,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_att,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_yds,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_td,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_int,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_sacked,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_long,0,,,,,
player,201511290sfo,sfo,DrauSh00,pass_rating,,,,,,
player,201511290sfo,sfo,DrauSh00,rush_att,15,,,,,
player,201511290sfo,sfo,DrauSh00,rush_yds,51,,,,,
player,201511290sfo,sfo,DrauSh00,rush_td,0,,,,,
player,201511290sfo,sfo,DrauSh00,rush_long,19,,,,,
player,201511290sfo,sfo,DrauSh00,targets,5,,,,,
player,201511290sfo,sfo,DrauSh00,rec,5,,,,,
player,201511290sfo,sfo,DrauSh00,rec_yds,35,,,,,
player,201511290sfo,sfo,DrauSh00,rec_td,0,,,,,
player,201511290sfo,sfo,DrauSh00,rec_long,12,,,,,
player,201511290sfo,sfo,DrauSh00,fumbles,0,,,,,
player,201511290sfo,sfo,DrauSh00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_cmp,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_att,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_yds,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_td,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_int,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_sacked,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_long,0,,,,,
player,201511290sfo,sfo,PattQu00,pass_rating,,,,,,
player,201511290sfo,sfo,PattQu00,rush_att,1,,,,,
player,201511290sfo,sfo,PattQu00,rush_yds,5,,,,,
player,201511290sfo,sfo,PattQu00,rush_td,0,,,,,
player,201511290sfo,sfo,PattQu00,rush_long,5,,,,,
player,201511290sfo,sfo,PattQu00,targets,6,,,,,
player,201511290sfo,sfo,PattQu00,rec,1,,,,,
player,201511290sfo,sfo,PattQu00,rec_yds,1,,,,,
player,201511290sfo,sfo,PattQu00,rec_td,0,,,,,
player,201511290sfo,sfo,PattQu00,rec_long,1,,,,,
player,201511290sfo,sfo,PattQu00,fumbles,0,,,,,
player,201511290sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_cmp,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_att,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_yds,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_td,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_int,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_sacked,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_long,0,,,,,
player,201511290sfo,sfo,BoldAn00,pass_rating,,,,,,
player,201511290sfo,sfo,BoldAn00,rush_att,0,,,,,
player,201511290sfo,sfo,BoldAn00,rush_yds,0,,,,,
player,201511290sfo,sfo,BoldAn00,rush_td,0,,,,,
player,201511290sfo,sfo,BoldAn00,rush_long,0,,,,,
player,201511290sfo,sfo,BoldAn00,targets,11,,,,,
player,201511290sfo,sfo,BoldAn00,rec,8,,,,,
player,201511290sfo,sfo,BoldAn00,rec_yds,93,,,,,
player,201511290sfo,sfo,BoldAn00,rec_td,0,,,,,
player,201511290sfo,sfo,BoldAn00,rec_long,18,,,,,
player,201511290sfo,sfo,BoldAn00,fumbles,0,,,,,
player,201511290sfo,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201511290sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201511290sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201511290sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201511290sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201511290sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201511290sfo,sfo,McDoVa00,targets,7,,,,,
player,201511290sfo,sfo,McDoVa00,rec,6,,,,,
player,201511290sfo,sfo,McDoVa00,rec_yds,71,,,,,
player,201511290sfo,sfo,McDoVa00,rec_td,1,,,,,
player,201511290sfo,sfo,McDoVa00,rec_long,20,,,,,
player,201511290sfo,sfo,McDoVa00,fumbles,1,,,,,
player,201511290sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_cmp,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_att,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_yds,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_td,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_int,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_sacked,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_long,0,,,,,
player,201511290sfo,sfo,BellBl00,pass_rating,,,,,,
player,201511290sfo,sfo,BellBl00,rush_att,0,,,,,
player,201511290sfo,sfo,BellBl00,rush_yds,0,,,,,
player,201511290sfo,sfo,BellBl00,rush_td,0,,,,,
player,201511290sfo,sfo,BellBl00,rush_long,0,,,,,
player,201511290sfo,sfo,BellBl00,targets,3,,,,,
player,201511290sfo,sfo,BellBl00,rec,3,,,,,
player,201511290sfo,sfo,BellBl00,rec_yds,67,,,,,
player,201511290sfo,sfo,BellBl00,rec_td,0,,,,,
player,201511290sfo,sfo,BellBl00,rec_long,48,,,,,
player,201511290sfo,sfo,BellBl00,fumbles,0,,,,,
player,201511290sfo,sfo,BellBl00,fumbles_lost,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_cmp,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_att,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_yds,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_td,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_int,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_sacked,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_long,0,,,,,
player,201511290sfo,sfo,SmitTo02,pass_rating,,,,,,
player,201511290sfo,sfo,SmitTo02,rush_att,0,,,,,
player,201511290sfo,sfo,SmitTo02,rush_yds,0,,,,,
player,201511290sfo,sfo,SmitTo02,rush_td,0,,,,,
player,201511290sfo,sfo,SmitTo02,rush_long,0,,,,,
player,201511290sfo,sfo,SmitTo02,targets,3,,,,,
player,201511290sfo,sfo,SmitTo02,rec,2,,,,,
player,201511290sfo,sfo,SmitTo02,rec_yds,51,,,,,
player,201511290sfo,sfo,SmitTo02,rec_td,0,,,,,
player,201511290sfo,sfo,SmitTo02,rec_long,41,,,,,
player,201511290sfo,sfo,SmitTo02,fumbles,0,,,,,
player,201511290sfo,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_cmp,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_att,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_yds,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_td,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_int,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_sacked,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_sacked_yds,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_long,0,,,,,
player,201511290sfo,sfo,SimpJe00,pass_rating,,,,,,
player,201511290sfo,sfo,SimpJe00,rush_att,0,,,,,
player,201511290sfo,sfo,SimpJe00,rush_yds,0,,,,,
player,201511290sfo,sfo,SimpJe00,rush_td,0,,,,,
player,201511290sfo,sfo,SimpJe00,rush_long,0,,,,,
player,201511290sfo,sfo,SimpJe00,targets,1,,,,,
player,201511290sfo,sfo,SimpJe00,rec,0,,,,,
player,201511290sfo,sfo,SimpJe00,rec_yds,0,,,,,
player,201511290sfo,sfo,SimpJe00,rec_td,0,,,,,
player,201511290sfo,sfo,SimpJe00,rec_long,0,,,,,
player,201511290sfo,sfo,SimpJe00,fumbles,0,,,,,
player,201511290sfo,sfo,SimpJe00,fumbles_lost,0,,,,,
player,201511290sfo,crd,MathTy00,def_int,1,,,,,
player,201511290sfo,crd,MathTy00,def_int_yds,15,,,,,
player,201511290sfo,crd,MathTy00,def_int_td,0,,,,,
player,201511290sfo,crd,MathTy00,def_int_long,15,,,,,
player,201511290sfo,crd,MathTy00,pass_defended,2,,,,,
player,201511290sfo,crd,MathTy00,sacks,0.0,,,,,
player,201511290sfo,crd,MathTy00,tackles_combined,13,,,,,
player,201511290sfo,crd,MathTy00,tackles_solo,11,,,,,
player,201511290sfo,crd,MathTy00,tackles_assists,2,,,,,
player,201511290sfo,crd,MathTy00,tackles_loss,1,,,,,
player,201511290sfo,crd,MathTy00,qb_hits,0,,,,,
player,201511290sfo,crd,MathTy00,fumbles_rec,0,,,,,
player,201511290sfo,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201511290sfo,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201511290sfo,crd,MathTy00,fumbles_forced,0,,,,,
player,201511290sfo,crd,JeffTo00,def_int,0,,,,,
player,201511290sfo,crd,JeffTo00,def_int_yds,0,,,,,
player,201511290sfo,crd,JeffTo00,def_int_td,0,,,,,
player,201511290sfo,crd,JeffTo00,def_int_long,0,,,,,
player,201511290sfo,crd,JeffTo00,pass_defended,0,,,,,
player,201511290sfo,crd,JeffTo00,sacks,1.0,,,,,
player,201511290sfo,crd,JeffTo00,tackles_combined,6,,,,,
player,201511290sfo,crd,JeffTo00,tackles_solo,4,,,,,
player,201511290sfo,crd,JeffTo00,tackles_assists,2,,,,,
player,201511290sfo,crd,JeffTo00,tackles_loss,1,,,,,
player,201511290sfo,crd,JeffTo00,qb_hits,1,,,,,
player,201511290sfo,crd,JeffTo00,fumbles_rec,0,,,,,
player,201511290sfo,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201511290sfo,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201511290sfo,crd,JeffTo00,fumbles_forced,1,,,,,
player,201511290sfo,crd,MintKe00,def_int,0,,,,,
player,201511290sfo,crd,MintKe00,def_int_yds,0,,,,,
player,201511290sfo,crd,MintKe00,def_int_td,0,,,,,
player,201511290sfo,crd,MintKe00,def_int_long,0,,,,,
player,201511290sfo,crd,MintKe00,pass_defended,0,,,,,
player,201511290sfo,crd,MintKe00,sacks,0.5,,,,,
player,201511290sfo,crd,MintKe00,tackles_combined,7,,,,,
player,201511290sfo,crd,MintKe00,tackles_solo,5,,,,,
player,201511290sfo,crd,MintKe00,tackles_assists,2,,,,,
player,201511290sfo,crd,MintKe00,tackles_loss,0,,,,,
player,201511290sfo,crd,MintKe00,qb_hits,1,,,,,
player,201511290sfo,crd,MintKe00,fumbles_rec,0,,,,,
player,201511290sfo,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201511290sfo,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201511290sfo,crd,MintKe00,fumbles_forced,0,,,,,
player,201511290sfo,crd,GoldMa00,def_int,0,,,,,
player,201511290sfo,crd,GoldMa00,def_int_yds,0,,,,,
player,201511290sfo,crd,GoldMa00,def_int_td,0,,,,,
player,201511290sfo,crd,GoldMa00,def_int_long,0,,,,,
player,201511290sfo,crd,GoldMa00,pass_defended,0,,,,,
player,201511290sfo,crd,GoldMa00,sacks,0.5,,,,,
