game,2015,9,20151108,201511080sfo,atl,"Atlanta Falcons",16,sfo,"San Francisco 49ers",17
player,201511080sfo,sfo,SimpJe00,rush_td,0,,,,,
player,201511080sfo,sfo,SimpJe00,rush_long,0,,,,,
player,201511080sfo,sfo,SimpJe00,targets,3,,,,,
player,201511080sfo,sfo,SimpJe00,rec,0,,,,,
player,201511080sfo,sfo,SimpJe00,rec_yds,0,,,,,
player,201511080sfo,sfo,SimpJe00,rec_td,0,,,,,
player,201511080sfo,sfo,SimpJe00,rec_long,0,,,,,
player,201511080sfo,sfo,SimpJe00,fumbles,0,,,,,
player,201511080sfo,sfo,SimpJe00,fumbles_lost,0,,,,,
player,201511080sfo,atl,AdamPh00,def_int,1,,,,,
player,201511080sfo,atl,AdamPh00,def_int_yds,2,,,,,
player,201511080sfo,atl,AdamPh00,def_int_td,0,,,,,
player,201511080sfo,atl,AdamPh00,def_int_long,2,,,,,
player,201511080sfo,atl,AdamPh00,pass_defended,1,,,,,
player,201511080sfo,atl,AdamPh00,sacks,0.0,,,,,
player,201511080sfo,atl,AdamPh00,tackles_combined,1,,,,,
player,201511080sfo,atl,AdamPh00,tackles_solo,1,,,,,
player,201511080sfo,atl,AdamPh00,tackles_assists,0,,,,,
player,201511080sfo,atl,AdamPh00,tackles_loss,0,,,,,
player,201511080sfo,atl,AdamPh00,qb_hits,0,,,,,
player,201511080sfo,atl,AdamPh00,fumbles_rec,0,,,,,
player,201511080sfo,atl,AdamPh00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,AdamPh00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,AdamPh00,fumbles_forced,0,,,,,
player,201511080sfo,atl,BeasVi00,def_int,1,,,,,
player,201511080sfo,atl,BeasVi00,def_int_yds,0,,,,,
player,201511080sfo,atl,BeasVi00,def_int_td,0,,,,,
player,201511080sfo,atl,BeasVi00,def_int_long,0,,,,,
player,201511080sfo,atl,BeasVi00,pass_defended,1,,,,,
player,201511080sfo,atl,BeasVi00,sacks,0.0,,,,,
player,201511080sfo,atl,BeasVi00,tackles_combined,1,,,,,
player,201511080sfo,atl,BeasVi00,tackles_solo,1,,,,,
player,201511080sfo,atl,BeasVi00,tackles_assists,0,,,,,
player,201511080sfo,atl,BeasVi00,tackles_loss,0,,,,,
player,201511080sfo,atl,BeasVi00,qb_hits,0,,,,,
player,201511080sfo,atl,BeasVi00,fumbles_rec,0,,,,,
player,201511080sfo,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,BeasVi00,fumbles_forced,0,,,,,
player,201511080sfo,atl,WheePh99,def_int,0,,,,,
player,201511080sfo,atl,WheePh99,def_int_yds,0,,,,,
player,201511080sfo,atl,WheePh99,def_int_td,0,,,,,
player,201511080sfo,atl,WheePh99,def_int_long,0,,,,,
player,201511080sfo,atl,WheePh99,pass_defended,0,,,,,
player,201511080sfo,atl,WheePh99,sacks,0.0,,,,,
player,201511080sfo,atl,WheePh99,tackles_combined,10,,,,,
player,201511080sfo,atl,WheePh99,tackles_solo,8,,,,,
player,201511080sfo,atl,WheePh99,tackles_assists,2,,,,,
player,201511080sfo,atl,WheePh99,tackles_loss,1,,,,,
player,201511080sfo,atl,WheePh99,qb_hits,0,,,,,
player,201511080sfo,atl,WheePh99,fumbles_rec,0,,,,,
player,201511080sfo,atl,WheePh99,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,WheePh99,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,WheePh99,fumbles_forced,0,,,,,
player,201511080sfo,atl,IshmKe00,def_int,0,,,,,
player,201511080sfo,atl,IshmKe00,def_int_yds,0,,,,,
player,201511080sfo,atl,IshmKe00,def_int_td,0,,,,,
player,201511080sfo,atl,IshmKe00,def_int_long,0,,,,,
player,201511080sfo,atl,IshmKe00,pass_defended,0,,,,,
player,201511080sfo,atl,IshmKe00,sacks,0.0,,,,,
player,201511080sfo,atl,IshmKe00,tackles_combined,6,,,,,
player,201511080sfo,atl,IshmKe00,tackles_solo,3,,,,,
player,201511080sfo,atl,IshmKe00,tackles_assists,3,,,,,
player,201511080sfo,atl,IshmKe00,tackles_loss,0,,,,,
player,201511080sfo,atl,IshmKe00,qb_hits,0,,,,,
player,201511080sfo,atl,IshmKe00,fumbles_rec,0,,,,,
player,201511080sfo,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,IshmKe00,fumbles_forced,0,,,,,
player,201511080sfo,atl,CollJa02,def_int,0,,,,,
player,201511080sfo,atl,CollJa02,def_int_yds,0,,,,,
player,201511080sfo,atl,CollJa02,def_int_td,0,,,,,
player,201511080sfo,atl,CollJa02,def_int_long,0,,,,,
player,201511080sfo,atl,CollJa02,pass_defended,0,,,,,
player,201511080sfo,atl,CollJa02,sacks,0.0,,,,,
player,201511080sfo,atl,CollJa02,tackles_combined,5,,,,,
player,201511080sfo,atl,CollJa02,tackles_solo,5,,,,,
player,201511080sfo,atl,CollJa02,tackles_assists,0,,,,,
player,201511080sfo,atl,CollJa02,tackles_loss,0,,,,,
player,201511080sfo,atl,CollJa02,qb_hits,0,,,,,
player,201511080sfo,atl,CollJa02,fumbles_rec,0,,,,,
player,201511080sfo,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,CollJa02,fumbles_forced,0,,,,,
player,201511080sfo,atl,ReedBr00,def_int,0,,,,,
player,201511080sfo,atl,ReedBr00,def_int_yds,0,,,,,
player,201511080sfo,atl,ReedBr00,def_int_td,0,,,,,
player,201511080sfo,atl,ReedBr00,def_int_long,0,,,,,
player,201511080sfo,atl,ReedBr00,pass_defended,0,,,,,
player,201511080sfo,atl,ReedBr00,sacks,0.0,,,,,
player,201511080sfo,atl,ReedBr00,tackles_combined,5,,,,,
player,201511080sfo,atl,ReedBr00,tackles_solo,3,,,,,
player,201511080sfo,atl,ReedBr00,tackles_assists,2,,,,,
player,201511080sfo,atl,ReedBr00,tackles_loss,0,,,,,
player,201511080sfo,atl,ReedBr00,qb_hits,0,,,,,
player,201511080sfo,atl,ReedBr00,fumbles_rec,0,,,,,
player,201511080sfo,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,ReedBr00,fumbles_forced,0,,,,,
player,201511080sfo,atl,WorrPa00,def_int,0,,,,,
player,201511080sfo,atl,WorrPa00,def_int_yds,0,,,,,
player,201511080sfo,atl,WorrPa00,def_int_td,0,,,,,
player,201511080sfo,atl,WorrPa00,def_int_long,0,,,,,
player,201511080sfo,atl,WorrPa00,pass_defended,0,,,,,
player,201511080sfo,atl,WorrPa00,sacks,0.0,,,,,
player,201511080sfo,atl,WorrPa00,tackles_combined,5,,,,,
player,201511080sfo,atl,WorrPa00,tackles_solo,5,,,,,
player,201511080sfo,atl,WorrPa00,tackles_assists,0,,,,,
player,201511080sfo,atl,WorrPa00,tackles_loss,2,,,,,
player,201511080sfo,atl,WorrPa00,qb_hits,0,,,,,
player,201511080sfo,atl,WorrPa00,fumbles_rec,0,,,,,
player,201511080sfo,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,WorrPa00,fumbles_forced,0,,,,,
player,201511080sfo,atl,BierKr99,def_int,0,,,,,
player,201511080sfo,atl,BierKr99,def_int_yds,0,,,,,
player,201511080sfo,atl,BierKr99,def_int_td,0,,,,,
player,201511080sfo,atl,BierKr99,def_int_long,0,,,,,
player,201511080sfo,atl,BierKr99,pass_defended,0,,,,,
player,201511080sfo,atl,BierKr99,sacks,0.0,,,,,
player,201511080sfo,atl,BierKr99,tackles_combined,4,,,,,
player,201511080sfo,atl,BierKr99,tackles_solo,3,,,,,
player,201511080sfo,atl,BierKr99,tackles_assists,1,,,,,
player,201511080sfo,atl,BierKr99,tackles_loss,0,,,,,
player,201511080sfo,atl,BierKr99,qb_hits,0,,,,,
player,201511080sfo,atl,BierKr99,fumbles_rec,0,,,,,
player,201511080sfo,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,BierKr99,fumbles_forced,0,,,,,
player,201511080sfo,atl,TrufDe00,def_int,0,,,,,
player,201511080sfo,atl,TrufDe00,def_int_yds,0,,,,,
player,201511080sfo,atl,TrufDe00,def_int_td,0,,,,,
player,201511080sfo,atl,TrufDe00,def_int_long,0,,,,,
player,201511080sfo,atl,TrufDe00,pass_defended,1,,,,,
player,201511080sfo,atl,TrufDe00,sacks,0.0,,,,,
player,201511080sfo,atl,TrufDe00,tackles_combined,4,,,,,
player,201511080sfo,atl,TrufDe00,tackles_solo,3,,,,,
player,201511080sfo,atl,TrufDe00,tackles_assists,1,,,,,
player,201511080sfo,atl,TrufDe00,tackles_loss,0,,,,,
player,201511080sfo,atl,TrufDe00,qb_hits,0,,,,,
player,201511080sfo,atl,TrufDe00,fumbles_rec,0,,,,,
player,201511080sfo,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,TrufDe00,fumbles_forced,0,,,,,
player,201511080sfo,atl,BabiJo20,def_int,0,,,,,
player,201511080sfo,atl,BabiJo20,def_int_yds,0,,,,,
player,201511080sfo,atl,BabiJo20,def_int_td,0,,,,,
player,201511080sfo,atl,BabiJo20,def_int_long,0,,,,,
player,201511080sfo,atl,BabiJo20,pass_defended,1,,,,,
player,201511080sfo,atl,BabiJo20,sacks,0.0,,,,,
player,201511080sfo,atl,BabiJo20,tackles_combined,3,,,,,
player,201511080sfo,atl,BabiJo20,tackles_solo,3,,,,,
player,201511080sfo,atl,BabiJo20,tackles_assists,0,,,,,
player,201511080sfo,atl,BabiJo20,tackles_loss,0,,,,,
player,201511080sfo,atl,BabiJo20,qb_hits,1,,,,,
player,201511080sfo,atl,BabiJo20,fumbles_rec,0,,,,,
player,201511080sfo,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,BabiJo20,fumbles_forced,0,,,,,
player,201511080sfo,atl,HageRa00,def_int,0,,,,,
player,201511080sfo,atl,HageRa00,def_int_yds,0,,,,,
player,201511080sfo,atl,HageRa00,def_int_td,0,,,,,
player,201511080sfo,atl,HageRa00,def_int_long,0,,,,,
player,201511080sfo,atl,HageRa00,pass_defended,0,,,,,
player,201511080sfo,atl,HageRa00,sacks,0.0,,,,,
player,201511080sfo,atl,HageRa00,tackles_combined,3,,,,,
player,201511080sfo,atl,HageRa00,tackles_solo,2,,,,,
player,201511080sfo,atl,HageRa00,tackles_assists,1,,,,,
player,201511080sfo,atl,HageRa00,tackles_loss,0,,,,,
player,201511080sfo,atl,HageRa00,qb_hits,0,,,,,
player,201511080sfo,atl,HageRa00,fumbles_rec,0,,,,,
player,201511080sfo,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,HageRa00,fumbles_forced,0,,,,,
player,201511080sfo,atl,SoliPa99,def_int,0,,,,,
player,201511080sfo,atl,SoliPa99,def_int_yds,0,,,,,
player,201511080sfo,atl,SoliPa99,def_int_td,0,,,,,
player,201511080sfo,atl,SoliPa99,def_int_long,0,,,,,
player,201511080sfo,atl,SoliPa99,pass_defended,0,,,,,
player,201511080sfo,atl,SoliPa99,sacks,0.0,,,,,
player,201511080sfo,atl,SoliPa99,tackles_combined,3,,,,,
player,201511080sfo,atl,SoliPa99,tackles_solo,2,,,,,
player,201511080sfo,atl,SoliPa99,tackles_assists,1,,,,,
player,201511080sfo,atl,SoliPa99,tackles_loss,0,,,,,
player,201511080sfo,atl,SoliPa99,qb_hits,0,,,,,
player,201511080sfo,atl,SoliPa99,fumbles_rec,0,,,,,
player,201511080sfo,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,SoliPa99,fumbles_forced,0,,,,,
player,201511080sfo,atl,StupNa01,def_int,0,,,,,
player,201511080sfo,atl,StupNa01,def_int_yds,0,,,,,
player,201511080sfo,atl,StupNa01,def_int_td,0,,,,,
player,201511080sfo,atl,StupNa01,def_int_long,0,,,,,
player,201511080sfo,atl,StupNa01,pass_defended,0,,,,,
player,201511080sfo,atl,StupNa01,sacks,0.0,,,,,
player,201511080sfo,atl,StupNa01,tackles_combined,3,,,,,
player,201511080sfo,atl,StupNa01,tackles_solo,3,,,,,
player,201511080sfo,atl,StupNa01,tackles_assists,0,,,,,
player,201511080sfo,atl,StupNa01,tackles_loss,0,,,,,
player,201511080sfo,atl,StupNa01,qb_hits,0,,,,,
player,201511080sfo,atl,StupNa01,fumbles_rec,0,,,,,
player,201511080sfo,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,StupNa01,fumbles_forced,0,,,,,
player,201511080sfo,atl,JackTy98,def_int,0,,,,,
player,201511080sfo,atl,JackTy98,def_int_yds,0,,,,,
player,201511080sfo,atl,JackTy98,def_int_td,0,,,,,
player,201511080sfo,atl,JackTy98,def_int_long,0,,,,,
player,201511080sfo,atl,JackTy98,pass_defended,0,,,,,
player,201511080sfo,atl,JackTy98,sacks,0.0,,,,,
player,201511080sfo,atl,JackTy98,tackles_combined,2,,,,,
player,201511080sfo,atl,JackTy98,tackles_solo,1,,,,,
player,201511080sfo,atl,JackTy98,tackles_assists,1,,,,,
player,201511080sfo,atl,JackTy98,tackles_loss,0,,,,,
player,201511080sfo,atl,JackTy98,qb_hits,0,,,,,
player,201511080sfo,atl,JackTy98,fumbles_rec,0,,,,,
player,201511080sfo,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,JackTy98,fumbles_forced,0,,,,,
player,201511080sfo,atl,JarrGr00,def_int,0,,,,,
player,201511080sfo,atl,JarrGr00,def_int_yds,0,,,,,
player,201511080sfo,atl,JarrGr00,def_int_td,0,,,,,
player,201511080sfo,atl,JarrGr00,def_int_long,0,,,,,
player,201511080sfo,atl,JarrGr00,pass_defended,0,,,,,
player,201511080sfo,atl,JarrGr00,sacks,0.0,,,,,
player,201511080sfo,atl,JarrGr00,tackles_combined,2,,,,,
player,201511080sfo,atl,JarrGr00,tackles_solo,1,,,,,
player,201511080sfo,atl,JarrGr00,tackles_assists,1,,,,,
player,201511080sfo,atl,JarrGr00,tackles_loss,0,,,,,
player,201511080sfo,atl,JarrGr00,qb_hits,0,,,,,
player,201511080sfo,atl,JarrGr00,fumbles_rec,0,,,,,
player,201511080sfo,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,JarrGr00,fumbles_forced,0,,,,,
player,201511080sfo,atl,AlleRi00,def_int,0,,,,,
player,201511080sfo,atl,AlleRi00,def_int_yds,0,,,,,
player,201511080sfo,atl,AlleRi00,def_int_td,0,,,,,
player,201511080sfo,atl,AlleRi00,def_int_long,0,,,,,
player,201511080sfo,atl,AlleRi00,pass_defended,0,,,,,
player,201511080sfo,atl,AlleRi00,sacks,0.0,,,,,
player,201511080sfo,atl,AlleRi00,tackles_combined,1,,,,,
player,201511080sfo,atl,AlleRi00,tackles_solo,1,,,,,
player,201511080sfo,atl,AlleRi00,tackles_assists,0,,,,,
player,201511080sfo,atl,AlleRi00,tackles_loss,0,,,,,
player,201511080sfo,atl,AlleRi00,qb_hits,0,,,,,
player,201511080sfo,atl,AlleRi00,fumbles_rec,0,,,,,
player,201511080sfo,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,AlleRi00,fumbles_forced,0,,,,,
player,201511080sfo,atl,DiMaPa00,def_int,0,,,,,
player,201511080sfo,atl,DiMaPa00,def_int_yds,0,,,,,
player,201511080sfo,atl,DiMaPa00,def_int_td,0,,,,,
player,201511080sfo,atl,DiMaPa00,def_int_long,0,,,,,
player,201511080sfo,atl,DiMaPa00,pass_defended,0,,,,,
player,201511080sfo,atl,DiMaPa00,sacks,0.0,,,,,
player,201511080sfo,atl,DiMaPa00,tackles_combined,1,,,,,
player,201511080sfo,atl,DiMaPa00,tackles_solo,1,,,,,
player,201511080sfo,atl,DiMaPa00,tackles_assists,0,,,,,
player,201511080sfo,atl,DiMaPa00,tackles_loss,0,,,,,
player,201511080sfo,atl,DiMaPa00,qb_hits,0,,,,,
player,201511080sfo,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201511080sfo,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201511080sfo,atl,HardJu00,def_int,0,,,,,
player,201511080sfo,atl,HardJu00,def_int_yds,0,,,,,
player,201511080sfo,atl,HardJu00,def_int_td,0,,,,,
player,201511080sfo,atl,HardJu00,def_int_long,0,,,,,
player,201511080sfo,atl,HardJu00,pass_defended,0,,,,,
player,201511080sfo,atl,HardJu00,sacks,0.0,,,,,
player,201511080sfo,atl,HardJu00,tackles_combined,1,,,,,
player,201511080sfo,atl,HardJu00,tackles_solo,1,,,,,
player,201511080sfo,atl,HardJu00,tackles_assists,0,,,,,
player,201511080sfo,atl,HardJu00,tackles_loss,0,,,,,
player,201511080sfo,atl,HardJu00,qb_hits,0,,,,,
player,201511080sfo,atl,HardJu00,fumbles_rec,0,,,,,
player,201511080sfo,atl,HardJu00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,HardJu00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,HardJu00,fumbles_forced,0,,,,,
player,201511080sfo,atl,SchoOB99,def_int,0,,,,,
player,201511080sfo,atl,SchoOB99,def_int_yds,0,,,,,
player,201511080sfo,atl,SchoOB99,def_int_td,0,,,,,
player,201511080sfo,atl,SchoOB99,def_int_long,0,,,,,
player,201511080sfo,atl,SchoOB99,pass_defended,0,,,,,
player,201511080sfo,atl,SchoOB99,sacks,0.0,,,,,
player,201511080sfo,atl,SchoOB99,tackles_combined,1,,,,,
player,201511080sfo,atl,SchoOB99,tackles_solo,1,,,,,
player,201511080sfo,atl,SchoOB99,tackles_assists,0,,,,,
player,201511080sfo,atl,SchoOB99,tackles_loss,0,,,,,
player,201511080sfo,atl,SchoOB99,qb_hits,0,,,,,
player,201511080sfo,atl,SchoOB99,fumbles_rec,0,,,,,
player,201511080sfo,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,SchoOB99,fumbles_forced,0,,,,,
player,201511080sfo,atl,TherRo00,def_int,0,,,,,
player,201511080sfo,atl,TherRo00,def_int_yds,0,,,,,
player,201511080sfo,atl,TherRo00,def_int_td,0,,,,,
player,201511080sfo,atl,TherRo00,def_int_long,0,,,,,
player,201511080sfo,atl,TherRo00,pass_defended,0,,,,,
player,201511080sfo,atl,TherRo00,sacks,0.0,,,,,
player,201511080sfo,atl,TherRo00,tackles_combined,1,,,,,
player,201511080sfo,atl,TherRo00,tackles_solo,1,,,,,
player,201511080sfo,atl,TherRo00,tackles_assists,0,,,,,
player,201511080sfo,atl,TherRo00,tackles_loss,0,,,,,
player,201511080sfo,atl,TherRo00,qb_hits,0,,,,,
player,201511080sfo,atl,TherRo00,fumbles_rec,0,,,,,
player,201511080sfo,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,TherRo00,fumbles_forced,0,,,,,
player,201511080sfo,atl,ClayAd00,def_int,0,,,,,
player,201511080sfo,atl,ClayAd00,def_int_yds,0,,,,,
player,201511080sfo,atl,ClayAd00,def_int_td,0,,,,,
player,201511080sfo,atl,ClayAd00,def_int_long,0,,,,,
player,201511080sfo,atl,ClayAd00,pass_defended,0,,,,,
player,201511080sfo,atl,ClayAd00,sacks,0.0,,,,,
player,201511080sfo,atl,ClayAd00,tackles_combined,0,,,,,
player,201511080sfo,atl,ClayAd00,tackles_solo,0,,,,,
player,201511080sfo,atl,ClayAd00,tackles_assists,0,,,,,
player,201511080sfo,atl,ClayAd00,tackles_loss,0,,,,,
player,201511080sfo,atl,ClayAd00,qb_hits,1,,,,,
player,201511080sfo,atl,ClayAd00,fumbles_rec,0,,,,,
player,201511080sfo,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201511080sfo,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201511080sfo,atl,ClayAd00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,BowmNa99,def_int,0,,,,,
player,201511080sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201511080sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201511080sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201511080sfo,sfo,BowmNa99,pass_defended,1,,,,,
player,201511080sfo,sfo,BowmNa99,sacks,1.0,,,,,
player,201511080sfo,sfo,BowmNa99,tackles_combined,7,,,,,
player,201511080sfo,sfo,BowmNa99,tackles_solo,6,,,,,
player,201511080sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201511080sfo,sfo,BowmNa99,tackles_loss,2,,,,,
player,201511080sfo,sfo,BowmNa99,qb_hits,3,,,,,
player,201511080sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201511080sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201511080sfo,sfo,LyncAa00,def_int,0,,,,,
player,201511080sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201511080sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201511080sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201511080sfo,sfo,LyncAa00,pass_defended,0,,,,,
player,201511080sfo,sfo,LyncAa00,sacks,1.0,,,,,
player,201511080sfo,sfo,LyncAa00,tackles_combined,3,,,,,
player,201511080sfo,sfo,LyncAa00,tackles_solo,2,,,,,
player,201511080sfo,sfo,LyncAa00,tackles_assists,1,,,,,
player,201511080sfo,sfo,LyncAa00,tackles_loss,1,,,,,
player,201511080sfo,sfo,LyncAa00,qb_hits,1,,,,,
player,201511080sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,CromMa01,def_int,0,,,,,
player,201511080sfo,sfo,CromMa01,def_int_yds,0,,,,,
player,201511080sfo,sfo,CromMa01,def_int_td,0,,,,,
player,201511080sfo,sfo,CromMa01,def_int_long,0,,,,,
player,201511080sfo,sfo,CromMa01,pass_defended,1,,,,,
player,201511080sfo,sfo,CromMa01,sacks,0.0,,,,,
player,201511080sfo,sfo,CromMa01,tackles_combined,7,,,,,
player,201511080sfo,sfo,CromMa01,tackles_solo,7,,,,,
player,201511080sfo,sfo,CromMa01,tackles_assists,0,,,,,
player,201511080sfo,sfo,CromMa01,tackles_loss,2,,,,,
player,201511080sfo,sfo,CromMa01,qb_hits,0,,,,,
player,201511080sfo,sfo,CromMa01,fumbles_rec,0,,,,,
player,201511080sfo,sfo,CromMa01,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,CromMa01,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,CromMa01,fumbles_forced,0,,,,,
player,201511080sfo,sfo,JohnDo02,def_int,0,,,,,
player,201511080sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201511080sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201511080sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201511080sfo,sfo,JohnDo02,pass_defended,2,,,,,
player,201511080sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201511080sfo,sfo,JohnDo02,tackles_combined,6,,,,,
player,201511080sfo,sfo,JohnDo02,tackles_solo,6,,,,,
player,201511080sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201511080sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201511080sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201511080sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201511080sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201511080sfo,sfo,WardJi01,def_int,0,,,,,
player,201511080sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201511080sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201511080sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201511080sfo,sfo,WardJi01,pass_defended,1,,,,,
player,201511080sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201511080sfo,sfo,WardJi01,tackles_combined,6,,,,,
player,201511080sfo,sfo,WardJi01,tackles_solo,5,,,,,
player,201511080sfo,sfo,WardJi01,tackles_assists,1,,,,,
player,201511080sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201511080sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201511080sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201511080sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201511080sfo,sfo,ReidEr00,def_int,0,,,,,
player,201511080sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201511080sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201511080sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201511080sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201511080sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201511080sfo,sfo,ReidEr00,tackles_combined,4,,,,,
player,201511080sfo,sfo,ReidEr00,tackles_solo,4,,,,,
player,201511080sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201511080sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201511080sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201511080sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,TartJa00,def_int,0,,,,,
player,201511080sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201511080sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201511080sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201511080sfo,sfo,TartJa00,pass_defended,2,,,,,
player,201511080sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201511080sfo,sfo,TartJa00,tackles_combined,4,,,,,
player,201511080sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201511080sfo,sfo,TartJa00,tackles_assists,1,,,,,
