game,2015,6,20151015,201510150nor,atl,"Atlanta Falcons",21,nor,"New Orleans Saints",31
player,201510150nor,atl,JoneJu02,pass_long,0,,,,,
player,201510150nor,atl,JoneJu02,pass_rating,,,,,,
player,201510150nor,atl,JoneJu02,rush_att,0,,,,,
player,201510150nor,atl,JoneJu02,rush_yds,0,,,,,
player,201510150nor,atl,JoneJu02,rush_td,0,,,,,
player,201510150nor,atl,JoneJu02,rush_long,0,,,,,
player,201510150nor,atl,JoneJu02,targets,10,,,,,
player,201510150nor,atl,JoneJu02,rec,6,,,,,
player,201510150nor,atl,JoneJu02,rec_yds,93,,,,,
player,201510150nor,atl,JoneJu02,rec_td,0,,,,,
player,201510150nor,atl,JoneJu02,rec_long,30,,,,,
player,201510150nor,atl,JoneJu02,fumbles,0,,,,,
player,201510150nor,atl,JoneJu02,fumbles_lost,0,,,,,
player,201510150nor,atl,HankLe00,pass_cmp,0,,,,,
player,201510150nor,atl,HankLe00,pass_att,0,,,,,
player,201510150nor,atl,HankLe00,pass_yds,0,,,,,
player,201510150nor,atl,HankLe00,pass_td,0,,,,,
player,201510150nor,atl,HankLe00,pass_int,0,,,,,
player,201510150nor,atl,HankLe00,pass_sacked,0,,,,,
player,201510150nor,atl,HankLe00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,HankLe00,pass_long,0,,,,,
player,201510150nor,atl,HankLe00,pass_rating,,,,,,
player,201510150nor,atl,HankLe00,rush_att,0,,,,,
player,201510150nor,atl,HankLe00,rush_yds,0,,,,,
player,201510150nor,atl,HankLe00,rush_td,0,,,,,
player,201510150nor,atl,HankLe00,rush_long,0,,,,,
player,201510150nor,atl,HankLe00,targets,6,,,,,
player,201510150nor,atl,HankLe00,rec,4,,,,,
player,201510150nor,atl,HankLe00,rec_yds,37,,,,,
player,201510150nor,atl,HankLe00,rec_td,0,,,,,
player,201510150nor,atl,HankLe00,rec_long,12,,,,,
player,201510150nor,atl,HankLe00,fumbles,0,,,,,
player,201510150nor,atl,HankLe00,fumbles_lost,0,,,,,
player,201510150nor,atl,TammJa00,pass_cmp,0,,,,,
player,201510150nor,atl,TammJa00,pass_att,0,,,,,
player,201510150nor,atl,TammJa00,pass_yds,0,,,,,
player,201510150nor,atl,TammJa00,pass_td,0,,,,,
player,201510150nor,atl,TammJa00,pass_int,0,,,,,
player,201510150nor,atl,TammJa00,pass_sacked,0,,,,,
player,201510150nor,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,TammJa00,pass_long,0,,,,,
player,201510150nor,atl,TammJa00,pass_rating,,,,,,
player,201510150nor,atl,TammJa00,rush_att,0,,,,,
player,201510150nor,atl,TammJa00,rush_yds,0,,,,,
player,201510150nor,atl,TammJa00,rush_td,0,,,,,
player,201510150nor,atl,TammJa00,rush_long,0,,,,,
player,201510150nor,atl,TammJa00,targets,5,,,,,
player,201510150nor,atl,TammJa00,rec,3,,,,,
player,201510150nor,atl,TammJa00,rec_yds,32,,,,,
player,201510150nor,atl,TammJa00,rec_td,0,,,,,
player,201510150nor,atl,TammJa00,rec_long,20,,,,,
player,201510150nor,atl,TammJa00,fumbles,0,,,,,
player,201510150nor,atl,TammJa00,fumbles_lost,0,,,,,
player,201510150nor,atl,WhitRo00,pass_cmp,0,,,,,
player,201510150nor,atl,WhitRo00,pass_att,0,,,,,
player,201510150nor,atl,WhitRo00,pass_yds,0,,,,,
player,201510150nor,atl,WhitRo00,pass_td,0,,,,,
player,201510150nor,atl,WhitRo00,pass_int,0,,,,,
player,201510150nor,atl,WhitRo00,pass_sacked,0,,,,,
player,201510150nor,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,WhitRo00,pass_long,0,,,,,
player,201510150nor,atl,WhitRo00,pass_rating,,,,,,
player,201510150nor,atl,WhitRo00,rush_att,0,,,,,
player,201510150nor,atl,WhitRo00,rush_yds,0,,,,,
player,201510150nor,atl,WhitRo00,rush_td,0,,,,,
player,201510150nor,atl,WhitRo00,rush_long,0,,,,,
player,201510150nor,atl,WhitRo00,targets,4,,,,,
player,201510150nor,atl,WhitRo00,rec,3,,,,,
player,201510150nor,atl,WhitRo00,rec_yds,23,,,,,
player,201510150nor,atl,WhitRo00,rec_td,1,,,,,
player,201510150nor,atl,WhitRo00,rec_long,8,,,,,
player,201510150nor,atl,WhitRo00,fumbles,0,,,,,
player,201510150nor,atl,WhitRo00,fumbles_lost,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_cmp,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_att,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_yds,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_td,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_int,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_sacked,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_long,0,,,,,
player,201510150nor,atl,DiMaPa00,pass_rating,,,,,,
player,201510150nor,atl,DiMaPa00,rush_att,0,,,,,
player,201510150nor,atl,DiMaPa00,rush_yds,0,,,,,
player,201510150nor,atl,DiMaPa00,rush_td,0,,,,,
player,201510150nor,atl,DiMaPa00,rush_long,0,,,,,
player,201510150nor,atl,DiMaPa00,targets,3,,,,,
player,201510150nor,atl,DiMaPa00,rec,2,,,,,
player,201510150nor,atl,DiMaPa00,rec_yds,18,,,,,
player,201510150nor,atl,DiMaPa00,rec_td,0,,,,,
player,201510150nor,atl,DiMaPa00,rec_long,12,,,,,
player,201510150nor,atl,DiMaPa00,fumbles,0,,,,,
player,201510150nor,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201510150nor,atl,ToilLe00,pass_cmp,0,,,,,
player,201510150nor,atl,ToilLe00,pass_att,0,,,,,
player,201510150nor,atl,ToilLe00,pass_yds,0,,,,,
player,201510150nor,atl,ToilLe00,pass_td,0,,,,,
player,201510150nor,atl,ToilLe00,pass_int,0,,,,,
player,201510150nor,atl,ToilLe00,pass_sacked,0,,,,,
player,201510150nor,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,ToilLe00,pass_long,0,,,,,
player,201510150nor,atl,ToilLe00,pass_rating,,,,,,
player,201510150nor,atl,ToilLe00,rush_att,0,,,,,
player,201510150nor,atl,ToilLe00,rush_yds,0,,,,,
player,201510150nor,atl,ToilLe00,rush_td,0,,,,,
player,201510150nor,atl,ToilLe00,rush_long,0,,,,,
player,201510150nor,atl,ToilLe00,targets,3,,,,,
player,201510150nor,atl,ToilLe00,rec,2,,,,,
player,201510150nor,atl,ToilLe00,rec_yds,18,,,,,
player,201510150nor,atl,ToilLe00,rec_td,0,,,,,
player,201510150nor,atl,ToilLe00,rec_long,11,,,,,
player,201510150nor,atl,ToilLe00,fumbles,0,,,,,
player,201510150nor,atl,ToilLe00,fumbles_lost,0,,,,,
player,201510150nor,atl,WillNi02,pass_cmp,0,,,,,
player,201510150nor,atl,WillNi02,pass_att,0,,,,,
player,201510150nor,atl,WillNi02,pass_yds,0,,,,,
player,201510150nor,atl,WillNi02,pass_td,0,,,,,
player,201510150nor,atl,WillNi02,pass_int,0,,,,,
player,201510150nor,atl,WillNi02,pass_sacked,0,,,,,
player,201510150nor,atl,WillNi02,pass_sacked_yds,0,,,,,
player,201510150nor,atl,WillNi02,pass_long,0,,,,,
player,201510150nor,atl,WillNi02,pass_rating,,,,,,
player,201510150nor,atl,WillNi02,rush_att,0,,,,,
player,201510150nor,atl,WillNi02,rush_yds,0,,,,,
player,201510150nor,atl,WillNi02,rush_td,0,,,,,
player,201510150nor,atl,WillNi02,rush_long,0,,,,,
player,201510150nor,atl,WillNi02,targets,1,,,,,
player,201510150nor,atl,WillNi02,rec,1,,,,,
player,201510150nor,atl,WillNi02,rec_yds,11,,,,,
player,201510150nor,atl,WillNi02,rec_td,0,,,,,
player,201510150nor,atl,WillNi02,rec_long,11,,,,,
player,201510150nor,atl,WillNi02,fumbles,0,,,,,
player,201510150nor,atl,WillNi02,fumbles_lost,0,,,,,
player,201510150nor,atl,WardTe00,pass_cmp,0,,,,,
player,201510150nor,atl,WardTe00,pass_att,0,,,,,
player,201510150nor,atl,WardTe00,pass_yds,0,,,,,
player,201510150nor,atl,WardTe00,pass_td,0,,,,,
player,201510150nor,atl,WardTe00,pass_int,0,,,,,
player,201510150nor,atl,WardTe00,pass_sacked,0,,,,,
player,201510150nor,atl,WardTe00,pass_sacked_yds,0,,,,,
player,201510150nor,atl,WardTe00,pass_long,0,,,,,
player,201510150nor,atl,WardTe00,pass_rating,,,,,,
player,201510150nor,atl,WardTe00,rush_att,0,,,,,
player,201510150nor,atl,WardTe00,rush_yds,0,,,,,
player,201510150nor,atl,WardTe00,rush_td,0,,,,,
player,201510150nor,atl,WardTe00,rush_long,0,,,,,
player,201510150nor,atl,WardTe00,targets,1,,,,,
player,201510150nor,atl,WardTe00,rec,1,,,,,
player,201510150nor,atl,WardTe00,rec_yds,7,,,,,
player,201510150nor,atl,WardTe00,rec_td,0,,,,,
player,201510150nor,atl,WardTe00,rec_long,7,,,,,
player,201510150nor,atl,WardTe00,fumbles,0,,,,,
player,201510150nor,atl,WardTe00,fumbles_lost,0,,,,,
player,201510150nor,nor,BreeDr00,pass_cmp,30,,,,,
player,201510150nor,nor,BreeDr00,pass_att,39,,,,,
player,201510150nor,nor,BreeDr00,pass_yds,312,,,,,
player,201510150nor,nor,BreeDr00,pass_td,1,,,,,
player,201510150nor,nor,BreeDr00,pass_int,0,,,,,
player,201510150nor,nor,BreeDr00,pass_sacked,1,,,,,
player,201510150nor,nor,BreeDr00,pass_sacked_yds,8,,,,,
player,201510150nor,nor,BreeDr00,pass_long,28,,,,,
player,201510150nor,nor,BreeDr00,pass_rating,108.1,,,,,
player,201510150nor,nor,BreeDr00,rush_att,2,,,,,
player,201510150nor,nor,BreeDr00,rush_yds,2,,,,,
player,201510150nor,nor,BreeDr00,rush_td,0,,,,,
player,201510150nor,nor,BreeDr00,rush_long,3,,,,,
player,201510150nor,nor,BreeDr00,targets,0,,,,,
player,201510150nor,nor,BreeDr00,rec,0,,,,,
player,201510150nor,nor,BreeDr00,rec_yds,0,,,,,
player,201510150nor,nor,BreeDr00,rec_td,0,,,,,
player,201510150nor,nor,BreeDr00,rec_long,0,,,,,
player,201510150nor,nor,BreeDr00,fumbles,0,,,,,
player,201510150nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201510150nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201510150nor,nor,IngrMa01,pass_att,0,,,,,
player,201510150nor,nor,IngrMa01,pass_yds,0,,,,,
player,201510150nor,nor,IngrMa01,pass_td,0,,,,,
player,201510150nor,nor,IngrMa01,pass_int,0,,,,,
player,201510150nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201510150nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201510150nor,nor,IngrMa01,pass_long,0,,,,,
player,201510150nor,nor,IngrMa01,pass_rating,,,,,,
player,201510150nor,nor,IngrMa01,rush_att,20,,,,,
player,201510150nor,nor,IngrMa01,rush_yds,46,,,,,
player,201510150nor,nor,IngrMa01,rush_td,2,,,,,
player,201510150nor,nor,IngrMa01,rush_long,11,,,,,
player,201510150nor,nor,IngrMa01,targets,3,,,,,
player,201510150nor,nor,IngrMa01,rec,3,,,,,
player,201510150nor,nor,IngrMa01,rec_yds,10,,,,,
player,201510150nor,nor,IngrMa01,rec_td,0,,,,,
player,201510150nor,nor,IngrMa01,rec_long,7,,,,,
player,201510150nor,nor,IngrMa01,fumbles,0,,,,,
player,201510150nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201510150nor,nor,RobiKh00,pass_cmp,0,,,,,
player,201510150nor,nor,RobiKh00,pass_att,0,,,,,
player,201510150nor,nor,RobiKh00,pass_yds,0,,,,,
player,201510150nor,nor,RobiKh00,pass_td,0,,,,,
player,201510150nor,nor,RobiKh00,pass_int,0,,,,,
player,201510150nor,nor,RobiKh00,pass_sacked,0,,,,,
player,201510150nor,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,RobiKh00,pass_long,0,,,,,
player,201510150nor,nor,RobiKh00,pass_rating,,,,,,
player,201510150nor,nor,RobiKh00,rush_att,7,,,,,
player,201510150nor,nor,RobiKh00,rush_yds,23,,,,,
player,201510150nor,nor,RobiKh00,rush_td,0,,,,,
player,201510150nor,nor,RobiKh00,rush_long,10,,,,,
player,201510150nor,nor,RobiKh00,targets,2,,,,,
player,201510150nor,nor,RobiKh00,rec,2,,,,,
player,201510150nor,nor,RobiKh00,rec_yds,24,,,,,
player,201510150nor,nor,RobiKh00,rec_td,0,,,,,
player,201510150nor,nor,RobiKh00,rec_long,18,,,,,
player,201510150nor,nor,RobiKh00,fumbles,0,,,,,
player,201510150nor,nor,RobiKh00,fumbles_lost,0,,,,,
player,201510150nor,nor,SpilC.00,pass_cmp,0,,,,,
player,201510150nor,nor,SpilC.00,pass_att,0,,,,,
player,201510150nor,nor,SpilC.00,pass_yds,0,,,,,
player,201510150nor,nor,SpilC.00,pass_td,0,,,,,
player,201510150nor,nor,SpilC.00,pass_int,0,,,,,
player,201510150nor,nor,SpilC.00,pass_sacked,0,,,,,
player,201510150nor,nor,SpilC.00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,SpilC.00,pass_long,0,,,,,
player,201510150nor,nor,SpilC.00,pass_rating,,,,,,
player,201510150nor,nor,SpilC.00,rush_att,3,,,,,
player,201510150nor,nor,SpilC.00,rush_yds,10,,,,,
player,201510150nor,nor,SpilC.00,rush_td,0,,,,,
player,201510150nor,nor,SpilC.00,rush_long,7,,,,,
player,201510150nor,nor,SpilC.00,targets,5,,,,,
player,201510150nor,nor,SpilC.00,rec,4,,,,,
player,201510150nor,nor,SpilC.00,rec_yds,17,,,,,
player,201510150nor,nor,SpilC.00,rec_td,0,,,,,
player,201510150nor,nor,SpilC.00,rec_long,8,,,,,
player,201510150nor,nor,SpilC.00,fumbles,0,,,,,
player,201510150nor,nor,SpilC.00,fumbles_lost,0,,,,,
player,201510150nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201510150nor,nor,WatsBe00,pass_att,0,,,,,
player,201510150nor,nor,WatsBe00,pass_yds,0,,,,,
player,201510150nor,nor,WatsBe00,pass_td,0,,,,,
player,201510150nor,nor,WatsBe00,pass_int,0,,,,,
player,201510150nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201510150nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,WatsBe00,pass_long,0,,,,,
player,201510150nor,nor,WatsBe00,pass_rating,,,,,,
player,201510150nor,nor,WatsBe00,rush_att,0,,,,,
player,201510150nor,nor,WatsBe00,rush_yds,0,,,,,
player,201510150nor,nor,WatsBe00,rush_td,0,,,,,
player,201510150nor,nor,WatsBe00,rush_long,0,,,,,
player,201510150nor,nor,WatsBe00,targets,12,,,,,
player,201510150nor,nor,WatsBe00,rec,10,,,,,
player,201510150nor,nor,WatsBe00,rec_yds,127,,,,,
player,201510150nor,nor,WatsBe00,rec_td,1,,,,,
player,201510150nor,nor,WatsBe00,rec_long,28,,,,,
player,201510150nor,nor,WatsBe00,fumbles,0,,,,,
player,201510150nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201510150nor,nor,SneaWi00,pass_cmp,0,,,,,
player,201510150nor,nor,SneaWi00,pass_att,0,,,,,
player,201510150nor,nor,SneaWi00,pass_yds,0,,,,,
player,201510150nor,nor,SneaWi00,pass_td,0,,,,,
player,201510150nor,nor,SneaWi00,pass_int,0,,,,,
player,201510150nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201510150nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,SneaWi00,pass_long,0,,,,,
player,201510150nor,nor,SneaWi00,pass_rating,,,,,,
player,201510150nor,nor,SneaWi00,rush_att,0,,,,,
player,201510150nor,nor,SneaWi00,rush_yds,0,,,,,
player,201510150nor,nor,SneaWi00,rush_td,0,,,,,
player,201510150nor,nor,SneaWi00,rush_long,0,,,,,
player,201510150nor,nor,SneaWi00,targets,5,,,,,
player,201510150nor,nor,SneaWi00,rec,4,,,,,
player,201510150nor,nor,SneaWi00,rec_yds,55,,,,,
player,201510150nor,nor,SneaWi00,rec_td,0,,,,,
player,201510150nor,nor,SneaWi00,rec_long,24,,,,,
player,201510150nor,nor,SneaWi00,fumbles,0,,,,,
player,201510150nor,nor,SneaWi00,fumbles_lost,0,,,,,
player,201510150nor,nor,CookBr00,pass_cmp,0,,,,,
player,201510150nor,nor,CookBr00,pass_att,0,,,,,
player,201510150nor,nor,CookBr00,pass_yds,0,,,,,
player,201510150nor,nor,CookBr00,pass_td,0,,,,,
player,201510150nor,nor,CookBr00,pass_int,0,,,,,
player,201510150nor,nor,CookBr00,pass_sacked,0,,,,,
player,201510150nor,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,CookBr00,pass_long,0,,,,,
player,201510150nor,nor,CookBr00,pass_rating,,,,,,
player,201510150nor,nor,CookBr00,rush_att,0,,,,,
player,201510150nor,nor,CookBr00,rush_yds,0,,,,,
player,201510150nor,nor,CookBr00,rush_td,0,,,,,
player,201510150nor,nor,CookBr00,rush_long,0,,,,,
player,201510150nor,nor,CookBr00,targets,5,,,,,
player,201510150nor,nor,CookBr00,rec,4,,,,,
player,201510150nor,nor,CookBr00,rec_yds,41,,,,,
player,201510150nor,nor,CookBr00,rec_td,0,,,,,
player,201510150nor,nor,CookBr00,rec_long,26,,,,,
player,201510150nor,nor,CookBr00,fumbles,0,,,,,
player,201510150nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201510150nor,nor,HillJo02,pass_cmp,0,,,,,
player,201510150nor,nor,HillJo02,pass_att,0,,,,,
player,201510150nor,nor,HillJo02,pass_yds,0,,,,,
player,201510150nor,nor,HillJo02,pass_td,0,,,,,
player,201510150nor,nor,HillJo02,pass_int,0,,,,,
player,201510150nor,nor,HillJo02,pass_sacked,0,,,,,
player,201510150nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201510150nor,nor,HillJo02,pass_long,0,,,,,
player,201510150nor,nor,HillJo02,pass_rating,,,,,,
player,201510150nor,nor,HillJo02,rush_att,0,,,,,
player,201510150nor,nor,HillJo02,rush_yds,0,,,,,
player,201510150nor,nor,HillJo02,rush_td,0,,,,,
player,201510150nor,nor,HillJo02,rush_long,0,,,,,
player,201510150nor,nor,HillJo02,targets,5,,,,,
player,201510150nor,nor,HillJo02,rec,3,,,,,
player,201510150nor,nor,HillJo02,rec_yds,38,,,,,
player,201510150nor,nor,HillJo02,rec_td,0,,,,,
player,201510150nor,nor,HillJo02,rec_long,19,,,,,
player,201510150nor,nor,HillJo02,fumbles,0,,,,,
player,201510150nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201510150nor,nor,HoomMi00,pass_cmp,0,,,,,
player,201510150nor,nor,HoomMi00,pass_att,0,,,,,
player,201510150nor,nor,HoomMi00,pass_yds,0,,,,,
player,201510150nor,nor,HoomMi00,pass_td,0,,,,,
player,201510150nor,nor,HoomMi00,pass_int,0,,,,,
player,201510150nor,nor,HoomMi00,pass_sacked,0,,,,,
player,201510150nor,nor,HoomMi00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,HoomMi00,pass_long,0,,,,,
player,201510150nor,nor,HoomMi00,pass_rating,,,,,,
player,201510150nor,nor,HoomMi00,rush_att,0,,,,,
player,201510150nor,nor,HoomMi00,rush_yds,0,,,,,
player,201510150nor,nor,HoomMi00,rush_td,0,,,,,
player,201510150nor,nor,HoomMi00,rush_long,0,,,,,
player,201510150nor,nor,HoomMi00,targets,1,,,,,
player,201510150nor,nor,HoomMi00,rec,0,,,,,
player,201510150nor,nor,HoomMi00,rec_yds,0,,,,,
player,201510150nor,nor,HoomMi00,rec_td,0,,,,,
player,201510150nor,nor,HoomMi00,rec_long,0,,,,,
player,201510150nor,nor,HoomMi00,fumbles,0,,,,,
player,201510150nor,nor,HoomMi00,fumbles_lost,0,,,,,
player,201510150nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201510150nor,nor,ColeBr00,pass_att,0,,,,,
player,201510150nor,nor,ColeBr00,pass_yds,0,,,,,
player,201510150nor,nor,ColeBr00,pass_td,0,,,,,
player,201510150nor,nor,ColeBr00,pass_int,0,,,,,
player,201510150nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201510150nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201510150nor,nor,ColeBr00,pass_long,0,,,,,
player,201510150nor,nor,ColeBr00,pass_rating,,,,,,
player,201510150nor,nor,ColeBr00,rush_att,0,,,,,
player,201510150nor,nor,ColeBr00,rush_yds,0,,,,,
player,201510150nor,nor,ColeBr00,rush_td,0,,,,,
player,201510150nor,nor,ColeBr00,rush_long,0,,,,,
player,201510150nor,nor,ColeBr00,targets,1,,,,,
player,201510150nor,nor,ColeBr00,rec,0,,,,,
player,201510150nor,nor,ColeBr00,rec_yds,0,,,,,
player,201510150nor,nor,ColeBr00,rec_td,0,,,,,
player,201510150nor,nor,ColeBr00,rec_long,0,,,,,
player,201510150nor,nor,ColeBr00,fumbles,0,,,,,
player,201510150nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201510150nor,atl,ClayAd00,def_int,0,,,,,
player,201510150nor,atl,ClayAd00,def_int_yds,0,,,,,
player,201510150nor,atl,ClayAd00,def_int_td,0,,,,,
player,201510150nor,atl,ClayAd00,def_int_long,0,,,,,
player,201510150nor,atl,ClayAd00,pass_defended,0,,,,,
player,201510150nor,atl,ClayAd00,sacks,1.0,,,,,
player,201510150nor,atl,ClayAd00,tackles_combined,2,,,,,
player,201510150nor,atl,ClayAd00,tackles_solo,2,,,,,
player,201510150nor,atl,ClayAd00,tackles_assists,0,,,,,
player,201510150nor,atl,ClayAd00,tackles_loss,1,,,,,
player,201510150nor,atl,ClayAd00,qb_hits,1,,,,,
player,201510150nor,atl,ClayAd00,fumbles_rec,0,,,,,
player,201510150nor,atl,ClayAd00,fumbles_rec_yds,0,,,,,
