game,2015,10,20151115,201511150sea,crd,"Arizona Cardinals",39,sea,"Seattle Seahawks",32
player,201511150sea,crd,ElliAn00,rush_td,1,,,,,
player,201511150sea,crd,ElliAn00,rush_long,48,,,,,
player,201511150sea,crd,ElliAn00,targets,4,,,,,
player,201511150sea,crd,ElliAn00,rec,3,,,,,
player,201511150sea,crd,ElliAn00,rec_yds,27,,,,,
player,201511150sea,crd,ElliAn00,rec_td,0,,,,,
player,201511150sea,crd,ElliAn00,rec_long,13,,,,,
player,201511150sea,crd,ElliAn00,fumbles,0,,,,,
player,201511150sea,crd,ElliAn00,fumbles_lost,0,,,,,
player,201511150sea,crd,JohnCh04,pass_cmp,0,,,,,
player,201511150sea,crd,JohnCh04,pass_att,0,,,,,
player,201511150sea,crd,JohnCh04,pass_yds,0,,,,,
player,201511150sea,crd,JohnCh04,pass_td,0,,,,,
player,201511150sea,crd,JohnCh04,pass_int,0,,,,,
player,201511150sea,crd,JohnCh04,pass_sacked,0,,,,,
player,201511150sea,crd,JohnCh04,pass_sacked_yds,0,,,,,
player,201511150sea,crd,JohnCh04,pass_long,0,,,,,
player,201511150sea,crd,JohnCh04,pass_rating,,,,,,
player,201511150sea,crd,JohnCh04,rush_att,25,,,,,
player,201511150sea,crd,JohnCh04,rush_yds,58,,,,,
player,201511150sea,crd,JohnCh04,rush_td,0,,,,,
player,201511150sea,crd,JohnCh04,rush_long,8,,,,,
player,201511150sea,crd,JohnCh04,targets,2,,,,,
player,201511150sea,crd,JohnCh04,rec,0,,,,,
player,201511150sea,crd,JohnCh04,rec_yds,0,,,,,
player,201511150sea,crd,JohnCh04,rec_td,0,,,,,
player,201511150sea,crd,JohnCh04,rec_long,0,,,,,
player,201511150sea,crd,JohnCh04,fumbles,0,,,,,
player,201511150sea,crd,JohnCh04,fumbles_lost,0,,,,,
player,201511150sea,crd,FitzLa00,pass_cmp,0,,,,,
player,201511150sea,crd,FitzLa00,pass_att,0,,,,,
player,201511150sea,crd,FitzLa00,pass_yds,0,,,,,
player,201511150sea,crd,FitzLa00,pass_td,0,,,,,
player,201511150sea,crd,FitzLa00,pass_int,0,,,,,
player,201511150sea,crd,FitzLa00,pass_sacked,0,,,,,
player,201511150sea,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201511150sea,crd,FitzLa00,pass_long,0,,,,,
player,201511150sea,crd,FitzLa00,pass_rating,,,,,,
player,201511150sea,crd,FitzLa00,rush_att,0,,,,,
player,201511150sea,crd,FitzLa00,rush_yds,0,,,,,
player,201511150sea,crd,FitzLa00,rush_td,0,,,,,
player,201511150sea,crd,FitzLa00,rush_long,0,,,,,
player,201511150sea,crd,FitzLa00,targets,14,,,,,
player,201511150sea,crd,FitzLa00,rec,10,,,,,
player,201511150sea,crd,FitzLa00,rec_yds,130,,,,,
player,201511150sea,crd,FitzLa00,rec_td,0,,,,,
player,201511150sea,crd,FitzLa00,rec_long,22,,,,,
player,201511150sea,crd,FitzLa00,fumbles,0,,,,,
player,201511150sea,crd,FitzLa00,fumbles_lost,0,,,,,
player,201511150sea,crd,FloyMi00,pass_cmp,0,,,,,
player,201511150sea,crd,FloyMi00,pass_att,0,,,,,
player,201511150sea,crd,FloyMi00,pass_yds,0,,,,,
player,201511150sea,crd,FloyMi00,pass_td,0,,,,,
player,201511150sea,crd,FloyMi00,pass_int,0,,,,,
player,201511150sea,crd,FloyMi00,pass_sacked,0,,,,,
player,201511150sea,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201511150sea,crd,FloyMi00,pass_long,0,,,,,
player,201511150sea,crd,FloyMi00,pass_rating,,,,,,
player,201511150sea,crd,FloyMi00,rush_att,0,,,,,
player,201511150sea,crd,FloyMi00,rush_yds,0,,,,,
player,201511150sea,crd,FloyMi00,rush_td,0,,,,,
player,201511150sea,crd,FloyMi00,rush_long,0,,,,,
player,201511150sea,crd,FloyMi00,targets,9,,,,,
player,201511150sea,crd,FloyMi00,rec,7,,,,,
player,201511150sea,crd,FloyMi00,rec_yds,113,,,,,
player,201511150sea,crd,FloyMi00,rec_td,2,,,,,
player,201511150sea,crd,FloyMi00,rec_long,35,,,,,
player,201511150sea,crd,FloyMi00,fumbles,0,,,,,
player,201511150sea,crd,FloyMi00,fumbles_lost,0,,,,,
player,201511150sea,crd,BrowJa03,pass_cmp,0,,,,,
player,201511150sea,crd,BrowJa03,pass_att,0,,,,,
player,201511150sea,crd,BrowJa03,pass_yds,0,,,,,
player,201511150sea,crd,BrowJa03,pass_td,0,,,,,
player,201511150sea,crd,BrowJa03,pass_int,0,,,,,
player,201511150sea,crd,BrowJa03,pass_sacked,0,,,,,
player,201511150sea,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201511150sea,crd,BrowJa03,pass_long,0,,,,,
player,201511150sea,crd,BrowJa03,pass_rating,,,,,,
player,201511150sea,crd,BrowJa03,rush_att,0,,,,,
player,201511150sea,crd,BrowJa03,rush_yds,0,,,,,
player,201511150sea,crd,BrowJa03,rush_td,0,,,,,
player,201511150sea,crd,BrowJa03,rush_long,0,,,,,
player,201511150sea,crd,BrowJa03,targets,5,,,,,
player,201511150sea,crd,BrowJa03,rec,3,,,,,
player,201511150sea,crd,BrowJa03,rec_yds,38,,,,,
player,201511150sea,crd,BrowJa03,rec_td,0,,,,,
player,201511150sea,crd,BrowJa03,rec_long,20,,,,,
player,201511150sea,crd,BrowJa03,fumbles,0,,,,,
player,201511150sea,crd,BrowJa03,fumbles_lost,0,,,,,
player,201511150sea,crd,GresJe00,pass_cmp,0,,,,,
player,201511150sea,crd,GresJe00,pass_att,0,,,,,
player,201511150sea,crd,GresJe00,pass_yds,0,,,,,
player,201511150sea,crd,GresJe00,pass_td,0,,,,,
player,201511150sea,crd,GresJe00,pass_int,0,,,,,
player,201511150sea,crd,GresJe00,pass_sacked,0,,,,,
player,201511150sea,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201511150sea,crd,GresJe00,pass_long,0,,,,,
player,201511150sea,crd,GresJe00,pass_rating,,,,,,
player,201511150sea,crd,GresJe00,rush_att,0,,,,,
player,201511150sea,crd,GresJe00,rush_yds,0,,,,,
player,201511150sea,crd,GresJe00,rush_td,0,,,,,
player,201511150sea,crd,GresJe00,rush_long,0,,,,,
player,201511150sea,crd,GresJe00,targets,3,,,,,
player,201511150sea,crd,GresJe00,rec,2,,,,,
player,201511150sea,crd,GresJe00,rec_yds,26,,,,,
player,201511150sea,crd,GresJe00,rec_td,1,,,,,
player,201511150sea,crd,GresJe00,rec_long,14,,,,,
player,201511150sea,crd,GresJe00,fumbles,0,,,,,
player,201511150sea,crd,GresJe00,fumbles_lost,0,,,,,
player,201511150sea,crd,FellDa01,pass_cmp,0,,,,,
player,201511150sea,crd,FellDa01,pass_att,0,,,,,
player,201511150sea,crd,FellDa01,pass_yds,0,,,,,
player,201511150sea,crd,FellDa01,pass_td,0,,,,,
player,201511150sea,crd,FellDa01,pass_int,0,,,,,
player,201511150sea,crd,FellDa01,pass_sacked,0,,,,,
player,201511150sea,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201511150sea,crd,FellDa01,pass_long,0,,,,,
player,201511150sea,crd,FellDa01,pass_rating,,,,,,
player,201511150sea,crd,FellDa01,rush_att,0,,,,,
player,201511150sea,crd,FellDa01,rush_yds,0,,,,,
player,201511150sea,crd,FellDa01,rush_td,0,,,,,
player,201511150sea,crd,FellDa01,rush_long,0,,,,,
player,201511150sea,crd,FellDa01,targets,4,,,,,
player,201511150sea,crd,FellDa01,rec,3,,,,,
player,201511150sea,crd,FellDa01,rec_yds,21,,,,,
player,201511150sea,crd,FellDa01,rec_td,0,,,,,
player,201511150sea,crd,FellDa01,rec_long,9,,,,,
player,201511150sea,crd,FellDa01,fumbles,0,,,,,
player,201511150sea,crd,FellDa01,fumbles_lost,0,,,,,
player,201511150sea,crd,JohnDa08,pass_cmp,0,,,,,
player,201511150sea,crd,JohnDa08,pass_att,0,,,,,
player,201511150sea,crd,JohnDa08,pass_yds,0,,,,,
player,201511150sea,crd,JohnDa08,pass_td,0,,,,,
player,201511150sea,crd,JohnDa08,pass_int,0,,,,,
player,201511150sea,crd,JohnDa08,pass_sacked,0,,,,,
player,201511150sea,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201511150sea,crd,JohnDa08,pass_long,0,,,,,
player,201511150sea,crd,JohnDa08,pass_rating,,,,,,
player,201511150sea,crd,JohnDa08,rush_att,0,,,,,
player,201511150sea,crd,JohnDa08,rush_yds,0,,,,,
player,201511150sea,crd,JohnDa08,rush_td,0,,,,,
player,201511150sea,crd,JohnDa08,rush_long,0,,,,,
player,201511150sea,crd,JohnDa08,targets,1,,,,,
player,201511150sea,crd,JohnDa08,rec,1,,,,,
player,201511150sea,crd,JohnDa08,rec_yds,8,,,,,
player,201511150sea,crd,JohnDa08,rec_td,0,,,,,
player,201511150sea,crd,JohnDa08,rec_long,8,,,,,
player,201511150sea,crd,JohnDa08,fumbles,0,,,,,
player,201511150sea,crd,JohnDa08,fumbles_lost,0,,,,,
player,201511150sea,crd,BrowJo02,pass_cmp,0,,,,,
player,201511150sea,crd,BrowJo02,pass_att,0,,,,,
player,201511150sea,crd,BrowJo02,pass_yds,0,,,,,
player,201511150sea,crd,BrowJo02,pass_td,0,,,,,
player,201511150sea,crd,BrowJo02,pass_int,0,,,,,
player,201511150sea,crd,BrowJo02,pass_sacked,0,,,,,
player,201511150sea,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201511150sea,crd,BrowJo02,pass_long,0,,,,,
player,201511150sea,crd,BrowJo02,pass_rating,,,,,,
player,201511150sea,crd,BrowJo02,rush_att,0,,,,,
player,201511150sea,crd,BrowJo02,rush_yds,0,,,,,
player,201511150sea,crd,BrowJo02,rush_td,0,,,,,
player,201511150sea,crd,BrowJo02,rush_long,0,,,,,
player,201511150sea,crd,BrowJo02,targets,3,,,,,
player,201511150sea,crd,BrowJo02,rec,0,,,,,
player,201511150sea,crd,BrowJo02,rec_yds,0,,,,,
player,201511150sea,crd,BrowJo02,rec_td,0,,,,,
player,201511150sea,crd,BrowJo02,rec_long,0,,,,,
player,201511150sea,crd,BrowJo02,fumbles,0,,,,,
player,201511150sea,crd,BrowJo02,fumbles_lost,0,,,,,
player,201511150sea,sea,WilsRu00,pass_cmp,14,,,,,
player,201511150sea,sea,WilsRu00,pass_att,32,,,,,
player,201511150sea,sea,WilsRu00,pass_yds,240,,,,,
player,201511150sea,sea,WilsRu00,pass_td,1,,,,,
player,201511150sea,sea,WilsRu00,pass_int,1,,,,,
player,201511150sea,sea,WilsRu00,pass_sacked,2,,,,,
player,201511150sea,sea,WilsRu00,pass_sacked_yds,12,,,,,
player,201511150sea,sea,WilsRu00,pass_long,40,,,,,
player,201511150sea,sea,WilsRu00,pass_rating,67.2,,,,,
player,201511150sea,sea,WilsRu00,rush_att,6,,,,,
player,201511150sea,sea,WilsRu00,rush_yds,52,,,,,
player,201511150sea,sea,WilsRu00,rush_td,0,,,,,
player,201511150sea,sea,WilsRu00,rush_long,20,,,,,
player,201511150sea,sea,WilsRu00,targets,0,,,,,
player,201511150sea,sea,WilsRu00,rec,0,,,,,
player,201511150sea,sea,WilsRu00,rec_yds,0,,,,,
player,201511150sea,sea,WilsRu00,rec_td,0,,,,,
player,201511150sea,sea,WilsRu00,rec_long,0,,,,,
player,201511150sea,sea,WilsRu00,fumbles,2,,,,,
player,201511150sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201511150sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201511150sea,sea,LyncMa00,pass_att,0,,,,,
player,201511150sea,sea,LyncMa00,pass_yds,0,,,,,
player,201511150sea,sea,LyncMa00,pass_td,0,,,,,
player,201511150sea,sea,LyncMa00,pass_int,0,,,,,
player,201511150sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201511150sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,LyncMa00,pass_long,0,,,,,
player,201511150sea,sea,LyncMa00,pass_rating,,,,,,
player,201511150sea,sea,LyncMa00,rush_att,8,,,,,
player,201511150sea,sea,LyncMa00,rush_yds,42,,,,,
player,201511150sea,sea,LyncMa00,rush_td,1,,,,,
player,201511150sea,sea,LyncMa00,rush_long,16,,,,,
player,201511150sea,sea,LyncMa00,targets,2,,,,,
player,201511150sea,sea,LyncMa00,rec,1,,,,,
player,201511150sea,sea,LyncMa00,rec_yds,8,,,,,
player,201511150sea,sea,LyncMa00,rec_td,0,,,,,
player,201511150sea,sea,LyncMa00,rec_long,8,,,,,
player,201511150sea,sea,LyncMa00,fumbles,0,,,,,
player,201511150sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201511150sea,sea,RawlTh00,pass_cmp,0,,,,,
player,201511150sea,sea,RawlTh00,pass_att,0,,,,,
player,201511150sea,sea,RawlTh00,pass_yds,0,,,,,
player,201511150sea,sea,RawlTh00,pass_td,0,,,,,
player,201511150sea,sea,RawlTh00,pass_int,0,,,,,
player,201511150sea,sea,RawlTh00,pass_sacked,0,,,,,
player,201511150sea,sea,RawlTh00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,RawlTh00,pass_long,0,,,,,
player,201511150sea,sea,RawlTh00,pass_rating,,,,,,
player,201511150sea,sea,RawlTh00,rush_att,2,,,,,
player,201511150sea,sea,RawlTh00,rush_yds,19,,,,,
player,201511150sea,sea,RawlTh00,rush_td,0,,,,,
player,201511150sea,sea,RawlTh00,rush_long,13,,,,,
player,201511150sea,sea,RawlTh00,targets,0,,,,,
player,201511150sea,sea,RawlTh00,rec,0,,,,,
player,201511150sea,sea,RawlTh00,rec_yds,0,,,,,
player,201511150sea,sea,RawlTh00,rec_td,0,,,,,
player,201511150sea,sea,RawlTh00,rec_long,0,,,,,
player,201511150sea,sea,RawlTh00,fumbles,0,,,,,
player,201511150sea,sea,RawlTh00,fumbles_lost,0,,,,,
player,201511150sea,sea,TukuWi00,pass_cmp,0,,,,,
player,201511150sea,sea,TukuWi00,pass_att,0,,,,,
player,201511150sea,sea,TukuWi00,pass_yds,0,,,,,
player,201511150sea,sea,TukuWi00,pass_td,0,,,,,
player,201511150sea,sea,TukuWi00,pass_int,0,,,,,
player,201511150sea,sea,TukuWi00,pass_sacked,0,,,,,
player,201511150sea,sea,TukuWi00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,TukuWi00,pass_long,0,,,,,
player,201511150sea,sea,TukuWi00,pass_rating,,,,,,
player,201511150sea,sea,TukuWi00,rush_att,2,,,,,
player,201511150sea,sea,TukuWi00,rush_yds,2,,,,,
player,201511150sea,sea,TukuWi00,rush_td,1,,,,,
player,201511150sea,sea,TukuWi00,rush_long,1,,,,,
player,201511150sea,sea,TukuWi00,targets,0,,,,,
player,201511150sea,sea,TukuWi00,rec,0,,,,,
player,201511150sea,sea,TukuWi00,rec_yds,0,,,,,
player,201511150sea,sea,TukuWi00,rec_td,0,,,,,
player,201511150sea,sea,TukuWi00,rec_long,0,,,,,
player,201511150sea,sea,TukuWi00,fumbles,0,,,,,
player,201511150sea,sea,TukuWi00,fumbles_lost,0,,,,,
player,201511150sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201511150sea,sea,BaldDo00,pass_att,0,,,,,
player,201511150sea,sea,BaldDo00,pass_yds,0,,,,,
player,201511150sea,sea,BaldDo00,pass_td,0,,,,,
player,201511150sea,sea,BaldDo00,pass_int,0,,,,,
player,201511150sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201511150sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,BaldDo00,pass_long,0,,,,,
player,201511150sea,sea,BaldDo00,pass_rating,,,,,,
player,201511150sea,sea,BaldDo00,rush_att,0,,,,,
player,201511150sea,sea,BaldDo00,rush_yds,0,,,,,
player,201511150sea,sea,BaldDo00,rush_td,0,,,,,
player,201511150sea,sea,BaldDo00,rush_long,0,,,,,
player,201511150sea,sea,BaldDo00,targets,10,,,,,
player,201511150sea,sea,BaldDo00,rec,7,,,,,
player,201511150sea,sea,BaldDo00,rec_yds,134,,,,,
player,201511150sea,sea,BaldDo00,rec_td,1,,,,,
player,201511150sea,sea,BaldDo00,rec_long,33,,,,,
player,201511150sea,sea,BaldDo00,fumbles,0,,,,,
player,201511150sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201511150sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201511150sea,sea,GrahJi00,pass_att,0,,,,,
player,201511150sea,sea,GrahJi00,pass_yds,0,,,,,
player,201511150sea,sea,GrahJi00,pass_td,0,,,,,
player,201511150sea,sea,GrahJi00,pass_int,0,,,,,
player,201511150sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201511150sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,GrahJi00,pass_long,0,,,,,
player,201511150sea,sea,GrahJi00,pass_rating,,,,,,
player,201511150sea,sea,GrahJi00,rush_att,0,,,,,
player,201511150sea,sea,GrahJi00,rush_yds,0,,,,,
player,201511150sea,sea,GrahJi00,rush_td,0,,,,,
player,201511150sea,sea,GrahJi00,rush_long,0,,,,,
player,201511150sea,sea,GrahJi00,targets,8,,,,,
player,201511150sea,sea,GrahJi00,rec,3,,,,,
player,201511150sea,sea,GrahJi00,rec_yds,41,,,,,
player,201511150sea,sea,GrahJi00,rec_td,0,,,,,
player,201511150sea,sea,GrahJi00,rec_long,30,,,,,
player,201511150sea,sea,GrahJi00,fumbles,0,,,,,
player,201511150sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201511150sea,sea,RichPa01,pass_cmp,0,,,,,
player,201511150sea,sea,RichPa01,pass_att,0,,,,,
player,201511150sea,sea,RichPa01,pass_yds,0,,,,,
player,201511150sea,sea,RichPa01,pass_td,0,,,,,
player,201511150sea,sea,RichPa01,pass_int,0,,,,,
player,201511150sea,sea,RichPa01,pass_sacked,0,,,,,
player,201511150sea,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201511150sea,sea,RichPa01,pass_long,0,,,,,
player,201511150sea,sea,RichPa01,pass_rating,,,,,,
player,201511150sea,sea,RichPa01,rush_att,0,,,,,
player,201511150sea,sea,RichPa01,rush_yds,0,,,,,
player,201511150sea,sea,RichPa01,rush_td,0,,,,,
player,201511150sea,sea,RichPa01,rush_long,0,,,,,
player,201511150sea,sea,RichPa01,targets,1,,,,,
player,201511150sea,sea,RichPa01,rec,1,,,,,
player,201511150sea,sea,RichPa01,rec_yds,40,,,,,
player,201511150sea,sea,RichPa01,rec_td,0,,,,,
player,201511150sea,sea,RichPa01,rec_long,40,,,,,
player,201511150sea,sea,RichPa01,fumbles,0,,,,,
player,201511150sea,sea,RichPa01,fumbles_lost,0,,,,,
player,201511150sea,sea,KearJe01,pass_cmp,0,,,,,
player,201511150sea,sea,KearJe01,pass_att,0,,,,,
player,201511150sea,sea,KearJe01,pass_yds,0,,,,,
player,201511150sea,sea,KearJe01,pass_td,0,,,,,
player,201511150sea,sea,KearJe01,pass_int,0,,,,,
player,201511150sea,sea,KearJe01,pass_sacked,0,,,,,
player,201511150sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201511150sea,sea,KearJe01,pass_long,0,,,,,
player,201511150sea,sea,KearJe01,pass_rating,,,,,,
player,201511150sea,sea,KearJe01,rush_att,0,,,,,
player,201511150sea,sea,KearJe01,rush_yds,0,,,,,
player,201511150sea,sea,KearJe01,rush_td,0,,,,,
player,201511150sea,sea,KearJe01,rush_long,0,,,,,
player,201511150sea,sea,KearJe01,targets,2,,,,,
player,201511150sea,sea,KearJe01,rec,1,,,,,
player,201511150sea,sea,KearJe01,rec_yds,10,,,,,
player,201511150sea,sea,KearJe01,rec_td,0,,,,,
player,201511150sea,sea,KearJe01,rec_long,10,,,,,
player,201511150sea,sea,KearJe01,fumbles,0,,,,,
player,201511150sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201511150sea,sea,LockTy00,pass_cmp,0,,,,,
player,201511150sea,sea,LockTy00,pass_att,0,,,,,
player,201511150sea,sea,LockTy00,pass_yds,0,,,,,
player,201511150sea,sea,LockTy00,pass_td,0,,,,,
player,201511150sea,sea,LockTy00,pass_int,0,,,,,
player,201511150sea,sea,LockTy00,pass_sacked,0,,,,,
player,201511150sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,LockTy00,pass_long,0,,,,,
player,201511150sea,sea,LockTy00,pass_rating,,,,,,
player,201511150sea,sea,LockTy00,rush_att,0,,,,,
player,201511150sea,sea,LockTy00,rush_yds,0,,,,,
player,201511150sea,sea,LockTy00,rush_td,0,,,,,
player,201511150sea,sea,LockTy00,rush_long,0,,,,,
player,201511150sea,sea,LockTy00,targets,1,,,,,
player,201511150sea,sea,LockTy00,rec,1,,,,,
player,201511150sea,sea,LockTy00,rec_yds,7,,,,,
player,201511150sea,sea,LockTy00,rec_td,0,,,,,
player,201511150sea,sea,LockTy00,rec_long,7,,,,,
player,201511150sea,sea,LockTy00,fumbles,0,,,,,
player,201511150sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201511150sea,sea,MattCh00,pass_cmp,0,,,,,
player,201511150sea,sea,MattCh00,pass_att,0,,,,,
player,201511150sea,sea,MattCh00,pass_yds,0,,,,,
player,201511150sea,sea,MattCh00,pass_td,0,,,,,
player,201511150sea,sea,MattCh00,pass_int,0,,,,,
player,201511150sea,sea,MattCh00,pass_sacked,0,,,,,
player,201511150sea,sea,MattCh00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,MattCh00,pass_long,0,,,,,
player,201511150sea,sea,MattCh00,pass_rating,,,,,,
player,201511150sea,sea,MattCh00,rush_att,0,,,,,
player,201511150sea,sea,MattCh00,rush_yds,0,,,,,
player,201511150sea,sea,MattCh00,rush_td,0,,,,,
player,201511150sea,sea,MattCh00,rush_long,0,,,,,
player,201511150sea,sea,MattCh00,targets,2,,,,,
player,201511150sea,sea,MattCh00,rec,0,,,,,
player,201511150sea,sea,MattCh00,rec_yds,0,,,,,
player,201511150sea,sea,MattCh00,rec_td,0,,,,,
player,201511150sea,sea,MattCh00,rec_long,0,,,,,
player,201511150sea,sea,MattCh00,fumbles,0,,,,,
player,201511150sea,sea,MattCh00,fumbles_lost,0,,,,,
player,201511150sea,sea,WillLu00,pass_cmp,0,,,,,
player,201511150sea,sea,WillLu00,pass_att,0,,,,,
player,201511150sea,sea,WillLu00,pass_yds,0,,,,,
player,201511150sea,sea,WillLu00,pass_td,0,,,,,
player,201511150sea,sea,WillLu00,pass_int,0,,,,,
player,201511150sea,sea,WillLu00,pass_sacked,0,,,,,
player,201511150sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201511150sea,sea,WillLu00,pass_long,0,,,,,
player,201511150sea,sea,WillLu00,pass_rating,,,,,,
player,201511150sea,sea,WillLu00,rush_att,0,,,,,
player,201511150sea,sea,WillLu00,rush_yds,0,,,,,
player,201511150sea,sea,WillLu00,rush_td,0,,,,,
player,201511150sea,sea,WillLu00,rush_long,0,,,,,
player,201511150sea,sea,WillLu00,targets,1,,,,,
player,201511150sea,sea,WillLu00,rec,0,,,,,
player,201511150sea,sea,WillLu00,rec_yds,0,,,,,
player,201511150sea,sea,WillLu00,rec_td,0,,,,,
player,201511150sea,sea,WillLu00,rec_long,0,,,,,
player,201511150sea,sea,WillLu00,fumbles,0,,,,,
player,201511150sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201511150sea,crd,MathTy00,def_int,1,,,,,
player,201511150sea,crd,MathTy00,def_int_yds,24,,,,,
player,201511150sea,crd,MathTy00,def_int_td,0,,,,,
player,201511150sea,crd,MathTy00,def_int_long,24,,,,,
player,201511150sea,crd,MathTy00,pass_defended,3,,,,,
player,201511150sea,crd,MathTy00,sacks,0.0,,,,,
player,201511150sea,crd,MathTy00,tackles_combined,6,,,,,
player,201511150sea,crd,MathTy00,tackles_solo,5,,,,,
player,201511150sea,crd,MathTy00,tackles_assists,1,,,,,
player,201511150sea,crd,MathTy00,tackles_loss,0,,,,,
player,201511150sea,crd,MathTy00,qb_hits,0,,,,,
player,201511150sea,crd,MathTy00,fumbles_rec,0,,,,,
player,201511150sea,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201511150sea,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201511150sea,crd,MathTy00,fumbles_forced,0,,,,,
