game,2015,12,20151129,201511290den,nwe,"New England Patriots",24,den,"Denver Broncos",30
player,201511290den,nwe,WhitJa02,targets,5,,,,,
player,201511290den,nwe,WhitJa02,rec,2,,,,,
player,201511290den,nwe,WhitJa02,rec_yds,5,,,,,
player,201511290den,nwe,WhitJa02,rec_td,0,,,,,
player,201511290den,nwe,WhitJa02,rec_long,5,,,,,
player,201511290den,nwe,WhitJa02,fumbles,0,,,,,
player,201511290den,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201511290den,nwe,GronRo00,pass_cmp,0,,,,,
player,201511290den,nwe,GronRo00,pass_att,0,,,,,
player,201511290den,nwe,GronRo00,pass_yds,0,,,,,
player,201511290den,nwe,GronRo00,pass_td,0,,,,,
player,201511290den,nwe,GronRo00,pass_int,0,,,,,
player,201511290den,nwe,GronRo00,pass_sacked,0,,,,,
player,201511290den,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201511290den,nwe,GronRo00,pass_long,0,,,,,
player,201511290den,nwe,GronRo00,pass_rating,,,,,,
player,201511290den,nwe,GronRo00,rush_att,0,,,,,
player,201511290den,nwe,GronRo00,rush_yds,0,,,,,
player,201511290den,nwe,GronRo00,rush_td,0,,,,,
player,201511290den,nwe,GronRo00,rush_long,0,,,,,
player,201511290den,nwe,GronRo00,targets,10,,,,,
player,201511290den,nwe,GronRo00,rec,6,,,,,
player,201511290den,nwe,GronRo00,rec_yds,88,,,,,
player,201511290den,nwe,GronRo00,rec_td,1,,,,,
player,201511290den,nwe,GronRo00,rec_long,23,,,,,
player,201511290den,nwe,GronRo00,fumbles,0,,,,,
player,201511290den,nwe,GronRo00,fumbles_lost,0,,,,,
player,201511290den,nwe,ChanSc00,pass_cmp,0,,,,,
player,201511290den,nwe,ChanSc00,pass_att,0,,,,,
player,201511290den,nwe,ChanSc00,pass_yds,0,,,,,
player,201511290den,nwe,ChanSc00,pass_td,0,,,,,
player,201511290den,nwe,ChanSc00,pass_int,0,,,,,
player,201511290den,nwe,ChanSc00,pass_sacked,0,,,,,
player,201511290den,nwe,ChanSc00,pass_sacked_yds,0,,,,,
player,201511290den,nwe,ChanSc00,pass_long,0,,,,,
player,201511290den,nwe,ChanSc00,pass_rating,,,,,,
player,201511290den,nwe,ChanSc00,rush_att,0,,,,,
player,201511290den,nwe,ChanSc00,rush_yds,0,,,,,
player,201511290den,nwe,ChanSc00,rush_td,0,,,,,
player,201511290den,nwe,ChanSc00,rush_long,0,,,,,
player,201511290den,nwe,ChanSc00,targets,11,,,,,
player,201511290den,nwe,ChanSc00,rec,5,,,,,
player,201511290den,nwe,ChanSc00,rec_yds,58,,,,,
player,201511290den,nwe,ChanSc00,rec_td,1,,,,,
player,201511290den,nwe,ChanSc00,rec_long,22,,,,,
player,201511290den,nwe,ChanSc00,fumbles,0,,,,,
player,201511290den,nwe,ChanSc00,fumbles_lost,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_cmp,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_att,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_yds,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_td,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_int,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_sacked,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_sacked_yds,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_long,0,,,,,
player,201511290den,nwe,LaFeBr00,pass_rating,,,,,,
player,201511290den,nwe,LaFeBr00,rush_att,0,,,,,
player,201511290den,nwe,LaFeBr00,rush_yds,0,,,,,
player,201511290den,nwe,LaFeBr00,rush_td,0,,,,,
player,201511290den,nwe,LaFeBr00,rush_long,0,,,,,
player,201511290den,nwe,LaFeBr00,targets,9,,,,,
player,201511290den,nwe,LaFeBr00,rec,4,,,,,
player,201511290den,nwe,LaFeBr00,rec_yds,36,,,,,
player,201511290den,nwe,LaFeBr00,rec_td,0,,,,,
player,201511290den,nwe,LaFeBr00,rec_long,14,,,,,
player,201511290den,nwe,LaFeBr00,fumbles,0,,,,,
player,201511290den,nwe,LaFeBr00,fumbles_lost,0,,,,,
player,201511290den,nwe,MartKe01,pass_cmp,0,,,,,
player,201511290den,nwe,MartKe01,pass_att,0,,,,,
player,201511290den,nwe,MartKe01,pass_yds,0,,,,,
player,201511290den,nwe,MartKe01,pass_td,0,,,,,
player,201511290den,nwe,MartKe01,pass_int,0,,,,,
player,201511290den,nwe,MartKe01,pass_sacked,0,,,,,
player,201511290den,nwe,MartKe01,pass_sacked_yds,0,,,,,
player,201511290den,nwe,MartKe01,pass_long,0,,,,,
player,201511290den,nwe,MartKe01,pass_rating,,,,,,
player,201511290den,nwe,MartKe01,rush_att,0,,,,,
player,201511290den,nwe,MartKe01,rush_yds,0,,,,,
player,201511290den,nwe,MartKe01,rush_td,0,,,,,
player,201511290den,nwe,MartKe01,rush_long,0,,,,,
player,201511290den,nwe,MartKe01,targets,1,,,,,
player,201511290den,nwe,MartKe01,rec,1,,,,,
player,201511290den,nwe,MartKe01,rec_yds,8,,,,,
player,201511290den,nwe,MartKe01,rec_td,0,,,,,
player,201511290den,nwe,MartKe01,rec_long,8,,,,,
player,201511290den,nwe,MartKe01,fumbles,0,,,,,
player,201511290den,nwe,MartKe01,fumbles_lost,0,,,,,
player,201511290den,nwe,ClevAs00,pass_cmp,0,,,,,
player,201511290den,nwe,ClevAs00,pass_att,0,,,,,
player,201511290den,nwe,ClevAs00,pass_yds,0,,,,,
player,201511290den,nwe,ClevAs00,pass_td,0,,,,,
player,201511290den,nwe,ClevAs00,pass_int,0,,,,,
player,201511290den,nwe,ClevAs00,pass_sacked,0,,,,,
player,201511290den,nwe,ClevAs00,pass_sacked_yds,0,,,,,
player,201511290den,nwe,ClevAs00,pass_long,0,,,,,
player,201511290den,nwe,ClevAs00,pass_rating,,,,,,
player,201511290den,nwe,ClevAs00,rush_att,0,,,,,
player,201511290den,nwe,ClevAs00,rush_yds,0,,,,,
player,201511290den,nwe,ClevAs00,rush_td,0,,,,,
player,201511290den,nwe,ClevAs00,rush_long,0,,,,,
player,201511290den,nwe,ClevAs00,targets,1,,,,,
player,201511290den,nwe,ClevAs00,rec,1,,,,,
player,201511290den,nwe,ClevAs00,rec_yds,1,,,,,
player,201511290den,nwe,ClevAs00,rec_td,0,,,,,
player,201511290den,nwe,ClevAs00,rec_long,1,,,,,
player,201511290den,nwe,ClevAs00,fumbles,0,,,,,
player,201511290den,nwe,ClevAs00,fumbles_lost,0,,,,,
player,201511290den,nwe,HarpCh01,pass_cmp,0,,,,,
player,201511290den,nwe,HarpCh01,pass_att,0,,,,,
player,201511290den,nwe,HarpCh01,pass_yds,0,,,,,
player,201511290den,nwe,HarpCh01,pass_td,0,,,,,
player,201511290den,nwe,HarpCh01,pass_int,0,,,,,
player,201511290den,nwe,HarpCh01,pass_sacked,0,,,,,
player,201511290den,nwe,HarpCh01,pass_sacked_yds,0,,,,,
player,201511290den,nwe,HarpCh01,pass_long,0,,,,,
player,201511290den,nwe,HarpCh01,pass_rating,,,,,,
player,201511290den,nwe,HarpCh01,rush_att,0,,,,,
player,201511290den,nwe,HarpCh01,rush_yds,0,,,,,
player,201511290den,nwe,HarpCh01,rush_td,0,,,,,
player,201511290den,nwe,HarpCh01,rush_long,0,,,,,
player,201511290den,nwe,HarpCh01,targets,1,,,,,
player,201511290den,nwe,HarpCh01,rec,0,,,,,
player,201511290den,nwe,HarpCh01,rec_yds,0,,,,,
player,201511290den,nwe,HarpCh01,rec_td,0,,,,,
player,201511290den,nwe,HarpCh01,rec_long,0,,,,,
player,201511290den,nwe,HarpCh01,fumbles,1,,,,,
player,201511290den,nwe,HarpCh01,fumbles_lost,1,,,,,
player,201511290den,den,OsweBr00,pass_cmp,23,,,,,
player,201511290den,den,OsweBr00,pass_att,42,,,,,
player,201511290den,den,OsweBr00,pass_yds,270,,,,,
player,201511290den,den,OsweBr00,pass_td,1,,,,,
player,201511290den,den,OsweBr00,pass_int,1,,,,,
player,201511290den,den,OsweBr00,pass_sacked,3,,,,,
player,201511290den,den,OsweBr00,pass_sacked_yds,16,,,,,
player,201511290den,den,OsweBr00,pass_long,39,,,,,
player,201511290den,den,OsweBr00,pass_rating,72.5,,,,,
player,201511290den,den,OsweBr00,rush_att,2,,,,,
player,201511290den,den,OsweBr00,rush_yds,4,,,,,
player,201511290den,den,OsweBr00,rush_td,0,,,,,
player,201511290den,den,OsweBr00,rush_long,3,,,,,
player,201511290den,den,OsweBr00,targets,0,,,,,
player,201511290den,den,OsweBr00,rec,0,,,,,
player,201511290den,den,OsweBr00,rec_yds,0,,,,,
player,201511290den,den,OsweBr00,rec_td,0,,,,,
player,201511290den,den,OsweBr00,rec_long,0,,,,,
player,201511290den,den,OsweBr00,fumbles,0,,,,,
player,201511290den,den,OsweBr00,fumbles_lost,0,,,,,
player,201511290den,den,AndeC.00,pass_cmp,0,,,,,
player,201511290den,den,AndeC.00,pass_att,0,,,,,
player,201511290den,den,AndeC.00,pass_yds,0,,,,,
player,201511290den,den,AndeC.00,pass_td,0,,,,,
player,201511290den,den,AndeC.00,pass_int,0,,,,,
player,201511290den,den,AndeC.00,pass_sacked,0,,,,,
player,201511290den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201511290den,den,AndeC.00,pass_long,0,,,,,
player,201511290den,den,AndeC.00,pass_rating,,,,,,
player,201511290den,den,AndeC.00,rush_att,15,,,,,
player,201511290den,den,AndeC.00,rush_yds,113,,,,,
player,201511290den,den,AndeC.00,rush_td,2,,,,,
player,201511290den,den,AndeC.00,rush_long,48,,,,,
player,201511290den,den,AndeC.00,targets,4,,,,,
player,201511290den,den,AndeC.00,rec,4,,,,,
player,201511290den,den,AndeC.00,rec_yds,40,,,,,
player,201511290den,den,AndeC.00,rec_td,0,,,,,
player,201511290den,den,AndeC.00,rec_long,20,,,,,
player,201511290den,den,AndeC.00,fumbles,0,,,,,
player,201511290den,den,AndeC.00,fumbles_lost,0,,,,,
player,201511290den,den,HillRo00,pass_cmp,0,,,,,
player,201511290den,den,HillRo00,pass_att,0,,,,,
player,201511290den,den,HillRo00,pass_yds,0,,,,,
player,201511290den,den,HillRo00,pass_td,0,,,,,
player,201511290den,den,HillRo00,pass_int,0,,,,,
player,201511290den,den,HillRo00,pass_sacked,0,,,,,
player,201511290den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201511290den,den,HillRo00,pass_long,0,,,,,
player,201511290den,den,HillRo00,pass_rating,,,,,,
player,201511290den,den,HillRo00,rush_att,14,,,,,
player,201511290den,den,HillRo00,rush_yds,59,,,,,
player,201511290den,den,HillRo00,rush_td,1,,,,,
player,201511290den,den,HillRo00,rush_long,19,,,,,
player,201511290den,den,HillRo00,targets,1,,,,,
player,201511290den,den,HillRo00,rec,1,,,,,
player,201511290den,den,HillRo00,rec_yds,0,,,,,
player,201511290den,den,HillRo00,rec_td,0,,,,,
player,201511290den,den,HillRo00,rec_long,0,,,,,
player,201511290den,den,HillRo00,fumbles,1,,,,,
player,201511290den,den,HillRo00,fumbles_lost,0,,,,,
player,201511290den,den,ThomJu01,pass_cmp,0,,,,,
player,201511290den,den,ThomJu01,pass_att,0,,,,,
player,201511290den,den,ThomJu01,pass_yds,0,,,,,
player,201511290den,den,ThomJu01,pass_td,0,,,,,
player,201511290den,den,ThomJu01,pass_int,0,,,,,
player,201511290den,den,ThomJu01,pass_sacked,0,,,,,
player,201511290den,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201511290den,den,ThomJu01,pass_long,0,,,,,
player,201511290den,den,ThomJu01,pass_rating,,,,,,
player,201511290den,den,ThomJu01,rush_att,1,,,,,
player,201511290den,den,ThomJu01,rush_yds,3,,,,,
player,201511290den,den,ThomJu01,rush_td,0,,,,,
player,201511290den,den,ThomJu01,rush_long,3,,,,,
player,201511290den,den,ThomJu01,targets,0,,,,,
player,201511290den,den,ThomJu01,rec,0,,,,,
player,201511290den,den,ThomJu01,rec_yds,0,,,,,
player,201511290den,den,ThomJu01,rec_td,0,,,,,
player,201511290den,den,ThomJu01,rec_long,0,,,,,
player,201511290den,den,ThomJu01,fumbles,0,,,,,
player,201511290den,den,ThomJu01,fumbles_lost,0,,,,,
player,201511290den,den,SandEm00,pass_cmp,0,,,,,
player,201511290den,den,SandEm00,pass_att,0,,,,,
player,201511290den,den,SandEm00,pass_yds,0,,,,,
player,201511290den,den,SandEm00,pass_td,0,,,,,
player,201511290den,den,SandEm00,pass_int,0,,,,,
player,201511290den,den,SandEm00,pass_sacked,0,,,,,
player,201511290den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201511290den,den,SandEm00,pass_long,0,,,,,
player,201511290den,den,SandEm00,pass_rating,,,,,,
player,201511290den,den,SandEm00,rush_att,0,,,,,
player,201511290den,den,SandEm00,rush_yds,0,,,,,
player,201511290den,den,SandEm00,rush_td,0,,,,,
player,201511290den,den,SandEm00,rush_long,0,,,,,
player,201511290den,den,SandEm00,targets,9,,,,,
player,201511290den,den,SandEm00,rec,6,,,,,
player,201511290den,den,SandEm00,rec_yds,113,,,,,
player,201511290den,den,SandEm00,rec_td,0,,,,,
player,201511290den,den,SandEm00,rec_long,39,,,,,
player,201511290den,den,SandEm00,fumbles,0,,,,,
player,201511290den,den,SandEm00,fumbles_lost,0,,,,,
player,201511290den,den,DaniOw00,pass_cmp,0,,,,,
player,201511290den,den,DaniOw00,pass_att,0,,,,,
player,201511290den,den,DaniOw00,pass_yds,0,,,,,
player,201511290den,den,DaniOw00,pass_td,0,,,,,
player,201511290den,den,DaniOw00,pass_int,0,,,,,
player,201511290den,den,DaniOw00,pass_sacked,0,,,,,
player,201511290den,den,DaniOw00,pass_sacked_yds,0,,,,,
player,201511290den,den,DaniOw00,pass_long,0,,,,,
player,201511290den,den,DaniOw00,pass_rating,,,,,,
player,201511290den,den,DaniOw00,rush_att,0,,,,,
player,201511290den,den,DaniOw00,rush_yds,0,,,,,
player,201511290den,den,DaniOw00,rush_td,0,,,,,
player,201511290den,den,DaniOw00,rush_long,0,,,,,
player,201511290den,den,DaniOw00,targets,6,,,,,
player,201511290den,den,DaniOw00,rec,5,,,,,
player,201511290den,den,DaniOw00,rec_yds,48,,,,,
player,201511290den,den,DaniOw00,rec_td,0,,,,,
player,201511290den,den,DaniOw00,rec_long,12,,,,,
player,201511290den,den,DaniOw00,fumbles,0,,,,,
player,201511290den,den,DaniOw00,fumbles_lost,0,,,,,
player,201511290den,den,ThomDe03,pass_cmp,0,,,,,
player,201511290den,den,ThomDe03,pass_att,0,,,,,
player,201511290den,den,ThomDe03,pass_yds,0,,,,,
player,201511290den,den,ThomDe03,pass_td,0,,,,,
player,201511290den,den,ThomDe03,pass_int,0,,,,,
player,201511290den,den,ThomDe03,pass_sacked,0,,,,,
player,201511290den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201511290den,den,ThomDe03,pass_long,0,,,,,
player,201511290den,den,ThomDe03,pass_rating,,,,,,
player,201511290den,den,ThomDe03,rush_att,0,,,,,
player,201511290den,den,ThomDe03,rush_yds,0,,,,,
player,201511290den,den,ThomDe03,rush_td,0,,,,,
player,201511290den,den,ThomDe03,rush_long,0,,,,,
player,201511290den,den,ThomDe03,targets,13,,,,,
player,201511290den,den,ThomDe03,rec,1,,,,,
player,201511290den,den,ThomDe03,rec_yds,36,,,,,
player,201511290den,den,ThomDe03,rec_td,0,,,,,
player,201511290den,den,ThomDe03,rec_long,36,,,,,
player,201511290den,den,ThomDe03,fumbles,0,,,,,
player,201511290den,den,ThomDe03,fumbles_lost,0,,,,,
player,201511290den,den,DaviVe00,pass_cmp,0,,,,,
player,201511290den,den,DaviVe00,pass_att,0,,,,,
player,201511290den,den,DaviVe00,pass_yds,0,,,,,
player,201511290den,den,DaviVe00,pass_td,0,,,,,
player,201511290den,den,DaviVe00,pass_int,0,,,,,
player,201511290den,den,DaviVe00,pass_sacked,0,,,,,
player,201511290den,den,DaviVe00,pass_sacked_yds,0,,,,,
player,201511290den,den,DaviVe00,pass_long,0,,,,,
player,201511290den,den,DaviVe00,pass_rating,,,,,,
player,201511290den,den,DaviVe00,rush_att,0,,,,,
player,201511290den,den,DaviVe00,rush_yds,0,,,,,
player,201511290den,den,DaviVe00,rush_td,0,,,,,
player,201511290den,den,DaviVe00,rush_long,0,,,,,
player,201511290den,den,DaviVe00,targets,2,,,,,
player,201511290den,den,DaviVe00,rec,2,,,,,
player,201511290den,den,DaviVe00,rec_yds,10,,,,,
player,201511290den,den,DaviVe00,rec_td,0,,,,,
player,201511290den,den,DaviVe00,rec_long,6,,,,,
player,201511290den,den,DaviVe00,fumbles,0,,,,,
player,201511290den,den,DaviVe00,fumbles_lost,0,,,,,
player,201511290den,den,CaldAn00,pass_cmp,0,,,,,
player,201511290den,den,CaldAn00,pass_att,0,,,,,
player,201511290den,den,CaldAn00,pass_yds,0,,,,,
player,201511290den,den,CaldAn00,pass_td,0,,,,,
player,201511290den,den,CaldAn00,pass_int,0,,,,,
player,201511290den,den,CaldAn00,pass_sacked,0,,,,,
player,201511290den,den,CaldAn00,pass_sacked_yds,0,,,,,
player,201511290den,den,CaldAn00,pass_long,0,,,,,
player,201511290den,den,CaldAn00,pass_rating,,,,,,
player,201511290den,den,CaldAn00,rush_att,0,,,,,
player,201511290den,den,CaldAn00,rush_yds,0,,,,,
player,201511290den,den,CaldAn00,rush_td,0,,,,,
player,201511290den,den,CaldAn00,rush_long,0,,,,,
player,201511290den,den,CaldAn00,targets,4,,,,,
player,201511290den,den,CaldAn00,rec,2,,,,,
player,201511290den,den,CaldAn00,rec_yds,8,,,,,
player,201511290den,den,CaldAn00,rec_td,1,,,,,
player,201511290den,den,CaldAn00,rec_long,4,,,,,
player,201511290den,den,CaldAn00,fumbles,0,,,,,
player,201511290den,den,CaldAn00,fumbles_lost,0,,,,,
player,201511290den,den,FowlBe00,pass_cmp,0,,,,,
player,201511290den,den,FowlBe00,pass_att,0,,,,,
player,201511290den,den,FowlBe00,pass_yds,0,,,,,
player,201511290den,den,FowlBe00,pass_td,0,,,,,
player,201511290den,den,FowlBe00,pass_int,0,,,,,
player,201511290den,den,FowlBe00,pass_sacked,0,,,,,
player,201511290den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201511290den,den,FowlBe00,pass_long,0,,,,,
player,201511290den,den,FowlBe00,pass_rating,,,,,,
player,201511290den,den,FowlBe00,rush_att,0,,,,,
player,201511290den,den,FowlBe00,rush_yds,0,,,,,
player,201511290den,den,FowlBe00,rush_td,0,,,,,
player,201511290den,den,FowlBe00,rush_long,0,,,,,
player,201511290den,den,FowlBe00,targets,2,,,,,
player,201511290den,den,FowlBe00,rec,1,,,,,
player,201511290den,den,FowlBe00,rec_yds,8,,,,,
player,201511290den,den,FowlBe00,rec_td,0,,,,,
player,201511290den,den,FowlBe00,rec_long,8,,,,,
player,201511290den,den,FowlBe00,fumbles,0,,,,,
player,201511290den,den,FowlBe00,fumbles_lost,0,,,,,
player,201511290den,den,LatiCo00,pass_cmp,0,,,,,
player,201511290den,den,LatiCo00,pass_att,0,,,,,
player,201511290den,den,LatiCo00,pass_yds,0,,,,,
player,201511290den,den,LatiCo00,pass_td,0,,,,,
player,201511290den,den,LatiCo00,pass_int,0,,,,,
player,201511290den,den,LatiCo00,pass_sacked,0,,,,,
player,201511290den,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201511290den,den,LatiCo00,pass_long,0,,,,,
player,201511290den,den,LatiCo00,pass_rating,,,,,,
player,201511290den,den,LatiCo00,rush_att,0,,,,,
player,201511290den,den,LatiCo00,rush_yds,0,,,,,
player,201511290den,den,LatiCo00,rush_td,0,,,,,
player,201511290den,den,LatiCo00,rush_long,0,,,,,
player,201511290den,den,LatiCo00,targets,1,,,,,
player,201511290den,den,LatiCo00,rec,1,,,,,
player,201511290den,den,LatiCo00,rec_yds,7,,,,,
player,201511290den,den,LatiCo00,rec_td,0,,,,,
player,201511290den,den,LatiCo00,rec_long,7,,,,,
player,201511290den,den,LatiCo00,fumbles,0,,,,,
player,201511290den,den,LatiCo00,fumbles_lost,0,,,,,
player,201511290den,nwe,JoneCh03,def_int,1,,,,,
player,201511290den,nwe,JoneCh03,def_int_yds,0,,,,,
player,201511290den,nwe,JoneCh03,def_int_td,0,,,,,
player,201511290den,nwe,JoneCh03,def_int_long,0,,,,,
player,201511290den,nwe,JoneCh03,pass_defended,1,,,,,
player,201511290den,nwe,JoneCh03,sacks,0.0,,,,,
player,201511290den,nwe,JoneCh03,tackles_combined,2,,,,,
player,201511290den,nwe,JoneCh03,tackles_solo,2,,,,,
player,201511290den,nwe,JoneCh03,tackles_assists,0,,,,,
player,201511290den,nwe,JoneCh03,tackles_loss,0,,,,,
player,201511290den,nwe,JoneCh03,qb_hits,0,,,,,
player,201511290den,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201511290den,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201511290den,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201511290den,nwe,JoneCh03,fumbles_forced,1,,,,,
player,201511290den,nwe,FreeJo01,def_int,0,,,,,
player,201511290den,nwe,FreeJo01,def_int_yds,0,,,,,
player,201511290den,nwe,FreeJo01,def_int_td,0,,,,,
player,201511290den,nwe,FreeJo01,def_int_long,0,,,,,
player,201511290den,nwe,FreeJo01,pass_defended,0,,,,,
player,201511290den,nwe,FreeJo01,sacks,1.0,,,,,
player,201511290den,nwe,FreeJo01,tackles_combined,12,,,,,
player,201511290den,nwe,FreeJo01,tackles_solo,7,,,,,
player,201511290den,nwe,FreeJo01,tackles_assists,5,,,,,
player,201511290den,nwe,FreeJo01,tackles_loss,1,,,,,
player,201511290den,nwe,FreeJo01,qb_hits,1,,,,,
player,201511290den,nwe,FreeJo01,fumbles_rec,0,,,,,
player,201511290den,nwe,FreeJo01,fumbles_rec_yds,0,,,,,
