game,2015,13,20151206,201512060rai,kan,"Kansas City Chiefs",34,rai,"Oakland Raiders",20
player,201512060rai,kan,MaclJe00,targets,10,,,,,
player,201512060rai,kan,MaclJe00,rec,9,,,,,
player,201512060rai,kan,MaclJe00,rec_yds,95,,,,,
player,201512060rai,kan,MaclJe00,rec_td,2,,,,,
player,201512060rai,kan,MaclJe00,rec_long,16,,,,,
player,201512060rai,kan,MaclJe00,fumbles,1,,,,,
player,201512060rai,kan,MaclJe00,fumbles_lost,1,,,,,
player,201512060rai,kan,KelcTr00,pass_cmp,0,,,,,
player,201512060rai,kan,KelcTr00,pass_att,0,,,,,
player,201512060rai,kan,KelcTr00,pass_yds,0,,,,,
player,201512060rai,kan,KelcTr00,pass_td,0,,,,,
player,201512060rai,kan,KelcTr00,pass_int,0,,,,,
player,201512060rai,kan,KelcTr00,pass_sacked,0,,,,,
player,201512060rai,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201512060rai,kan,KelcTr00,pass_long,0,,,,,
player,201512060rai,kan,KelcTr00,pass_rating,,,,,,
player,201512060rai,kan,KelcTr00,rush_att,0,,,,,
player,201512060rai,kan,KelcTr00,rush_yds,0,,,,,
player,201512060rai,kan,KelcTr00,rush_td,0,,,,,
player,201512060rai,kan,KelcTr00,rush_long,0,,,,,
player,201512060rai,kan,KelcTr00,targets,3,,,,,
player,201512060rai,kan,KelcTr00,rec,2,,,,,
player,201512060rai,kan,KelcTr00,rec_yds,42,,,,,
player,201512060rai,kan,KelcTr00,rec_td,0,,,,,
player,201512060rai,kan,KelcTr00,rec_long,26,,,,,
player,201512060rai,kan,KelcTr00,fumbles,1,,,,,
player,201512060rai,kan,KelcTr00,fumbles_lost,1,,,,,
player,201512060rai,kan,SherAn00,pass_cmp,0,,,,,
player,201512060rai,kan,SherAn00,pass_att,0,,,,,
player,201512060rai,kan,SherAn00,pass_yds,0,,,,,
player,201512060rai,kan,SherAn00,pass_td,0,,,,,
player,201512060rai,kan,SherAn00,pass_int,0,,,,,
player,201512060rai,kan,SherAn00,pass_sacked,0,,,,,
player,201512060rai,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201512060rai,kan,SherAn00,pass_long,0,,,,,
player,201512060rai,kan,SherAn00,pass_rating,,,,,,
player,201512060rai,kan,SherAn00,rush_att,0,,,,,
player,201512060rai,kan,SherAn00,rush_yds,0,,,,,
player,201512060rai,kan,SherAn00,rush_td,0,,,,,
player,201512060rai,kan,SherAn00,rush_long,0,,,,,
player,201512060rai,kan,SherAn00,targets,1,,,,,
player,201512060rai,kan,SherAn00,rec,0,,,,,
player,201512060rai,kan,SherAn00,rec_yds,0,,,,,
player,201512060rai,kan,SherAn00,rec_td,0,,,,,
player,201512060rai,kan,SherAn00,rec_long,0,,,,,
player,201512060rai,kan,SherAn00,fumbles,0,,,,,
player,201512060rai,kan,SherAn00,fumbles_lost,0,,,,,
player,201512060rai,rai,CarrDe02,pass_cmp,31,,,,,
player,201512060rai,rai,CarrDe02,pass_att,48,,,,,
player,201512060rai,rai,CarrDe02,pass_yds,283,,,,,
player,201512060rai,rai,CarrDe02,pass_td,2,,,,,
player,201512060rai,rai,CarrDe02,pass_int,3,,,,,
player,201512060rai,rai,CarrDe02,pass_sacked,4,,,,,
player,201512060rai,rai,CarrDe02,pass_sacked_yds,21,,,,,
player,201512060rai,rai,CarrDe02,pass_long,25,,,,,
player,201512060rai,rai,CarrDe02,pass_rating,68.3,,,,,
player,201512060rai,rai,CarrDe02,rush_att,0,,,,,
player,201512060rai,rai,CarrDe02,rush_yds,0,,,,,
player,201512060rai,rai,CarrDe02,rush_td,0,,,,,
player,201512060rai,rai,CarrDe02,rush_long,0,,,,,
player,201512060rai,rai,CarrDe02,targets,0,,,,,
player,201512060rai,rai,CarrDe02,rec,0,,,,,
player,201512060rai,rai,CarrDe02,rec_yds,0,,,,,
player,201512060rai,rai,CarrDe02,rec_td,0,,,,,
player,201512060rai,rai,CarrDe02,rec_long,0,,,,,
player,201512060rai,rai,CarrDe02,fumbles,1,,,,,
player,201512060rai,rai,CarrDe02,fumbles_lost,0,,,,,
player,201512060rai,rai,MurrLa00,pass_cmp,0,,,,,
player,201512060rai,rai,MurrLa00,pass_att,0,,,,,
player,201512060rai,rai,MurrLa00,pass_yds,0,,,,,
player,201512060rai,rai,MurrLa00,pass_td,0,,,,,
player,201512060rai,rai,MurrLa00,pass_int,0,,,,,
player,201512060rai,rai,MurrLa00,pass_sacked,,,,,,
player,201512060rai,rai,MurrLa00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,MurrLa00,pass_long,0,,,,,
player,201512060rai,rai,MurrLa00,pass_rating,,,,,,
player,201512060rai,rai,MurrLa00,rush_att,20,,,,,
player,201512060rai,rai,MurrLa00,rush_yds,86,,,,,
player,201512060rai,rai,MurrLa00,rush_td,1,,,,,
player,201512060rai,rai,MurrLa00,rush_long,35,,,,,
player,201512060rai,rai,MurrLa00,targets,6,,,,,
player,201512060rai,rai,MurrLa00,rec,4,,,,,
player,201512060rai,rai,MurrLa00,rec_yds,11,,,,,
player,201512060rai,rai,MurrLa00,rec_td,0,,,,,
player,201512060rai,rai,MurrLa00,rec_long,9,,,,,
player,201512060rai,rai,MurrLa00,fumbles,2,,,,,
player,201512060rai,rai,MurrLa00,fumbles_lost,0,,,,,
player,201512060rai,rai,OlawJa00,pass_cmp,0,,,,,
player,201512060rai,rai,OlawJa00,pass_att,0,,,,,
player,201512060rai,rai,OlawJa00,pass_yds,0,,,,,
player,201512060rai,rai,OlawJa00,pass_td,0,,,,,
player,201512060rai,rai,OlawJa00,pass_int,0,,,,,
player,201512060rai,rai,OlawJa00,pass_sacked,,,,,,
player,201512060rai,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,OlawJa00,pass_long,0,,,,,
player,201512060rai,rai,OlawJa00,pass_rating,,,,,,
player,201512060rai,rai,OlawJa00,rush_att,2,,,,,
player,201512060rai,rai,OlawJa00,rush_yds,16,,,,,
player,201512060rai,rai,OlawJa00,rush_td,0,,,,,
player,201512060rai,rai,OlawJa00,rush_long,13,,,,,
player,201512060rai,rai,OlawJa00,targets,2,,,,,
player,201512060rai,rai,OlawJa00,rec,1,,,,,
player,201512060rai,rai,OlawJa00,rec_yds,1,,,,,
player,201512060rai,rai,OlawJa00,rec_td,0,,,,,
player,201512060rai,rai,OlawJa00,rec_long,1,,,,,
player,201512060rai,rai,OlawJa00,fumbles,0,,,,,
player,201512060rai,rai,OlawJa00,fumbles_lost,0,,,,,
player,201512060rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201512060rai,rai,ReecMa00,pass_att,0,,,,,
player,201512060rai,rai,ReecMa00,pass_yds,0,,,,,
player,201512060rai,rai,ReecMa00,pass_td,0,,,,,
player,201512060rai,rai,ReecMa00,pass_int,0,,,,,
player,201512060rai,rai,ReecMa00,pass_sacked,,,,,,
player,201512060rai,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,ReecMa00,pass_long,0,,,,,
player,201512060rai,rai,ReecMa00,pass_rating,,,,,,
player,201512060rai,rai,ReecMa00,rush_att,1,,,,,
player,201512060rai,rai,ReecMa00,rush_yds,4,,,,,
player,201512060rai,rai,ReecMa00,rush_td,0,,,,,
player,201512060rai,rai,ReecMa00,rush_long,4,,,,,
player,201512060rai,rai,ReecMa00,targets,3,,,,,
player,201512060rai,rai,ReecMa00,rec,3,,,,,
player,201512060rai,rai,ReecMa00,rec_yds,19,,,,,
player,201512060rai,rai,ReecMa00,rec_td,0,,,,,
player,201512060rai,rai,ReecMa00,rec_long,15,,,,,
player,201512060rai,rai,ReecMa00,fumbles,0,,,,,
player,201512060rai,rai,ReecMa00,fumbles_lost,0,,,,,
player,201512060rai,rai,WalfCl00,pass_cmp,0,,,,,
player,201512060rai,rai,WalfCl00,pass_att,0,,,,,
player,201512060rai,rai,WalfCl00,pass_yds,0,,,,,
player,201512060rai,rai,WalfCl00,pass_td,0,,,,,
player,201512060rai,rai,WalfCl00,pass_int,0,,,,,
player,201512060rai,rai,WalfCl00,pass_sacked,,,,,,
player,201512060rai,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,WalfCl00,pass_long,0,,,,,
player,201512060rai,rai,WalfCl00,pass_rating,,,,,,
player,201512060rai,rai,WalfCl00,rush_att,0,,,,,
player,201512060rai,rai,WalfCl00,rush_yds,0,,,,,
player,201512060rai,rai,WalfCl00,rush_td,0,,,,,
player,201512060rai,rai,WalfCl00,rush_long,0,,,,,
player,201512060rai,rai,WalfCl00,targets,5,,,,,
player,201512060rai,rai,WalfCl00,rec,5,,,,,
player,201512060rai,rai,WalfCl00,rec_yds,53,,,,,
player,201512060rai,rai,WalfCl00,rec_td,0,,,,,
player,201512060rai,rai,WalfCl00,rec_long,16,,,,,
player,201512060rai,rai,WalfCl00,fumbles,0,,,,,
player,201512060rai,rai,WalfCl00,fumbles_lost,0,,,,,
player,201512060rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201512060rai,rai,RobeSe00,pass_att,0,,,,,
player,201512060rai,rai,RobeSe00,pass_yds,0,,,,,
player,201512060rai,rai,RobeSe00,pass_td,0,,,,,
player,201512060rai,rai,RobeSe00,pass_int,0,,,,,
player,201512060rai,rai,RobeSe00,pass_sacked,,,,,,
player,201512060rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,RobeSe00,pass_long,0,,,,,
player,201512060rai,rai,RobeSe00,pass_rating,,,,,,
player,201512060rai,rai,RobeSe00,rush_att,0,,,,,
player,201512060rai,rai,RobeSe00,rush_yds,0,,,,,
player,201512060rai,rai,RobeSe00,rush_td,0,,,,,
player,201512060rai,rai,RobeSe00,rush_long,0,,,,,
player,201512060rai,rai,RobeSe00,targets,5,,,,,
player,201512060rai,rai,RobeSe00,rec,4,,,,,
player,201512060rai,rai,RobeSe00,rec_yds,51,,,,,
player,201512060rai,rai,RobeSe00,rec_td,0,,,,,
player,201512060rai,rai,RobeSe00,rec_long,17,,,,,
player,201512060rai,rai,RobeSe00,fumbles,0,,,,,
player,201512060rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201512060rai,rai,CrabMi00,pass_cmp,0,,,,,
player,201512060rai,rai,CrabMi00,pass_att,0,,,,,
player,201512060rai,rai,CrabMi00,pass_yds,0,,,,,
player,201512060rai,rai,CrabMi00,pass_td,0,,,,,
player,201512060rai,rai,CrabMi00,pass_int,0,,,,,
player,201512060rai,rai,CrabMi00,pass_sacked,,,,,,
player,201512060rai,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,CrabMi00,pass_long,0,,,,,
player,201512060rai,rai,CrabMi00,pass_rating,,,,,,
player,201512060rai,rai,CrabMi00,rush_att,0,,,,,
player,201512060rai,rai,CrabMi00,rush_yds,0,,,,,
player,201512060rai,rai,CrabMi00,rush_td,0,,,,,
player,201512060rai,rai,CrabMi00,rush_long,0,,,,,
player,201512060rai,rai,CrabMi00,targets,11,,,,,
player,201512060rai,rai,CrabMi00,rec,5,,,,,
player,201512060rai,rai,CrabMi00,rec_yds,45,,,,,
player,201512060rai,rai,CrabMi00,rec_td,1,,,,,
player,201512060rai,rai,CrabMi00,rec_long,25,,,,,
player,201512060rai,rai,CrabMi00,fumbles,0,,,,,
player,201512060rai,rai,CrabMi00,fumbles_lost,0,,,,,
player,201512060rai,rai,HeluRo00,pass_cmp,0,,,,,
player,201512060rai,rai,HeluRo00,pass_att,0,,,,,
player,201512060rai,rai,HeluRo00,pass_yds,0,,,,,
player,201512060rai,rai,HeluRo00,pass_td,0,,,,,
player,201512060rai,rai,HeluRo00,pass_int,0,,,,,
player,201512060rai,rai,HeluRo00,pass_sacked,,,,,,
player,201512060rai,rai,HeluRo00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,HeluRo00,pass_long,0,,,,,
player,201512060rai,rai,HeluRo00,pass_rating,,,,,,
player,201512060rai,rai,HeluRo00,rush_att,0,,,,,
player,201512060rai,rai,HeluRo00,rush_yds,0,,,,,
player,201512060rai,rai,HeluRo00,rush_td,0,,,,,
player,201512060rai,rai,HeluRo00,rush_long,0,,,,,
player,201512060rai,rai,HeluRo00,targets,2,,,,,
player,201512060rai,rai,HeluRo00,rec,1,,,,,
player,201512060rai,rai,HeluRo00,rec_yds,15,,,,,
player,201512060rai,rai,HeluRo00,rec_td,0,,,,,
player,201512060rai,rai,HeluRo00,rec_long,15,,,,,
player,201512060rai,rai,HeluRo00,fumbles,0,,,,,
player,201512060rai,rai,HeluRo00,fumbles_lost,0,,,,,
player,201512060rai,rai,RiveMy00,pass_cmp,0,,,,,
player,201512060rai,rai,RiveMy00,pass_att,0,,,,,
player,201512060rai,rai,RiveMy00,pass_yds,0,,,,,
player,201512060rai,rai,RiveMy00,pass_td,0,,,,,
player,201512060rai,rai,RiveMy00,pass_int,0,,,,,
player,201512060rai,rai,RiveMy00,pass_sacked,,,,,,
player,201512060rai,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,RiveMy00,pass_long,0,,,,,
player,201512060rai,rai,RiveMy00,pass_rating,,,,,,
player,201512060rai,rai,RiveMy00,rush_att,0,,,,,
player,201512060rai,rai,RiveMy00,rush_yds,0,,,,,
player,201512060rai,rai,RiveMy00,rush_td,0,,,,,
player,201512060rai,rai,RiveMy00,rush_long,0,,,,,
player,201512060rai,rai,RiveMy00,targets,3,,,,,
player,201512060rai,rai,RiveMy00,rec,2,,,,,
player,201512060rai,rai,RiveMy00,rec_yds,13,,,,,
player,201512060rai,rai,RiveMy00,rec_td,0,,,,,
player,201512060rai,rai,RiveMy00,rec_long,7,,,,,
player,201512060rai,rai,RiveMy00,fumbles,0,,,,,
player,201512060rai,rai,RiveMy00,fumbles_lost,0,,,,,
player,201512060rai,rai,SmitLe00,pass_cmp,0,,,,,
player,201512060rai,rai,SmitLe00,pass_att,0,,,,,
player,201512060rai,rai,SmitLe00,pass_yds,0,,,,,
player,201512060rai,rai,SmitLe00,pass_td,0,,,,,
player,201512060rai,rai,SmitLe00,pass_int,0,,,,,
player,201512060rai,rai,SmitLe00,pass_sacked,,,,,,
player,201512060rai,rai,SmitLe00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,SmitLe00,pass_long,0,,,,,
player,201512060rai,rai,SmitLe00,pass_rating,,,,,,
player,201512060rai,rai,SmitLe00,rush_att,0,,,,,
player,201512060rai,rai,SmitLe00,rush_yds,0,,,,,
player,201512060rai,rai,SmitLe00,rush_td,0,,,,,
player,201512060rai,rai,SmitLe00,rush_long,0,,,,,
player,201512060rai,rai,SmitLe00,targets,1,,,,,
player,201512060rai,rai,SmitLe00,rec,1,,,,,
player,201512060rai,rai,SmitLe00,rec_yds,5,,,,,
player,201512060rai,rai,SmitLe00,rec_td,1,,,,,
player,201512060rai,rai,SmitLe00,rec_long,5,,,,,
player,201512060rai,rai,SmitLe00,fumbles,0,,,,,
player,201512060rai,rai,SmitLe00,fumbles_lost,0,,,,,
player,201512060rai,rai,HolmAn00,pass_cmp,0,,,,,
player,201512060rai,rai,HolmAn00,pass_att,0,,,,,
player,201512060rai,rai,HolmAn00,pass_yds,0,,,,,
player,201512060rai,rai,HolmAn00,pass_td,0,,,,,
player,201512060rai,rai,HolmAn00,pass_int,0,,,,,
player,201512060rai,rai,HolmAn00,pass_sacked,,,,,,
player,201512060rai,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,HolmAn00,pass_long,0,,,,,
player,201512060rai,rai,HolmAn00,pass_rating,,,,,,
player,201512060rai,rai,HolmAn00,rush_att,0,,,,,
player,201512060rai,rai,HolmAn00,rush_yds,0,,,,,
player,201512060rai,rai,HolmAn00,rush_td,0,,,,,
player,201512060rai,rai,HolmAn00,rush_long,0,,,,,
player,201512060rai,rai,HolmAn00,targets,2,,,,,
player,201512060rai,rai,HolmAn00,rec,1,,,,,
player,201512060rai,rai,HolmAn00,rec_yds,1,,,,,
player,201512060rai,rai,HolmAn00,rec_td,0,,,,,
player,201512060rai,rai,HolmAn00,rec_long,1,,,,,
player,201512060rai,rai,HolmAn00,fumbles,0,,,,,
player,201512060rai,rai,HolmAn00,fumbles_lost,0,,,,,
player,201512060rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201512060rai,rai,CoopAm00,pass_att,0,,,,,
player,201512060rai,rai,CoopAm00,pass_yds,0,,,,,
player,201512060rai,rai,CoopAm00,pass_td,0,,,,,
player,201512060rai,rai,CoopAm00,pass_int,0,,,,,
player,201512060rai,rai,CoopAm00,pass_sacked,,,,,,
player,201512060rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201512060rai,rai,CoopAm00,pass_long,0,,,,,
player,201512060rai,rai,CoopAm00,pass_rating,,,,,,
player,201512060rai,rai,CoopAm00,rush_att,1,,,,,
player,201512060rai,rai,CoopAm00,rush_yds,-7,,,,,
player,201512060rai,rai,CoopAm00,rush_td,0,,,,,
player,201512060rai,rai,CoopAm00,rush_long,-7,,,,,
player,201512060rai,rai,CoopAm00,targets,8,,,,,
player,201512060rai,rai,CoopAm00,rec,4,,,,,
player,201512060rai,rai,CoopAm00,rec_yds,69,,,,,
player,201512060rai,rai,CoopAm00,rec_td,0,,,,,
player,201512060rai,rai,CoopAm00,rec_long,23,,,,,
player,201512060rai,rai,CoopAm00,fumbles,0,,,,,
player,201512060rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201512060rai,kan,PeteMa00,def_int,1,,,,,
player,201512060rai,kan,PeteMa00,def_int_yds,58,,,,,
player,201512060rai,kan,PeteMa00,def_int_td,0,,,,,
player,201512060rai,kan,PeteMa00,def_int_long,58,,,,,
player,201512060rai,kan,PeteMa00,pass_defended,2,,,,,
player,201512060rai,kan,PeteMa00,sacks,0.0,,,,,
player,201512060rai,kan,PeteMa00,tackles_combined,6,,,,,
player,201512060rai,kan,PeteMa00,tackles_solo,6,,,,,
player,201512060rai,kan,PeteMa00,tackles_assists,0,,,,,
player,201512060rai,kan,PeteMa00,tackles_loss,0,,,,,
player,201512060rai,kan,PeteMa00,qb_hits,0,,,,,
player,201512060rai,kan,PeteMa00,fumbles_rec,0,,,,,
player,201512060rai,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201512060rai,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201512060rai,kan,PeteMa00,fumbles_forced,1,,,,,
player,201512060rai,kan,BranTy99,def_int,1,,,,,
player,201512060rai,kan,BranTy99,def_int_yds,38,,,,,
player,201512060rai,kan,BranTy99,def_int_td,1,,,,,
player,201512060rai,kan,BranTy99,def_int_long,38,,,,,
player,201512060rai,kan,BranTy99,pass_defended,1,,,,,
player,201512060rai,kan,BranTy99,sacks,0.0,,,,,
player,201512060rai,kan,BranTy99,tackles_combined,4,,,,,
player,201512060rai,kan,BranTy99,tackles_solo,3,,,,,
player,201512060rai,kan,BranTy99,tackles_assists,1,,,,,
player,201512060rai,kan,BranTy99,tackles_loss,0,,,,,
player,201512060rai,kan,BranTy99,qb_hits,0,,,,,
player,201512060rai,kan,BranTy99,fumbles_rec,0,,,,,
player,201512060rai,kan,BranTy99,fumbles_rec_yds,0,,,,,
player,201512060rai,kan,BranTy99,fumbles_rec_td,0,,,,,
player,201512060rai,kan,BranTy99,fumbles_forced,0,,,,,
player,201512060rai,kan,MaugJo00,def_int,1,,,,,
player,201512060rai,kan,MaugJo00,def_int_yds,66,,,,,
player,201512060rai,kan,MaugJo00,def_int_td,0,,,,,
player,201512060rai,kan,MaugJo00,def_int_long,66,,,,,
player,201512060rai,kan,MaugJo00,pass_defended,1,,,,,
player,201512060rai,kan,MaugJo00,sacks,0.0,,,,,
player,201512060rai,kan,MaugJo00,tackles_combined,3,,,,,
player,201512060rai,kan,MaugJo00,tackles_solo,3,,,,,
player,201512060rai,kan,MaugJo00,tackles_assists,0,,,,,
player,201512060rai,kan,MaugJo00,tackles_loss,0,,,,,
player,201512060rai,kan,MaugJo00,qb_hits,0,,,,,
player,201512060rai,kan,MaugJo00,fumbles_rec,0,,,,,
player,201512060rai,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201512060rai,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201512060rai,kan,MaugJo00,fumbles_forced,0,,,,,
player,201512060rai,kan,ZombFr00,def_int,0,,,,,
player,201512060rai,kan,ZombFr00,def_int_yds,0,,,,,
player,201512060rai,kan,ZombFr00,def_int_td,0,,,,,
player,201512060rai,kan,ZombFr00,def_int_long,0,,,,,
player,201512060rai,kan,ZombFr00,pass_defended,0,,,,,
player,201512060rai,kan,ZombFr00,sacks,2.0,,,,,
