game,2015,16,20151227,201512270crd,gnb,"Green Bay Packers",8,crd,"Arizona Cardinals",38
player,201512270crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201512270crd,crd,GresJe00,pass_cmp,0,,,,,
player,201512270crd,crd,GresJe00,pass_att,0,,,,,
player,201512270crd,crd,GresJe00,pass_yds,0,,,,,
player,201512270crd,crd,GresJe00,pass_td,0,,,,,
player,201512270crd,crd,GresJe00,pass_int,0,,,,,
player,201512270crd,crd,GresJe00,pass_sacked,0,,,,,
player,201512270crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201512270crd,crd,GresJe00,pass_long,0,,,,,
player,201512270crd,crd,GresJe00,pass_rating,,,,,,
player,201512270crd,crd,GresJe00,rush_att,0,,,,,
player,201512270crd,crd,GresJe00,rush_yds,0,,,,,
player,201512270crd,crd,GresJe00,rush_td,0,,,,,
player,201512270crd,crd,GresJe00,rush_long,0,,,,,
player,201512270crd,crd,GresJe00,targets,2,,,,,
player,201512270crd,crd,GresJe00,rec,1,,,,,
player,201512270crd,crd,GresJe00,rec_yds,7,,,,,
player,201512270crd,crd,GresJe00,rec_td,0,,,,,
player,201512270crd,crd,GresJe00,rec_long,7,,,,,
player,201512270crd,crd,GresJe00,fumbles,0,,,,,
player,201512270crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201512270crd,gnb,DaniMi00,def_int,1,,,,,
player,201512270crd,gnb,DaniMi00,def_int_yds,6,,,,,
player,201512270crd,gnb,DaniMi00,def_int_td,0,,,,,
player,201512270crd,gnb,DaniMi00,def_int_long,6,,,,,
player,201512270crd,gnb,DaniMi00,pass_defended,1,,,,,
player,201512270crd,gnb,DaniMi00,sacks,0.0,,,,,
player,201512270crd,gnb,DaniMi00,tackles_combined,2,,,,,
player,201512270crd,gnb,DaniMi00,tackles_solo,2,,,,,
player,201512270crd,gnb,DaniMi00,tackles_assists,0,,,,,
player,201512270crd,gnb,DaniMi00,tackles_loss,1,,,,,
player,201512270crd,gnb,DaniMi00,qb_hits,0,,,,,
player,201512270crd,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201512270crd,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201512270crd,gnb,PennMi00,def_int,0,,,,,
player,201512270crd,gnb,PennMi00,def_int_yds,0,,,,,
player,201512270crd,gnb,PennMi00,def_int_td,0,,,,,
player,201512270crd,gnb,PennMi00,def_int_long,0,,,,,
player,201512270crd,gnb,PennMi00,pass_defended,0,,,,,
player,201512270crd,gnb,PennMi00,sacks,1.0,,,,,
player,201512270crd,gnb,PennMi00,tackles_combined,3,,,,,
player,201512270crd,gnb,PennMi00,tackles_solo,3,,,,,
player,201512270crd,gnb,PennMi00,tackles_assists,0,,,,,
player,201512270crd,gnb,PennMi00,tackles_loss,0,,,,,
player,201512270crd,gnb,PennMi00,qb_hits,2,,,,,
player,201512270crd,gnb,PennMi00,fumbles_rec,0,,,,,
player,201512270crd,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,PennMi00,fumbles_forced,1,,,,,
player,201512270crd,gnb,NealMi99,def_int,0,,,,,
player,201512270crd,gnb,NealMi99,def_int_yds,0,,,,,
player,201512270crd,gnb,NealMi99,def_int_td,0,,,,,
player,201512270crd,gnb,NealMi99,def_int_long,0,,,,,
player,201512270crd,gnb,NealMi99,pass_defended,0,,,,,
player,201512270crd,gnb,NealMi99,sacks,1.0,,,,,
player,201512270crd,gnb,NealMi99,tackles_combined,1,,,,,
player,201512270crd,gnb,NealMi99,tackles_solo,1,,,,,
player,201512270crd,gnb,NealMi99,tackles_assists,0,,,,,
player,201512270crd,gnb,NealMi99,tackles_loss,1,,,,,
player,201512270crd,gnb,NealMi99,qb_hits,1,,,,,
player,201512270crd,gnb,NealMi99,fumbles_rec,0,,,,,
player,201512270crd,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,NealMi99,fumbles_forced,0,,,,,
player,201512270crd,gnb,BurnMo99,def_int,0,,,,,
player,201512270crd,gnb,BurnMo99,def_int_yds,0,,,,,
player,201512270crd,gnb,BurnMo99,def_int_td,0,,,,,
player,201512270crd,gnb,BurnMo99,def_int_long,0,,,,,
player,201512270crd,gnb,BurnMo99,pass_defended,1,,,,,
player,201512270crd,gnb,BurnMo99,sacks,0.0,,,,,
player,201512270crd,gnb,BurnMo99,tackles_combined,10,,,,,
player,201512270crd,gnb,BurnMo99,tackles_solo,8,,,,,
player,201512270crd,gnb,BurnMo99,tackles_assists,2,,,,,
player,201512270crd,gnb,BurnMo99,tackles_loss,1,,,,,
player,201512270crd,gnb,BurnMo99,qb_hits,0,,,,,
player,201512270crd,gnb,BurnMo99,fumbles_rec,1,,,,,
player,201512270crd,gnb,BurnMo99,fumbles_rec_yds,21,,,,,
player,201512270crd,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201512270crd,gnb,HaywCa00,def_int,0,,,,,
player,201512270crd,gnb,HaywCa00,def_int_yds,0,,,,,
player,201512270crd,gnb,HaywCa00,def_int_td,0,,,,,
player,201512270crd,gnb,HaywCa00,def_int_long,0,,,,,
player,201512270crd,gnb,HaywCa00,pass_defended,0,,,,,
player,201512270crd,gnb,HaywCa00,sacks,0.0,,,,,
player,201512270crd,gnb,HaywCa00,tackles_combined,5,,,,,
player,201512270crd,gnb,HaywCa00,tackles_solo,4,,,,,
player,201512270crd,gnb,HaywCa00,tackles_assists,1,,,,,
player,201512270crd,gnb,HaywCa00,tackles_loss,0,,,,,
player,201512270crd,gnb,HaywCa00,qb_hits,0,,,,,
player,201512270crd,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201512270crd,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201512270crd,gnb,RollQu00,def_int,0,,,,,
player,201512270crd,gnb,RollQu00,def_int_yds,0,,,,,
player,201512270crd,gnb,RollQu00,def_int_td,0,,,,,
player,201512270crd,gnb,RollQu00,def_int_long,0,,,,,
player,201512270crd,gnb,RollQu00,pass_defended,0,,,,,
player,201512270crd,gnb,RollQu00,sacks,0.0,,,,,
player,201512270crd,gnb,RollQu00,tackles_combined,5,,,,,
player,201512270crd,gnb,RollQu00,tackles_solo,5,,,,,
player,201512270crd,gnb,RollQu00,tackles_assists,0,,,,,
player,201512270crd,gnb,RollQu00,tackles_loss,0,,,,,
player,201512270crd,gnb,RollQu00,qb_hits,0,,,,,
player,201512270crd,gnb,RollQu00,fumbles_rec,0,,,,,
player,201512270crd,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,RollQu00,fumbles_forced,0,,,,,
player,201512270crd,gnb,RyanJa00,def_int,0,,,,,
player,201512270crd,gnb,RyanJa00,def_int_yds,0,,,,,
player,201512270crd,gnb,RyanJa00,def_int_td,0,,,,,
player,201512270crd,gnb,RyanJa00,def_int_long,0,,,,,
player,201512270crd,gnb,RyanJa00,pass_defended,0,,,,,
player,201512270crd,gnb,RyanJa00,sacks,0.0,,,,,
player,201512270crd,gnb,RyanJa00,tackles_combined,5,,,,,
player,201512270crd,gnb,RyanJa00,tackles_solo,2,,,,,
player,201512270crd,gnb,RyanJa00,tackles_assists,3,,,,,
player,201512270crd,gnb,RyanJa00,tackles_loss,0,,,,,
player,201512270crd,gnb,RyanJa00,qb_hits,0,,,,,
player,201512270crd,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201512270crd,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201512270crd,gnb,RandDa00,def_int,0,,,,,
player,201512270crd,gnb,RandDa00,def_int_yds,0,,,,,
player,201512270crd,gnb,RandDa00,def_int_td,0,,,,,
player,201512270crd,gnb,RandDa00,def_int_long,0,,,,,
player,201512270crd,gnb,RandDa00,pass_defended,0,,,,,
player,201512270crd,gnb,RandDa00,sacks,0.0,,,,,
player,201512270crd,gnb,RandDa00,tackles_combined,4,,,,,
player,201512270crd,gnb,RandDa00,tackles_solo,4,,,,,
player,201512270crd,gnb,RandDa00,tackles_assists,0,,,,,
player,201512270crd,gnb,RandDa00,tackles_loss,0,,,,,
player,201512270crd,gnb,RandDa00,qb_hits,0,,,,,
player,201512270crd,gnb,RandDa00,fumbles_rec,0,,,,,
player,201512270crd,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,RandDa00,fumbles_forced,0,,,,,
player,201512270crd,gnb,ClinHa00,def_int,0,,,,,
player,201512270crd,gnb,ClinHa00,def_int_yds,0,,,,,
player,201512270crd,gnb,ClinHa00,def_int_td,0,,,,,
player,201512270crd,gnb,ClinHa00,def_int_long,0,,,,,
player,201512270crd,gnb,ClinHa00,pass_defended,0,,,,,
player,201512270crd,gnb,ClinHa00,sacks,0.0,,,,,
player,201512270crd,gnb,ClinHa00,tackles_combined,3,,,,,
player,201512270crd,gnb,ClinHa00,tackles_solo,3,,,,,
player,201512270crd,gnb,ClinHa00,tackles_assists,0,,,,,
player,201512270crd,gnb,ClinHa00,tackles_loss,0,,,,,
player,201512270crd,gnb,ClinHa00,qb_hits,0,,,,,
player,201512270crd,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201512270crd,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201512270crd,gnb,PerrNi00,def_int,0,,,,,
player,201512270crd,gnb,PerrNi00,def_int_yds,0,,,,,
player,201512270crd,gnb,PerrNi00,def_int_td,0,,,,,
player,201512270crd,gnb,PerrNi00,def_int_long,0,,,,,
player,201512270crd,gnb,PerrNi00,pass_defended,0,,,,,
player,201512270crd,gnb,PerrNi00,sacks,0.0,,,,,
player,201512270crd,gnb,PerrNi00,tackles_combined,3,,,,,
player,201512270crd,gnb,PerrNi00,tackles_solo,2,,,,,
player,201512270crd,gnb,PerrNi00,tackles_assists,1,,,,,
player,201512270crd,gnb,PerrNi00,tackles_loss,0,,,,,
player,201512270crd,gnb,PerrNi00,qb_hits,0,,,,,
player,201512270crd,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201512270crd,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201512270crd,gnb,GuioLe99,def_int,0,,,,,
player,201512270crd,gnb,GuioLe99,def_int_yds,0,,,,,
player,201512270crd,gnb,GuioLe99,def_int_td,0,,,,,
player,201512270crd,gnb,GuioLe99,def_int_long,0,,,,,
player,201512270crd,gnb,GuioLe99,pass_defended,0,,,,,
player,201512270crd,gnb,GuioLe99,sacks,0.0,,,,,
player,201512270crd,gnb,GuioLe99,tackles_combined,2,,,,,
player,201512270crd,gnb,GuioLe99,tackles_solo,2,,,,,
player,201512270crd,gnb,GuioLe99,tackles_assists,0,,,,,
player,201512270crd,gnb,GuioLe99,tackles_loss,0,,,,,
player,201512270crd,gnb,GuioLe99,qb_hits,0,,,,,
player,201512270crd,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201512270crd,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201512270crd,gnb,JoneDa03,def_int,0,,,,,
player,201512270crd,gnb,JoneDa03,def_int_yds,0,,,,,
player,201512270crd,gnb,JoneDa03,def_int_td,0,,,,,
player,201512270crd,gnb,JoneDa03,def_int_long,0,,,,,
player,201512270crd,gnb,JoneDa03,pass_defended,0,,,,,
player,201512270crd,gnb,JoneDa03,sacks,0.0,,,,,
player,201512270crd,gnb,JoneDa03,tackles_combined,2,,,,,
player,201512270crd,gnb,JoneDa03,tackles_solo,0,,,,,
player,201512270crd,gnb,JoneDa03,tackles_assists,2,,,,,
player,201512270crd,gnb,JoneDa03,tackles_loss,0,,,,,
player,201512270crd,gnb,JoneDa03,qb_hits,0,,,,,
player,201512270crd,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201512270crd,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201512270crd,gnb,BanjCh00,def_int,0,,,,,
player,201512270crd,gnb,BanjCh00,def_int_yds,0,,,,,
player,201512270crd,gnb,BanjCh00,def_int_td,0,,,,,
player,201512270crd,gnb,BanjCh00,def_int_long,0,,,,,
player,201512270crd,gnb,BanjCh00,pass_defended,0,,,,,
player,201512270crd,gnb,BanjCh00,sacks,0.0,,,,,
player,201512270crd,gnb,BanjCh00,tackles_combined,1,,,,,
player,201512270crd,gnb,BanjCh00,tackles_solo,1,,,,,
player,201512270crd,gnb,BanjCh00,tackles_assists,0,,,,,
player,201512270crd,gnb,BanjCh00,tackles_loss,0,,,,,
player,201512270crd,gnb,BanjCh00,qb_hits,0,,,,,
player,201512270crd,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201512270crd,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201512270crd,gnb,GoodDe00,def_int,0,,,,,
player,201512270crd,gnb,GoodDe00,def_int_yds,0,,,,,
player,201512270crd,gnb,GoodDe00,def_int_td,0,,,,,
player,201512270crd,gnb,GoodDe00,def_int_long,0,,,,,
player,201512270crd,gnb,GoodDe00,pass_defended,0,,,,,
player,201512270crd,gnb,GoodDe00,sacks,0.0,,,,,
player,201512270crd,gnb,GoodDe00,tackles_combined,1,,,,,
player,201512270crd,gnb,GoodDe00,tackles_solo,1,,,,,
player,201512270crd,gnb,GoodDe00,tackles_assists,0,,,,,
player,201512270crd,gnb,GoodDe00,tackles_loss,0,,,,,
player,201512270crd,gnb,GoodDe00,qb_hits,0,,,,,
player,201512270crd,gnb,GoodDe00,fumbles_rec,0,,,,,
player,201512270crd,gnb,GoodDe00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,GoodDe00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,GoodDe00,fumbles_forced,0,,,,,
player,201512270crd,gnb,GuntLa00,def_int,0,,,,,
player,201512270crd,gnb,GuntLa00,def_int_yds,0,,,,,
player,201512270crd,gnb,GuntLa00,def_int_td,0,,,,,
player,201512270crd,gnb,GuntLa00,def_int_long,0,,,,,
player,201512270crd,gnb,GuntLa00,pass_defended,0,,,,,
player,201512270crd,gnb,GuntLa00,sacks,0.0,,,,,
player,201512270crd,gnb,GuntLa00,tackles_combined,1,,,,,
player,201512270crd,gnb,GuntLa00,tackles_solo,1,,,,,
player,201512270crd,gnb,GuntLa00,tackles_assists,0,,,,,
player,201512270crd,gnb,GuntLa00,tackles_loss,0,,,,,
player,201512270crd,gnb,GuntLa00,qb_hits,0,,,,,
player,201512270crd,gnb,GuntLa00,fumbles_rec,0,,,,,
player,201512270crd,gnb,GuntLa00,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,GuntLa00,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,GuntLa00,fumbles_forced,0,,,,,
player,201512270crd,gnb,PeppJu99,def_int,0,,,,,
player,201512270crd,gnb,PeppJu99,def_int_yds,0,,,,,
player,201512270crd,gnb,PeppJu99,def_int_td,0,,,,,
player,201512270crd,gnb,PeppJu99,def_int_long,0,,,,,
player,201512270crd,gnb,PeppJu99,pass_defended,0,,,,,
player,201512270crd,gnb,PeppJu99,sacks,0.0,,,,,
player,201512270crd,gnb,PeppJu99,tackles_combined,1,,,,,
player,201512270crd,gnb,PeppJu99,tackles_solo,0,,,,,
player,201512270crd,gnb,PeppJu99,tackles_assists,1,,,,,
player,201512270crd,gnb,PeppJu99,tackles_loss,0,,,,,
player,201512270crd,gnb,PeppJu99,qb_hits,0,,,,,
player,201512270crd,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201512270crd,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201512270crd,gnb,ThomJo04,def_int,0,,,,,
player,201512270crd,gnb,ThomJo04,def_int_yds,0,,,,,
player,201512270crd,gnb,ThomJo04,def_int_td,0,,,,,
player,201512270crd,gnb,ThomJo04,def_int_long,0,,,,,
player,201512270crd,gnb,ThomJo04,pass_defended,0,,,,,
player,201512270crd,gnb,ThomJo04,sacks,0.0,,,,,
player,201512270crd,gnb,ThomJo04,tackles_combined,1,,,,,
player,201512270crd,gnb,ThomJo04,tackles_solo,1,,,,,
player,201512270crd,gnb,ThomJo04,tackles_assists,0,,,,,
player,201512270crd,gnb,ThomJo04,tackles_loss,0,,,,,
player,201512270crd,gnb,ThomJo04,qb_hits,0,,,,,
player,201512270crd,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201512270crd,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201512270crd,gnb,MattCl99,def_int,0,,,,,
player,201512270crd,gnb,MattCl99,def_int_yds,0,,,,,
player,201512270crd,gnb,MattCl99,def_int_td,0,,,,,
player,201512270crd,gnb,MattCl99,def_int_long,0,,,,,
player,201512270crd,gnb,MattCl99,pass_defended,0,,,,,
player,201512270crd,gnb,MattCl99,sacks,0.0,,,,,
player,201512270crd,gnb,MattCl99,tackles_combined,0,,,,,
player,201512270crd,gnb,MattCl99,tackles_solo,0,,,,,
player,201512270crd,gnb,MattCl99,tackles_assists,0,,,,,
player,201512270crd,gnb,MattCl99,tackles_loss,0,,,,,
player,201512270crd,gnb,MattCl99,qb_hits,1,,,,,
player,201512270crd,gnb,MattCl99,fumbles_rec,0,,,,,
player,201512270crd,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,MattCl99,fumbles_forced,0,,,,,
player,201512270crd,gnb,PalmNa01,def_int,0,,,,,
player,201512270crd,gnb,PalmNa01,def_int_yds,0,,,,,
player,201512270crd,gnb,PalmNa01,def_int_td,0,,,,,
player,201512270crd,gnb,PalmNa01,def_int_long,0,,,,,
player,201512270crd,gnb,PalmNa01,pass_defended,0,,,,,
player,201512270crd,gnb,PalmNa01,sacks,0.0,,,,,
player,201512270crd,gnb,PalmNa01,tackles_combined,0,,,,,
player,201512270crd,gnb,PalmNa01,tackles_solo,0,,,,,
player,201512270crd,gnb,PalmNa01,tackles_assists,0,,,,,
player,201512270crd,gnb,PalmNa01,tackles_loss,0,,,,,
player,201512270crd,gnb,PalmNa01,qb_hits,1,,,,,
player,201512270crd,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201512270crd,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201512270crd,gnb,RajiBJ99,def_int,0,,,,,
player,201512270crd,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201512270crd,gnb,RajiBJ99,def_int_td,0,,,,,
player,201512270crd,gnb,RajiBJ99,def_int_long,0,,,,,
player,201512270crd,gnb,RajiBJ99,pass_defended,0,,,,,
player,201512270crd,gnb,RajiBJ99,sacks,0.0,,,,,
player,201512270crd,gnb,RajiBJ99,tackles_combined,0,,,,,
player,201512270crd,gnb,RajiBJ99,tackles_solo,0,,,,,
player,201512270crd,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201512270crd,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201512270crd,gnb,RajiBJ99,qb_hits,2,,,,,
player,201512270crd,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201512270crd,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201512270crd,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201512270crd,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201512270crd,crd,BethJu00,def_int,1,,,,,
player,201512270crd,crd,BethJu00,def_int_yds,0,,,,,
player,201512270crd,crd,BethJu00,def_int_td,0,,,,,
player,201512270crd,crd,BethJu00,def_int_long,0,,,,,
player,201512270crd,crd,BethJu00,pass_defended,1,,,,,
player,201512270crd,crd,BethJu00,sacks,0.0,,,,,
player,201512270crd,crd,BethJu00,tackles_combined,8,,,,,
player,201512270crd,crd,BethJu00,tackles_solo,8,,,,,
player,201512270crd,crd,BethJu00,tackles_assists,0,,,,,
player,201512270crd,crd,BethJu00,tackles_loss,0,,,,,
player,201512270crd,crd,BethJu00,qb_hits,0,,,,,
player,201512270crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201512270crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201512270crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201512270crd,crd,FreeDw00,def_int,0,,,,,
player,201512270crd,crd,FreeDw00,def_int_yds,0,,,,,
player,201512270crd,crd,FreeDw00,def_int_td,0,,,,,
player,201512270crd,crd,FreeDw00,def_int_long,0,,,,,
player,201512270crd,crd,FreeDw00,pass_defended,0,,,,,
player,201512270crd,crd,FreeDw00,sacks,3.0,,,,,
player,201512270crd,crd,FreeDw00,tackles_combined,3,,,,,
player,201512270crd,crd,FreeDw00,tackles_solo,3,,,,,
player,201512270crd,crd,FreeDw00,tackles_assists,0,,,,,
player,201512270crd,crd,FreeDw00,tackles_loss,2,,,,,
player,201512270crd,crd,FreeDw00,qb_hits,3,,,,,
player,201512270crd,crd,FreeDw00,fumbles_rec,0,,,,,
player,201512270crd,crd,FreeDw00,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,FreeDw00,fumbles_rec_td,0,,,,,
player,201512270crd,crd,FreeDw00,fumbles_forced,1,,,,,
player,201512270crd,crd,CampCa99,def_int,0,,,,,
player,201512270crd,crd,CampCa99,def_int_yds,0,,,,,
player,201512270crd,crd,CampCa99,def_int_td,0,,,,,
player,201512270crd,crd,CampCa99,def_int_long,0,,,,,
player,201512270crd,crd,CampCa99,pass_defended,0,,,,,
player,201512270crd,crd,CampCa99,sacks,2.5,,,,,
player,201512270crd,crd,CampCa99,tackles_combined,6,,,,,
player,201512270crd,crd,CampCa99,tackles_solo,5,,,,,
player,201512270crd,crd,CampCa99,tackles_assists,1,,,,,
player,201512270crd,crd,CampCa99,tackles_loss,3,,,,,
player,201512270crd,crd,CampCa99,qb_hits,3,,,,,
player,201512270crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201512270crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201512270crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201512270crd,crd,BucaDe00,def_int,0,,,,,
player,201512270crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201512270crd,crd,BucaDe00,def_int_td,0,,,,,
player,201512270crd,crd,BucaDe00,def_int_long,0,,,,,
player,201512270crd,crd,BucaDe00,pass_defended,1,,,,,
player,201512270crd,crd,BucaDe00,sacks,1.0,,,,,
player,201512270crd,crd,BucaDe00,tackles_combined,4,,,,,
player,201512270crd,crd,BucaDe00,tackles_solo,3,,,,,
player,201512270crd,crd,BucaDe00,tackles_assists,1,,,,,
player,201512270crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201512270crd,crd,BucaDe00,qb_hits,1,,,,,
player,201512270crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201512270crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201512270crd,crd,BucaDe00,fumbles_forced,1,,,,,
player,201512270crd,crd,MartKa00,def_int,0,,,,,
player,201512270crd,crd,MartKa00,def_int_yds,0,,,,,
player,201512270crd,crd,MartKa00,def_int_td,0,,,,,
player,201512270crd,crd,MartKa00,def_int_long,0,,,,,
player,201512270crd,crd,MartKa00,pass_defended,0,,,,,
player,201512270crd,crd,MartKa00,sacks,1.0,,,,,
player,201512270crd,crd,MartKa00,tackles_combined,4,,,,,
player,201512270crd,crd,MartKa00,tackles_solo,3,,,,,
player,201512270crd,crd,MartKa00,tackles_assists,1,,,,,
player,201512270crd,crd,MartKa00,tackles_loss,1,,,,,
player,201512270crd,crd,MartKa00,qb_hits,1,,,,,
player,201512270crd,crd,MartKa00,fumbles_rec,0,,,,,
player,201512270crd,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201512270crd,crd,MartKa00,fumbles_forced,1,,,,,
player,201512270crd,crd,RuckFr99,def_int,0,,,,,
player,201512270crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201512270crd,crd,RuckFr99,def_int_td,0,,,,,
player,201512270crd,crd,RuckFr99,def_int_long,0,,,,,
player,201512270crd,crd,RuckFr99,pass_defended,0,,,,,
player,201512270crd,crd,RuckFr99,sacks,1.0,,,,,
player,201512270crd,crd,RuckFr99,tackles_combined,2,,,,,
player,201512270crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201512270crd,crd,RuckFr99,tackles_assists,1,,,,,
player,201512270crd,crd,RuckFr99,tackles_loss,1,,,,,
player,201512270crd,crd,RuckFr99,qb_hits,2,,,,,
player,201512270crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201512270crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201512270crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201512270crd,crd,GoldMa00,def_int,0,,,,,
player,201512270crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201512270crd,crd,GoldMa00,def_int_td,0,,,,,
player,201512270crd,crd,GoldMa00,def_int_long,0,,,,,
player,201512270crd,crd,GoldMa00,pass_defended,0,,,,,
player,201512270crd,crd,GoldMa00,sacks,0.5,,,,,
player,201512270crd,crd,GoldMa00,tackles_combined,3,,,,,
player,201512270crd,crd,GoldMa00,tackles_solo,1,,,,,
player,201512270crd,crd,GoldMa00,tackles_assists,2,,,,,
player,201512270crd,crd,GoldMa00,tackles_loss,1,,,,,
player,201512270crd,crd,GoldMa00,qb_hits,1,,,,,
player,201512270crd,crd,GoldMa00,fumbles_rec,0,,,,,
player,201512270crd,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201512270crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201512270crd,crd,GoldMa00,fumbles_forced,0,,,,,
player,201512270crd,crd,MintKe00,def_int,0,,,,,
player,201512270crd,crd,MintKe00,def_int_yds,0,,,,,
player,201512270crd,crd,MintKe00,def_int_td,0,,,,,
player,201512270crd,crd,MintKe00,def_int_long,0,,,,,
