game,2015,1,20150913,201509130crd,nor,"New Orleans Saints",19,crd,"Arizona Cardinals",31
player,201509130crd,nor,JenkJo00,def_int_yds,0,,,,,
player,201509130crd,nor,JenkJo00,def_int_td,0,,,,,
player,201509130crd,nor,JenkJo00,def_int_long,0,,,,,
player,201509130crd,nor,JenkJo00,pass_defended,0,,,,,
player,201509130crd,nor,JenkJo00,sacks,0.0,,,,,
player,201509130crd,nor,JenkJo00,tackles_combined,5,,,,,
player,201509130crd,nor,JenkJo00,tackles_solo,4,,,,,
player,201509130crd,nor,JenkJo00,tackles_assists,1,,,,,
player,201509130crd,nor,JenkJo00,tackles_loss,0,,,,,
player,201509130crd,nor,JenkJo00,qb_hits,0,,,,,
player,201509130crd,nor,JenkJo00,fumbles_rec,0,,,,,
player,201509130crd,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,JenkJo00,fumbles_forced,0,,,,,
player,201509130crd,nor,KikaHa00,def_int,0,,,,,
player,201509130crd,nor,KikaHa00,def_int_yds,0,,,,,
player,201509130crd,nor,KikaHa00,def_int_td,0,,,,,
player,201509130crd,nor,KikaHa00,def_int_long,0,,,,,
player,201509130crd,nor,KikaHa00,pass_defended,0,,,,,
player,201509130crd,nor,KikaHa00,sacks,0.0,,,,,
player,201509130crd,nor,KikaHa00,tackles_combined,5,,,,,
player,201509130crd,nor,KikaHa00,tackles_solo,4,,,,,
player,201509130crd,nor,KikaHa00,tackles_assists,1,,,,,
player,201509130crd,nor,KikaHa00,tackles_loss,0,,,,,
player,201509130crd,nor,KikaHa00,qb_hits,0,,,,,
player,201509130crd,nor,KikaHa00,fumbles_rec,0,,,,,
player,201509130crd,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,KikaHa00,fumbles_forced,1,,,,,
player,201509130crd,nor,AnthSt00,def_int,0,,,,,
player,201509130crd,nor,AnthSt00,def_int_yds,0,,,,,
player,201509130crd,nor,AnthSt00,def_int_td,0,,,,,
player,201509130crd,nor,AnthSt00,def_int_long,0,,,,,
player,201509130crd,nor,AnthSt00,pass_defended,1,,,,,
player,201509130crd,nor,AnthSt00,sacks,0.0,,,,,
player,201509130crd,nor,AnthSt00,tackles_combined,4,,,,,
player,201509130crd,nor,AnthSt00,tackles_solo,3,,,,,
player,201509130crd,nor,AnthSt00,tackles_assists,1,,,,,
player,201509130crd,nor,AnthSt00,tackles_loss,1,,,,,
player,201509130crd,nor,AnthSt00,qb_hits,0,,,,,
player,201509130crd,nor,AnthSt00,fumbles_rec,0,,,,,
player,201509130crd,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,AnthSt00,fumbles_forced,0,,,,,
player,201509130crd,nor,RichBo00,def_int,0,,,,,
player,201509130crd,nor,RichBo00,def_int_yds,0,,,,,
player,201509130crd,nor,RichBo00,def_int_td,0,,,,,
player,201509130crd,nor,RichBo00,def_int_long,0,,,,,
player,201509130crd,nor,RichBo00,pass_defended,0,,,,,
player,201509130crd,nor,RichBo00,sacks,0.0,,,,,
player,201509130crd,nor,RichBo00,tackles_combined,3,,,,,
player,201509130crd,nor,RichBo00,tackles_solo,3,,,,,
player,201509130crd,nor,RichBo00,tackles_assists,0,,,,,
player,201509130crd,nor,RichBo00,tackles_loss,0,,,,,
player,201509130crd,nor,RichBo00,qb_hits,0,,,,,
player,201509130crd,nor,RichBo00,fumbles_rec,0,,,,,
player,201509130crd,nor,RichBo00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,RichBo00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,RichBo00,fumbles_forced,0,,,,,
player,201509130crd,nor,BushRa00,def_int,0,,,,,
player,201509130crd,nor,BushRa00,def_int_yds,0,,,,,
player,201509130crd,nor,BushRa00,def_int_td,0,,,,,
player,201509130crd,nor,BushRa00,def_int_long,0,,,,,
player,201509130crd,nor,BushRa00,pass_defended,0,,,,,
player,201509130crd,nor,BushRa00,sacks,0.0,,,,,
player,201509130crd,nor,BushRa00,tackles_combined,2,,,,,
player,201509130crd,nor,BushRa00,tackles_solo,2,,,,,
player,201509130crd,nor,BushRa00,tackles_assists,0,,,,,
player,201509130crd,nor,BushRa00,tackles_loss,0,,,,,
player,201509130crd,nor,BushRa00,qb_hits,0,,,,,
player,201509130crd,nor,BushRa00,fumbles_rec,0,,,,,
player,201509130crd,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,BushRa00,fumbles_forced,0,,,,,
player,201509130crd,nor,HawtDa20,def_int,0,,,,,
player,201509130crd,nor,HawtDa20,def_int_yds,0,,,,,
player,201509130crd,nor,HawtDa20,def_int_td,0,,,,,
player,201509130crd,nor,HawtDa20,def_int_long,0,,,,,
player,201509130crd,nor,HawtDa20,pass_defended,0,,,,,
player,201509130crd,nor,HawtDa20,sacks,0.0,,,,,
player,201509130crd,nor,HawtDa20,tackles_combined,2,,,,,
player,201509130crd,nor,HawtDa20,tackles_solo,1,,,,,
player,201509130crd,nor,HawtDa20,tackles_assists,1,,,,,
player,201509130crd,nor,HawtDa20,tackles_loss,0,,,,,
player,201509130crd,nor,HawtDa20,qb_hits,0,,,,,
player,201509130crd,nor,HawtDa20,fumbles_rec,0,,,,,
player,201509130crd,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201509130crd,nor,HawtDa20,fumbles_forced,0,,,,,
player,201509130crd,nor,HumbRa00,def_int,0,,,,,
player,201509130crd,nor,HumbRa00,def_int_yds,0,,,,,
player,201509130crd,nor,HumbRa00,def_int_td,0,,,,,
player,201509130crd,nor,HumbRa00,def_int_long,0,,,,,
player,201509130crd,nor,HumbRa00,pass_defended,0,,,,,
player,201509130crd,nor,HumbRa00,sacks,0.0,,,,,
player,201509130crd,nor,HumbRa00,tackles_combined,2,,,,,
player,201509130crd,nor,HumbRa00,tackles_solo,2,,,,,
player,201509130crd,nor,HumbRa00,tackles_assists,0,,,,,
player,201509130crd,nor,HumbRa00,tackles_loss,0,,,,,
player,201509130crd,nor,HumbRa00,qb_hits,0,,,,,
player,201509130crd,nor,HumbRa00,fumbles_rec,0,,,,,
player,201509130crd,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,HumbRa00,fumbles_forced,0,,,,,
player,201509130crd,nor,JohnAu00,def_int,0,,,,,
player,201509130crd,nor,JohnAu00,def_int_yds,0,,,,,
player,201509130crd,nor,JohnAu00,def_int_td,0,,,,,
player,201509130crd,nor,JohnAu00,def_int_long,0,,,,,
player,201509130crd,nor,JohnAu00,pass_defended,0,,,,,
player,201509130crd,nor,JohnAu00,sacks,0.0,,,,,
player,201509130crd,nor,JohnAu00,tackles_combined,2,,,,,
player,201509130crd,nor,JohnAu00,tackles_solo,2,,,,,
player,201509130crd,nor,JohnAu00,tackles_assists,0,,,,,
player,201509130crd,nor,JohnAu00,tackles_loss,0,,,,,
player,201509130crd,nor,JohnAu00,qb_hits,0,,,,,
player,201509130crd,nor,JohnAu00,fumbles_rec,0,,,,,
player,201509130crd,nor,JohnAu00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,JohnAu00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,JohnAu00,fumbles_forced,0,,,,,
player,201509130crd,nor,JordCa00,def_int,0,,,,,
player,201509130crd,nor,JordCa00,def_int_yds,0,,,,,
player,201509130crd,nor,JordCa00,def_int_td,0,,,,,
player,201509130crd,nor,JordCa00,def_int_long,0,,,,,
player,201509130crd,nor,JordCa00,pass_defended,2,,,,,
player,201509130crd,nor,JordCa00,sacks,0.0,,,,,
player,201509130crd,nor,JordCa00,tackles_combined,2,,,,,
player,201509130crd,nor,JordCa00,tackles_solo,2,,,,,
player,201509130crd,nor,JordCa00,tackles_assists,0,,,,,
player,201509130crd,nor,JordCa00,tackles_loss,2,,,,,
player,201509130crd,nor,JordCa00,qb_hits,1,,,,,
player,201509130crd,nor,JordCa00,fumbles_rec,0,,,,,
player,201509130crd,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,JordCa00,fumbles_forced,0,,,,,
player,201509130crd,nor,VaccKe00,def_int,0,,,,,
player,201509130crd,nor,VaccKe00,def_int_yds,0,,,,,
player,201509130crd,nor,VaccKe00,def_int_td,0,,,,,
player,201509130crd,nor,VaccKe00,def_int_long,0,,,,,
player,201509130crd,nor,VaccKe00,pass_defended,1,,,,,
player,201509130crd,nor,VaccKe00,sacks,0.0,,,,,
player,201509130crd,nor,VaccKe00,tackles_combined,2,,,,,
player,201509130crd,nor,VaccKe00,tackles_solo,2,,,,,
player,201509130crd,nor,VaccKe00,tackles_assists,0,,,,,
player,201509130crd,nor,VaccKe00,tackles_loss,0,,,,,
player,201509130crd,nor,VaccKe00,qb_hits,0,,,,,
player,201509130crd,nor,VaccKe00,fumbles_rec,0,,,,,
player,201509130crd,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,VaccKe00,fumbles_forced,0,,,,,
player,201509130crd,nor,BrowBr00,def_int,0,,,,,
player,201509130crd,nor,BrowBr00,def_int_yds,0,,,,,
player,201509130crd,nor,BrowBr00,def_int_td,0,,,,,
player,201509130crd,nor,BrowBr00,def_int_long,0,,,,,
player,201509130crd,nor,BrowBr00,pass_defended,2,,,,,
player,201509130crd,nor,BrowBr00,sacks,0.0,,,,,
player,201509130crd,nor,BrowBr00,tackles_combined,1,,,,,
player,201509130crd,nor,BrowBr00,tackles_solo,1,,,,,
player,201509130crd,nor,BrowBr00,tackles_assists,0,,,,,
player,201509130crd,nor,BrowBr00,tackles_loss,0,,,,,
player,201509130crd,nor,BrowBr00,qb_hits,0,,,,,
player,201509130crd,nor,BrowBr00,fumbles_rec,0,,,,,
player,201509130crd,nor,BrowBr00,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,BrowBr00,fumbles_rec_td,0,,,,,
player,201509130crd,nor,BrowBr00,fumbles_forced,0,,,,,
player,201509130crd,nor,JoneDo02,def_int,0,,,,,
player,201509130crd,nor,JoneDo02,def_int_yds,0,,,,,
player,201509130crd,nor,JoneDo02,def_int_td,0,,,,,
player,201509130crd,nor,JoneDo02,def_int_long,0,,,,,
player,201509130crd,nor,JoneDo02,pass_defended,0,,,,,
player,201509130crd,nor,JoneDo02,sacks,0.0,,,,,
player,201509130crd,nor,JoneDo02,tackles_combined,1,,,,,
player,201509130crd,nor,JoneDo02,tackles_solo,1,,,,,
player,201509130crd,nor,JoneDo02,tackles_assists,0,,,,,
player,201509130crd,nor,JoneDo02,tackles_loss,0,,,,,
player,201509130crd,nor,JoneDo02,qb_hits,0,,,,,
player,201509130crd,nor,JoneDo02,fumbles_rec,0,,,,,
player,201509130crd,nor,JoneDo02,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,JoneDo02,fumbles_rec_td,0,,,,,
player,201509130crd,nor,JoneDo02,fumbles_forced,0,,,,,
player,201509130crd,nor,SanfJa99,def_int,0,,,,,
player,201509130crd,nor,SanfJa99,def_int_yds,0,,,,,
player,201509130crd,nor,SanfJa99,def_int_td,0,,,,,
player,201509130crd,nor,SanfJa99,def_int_long,0,,,,,
player,201509130crd,nor,SanfJa99,pass_defended,0,,,,,
player,201509130crd,nor,SanfJa99,sacks,0.0,,,,,
player,201509130crd,nor,SanfJa99,tackles_combined,1,,,,,
player,201509130crd,nor,SanfJa99,tackles_solo,1,,,,,
player,201509130crd,nor,SanfJa99,tackles_assists,0,,,,,
player,201509130crd,nor,SanfJa99,tackles_loss,0,,,,,
player,201509130crd,nor,SanfJa99,qb_hits,0,,,,,
player,201509130crd,nor,SanfJa99,fumbles_rec,0,,,,,
player,201509130crd,nor,SanfJa99,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,SanfJa99,fumbles_rec_td,0,,,,,
player,201509130crd,nor,SanfJa99,fumbles_forced,0,,,,,
player,201509130crd,nor,WillKe98,def_int,0,,,,,
player,201509130crd,nor,WillKe98,def_int_yds,0,,,,,
player,201509130crd,nor,WillKe98,def_int_td,0,,,,,
player,201509130crd,nor,WillKe98,def_int_long,0,,,,,
player,201509130crd,nor,WillKe98,pass_defended,0,,,,,
player,201509130crd,nor,WillKe98,sacks,0.0,,,,,
player,201509130crd,nor,WillKe98,tackles_combined,1,,,,,
player,201509130crd,nor,WillKe98,tackles_solo,1,,,,,
player,201509130crd,nor,WillKe98,tackles_assists,0,,,,,
player,201509130crd,nor,WillKe98,tackles_loss,0,,,,,
player,201509130crd,nor,WillKe98,qb_hits,0,,,,,
player,201509130crd,nor,WillKe98,fumbles_rec,0,,,,,
player,201509130crd,nor,WillKe98,fumbles_rec_yds,0,,,,,
player,201509130crd,nor,WillKe98,fumbles_rec_td,0,,,,,
player,201509130crd,nor,WillKe98,fumbles_forced,0,,,,,
player,201509130crd,crd,JohnRa98,def_int,1,,,,,
player,201509130crd,crd,JohnRa98,def_int_yds,10,,,,,
player,201509130crd,crd,JohnRa98,def_int_td,0,,,,,
player,201509130crd,crd,JohnRa98,def_int_long,10,,,,,
player,201509130crd,crd,JohnRa98,pass_defended,1,,,,,
player,201509130crd,crd,JohnRa98,sacks,0.0,,,,,
player,201509130crd,crd,JohnRa98,tackles_combined,1,,,,,
player,201509130crd,crd,JohnRa98,tackles_solo,1,,,,,
player,201509130crd,crd,JohnRa98,tackles_assists,0,,,,,
player,201509130crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201509130crd,crd,JohnRa98,qb_hits,0,,,,,
player,201509130crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201509130crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201509130crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201509130crd,crd,OkafAl00,def_int,0,,,,,
player,201509130crd,crd,OkafAl00,def_int_yds,0,,,,,
player,201509130crd,crd,OkafAl00,def_int_td,0,,,,,
player,201509130crd,crd,OkafAl00,def_int_long,0,,,,,
player,201509130crd,crd,OkafAl00,pass_defended,0,,,,,
player,201509130crd,crd,OkafAl00,sacks,2.0,,,,,
player,201509130crd,crd,OkafAl00,tackles_combined,5,,,,,
player,201509130crd,crd,OkafAl00,tackles_solo,4,,,,,
player,201509130crd,crd,OkafAl00,tackles_assists,1,,,,,
player,201509130crd,crd,OkafAl00,tackles_loss,1,,,,,
player,201509130crd,crd,OkafAl00,qb_hits,2,,,,,
player,201509130crd,crd,OkafAl00,fumbles_rec,0,,,,,
player,201509130crd,crd,OkafAl00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,OkafAl00,fumbles_forced,0,,,,,
player,201509130crd,crd,MathTy00,def_int,0,,,,,
player,201509130crd,crd,MathTy00,def_int_yds,0,,,,,
player,201509130crd,crd,MathTy00,def_int_td,0,,,,,
player,201509130crd,crd,MathTy00,def_int_long,0,,,,,
player,201509130crd,crd,MathTy00,pass_defended,3,,,,,
player,201509130crd,crd,MathTy00,sacks,0.0,,,,,
player,201509130crd,crd,MathTy00,tackles_combined,8,,,,,
player,201509130crd,crd,MathTy00,tackles_solo,8,,,,,
player,201509130crd,crd,MathTy00,tackles_assists,0,,,,,
player,201509130crd,crd,MathTy00,tackles_loss,1,,,,,
player,201509130crd,crd,MathTy00,qb_hits,0,,,,,
player,201509130crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201509130crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201509130crd,crd,BucaDe00,def_int,0,,,,,
player,201509130crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201509130crd,crd,BucaDe00,def_int_td,0,,,,,
player,201509130crd,crd,BucaDe00,def_int_long,0,,,,,
player,201509130crd,crd,BucaDe00,pass_defended,0,,,,,
player,201509130crd,crd,BucaDe00,sacks,0.0,,,,,
player,201509130crd,crd,BucaDe00,tackles_combined,7,,,,,
player,201509130crd,crd,BucaDe00,tackles_solo,6,,,,,
player,201509130crd,crd,BucaDe00,tackles_assists,1,,,,,
player,201509130crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201509130crd,crd,BucaDe00,qb_hits,0,,,,,
player,201509130crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201509130crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201509130crd,crd,MintKe00,def_int,0,,,,,
player,201509130crd,crd,MintKe00,def_int_yds,0,,,,,
player,201509130crd,crd,MintKe00,def_int_td,0,,,,,
player,201509130crd,crd,MintKe00,def_int_long,0,,,,,
player,201509130crd,crd,MintKe00,pass_defended,0,,,,,
player,201509130crd,crd,MintKe00,sacks,0.0,,,,,
player,201509130crd,crd,MintKe00,tackles_combined,7,,,,,
player,201509130crd,crd,MintKe00,tackles_solo,5,,,,,
player,201509130crd,crd,MintKe00,tackles_assists,2,,,,,
player,201509130crd,crd,MintKe00,tackles_loss,1,,,,,
player,201509130crd,crd,MintKe00,qb_hits,0,,,,,
player,201509130crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201509130crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201509130crd,crd,PoweJe99,def_int,0,,,,,
player,201509130crd,crd,PoweJe99,def_int_yds,0,,,,,
player,201509130crd,crd,PoweJe99,def_int_td,0,,,,,
player,201509130crd,crd,PoweJe99,def_int_long,0,,,,,
player,201509130crd,crd,PoweJe99,pass_defended,0,,,,,
player,201509130crd,crd,PoweJe99,sacks,0.0,,,,,
player,201509130crd,crd,PoweJe99,tackles_combined,7,,,,,
player,201509130crd,crd,PoweJe99,tackles_solo,6,,,,,
player,201509130crd,crd,PoweJe99,tackles_assists,1,,,,,
player,201509130crd,crd,PoweJe99,tackles_loss,0,,,,,
player,201509130crd,crd,PoweJe99,qb_hits,0,,,,,
player,201509130crd,crd,PoweJe99,fumbles_rec,0,,,,,
player,201509130crd,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201509130crd,crd,PoweJe99,fumbles_forced,0,,,,,
player,201509130crd,crd,CampCa99,def_int,0,,,,,
player,201509130crd,crd,CampCa99,def_int_yds,0,,,,,
player,201509130crd,crd,CampCa99,def_int_td,0,,,,,
player,201509130crd,crd,CampCa99,def_int_long,0,,,,,
player,201509130crd,crd,CampCa99,pass_defended,0,,,,,
player,201509130crd,crd,CampCa99,sacks,0.0,,,,,
player,201509130crd,crd,CampCa99,tackles_combined,6,,,,,
player,201509130crd,crd,CampCa99,tackles_solo,5,,,,,
player,201509130crd,crd,CampCa99,tackles_assists,1,,,,,
player,201509130crd,crd,CampCa99,tackles_loss,1,,,,,
player,201509130crd,crd,CampCa99,qb_hits,0,,,,,
player,201509130crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201509130crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201509130crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201509130crd,crd,JeffTo00,def_int,0,,,,,
player,201509130crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201509130crd,crd,JeffTo00,def_int_td,0,,,,,
player,201509130crd,crd,JeffTo00,def_int_long,0,,,,,
player,201509130crd,crd,JeffTo00,pass_defended,0,,,,,
player,201509130crd,crd,JeffTo00,sacks,0.0,,,,,
player,201509130crd,crd,JeffTo00,tackles_combined,5,,,,,
player,201509130crd,crd,JeffTo00,tackles_solo,4,,,,,
player,201509130crd,crd,JeffTo00,tackles_assists,1,,,,,
player,201509130crd,crd,JeffTo00,tackles_loss,0,,,,,
player,201509130crd,crd,JeffTo00,qb_hits,0,,,,,
player,201509130crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201509130crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201509130crd,crd,WeatSe99,def_int,0,,,,,
player,201509130crd,crd,WeatSe99,def_int_yds,0,,,,,
player,201509130crd,crd,WeatSe99,def_int_td,0,,,,,
player,201509130crd,crd,WeatSe99,def_int_long,0,,,,,
player,201509130crd,crd,WeatSe99,pass_defended,0,,,,,
player,201509130crd,crd,WeatSe99,sacks,0.0,,,,,
player,201509130crd,crd,WeatSe99,tackles_combined,3,,,,,
player,201509130crd,crd,WeatSe99,tackles_solo,2,,,,,
player,201509130crd,crd,WeatSe99,tackles_assists,1,,,,,
player,201509130crd,crd,WeatSe99,tackles_loss,0,,,,,
player,201509130crd,crd,WeatSe99,qb_hits,0,,,,,
player,201509130crd,crd,WeatSe99,fumbles_rec,0,,,,,
player,201509130crd,crd,WeatSe99,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,WeatSe99,fumbles_rec_td,0,,,,,
player,201509130crd,crd,WeatSe99,fumbles_forced,0,,,,,
player,201509130crd,crd,ReddCo20,def_int,0,,,,,
player,201509130crd,crd,ReddCo20,def_int_yds,0,,,,,
player,201509130crd,crd,ReddCo20,def_int_td,0,,,,,
player,201509130crd,crd,ReddCo20,def_int_long,0,,,,,
player,201509130crd,crd,ReddCo20,pass_defended,0,,,,,
player,201509130crd,crd,ReddCo20,sacks,0.0,,,,,
player,201509130crd,crd,ReddCo20,tackles_combined,2,,,,,
player,201509130crd,crd,ReddCo20,tackles_solo,1,,,,,
player,201509130crd,crd,ReddCo20,tackles_assists,1,,,,,
player,201509130crd,crd,ReddCo20,tackles_loss,0,,,,,
player,201509130crd,crd,ReddCo20,qb_hits,0,,,,,
player,201509130crd,crd,ReddCo20,fumbles_rec,0,,,,,
player,201509130crd,crd,ReddCo20,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,ReddCo20,fumbles_rec_td,0,,,,,
player,201509130crd,crd,ReddCo20,fumbles_forced,0,,,,,
player,201509130crd,crd,WoodLa99,def_int,0,,,,,
player,201509130crd,crd,WoodLa99,def_int_yds,0,,,,,
player,201509130crd,crd,WoodLa99,def_int_td,0,,,,,
player,201509130crd,crd,WoodLa99,def_int_long,0,,,,,
player,201509130crd,crd,WoodLa99,pass_defended,0,,,,,
player,201509130crd,crd,WoodLa99,sacks,0.0,,,,,
player,201509130crd,crd,WoodLa99,tackles_combined,2,,,,,
player,201509130crd,crd,WoodLa99,tackles_solo,2,,,,,
player,201509130crd,crd,WoodLa99,tackles_assists,0,,,,,
player,201509130crd,crd,WoodLa99,tackles_loss,1,,,,,
player,201509130crd,crd,WoodLa99,qb_hits,0,,,,,
player,201509130crd,crd,WoodLa99,fumbles_rec,0,,,,,
player,201509130crd,crd,WoodLa99,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,WoodLa99,fumbles_rec_td,0,,,,,
player,201509130crd,crd,WoodLa99,fumbles_forced,0,,,,,
player,201509130crd,crd,BrowJa03,def_int,0,,,,,
player,201509130crd,crd,BrowJa03,def_int_yds,0,,,,,
player,201509130crd,crd,BrowJa03,def_int_td,0,,,,,
player,201509130crd,crd,BrowJa03,def_int_long,0,,,,,
player,201509130crd,crd,BrowJa03,pass_defended,0,,,,,
player,201509130crd,crd,BrowJa03,sacks,0.0,,,,,
player,201509130crd,crd,BrowJa03,tackles_combined,1,,,,,
player,201509130crd,crd,BrowJa03,tackles_solo,1,,,,,
player,201509130crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201509130crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201509130crd,crd,BrowJa03,qb_hits,0,,,,,
player,201509130crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201509130crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201509130crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201509130crd,crd,FuaxAl00,def_int,0,,,,,
player,201509130crd,crd,FuaxAl00,def_int_yds,0,,,,,
player,201509130crd,crd,FuaxAl00,def_int_td,0,,,,,
player,201509130crd,crd,FuaxAl00,def_int_long,0,,,,,
player,201509130crd,crd,FuaxAl00,pass_defended,0,,,,,
player,201509130crd,crd,FuaxAl00,sacks,0.0,,,,,
player,201509130crd,crd,FuaxAl00,tackles_combined,1,,,,,
player,201509130crd,crd,FuaxAl00,tackles_solo,1,,,,,
player,201509130crd,crd,FuaxAl00,tackles_assists,0,,,,,
player,201509130crd,crd,FuaxAl00,tackles_loss,0,,,,,
player,201509130crd,crd,FuaxAl00,qb_hits,0,,,,,
player,201509130crd,crd,FuaxAl00,fumbles_rec,0,,,,,
player,201509130crd,crd,FuaxAl00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,FuaxAl00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,FuaxAl00,fumbles_forced,0,,,,,
player,201509130crd,crd,GuntRo00,def_int,0,,,,,
player,201509130crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201509130crd,crd,GuntRo00,def_int_td,0,,,,,
player,201509130crd,crd,GuntRo00,def_int_long,0,,,,,
player,201509130crd,crd,GuntRo00,pass_defended,0,,,,,
player,201509130crd,crd,GuntRo00,sacks,0.0,,,,,
player,201509130crd,crd,GuntRo00,tackles_combined,1,,,,,
player,201509130crd,crd,GuntRo00,tackles_solo,1,,,,,
player,201509130crd,crd,GuntRo00,tackles_assists,0,,,,,
player,201509130crd,crd,GuntRo00,tackles_loss,0,,,,,
player,201509130crd,crd,GuntRo00,qb_hits,0,,,,,
player,201509130crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201509130crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201509130crd,crd,PetePa00,def_int,0,,,,,
player,201509130crd,crd,PetePa00,def_int_yds,0,,,,,
player,201509130crd,crd,PetePa00,def_int_td,0,,,,,
player,201509130crd,crd,PetePa00,def_int_long,0,,,,,
player,201509130crd,crd,PetePa00,pass_defended,0,,,,,
player,201509130crd,crd,PetePa00,sacks,0.0,,,,,
player,201509130crd,crd,PetePa00,tackles_combined,1,,,,,
player,201509130crd,crd,PetePa00,tackles_solo,1,,,,,
player,201509130crd,crd,PetePa00,tackles_assists,0,,,,,
player,201509130crd,crd,PetePa00,tackles_loss,0,,,,,
player,201509130crd,crd,PetePa00,qb_hits,0,,,,,
player,201509130crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201509130crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201509130crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201509130crd,crd,RuckFr99,def_int,0,,,,,
player,201509130crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201509130crd,crd,RuckFr99,def_int_td,0,,,,,
player,201509130crd,crd,RuckFr99,def_int_long,0,,,,,
