game,2015,13,20151203,201512030det,gnb,"Green Bay Packers",27,det,"Detroit Lions",23
player,201512030det,gnb,StarJa00,pass_att,0,,,,,
player,201512030det,gnb,StarJa00,pass_yds,0,,,,,
player,201512030det,gnb,StarJa00,pass_td,0,,,,,
player,201512030det,gnb,StarJa00,pass_int,0,,,,,
player,201512030det,gnb,StarJa00,pass_sacked,0,,,,,
player,201512030det,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,StarJa00,pass_long,0,,,,,
player,201512030det,gnb,StarJa00,pass_rating,,,,,,
player,201512030det,gnb,StarJa00,rush_att,9,,,,,
player,201512030det,gnb,StarJa00,rush_yds,15,,,,,
player,201512030det,gnb,StarJa00,rush_td,0,,,,,
player,201512030det,gnb,StarJa00,rush_long,6,,,,,
player,201512030det,gnb,StarJa00,targets,7,,,,,
player,201512030det,gnb,StarJa00,rec,5,,,,,
player,201512030det,gnb,StarJa00,rec_yds,45,,,,,
player,201512030det,gnb,StarJa00,rec_td,0,,,,,
player,201512030det,gnb,StarJa00,rec_long,25,,,,,
player,201512030det,gnb,StarJa00,fumbles,2,,,,,
player,201512030det,gnb,StarJa00,fumbles_lost,0,,,,,
player,201512030det,gnb,LacyEd00,pass_cmp,0,,,,,
player,201512030det,gnb,LacyEd00,pass_att,0,,,,,
player,201512030det,gnb,LacyEd00,pass_yds,0,,,,,
player,201512030det,gnb,LacyEd00,pass_td,0,,,,,
player,201512030det,gnb,LacyEd00,pass_int,0,,,,,
player,201512030det,gnb,LacyEd00,pass_sacked,0,,,,,
player,201512030det,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,LacyEd00,pass_long,0,,,,,
player,201512030det,gnb,LacyEd00,pass_rating,,,,,,
player,201512030det,gnb,LacyEd00,rush_att,5,,,,,
player,201512030det,gnb,LacyEd00,rush_yds,4,,,,,
player,201512030det,gnb,LacyEd00,rush_td,0,,,,,
player,201512030det,gnb,LacyEd00,rush_long,2,,,,,
player,201512030det,gnb,LacyEd00,targets,1,,,,,
player,201512030det,gnb,LacyEd00,rec,1,,,,,
player,201512030det,gnb,LacyEd00,rec_yds,-3,,,,,
player,201512030det,gnb,LacyEd00,rec_td,0,,,,,
player,201512030det,gnb,LacyEd00,rec_long,-3,,,,,
player,201512030det,gnb,LacyEd00,fumbles,0,,,,,
player,201512030det,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201512030det,gnb,RodgRi00,pass_cmp,0,,,,,
player,201512030det,gnb,RodgRi00,pass_att,0,,,,,
player,201512030det,gnb,RodgRi00,pass_yds,0,,,,,
player,201512030det,gnb,RodgRi00,pass_td,0,,,,,
player,201512030det,gnb,RodgRi00,pass_int,0,,,,,
player,201512030det,gnb,RodgRi00,pass_sacked,0,,,,,
player,201512030det,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,RodgRi00,pass_long,0,,,,,
player,201512030det,gnb,RodgRi00,pass_rating,,,,,,
player,201512030det,gnb,RodgRi00,rush_att,0,,,,,
player,201512030det,gnb,RodgRi00,rush_yds,0,,,,,
player,201512030det,gnb,RodgRi00,rush_td,0,,,,,
player,201512030det,gnb,RodgRi00,rush_long,0,,,,,
player,201512030det,gnb,RodgRi00,targets,8,,,,,
player,201512030det,gnb,RodgRi00,rec,8,,,,,
player,201512030det,gnb,RodgRi00,rec_yds,146,,,,,
player,201512030det,gnb,RodgRi00,rec_td,1,,,,,
player,201512030det,gnb,RodgRi00,rec_long,61,,,,,
player,201512030det,gnb,RodgRi00,fumbles,0,,,,,
player,201512030det,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201512030det,gnb,AdamDa01,pass_cmp,0,,,,,
player,201512030det,gnb,AdamDa01,pass_att,0,,,,,
player,201512030det,gnb,AdamDa01,pass_yds,0,,,,,
player,201512030det,gnb,AdamDa01,pass_td,0,,,,,
player,201512030det,gnb,AdamDa01,pass_int,0,,,,,
player,201512030det,gnb,AdamDa01,pass_sacked,0,,,,,
player,201512030det,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201512030det,gnb,AdamDa01,pass_long,0,,,,,
player,201512030det,gnb,AdamDa01,pass_rating,,,,,,
player,201512030det,gnb,AdamDa01,rush_att,0,,,,,
player,201512030det,gnb,AdamDa01,rush_yds,0,,,,,
player,201512030det,gnb,AdamDa01,rush_td,0,,,,,
player,201512030det,gnb,AdamDa01,rush_long,0,,,,,
player,201512030det,gnb,AdamDa01,targets,7,,,,,
player,201512030det,gnb,AdamDa01,rec,4,,,,,
player,201512030det,gnb,AdamDa01,rec_yds,21,,,,,
player,201512030det,gnb,AdamDa01,rec_td,1,,,,,
player,201512030det,gnb,AdamDa01,rec_long,8,,,,,
player,201512030det,gnb,AdamDa01,fumbles,0,,,,,
player,201512030det,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201512030det,gnb,JoneJa04,pass_cmp,0,,,,,
player,201512030det,gnb,JoneJa04,pass_att,0,,,,,
player,201512030det,gnb,JoneJa04,pass_yds,0,,,,,
player,201512030det,gnb,JoneJa04,pass_td,0,,,,,
player,201512030det,gnb,JoneJa04,pass_int,0,,,,,
player,201512030det,gnb,JoneJa04,pass_sacked,0,,,,,
player,201512030det,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201512030det,gnb,JoneJa04,pass_long,0,,,,,
player,201512030det,gnb,JoneJa04,pass_rating,,,,,,
player,201512030det,gnb,JoneJa04,rush_att,0,,,,,
player,201512030det,gnb,JoneJa04,rush_yds,0,,,,,
player,201512030det,gnb,JoneJa04,rush_td,0,,,,,
player,201512030det,gnb,JoneJa04,rush_long,0,,,,,
player,201512030det,gnb,JoneJa04,targets,3,,,,,
player,201512030det,gnb,JoneJa04,rec,1,,,,,
player,201512030det,gnb,JoneJa04,rec_yds,19,,,,,
player,201512030det,gnb,JoneJa04,rec_td,0,,,,,
player,201512030det,gnb,JoneJa04,rec_long,19,,,,,
player,201512030det,gnb,JoneJa04,fumbles,0,,,,,
player,201512030det,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_cmp,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_att,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_yds,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_td,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_int,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_sacked,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_long,0,,,,,
player,201512030det,gnb,AbbrJa00,pass_rating,,,,,,
player,201512030det,gnb,AbbrJa00,rush_att,0,,,,,
player,201512030det,gnb,AbbrJa00,rush_yds,0,,,,,
player,201512030det,gnb,AbbrJa00,rush_td,0,,,,,
player,201512030det,gnb,AbbrJa00,rush_long,0,,,,,
player,201512030det,gnb,AbbrJa00,targets,3,,,,,
player,201512030det,gnb,AbbrJa00,rec,1,,,,,
player,201512030det,gnb,AbbrJa00,rec_yds,16,,,,,
player,201512030det,gnb,AbbrJa00,rec_td,0,,,,,
player,201512030det,gnb,AbbrJa00,rec_long,16,,,,,
player,201512030det,gnb,AbbrJa00,fumbles,0,,,,,
player,201512030det,gnb,AbbrJa00,fumbles_lost,0,,,,,
player,201512030det,gnb,JaniJe00,pass_cmp,0,,,,,
player,201512030det,gnb,JaniJe00,pass_att,0,,,,,
player,201512030det,gnb,JaniJe00,pass_yds,0,,,,,
player,201512030det,gnb,JaniJe00,pass_td,0,,,,,
player,201512030det,gnb,JaniJe00,pass_int,0,,,,,
player,201512030det,gnb,JaniJe00,pass_sacked,0,,,,,
player,201512030det,gnb,JaniJe00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,JaniJe00,pass_long,0,,,,,
player,201512030det,gnb,JaniJe00,pass_rating,,,,,,
player,201512030det,gnb,JaniJe00,rush_att,0,,,,,
player,201512030det,gnb,JaniJe00,rush_yds,0,,,,,
player,201512030det,gnb,JaniJe00,rush_td,0,,,,,
player,201512030det,gnb,JaniJe00,rush_long,0,,,,,
player,201512030det,gnb,JaniJe00,targets,1,,,,,
player,201512030det,gnb,JaniJe00,rec,0,,,,,
player,201512030det,gnb,JaniJe00,rec_yds,0,,,,,
player,201512030det,gnb,JaniJe00,rec_td,0,,,,,
player,201512030det,gnb,JaniJe00,rec_long,0,,,,,
player,201512030det,gnb,JaniJe00,fumbles,0,,,,,
player,201512030det,gnb,JaniJe00,fumbles_lost,0,,,,,
player,201512030det,gnb,CobbRa00,pass_cmp,0,,,,,
player,201512030det,gnb,CobbRa00,pass_att,0,,,,,
player,201512030det,gnb,CobbRa00,pass_yds,0,,,,,
player,201512030det,gnb,CobbRa00,pass_td,0,,,,,
player,201512030det,gnb,CobbRa00,pass_int,0,,,,,
player,201512030det,gnb,CobbRa00,pass_sacked,0,,,,,
player,201512030det,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201512030det,gnb,CobbRa00,pass_long,0,,,,,
player,201512030det,gnb,CobbRa00,pass_rating,,,,,,
player,201512030det,gnb,CobbRa00,rush_att,1,,,,,
player,201512030det,gnb,CobbRa00,rush_yds,-1,,,,,
player,201512030det,gnb,CobbRa00,rush_td,0,,,,,
player,201512030det,gnb,CobbRa00,rush_long,-1,,,,,
player,201512030det,gnb,CobbRa00,targets,5,,,,,
player,201512030det,gnb,CobbRa00,rec,4,,,,,
player,201512030det,gnb,CobbRa00,rec_yds,29,,,,,
player,201512030det,gnb,CobbRa00,rec_td,0,,,,,
player,201512030det,gnb,CobbRa00,rec_long,16,,,,,
player,201512030det,gnb,CobbRa00,fumbles,0,,,,,
player,201512030det,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201512030det,det,StafMa00,pass_cmp,23,,,,,
player,201512030det,det,StafMa00,pass_att,35,,,,,
player,201512030det,det,StafMa00,pass_yds,220,,,,,
player,201512030det,det,StafMa00,pass_td,2,,,,,
player,201512030det,det,StafMa00,pass_int,0,,,,,
player,201512030det,det,StafMa00,pass_sacked,3,,,,,
player,201512030det,det,StafMa00,pass_sacked_yds,15,,,,,
player,201512030det,det,StafMa00,pass_long,29,,,,,
player,201512030det,det,StafMa00,pass_rating,102.1,,,,,
player,201512030det,det,StafMa00,rush_att,2,,,,,
player,201512030det,det,StafMa00,rush_yds,22,,,,,
player,201512030det,det,StafMa00,rush_td,0,,,,,
player,201512030det,det,StafMa00,rush_long,12,,,,,
player,201512030det,det,StafMa00,targets,0,,,,,
player,201512030det,det,StafMa00,rec,0,,,,,
player,201512030det,det,StafMa00,rec_yds,0,,,,,
player,201512030det,det,StafMa00,rec_td,0,,,,,
player,201512030det,det,StafMa00,rec_long,0,,,,,
player,201512030det,det,StafMa00,fumbles,1,,,,,
player,201512030det,det,StafMa00,fumbles_lost,1,,,,,
player,201512030det,det,AbduAm00,pass_cmp,0,,,,,
player,201512030det,det,AbduAm00,pass_att,0,,,,,
player,201512030det,det,AbduAm00,pass_yds,0,,,,,
player,201512030det,det,AbduAm00,pass_td,0,,,,,
player,201512030det,det,AbduAm00,pass_int,0,,,,,
player,201512030det,det,AbduAm00,pass_sacked,0,,,,,
player,201512030det,det,AbduAm00,pass_sacked_yds,0,,,,,
player,201512030det,det,AbduAm00,pass_long,0,,,,,
player,201512030det,det,AbduAm00,pass_rating,,,,,,
player,201512030det,det,AbduAm00,rush_att,13,,,,,
player,201512030det,det,AbduAm00,rush_yds,67,,,,,
player,201512030det,det,AbduAm00,rush_td,0,,,,,
player,201512030det,det,AbduAm00,rush_long,36,,,,,
player,201512030det,det,AbduAm00,targets,1,,,,,
player,201512030det,det,AbduAm00,rec,0,,,,,
player,201512030det,det,AbduAm00,rec_yds,0,,,,,
player,201512030det,det,AbduAm00,rec_td,0,,,,,
player,201512030det,det,AbduAm00,rec_long,0,,,,,
player,201512030det,det,AbduAm00,fumbles,0,,,,,
player,201512030det,det,AbduAm00,fumbles_lost,0,,,,,
player,201512030det,det,BellJo01,pass_cmp,0,,,,,
player,201512030det,det,BellJo01,pass_att,0,,,,,
player,201512030det,det,BellJo01,pass_yds,0,,,,,
player,201512030det,det,BellJo01,pass_td,0,,,,,
player,201512030det,det,BellJo01,pass_int,0,,,,,
player,201512030det,det,BellJo01,pass_sacked,0,,,,,
player,201512030det,det,BellJo01,pass_sacked_yds,0,,,,,
player,201512030det,det,BellJo01,pass_long,0,,,,,
player,201512030det,det,BellJo01,pass_rating,,,,,,
player,201512030det,det,BellJo01,rush_att,8,,,,,
player,201512030det,det,BellJo01,rush_yds,5,,,,,
player,201512030det,det,BellJo01,rush_td,0,,,,,
player,201512030det,det,BellJo01,rush_long,6,,,,,
player,201512030det,det,BellJo01,targets,2,,,,,
player,201512030det,det,BellJo01,rec,2,,,,,
player,201512030det,det,BellJo01,rec_yds,25,,,,,
player,201512030det,det,BellJo01,rec_td,0,,,,,
player,201512030det,det,BellJo01,rec_long,18,,,,,
player,201512030det,det,BellJo01,fumbles,0,,,,,
player,201512030det,det,BellJo01,fumbles_lost,0,,,,,
player,201512030det,det,RiddTh00,pass_cmp,0,,,,,
player,201512030det,det,RiddTh00,pass_att,0,,,,,
player,201512030det,det,RiddTh00,pass_yds,0,,,,,
player,201512030det,det,RiddTh00,pass_td,0,,,,,
player,201512030det,det,RiddTh00,pass_int,0,,,,,
player,201512030det,det,RiddTh00,pass_sacked,0,,,,,
player,201512030det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201512030det,det,RiddTh00,pass_long,0,,,,,
player,201512030det,det,RiddTh00,pass_rating,,,,,,
player,201512030det,det,RiddTh00,rush_att,1,,,,,
player,201512030det,det,RiddTh00,rush_yds,4,,,,,
player,201512030det,det,RiddTh00,rush_td,0,,,,,
player,201512030det,det,RiddTh00,rush_long,4,,,,,
player,201512030det,det,RiddTh00,targets,6,,,,,
player,201512030det,det,RiddTh00,rec,5,,,,,
player,201512030det,det,RiddTh00,rec_yds,27,,,,,
player,201512030det,det,RiddTh00,rec_td,0,,,,,
player,201512030det,det,RiddTh00,rec_long,9,,,,,
player,201512030det,det,RiddTh00,fumbles,0,,,,,
player,201512030det,det,RiddTh00,fumbles_lost,0,,,,,
player,201512030det,det,TateGo00,pass_cmp,0,,,,,
player,201512030det,det,TateGo00,pass_att,0,,,,,
player,201512030det,det,TateGo00,pass_yds,0,,,,,
player,201512030det,det,TateGo00,pass_td,0,,,,,
player,201512030det,det,TateGo00,pass_int,0,,,,,
player,201512030det,det,TateGo00,pass_sacked,0,,,,,
player,201512030det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201512030det,det,TateGo00,pass_long,0,,,,,
player,201512030det,det,TateGo00,pass_rating,,,,,,
player,201512030det,det,TateGo00,rush_att,1,,,,,
player,201512030det,det,TateGo00,rush_yds,3,,,,,
player,201512030det,det,TateGo00,rush_td,0,,,,,
player,201512030det,det,TateGo00,rush_long,3,,,,,
player,201512030det,det,TateGo00,targets,10,,,,,
player,201512030det,det,TateGo00,rec,8,,,,,
player,201512030det,det,TateGo00,rec_yds,63,,,,,
player,201512030det,det,TateGo00,rec_td,0,,,,,
player,201512030det,det,TateGo00,rec_long,13,,,,,
player,201512030det,det,TateGo00,fumbles,0,,,,,
player,201512030det,det,TateGo00,fumbles_lost,0,,,,,
player,201512030det,det,JohnCa00,pass_cmp,0,,,,,
player,201512030det,det,JohnCa00,pass_att,0,,,,,
player,201512030det,det,JohnCa00,pass_yds,0,,,,,
player,201512030det,det,JohnCa00,pass_td,0,,,,,
player,201512030det,det,JohnCa00,pass_int,0,,,,,
player,201512030det,det,JohnCa00,pass_sacked,0,,,,,
player,201512030det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201512030det,det,JohnCa00,pass_long,0,,,,,
player,201512030det,det,JohnCa00,pass_rating,,,,,,
player,201512030det,det,JohnCa00,rush_att,0,,,,,
player,201512030det,det,JohnCa00,rush_yds,0,,,,,
player,201512030det,det,JohnCa00,rush_td,0,,,,,
player,201512030det,det,JohnCa00,rush_long,0,,,,,
player,201512030det,det,JohnCa00,targets,8,,,,,
player,201512030det,det,JohnCa00,rec,3,,,,,
player,201512030det,det,JohnCa00,rec_yds,44,,,,,
player,201512030det,det,JohnCa00,rec_td,1,,,,,
player,201512030det,det,JohnCa00,rec_long,20,,,,,
player,201512030det,det,JohnCa00,fumbles,0,,,,,
player,201512030det,det,JohnCa00,fumbles_lost,0,,,,,
player,201512030det,det,JoneT.00,pass_cmp,0,,,,,
player,201512030det,det,JoneT.00,pass_att,0,,,,,
player,201512030det,det,JoneT.00,pass_yds,0,,,,,
player,201512030det,det,JoneT.00,pass_td,0,,,,,
player,201512030det,det,JoneT.00,pass_int,0,,,,,
player,201512030det,det,JoneT.00,pass_sacked,0,,,,,
player,201512030det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201512030det,det,JoneT.00,pass_long,0,,,,,
player,201512030det,det,JoneT.00,pass_rating,,,,,,
player,201512030det,det,JoneT.00,rush_att,0,,,,,
player,201512030det,det,JoneT.00,rush_yds,0,,,,,
player,201512030det,det,JoneT.00,rush_td,0,,,,,
player,201512030det,det,JoneT.00,rush_long,0,,,,,
player,201512030det,det,JoneT.00,targets,3,,,,,
player,201512030det,det,JoneT.00,rec,2,,,,,
player,201512030det,det,JoneT.00,rec_yds,37,,,,,
player,201512030det,det,JoneT.00,rec_td,0,,,,,
player,201512030det,det,JoneT.00,rec_long,29,,,,,
player,201512030det,det,JoneT.00,fumbles,0,,,,,
player,201512030det,det,JoneT.00,fumbles_lost,0,,,,,
player,201512030det,det,FullCo00,pass_cmp,0,,,,,
player,201512030det,det,FullCo00,pass_att,0,,,,,
player,201512030det,det,FullCo00,pass_yds,0,,,,,
player,201512030det,det,FullCo00,pass_td,0,,,,,
player,201512030det,det,FullCo00,pass_int,0,,,,,
player,201512030det,det,FullCo00,pass_sacked,0,,,,,
player,201512030det,det,FullCo00,pass_sacked_yds,0,,,,,
player,201512030det,det,FullCo00,pass_long,0,,,,,
player,201512030det,det,FullCo00,pass_rating,,,,,,
player,201512030det,det,FullCo00,rush_att,0,,,,,
player,201512030det,det,FullCo00,rush_yds,0,,,,,
player,201512030det,det,FullCo00,rush_td,0,,,,,
player,201512030det,det,FullCo00,rush_long,0,,,,,
player,201512030det,det,FullCo00,targets,2,,,,,
player,201512030det,det,FullCo00,rec,1,,,,,
player,201512030det,det,FullCo00,rec_yds,15,,,,,
player,201512030det,det,FullCo00,rec_td,0,,,,,
player,201512030det,det,FullCo00,rec_long,15,,,,,
player,201512030det,det,FullCo00,fumbles,0,,,,,
player,201512030det,det,FullCo00,fumbles_lost,0,,,,,
player,201512030det,det,EbroEr00,pass_cmp,0,,,,,
player,201512030det,det,EbroEr00,pass_att,0,,,,,
player,201512030det,det,EbroEr00,pass_yds,0,,,,,
player,201512030det,det,EbroEr00,pass_td,0,,,,,
player,201512030det,det,EbroEr00,pass_int,0,,,,,
player,201512030det,det,EbroEr00,pass_sacked,0,,,,,
player,201512030det,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201512030det,det,EbroEr00,pass_long,0,,,,,
player,201512030det,det,EbroEr00,pass_rating,,,,,,
player,201512030det,det,EbroEr00,rush_att,0,,,,,
player,201512030det,det,EbroEr00,rush_yds,0,,,,,
player,201512030det,det,EbroEr00,rush_td,0,,,,,
player,201512030det,det,EbroEr00,rush_long,0,,,,,
player,201512030det,det,EbroEr00,targets,2,,,,,
player,201512030det,det,EbroEr00,rec,2,,,,,
player,201512030det,det,EbroEr00,rec_yds,9,,,,,
player,201512030det,det,EbroEr00,rec_td,1,,,,,
player,201512030det,det,EbroEr00,rec_long,6,,,,,
player,201512030det,det,EbroEr00,fumbles,0,,,,,
player,201512030det,det,EbroEr00,fumbles_lost,0,,,,,
player,201512030det,gnb,ClinHa00,def_int,0,,,,,
player,201512030det,gnb,ClinHa00,def_int_yds,0,,,,,
player,201512030det,gnb,ClinHa00,def_int_td,0,,,,,
player,201512030det,gnb,ClinHa00,def_int_long,0,,,,,
player,201512030det,gnb,ClinHa00,pass_defended,0,,,,,
player,201512030det,gnb,ClinHa00,sacks,1.0,,,,,
player,201512030det,gnb,ClinHa00,tackles_combined,7,,,,,
player,201512030det,gnb,ClinHa00,tackles_solo,4,,,,,
player,201512030det,gnb,ClinHa00,tackles_assists,3,,,,,
player,201512030det,gnb,ClinHa00,tackles_loss,1,,,,,
player,201512030det,gnb,ClinHa00,qb_hits,2,,,,,
player,201512030det,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201512030det,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201512030det,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201512030det,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201512030det,gnb,PeppJu99,def_int,0,,,,,
player,201512030det,gnb,PeppJu99,def_int_yds,0,,,,,
player,201512030det,gnb,PeppJu99,def_int_td,0,,,,,
player,201512030det,gnb,PeppJu99,def_int_long,0,,,,,
player,201512030det,gnb,PeppJu99,pass_defended,0,,,,,
player,201512030det,gnb,PeppJu99,sacks,1.0,,,,,
player,201512030det,gnb,PeppJu99,tackles_combined,3,,,,,
player,201512030det,gnb,PeppJu99,tackles_solo,3,,,,,
player,201512030det,gnb,PeppJu99,tackles_assists,0,,,,,
player,201512030det,gnb,PeppJu99,tackles_loss,1,,,,,
player,201512030det,gnb,PeppJu99,qb_hits,1,,,,,
player,201512030det,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201512030det,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201512030det,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201512030det,gnb,PeppJu99,fumbles_forced,1,,,,,
player,201512030det,gnb,HydeMi00,def_int,0,,,,,
player,201512030det,gnb,HydeMi00,def_int_yds,0,,,,,
player,201512030det,gnb,HydeMi00,def_int_td,0,,,,,
player,201512030det,gnb,HydeMi00,def_int_long,0,,,,,
player,201512030det,gnb,HydeMi00,pass_defended,0,,,,,
player,201512030det,gnb,HydeMi00,sacks,1.0,,,,,
player,201512030det,gnb,HydeMi00,tackles_combined,2,,,,,
player,201512030det,gnb,HydeMi00,tackles_solo,1,,,,,
player,201512030det,gnb,HydeMi00,tackles_assists,1,,,,,
player,201512030det,gnb,HydeMi00,tackles_loss,1,,,,,
player,201512030det,gnb,HydeMi00,qb_hits,1,,,,,
player,201512030det,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201512030det,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201512030det,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201512030det,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201512030det,gnb,RyanJa00,def_int,0,,,,,
player,201512030det,gnb,RyanJa00,def_int_yds,0,,,,,
player,201512030det,gnb,RyanJa00,def_int_td,0,,,,,
player,201512030det,gnb,RyanJa00,def_int_long,0,,,,,
player,201512030det,gnb,RyanJa00,pass_defended,0,,,,,
player,201512030det,gnb,RyanJa00,sacks,0.0,,,,,
player,201512030det,gnb,RyanJa00,tackles_combined,10,,,,,
player,201512030det,gnb,RyanJa00,tackles_solo,6,,,,,
player,201512030det,gnb,RyanJa00,tackles_assists,4,,,,,
player,201512030det,gnb,RyanJa00,tackles_loss,1,,,,,
player,201512030det,gnb,RyanJa00,qb_hits,0,,,,,
player,201512030det,gnb,RyanJa00,fumbles_rec,1,,,,,
player,201512030det,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201512030det,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201512030det,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201512030det,gnb,BurnMo99,def_int,0,,,,,
player,201512030det,gnb,BurnMo99,def_int_yds,0,,,,,
player,201512030det,gnb,BurnMo99,def_int_td,0,,,,,
