game,2015,17,20160103,201601030nyg,phi,"Philadelphia Eagles",35,nyg,"New York Giants",30
player,201601030nyg,phi,MurrDe00,targets,1,,,,,
player,201601030nyg,phi,MurrDe00,rec,0,,,,,
player,201601030nyg,phi,MurrDe00,rec_yds,0,,,,,
player,201601030nyg,phi,MurrDe00,rec_td,0,,,,,
player,201601030nyg,phi,MurrDe00,rec_long,0,,,,,
player,201601030nyg,phi,MurrDe00,fumbles,1,,,,,
player,201601030nyg,phi,MurrDe00,fumbles_lost,1,,,,,
player,201601030nyg,phi,SproDa00,pass_cmp,0,,,,,
player,201601030nyg,phi,SproDa00,pass_att,0,,,,,
player,201601030nyg,phi,SproDa00,pass_yds,0,,,,,
player,201601030nyg,phi,SproDa00,pass_td,0,,,,,
player,201601030nyg,phi,SproDa00,pass_int,0,,,,,
player,201601030nyg,phi,SproDa00,pass_sacked,0,,,,,
player,201601030nyg,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,SproDa00,pass_long,0,,,,,
player,201601030nyg,phi,SproDa00,pass_rating,,,,,,
player,201601030nyg,phi,SproDa00,rush_att,3,,,,,
player,201601030nyg,phi,SproDa00,rush_yds,24,,,,,
player,201601030nyg,phi,SproDa00,rush_td,1,,,,,
player,201601030nyg,phi,SproDa00,rush_long,13,,,,,
player,201601030nyg,phi,SproDa00,targets,3,,,,,
player,201601030nyg,phi,SproDa00,rec,3,,,,,
player,201601030nyg,phi,SproDa00,rec_yds,20,,,,,
player,201601030nyg,phi,SproDa00,rec_td,0,,,,,
player,201601030nyg,phi,SproDa00,rec_long,14,,,,,
player,201601030nyg,phi,SproDa00,fumbles,0,,,,,
player,201601030nyg,phi,SproDa00,fumbles_lost,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_cmp,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_att,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_yds,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_td,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_int,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_sacked,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_long,0,,,,,
player,201601030nyg,phi,BarnKe00,pass_rating,,,,,,
player,201601030nyg,phi,BarnKe00,rush_att,5,,,,,
player,201601030nyg,phi,BarnKe00,rush_yds,18,,,,,
player,201601030nyg,phi,BarnKe00,rush_td,0,,,,,
player,201601030nyg,phi,BarnKe00,rush_long,7,,,,,
player,201601030nyg,phi,BarnKe00,targets,5,,,,,
player,201601030nyg,phi,BarnKe00,rec,5,,,,,
player,201601030nyg,phi,BarnKe00,rec_yds,21,,,,,
player,201601030nyg,phi,BarnKe00,rec_td,0,,,,,
player,201601030nyg,phi,BarnKe00,rec_long,12,,,,,
player,201601030nyg,phi,BarnKe00,fumbles,0,,,,,
player,201601030nyg,phi,BarnKe00,fumbles_lost,0,,,,,
player,201601030nyg,phi,MathRy00,pass_cmp,0,,,,,
player,201601030nyg,phi,MathRy00,pass_att,0,,,,,
player,201601030nyg,phi,MathRy00,pass_yds,0,,,,,
player,201601030nyg,phi,MathRy00,pass_td,0,,,,,
player,201601030nyg,phi,MathRy00,pass_int,0,,,,,
player,201601030nyg,phi,MathRy00,pass_sacked,0,,,,,
player,201601030nyg,phi,MathRy00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,MathRy00,pass_long,0,,,,,
player,201601030nyg,phi,MathRy00,pass_rating,,,,,,
player,201601030nyg,phi,MathRy00,rush_att,4,,,,,
player,201601030nyg,phi,MathRy00,rush_yds,11,,,,,
player,201601030nyg,phi,MathRy00,rush_td,0,,,,,
player,201601030nyg,phi,MathRy00,rush_long,7,,,,,
player,201601030nyg,phi,MathRy00,targets,2,,,,,
player,201601030nyg,phi,MathRy00,rec,1,,,,,
player,201601030nyg,phi,MathRy00,rec_yds,7,,,,,
player,201601030nyg,phi,MathRy00,rec_td,0,,,,,
player,201601030nyg,phi,MathRy00,rec_long,7,,,,,
player,201601030nyg,phi,MathRy00,fumbles,0,,,,,
player,201601030nyg,phi,MathRy00,fumbles_lost,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_cmp,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_att,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_yds,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_td,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_int,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_sacked,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_long,0,,,,,
player,201601030nyg,phi,ErtzZa00,pass_rating,,,,,,
player,201601030nyg,phi,ErtzZa00,rush_att,0,,,,,
player,201601030nyg,phi,ErtzZa00,rush_yds,0,,,,,
player,201601030nyg,phi,ErtzZa00,rush_td,0,,,,,
player,201601030nyg,phi,ErtzZa00,rush_long,0,,,,,
player,201601030nyg,phi,ErtzZa00,targets,9,,,,,
player,201601030nyg,phi,ErtzZa00,rec,9,,,,,
player,201601030nyg,phi,ErtzZa00,rec_yds,152,,,,,
player,201601030nyg,phi,ErtzZa00,rec_td,0,,,,,
player,201601030nyg,phi,ErtzZa00,rec_long,60,,,,,
player,201601030nyg,phi,ErtzZa00,fumbles,0,,,,,
player,201601030nyg,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201601030nyg,phi,MattJo00,pass_cmp,0,,,,,
player,201601030nyg,phi,MattJo00,pass_att,0,,,,,
player,201601030nyg,phi,MattJo00,pass_yds,0,,,,,
player,201601030nyg,phi,MattJo00,pass_td,0,,,,,
player,201601030nyg,phi,MattJo00,pass_int,0,,,,,
player,201601030nyg,phi,MattJo00,pass_sacked,0,,,,,
player,201601030nyg,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,MattJo00,pass_long,0,,,,,
player,201601030nyg,phi,MattJo00,pass_rating,,,,,,
player,201601030nyg,phi,MattJo00,rush_att,0,,,,,
player,201601030nyg,phi,MattJo00,rush_yds,0,,,,,
player,201601030nyg,phi,MattJo00,rush_td,0,,,,,
player,201601030nyg,phi,MattJo00,rush_long,0,,,,,
player,201601030nyg,phi,MattJo00,targets,9,,,,,
player,201601030nyg,phi,MattJo00,rec,7,,,,,
player,201601030nyg,phi,MattJo00,rec_yds,54,,,,,
player,201601030nyg,phi,MattJo00,rec_td,2,,,,,
player,201601030nyg,phi,MattJo00,rec_long,25,,,,,
player,201601030nyg,phi,MattJo00,fumbles,0,,,,,
player,201601030nyg,phi,MattJo00,fumbles_lost,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_cmp,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_att,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_yds,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_td,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_int,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_sacked,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_long,0,,,,,
player,201601030nyg,phi,CeleBr00,pass_rating,,,,,,
player,201601030nyg,phi,CeleBr00,rush_att,0,,,,,
player,201601030nyg,phi,CeleBr00,rush_yds,0,,,,,
player,201601030nyg,phi,CeleBr00,rush_td,0,,,,,
player,201601030nyg,phi,CeleBr00,rush_long,0,,,,,
player,201601030nyg,phi,CeleBr00,targets,2,,,,,
player,201601030nyg,phi,CeleBr00,rec,2,,,,,
player,201601030nyg,phi,CeleBr00,rec_yds,38,,,,,
player,201601030nyg,phi,CeleBr00,rec_td,0,,,,,
player,201601030nyg,phi,CeleBr00,rec_long,24,,,,,
player,201601030nyg,phi,CeleBr00,fumbles,0,,,,,
player,201601030nyg,phi,CeleBr00,fumbles_lost,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_cmp,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_att,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_yds,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_td,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_int,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_sacked,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_long,0,,,,,
player,201601030nyg,phi,AghoNe00,pass_rating,,,,,,
player,201601030nyg,phi,AghoNe00,rush_att,0,,,,,
player,201601030nyg,phi,AghoNe00,rush_yds,0,,,,,
player,201601030nyg,phi,AghoNe00,rush_td,0,,,,,
player,201601030nyg,phi,AghoNe00,rush_long,0,,,,,
player,201601030nyg,phi,AghoNe00,targets,3,,,,,
player,201601030nyg,phi,AghoNe00,rec,2,,,,,
player,201601030nyg,phi,AghoNe00,rec_yds,23,,,,,
player,201601030nyg,phi,AghoNe00,rec_td,0,,,,,
player,201601030nyg,phi,AghoNe00,rec_long,16,,,,,
player,201601030nyg,phi,AghoNe00,fumbles,0,,,,,
player,201601030nyg,phi,AghoNe00,fumbles_lost,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_cmp,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_att,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_yds,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_td,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_int,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_sacked,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_long,0,,,,,
player,201601030nyg,phi,BurtTr01,pass_rating,,,,,,
player,201601030nyg,phi,BurtTr01,rush_att,0,,,,,
player,201601030nyg,phi,BurtTr01,rush_yds,0,,,,,
player,201601030nyg,phi,BurtTr01,rush_td,0,,,,,
player,201601030nyg,phi,BurtTr01,rush_long,0,,,,,
player,201601030nyg,phi,BurtTr01,targets,1,,,,,
player,201601030nyg,phi,BurtTr01,rec,1,,,,,
player,201601030nyg,phi,BurtTr01,rec_yds,5,,,,,
player,201601030nyg,phi,BurtTr01,rec_td,0,,,,,
player,201601030nyg,phi,BurtTr01,rec_long,5,,,,,
player,201601030nyg,phi,BurtTr01,fumbles,0,,,,,
player,201601030nyg,phi,BurtTr01,fumbles_lost,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_cmp,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_att,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_yds,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_td,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_int,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_sacked,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_long,0,,,,,
player,201601030nyg,phi,HuffJo00,pass_rating,,,,,,
player,201601030nyg,phi,HuffJo00,rush_att,0,,,,,
player,201601030nyg,phi,HuffJo00,rush_yds,0,,,,,
player,201601030nyg,phi,HuffJo00,rush_td,0,,,,,
player,201601030nyg,phi,HuffJo00,rush_long,0,,,,,
player,201601030nyg,phi,HuffJo00,targets,2,,,,,
player,201601030nyg,phi,HuffJo00,rec,0,,,,,
player,201601030nyg,phi,HuffJo00,rec_yds,0,,,,,
player,201601030nyg,phi,HuffJo00,rec_td,0,,,,,
player,201601030nyg,phi,HuffJo00,rec_long,0,,,,,
player,201601030nyg,phi,HuffJo00,fumbles,0,,,,,
player,201601030nyg,phi,HuffJo00,fumbles_lost,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_cmp,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_att,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_yds,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_td,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_int,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_sacked,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_long,0,,,,,
player,201601030nyg,phi,CoopRi00,pass_rating,,,,,,
player,201601030nyg,phi,CoopRi00,rush_att,0,,,,,
player,201601030nyg,phi,CoopRi00,rush_yds,0,,,,,
player,201601030nyg,phi,CoopRi00,rush_td,0,,,,,
player,201601030nyg,phi,CoopRi00,rush_long,0,,,,,
player,201601030nyg,phi,CoopRi00,targets,1,,,,,
player,201601030nyg,phi,CoopRi00,rec,0,,,,,
player,201601030nyg,phi,CoopRi00,rec_yds,0,,,,,
player,201601030nyg,phi,CoopRi00,rec_td,0,,,,,
player,201601030nyg,phi,CoopRi00,rec_long,0,,,,,
player,201601030nyg,phi,CoopRi00,fumbles,0,,,,,
player,201601030nyg,phi,CoopRi00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,MannEl00,pass_cmp,24,,,,,
player,201601030nyg,nyg,MannEl00,pass_att,43,,,,,
player,201601030nyg,nyg,MannEl00,pass_yds,302,,,,,
player,201601030nyg,nyg,MannEl00,pass_td,2,,,,,
player,201601030nyg,nyg,MannEl00,pass_int,0,,,,,
player,201601030nyg,nyg,MannEl00,pass_sacked,2,,,,,
player,201601030nyg,nyg,MannEl00,pass_sacked_yds,8,,,,,
player,201601030nyg,nyg,MannEl00,pass_long,45,,,,,
player,201601030nyg,nyg,MannEl00,pass_rating,93.4,,,,,
player,201601030nyg,nyg,MannEl00,rush_att,0,,,,,
player,201601030nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201601030nyg,nyg,MannEl00,rush_td,0,,,,,
player,201601030nyg,nyg,MannEl00,rush_long,0,,,,,
player,201601030nyg,nyg,MannEl00,targets,0,,,,,
player,201601030nyg,nyg,MannEl00,rec,0,,,,,
player,201601030nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201601030nyg,nyg,MannEl00,rec_td,0,,,,,
player,201601030nyg,nyg,MannEl00,rec_long,0,,,,,
player,201601030nyg,nyg,MannEl00,fumbles,1,,,,,
player,201601030nyg,nyg,MannEl00,fumbles_lost,1,,,,,
player,201601030nyg,nyg,JennRa00,pass_cmp,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_att,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_yds,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_td,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_int,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_sacked,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_long,0,,,,,
player,201601030nyg,nyg,JennRa00,pass_rating,,,,,,
player,201601030nyg,nyg,JennRa00,rush_att,27,,,,,
player,201601030nyg,nyg,JennRa00,rush_yds,170,,,,,
player,201601030nyg,nyg,JennRa00,rush_td,1,,,,,
player,201601030nyg,nyg,JennRa00,rush_long,35,,,,,
player,201601030nyg,nyg,JennRa00,targets,5,,,,,
player,201601030nyg,nyg,JennRa00,rec,2,,,,,
player,201601030nyg,nyg,JennRa00,rec_yds,6,,,,,
player,201601030nyg,nyg,JennRa00,rec_td,0,,,,,
player,201601030nyg,nyg,JennRa00,rec_long,3,,,,,
player,201601030nyg,nyg,JennRa00,fumbles,0,,,,,
player,201601030nyg,nyg,JennRa00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_cmp,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_att,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_yds,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_td,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_int,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_sacked,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_long,0,,,,,
player,201601030nyg,nyg,WillAn00,pass_rating,,,,,,
player,201601030nyg,nyg,WillAn00,rush_att,5,,,,,
player,201601030nyg,nyg,WillAn00,rush_yds,26,,,,,
player,201601030nyg,nyg,WillAn00,rush_td,0,,,,,
player,201601030nyg,nyg,WillAn00,rush_long,9,,,,,
player,201601030nyg,nyg,WillAn00,targets,0,,,,,
player,201601030nyg,nyg,WillAn00,rec,0,,,,,
player,201601030nyg,nyg,WillAn00,rec_yds,0,,,,,
player,201601030nyg,nyg,WillAn00,rec_td,0,,,,,
player,201601030nyg,nyg,WillAn00,rec_long,0,,,,,
player,201601030nyg,nyg,WillAn00,fumbles,0,,,,,
player,201601030nyg,nyg,WillAn00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_att,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_td,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_int,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_long,0,,,,,
player,201601030nyg,nyg,VereSh00,pass_rating,,,,,,
player,201601030nyg,nyg,VereSh00,rush_att,4,,,,,
player,201601030nyg,nyg,VereSh00,rush_yds,12,,,,,
player,201601030nyg,nyg,VereSh00,rush_td,0,,,,,
player,201601030nyg,nyg,VereSh00,rush_long,4,,,,,
player,201601030nyg,nyg,VereSh00,targets,8,,,,,
player,201601030nyg,nyg,VereSh00,rec,6,,,,,
player,201601030nyg,nyg,VereSh00,rec_yds,72,,,,,
player,201601030nyg,nyg,VereSh00,rec_td,0,,,,,
player,201601030nyg,nyg,VereSh00,rec_long,15,,,,,
player,201601030nyg,nyg,VereSh00,fumbles,0,,,,,
player,201601030nyg,nyg,VereSh00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_att,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_td,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_int,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_long,0,,,,,
player,201601030nyg,nyg,RandRu00,pass_rating,,,,,,
player,201601030nyg,nyg,RandRu00,rush_att,0,,,,,
player,201601030nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201601030nyg,nyg,RandRu00,rush_td,0,,,,,
player,201601030nyg,nyg,RandRu00,rush_long,0,,,,,
player,201601030nyg,nyg,RandRu00,targets,7,,,,,
player,201601030nyg,nyg,RandRu00,rec,4,,,,,
player,201601030nyg,nyg,RandRu00,rec_yds,79,,,,,
player,201601030nyg,nyg,RandRu00,rec_td,1,,,,,
player,201601030nyg,nyg,RandRu00,rec_long,45,,,,,
player,201601030nyg,nyg,RandRu00,fumbles,0,,,,,
player,201601030nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_cmp,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_att,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_yds,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_td,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_int,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_sacked,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_long,0,,,,,
player,201601030nyg,nyg,TyexWi00,pass_rating,,,,,,
player,201601030nyg,nyg,TyexWi00,rush_att,0,,,,,
player,201601030nyg,nyg,TyexWi00,rush_yds,0,,,,,
player,201601030nyg,nyg,TyexWi00,rush_td,0,,,,,
player,201601030nyg,nyg,TyexWi00,rush_long,0,,,,,
player,201601030nyg,nyg,TyexWi00,targets,8,,,,,
player,201601030nyg,nyg,TyexWi00,rec,5,,,,,
player,201601030nyg,nyg,TyexWi00,rec_yds,67,,,,,
player,201601030nyg,nyg,TyexWi00,rec_td,1,,,,,
player,201601030nyg,nyg,TyexWi00,rec_long,18,,,,,
player,201601030nyg,nyg,TyexWi00,fumbles,0,,,,,
player,201601030nyg,nyg,TyexWi00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_cmp,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_att,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_yds,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_td,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_int,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_sacked,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_long,0,,,,,
player,201601030nyg,nyg,BeckOd00,pass_rating,,,,,,
player,201601030nyg,nyg,BeckOd00,rush_att,0,,,,,
player,201601030nyg,nyg,BeckOd00,rush_yds,0,,,,,
player,201601030nyg,nyg,BeckOd00,rush_td,0,,,,,
player,201601030nyg,nyg,BeckOd00,rush_long,0,,,,,
player,201601030nyg,nyg,BeckOd00,targets,7,,,,,
player,201601030nyg,nyg,BeckOd00,rec,5,,,,,
player,201601030nyg,nyg,BeckOd00,rec_yds,54,,,,,
player,201601030nyg,nyg,BeckOd00,rec_td,0,,,,,
player,201601030nyg,nyg,BeckOd00,rec_long,24,,,,,
player,201601030nyg,nyg,BeckOd00,fumbles,0,,,,,
player,201601030nyg,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_cmp,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_att,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_yds,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_td,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_int,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_sacked,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_long,0,,,,,
player,201601030nyg,nyg,NickHa01,pass_rating,,,,,,
player,201601030nyg,nyg,NickHa01,rush_att,0,,,,,
player,201601030nyg,nyg,NickHa01,rush_yds,0,,,,,
player,201601030nyg,nyg,NickHa01,rush_td,0,,,,,
player,201601030nyg,nyg,NickHa01,rush_long,0,,,,,
player,201601030nyg,nyg,NickHa01,targets,4,,,,,
player,201601030nyg,nyg,NickHa01,rec,2,,,,,
player,201601030nyg,nyg,NickHa01,rec_yds,24,,,,,
player,201601030nyg,nyg,NickHa01,rec_td,0,,,,,
player,201601030nyg,nyg,NickHa01,rec_long,19,,,,,
player,201601030nyg,nyg,NickHa01,fumbles,0,,,,,
player,201601030nyg,nyg,NickHa01,fumbles_lost,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_cmp,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_att,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_yds,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_td,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_int,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_sacked,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_sacked_yds,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_long,0,,,,,
player,201601030nyg,nyg,WhitMy00,pass_rating,,,,,,
player,201601030nyg,nyg,WhitMy00,rush_att,0,,,,,
player,201601030nyg,nyg,WhitMy00,rush_yds,0,,,,,
player,201601030nyg,nyg,WhitMy00,rush_td,0,,,,,
player,201601030nyg,nyg,WhitMy00,rush_long,0,,,,,
player,201601030nyg,nyg,WhitMy00,targets,3,,,,,
player,201601030nyg,nyg,WhitMy00,rec,0,,,,,
player,201601030nyg,nyg,WhitMy00,rec_yds,0,,,,,
