game,2015,16,20151227,201512270min,nyg,"New York Giants",17,min,"Minnesota Vikings",49
player,201512270min,min,WallMi00,pass_long,0,,,,,
player,201512270min,min,WallMi00,pass_rating,,,,,,
player,201512270min,min,WallMi00,rush_att,0,,,,,
player,201512270min,min,WallMi00,rush_yds,0,,,,,
player,201512270min,min,WallMi00,rush_td,0,,,,,
player,201512270min,min,WallMi00,rush_long,0,,,,,
player,201512270min,min,WallMi00,targets,6,,,,,
player,201512270min,min,WallMi00,rec,2,,,,,
player,201512270min,min,WallMi00,rec_yds,11,,,,,
player,201512270min,min,WallMi00,rec_td,0,,,,,
player,201512270min,min,WallMi00,rec_long,8,,,,,
player,201512270min,min,WallMi00,fumbles,0,,,,,
player,201512270min,min,WallMi00,fumbles_lost,0,,,,,
player,201512270min,min,ThieAd00,pass_cmp,0,,,,,
player,201512270min,min,ThieAd00,pass_att,0,,,,,
player,201512270min,min,ThieAd00,pass_yds,0,,,,,
player,201512270min,min,ThieAd00,pass_td,0,,,,,
player,201512270min,min,ThieAd00,pass_int,0,,,,,
player,201512270min,min,ThieAd00,pass_sacked,0,,,,,
player,201512270min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201512270min,min,ThieAd00,pass_long,0,,,,,
player,201512270min,min,ThieAd00,pass_rating,,,,,,
player,201512270min,min,ThieAd00,rush_att,0,,,,,
player,201512270min,min,ThieAd00,rush_yds,0,,,,,
player,201512270min,min,ThieAd00,rush_td,0,,,,,
player,201512270min,min,ThieAd00,rush_long,0,,,,,
player,201512270min,min,ThieAd00,targets,1,,,,,
player,201512270min,min,ThieAd00,rec,1,,,,,
player,201512270min,min,ThieAd00,rec_yds,5,,,,,
player,201512270min,min,ThieAd00,rec_td,0,,,,,
player,201512270min,min,ThieAd00,rec_long,5,,,,,
player,201512270min,min,ThieAd00,fumbles,0,,,,,
player,201512270min,min,ThieAd00,fumbles_lost,0,,,,,
player,201512270min,min,ElliRh00,pass_cmp,0,,,,,
player,201512270min,min,ElliRh00,pass_att,0,,,,,
player,201512270min,min,ElliRh00,pass_yds,0,,,,,
player,201512270min,min,ElliRh00,pass_td,0,,,,,
player,201512270min,min,ElliRh00,pass_int,0,,,,,
player,201512270min,min,ElliRh00,pass_sacked,0,,,,,
player,201512270min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201512270min,min,ElliRh00,pass_long,0,,,,,
player,201512270min,min,ElliRh00,pass_rating,,,,,,
player,201512270min,min,ElliRh00,rush_att,0,,,,,
player,201512270min,min,ElliRh00,rush_yds,0,,,,,
player,201512270min,min,ElliRh00,rush_td,0,,,,,
player,201512270min,min,ElliRh00,rush_long,0,,,,,
player,201512270min,min,ElliRh00,targets,1,,,,,
player,201512270min,min,ElliRh00,rec,0,,,,,
player,201512270min,min,ElliRh00,rec_yds,0,,,,,
player,201512270min,min,ElliRh00,rec_td,0,,,,,
player,201512270min,min,ElliRh00,rec_long,0,,,,,
player,201512270min,min,ElliRh00,fumbles,0,,,,,
player,201512270min,min,ElliRh00,fumbles_lost,0,,,,,
player,201512270min,min,HillSh00,pass_cmp,0,,,,,
player,201512270min,min,HillSh00,pass_att,0,,,,,
player,201512270min,min,HillSh00,pass_yds,0,,,,,
player,201512270min,min,HillSh00,pass_td,0,,,,,
player,201512270min,min,HillSh00,pass_int,0,,,,,
player,201512270min,min,HillSh00,pass_sacked,0,,,,,
player,201512270min,min,HillSh00,pass_sacked_yds,0,,,,,
player,201512270min,min,HillSh00,pass_long,0,,,,,
player,201512270min,min,HillSh00,pass_rating,,,,,,
player,201512270min,min,HillSh00,rush_att,3,,,,,
player,201512270min,min,HillSh00,rush_yds,-4,,,,,
player,201512270min,min,HillSh00,rush_td,0,,,,,
player,201512270min,min,HillSh00,rush_long,-1,,,,,
player,201512270min,min,HillSh00,targets,0,,,,,
player,201512270min,min,HillSh00,rec,0,,,,,
player,201512270min,min,HillSh00,rec_yds,0,,,,,
player,201512270min,min,HillSh00,rec_td,0,,,,,
player,201512270min,min,HillSh00,rec_long,0,,,,,
player,201512270min,min,HillSh00,fumbles,0,,,,,
player,201512270min,min,HillSh00,fumbles_lost,0,,,,,
player,201512270min,nyg,AyerRo99,def_int,0,,,,,
player,201512270min,nyg,AyerRo99,def_int_yds,0,,,,,
player,201512270min,nyg,AyerRo99,def_int_td,0,,,,,
player,201512270min,nyg,AyerRo99,def_int_long,0,,,,,
player,201512270min,nyg,AyerRo99,pass_defended,0,,,,,
player,201512270min,nyg,AyerRo99,sacks,1.5,,,,,
player,201512270min,nyg,AyerRo99,tackles_combined,6,,,,,
player,201512270min,nyg,AyerRo99,tackles_solo,5,,,,,
player,201512270min,nyg,AyerRo99,tackles_assists,1,,,,,
player,201512270min,nyg,AyerRo99,tackles_loss,1,,,,,
player,201512270min,nyg,AyerRo99,qb_hits,3,,,,,
player,201512270min,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201512270min,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201512270min,nyg,CasiJo99,def_int,0,,,,,
player,201512270min,nyg,CasiJo99,def_int_yds,0,,,,,
player,201512270min,nyg,CasiJo99,def_int_td,0,,,,,
player,201512270min,nyg,CasiJo99,def_int_long,0,,,,,
player,201512270min,nyg,CasiJo99,pass_defended,0,,,,,
player,201512270min,nyg,CasiJo99,sacks,1.0,,,,,
player,201512270min,nyg,CasiJo99,tackles_combined,10,,,,,
player,201512270min,nyg,CasiJo99,tackles_solo,7,,,,,
player,201512270min,nyg,CasiJo99,tackles_assists,3,,,,,
player,201512270min,nyg,CasiJo99,tackles_loss,2,,,,,
player,201512270min,nyg,CasiJo99,qb_hits,1,,,,,
player,201512270min,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201512270min,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201512270min,nyg,SelvGe99,def_int,0,,,,,
player,201512270min,nyg,SelvGe99,def_int_yds,0,,,,,
player,201512270min,nyg,SelvGe99,def_int_td,0,,,,,
player,201512270min,nyg,SelvGe99,def_int_long,0,,,,,
player,201512270min,nyg,SelvGe99,pass_defended,0,,,,,
player,201512270min,nyg,SelvGe99,sacks,0.5,,,,,
player,201512270min,nyg,SelvGe99,tackles_combined,3,,,,,
player,201512270min,nyg,SelvGe99,tackles_solo,2,,,,,
player,201512270min,nyg,SelvGe99,tackles_assists,1,,,,,
player,201512270min,nyg,SelvGe99,tackles_loss,0,,,,,
player,201512270min,nyg,SelvGe99,qb_hits,1,,,,,
player,201512270min,nyg,SelvGe99,fumbles_rec,0,,,,,
player,201512270min,nyg,SelvGe99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,SelvGe99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,SelvGe99,fumbles_forced,0,,,,,
player,201512270min,nyg,CollLa00,def_int,0,,,,,
player,201512270min,nyg,CollLa00,def_int_yds,0,,,,,
player,201512270min,nyg,CollLa00,def_int_td,0,,,,,
player,201512270min,nyg,CollLa00,def_int_long,0,,,,,
player,201512270min,nyg,CollLa00,pass_defended,0,,,,,
player,201512270min,nyg,CollLa00,sacks,0.0,,,,,
player,201512270min,nyg,CollLa00,tackles_combined,8,,,,,
player,201512270min,nyg,CollLa00,tackles_solo,7,,,,,
player,201512270min,nyg,CollLa00,tackles_assists,1,,,,,
player,201512270min,nyg,CollLa00,tackles_loss,1,,,,,
player,201512270min,nyg,CollLa00,qb_hits,0,,,,,
player,201512270min,nyg,CollLa00,fumbles_rec,0,,,,,
player,201512270min,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,CollLa00,fumbles_forced,0,,,,,
player,201512270min,nyg,BrinJa99,def_int,0,,,,,
player,201512270min,nyg,BrinJa99,def_int_yds,0,,,,,
player,201512270min,nyg,BrinJa99,def_int_td,0,,,,,
player,201512270min,nyg,BrinJa99,def_int_long,0,,,,,
player,201512270min,nyg,BrinJa99,pass_defended,0,,,,,
player,201512270min,nyg,BrinJa99,sacks,0.0,,,,,
player,201512270min,nyg,BrinJa99,tackles_combined,7,,,,,
player,201512270min,nyg,BrinJa99,tackles_solo,5,,,,,
player,201512270min,nyg,BrinJa99,tackles_assists,2,,,,,
player,201512270min,nyg,BrinJa99,tackles_loss,0,,,,,
player,201512270min,nyg,BrinJa99,qb_hits,0,,,,,
player,201512270min,nyg,BrinJa99,fumbles_rec,0,,,,,
player,201512270min,nyg,BrinJa99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,BrinJa99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,BrinJa99,fumbles_forced,0,,,,,
player,201512270min,nyg,AmukPr00,def_int,0,,,,,
player,201512270min,nyg,AmukPr00,def_int_yds,0,,,,,
player,201512270min,nyg,AmukPr00,def_int_td,0,,,,,
player,201512270min,nyg,AmukPr00,def_int_long,0,,,,,
player,201512270min,nyg,AmukPr00,pass_defended,1,,,,,
player,201512270min,nyg,AmukPr00,sacks,0.0,,,,,
player,201512270min,nyg,AmukPr00,tackles_combined,6,,,,,
player,201512270min,nyg,AmukPr00,tackles_solo,6,,,,,
player,201512270min,nyg,AmukPr00,tackles_assists,0,,,,,
player,201512270min,nyg,AmukPr00,tackles_loss,1,,,,,
player,201512270min,nyg,AmukPr00,qb_hits,0,,,,,
player,201512270min,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201512270min,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201512270min,nyg,BromJa00,def_int,0,,,,,
player,201512270min,nyg,BromJa00,def_int_yds,0,,,,,
player,201512270min,nyg,BromJa00,def_int_td,0,,,,,
player,201512270min,nyg,BromJa00,def_int_long,0,,,,,
player,201512270min,nyg,BromJa00,pass_defended,0,,,,,
player,201512270min,nyg,BromJa00,sacks,0.0,,,,,
player,201512270min,nyg,BromJa00,tackles_combined,4,,,,,
player,201512270min,nyg,BromJa00,tackles_solo,2,,,,,
player,201512270min,nyg,BromJa00,tackles_assists,2,,,,,
player,201512270min,nyg,BromJa00,tackles_loss,0,,,,,
player,201512270min,nyg,BromJa00,qb_hits,1,,,,,
player,201512270min,nyg,BromJa00,fumbles_rec,0,,,,,
player,201512270min,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,BromJa00,fumbles_forced,0,,,,,
player,201512270min,nyg,RodgDo99,def_int,0,,,,,
player,201512270min,nyg,RodgDo99,def_int_yds,0,,,,,
player,201512270min,nyg,RodgDo99,def_int_td,0,,,,,
player,201512270min,nyg,RodgDo99,def_int_long,0,,,,,
player,201512270min,nyg,RodgDo99,pass_defended,0,,,,,
player,201512270min,nyg,RodgDo99,sacks,0.0,,,,,
player,201512270min,nyg,RodgDo99,tackles_combined,4,,,,,
player,201512270min,nyg,RodgDo99,tackles_solo,4,,,,,
player,201512270min,nyg,RodgDo99,tackles_assists,0,,,,,
player,201512270min,nyg,RodgDo99,tackles_loss,0,,,,,
player,201512270min,nyg,RodgDo99,qb_hits,0,,,,,
player,201512270min,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201512270min,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201512270min,nyg,DahlCr99,def_int,0,,,,,
player,201512270min,nyg,DahlCr99,def_int_yds,0,,,,,
player,201512270min,nyg,DahlCr99,def_int_td,0,,,,,
player,201512270min,nyg,DahlCr99,def_int_long,0,,,,,
player,201512270min,nyg,DahlCr99,pass_defended,0,,,,,
player,201512270min,nyg,DahlCr99,sacks,0.0,,,,,
player,201512270min,nyg,DahlCr99,tackles_combined,3,,,,,
player,201512270min,nyg,DahlCr99,tackles_solo,3,,,,,
player,201512270min,nyg,DahlCr99,tackles_assists,0,,,,,
player,201512270min,nyg,DahlCr99,tackles_loss,0,,,,,
player,201512270min,nyg,DahlCr99,qb_hits,0,,,,,
player,201512270min,nyg,DahlCr99,fumbles_rec,0,,,,,
player,201512270min,nyg,DahlCr99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,DahlCr99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,DahlCr99,fumbles_forced,0,,,,,
player,201512270min,nyg,ThomJ.02,def_int,0,,,,,
player,201512270min,nyg,ThomJ.02,def_int_yds,0,,,,,
player,201512270min,nyg,ThomJ.02,def_int_td,0,,,,,
player,201512270min,nyg,ThomJ.02,def_int_long,0,,,,,
player,201512270min,nyg,ThomJ.02,pass_defended,0,,,,,
player,201512270min,nyg,ThomJ.02,sacks,0.0,,,,,
player,201512270min,nyg,ThomJ.02,tackles_combined,3,,,,,
player,201512270min,nyg,ThomJ.02,tackles_solo,3,,,,,
player,201512270min,nyg,ThomJ.02,tackles_assists,0,,,,,
player,201512270min,nyg,ThomJ.02,tackles_loss,0,,,,,
player,201512270min,nyg,ThomJ.02,qb_hits,0,,,,,
player,201512270min,nyg,ThomJ.02,fumbles_rec,0,,,,,
player,201512270min,nyg,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,ThomJ.02,fumbles_rec_td,0,,,,,
player,201512270min,nyg,ThomJ.02,fumbles_forced,0,,,,,
player,201512270min,nyg,HerzMa00,def_int,0,,,,,
player,201512270min,nyg,HerzMa00,def_int_yds,0,,,,,
player,201512270min,nyg,HerzMa00,def_int_td,0,,,,,
player,201512270min,nyg,HerzMa00,def_int_long,0,,,,,
player,201512270min,nyg,HerzMa00,pass_defended,0,,,,,
player,201512270min,nyg,HerzMa00,sacks,0.0,,,,,
player,201512270min,nyg,HerzMa00,tackles_combined,2,,,,,
player,201512270min,nyg,HerzMa00,tackles_solo,1,,,,,
player,201512270min,nyg,HerzMa00,tackles_assists,1,,,,,
player,201512270min,nyg,HerzMa00,tackles_loss,1,,,,,
player,201512270min,nyg,HerzMa00,qb_hits,0,,,,,
player,201512270min,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201512270min,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201512270min,nyg,MeriBr99,def_int,0,,,,,
player,201512270min,nyg,MeriBr99,def_int_yds,0,,,,,
player,201512270min,nyg,MeriBr99,def_int_td,0,,,,,
player,201512270min,nyg,MeriBr99,def_int_long,0,,,,,
player,201512270min,nyg,MeriBr99,pass_defended,0,,,,,
player,201512270min,nyg,MeriBr99,sacks,0.0,,,,,
player,201512270min,nyg,MeriBr99,tackles_combined,2,,,,,
player,201512270min,nyg,MeriBr99,tackles_solo,1,,,,,
player,201512270min,nyg,MeriBr99,tackles_assists,1,,,,,
player,201512270min,nyg,MeriBr99,tackles_loss,0,,,,,
player,201512270min,nyg,MeriBr99,qb_hits,0,,,,,
player,201512270min,nyg,MeriBr99,fumbles_rec,0,,,,,
player,201512270min,nyg,MeriBr99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,MeriBr99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,MeriBr99,fumbles_forced,0,,,,,
player,201512270min,nyg,PierJa99,def_int,0,,,,,
player,201512270min,nyg,PierJa99,def_int_yds,0,,,,,
player,201512270min,nyg,PierJa99,def_int_td,0,,,,,
player,201512270min,nyg,PierJa99,def_int_long,0,,,,,
player,201512270min,nyg,PierJa99,pass_defended,1,,,,,
player,201512270min,nyg,PierJa99,sacks,0.0,,,,,
player,201512270min,nyg,PierJa99,tackles_combined,2,,,,,
player,201512270min,nyg,PierJa99,tackles_solo,2,,,,,
player,201512270min,nyg,PierJa99,tackles_assists,0,,,,,
player,201512270min,nyg,PierJa99,tackles_loss,0,,,,,
player,201512270min,nyg,PierJa99,qb_hits,1,,,,,
player,201512270min,nyg,PierJa99,fumbles_rec,0,,,,,
player,201512270min,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201512270min,nyg,PierJa99,fumbles_forced,0,,,,,
player,201512270min,nyg,WynnKe00,def_int,0,,,,,
player,201512270min,nyg,WynnKe00,def_int_yds,0,,,,,
player,201512270min,nyg,WynnKe00,def_int_td,0,,,,,
player,201512270min,nyg,WynnKe00,def_int_long,0,,,,,
player,201512270min,nyg,WynnKe00,pass_defended,0,,,,,
player,201512270min,nyg,WynnKe00,sacks,0.0,,,,,
player,201512270min,nyg,WynnKe00,tackles_combined,2,,,,,
player,201512270min,nyg,WynnKe00,tackles_solo,2,,,,,
player,201512270min,nyg,WynnKe00,tackles_assists,0,,,,,
player,201512270min,nyg,WynnKe00,tackles_loss,0,,,,,
player,201512270min,nyg,WynnKe00,qb_hits,0,,,,,
player,201512270min,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201512270min,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201512270min,nyg,BarsBr00,def_int,0,,,,,
player,201512270min,nyg,BarsBr00,def_int_yds,0,,,,,
player,201512270min,nyg,BarsBr00,def_int_td,0,,,,,
player,201512270min,nyg,BarsBr00,def_int_long,0,,,,,
player,201512270min,nyg,BarsBr00,pass_defended,0,,,,,
player,201512270min,nyg,BarsBr00,sacks,0.0,,,,,
player,201512270min,nyg,BarsBr00,tackles_combined,1,,,,,
player,201512270min,nyg,BarsBr00,tackles_solo,1,,,,,
player,201512270min,nyg,BarsBr00,tackles_assists,0,,,,,
player,201512270min,nyg,BarsBr00,tackles_loss,0,,,,,
player,201512270min,nyg,BarsBr00,qb_hits,0,,,,,
player,201512270min,nyg,BarsBr00,fumbles_rec,0,,,,,
player,201512270min,nyg,BarsBr00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,BarsBr00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,BarsBr00,fumbles_forced,0,,,,,
player,201512270min,nyg,JacoTr00,def_int,0,,,,,
player,201512270min,nyg,JacoTr00,def_int_yds,0,,,,,
player,201512270min,nyg,JacoTr00,def_int_td,0,,,,,
player,201512270min,nyg,JacoTr00,def_int_long,0,,,,,
player,201512270min,nyg,JacoTr00,pass_defended,0,,,,,
player,201512270min,nyg,JacoTr00,sacks,0.0,,,,,
player,201512270min,nyg,JacoTr00,tackles_combined,1,,,,,
player,201512270min,nyg,JacoTr00,tackles_solo,1,,,,,
player,201512270min,nyg,JacoTr00,tackles_assists,0,,,,,
player,201512270min,nyg,JacoTr00,tackles_loss,0,,,,,
player,201512270min,nyg,JacoTr00,qb_hits,0,,,,,
player,201512270min,nyg,JacoTr00,fumbles_rec,0,,,,,
player,201512270min,nyg,JacoTr00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,JacoTr00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,JacoTr00,fumbles_forced,0,,,,,
player,201512270min,nyg,JenkCu20,def_int,0,,,,,
player,201512270min,nyg,JenkCu20,def_int_yds,0,,,,,
player,201512270min,nyg,JenkCu20,def_int_td,0,,,,,
player,201512270min,nyg,JenkCu20,def_int_long,0,,,,,
player,201512270min,nyg,JenkCu20,pass_defended,0,,,,,
player,201512270min,nyg,JenkCu20,sacks,0.0,,,,,
player,201512270min,nyg,JenkCu20,tackles_combined,1,,,,,
player,201512270min,nyg,JenkCu20,tackles_solo,1,,,,,
player,201512270min,nyg,JenkCu20,tackles_assists,0,,,,,
player,201512270min,nyg,JenkCu20,tackles_loss,0,,,,,
player,201512270min,nyg,JenkCu20,qb_hits,1,,,,,
player,201512270min,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201512270min,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201512270min,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201512270min,nyg,WadeTr00,def_int,0,,,,,
player,201512270min,nyg,WadeTr00,def_int_yds,0,,,,,
player,201512270min,nyg,WadeTr00,def_int_td,0,,,,,
player,201512270min,nyg,WadeTr00,def_int_long,0,,,,,
player,201512270min,nyg,WadeTr00,pass_defended,1,,,,,
player,201512270min,nyg,WadeTr00,sacks,0.0,,,,,
player,201512270min,nyg,WadeTr00,tackles_combined,1,,,,,
player,201512270min,nyg,WadeTr00,tackles_solo,1,,,,,
player,201512270min,nyg,WadeTr00,tackles_assists,0,,,,,
player,201512270min,nyg,WadeTr00,tackles_loss,0,,,,,
player,201512270min,nyg,WadeTr00,qb_hits,0,,,,,
player,201512270min,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201512270min,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201512270min,nyg,HarrDw00,def_int,0,,,,,
player,201512270min,nyg,HarrDw00,def_int_yds,0,,,,,
player,201512270min,nyg,HarrDw00,def_int_td,0,,,,,
player,201512270min,nyg,HarrDw00,def_int_long,0,,,,,
player,201512270min,nyg,HarrDw00,pass_defended,0,,,,,
player,201512270min,nyg,HarrDw00,sacks,0.0,,,,,
player,201512270min,nyg,HarrDw00,tackles_combined,0,,,,,
player,201512270min,nyg,HarrDw00,tackles_solo,0,,,,,
player,201512270min,nyg,HarrDw00,tackles_assists,0,,,,,
player,201512270min,nyg,HarrDw00,tackles_loss,0,,,,,
player,201512270min,nyg,HarrDw00,qb_hits,0,,,,,
player,201512270min,nyg,HarrDw00,fumbles_rec,1,,,,,
player,201512270min,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201512270min,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201512270min,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201512270min,min,SmitHa00,def_int,1,,,,,
player,201512270min,min,SmitHa00,def_int_yds,35,,,,,
player,201512270min,min,SmitHa00,def_int_td,1,,,,,
player,201512270min,min,SmitHa00,def_int_long,35,,,,,
player,201512270min,min,SmitHa00,pass_defended,1,,,,,
player,201512270min,min,SmitHa00,sacks,0.0,,,,,
player,201512270min,min,SmitHa00,tackles_combined,5,,,,,
player,201512270min,min,SmitHa00,tackles_solo,4,,,,,
player,201512270min,min,SmitHa00,tackles_assists,1,,,,,
player,201512270min,min,SmitHa00,tackles_loss,0,,,,,
player,201512270min,min,SmitHa00,qb_hits,0,,,,,
player,201512270min,min,SmitHa00,fumbles_rec,0,,,,,
player,201512270min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201512270min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201512270min,min,SmitHa00,fumbles_forced,0,,,,,
player,201512270min,min,MunnCa99,def_int,1,,,,,
player,201512270min,min,MunnCa99,def_int_yds,32,,,,,
player,201512270min,min,MunnCa99,def_int_td,0,,,,,
player,201512270min,min,MunnCa99,def_int_long,32,,,,,
player,201512270min,min,MunnCa99,pass_defended,1,,,,,
player,201512270min,min,MunnCa99,sacks,0.0,,,,,
player,201512270min,min,MunnCa99,tackles_combined,3,,,,,
player,201512270min,min,MunnCa99,tackles_solo,3,,,,,
player,201512270min,min,MunnCa99,tackles_assists,0,,,,,
player,201512270min,min,MunnCa99,tackles_loss,0,,,,,
player,201512270min,min,MunnCa99,qb_hits,1,,,,,
player,201512270min,min,MunnCa99,fumbles_rec,0,,,,,
player,201512270min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201512270min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201512270min,min,MunnCa99,fumbles_forced,0,,,,,
player,201512270min,min,SendAn00,def_int,1,,,,,
player,201512270min,min,SendAn00,def_int_yds,9,,,,,
player,201512270min,min,SendAn00,def_int_td,0,,,,,
player,201512270min,min,SendAn00,def_int_long,9,,,,,
player,201512270min,min,SendAn00,pass_defended,1,,,,,
player,201512270min,min,SendAn00,sacks,0.0,,,,,
player,201512270min,min,SendAn00,tackles_combined,3,,,,,
player,201512270min,min,SendAn00,tackles_solo,3,,,,,
player,201512270min,min,SendAn00,tackles_assists,0,,,,,
player,201512270min,min,SendAn00,tackles_loss,0,,,,,
player,201512270min,min,SendAn00,qb_hits,0,,,,,
player,201512270min,min,SendAn00,fumbles_rec,0,,,,,
player,201512270min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201512270min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201512270min,min,SendAn00,fumbles_forced,0,,,,,
player,201512270min,min,JohnTo01,def_int,0,,,,,
player,201512270min,min,JohnTo01,def_int_yds,0,,,,,
player,201512270min,min,JohnTo01,def_int_td,0,,,,,
player,201512270min,min,JohnTo01,def_int_long,0,,,,,
player,201512270min,min,JohnTo01,pass_defended,0,,,,,
player,201512270min,min,JohnTo01,sacks,2.0,,,,,
player,201512270min,min,JohnTo01,tackles_combined,5,,,,,
player,201512270min,min,JohnTo01,tackles_solo,4,,,,,
player,201512270min,min,JohnTo01,tackles_assists,1,,,,,
player,201512270min,min,JohnTo01,tackles_loss,2,,,,,
player,201512270min,min,JohnTo01,qb_hits,2,,,,,
player,201512270min,min,JohnTo01,fumbles_rec,0,,,,,
player,201512270min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201512270min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201512270min,min,JohnTo01,fumbles_forced,0,,,,,
player,201512270min,min,HuntDa01,def_int,0,,,,,
player,201512270min,min,HuntDa01,def_int_yds,0,,,,,
player,201512270min,min,HuntDa01,def_int_td,0,,,,,
player,201512270min,min,HuntDa01,def_int_long,0,,,,,
player,201512270min,min,HuntDa01,pass_defended,0,,,,,
player,201512270min,min,HuntDa01,sacks,1.0,,,,,
player,201512270min,min,HuntDa01,tackles_combined,3,,,,,
player,201512270min,min,HuntDa01,tackles_solo,3,,,,,
player,201512270min,min,HuntDa01,tackles_assists,0,,,,,
player,201512270min,min,HuntDa01,tackles_loss,1,,,,,
player,201512270min,min,HuntDa01,qb_hits,1,,,,,
player,201512270min,min,HuntDa01,fumbles_rec,0,,,,,
player,201512270min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201512270min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201512270min,min,HuntDa01,fumbles_forced,0,,,,,
player,201512270min,min,RobiBr98,def_int,0,,,,,
player,201512270min,min,RobiBr98,def_int_yds,0,,,,,
player,201512270min,min,RobiBr98,def_int_td,0,,,,,
player,201512270min,min,RobiBr98,def_int_long,0,,,,,
player,201512270min,min,RobiBr98,pass_defended,0,,,,,
player,201512270min,min,RobiBr98,sacks,1.0,,,,,
player,201512270min,min,RobiBr98,tackles_combined,1,,,,,
player,201512270min,min,RobiBr98,tackles_solo,1,,,,,
player,201512270min,min,RobiBr98,tackles_assists,0,,,,,
player,201512270min,min,RobiBr98,tackles_loss,1,,,,,
player,201512270min,min,RobiBr98,qb_hits,2,,,,,
player,201512270min,min,RobiBr98,fumbles_rec,0,,,,,
player,201512270min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201512270min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201512270min,min,RobiBr98,fumbles_forced,0,,,,,
player,201512270min,min,GreeCh99,def_int,0,,,,,
player,201512270min,min,GreeCh99,def_int_yds,0,,,,,
player,201512270min,min,GreeCh99,def_int_td,0,,,,,
