game,2015,12,20151129,201511290oti,rai,"Oakland Raiders",24,oti,"Tennessee Titans",21
player,201511290oti,rai,McGlMa01,rec_td,0,,,,,
player,201511290oti,rai,McGlMa01,rec_long,0,,,,,
player,201511290oti,rai,McGlMa01,fumbles,0,,,,,
player,201511290oti,rai,McGlMa01,fumbles_lost,0,,,,,
player,201511290oti,rai,MurrLa00,pass_cmp,0,,,,,
player,201511290oti,rai,MurrLa00,pass_att,0,,,,,
player,201511290oti,rai,MurrLa00,pass_yds,0,,,,,
player,201511290oti,rai,MurrLa00,pass_td,0,,,,,
player,201511290oti,rai,MurrLa00,pass_int,0,,,,,
player,201511290oti,rai,MurrLa00,pass_sacked,,,,,,
player,201511290oti,rai,MurrLa00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,MurrLa00,pass_long,0,,,,,
player,201511290oti,rai,MurrLa00,pass_rating,,,,,,
player,201511290oti,rai,MurrLa00,rush_att,22,,,,,
player,201511290oti,rai,MurrLa00,rush_yds,59,,,,,
player,201511290oti,rai,MurrLa00,rush_td,0,,,,,
player,201511290oti,rai,MurrLa00,rush_long,8,,,,,
player,201511290oti,rai,MurrLa00,targets,3,,,,,
player,201511290oti,rai,MurrLa00,rec,1,,,,,
player,201511290oti,rai,MurrLa00,rec_yds,23,,,,,
player,201511290oti,rai,MurrLa00,rec_td,0,,,,,
player,201511290oti,rai,MurrLa00,rec_long,23,,,,,
player,201511290oti,rai,MurrLa00,fumbles,0,,,,,
player,201511290oti,rai,MurrLa00,fumbles_lost,0,,,,,
player,201511290oti,rai,OlawJa00,pass_cmp,0,,,,,
player,201511290oti,rai,OlawJa00,pass_att,0,,,,,
player,201511290oti,rai,OlawJa00,pass_yds,0,,,,,
player,201511290oti,rai,OlawJa00,pass_td,0,,,,,
player,201511290oti,rai,OlawJa00,pass_int,0,,,,,
player,201511290oti,rai,OlawJa00,pass_sacked,,,,,,
player,201511290oti,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,OlawJa00,pass_long,0,,,,,
player,201511290oti,rai,OlawJa00,pass_rating,,,,,,
player,201511290oti,rai,OlawJa00,rush_att,2,,,,,
player,201511290oti,rai,OlawJa00,rush_yds,17,,,,,
player,201511290oti,rai,OlawJa00,rush_td,0,,,,,
player,201511290oti,rai,OlawJa00,rush_long,10,,,,,
player,201511290oti,rai,OlawJa00,targets,1,,,,,
player,201511290oti,rai,OlawJa00,rec,0,,,,,
player,201511290oti,rai,OlawJa00,rec_yds,0,,,,,
player,201511290oti,rai,OlawJa00,rec_td,0,,,,,
player,201511290oti,rai,OlawJa00,rec_long,0,,,,,
player,201511290oti,rai,OlawJa00,fumbles,0,,,,,
player,201511290oti,rai,OlawJa00,fumbles_lost,0,,,,,
player,201511290oti,rai,HeluRo00,pass_cmp,0,,,,,
player,201511290oti,rai,HeluRo00,pass_att,0,,,,,
player,201511290oti,rai,HeluRo00,pass_yds,0,,,,,
player,201511290oti,rai,HeluRo00,pass_td,0,,,,,
player,201511290oti,rai,HeluRo00,pass_int,0,,,,,
player,201511290oti,rai,HeluRo00,pass_sacked,,,,,,
player,201511290oti,rai,HeluRo00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,HeluRo00,pass_long,0,,,,,
player,201511290oti,rai,HeluRo00,pass_rating,,,,,,
player,201511290oti,rai,HeluRo00,rush_att,2,,,,,
player,201511290oti,rai,HeluRo00,rush_yds,3,,,,,
player,201511290oti,rai,HeluRo00,rush_td,0,,,,,
player,201511290oti,rai,HeluRo00,rush_long,2,,,,,
player,201511290oti,rai,HeluRo00,targets,0,,,,,
player,201511290oti,rai,HeluRo00,rec,0,,,,,
player,201511290oti,rai,HeluRo00,rec_yds,0,,,,,
player,201511290oti,rai,HeluRo00,rec_td,0,,,,,
player,201511290oti,rai,HeluRo00,rec_long,0,,,,,
player,201511290oti,rai,HeluRo00,fumbles,0,,,,,
player,201511290oti,rai,HeluRo00,fumbles_lost,0,,,,,
player,201511290oti,rai,CoopAm00,pass_cmp,0,,,,,
player,201511290oti,rai,CoopAm00,pass_att,0,,,,,
player,201511290oti,rai,CoopAm00,pass_yds,0,,,,,
player,201511290oti,rai,CoopAm00,pass_td,0,,,,,
player,201511290oti,rai,CoopAm00,pass_int,0,,,,,
player,201511290oti,rai,CoopAm00,pass_sacked,,,,,,
player,201511290oti,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,CoopAm00,pass_long,0,,,,,
player,201511290oti,rai,CoopAm00,pass_rating,,,,,,
player,201511290oti,rai,CoopAm00,rush_att,0,,,,,
player,201511290oti,rai,CoopAm00,rush_yds,0,,,,,
player,201511290oti,rai,CoopAm00,rush_td,0,,,,,
player,201511290oti,rai,CoopAm00,rush_long,0,,,,,
player,201511290oti,rai,CoopAm00,targets,12,,,,,
player,201511290oti,rai,CoopAm00,rec,7,,,,,
player,201511290oti,rai,CoopAm00,rec_yds,115,,,,,
player,201511290oti,rai,CoopAm00,rec_td,0,,,,,
player,201511290oti,rai,CoopAm00,rec_long,41,,,,,
player,201511290oti,rai,CoopAm00,fumbles,0,,,,,
player,201511290oti,rai,CoopAm00,fumbles_lost,0,,,,,
player,201511290oti,rai,RobeSe00,pass_cmp,0,,,,,
player,201511290oti,rai,RobeSe00,pass_att,0,,,,,
player,201511290oti,rai,RobeSe00,pass_yds,0,,,,,
player,201511290oti,rai,RobeSe00,pass_td,0,,,,,
player,201511290oti,rai,RobeSe00,pass_int,0,,,,,
player,201511290oti,rai,RobeSe00,pass_sacked,,,,,,
player,201511290oti,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,RobeSe00,pass_long,0,,,,,
player,201511290oti,rai,RobeSe00,pass_rating,,,,,,
player,201511290oti,rai,RobeSe00,rush_att,0,,,,,
player,201511290oti,rai,RobeSe00,rush_yds,0,,,,,
player,201511290oti,rai,RobeSe00,rush_td,0,,,,,
player,201511290oti,rai,RobeSe00,rush_long,0,,,,,
player,201511290oti,rai,RobeSe00,targets,7,,,,,
player,201511290oti,rai,RobeSe00,rec,6,,,,,
player,201511290oti,rai,RobeSe00,rec_yds,113,,,,,
player,201511290oti,rai,RobeSe00,rec_td,2,,,,,
player,201511290oti,rai,RobeSe00,rec_long,38,,,,,
player,201511290oti,rai,RobeSe00,fumbles,0,,,,,
player,201511290oti,rai,RobeSe00,fumbles_lost,0,,,,,
player,201511290oti,rai,RiveMy00,pass_cmp,0,,,,,
player,201511290oti,rai,RiveMy00,pass_att,0,,,,,
player,201511290oti,rai,RiveMy00,pass_yds,0,,,,,
player,201511290oti,rai,RiveMy00,pass_td,0,,,,,
player,201511290oti,rai,RiveMy00,pass_int,0,,,,,
player,201511290oti,rai,RiveMy00,pass_sacked,,,,,,
player,201511290oti,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,RiveMy00,pass_long,0,,,,,
player,201511290oti,rai,RiveMy00,pass_rating,,,,,,
player,201511290oti,rai,RiveMy00,rush_att,0,,,,,
player,201511290oti,rai,RiveMy00,rush_yds,0,,,,,
player,201511290oti,rai,RiveMy00,rush_td,0,,,,,
player,201511290oti,rai,RiveMy00,rush_long,0,,,,,
player,201511290oti,rai,RiveMy00,targets,2,,,,,
player,201511290oti,rai,RiveMy00,rec,2,,,,,
player,201511290oti,rai,RiveMy00,rec_yds,28,,,,,
player,201511290oti,rai,RiveMy00,rec_td,0,,,,,
player,201511290oti,rai,RiveMy00,rec_long,19,,,,,
player,201511290oti,rai,RiveMy00,fumbles,0,,,,,
player,201511290oti,rai,RiveMy00,fumbles_lost,0,,,,,
player,201511290oti,rai,CrabMi00,pass_cmp,0,,,,,
player,201511290oti,rai,CrabMi00,pass_att,0,,,,,
player,201511290oti,rai,CrabMi00,pass_yds,0,,,,,
player,201511290oti,rai,CrabMi00,pass_td,0,,,,,
player,201511290oti,rai,CrabMi00,pass_int,0,,,,,
player,201511290oti,rai,CrabMi00,pass_sacked,,,,,,
player,201511290oti,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,CrabMi00,pass_long,0,,,,,
player,201511290oti,rai,CrabMi00,pass_rating,,,,,,
player,201511290oti,rai,CrabMi00,rush_att,0,,,,,
player,201511290oti,rai,CrabMi00,rush_yds,0,,,,,
player,201511290oti,rai,CrabMi00,rush_td,0,,,,,
player,201511290oti,rai,CrabMi00,rush_long,0,,,,,
player,201511290oti,rai,CrabMi00,targets,8,,,,,
player,201511290oti,rai,CrabMi00,rec,4,,,,,
player,201511290oti,rai,CrabMi00,rec_yds,19,,,,,
player,201511290oti,rai,CrabMi00,rec_td,1,,,,,
player,201511290oti,rai,CrabMi00,rec_long,7,,,,,
player,201511290oti,rai,CrabMi00,fumbles,0,,,,,
player,201511290oti,rai,CrabMi00,fumbles_lost,0,,,,,
player,201511290oti,rai,WalfCl00,pass_cmp,0,,,,,
player,201511290oti,rai,WalfCl00,pass_att,0,,,,,
player,201511290oti,rai,WalfCl00,pass_yds,0,,,,,
player,201511290oti,rai,WalfCl00,pass_td,0,,,,,
player,201511290oti,rai,WalfCl00,pass_int,0,,,,,
player,201511290oti,rai,WalfCl00,pass_sacked,,,,,,
player,201511290oti,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,WalfCl00,pass_long,0,,,,,
player,201511290oti,rai,WalfCl00,pass_rating,,,,,,
player,201511290oti,rai,WalfCl00,rush_att,0,,,,,
player,201511290oti,rai,WalfCl00,rush_yds,0,,,,,
player,201511290oti,rai,WalfCl00,rush_td,0,,,,,
player,201511290oti,rai,WalfCl00,rush_long,0,,,,,
player,201511290oti,rai,WalfCl00,targets,2,,,,,
player,201511290oti,rai,WalfCl00,rec,1,,,,,
player,201511290oti,rai,WalfCl00,rec_yds,14,,,,,
player,201511290oti,rai,WalfCl00,rec_td,0,,,,,
player,201511290oti,rai,WalfCl00,rec_long,14,,,,,
player,201511290oti,rai,WalfCl00,fumbles,0,,,,,
player,201511290oti,rai,WalfCl00,fumbles_lost,0,,,,,
player,201511290oti,rai,HolmAn00,pass_cmp,0,,,,,
player,201511290oti,rai,HolmAn00,pass_att,0,,,,,
player,201511290oti,rai,HolmAn00,pass_yds,0,,,,,
player,201511290oti,rai,HolmAn00,pass_td,0,,,,,
player,201511290oti,rai,HolmAn00,pass_int,0,,,,,
player,201511290oti,rai,HolmAn00,pass_sacked,,,,,,
player,201511290oti,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,HolmAn00,pass_long,0,,,,,
player,201511290oti,rai,HolmAn00,pass_rating,,,,,,
player,201511290oti,rai,HolmAn00,rush_att,0,,,,,
player,201511290oti,rai,HolmAn00,rush_yds,0,,,,,
player,201511290oti,rai,HolmAn00,rush_td,0,,,,,
player,201511290oti,rai,HolmAn00,rush_long,0,,,,,
player,201511290oti,rai,HolmAn00,targets,1,,,,,
player,201511290oti,rai,HolmAn00,rec,1,,,,,
player,201511290oti,rai,HolmAn00,rec_yds,9,,,,,
player,201511290oti,rai,HolmAn00,rec_td,0,,,,,
player,201511290oti,rai,HolmAn00,rec_long,9,,,,,
player,201511290oti,rai,HolmAn00,fumbles,0,,,,,
player,201511290oti,rai,HolmAn00,fumbles_lost,0,,,,,
player,201511290oti,rai,ReecMa00,pass_cmp,0,,,,,
player,201511290oti,rai,ReecMa00,pass_att,0,,,,,
player,201511290oti,rai,ReecMa00,pass_yds,0,,,,,
player,201511290oti,rai,ReecMa00,pass_td,0,,,,,
player,201511290oti,rai,ReecMa00,pass_int,0,,,,,
player,201511290oti,rai,ReecMa00,pass_sacked,,,,,,
player,201511290oti,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,ReecMa00,pass_long,0,,,,,
player,201511290oti,rai,ReecMa00,pass_rating,,,,,,
player,201511290oti,rai,ReecMa00,rush_att,0,,,,,
player,201511290oti,rai,ReecMa00,rush_yds,0,,,,,
player,201511290oti,rai,ReecMa00,rush_td,0,,,,,
player,201511290oti,rai,ReecMa00,rush_long,0,,,,,
player,201511290oti,rai,ReecMa00,targets,1,,,,,
player,201511290oti,rai,ReecMa00,rec,1,,,,,
player,201511290oti,rai,ReecMa00,rec_yds,7,,,,,
player,201511290oti,rai,ReecMa00,rec_td,0,,,,,
player,201511290oti,rai,ReecMa00,rec_long,7,,,,,
player,201511290oti,rai,ReecMa00,fumbles,0,,,,,
player,201511290oti,rai,ReecMa00,fumbles_lost,0,,,,,
player,201511290oti,rai,SmitLe00,pass_cmp,0,,,,,
player,201511290oti,rai,SmitLe00,pass_att,0,,,,,
player,201511290oti,rai,SmitLe00,pass_yds,0,,,,,
player,201511290oti,rai,SmitLe00,pass_td,0,,,,,
player,201511290oti,rai,SmitLe00,pass_int,0,,,,,
player,201511290oti,rai,SmitLe00,pass_sacked,,,,,,
player,201511290oti,rai,SmitLe00,pass_sacked_yds,0,,,,,
player,201511290oti,rai,SmitLe00,pass_long,0,,,,,
player,201511290oti,rai,SmitLe00,pass_rating,,,,,,
player,201511290oti,rai,SmitLe00,rush_att,0,,,,,
player,201511290oti,rai,SmitLe00,rush_yds,0,,,,,
player,201511290oti,rai,SmitLe00,rush_td,0,,,,,
player,201511290oti,rai,SmitLe00,rush_long,0,,,,,
player,201511290oti,rai,SmitLe00,targets,1,,,,,
player,201511290oti,rai,SmitLe00,rec,1,,,,,
player,201511290oti,rai,SmitLe00,rec_yds,2,,,,,
player,201511290oti,rai,SmitLe00,rec_td,0,,,,,
player,201511290oti,rai,SmitLe00,rec_long,2,,,,,
player,201511290oti,rai,SmitLe00,fumbles,0,,,,,
player,201511290oti,rai,SmitLe00,fumbles_lost,0,,,,,
player,201511290oti,oti,MariMa01,pass_cmp,17,,,,,
player,201511290oti,oti,MariMa01,pass_att,37,,,,,
player,201511290oti,oti,MariMa01,pass_yds,218,,,,,
player,201511290oti,oti,MariMa01,pass_td,3,,,,,
player,201511290oti,oti,MariMa01,pass_int,2,,,,,
player,201511290oti,oti,MariMa01,pass_sacked,2,,,,,
player,201511290oti,oti,MariMa01,pass_sacked_yds,13,,,,,
player,201511290oti,oti,MariMa01,pass_long,36,,,,,
player,201511290oti,oti,MariMa01,pass_rating,69.4,,,,,
player,201511290oti,oti,MariMa01,rush_att,1,,,,,
player,201511290oti,oti,MariMa01,rush_yds,7,,,,,
player,201511290oti,oti,MariMa01,rush_td,0,,,,,
player,201511290oti,oti,MariMa01,rush_long,7,,,,,
player,201511290oti,oti,MariMa01,targets,0,,,,,
player,201511290oti,oti,MariMa01,rec,0,,,,,
player,201511290oti,oti,MariMa01,rec_yds,0,,,,,
player,201511290oti,oti,MariMa01,rec_td,0,,,,,
player,201511290oti,oti,MariMa01,rec_long,0,,,,,
player,201511290oti,oti,MariMa01,fumbles,0,,,,,
player,201511290oti,oti,MariMa01,fumbles_lost,0,,,,,
player,201511290oti,oti,AndrAn00,pass_cmp,0,,,,,
player,201511290oti,oti,AndrAn00,pass_att,0,,,,,
player,201511290oti,oti,AndrAn00,pass_yds,0,,,,,
player,201511290oti,oti,AndrAn00,pass_td,0,,,,,
player,201511290oti,oti,AndrAn00,pass_int,0,,,,,
player,201511290oti,oti,AndrAn00,pass_sacked,0,,,,,
player,201511290oti,oti,AndrAn00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,AndrAn00,pass_long,0,,,,,
player,201511290oti,oti,AndrAn00,pass_rating,,,,,,
player,201511290oti,oti,AndrAn00,rush_att,11,,,,,
player,201511290oti,oti,AndrAn00,rush_yds,32,,,,,
player,201511290oti,oti,AndrAn00,rush_td,0,,,,,
player,201511290oti,oti,AndrAn00,rush_long,11,,,,,
player,201511290oti,oti,AndrAn00,targets,2,,,,,
player,201511290oti,oti,AndrAn00,rec,1,,,,,
player,201511290oti,oti,AndrAn00,rec_yds,14,,,,,
player,201511290oti,oti,AndrAn00,rec_td,0,,,,,
player,201511290oti,oti,AndrAn00,rec_long,14,,,,,
player,201511290oti,oti,AndrAn00,fumbles,0,,,,,
player,201511290oti,oti,AndrAn00,fumbles_lost,0,,,,,
player,201511290oti,oti,CobbDa00,pass_cmp,0,,,,,
player,201511290oti,oti,CobbDa00,pass_att,0,,,,,
player,201511290oti,oti,CobbDa00,pass_yds,0,,,,,
player,201511290oti,oti,CobbDa00,pass_td,0,,,,,
player,201511290oti,oti,CobbDa00,pass_int,0,,,,,
player,201511290oti,oti,CobbDa00,pass_sacked,0,,,,,
player,201511290oti,oti,CobbDa00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,CobbDa00,pass_long,0,,,,,
player,201511290oti,oti,CobbDa00,pass_rating,,,,,,
player,201511290oti,oti,CobbDa00,rush_att,3,,,,,
player,201511290oti,oti,CobbDa00,rush_yds,8,,,,,
player,201511290oti,oti,CobbDa00,rush_td,0,,,,,
player,201511290oti,oti,CobbDa00,rush_long,3,,,,,
player,201511290oti,oti,CobbDa00,targets,1,,,,,
player,201511290oti,oti,CobbDa00,rec,0,,,,,
player,201511290oti,oti,CobbDa00,rec_yds,0,,,,,
player,201511290oti,oti,CobbDa00,rec_td,0,,,,,
player,201511290oti,oti,CobbDa00,rec_long,0,,,,,
player,201511290oti,oti,CobbDa00,fumbles,0,,,,,
player,201511290oti,oti,CobbDa00,fumbles_lost,0,,,,,
player,201511290oti,oti,FowlJa00,pass_cmp,0,,,,,
player,201511290oti,oti,FowlJa00,pass_att,0,,,,,
player,201511290oti,oti,FowlJa00,pass_yds,0,,,,,
player,201511290oti,oti,FowlJa00,pass_td,0,,,,,
player,201511290oti,oti,FowlJa00,pass_int,0,,,,,
player,201511290oti,oti,FowlJa00,pass_sacked,0,,,,,
player,201511290oti,oti,FowlJa00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,FowlJa00,pass_long,0,,,,,
player,201511290oti,oti,FowlJa00,pass_rating,,,,,,
player,201511290oti,oti,FowlJa00,rush_att,1,,,,,
player,201511290oti,oti,FowlJa00,rush_yds,1,,,,,
player,201511290oti,oti,FowlJa00,rush_td,0,,,,,
player,201511290oti,oti,FowlJa00,rush_long,1,,,,,
player,201511290oti,oti,FowlJa00,targets,1,,,,,
player,201511290oti,oti,FowlJa00,rec,1,,,,,
player,201511290oti,oti,FowlJa00,rec_yds,1,,,,,
player,201511290oti,oti,FowlJa00,rec_td,1,,,,,
player,201511290oti,oti,FowlJa00,rec_long,1,,,,,
player,201511290oti,oti,FowlJa00,fumbles,0,,,,,
player,201511290oti,oti,FowlJa00,fumbles_lost,0,,,,,
player,201511290oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201511290oti,oti,WalkHu00,pass_att,0,,,,,
player,201511290oti,oti,WalkHu00,pass_yds,0,,,,,
player,201511290oti,oti,WalkHu00,pass_td,0,,,,,
player,201511290oti,oti,WalkHu00,pass_int,0,,,,,
player,201511290oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201511290oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,WalkHu00,pass_long,0,,,,,
player,201511290oti,oti,WalkHu00,pass_rating,,,,,,
player,201511290oti,oti,WalkHu00,rush_att,0,,,,,
player,201511290oti,oti,WalkHu00,rush_yds,0,,,,,
player,201511290oti,oti,WalkHu00,rush_td,0,,,,,
player,201511290oti,oti,WalkHu00,rush_long,0,,,,,
player,201511290oti,oti,WalkHu00,targets,8,,,,,
player,201511290oti,oti,WalkHu00,rec,6,,,,,
player,201511290oti,oti,WalkHu00,rec_yds,91,,,,,
player,201511290oti,oti,WalkHu00,rec_td,0,,,,,
player,201511290oti,oti,WalkHu00,rec_long,36,,,,,
player,201511290oti,oti,WalkHu00,fumbles,0,,,,,
player,201511290oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201511290oti,oti,DougHa00,pass_cmp,0,,,,,
player,201511290oti,oti,DougHa00,pass_att,0,,,,,
player,201511290oti,oti,DougHa00,pass_yds,0,,,,,
player,201511290oti,oti,DougHa00,pass_td,0,,,,,
player,201511290oti,oti,DougHa00,pass_int,0,,,,,
player,201511290oti,oti,DougHa00,pass_sacked,0,,,,,
player,201511290oti,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,DougHa00,pass_long,0,,,,,
player,201511290oti,oti,DougHa00,pass_rating,,,,,,
player,201511290oti,oti,DougHa00,rush_att,0,,,,,
player,201511290oti,oti,DougHa00,rush_yds,0,,,,,
player,201511290oti,oti,DougHa00,rush_td,0,,,,,
player,201511290oti,oti,DougHa00,rush_long,0,,,,,
player,201511290oti,oti,DougHa00,targets,8,,,,,
player,201511290oti,oti,DougHa00,rec,3,,,,,
player,201511290oti,oti,DougHa00,rec_yds,29,,,,,
player,201511290oti,oti,DougHa00,rec_td,1,,,,,
player,201511290oti,oti,DougHa00,rec_long,13,,,,,
player,201511290oti,oti,DougHa00,fumbles,0,,,,,
player,201511290oti,oti,DougHa00,fumbles_lost,0,,,,,
player,201511290oti,oti,GreeDo00,pass_cmp,0,,,,,
player,201511290oti,oti,GreeDo00,pass_att,0,,,,,
player,201511290oti,oti,GreeDo00,pass_yds,0,,,,,
player,201511290oti,oti,GreeDo00,pass_td,0,,,,,
player,201511290oti,oti,GreeDo00,pass_int,0,,,,,
player,201511290oti,oti,GreeDo00,pass_sacked,0,,,,,
player,201511290oti,oti,GreeDo00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,GreeDo00,pass_long,0,,,,,
player,201511290oti,oti,GreeDo00,pass_rating,,,,,,
player,201511290oti,oti,GreeDo00,rush_att,0,,,,,
player,201511290oti,oti,GreeDo00,rush_yds,0,,,,,
player,201511290oti,oti,GreeDo00,rush_td,0,,,,,
player,201511290oti,oti,GreeDo00,rush_long,0,,,,,
player,201511290oti,oti,GreeDo00,targets,5,,,,,
player,201511290oti,oti,GreeDo00,rec,1,,,,,
player,201511290oti,oti,GreeDo00,rec_yds,22,,,,,
player,201511290oti,oti,GreeDo00,rec_td,0,,,,,
player,201511290oti,oti,GreeDo00,rec_long,22,,,,,
player,201511290oti,oti,GreeDo00,fumbles,0,,,,,
player,201511290oti,oti,GreeDo00,fumbles_lost,0,,,,,
player,201511290oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201511290oti,oti,FasaAn00,pass_att,0,,,,,
player,201511290oti,oti,FasaAn00,pass_yds,0,,,,,
player,201511290oti,oti,FasaAn00,pass_td,0,,,,,
player,201511290oti,oti,FasaAn00,pass_int,0,,,,,
player,201511290oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201511290oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,FasaAn00,pass_long,0,,,,,
player,201511290oti,oti,FasaAn00,pass_rating,,,,,,
player,201511290oti,oti,FasaAn00,rush_att,0,,,,,
player,201511290oti,oti,FasaAn00,rush_yds,0,,,,,
player,201511290oti,oti,FasaAn00,rush_td,0,,,,,
player,201511290oti,oti,FasaAn00,rush_long,0,,,,,
player,201511290oti,oti,FasaAn00,targets,2,,,,,
player,201511290oti,oti,FasaAn00,rec,2,,,,,
player,201511290oti,oti,FasaAn00,rec_yds,22,,,,,
player,201511290oti,oti,FasaAn00,rec_td,0,,,,,
player,201511290oti,oti,FasaAn00,rec_long,17,,,,,
player,201511290oti,oti,FasaAn00,fumbles,0,,,,,
player,201511290oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201511290oti,oti,StevCr00,pass_cmp,0,,,,,
player,201511290oti,oti,StevCr00,pass_att,0,,,,,
player,201511290oti,oti,StevCr00,pass_yds,0,,,,,
player,201511290oti,oti,StevCr00,pass_td,0,,,,,
player,201511290oti,oti,StevCr00,pass_int,0,,,,,
player,201511290oti,oti,StevCr00,pass_sacked,0,,,,,
player,201511290oti,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201511290oti,oti,StevCr00,pass_long,0,,,,,
player,201511290oti,oti,StevCr00,pass_rating,,,,,,
player,201511290oti,oti,StevCr00,rush_att,0,,,,,
player,201511290oti,oti,StevCr00,rush_yds,0,,,,,
player,201511290oti,oti,StevCr00,rush_td,0,,,,,
player,201511290oti,oti,StevCr00,rush_long,0,,,,,
