game,2015,17,20160103,201601030cle,pit,"Pittsburgh Steelers",28,cle,"Cleveland Browns",12
player,201601030cle,pit,WillDe02,fumbles,0,,,,,
player,201601030cle,pit,WillDe02,fumbles_lost,0,,,,,
player,201601030cle,pit,BrowAn04,pass_cmp,0,,,,,
player,201601030cle,pit,BrowAn04,pass_att,0,,,,,
player,201601030cle,pit,BrowAn04,pass_yds,0,,,,,
player,201601030cle,pit,BrowAn04,pass_td,0,,,,,
player,201601030cle,pit,BrowAn04,pass_int,0,,,,,
player,201601030cle,pit,BrowAn04,pass_sacked,0,,,,,
player,201601030cle,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201601030cle,pit,BrowAn04,pass_long,0,,,,,
player,201601030cle,pit,BrowAn04,pass_rating,,,,,,
player,201601030cle,pit,BrowAn04,rush_att,0,,,,,
player,201601030cle,pit,BrowAn04,rush_yds,0,,,,,
player,201601030cle,pit,BrowAn04,rush_td,0,,,,,
player,201601030cle,pit,BrowAn04,rush_long,0,,,,,
player,201601030cle,pit,BrowAn04,targets,17,,,,,
player,201601030cle,pit,BrowAn04,rec,13,,,,,
player,201601030cle,pit,BrowAn04,rec_yds,187,,,,,
player,201601030cle,pit,BrowAn04,rec_td,1,,,,,
player,201601030cle,pit,BrowAn04,rec_long,27,,,,,
player,201601030cle,pit,BrowAn04,fumbles,1,,,,,
player,201601030cle,pit,BrowAn04,fumbles_lost,1,,,,,
player,201601030cle,pit,HeywDa00,pass_cmp,0,,,,,
player,201601030cle,pit,HeywDa00,pass_att,0,,,,,
player,201601030cle,pit,HeywDa00,pass_yds,0,,,,,
player,201601030cle,pit,HeywDa00,pass_td,0,,,,,
player,201601030cle,pit,HeywDa00,pass_int,0,,,,,
player,201601030cle,pit,HeywDa00,pass_sacked,0,,,,,
player,201601030cle,pit,HeywDa00,pass_sacked_yds,0,,,,,
player,201601030cle,pit,HeywDa00,pass_long,0,,,,,
player,201601030cle,pit,HeywDa00,pass_rating,,,,,,
player,201601030cle,pit,HeywDa00,rush_att,0,,,,,
player,201601030cle,pit,HeywDa00,rush_yds,0,,,,,
player,201601030cle,pit,HeywDa00,rush_td,0,,,,,
player,201601030cle,pit,HeywDa00,rush_long,0,,,,,
player,201601030cle,pit,HeywDa00,targets,5,,,,,
player,201601030cle,pit,HeywDa00,rec,2,,,,,
player,201601030cle,pit,HeywDa00,rec_yds,74,,,,,
player,201601030cle,pit,HeywDa00,rec_td,0,,,,,
player,201601030cle,pit,HeywDa00,rec_long,66,,,,,
player,201601030cle,pit,HeywDa00,fumbles,0,,,,,
player,201601030cle,pit,HeywDa00,fumbles_lost,0,,,,,
player,201601030cle,pit,WheaMa00,pass_cmp,0,,,,,
player,201601030cle,pit,WheaMa00,pass_att,0,,,,,
player,201601030cle,pit,WheaMa00,pass_yds,0,,,,,
player,201601030cle,pit,WheaMa00,pass_td,0,,,,,
player,201601030cle,pit,WheaMa00,pass_int,0,,,,,
player,201601030cle,pit,WheaMa00,pass_sacked,0,,,,,
player,201601030cle,pit,WheaMa00,pass_sacked_yds,0,,,,,
player,201601030cle,pit,WheaMa00,pass_long,0,,,,,
player,201601030cle,pit,WheaMa00,pass_rating,,,,,,
player,201601030cle,pit,WheaMa00,rush_att,0,,,,,
player,201601030cle,pit,WheaMa00,rush_yds,0,,,,,
player,201601030cle,pit,WheaMa00,rush_td,0,,,,,
player,201601030cle,pit,WheaMa00,rush_long,0,,,,,
player,201601030cle,pit,WheaMa00,targets,5,,,,,
player,201601030cle,pit,WheaMa00,rec,3,,,,,
player,201601030cle,pit,WheaMa00,rec_yds,57,,,,,
player,201601030cle,pit,WheaMa00,rec_td,1,,,,,
player,201601030cle,pit,WheaMa00,rec_long,40,,,,,
player,201601030cle,pit,WheaMa00,fumbles,0,,,,,
player,201601030cle,pit,WheaMa00,fumbles_lost,0,,,,,
player,201601030cle,pit,MillHe00,pass_cmp,0,,,,,
player,201601030cle,pit,MillHe00,pass_att,0,,,,,
player,201601030cle,pit,MillHe00,pass_yds,0,,,,,
player,201601030cle,pit,MillHe00,pass_td,0,,,,,
player,201601030cle,pit,MillHe00,pass_int,0,,,,,
player,201601030cle,pit,MillHe00,pass_sacked,0,,,,,
player,201601030cle,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201601030cle,pit,MillHe00,pass_long,0,,,,,
player,201601030cle,pit,MillHe00,pass_rating,,,,,,
player,201601030cle,pit,MillHe00,rush_att,0,,,,,
player,201601030cle,pit,MillHe00,rush_yds,0,,,,,
player,201601030cle,pit,MillHe00,rush_td,0,,,,,
player,201601030cle,pit,MillHe00,rush_long,0,,,,,
player,201601030cle,pit,MillHe00,targets,4,,,,,
player,201601030cle,pit,MillHe00,rec,3,,,,,
player,201601030cle,pit,MillHe00,rec_yds,18,,,,,
player,201601030cle,pit,MillHe00,rec_td,1,,,,,
player,201601030cle,pit,MillHe00,rec_long,11,,,,,
player,201601030cle,pit,MillHe00,fumbles,0,,,,,
player,201601030cle,pit,MillHe00,fumbles_lost,0,,,,,
player,201601030cle,pit,BryaMa00,pass_cmp,0,,,,,
player,201601030cle,pit,BryaMa00,pass_att,0,,,,,
player,201601030cle,pit,BryaMa00,pass_yds,0,,,,,
player,201601030cle,pit,BryaMa00,pass_td,0,,,,,
player,201601030cle,pit,BryaMa00,pass_int,0,,,,,
player,201601030cle,pit,BryaMa00,pass_sacked,0,,,,,
player,201601030cle,pit,BryaMa00,pass_sacked_yds,0,,,,,
player,201601030cle,pit,BryaMa00,pass_long,0,,,,,
player,201601030cle,pit,BryaMa00,pass_rating,,,,,,
player,201601030cle,pit,BryaMa00,rush_att,0,,,,,
player,201601030cle,pit,BryaMa00,rush_yds,0,,,,,
player,201601030cle,pit,BryaMa00,rush_td,0,,,,,
player,201601030cle,pit,BryaMa00,rush_long,0,,,,,
player,201601030cle,pit,BryaMa00,targets,3,,,,,
player,201601030cle,pit,BryaMa00,rec,1,,,,,
player,201601030cle,pit,BryaMa00,rec_yds,0,,,,,
player,201601030cle,pit,BryaMa00,rec_td,0,,,,,
player,201601030cle,pit,BryaMa00,rec_long,0,,,,,
player,201601030cle,pit,BryaMa00,fumbles,0,,,,,
player,201601030cle,pit,BryaMa00,fumbles_lost,0,,,,,
player,201601030cle,cle,DaviAu00,pass_cmp,24,,,,,
player,201601030cle,cle,DaviAu00,pass_att,46,,,,,
player,201601030cle,cle,DaviAu00,pass_yds,240,,,,,
player,201601030cle,cle,DaviAu00,pass_td,0,,,,,
player,201601030cle,cle,DaviAu00,pass_int,2,,,,,
player,201601030cle,cle,DaviAu00,pass_sacked,7,,,,,
player,201601030cle,cle,DaviAu00,pass_sacked_yds,63,,,,,
player,201601030cle,cle,DaviAu00,pass_long,42,,,,,
player,201601030cle,cle,DaviAu00,pass_rating,49.2,,,,,
player,201601030cle,cle,DaviAu00,rush_att,3,,,,,
player,201601030cle,cle,DaviAu00,rush_yds,22,,,,,
player,201601030cle,cle,DaviAu00,rush_td,0,,,,,
player,201601030cle,cle,DaviAu00,rush_long,17,,,,,
player,201601030cle,cle,DaviAu00,targets,0,,,,,
player,201601030cle,cle,DaviAu00,rec,0,,,,,
player,201601030cle,cle,DaviAu00,rec_yds,0,,,,,
player,201601030cle,cle,DaviAu00,rec_td,0,,,,,
player,201601030cle,cle,DaviAu00,rec_long,0,,,,,
player,201601030cle,cle,DaviAu00,fumbles,1,,,,,
player,201601030cle,cle,DaviAu00,fumbles_lost,1,,,,,
player,201601030cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201601030cle,cle,CrowIs00,pass_att,0,,,,,
player,201601030cle,cle,CrowIs00,pass_yds,0,,,,,
player,201601030cle,cle,CrowIs00,pass_td,0,,,,,
player,201601030cle,cle,CrowIs00,pass_int,0,,,,,
player,201601030cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201601030cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201601030cle,cle,CrowIs00,pass_long,0,,,,,
player,201601030cle,cle,CrowIs00,pass_rating,,,,,,
player,201601030cle,cle,CrowIs00,rush_att,15,,,,,
player,201601030cle,cle,CrowIs00,rush_yds,53,,,,,
player,201601030cle,cle,CrowIs00,rush_td,0,,,,,
player,201601030cle,cle,CrowIs00,rush_long,15,,,,,
player,201601030cle,cle,CrowIs00,targets,0,,,,,
player,201601030cle,cle,CrowIs00,rec,0,,,,,
player,201601030cle,cle,CrowIs00,rec_yds,0,,,,,
player,201601030cle,cle,CrowIs00,rec_td,0,,,,,
player,201601030cle,cle,CrowIs00,rec_long,0,,,,,
player,201601030cle,cle,CrowIs00,fumbles,0,,,,,
player,201601030cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201601030cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201601030cle,cle,JohnDu00,pass_att,0,,,,,
player,201601030cle,cle,JohnDu00,pass_yds,0,,,,,
player,201601030cle,cle,JohnDu00,pass_td,0,,,,,
player,201601030cle,cle,JohnDu00,pass_int,0,,,,,
player,201601030cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201601030cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201601030cle,cle,JohnDu00,pass_long,0,,,,,
player,201601030cle,cle,JohnDu00,pass_rating,,,,,,
player,201601030cle,cle,JohnDu00,rush_att,4,,,,,
player,201601030cle,cle,JohnDu00,rush_yds,11,,,,,
player,201601030cle,cle,JohnDu00,rush_td,0,,,,,
player,201601030cle,cle,JohnDu00,rush_long,7,,,,,
player,201601030cle,cle,JohnDu00,targets,6,,,,,
player,201601030cle,cle,JohnDu00,rec,4,,,,,
player,201601030cle,cle,JohnDu00,rec_yds,34,,,,,
player,201601030cle,cle,JohnDu00,rec_td,0,,,,,
player,201601030cle,cle,JohnDu00,rec_long,20,,,,,
player,201601030cle,cle,JohnDu00,fumbles,0,,,,,
player,201601030cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201601030cle,cle,BarnGa01,pass_cmp,0,,,,,
player,201601030cle,cle,BarnGa01,pass_att,0,,,,,
player,201601030cle,cle,BarnGa01,pass_yds,0,,,,,
player,201601030cle,cle,BarnGa01,pass_td,0,,,,,
player,201601030cle,cle,BarnGa01,pass_int,0,,,,,
player,201601030cle,cle,BarnGa01,pass_sacked,0,,,,,
player,201601030cle,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201601030cle,cle,BarnGa01,pass_long,0,,,,,
player,201601030cle,cle,BarnGa01,pass_rating,,,,,,
player,201601030cle,cle,BarnGa01,rush_att,0,,,,,
player,201601030cle,cle,BarnGa01,rush_yds,0,,,,,
player,201601030cle,cle,BarnGa01,rush_td,0,,,,,
player,201601030cle,cle,BarnGa01,rush_long,0,,,,,
player,201601030cle,cle,BarnGa01,targets,13,,,,,
player,201601030cle,cle,BarnGa01,rec,8,,,,,
player,201601030cle,cle,BarnGa01,rec_yds,66,,,,,
player,201601030cle,cle,BarnGa01,rec_td,0,,,,,
player,201601030cle,cle,BarnGa01,rec_long,20,,,,,
player,201601030cle,cle,BarnGa01,fumbles,0,,,,,
player,201601030cle,cle,BarnGa01,fumbles_lost,0,,,,,
player,201601030cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201601030cle,cle,BenjTr00,pass_att,0,,,,,
player,201601030cle,cle,BenjTr00,pass_yds,0,,,,,
player,201601030cle,cle,BenjTr00,pass_td,0,,,,,
player,201601030cle,cle,BenjTr00,pass_int,0,,,,,
player,201601030cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201601030cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201601030cle,cle,BenjTr00,pass_long,0,,,,,
player,201601030cle,cle,BenjTr00,pass_rating,,,,,,
player,201601030cle,cle,BenjTr00,rush_att,1,,,,,
player,201601030cle,cle,BenjTr00,rush_yds,0,,,,,
player,201601030cle,cle,BenjTr00,rush_td,0,,,,,
player,201601030cle,cle,BenjTr00,rush_long,0,,,,,
player,201601030cle,cle,BenjTr00,targets,11,,,,,
player,201601030cle,cle,BenjTr00,rec,5,,,,,
player,201601030cle,cle,BenjTr00,rec_yds,53,,,,,
player,201601030cle,cle,BenjTr00,rec_td,0,,,,,
player,201601030cle,cle,BenjTr00,rec_long,15,,,,,
player,201601030cle,cle,BenjTr00,fumbles,0,,,,,
player,201601030cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201601030cle,cle,JennDa00,pass_cmp,0,,,,,
player,201601030cle,cle,JennDa00,pass_att,0,,,,,
player,201601030cle,cle,JennDa00,pass_yds,0,,,,,
player,201601030cle,cle,JennDa00,pass_td,0,,,,,
player,201601030cle,cle,JennDa00,pass_int,0,,,,,
player,201601030cle,cle,JennDa00,pass_sacked,0,,,,,
player,201601030cle,cle,JennDa00,pass_sacked_yds,0,,,,,
player,201601030cle,cle,JennDa00,pass_long,0,,,,,
player,201601030cle,cle,JennDa00,pass_rating,,,,,,
player,201601030cle,cle,JennDa00,rush_att,0,,,,,
player,201601030cle,cle,JennDa00,rush_yds,0,,,,,
player,201601030cle,cle,JennDa00,rush_td,0,,,,,
player,201601030cle,cle,JennDa00,rush_long,0,,,,,
player,201601030cle,cle,JennDa00,targets,10,,,,,
player,201601030cle,cle,JennDa00,rec,6,,,,,
player,201601030cle,cle,JennDa00,rec_yds,45,,,,,
player,201601030cle,cle,JennDa00,rec_td,0,,,,,
player,201601030cle,cle,JennDa00,rec_long,14,,,,,
player,201601030cle,cle,JennDa00,fumbles,1,,,,,
player,201601030cle,cle,JennDa00,fumbles_lost,0,,,,,
player,201601030cle,cle,PryoTe00,pass_cmp,0,,,,,
player,201601030cle,cle,PryoTe00,pass_att,0,,,,,
player,201601030cle,cle,PryoTe00,pass_yds,0,,,,,
player,201601030cle,cle,PryoTe00,pass_td,0,,,,,
player,201601030cle,cle,PryoTe00,pass_int,0,,,,,
player,201601030cle,cle,PryoTe00,pass_sacked,0,,,,,
player,201601030cle,cle,PryoTe00,pass_sacked_yds,0,,,,,
player,201601030cle,cle,PryoTe00,pass_long,0,,,,,
player,201601030cle,cle,PryoTe00,pass_rating,,,,,,
player,201601030cle,cle,PryoTe00,rush_att,0,,,,,
player,201601030cle,cle,PryoTe00,rush_yds,0,,,,,
player,201601030cle,cle,PryoTe00,rush_td,0,,,,,
player,201601030cle,cle,PryoTe00,rush_long,0,,,,,
player,201601030cle,cle,PryoTe00,targets,6,,,,,
player,201601030cle,cle,PryoTe00,rec,1,,,,,
player,201601030cle,cle,PryoTe00,rec_yds,42,,,,,
player,201601030cle,cle,PryoTe00,rec_td,0,,,,,
player,201601030cle,cle,PryoTe00,rec_long,42,,,,,
player,201601030cle,cle,PryoTe00,fumbles,0,,,,,
player,201601030cle,cle,PryoTe00,fumbles_lost,0,,,,,
player,201601030cle,pit,GayxWi99,def_int,1,,,,,
player,201601030cle,pit,GayxWi99,def_int_yds,7,,,,,
player,201601030cle,pit,GayxWi99,def_int_td,0,,,,,
player,201601030cle,pit,GayxWi99,def_int_long,7,,,,,
player,201601030cle,pit,GayxWi99,pass_defended,1,,,,,
player,201601030cle,pit,GayxWi99,sacks,0.0,,,,,
player,201601030cle,pit,GayxWi99,tackles_combined,3,,,,,
player,201601030cle,pit,GayxWi99,tackles_solo,3,,,,,
player,201601030cle,pit,GayxWi99,tackles_assists,0,,,,,
player,201601030cle,pit,GayxWi99,tackles_loss,1,,,,,
player,201601030cle,pit,GayxWi99,qb_hits,0,,,,,
player,201601030cle,pit,GayxWi99,fumbles_rec,0,,,,,
player,201601030cle,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201601030cle,pit,GayxWi99,fumbles_forced,0,,,,,
player,201601030cle,pit,HarrJa23,def_int,1,,,,,
player,201601030cle,pit,HarrJa23,def_int_yds,6,,,,,
player,201601030cle,pit,HarrJa23,def_int_td,0,,,,,
player,201601030cle,pit,HarrJa23,def_int_long,6,,,,,
player,201601030cle,pit,HarrJa23,pass_defended,2,,,,,
player,201601030cle,pit,HarrJa23,sacks,0.0,,,,,
player,201601030cle,pit,HarrJa23,tackles_combined,2,,,,,
player,201601030cle,pit,HarrJa23,tackles_solo,1,,,,,
player,201601030cle,pit,HarrJa23,tackles_assists,1,,,,,
player,201601030cle,pit,HarrJa23,tackles_loss,0,,,,,
player,201601030cle,pit,HarrJa23,qb_hits,1,,,,,
player,201601030cle,pit,HarrJa23,fumbles_rec,0,,,,,
player,201601030cle,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201601030cle,pit,HarrJa23,fumbles_forced,0,,,,,
player,201601030cle,pit,TuitSt00,def_int,0,,,,,
player,201601030cle,pit,TuitSt00,def_int_yds,0,,,,,
player,201601030cle,pit,TuitSt00,def_int_td,0,,,,,
player,201601030cle,pit,TuitSt00,def_int_long,0,,,,,
player,201601030cle,pit,TuitSt00,pass_defended,0,,,,,
player,201601030cle,pit,TuitSt00,sacks,2.0,,,,,
player,201601030cle,pit,TuitSt00,tackles_combined,4,,,,,
player,201601030cle,pit,TuitSt00,tackles_solo,3,,,,,
player,201601030cle,pit,TuitSt00,tackles_assists,1,,,,,
player,201601030cle,pit,TuitSt00,tackles_loss,2,,,,,
player,201601030cle,pit,TuitSt00,qb_hits,3,,,,,
player,201601030cle,pit,TuitSt00,fumbles_rec,0,,,,,
player,201601030cle,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201601030cle,pit,TuitSt00,fumbles_forced,0,,,,,
player,201601030cle,pit,TimmLa99,def_int,0,,,,,
player,201601030cle,pit,TimmLa99,def_int_yds,0,,,,,
player,201601030cle,pit,TimmLa99,def_int_td,0,,,,,
player,201601030cle,pit,TimmLa99,def_int_long,0,,,,,
player,201601030cle,pit,TimmLa99,pass_defended,0,,,,,
player,201601030cle,pit,TimmLa99,sacks,1.5,,,,,
player,201601030cle,pit,TimmLa99,tackles_combined,10,,,,,
player,201601030cle,pit,TimmLa99,tackles_solo,7,,,,,
player,201601030cle,pit,TimmLa99,tackles_assists,3,,,,,
player,201601030cle,pit,TimmLa99,tackles_loss,0,,,,,
player,201601030cle,pit,TimmLa99,qb_hits,3,,,,,
player,201601030cle,pit,TimmLa99,fumbles_rec,0,,,,,
player,201601030cle,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201601030cle,pit,TimmLa99,fumbles_forced,1,,,,,
player,201601030cle,pit,AlleWi21,def_int,0,,,,,
player,201601030cle,pit,AlleWi21,def_int_yds,0,,,,,
player,201601030cle,pit,AlleWi21,def_int_td,0,,,,,
player,201601030cle,pit,AlleWi21,def_int_long,0,,,,,
player,201601030cle,pit,AlleWi21,pass_defended,1,,,,,
player,201601030cle,pit,AlleWi21,sacks,1.0,,,,,
player,201601030cle,pit,AlleWi21,tackles_combined,7,,,,,
player,201601030cle,pit,AlleWi21,tackles_solo,7,,,,,
player,201601030cle,pit,AlleWi21,tackles_assists,0,,,,,
player,201601030cle,pit,AlleWi21,tackles_loss,1,,,,,
player,201601030cle,pit,AlleWi21,qb_hits,1,,,,,
player,201601030cle,pit,AlleWi21,fumbles_rec,0,,,,,
player,201601030cle,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201601030cle,pit,AlleWi21,fumbles_forced,0,,,,,
player,201601030cle,pit,MoatAr00,def_int,0,,,,,
player,201601030cle,pit,MoatAr00,def_int_yds,0,,,,,
player,201601030cle,pit,MoatAr00,def_int_td,0,,,,,
player,201601030cle,pit,MoatAr00,def_int_long,0,,,,,
player,201601030cle,pit,MoatAr00,pass_defended,0,,,,,
player,201601030cle,pit,MoatAr00,sacks,1.0,,,,,
player,201601030cle,pit,MoatAr00,tackles_combined,6,,,,,
player,201601030cle,pit,MoatAr00,tackles_solo,6,,,,,
player,201601030cle,pit,MoatAr00,tackles_assists,0,,,,,
player,201601030cle,pit,MoatAr00,tackles_loss,1,,,,,
player,201601030cle,pit,MoatAr00,qb_hits,1,,,,,
player,201601030cle,pit,MoatAr00,fumbles_rec,1,,,,,
player,201601030cle,pit,MoatAr00,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,MoatAr00,fumbles_rec_td,0,,,,,
player,201601030cle,pit,MoatAr00,fumbles_forced,0,,,,,
player,201601030cle,pit,BlakAn00,def_int,0,,,,,
player,201601030cle,pit,BlakAn00,def_int_yds,0,,,,,
player,201601030cle,pit,BlakAn00,def_int_td,0,,,,,
player,201601030cle,pit,BlakAn00,def_int_long,0,,,,,
player,201601030cle,pit,BlakAn00,pass_defended,2,,,,,
player,201601030cle,pit,BlakAn00,sacks,1.0,,,,,
player,201601030cle,pit,BlakAn00,tackles_combined,4,,,,,
player,201601030cle,pit,BlakAn00,tackles_solo,4,,,,,
player,201601030cle,pit,BlakAn00,tackles_assists,0,,,,,
player,201601030cle,pit,BlakAn00,tackles_loss,1,,,,,
player,201601030cle,pit,BlakAn00,qb_hits,1,,,,,
player,201601030cle,pit,BlakAn00,fumbles_rec,0,,,,,
player,201601030cle,pit,BlakAn00,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,BlakAn00,fumbles_rec_td,0,,,,,
player,201601030cle,pit,BlakAn00,fumbles_forced,0,,,,,
player,201601030cle,pit,ShazRy00,def_int,0,,,,,
player,201601030cle,pit,ShazRy00,def_int_yds,0,,,,,
player,201601030cle,pit,ShazRy00,def_int_td,0,,,,,
player,201601030cle,pit,ShazRy00,def_int_long,0,,,,,
player,201601030cle,pit,ShazRy00,pass_defended,0,,,,,
player,201601030cle,pit,ShazRy00,sacks,0.5,,,,,
player,201601030cle,pit,ShazRy00,tackles_combined,7,,,,,
player,201601030cle,pit,ShazRy00,tackles_solo,3,,,,,
player,201601030cle,pit,ShazRy00,tackles_assists,4,,,,,
player,201601030cle,pit,ShazRy00,tackles_loss,0,,,,,
player,201601030cle,pit,ShazRy00,qb_hits,1,,,,,
player,201601030cle,pit,ShazRy00,fumbles_rec,0,,,,,
player,201601030cle,pit,ShazRy00,fumbles_rec_yds,0,,,,,
player,201601030cle,pit,ShazRy00,fumbles_rec_td,0,,,,,
player,201601030cle,pit,ShazRy00,fumbles_forced,0,,,,,
player,201601030cle,pit,MitcMi99,def_int,0,,,,,
player,201601030cle,pit,MitcMi99,def_int_yds,0,,,,,
player,201601030cle,pit,MitcMi99,def_int_td,0,,,,,
player,201601030cle,pit,MitcMi99,def_int_long,0,,,,,
player,201601030cle,pit,MitcMi99,pass_defended,1,,,,,
player,201601030cle,pit,MitcMi99,sacks,0.0,,,,,
player,201601030cle,pit,MitcMi99,tackles_combined,5,,,,,
