game,2015,1,20150914,201509140atl,phi,"Philadelphia Eagles",24,atl,"Atlanta Falcons",26
player,201509140atl,phi,CoopRi00,pass_cmp,0,,,,,
player,201509140atl,phi,CoopRi00,pass_att,0,,,,,
player,201509140atl,phi,CoopRi00,pass_yds,0,,,,,
player,201509140atl,phi,CoopRi00,pass_td,0,,,,,
player,201509140atl,phi,CoopRi00,pass_int,0,,,,,
player,201509140atl,phi,CoopRi00,pass_sacked,0,,,,,
player,201509140atl,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201509140atl,phi,CoopRi00,pass_long,0,,,,,
player,201509140atl,phi,CoopRi00,pass_rating,,,,,,
player,201509140atl,phi,CoopRi00,rush_att,0,,,,,
player,201509140atl,phi,CoopRi00,rush_yds,0,,,,,
player,201509140atl,phi,CoopRi00,rush_td,0,,,,,
player,201509140atl,phi,CoopRi00,rush_long,0,,,,,
player,201509140atl,phi,CoopRi00,targets,4,,,,,
player,201509140atl,phi,CoopRi00,rec,3,,,,,
player,201509140atl,phi,CoopRi00,rec_yds,25,,,,,
player,201509140atl,phi,CoopRi00,rec_td,0,,,,,
player,201509140atl,phi,CoopRi00,rec_long,12,,,,,
player,201509140atl,phi,CoopRi00,fumbles,0,,,,,
player,201509140atl,phi,CoopRi00,fumbles_lost,0,,,,,
player,201509140atl,phi,AustMi00,pass_cmp,0,,,,,
player,201509140atl,phi,AustMi00,pass_att,0,,,,,
player,201509140atl,phi,AustMi00,pass_yds,0,,,,,
player,201509140atl,phi,AustMi00,pass_td,0,,,,,
player,201509140atl,phi,AustMi00,pass_int,0,,,,,
player,201509140atl,phi,AustMi00,pass_sacked,0,,,,,
player,201509140atl,phi,AustMi00,pass_sacked_yds,0,,,,,
player,201509140atl,phi,AustMi00,pass_long,0,,,,,
player,201509140atl,phi,AustMi00,pass_rating,,,,,,
player,201509140atl,phi,AustMi00,rush_att,0,,,,,
player,201509140atl,phi,AustMi00,rush_yds,0,,,,,
player,201509140atl,phi,AustMi00,rush_td,0,,,,,
player,201509140atl,phi,AustMi00,rush_long,0,,,,,
player,201509140atl,phi,AustMi00,targets,3,,,,,
player,201509140atl,phi,AustMi00,rec,2,,,,,
player,201509140atl,phi,AustMi00,rec_yds,22,,,,,
player,201509140atl,phi,AustMi00,rec_td,0,,,,,
player,201509140atl,phi,AustMi00,rec_long,15,,,,,
player,201509140atl,phi,AustMi00,fumbles,0,,,,,
player,201509140atl,phi,AustMi00,fumbles_lost,0,,,,,
player,201509140atl,phi,HuffJo00,pass_cmp,0,,,,,
player,201509140atl,phi,HuffJo00,pass_att,0,,,,,
player,201509140atl,phi,HuffJo00,pass_yds,0,,,,,
player,201509140atl,phi,HuffJo00,pass_td,0,,,,,
player,201509140atl,phi,HuffJo00,pass_int,0,,,,,
player,201509140atl,phi,HuffJo00,pass_sacked,0,,,,,
player,201509140atl,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201509140atl,phi,HuffJo00,pass_long,0,,,,,
player,201509140atl,phi,HuffJo00,pass_rating,,,,,,
player,201509140atl,phi,HuffJo00,rush_att,0,,,,,
player,201509140atl,phi,HuffJo00,rush_yds,0,,,,,
player,201509140atl,phi,HuffJo00,rush_td,0,,,,,
player,201509140atl,phi,HuffJo00,rush_long,0,,,,,
player,201509140atl,phi,HuffJo00,targets,3,,,,,
player,201509140atl,phi,HuffJo00,rec,2,,,,,
player,201509140atl,phi,HuffJo00,rec_yds,19,,,,,
player,201509140atl,phi,HuffJo00,rec_td,0,,,,,
player,201509140atl,phi,HuffJo00,rec_long,13,,,,,
player,201509140atl,phi,HuffJo00,fumbles,0,,,,,
player,201509140atl,phi,HuffJo00,fumbles_lost,0,,,,,
player,201509140atl,phi,CeleBr00,pass_cmp,0,,,,,
player,201509140atl,phi,CeleBr00,pass_att,0,,,,,
player,201509140atl,phi,CeleBr00,pass_yds,0,,,,,
player,201509140atl,phi,CeleBr00,pass_td,0,,,,,
player,201509140atl,phi,CeleBr00,pass_int,0,,,,,
player,201509140atl,phi,CeleBr00,pass_sacked,0,,,,,
player,201509140atl,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201509140atl,phi,CeleBr00,pass_long,0,,,,,
player,201509140atl,phi,CeleBr00,pass_rating,,,,,,
player,201509140atl,phi,CeleBr00,rush_att,0,,,,,
player,201509140atl,phi,CeleBr00,rush_yds,0,,,,,
player,201509140atl,phi,CeleBr00,rush_td,0,,,,,
player,201509140atl,phi,CeleBr00,rush_long,0,,,,,
player,201509140atl,phi,CeleBr00,targets,1,,,,,
player,201509140atl,phi,CeleBr00,rec,1,,,,,
player,201509140atl,phi,CeleBr00,rec_yds,6,,,,,
player,201509140atl,phi,CeleBr00,rec_td,0,,,,,
player,201509140atl,phi,CeleBr00,rec_long,6,,,,,
player,201509140atl,phi,CeleBr00,fumbles,0,,,,,
player,201509140atl,phi,CeleBr00,fumbles_lost,0,,,,,
player,201509140atl,phi,AghoNe00,pass_cmp,0,,,,,
player,201509140atl,phi,AghoNe00,pass_att,0,,,,,
player,201509140atl,phi,AghoNe00,pass_yds,0,,,,,
player,201509140atl,phi,AghoNe00,pass_td,0,,,,,
player,201509140atl,phi,AghoNe00,pass_int,0,,,,,
player,201509140atl,phi,AghoNe00,pass_sacked,0,,,,,
player,201509140atl,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201509140atl,phi,AghoNe00,pass_long,0,,,,,
player,201509140atl,phi,AghoNe00,pass_rating,,,,,,
player,201509140atl,phi,AghoNe00,rush_att,0,,,,,
player,201509140atl,phi,AghoNe00,rush_yds,0,,,,,
player,201509140atl,phi,AghoNe00,rush_td,0,,,,,
player,201509140atl,phi,AghoNe00,rush_long,0,,,,,
player,201509140atl,phi,AghoNe00,targets,2,,,,,
player,201509140atl,phi,AghoNe00,rec,1,,,,,
player,201509140atl,phi,AghoNe00,rec_yds,5,,,,,
player,201509140atl,phi,AghoNe00,rec_td,0,,,,,
player,201509140atl,phi,AghoNe00,rec_long,5,,,,,
player,201509140atl,phi,AghoNe00,fumbles,0,,,,,
player,201509140atl,phi,AghoNe00,fumbles_lost,0,,,,,
player,201509140atl,atl,RyanMa00,pass_cmp,23,,,,,
player,201509140atl,atl,RyanMa00,pass_att,34,,,,,
player,201509140atl,atl,RyanMa00,pass_yds,298,,,,,
player,201509140atl,atl,RyanMa00,pass_td,2,,,,,
player,201509140atl,atl,RyanMa00,pass_int,2,,,,,
player,201509140atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201509140atl,atl,RyanMa00,pass_sacked_yds,8,,,,,
player,201509140atl,atl,RyanMa00,pass_long,44,,,,,
player,201509140atl,atl,RyanMa00,pass_rating,90.1,,,,,
player,201509140atl,atl,RyanMa00,rush_att,5,,,,,
player,201509140atl,atl,RyanMa00,rush_yds,7,,,,,
player,201509140atl,atl,RyanMa00,rush_td,0,,,,,
player,201509140atl,atl,RyanMa00,rush_long,6,,,,,
player,201509140atl,atl,RyanMa00,targets,0,,,,,
player,201509140atl,atl,RyanMa00,rec,0,,,,,
player,201509140atl,atl,RyanMa00,rec_yds,0,,,,,
player,201509140atl,atl,RyanMa00,rec_td,0,,,,,
player,201509140atl,atl,RyanMa00,rec_long,0,,,,,
player,201509140atl,atl,RyanMa00,fumbles,0,,,,,
player,201509140atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201509140atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201509140atl,atl,ColeTe01,pass_att,0,,,,,
player,201509140atl,atl,ColeTe01,pass_yds,0,,,,,
player,201509140atl,atl,ColeTe01,pass_td,0,,,,,
player,201509140atl,atl,ColeTe01,pass_int,0,,,,,
player,201509140atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201509140atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201509140atl,atl,ColeTe01,pass_long,0,,,,,
player,201509140atl,atl,ColeTe01,pass_rating,,,,,,
player,201509140atl,atl,ColeTe01,rush_att,20,,,,,
player,201509140atl,atl,ColeTe01,rush_yds,80,,,,,
player,201509140atl,atl,ColeTe01,rush_td,0,,,,,
player,201509140atl,atl,ColeTe01,rush_long,20,,,,,
player,201509140atl,atl,ColeTe01,targets,2,,,,,
player,201509140atl,atl,ColeTe01,rec,0,,,,,
player,201509140atl,atl,ColeTe01,rec_yds,0,,,,,
player,201509140atl,atl,ColeTe01,rec_td,0,,,,,
player,201509140atl,atl,ColeTe01,rec_long,0,,,,,
player,201509140atl,atl,ColeTe01,fumbles,0,,,,,
player,201509140atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201509140atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201509140atl,atl,FreeDe00,pass_att,0,,,,,
player,201509140atl,atl,FreeDe00,pass_yds,0,,,,,
player,201509140atl,atl,FreeDe00,pass_td,0,,,,,
player,201509140atl,atl,FreeDe00,pass_int,0,,,,,
player,201509140atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201509140atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201509140atl,atl,FreeDe00,pass_long,0,,,,,
player,201509140atl,atl,FreeDe00,pass_rating,,,,,,
player,201509140atl,atl,FreeDe00,rush_att,10,,,,,
player,201509140atl,atl,FreeDe00,rush_yds,18,,,,,
player,201509140atl,atl,FreeDe00,rush_td,0,,,,,
player,201509140atl,atl,FreeDe00,rush_long,9,,,,,
player,201509140atl,atl,FreeDe00,targets,4,,,,,
player,201509140atl,atl,FreeDe00,rec,3,,,,,
player,201509140atl,atl,FreeDe00,rec_yds,29,,,,,
player,201509140atl,atl,FreeDe00,rec_td,0,,,,,
player,201509140atl,atl,FreeDe00,rec_long,12,,,,,
player,201509140atl,atl,FreeDe00,fumbles,0,,,,,
player,201509140atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201509140atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201509140atl,atl,JoneJu02,pass_att,0,,,,,
player,201509140atl,atl,JoneJu02,pass_yds,0,,,,,
player,201509140atl,atl,JoneJu02,pass_td,0,,,,,
player,201509140atl,atl,JoneJu02,pass_int,0,,,,,
player,201509140atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201509140atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201509140atl,atl,JoneJu02,pass_long,0,,,,,
player,201509140atl,atl,JoneJu02,pass_rating,,,,,,
player,201509140atl,atl,JoneJu02,rush_att,0,,,,,
player,201509140atl,atl,JoneJu02,rush_yds,0,,,,,
player,201509140atl,atl,JoneJu02,rush_td,0,,,,,
player,201509140atl,atl,JoneJu02,rush_long,0,,,,,
player,201509140atl,atl,JoneJu02,targets,11,,,,,
player,201509140atl,atl,JoneJu02,rec,9,,,,,
player,201509140atl,atl,JoneJu02,rec_yds,141,,,,,
player,201509140atl,atl,JoneJu02,rec_td,2,,,,,
player,201509140atl,atl,JoneJu02,rec_long,44,,,,,
player,201509140atl,atl,JoneJu02,fumbles,0,,,,,
player,201509140atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201509140atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201509140atl,atl,WhitRo00,pass_att,0,,,,,
player,201509140atl,atl,WhitRo00,pass_yds,0,,,,,
player,201509140atl,atl,WhitRo00,pass_td,0,,,,,
player,201509140atl,atl,WhitRo00,pass_int,0,,,,,
player,201509140atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201509140atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201509140atl,atl,WhitRo00,pass_long,0,,,,,
player,201509140atl,atl,WhitRo00,pass_rating,,,,,,
player,201509140atl,atl,WhitRo00,rush_att,0,,,,,
player,201509140atl,atl,WhitRo00,rush_yds,0,,,,,
player,201509140atl,atl,WhitRo00,rush_td,0,,,,,
player,201509140atl,atl,WhitRo00,rush_long,0,,,,,
player,201509140atl,atl,WhitRo00,targets,8,,,,,
player,201509140atl,atl,WhitRo00,rec,4,,,,,
player,201509140atl,atl,WhitRo00,rec_yds,84,,,,,
player,201509140atl,atl,WhitRo00,rec_td,0,,,,,
player,201509140atl,atl,WhitRo00,rec_long,25,,,,,
player,201509140atl,atl,WhitRo00,fumbles,0,,,,,
player,201509140atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201509140atl,atl,TammJa00,pass_cmp,0,,,,,
player,201509140atl,atl,TammJa00,pass_att,0,,,,,
player,201509140atl,atl,TammJa00,pass_yds,0,,,,,
player,201509140atl,atl,TammJa00,pass_td,0,,,,,
player,201509140atl,atl,TammJa00,pass_int,0,,,,,
player,201509140atl,atl,TammJa00,pass_sacked,0,,,,,
player,201509140atl,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201509140atl,atl,TammJa00,pass_long,0,,,,,
player,201509140atl,atl,TammJa00,pass_rating,,,,,,
player,201509140atl,atl,TammJa00,rush_att,0,,,,,
player,201509140atl,atl,TammJa00,rush_yds,0,,,,,
player,201509140atl,atl,TammJa00,rush_td,0,,,,,
player,201509140atl,atl,TammJa00,rush_long,0,,,,,
player,201509140atl,atl,TammJa00,targets,3,,,,,
player,201509140atl,atl,TammJa00,rec,3,,,,,
player,201509140atl,atl,TammJa00,rec_yds,19,,,,,
player,201509140atl,atl,TammJa00,rec_td,0,,,,,
player,201509140atl,atl,TammJa00,rec_long,8,,,,,
player,201509140atl,atl,TammJa00,fumbles,0,,,,,
player,201509140atl,atl,TammJa00,fumbles_lost,0,,,,,
player,201509140atl,atl,HankLe00,pass_cmp,0,,,,,
player,201509140atl,atl,HankLe00,pass_att,0,,,,,
player,201509140atl,atl,HankLe00,pass_yds,0,,,,,
player,201509140atl,atl,HankLe00,pass_td,0,,,,,
player,201509140atl,atl,HankLe00,pass_int,0,,,,,
player,201509140atl,atl,HankLe00,pass_sacked,0,,,,,
player,201509140atl,atl,HankLe00,pass_sacked_yds,0,,,,,
player,201509140atl,atl,HankLe00,pass_long,0,,,,,
player,201509140atl,atl,HankLe00,pass_rating,,,,,,
player,201509140atl,atl,HankLe00,rush_att,0,,,,,
player,201509140atl,atl,HankLe00,rush_yds,0,,,,,
player,201509140atl,atl,HankLe00,rush_td,0,,,,,
player,201509140atl,atl,HankLe00,rush_long,0,,,,,
player,201509140atl,atl,HankLe00,targets,4,,,,,
player,201509140atl,atl,HankLe00,rec,2,,,,,
player,201509140atl,atl,HankLe00,rec_yds,16,,,,,
player,201509140atl,atl,HankLe00,rec_td,0,,,,,
player,201509140atl,atl,HankLe00,rec_long,13,,,,,
player,201509140atl,atl,HankLe00,fumbles,0,,,,,
player,201509140atl,atl,HankLe00,fumbles_lost,0,,,,,
player,201509140atl,atl,WillNi02,pass_cmp,0,,,,,
player,201509140atl,atl,WillNi02,pass_att,0,,,,,
player,201509140atl,atl,WillNi02,pass_yds,0,,,,,
player,201509140atl,atl,WillNi02,pass_td,0,,,,,
player,201509140atl,atl,WillNi02,pass_int,0,,,,,
player,201509140atl,atl,WillNi02,pass_sacked,0,,,,,
player,201509140atl,atl,WillNi02,pass_sacked_yds,0,,,,,
player,201509140atl,atl,WillNi02,pass_long,0,,,,,
player,201509140atl,atl,WillNi02,pass_rating,,,,,,
player,201509140atl,atl,WillNi02,rush_att,0,,,,,
player,201509140atl,atl,WillNi02,rush_yds,0,,,,,
player,201509140atl,atl,WillNi02,rush_td,0,,,,,
player,201509140atl,atl,WillNi02,rush_long,0,,,,,
player,201509140atl,atl,WillNi02,targets,1,,,,,
player,201509140atl,atl,WillNi02,rec,1,,,,,
player,201509140atl,atl,WillNi02,rec_yds,5,,,,,
player,201509140atl,atl,WillNi02,rec_td,0,,,,,
player,201509140atl,atl,WillNi02,rec_long,5,,,,,
player,201509140atl,atl,WillNi02,fumbles,0,,,,,
player,201509140atl,atl,WillNi02,fumbles_lost,0,,,,,
player,201509140atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201509140atl,atl,ToilLe00,pass_att,0,,,,,
player,201509140atl,atl,ToilLe00,pass_yds,0,,,,,
player,201509140atl,atl,ToilLe00,pass_td,0,,,,,
player,201509140atl,atl,ToilLe00,pass_int,0,,,,,
player,201509140atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201509140atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201509140atl,atl,ToilLe00,pass_long,0,,,,,
player,201509140atl,atl,ToilLe00,pass_rating,,,,,,
player,201509140atl,atl,ToilLe00,rush_att,0,,,,,
player,201509140atl,atl,ToilLe00,rush_yds,0,,,,,
player,201509140atl,atl,ToilLe00,rush_td,0,,,,,
player,201509140atl,atl,ToilLe00,rush_long,0,,,,,
player,201509140atl,atl,ToilLe00,targets,1,,,,,
player,201509140atl,atl,ToilLe00,rec,1,,,,,
player,201509140atl,atl,ToilLe00,rec_yds,4,,,,,
player,201509140atl,atl,ToilLe00,rec_td,0,,,,,
player,201509140atl,atl,ToilLe00,rec_long,4,,,,,
player,201509140atl,atl,ToilLe00,fumbles,0,,,,,
player,201509140atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201509140atl,phi,AlonKi00,def_int,1,,,,,
player,201509140atl,phi,AlonKi00,def_int_yds,0,,,,,
player,201509140atl,phi,AlonKi00,def_int_td,0,,,,,
player,201509140atl,phi,AlonKi00,def_int_long,0,,,,,
player,201509140atl,phi,AlonKi00,pass_defended,1,,,,,
player,201509140atl,phi,AlonKi00,sacks,0.0,,,,,
player,201509140atl,phi,AlonKi00,tackles_combined,6,,,,,
player,201509140atl,phi,AlonKi00,tackles_solo,4,,,,,
player,201509140atl,phi,AlonKi00,tackles_assists,2,,,,,
player,201509140atl,phi,AlonKi00,tackles_loss,0,,,,,
player,201509140atl,phi,AlonKi00,qb_hits,0,,,,,
player,201509140atl,phi,AlonKi00,fumbles_rec,0,,,,,
player,201509140atl,phi,AlonKi00,fumbles_rec_yds,0,,,,,
player,201509140atl,phi,AlonKi00,fumbles_rec_td,0,,,,,
player,201509140atl,phi,AlonKi00,fumbles_forced,0,,,,,
player,201509140atl,phi,ThurWa99,def_int,1,,,,,
player,201509140atl,phi,ThurWa99,def_int_yds,23,,,,,
player,201509140atl,phi,ThurWa99,def_int_td,0,,,,,
player,201509140atl,phi,ThurWa99,def_int_long,23,,,,,
player,201509140atl,phi,ThurWa99,pass_defended,1,,,,,
player,201509140atl,phi,ThurWa99,sacks,0.0,,,,,
player,201509140atl,phi,ThurWa99,tackles_combined,6,,,,,
player,201509140atl,phi,ThurWa99,tackles_solo,3,,,,,
player,201509140atl,phi,ThurWa99,tackles_assists,3,,,,,
player,201509140atl,phi,ThurWa99,tackles_loss,1,,,,,
player,201509140atl,phi,ThurWa99,qb_hits,1,,,,,
player,201509140atl,phi,ThurWa99,fumbles_rec,0,,,,,
player,201509140atl,phi,ThurWa99,fumbles_rec_yds,0,,,,,
player,201509140atl,phi,ThurWa99,fumbles_rec_td,0,,,,,
player,201509140atl,phi,ThurWa99,fumbles_forced,0,,,,,
player,201509140atl,phi,CoxxFl00,def_int,0,,,,,
player,201509140atl,phi,CoxxFl00,def_int_yds,0,,,,,
player,201509140atl,phi,CoxxFl00,def_int_td,0,,,,,
