game,2015,8,20151101,201511010ram,sfo,"San Francisco 49ers",6,ram,"St. Louis Rams",27
player,201511010ram,sfo,GaskKe00,fumbles_lost,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_cmp,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_att,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_yds,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_td,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_int,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_sacked,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_long,0,,,,,
player,201511010ram,sfo,DaviMi01,pass_rating,,,,,,
player,201511010ram,sfo,DaviMi01,rush_att,10,,,,,
player,201511010ram,sfo,DaviMi01,rush_yds,4,,,,,
player,201511010ram,sfo,DaviMi01,rush_td,0,,,,,
player,201511010ram,sfo,DaviMi01,rush_long,5,,,,,
player,201511010ram,sfo,DaviMi01,targets,3,,,,,
player,201511010ram,sfo,DaviMi01,rec,2,,,,,
player,201511010ram,sfo,DaviMi01,rec_yds,14,,,,,
player,201511010ram,sfo,DaviMi01,rec_td,0,,,,,
player,201511010ram,sfo,DaviMi01,rec_long,11,,,,,
player,201511010ram,sfo,DaviMi01,fumbles,0,,,,,
player,201511010ram,sfo,DaviMi01,fumbles_lost,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_cmp,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_att,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_yds,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_td,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_int,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_sacked,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_long,0,,,,,
player,201511010ram,sfo,SimpJe00,pass_rating,,,,,,
player,201511010ram,sfo,SimpJe00,rush_att,0,,,,,
player,201511010ram,sfo,SimpJe00,rush_yds,0,,,,,
player,201511010ram,sfo,SimpJe00,rush_td,0,,,,,
player,201511010ram,sfo,SimpJe00,rush_long,0,,,,,
player,201511010ram,sfo,SimpJe00,targets,10,,,,,
player,201511010ram,sfo,SimpJe00,rec,3,,,,,
player,201511010ram,sfo,SimpJe00,rec_yds,34,,,,,
player,201511010ram,sfo,SimpJe00,rec_td,0,,,,,
player,201511010ram,sfo,SimpJe00,rec_long,16,,,,,
player,201511010ram,sfo,SimpJe00,fumbles,0,,,,,
player,201511010ram,sfo,SimpJe00,fumbles_lost,0,,,,,
player,201511010ram,sfo,PattQu00,pass_cmp,0,,,,,
player,201511010ram,sfo,PattQu00,pass_att,0,,,,,
player,201511010ram,sfo,PattQu00,pass_yds,0,,,,,
player,201511010ram,sfo,PattQu00,pass_td,0,,,,,
player,201511010ram,sfo,PattQu00,pass_int,0,,,,,
player,201511010ram,sfo,PattQu00,pass_sacked,0,,,,,
player,201511010ram,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,PattQu00,pass_long,0,,,,,
player,201511010ram,sfo,PattQu00,pass_rating,,,,,,
player,201511010ram,sfo,PattQu00,rush_att,0,,,,,
player,201511010ram,sfo,PattQu00,rush_yds,0,,,,,
player,201511010ram,sfo,PattQu00,rush_td,0,,,,,
player,201511010ram,sfo,PattQu00,rush_long,0,,,,,
player,201511010ram,sfo,PattQu00,targets,4,,,,,
player,201511010ram,sfo,PattQu00,rec,2,,,,,
player,201511010ram,sfo,PattQu00,rec_yds,33,,,,,
player,201511010ram,sfo,PattQu00,rec_td,0,,,,,
player,201511010ram,sfo,PattQu00,rec_long,33,,,,,
player,201511010ram,sfo,PattQu00,fumbles,0,,,,,
player,201511010ram,sfo,PattQu00,fumbles_lost,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_cmp,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_att,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_yds,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_td,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_int,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_sacked,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_long,0,,,,,
player,201511010ram,sfo,DaviVe00,pass_rating,,,,,,
player,201511010ram,sfo,DaviVe00,rush_att,0,,,,,
player,201511010ram,sfo,DaviVe00,rush_yds,0,,,,,
player,201511010ram,sfo,DaviVe00,rush_td,0,,,,,
player,201511010ram,sfo,DaviVe00,rush_long,0,,,,,
player,201511010ram,sfo,DaviVe00,targets,8,,,,,
player,201511010ram,sfo,DaviVe00,rec,6,,,,,
player,201511010ram,sfo,DaviVe00,rec_yds,24,,,,,
player,201511010ram,sfo,DaviVe00,rec_td,0,,,,,
player,201511010ram,sfo,DaviVe00,rec_long,11,,,,,
player,201511010ram,sfo,DaviVe00,fumbles,0,,,,,
player,201511010ram,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_cmp,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_att,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_yds,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_td,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_int,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_sacked,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_long,0,,,,,
player,201511010ram,sfo,SmitTo02,pass_rating,,,,,,
player,201511010ram,sfo,SmitTo02,rush_att,0,,,,,
player,201511010ram,sfo,SmitTo02,rush_yds,0,,,,,
player,201511010ram,sfo,SmitTo02,rush_td,0,,,,,
player,201511010ram,sfo,SmitTo02,rush_long,0,,,,,
player,201511010ram,sfo,SmitTo02,targets,5,,,,,
player,201511010ram,sfo,SmitTo02,rec,2,,,,,
player,201511010ram,sfo,SmitTo02,rec_yds,19,,,,,
player,201511010ram,sfo,SmitTo02,rec_td,0,,,,,
player,201511010ram,sfo,SmitTo02,rec_long,11,,,,,
player,201511010ram,sfo,SmitTo02,fumbles,0,,,,,
player,201511010ram,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_cmp,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_att,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_yds,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_td,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_int,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_sacked,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_long,0,,,,,
player,201511010ram,sfo,McDoVa00,pass_rating,,,,,,
player,201511010ram,sfo,McDoVa00,rush_att,0,,,,,
player,201511010ram,sfo,McDoVa00,rush_yds,0,,,,,
player,201511010ram,sfo,McDoVa00,rush_td,0,,,,,
player,201511010ram,sfo,McDoVa00,rush_long,0,,,,,
player,201511010ram,sfo,McDoVa00,targets,2,,,,,
player,201511010ram,sfo,McDoVa00,rec,1,,,,,
player,201511010ram,sfo,McDoVa00,rec_yds,13,,,,,
player,201511010ram,sfo,McDoVa00,rec_td,0,,,,,
player,201511010ram,sfo,McDoVa00,rec_long,13,,,,,
player,201511010ram,sfo,McDoVa00,fumbles,0,,,,,
player,201511010ram,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_cmp,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_att,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_yds,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_td,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_int,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_sacked,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_long,0,,,,,
player,201511010ram,sfo,ElliBr00,pass_rating,,,,,,
player,201511010ram,sfo,ElliBr00,rush_att,0,,,,,
player,201511010ram,sfo,ElliBr00,rush_yds,0,,,,,
player,201511010ram,sfo,ElliBr00,rush_td,0,,,,,
player,201511010ram,sfo,ElliBr00,rush_long,0,,,,,
player,201511010ram,sfo,ElliBr00,targets,3,,,,,
player,201511010ram,sfo,ElliBr00,rec,2,,,,,
player,201511010ram,sfo,ElliBr00,rec_yds,8,,,,,
player,201511010ram,sfo,ElliBr00,rec_td,0,,,,,
player,201511010ram,sfo,ElliBr00,rec_long,4,,,,,
player,201511010ram,sfo,ElliBr00,fumbles,0,,,,,
player,201511010ram,sfo,ElliBr00,fumbles_lost,0,,,,,
player,201511010ram,sfo,MillBr02,pass_cmp,0,,,,,
player,201511010ram,sfo,MillBr02,pass_att,0,,,,,
player,201511010ram,sfo,MillBr02,pass_yds,0,,,,,
player,201511010ram,sfo,MillBr02,pass_td,0,,,,,
player,201511010ram,sfo,MillBr02,pass_int,0,,,,,
player,201511010ram,sfo,MillBr02,pass_sacked,0,,,,,
player,201511010ram,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,MillBr02,pass_long,0,,,,,
player,201511010ram,sfo,MillBr02,pass_rating,,,,,,
player,201511010ram,sfo,MillBr02,rush_att,0,,,,,
player,201511010ram,sfo,MillBr02,rush_yds,0,,,,,
player,201511010ram,sfo,MillBr02,rush_td,0,,,,,
player,201511010ram,sfo,MillBr02,rush_long,0,,,,,
player,201511010ram,sfo,MillBr02,targets,1,,,,,
player,201511010ram,sfo,MillBr02,rec,0,,,,,
player,201511010ram,sfo,MillBr02,rec_yds,0,,,,,
player,201511010ram,sfo,MillBr02,rec_td,0,,,,,
player,201511010ram,sfo,MillBr02,rec_long,0,,,,,
player,201511010ram,sfo,MillBr02,fumbles,0,,,,,
player,201511010ram,sfo,MillBr02,fumbles_lost,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_cmp,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_att,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_yds,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_td,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_int,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_sacked,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_long,0,,,,,
player,201511010ram,sfo,CeleGa00,pass_rating,,,,,,
player,201511010ram,sfo,CeleGa00,rush_att,0,,,,,
player,201511010ram,sfo,CeleGa00,rush_yds,0,,,,,
player,201511010ram,sfo,CeleGa00,rush_td,0,,,,,
player,201511010ram,sfo,CeleGa00,rush_long,0,,,,,
player,201511010ram,sfo,CeleGa00,targets,1,,,,,
player,201511010ram,sfo,CeleGa00,rec,0,,,,,
player,201511010ram,sfo,CeleGa00,rec_yds,0,,,,,
player,201511010ram,sfo,CeleGa00,rec_td,0,,,,,
player,201511010ram,sfo,CeleGa00,rec_long,0,,,,,
player,201511010ram,sfo,CeleGa00,fumbles,0,,,,,
player,201511010ram,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201511010ram,sfo,BushRe00,pass_cmp,0,,,,,
player,201511010ram,sfo,BushRe00,pass_att,0,,,,,
player,201511010ram,sfo,BushRe00,pass_yds,0,,,,,
player,201511010ram,sfo,BushRe00,pass_td,0,,,,,
player,201511010ram,sfo,BushRe00,pass_int,0,,,,,
player,201511010ram,sfo,BushRe00,pass_sacked,0,,,,,
player,201511010ram,sfo,BushRe00,pass_sacked_yds,0,,,,,
player,201511010ram,sfo,BushRe00,pass_long,0,,,,,
player,201511010ram,sfo,BushRe00,pass_rating,,,,,,
player,201511010ram,sfo,BushRe00,rush_att,0,,,,,
player,201511010ram,sfo,BushRe00,rush_yds,0,,,,,
player,201511010ram,sfo,BushRe00,rush_td,0,,,,,
player,201511010ram,sfo,BushRe00,rush_long,0,,,,,
player,201511010ram,sfo,BushRe00,targets,1,,,,,
player,201511010ram,sfo,BushRe00,rec,0,,,,,
player,201511010ram,sfo,BushRe00,rec_yds,0,,,,,
player,201511010ram,sfo,BushRe00,rec_td,0,,,,,
player,201511010ram,sfo,BushRe00,rec_long,0,,,,,
player,201511010ram,sfo,BushRe00,fumbles,0,,,,,
player,201511010ram,sfo,BushRe00,fumbles_lost,0,,,,,
player,201511010ram,ram,FoleNi00,pass_cmp,14,,,,,
player,201511010ram,ram,FoleNi00,pass_att,23,,,,,
player,201511010ram,ram,FoleNi00,pass_yds,191,,,,,
player,201511010ram,ram,FoleNi00,pass_td,1,,,,,
player,201511010ram,ram,FoleNi00,pass_int,0,,,,,
player,201511010ram,ram,FoleNi00,pass_sacked,0,,,,,
player,201511010ram,ram,FoleNi00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,FoleNi00,pass_long,66,,,,,
player,201511010ram,ram,FoleNi00,pass_rating,101.9,,,,,
player,201511010ram,ram,FoleNi00,rush_att,3,,,,,
player,201511010ram,ram,FoleNi00,rush_yds,-3,,,,,
player,201511010ram,ram,FoleNi00,rush_td,0,,,,,
player,201511010ram,ram,FoleNi00,rush_long,-1,,,,,
player,201511010ram,ram,FoleNi00,targets,0,,,,,
player,201511010ram,ram,FoleNi00,rec,0,,,,,
player,201511010ram,ram,FoleNi00,rec_yds,0,,,,,
player,201511010ram,ram,FoleNi00,rec_td,0,,,,,
player,201511010ram,ram,FoleNi00,rec_long,0,,,,,
player,201511010ram,ram,FoleNi00,fumbles,0,,,,,
player,201511010ram,ram,FoleNi00,fumbles_lost,0,,,,,
player,201511010ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201511010ram,ram,GurlTo01,pass_att,0,,,,,
player,201511010ram,ram,GurlTo01,pass_yds,0,,,,,
player,201511010ram,ram,GurlTo01,pass_td,0,,,,,
player,201511010ram,ram,GurlTo01,pass_int,0,,,,,
player,201511010ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201511010ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201511010ram,ram,GurlTo01,pass_long,0,,,,,
player,201511010ram,ram,GurlTo01,pass_rating,,,,,,
player,201511010ram,ram,GurlTo01,rush_att,20,,,,,
player,201511010ram,ram,GurlTo01,rush_yds,133,,,,,
player,201511010ram,ram,GurlTo01,rush_td,1,,,,,
player,201511010ram,ram,GurlTo01,rush_long,71,,,,,
player,201511010ram,ram,GurlTo01,targets,3,,,,,
player,201511010ram,ram,GurlTo01,rec,3,,,,,
player,201511010ram,ram,GurlTo01,rec_yds,13,,,,,
player,201511010ram,ram,GurlTo01,rec_td,0,,,,,
player,201511010ram,ram,GurlTo01,rec_long,15,,,,,
player,201511010ram,ram,GurlTo01,fumbles,0,,,,,
player,201511010ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201511010ram,ram,MasoTr00,pass_cmp,0,,,,,
player,201511010ram,ram,MasoTr00,pass_att,0,,,,,
player,201511010ram,ram,MasoTr00,pass_yds,0,,,,,
player,201511010ram,ram,MasoTr00,pass_td,0,,,,,
player,201511010ram,ram,MasoTr00,pass_int,0,,,,,
player,201511010ram,ram,MasoTr00,pass_sacked,0,,,,,
player,201511010ram,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,MasoTr00,pass_long,0,,,,,
player,201511010ram,ram,MasoTr00,pass_rating,,,,,,
player,201511010ram,ram,MasoTr00,rush_att,15,,,,,
player,201511010ram,ram,MasoTr00,rush_yds,46,,,,,
player,201511010ram,ram,MasoTr00,rush_td,0,,,,,
player,201511010ram,ram,MasoTr00,rush_long,9,,,,,
player,201511010ram,ram,MasoTr00,targets,1,,,,,
player,201511010ram,ram,MasoTr00,rec,1,,,,,
player,201511010ram,ram,MasoTr00,rec_yds,6,,,,,
player,201511010ram,ram,MasoTr00,rec_td,0,,,,,
player,201511010ram,ram,MasoTr00,rec_long,6,,,,,
player,201511010ram,ram,MasoTr00,fumbles,0,,,,,
player,201511010ram,ram,MasoTr00,fumbles_lost,0,,,,,
player,201511010ram,ram,AustTa00,pass_cmp,0,,,,,
player,201511010ram,ram,AustTa00,pass_att,0,,,,,
player,201511010ram,ram,AustTa00,pass_yds,0,,,,,
player,201511010ram,ram,AustTa00,pass_td,0,,,,,
player,201511010ram,ram,AustTa00,pass_int,0,,,,,
player,201511010ram,ram,AustTa00,pass_sacked,0,,,,,
player,201511010ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,AustTa00,pass_long,0,,,,,
player,201511010ram,ram,AustTa00,pass_rating,,,,,,
player,201511010ram,ram,AustTa00,rush_att,3,,,,,
player,201511010ram,ram,AustTa00,rush_yds,21,,,,,
player,201511010ram,ram,AustTa00,rush_td,1,,,,,
player,201511010ram,ram,AustTa00,rush_long,13,,,,,
player,201511010ram,ram,AustTa00,targets,7,,,,,
player,201511010ram,ram,AustTa00,rec,4,,,,,
player,201511010ram,ram,AustTa00,rec_yds,98,,,,,
player,201511010ram,ram,AustTa00,rec_td,1,,,,,
player,201511010ram,ram,AustTa00,rec_long,66,,,,,
player,201511010ram,ram,AustTa00,fumbles,1,,,,,
player,201511010ram,ram,AustTa00,fumbles_lost,1,,,,,
player,201511010ram,ram,CookJa02,pass_cmp,0,,,,,
player,201511010ram,ram,CookJa02,pass_att,0,,,,,
player,201511010ram,ram,CookJa02,pass_yds,0,,,,,
player,201511010ram,ram,CookJa02,pass_td,0,,,,,
player,201511010ram,ram,CookJa02,pass_int,0,,,,,
player,201511010ram,ram,CookJa02,pass_sacked,0,,,,,
player,201511010ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201511010ram,ram,CookJa02,pass_long,0,,,,,
player,201511010ram,ram,CookJa02,pass_rating,,,,,,
player,201511010ram,ram,CookJa02,rush_att,0,,,,,
player,201511010ram,ram,CookJa02,rush_yds,0,,,,,
player,201511010ram,ram,CookJa02,rush_td,0,,,,,
player,201511010ram,ram,CookJa02,rush_long,0,,,,,
player,201511010ram,ram,CookJa02,targets,3,,,,,
player,201511010ram,ram,CookJa02,rec,2,,,,,
player,201511010ram,ram,CookJa02,rec_yds,57,,,,,
player,201511010ram,ram,CookJa02,rec_td,0,,,,,
player,201511010ram,ram,CookJa02,rec_long,49,,,,,
player,201511010ram,ram,CookJa02,fumbles,0,,,,,
player,201511010ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201511010ram,ram,KendLa00,pass_cmp,0,,,,,
player,201511010ram,ram,KendLa00,pass_att,0,,,,,
player,201511010ram,ram,KendLa00,pass_yds,0,,,,,
player,201511010ram,ram,KendLa00,pass_td,0,,,,,
player,201511010ram,ram,KendLa00,pass_int,0,,,,,
player,201511010ram,ram,KendLa00,pass_sacked,0,,,,,
player,201511010ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,KendLa00,pass_long,0,,,,,
player,201511010ram,ram,KendLa00,pass_rating,,,,,,
player,201511010ram,ram,KendLa00,rush_att,0,,,,,
player,201511010ram,ram,KendLa00,rush_yds,0,,,,,
player,201511010ram,ram,KendLa00,rush_td,0,,,,,
player,201511010ram,ram,KendLa00,rush_long,0,,,,,
player,201511010ram,ram,KendLa00,targets,2,,,,,
player,201511010ram,ram,KendLa00,rec,2,,,,,
player,201511010ram,ram,KendLa00,rec_yds,7,,,,,
player,201511010ram,ram,KendLa00,rec_td,0,,,,,
player,201511010ram,ram,KendLa00,rec_long,4,,,,,
player,201511010ram,ram,KendLa00,fumbles,0,,,,,
player,201511010ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201511010ram,ram,MarqBr00,pass_cmp,0,,,,,
player,201511010ram,ram,MarqBr00,pass_att,0,,,,,
player,201511010ram,ram,MarqBr00,pass_yds,0,,,,,
player,201511010ram,ram,MarqBr00,pass_td,0,,,,,
player,201511010ram,ram,MarqBr00,pass_int,0,,,,,
player,201511010ram,ram,MarqBr00,pass_sacked,0,,,,,
player,201511010ram,ram,MarqBr00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,MarqBr00,pass_long,0,,,,,
player,201511010ram,ram,MarqBr00,pass_rating,,,,,,
player,201511010ram,ram,MarqBr00,rush_att,0,,,,,
player,201511010ram,ram,MarqBr00,rush_yds,0,,,,,
player,201511010ram,ram,MarqBr00,rush_td,0,,,,,
player,201511010ram,ram,MarqBr00,rush_long,0,,,,,
player,201511010ram,ram,MarqBr00,targets,1,,,,,
player,201511010ram,ram,MarqBr00,rec,1,,,,,
player,201511010ram,ram,MarqBr00,rec_yds,5,,,,,
player,201511010ram,ram,MarqBr00,rec_td,0,,,,,
player,201511010ram,ram,MarqBr00,rec_long,5,,,,,
player,201511010ram,ram,MarqBr00,fumbles,0,,,,,
player,201511010ram,ram,MarqBr00,fumbles_lost,0,,,,,
player,201511010ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201511010ram,ram,QuicBr00,pass_att,0,,,,,
player,201511010ram,ram,QuicBr00,pass_yds,0,,,,,
player,201511010ram,ram,QuicBr00,pass_td,0,,,,,
player,201511010ram,ram,QuicBr00,pass_int,0,,,,,
player,201511010ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201511010ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,QuicBr00,pass_long,0,,,,,
player,201511010ram,ram,QuicBr00,pass_rating,,,,,,
player,201511010ram,ram,QuicBr00,rush_att,0,,,,,
player,201511010ram,ram,QuicBr00,rush_yds,0,,,,,
player,201511010ram,ram,QuicBr00,rush_td,0,,,,,
player,201511010ram,ram,QuicBr00,rush_long,0,,,,,
player,201511010ram,ram,QuicBr00,targets,1,,,,,
player,201511010ram,ram,QuicBr00,rec,1,,,,,
player,201511010ram,ram,QuicBr00,rec_yds,5,,,,,
player,201511010ram,ram,QuicBr00,rec_td,0,,,,,
player,201511010ram,ram,QuicBr00,rec_long,5,,,,,
player,201511010ram,ram,QuicBr00,fumbles,0,,,,,
player,201511010ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201511010ram,ram,BritKe00,pass_cmp,0,,,,,
player,201511010ram,ram,BritKe00,pass_att,0,,,,,
player,201511010ram,ram,BritKe00,pass_yds,0,,,,,
player,201511010ram,ram,BritKe00,pass_td,0,,,,,
player,201511010ram,ram,BritKe00,pass_int,0,,,,,
player,201511010ram,ram,BritKe00,pass_sacked,0,,,,,
player,201511010ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201511010ram,ram,BritKe00,pass_long,0,,,,,
player,201511010ram,ram,BritKe00,pass_rating,,,,,,
player,201511010ram,ram,BritKe00,rush_att,0,,,,,
player,201511010ram,ram,BritKe00,rush_yds,0,,,,,
player,201511010ram,ram,BritKe00,rush_td,0,,,,,
player,201511010ram,ram,BritKe00,rush_long,0,,,,,
player,201511010ram,ram,BritKe00,targets,2,,,,,
player,201511010ram,ram,BritKe00,rec,0,,,,,
player,201511010ram,ram,BritKe00,rec_yds,0,,,,,
player,201511010ram,ram,BritKe00,rec_td,0,,,,,
player,201511010ram,ram,BritKe00,rec_long,0,,,,,
player,201511010ram,ram,BritKe00,fumbles,0,,,,,
player,201511010ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201511010ram,ram,BailSt01,pass_cmp,0,,,,,
player,201511010ram,ram,BailSt01,pass_att,0,,,,,
player,201511010ram,ram,BailSt01,pass_yds,0,,,,,
player,201511010ram,ram,BailSt01,pass_td,0,,,,,
player,201511010ram,ram,BailSt01,pass_int,0,,,,,
player,201511010ram,ram,BailSt01,pass_sacked,0,,,,,
player,201511010ram,ram,BailSt01,pass_sacked_yds,0,,,,,
