game,2015,3,20150927,201509270crd,sfo,"San Francisco 49ers",7,crd,"Arizona Cardinals",47
player,201509270crd,sfo,KaepCo00,rec_long,0,,,,,
player,201509270crd,sfo,KaepCo00,fumbles,0,,,,,
player,201509270crd,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_cmp,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_att,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_yds,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_td,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_int,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_sacked,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_long,0,,,,,
player,201509270crd,sfo,HydeCa00,pass_rating,,,,,,
player,201509270crd,sfo,HydeCa00,rush_att,15,,,,,
player,201509270crd,sfo,HydeCa00,rush_yds,51,,,,,
player,201509270crd,sfo,HydeCa00,rush_td,0,,,,,
player,201509270crd,sfo,HydeCa00,rush_long,14,,,,,
player,201509270crd,sfo,HydeCa00,targets,1,,,,,
player,201509270crd,sfo,HydeCa00,rec,1,,,,,
player,201509270crd,sfo,HydeCa00,rec_yds,10,,,,,
player,201509270crd,sfo,HydeCa00,rec_td,0,,,,,
player,201509270crd,sfo,HydeCa00,rec_long,10,,,,,
player,201509270crd,sfo,HydeCa00,fumbles,0,,,,,
player,201509270crd,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_cmp,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_att,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_yds,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_td,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_int,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_sacked,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_long,0,,,,,
player,201509270crd,sfo,DaviMi01,pass_rating,,,,,,
player,201509270crd,sfo,DaviMi01,rush_att,7,,,,,
player,201509270crd,sfo,DaviMi01,rush_yds,6,,,,,
player,201509270crd,sfo,DaviMi01,rush_td,0,,,,,
player,201509270crd,sfo,DaviMi01,rush_long,4,,,,,
player,201509270crd,sfo,DaviMi01,targets,3,,,,,
player,201509270crd,sfo,DaviMi01,rec,1,,,,,
player,201509270crd,sfo,DaviMi01,rec_yds,5,,,,,
player,201509270crd,sfo,DaviMi01,rec_td,0,,,,,
player,201509270crd,sfo,DaviMi01,rec_long,5,,,,,
player,201509270crd,sfo,DaviMi01,fumbles,0,,,,,
player,201509270crd,sfo,DaviMi01,fumbles_lost,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_cmp,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_att,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_yds,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_td,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_int,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_sacked,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_long,0,,,,,
player,201509270crd,sfo,CeleGa00,pass_rating,,,,,,
player,201509270crd,sfo,CeleGa00,rush_att,0,,,,,
player,201509270crd,sfo,CeleGa00,rush_yds,0,,,,,
player,201509270crd,sfo,CeleGa00,rush_td,0,,,,,
player,201509270crd,sfo,CeleGa00,rush_long,0,,,,,
player,201509270crd,sfo,CeleGa00,targets,3,,,,,
player,201509270crd,sfo,CeleGa00,rec,3,,,,,
player,201509270crd,sfo,CeleGa00,rec_yds,29,,,,,
player,201509270crd,sfo,CeleGa00,rec_td,0,,,,,
player,201509270crd,sfo,CeleGa00,rec_long,12,,,,,
player,201509270crd,sfo,CeleGa00,fumbles,0,,,,,
player,201509270crd,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_cmp,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_att,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_yds,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_td,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_int,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_sacked,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_long,0,,,,,
player,201509270crd,sfo,BoldAn00,pass_rating,,,,,,
player,201509270crd,sfo,BoldAn00,rush_att,0,,,,,
player,201509270crd,sfo,BoldAn00,rush_yds,0,,,,,
player,201509270crd,sfo,BoldAn00,rush_td,0,,,,,
player,201509270crd,sfo,BoldAn00,rush_long,0,,,,,
player,201509270crd,sfo,BoldAn00,targets,4,,,,,
player,201509270crd,sfo,BoldAn00,rec,2,,,,,
player,201509270crd,sfo,BoldAn00,rec_yds,16,,,,,
player,201509270crd,sfo,BoldAn00,rec_td,0,,,,,
player,201509270crd,sfo,BoldAn00,rec_long,14,,,,,
player,201509270crd,sfo,BoldAn00,fumbles,0,,,,,
player,201509270crd,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201509270crd,sfo,PattQu00,pass_cmp,0,,,,,
player,201509270crd,sfo,PattQu00,pass_att,0,,,,,
player,201509270crd,sfo,PattQu00,pass_yds,0,,,,,
player,201509270crd,sfo,PattQu00,pass_td,0,,,,,
player,201509270crd,sfo,PattQu00,pass_int,0,,,,,
player,201509270crd,sfo,PattQu00,pass_sacked,0,,,,,
player,201509270crd,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,PattQu00,pass_long,0,,,,,
player,201509270crd,sfo,PattQu00,pass_rating,,,,,,
player,201509270crd,sfo,PattQu00,rush_att,0,,,,,
player,201509270crd,sfo,PattQu00,rush_yds,0,,,,,
player,201509270crd,sfo,PattQu00,rush_td,0,,,,,
player,201509270crd,sfo,PattQu00,rush_long,0,,,,,
player,201509270crd,sfo,PattQu00,targets,3,,,,,
player,201509270crd,sfo,PattQu00,rec,1,,,,,
player,201509270crd,sfo,PattQu00,rec_yds,7,,,,,
player,201509270crd,sfo,PattQu00,rec_td,0,,,,,
player,201509270crd,sfo,PattQu00,rec_long,7,,,,,
player,201509270crd,sfo,PattQu00,fumbles,0,,,,,
player,201509270crd,sfo,PattQu00,fumbles_lost,0,,,,,
player,201509270crd,sfo,BellBl00,pass_cmp,0,,,,,
player,201509270crd,sfo,BellBl00,pass_att,0,,,,,
player,201509270crd,sfo,BellBl00,pass_yds,0,,,,,
player,201509270crd,sfo,BellBl00,pass_td,0,,,,,
player,201509270crd,sfo,BellBl00,pass_int,0,,,,,
player,201509270crd,sfo,BellBl00,pass_sacked,0,,,,,
player,201509270crd,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,BellBl00,pass_long,0,,,,,
player,201509270crd,sfo,BellBl00,pass_rating,,,,,,
player,201509270crd,sfo,BellBl00,rush_att,0,,,,,
player,201509270crd,sfo,BellBl00,rush_yds,0,,,,,
player,201509270crd,sfo,BellBl00,rush_td,0,,,,,
player,201509270crd,sfo,BellBl00,rush_long,0,,,,,
player,201509270crd,sfo,BellBl00,targets,1,,,,,
player,201509270crd,sfo,BellBl00,rec,1,,,,,
player,201509270crd,sfo,BellBl00,rec_yds,0,,,,,
player,201509270crd,sfo,BellBl00,rec_td,0,,,,,
player,201509270crd,sfo,BellBl00,rec_long,0,,,,,
player,201509270crd,sfo,BellBl00,fumbles,0,,,,,
player,201509270crd,sfo,BellBl00,fumbles_lost,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_cmp,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_att,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_yds,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_td,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_int,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_sacked,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_long,0,,,,,
player,201509270crd,sfo,DaviVe00,pass_rating,,,,,,
player,201509270crd,sfo,DaviVe00,rush_att,0,,,,,
player,201509270crd,sfo,DaviVe00,rush_yds,0,,,,,
player,201509270crd,sfo,DaviVe00,rush_td,0,,,,,
player,201509270crd,sfo,DaviVe00,rush_long,0,,,,,
player,201509270crd,sfo,DaviVe00,targets,2,,,,,
player,201509270crd,sfo,DaviVe00,rec,0,,,,,
player,201509270crd,sfo,DaviVe00,rec_yds,0,,,,,
player,201509270crd,sfo,DaviVe00,rec_td,0,,,,,
player,201509270crd,sfo,DaviVe00,rec_long,0,,,,,
player,201509270crd,sfo,DaviVe00,fumbles,0,,,,,
player,201509270crd,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_cmp,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_att,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_yds,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_td,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_int,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_sacked,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_long,0,,,,,
player,201509270crd,sfo,SmitTo02,pass_rating,,,,,,
player,201509270crd,sfo,SmitTo02,rush_att,0,,,,,
player,201509270crd,sfo,SmitTo02,rush_yds,0,,,,,
player,201509270crd,sfo,SmitTo02,rush_td,0,,,,,
player,201509270crd,sfo,SmitTo02,rush_long,0,,,,,
player,201509270crd,sfo,SmitTo02,targets,2,,,,,
player,201509270crd,sfo,SmitTo02,rec,0,,,,,
player,201509270crd,sfo,SmitTo02,rec_yds,0,,,,,
player,201509270crd,sfo,SmitTo02,rec_td,0,,,,,
player,201509270crd,sfo,SmitTo02,rec_long,0,,,,,
player,201509270crd,sfo,SmitTo02,fumbles,0,,,,,
player,201509270crd,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201509270crd,crd,PalmCa00,pass_cmp,20,,,,,
player,201509270crd,crd,PalmCa00,pass_att,32,,,,,
player,201509270crd,crd,PalmCa00,pass_yds,311,,,,,
player,201509270crd,crd,PalmCa00,pass_td,2,,,,,
player,201509270crd,crd,PalmCa00,pass_int,1,,,,,
player,201509270crd,crd,PalmCa00,pass_sacked,1,,,,,
player,201509270crd,crd,PalmCa00,pass_sacked_yds,4,,,,,
player,201509270crd,crd,PalmCa00,pass_long,40,,,,,
player,201509270crd,crd,PalmCa00,pass_rating,102.5,,,,,
player,201509270crd,crd,PalmCa00,rush_att,1,,,,,
player,201509270crd,crd,PalmCa00,rush_yds,1,,,,,
player,201509270crd,crd,PalmCa00,rush_td,0,,,,,
player,201509270crd,crd,PalmCa00,rush_long,1,,,,,
player,201509270crd,crd,PalmCa00,targets,0,,,,,
player,201509270crd,crd,PalmCa00,rec,0,,,,,
player,201509270crd,crd,PalmCa00,rec_yds,0,,,,,
player,201509270crd,crd,PalmCa00,rec_td,0,,,,,
player,201509270crd,crd,PalmCa00,rec_long,0,,,,,
player,201509270crd,crd,PalmCa00,fumbles,1,,,,,
player,201509270crd,crd,PalmCa00,fumbles_lost,0,,,,,
player,201509270crd,crd,JohnCh04,pass_cmp,0,,,,,
player,201509270crd,crd,JohnCh04,pass_att,0,,,,,
player,201509270crd,crd,JohnCh04,pass_yds,0,,,,,
player,201509270crd,crd,JohnCh04,pass_td,0,,,,,
player,201509270crd,crd,JohnCh04,pass_int,0,,,,,
player,201509270crd,crd,JohnCh04,pass_sacked,0,,,,,
player,201509270crd,crd,JohnCh04,pass_sacked_yds,0,,,,,
player,201509270crd,crd,JohnCh04,pass_long,0,,,,,
player,201509270crd,crd,JohnCh04,pass_rating,,,,,,
player,201509270crd,crd,JohnCh04,rush_att,22,,,,,
player,201509270crd,crd,JohnCh04,rush_yds,110,,,,,
player,201509270crd,crd,JohnCh04,rush_td,2,,,,,
player,201509270crd,crd,JohnCh04,rush_long,30,,,,,
player,201509270crd,crd,JohnCh04,targets,2,,,,,
player,201509270crd,crd,JohnCh04,rec,1,,,,,
player,201509270crd,crd,JohnCh04,rec_yds,40,,,,,
player,201509270crd,crd,JohnCh04,rec_td,0,,,,,
player,201509270crd,crd,JohnCh04,rec_long,40,,,,,
player,201509270crd,crd,JohnCh04,fumbles,0,,,,,
player,201509270crd,crd,JohnCh04,fumbles_lost,0,,,,,
player,201509270crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201509270crd,crd,JohnDa08,pass_att,0,,,,,
player,201509270crd,crd,JohnDa08,pass_yds,0,,,,,
player,201509270crd,crd,JohnDa08,pass_td,0,,,,,
player,201509270crd,crd,JohnDa08,pass_int,0,,,,,
player,201509270crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201509270crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201509270crd,crd,JohnDa08,pass_long,0,,,,,
player,201509270crd,crd,JohnDa08,pass_rating,,,,,,
player,201509270crd,crd,JohnDa08,rush_att,7,,,,,
player,201509270crd,crd,JohnDa08,rush_yds,25,,,,,
player,201509270crd,crd,JohnDa08,rush_td,0,,,,,
player,201509270crd,crd,JohnDa08,rush_long,8,,,,,
player,201509270crd,crd,JohnDa08,targets,3,,,,,
player,201509270crd,crd,JohnDa08,rec,3,,,,,
player,201509270crd,crd,JohnDa08,rec_yds,16,,,,,
player,201509270crd,crd,JohnDa08,rec_td,0,,,,,
player,201509270crd,crd,JohnDa08,rec_long,9,,,,,
player,201509270crd,crd,JohnDa08,fumbles,0,,,,,
player,201509270crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201509270crd,crd,TaylSt00,pass_cmp,0,,,,,
player,201509270crd,crd,TaylSt00,pass_att,0,,,,,
player,201509270crd,crd,TaylSt00,pass_yds,0,,,,,
player,201509270crd,crd,TaylSt00,pass_td,0,,,,,
player,201509270crd,crd,TaylSt00,pass_int,0,,,,,
player,201509270crd,crd,TaylSt00,pass_sacked,0,,,,,
player,201509270crd,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201509270crd,crd,TaylSt00,pass_long,0,,,,,
player,201509270crd,crd,TaylSt00,pass_rating,,,,,,
player,201509270crd,crd,TaylSt00,rush_att,4,,,,,
player,201509270crd,crd,TaylSt00,rush_yds,6,,,,,
player,201509270crd,crd,TaylSt00,rush_td,0,,,,,
player,201509270crd,crd,TaylSt00,rush_long,2,,,,,
player,201509270crd,crd,TaylSt00,targets,0,,,,,
player,201509270crd,crd,TaylSt00,rec,0,,,,,
player,201509270crd,crd,TaylSt00,rec_yds,0,,,,,
player,201509270crd,crd,TaylSt00,rec_td,0,,,,,
player,201509270crd,crd,TaylSt00,rec_long,0,,,,,
player,201509270crd,crd,TaylSt00,fumbles,0,,,,,
player,201509270crd,crd,TaylSt00,fumbles_lost,0,,,,,
player,201509270crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201509270crd,crd,FitzLa00,pass_att,0,,,,,
player,201509270crd,crd,FitzLa00,pass_yds,0,,,,,
player,201509270crd,crd,FitzLa00,pass_td,0,,,,,
player,201509270crd,crd,FitzLa00,pass_int,0,,,,,
player,201509270crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201509270crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201509270crd,crd,FitzLa00,pass_long,0,,,,,
player,201509270crd,crd,FitzLa00,pass_rating,,,,,,
player,201509270crd,crd,FitzLa00,rush_att,0,,,,,
player,201509270crd,crd,FitzLa00,rush_yds,0,,,,,
player,201509270crd,crd,FitzLa00,rush_td,0,,,,,
player,201509270crd,crd,FitzLa00,rush_long,0,,,,,
player,201509270crd,crd,FitzLa00,targets,11,,,,,
player,201509270crd,crd,FitzLa00,rec,9,,,,,
player,201509270crd,crd,FitzLa00,rec_yds,134,,,,,
player,201509270crd,crd,FitzLa00,rec_td,2,,,,,
player,201509270crd,crd,FitzLa00,rec_long,23,,,,,
player,201509270crd,crd,FitzLa00,fumbles,0,,,,,
player,201509270crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201509270crd,crd,BrowJo02,pass_cmp,0,,,,,
player,201509270crd,crd,BrowJo02,pass_att,0,,,,,
player,201509270crd,crd,BrowJo02,pass_yds,0,,,,,
player,201509270crd,crd,BrowJo02,pass_td,0,,,,,
player,201509270crd,crd,BrowJo02,pass_int,0,,,,,
player,201509270crd,crd,BrowJo02,pass_sacked,0,,,,,
player,201509270crd,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201509270crd,crd,BrowJo02,pass_long,0,,,,,
player,201509270crd,crd,BrowJo02,pass_rating,,,,,,
player,201509270crd,crd,BrowJo02,rush_att,0,,,,,
player,201509270crd,crd,BrowJo02,rush_yds,0,,,,,
player,201509270crd,crd,BrowJo02,rush_td,0,,,,,
player,201509270crd,crd,BrowJo02,rush_long,0,,,,,
player,201509270crd,crd,BrowJo02,targets,5,,,,,
player,201509270crd,crd,BrowJo02,rec,3,,,,,
player,201509270crd,crd,BrowJo02,rec_yds,62,,,,,
player,201509270crd,crd,BrowJo02,rec_td,0,,,,,
player,201509270crd,crd,BrowJo02,rec_long,27,,,,,
player,201509270crd,crd,BrowJo02,fumbles,0,,,,,
player,201509270crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201509270crd,crd,GresJe00,pass_cmp,0,,,,,
player,201509270crd,crd,GresJe00,pass_att,0,,,,,
player,201509270crd,crd,GresJe00,pass_yds,0,,,,,
player,201509270crd,crd,GresJe00,pass_td,0,,,,,
player,201509270crd,crd,GresJe00,pass_int,0,,,,,
player,201509270crd,crd,GresJe00,pass_sacked,0,,,,,
player,201509270crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201509270crd,crd,GresJe00,pass_long,0,,,,,
player,201509270crd,crd,GresJe00,pass_rating,,,,,,
player,201509270crd,crd,GresJe00,rush_att,0,,,,,
player,201509270crd,crd,GresJe00,rush_yds,0,,,,,
player,201509270crd,crd,GresJe00,rush_td,0,,,,,
player,201509270crd,crd,GresJe00,rush_long,0,,,,,
player,201509270crd,crd,GresJe00,targets,3,,,,,
player,201509270crd,crd,GresJe00,rec,2,,,,,
player,201509270crd,crd,GresJe00,rec_yds,34,,,,,
player,201509270crd,crd,GresJe00,rec_td,0,,,,,
player,201509270crd,crd,GresJe00,rec_long,22,,,,,
player,201509270crd,crd,GresJe00,fumbles,0,,,,,
player,201509270crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201509270crd,crd,FellDa01,pass_cmp,0,,,,,
player,201509270crd,crd,FellDa01,pass_att,0,,,,,
player,201509270crd,crd,FellDa01,pass_yds,0,,,,,
player,201509270crd,crd,FellDa01,pass_td,0,,,,,
player,201509270crd,crd,FellDa01,pass_int,0,,,,,
player,201509270crd,crd,FellDa01,pass_sacked,0,,,,,
player,201509270crd,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201509270crd,crd,FellDa01,pass_long,0,,,,,
player,201509270crd,crd,FellDa01,pass_rating,,,,,,
player,201509270crd,crd,FellDa01,rush_att,0,,,,,
player,201509270crd,crd,FellDa01,rush_yds,0,,,,,
player,201509270crd,crd,FellDa01,rush_td,0,,,,,
player,201509270crd,crd,FellDa01,rush_long,0,,,,,
player,201509270crd,crd,FellDa01,targets,2,,,,,
player,201509270crd,crd,FellDa01,rec,1,,,,,
player,201509270crd,crd,FellDa01,rec_yds,13,,,,,
player,201509270crd,crd,FellDa01,rec_td,0,,,,,
player,201509270crd,crd,FellDa01,rec_long,13,,,,,
player,201509270crd,crd,FellDa01,fumbles,0,,,,,
player,201509270crd,crd,FellDa01,fumbles_lost,0,,,,,
player,201509270crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201509270crd,crd,FloyMi00,pass_att,0,,,,,
player,201509270crd,crd,FloyMi00,pass_yds,0,,,,,
player,201509270crd,crd,FloyMi00,pass_td,0,,,,,
player,201509270crd,crd,FloyMi00,pass_int,0,,,,,
player,201509270crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201509270crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201509270crd,crd,FloyMi00,pass_long,0,,,,,
player,201509270crd,crd,FloyMi00,pass_rating,,,,,,
player,201509270crd,crd,FloyMi00,rush_att,0,,,,,
player,201509270crd,crd,FloyMi00,rush_yds,0,,,,,
player,201509270crd,crd,FloyMi00,rush_td,0,,,,,
player,201509270crd,crd,FloyMi00,rush_long,0,,,,,
player,201509270crd,crd,FloyMi00,targets,5,,,,,
player,201509270crd,crd,FloyMi00,rec,1,,,,,
player,201509270crd,crd,FloyMi00,rec_yds,12,,,,,
player,201509270crd,crd,FloyMi00,rec_td,0,,,,,
player,201509270crd,crd,FloyMi00,rec_long,12,,,,,
player,201509270crd,crd,FloyMi00,fumbles,0,,,,,
player,201509270crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201509270crd,crd,StanDr00,pass_cmp,0,,,,,
player,201509270crd,crd,StanDr00,pass_att,0,,,,,
player,201509270crd,crd,StanDr00,pass_yds,0,,,,,
player,201509270crd,crd,StanDr00,pass_td,0,,,,,
player,201509270crd,crd,StanDr00,pass_int,0,,,,,
player,201509270crd,crd,StanDr00,pass_sacked,0,,,,,
player,201509270crd,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201509270crd,crd,StanDr00,pass_long,0,,,,,
player,201509270crd,crd,StanDr00,pass_rating,,,,,,
player,201509270crd,crd,StanDr00,rush_att,3,,,,,
player,201509270crd,crd,StanDr00,rush_yds,-3,,,,,
player,201509270crd,crd,StanDr00,rush_td,0,,,,,
player,201509270crd,crd,StanDr00,rush_long,-1,,,,,
player,201509270crd,crd,StanDr00,targets,0,,,,,
player,201509270crd,crd,StanDr00,rec,0,,,,,
player,201509270crd,crd,StanDr00,rec_yds,0,,,,,
player,201509270crd,crd,StanDr00,rec_td,0,,,,,
player,201509270crd,crd,StanDr00,rec_long,0,,,,,
player,201509270crd,crd,StanDr00,fumbles,0,,,,,
player,201509270crd,crd,StanDr00,fumbles_lost,0,,,,,
player,201509270crd,sfo,AckeKe00,def_int,1,,,,,
player,201509270crd,sfo,AckeKe00,def_int_yds,0,,,,,
player,201509270crd,sfo,AckeKe00,def_int_td,0,,,,,
player,201509270crd,sfo,AckeKe00,def_int_long,0,,,,,
player,201509270crd,sfo,AckeKe00,pass_defended,1,,,,,
player,201509270crd,sfo,AckeKe00,sacks,0.0,,,,,
player,201509270crd,sfo,AckeKe00,tackles_combined,7,,,,,
player,201509270crd,sfo,AckeKe00,tackles_solo,6,,,,,
player,201509270crd,sfo,AckeKe00,tackles_assists,1,,,,,
player,201509270crd,sfo,AckeKe00,tackles_loss,0,,,,,
player,201509270crd,sfo,AckeKe00,qb_hits,0,,,,,
player,201509270crd,sfo,AckeKe00,fumbles_rec,0,,,,,
player,201509270crd,sfo,AckeKe00,fumbles_rec_yds,0,,,,,
player,201509270crd,sfo,AckeKe00,fumbles_rec_td,0,,,,,
player,201509270crd,sfo,AckeKe00,fumbles_forced,0,,,,,
player,201509270crd,sfo,ArmsAr01,def_int,0,,,,,
player,201509270crd,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201509270crd,sfo,ArmsAr01,def_int_td,0,,,,,
player,201509270crd,sfo,ArmsAr01,def_int_long,0,,,,,
player,201509270crd,sfo,ArmsAr01,pass_defended,0,,,,,
player,201509270crd,sfo,ArmsAr01,sacks,1.0,,,,,
player,201509270crd,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201509270crd,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201509270crd,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201509270crd,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201509270crd,sfo,ArmsAr01,qb_hits,1,,,,,
player,201509270crd,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201509270crd,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201509270crd,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201509270crd,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201509270crd,sfo,BowmNa99,def_int,0,,,,,
player,201509270crd,sfo,BowmNa99,def_int_yds,0,,,,,
player,201509270crd,sfo,BowmNa99,def_int_td,0,,,,,
player,201509270crd,sfo,BowmNa99,def_int_long,0,,,,,
player,201509270crd,sfo,BowmNa99,pass_defended,0,,,,,
player,201509270crd,sfo,BowmNa99,sacks,0.0,,,,,
player,201509270crd,sfo,BowmNa99,tackles_combined,9,,,,,
player,201509270crd,sfo,BowmNa99,tackles_solo,7,,,,,
player,201509270crd,sfo,BowmNa99,tackles_assists,2,,,,,
player,201509270crd,sfo,BowmNa99,tackles_loss,0,,,,,
player,201509270crd,sfo,BowmNa99,qb_hits,0,,,,,
player,201509270crd,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201509270crd,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
