game,2015,7,20151025,201510250mia,htx,"Houston Texans",26,mia,"Miami Dolphins",44
player,201510250mia,htx,HoyeBr00,fumbles_lost,0,,,,,
player,201510250mia,htx,FostAr00,pass_cmp,0,,,,,
player,201510250mia,htx,FostAr00,pass_att,0,,,,,
player,201510250mia,htx,FostAr00,pass_yds,0,,,,,
player,201510250mia,htx,FostAr00,pass_td,0,,,,,
player,201510250mia,htx,FostAr00,pass_int,0,,,,,
player,201510250mia,htx,FostAr00,pass_sacked,0,,,,,
player,201510250mia,htx,FostAr00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,FostAr00,pass_long,0,,,,,
player,201510250mia,htx,FostAr00,pass_rating,,,,,,
player,201510250mia,htx,FostAr00,rush_att,18,,,,,
player,201510250mia,htx,FostAr00,rush_yds,59,,,,,
player,201510250mia,htx,FostAr00,rush_td,1,,,,,
player,201510250mia,htx,FostAr00,rush_long,11,,,,,
player,201510250mia,htx,FostAr00,targets,7,,,,,
player,201510250mia,htx,FostAr00,rec,5,,,,,
player,201510250mia,htx,FostAr00,rec_yds,66,,,,,
player,201510250mia,htx,FostAr00,rec_td,1,,,,,
player,201510250mia,htx,FostAr00,rec_long,26,,,,,
player,201510250mia,htx,FostAr00,fumbles,0,,,,,
player,201510250mia,htx,FostAr00,fumbles_lost,0,,,,,
player,201510250mia,htx,BlueAl00,pass_cmp,0,,,,,
player,201510250mia,htx,BlueAl00,pass_att,0,,,,,
player,201510250mia,htx,BlueAl00,pass_yds,0,,,,,
player,201510250mia,htx,BlueAl00,pass_td,0,,,,,
player,201510250mia,htx,BlueAl00,pass_int,0,,,,,
player,201510250mia,htx,BlueAl00,pass_sacked,0,,,,,
player,201510250mia,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,BlueAl00,pass_long,0,,,,,
player,201510250mia,htx,BlueAl00,pass_rating,,,,,,
player,201510250mia,htx,BlueAl00,rush_att,3,,,,,
player,201510250mia,htx,BlueAl00,rush_yds,8,,,,,
player,201510250mia,htx,BlueAl00,rush_td,0,,,,,
player,201510250mia,htx,BlueAl00,rush_long,3,,,,,
player,201510250mia,htx,BlueAl00,targets,0,,,,,
player,201510250mia,htx,BlueAl00,rec,0,,,,,
player,201510250mia,htx,BlueAl00,rec_yds,0,,,,,
player,201510250mia,htx,BlueAl00,rec_td,0,,,,,
player,201510250mia,htx,BlueAl00,rec_long,0,,,,,
player,201510250mia,htx,BlueAl00,fumbles,0,,,,,
player,201510250mia,htx,BlueAl00,fumbles_lost,0,,,,,
player,201510250mia,htx,PolkCh00,pass_cmp,0,,,,,
player,201510250mia,htx,PolkCh00,pass_att,0,,,,,
player,201510250mia,htx,PolkCh00,pass_yds,0,,,,,
player,201510250mia,htx,PolkCh00,pass_td,0,,,,,
player,201510250mia,htx,PolkCh00,pass_int,0,,,,,
player,201510250mia,htx,PolkCh00,pass_sacked,0,,,,,
player,201510250mia,htx,PolkCh00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,PolkCh00,pass_long,0,,,,,
player,201510250mia,htx,PolkCh00,pass_rating,,,,,,
player,201510250mia,htx,PolkCh00,rush_att,4,,,,,
player,201510250mia,htx,PolkCh00,rush_yds,4,,,,,
player,201510250mia,htx,PolkCh00,rush_td,0,,,,,
player,201510250mia,htx,PolkCh00,rush_long,5,,,,,
player,201510250mia,htx,PolkCh00,targets,3,,,,,
player,201510250mia,htx,PolkCh00,rec,2,,,,,
player,201510250mia,htx,PolkCh00,rec_yds,14,,,,,
player,201510250mia,htx,PolkCh00,rec_td,0,,,,,
player,201510250mia,htx,PolkCh00,rec_long,8,,,,,
player,201510250mia,htx,PolkCh00,fumbles,0,,,,,
player,201510250mia,htx,PolkCh00,fumbles_lost,0,,,,,
player,201510250mia,htx,WashNa00,pass_cmp,0,,,,,
player,201510250mia,htx,WashNa00,pass_att,0,,,,,
player,201510250mia,htx,WashNa00,pass_yds,0,,,,,
player,201510250mia,htx,WashNa00,pass_td,0,,,,,
player,201510250mia,htx,WashNa00,pass_int,0,,,,,
player,201510250mia,htx,WashNa00,pass_sacked,0,,,,,
player,201510250mia,htx,WashNa00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,WashNa00,pass_long,0,,,,,
player,201510250mia,htx,WashNa00,pass_rating,,,,,,
player,201510250mia,htx,WashNa00,rush_att,0,,,,,
player,201510250mia,htx,WashNa00,rush_yds,0,,,,,
player,201510250mia,htx,WashNa00,rush_td,0,,,,,
player,201510250mia,htx,WashNa00,rush_long,0,,,,,
player,201510250mia,htx,WashNa00,targets,16,,,,,
player,201510250mia,htx,WashNa00,rec,9,,,,,
player,201510250mia,htx,WashNa00,rec_yds,127,,,,,
player,201510250mia,htx,WashNa00,rec_td,2,,,,,
player,201510250mia,htx,WashNa00,rec_long,27,,,,,
player,201510250mia,htx,WashNa00,fumbles,0,,,,,
player,201510250mia,htx,WashNa00,fumbles_lost,0,,,,,
player,201510250mia,htx,HopkDe00,pass_cmp,0,,,,,
player,201510250mia,htx,HopkDe00,pass_att,0,,,,,
player,201510250mia,htx,HopkDe00,pass_yds,0,,,,,
player,201510250mia,htx,HopkDe00,pass_td,0,,,,,
player,201510250mia,htx,HopkDe00,pass_int,0,,,,,
player,201510250mia,htx,HopkDe00,pass_sacked,0,,,,,
player,201510250mia,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,HopkDe00,pass_long,0,,,,,
player,201510250mia,htx,HopkDe00,pass_rating,,,,,,
player,201510250mia,htx,HopkDe00,rush_att,0,,,,,
player,201510250mia,htx,HopkDe00,rush_yds,0,,,,,
player,201510250mia,htx,HopkDe00,rush_td,0,,,,,
player,201510250mia,htx,HopkDe00,rush_long,0,,,,,
player,201510250mia,htx,HopkDe00,targets,12,,,,,
player,201510250mia,htx,HopkDe00,rec,6,,,,,
player,201510250mia,htx,HopkDe00,rec_yds,50,,,,,
player,201510250mia,htx,HopkDe00,rec_td,0,,,,,
player,201510250mia,htx,HopkDe00,rec_long,11,,,,,
player,201510250mia,htx,HopkDe00,fumbles,1,,,,,
player,201510250mia,htx,HopkDe00,fumbles_lost,0,,,,,
player,201510250mia,htx,MumpKe00,pass_cmp,0,,,,,
player,201510250mia,htx,MumpKe00,pass_att,0,,,,,
player,201510250mia,htx,MumpKe00,pass_yds,0,,,,,
player,201510250mia,htx,MumpKe00,pass_td,0,,,,,
player,201510250mia,htx,MumpKe00,pass_int,0,,,,,
player,201510250mia,htx,MumpKe00,pass_sacked,0,,,,,
player,201510250mia,htx,MumpKe00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,MumpKe00,pass_long,0,,,,,
player,201510250mia,htx,MumpKe00,pass_rating,,,,,,
player,201510250mia,htx,MumpKe00,rush_att,0,,,,,
player,201510250mia,htx,MumpKe00,rush_yds,0,,,,,
player,201510250mia,htx,MumpKe00,rush_td,0,,,,,
player,201510250mia,htx,MumpKe00,rush_long,0,,,,,
player,201510250mia,htx,MumpKe00,targets,3,,,,,
player,201510250mia,htx,MumpKe00,rec,1,,,,,
player,201510250mia,htx,MumpKe00,rec_yds,16,,,,,
player,201510250mia,htx,MumpKe00,rec_td,0,,,,,
player,201510250mia,htx,MumpKe00,rec_long,16,,,,,
player,201510250mia,htx,MumpKe00,fumbles,0,,,,,
player,201510250mia,htx,MumpKe00,fumbles_lost,0,,,,,
player,201510250mia,htx,GrimJo01,pass_cmp,0,,,,,
player,201510250mia,htx,GrimJo01,pass_att,0,,,,,
player,201510250mia,htx,GrimJo01,pass_yds,0,,,,,
player,201510250mia,htx,GrimJo01,pass_td,0,,,,,
player,201510250mia,htx,GrimJo01,pass_int,0,,,,,
player,201510250mia,htx,GrimJo01,pass_sacked,0,,,,,
player,201510250mia,htx,GrimJo01,pass_sacked_yds,0,,,,,
player,201510250mia,htx,GrimJo01,pass_long,0,,,,,
player,201510250mia,htx,GrimJo01,pass_rating,,,,,,
player,201510250mia,htx,GrimJo01,rush_att,0,,,,,
player,201510250mia,htx,GrimJo01,rush_yds,0,,,,,
player,201510250mia,htx,GrimJo01,rush_td,0,,,,,
player,201510250mia,htx,GrimJo01,rush_long,0,,,,,
player,201510250mia,htx,GrimJo01,targets,1,,,,,
player,201510250mia,htx,GrimJo01,rec,0,,,,,
player,201510250mia,htx,GrimJo01,rec_yds,0,,,,,
player,201510250mia,htx,GrimJo01,rec_td,0,,,,,
player,201510250mia,htx,GrimJo01,rec_long,0,,,,,
player,201510250mia,htx,GrimJo01,fumbles,0,,,,,
player,201510250mia,htx,GrimJo01,fumbles_lost,0,,,,,
player,201510250mia,htx,GrahGa00,pass_cmp,0,,,,,
player,201510250mia,htx,GrahGa00,pass_att,0,,,,,
player,201510250mia,htx,GrahGa00,pass_yds,0,,,,,
player,201510250mia,htx,GrahGa00,pass_td,0,,,,,
player,201510250mia,htx,GrahGa00,pass_int,0,,,,,
player,201510250mia,htx,GrahGa00,pass_sacked,0,,,,,
player,201510250mia,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,GrahGa00,pass_long,0,,,,,
player,201510250mia,htx,GrahGa00,pass_rating,,,,,,
player,201510250mia,htx,GrahGa00,rush_att,0,,,,,
player,201510250mia,htx,GrahGa00,rush_yds,0,,,,,
player,201510250mia,htx,GrahGa00,rush_td,0,,,,,
player,201510250mia,htx,GrahGa00,rush_long,0,,,,,
player,201510250mia,htx,GrahGa00,targets,4,,,,,
player,201510250mia,htx,GrahGa00,rec,0,,,,,
player,201510250mia,htx,GrahGa00,rec_yds,0,,,,,
player,201510250mia,htx,GrahGa00,rec_td,0,,,,,
player,201510250mia,htx,GrahGa00,rec_long,0,,,,,
player,201510250mia,htx,GrahGa00,fumbles,0,,,,,
player,201510250mia,htx,GrahGa00,fumbles_lost,0,,,,,
player,201510250mia,htx,StroJa01,pass_cmp,0,,,,,
player,201510250mia,htx,StroJa01,pass_att,0,,,,,
player,201510250mia,htx,StroJa01,pass_yds,0,,,,,
player,201510250mia,htx,StroJa01,pass_td,0,,,,,
player,201510250mia,htx,StroJa01,pass_int,0,,,,,
player,201510250mia,htx,StroJa01,pass_sacked,0,,,,,
player,201510250mia,htx,StroJa01,pass_sacked_yds,0,,,,,
player,201510250mia,htx,StroJa01,pass_long,0,,,,,
player,201510250mia,htx,StroJa01,pass_rating,,,,,,
player,201510250mia,htx,StroJa01,rush_att,0,,,,,
player,201510250mia,htx,StroJa01,rush_yds,0,,,,,
player,201510250mia,htx,StroJa01,rush_td,0,,,,,
player,201510250mia,htx,StroJa01,rush_long,0,,,,,
player,201510250mia,htx,StroJa01,targets,1,,,,,
player,201510250mia,htx,StroJa01,rec,0,,,,,
player,201510250mia,htx,StroJa01,rec_yds,0,,,,,
player,201510250mia,htx,StroJa01,rec_td,0,,,,,
player,201510250mia,htx,StroJa01,rec_long,0,,,,,
player,201510250mia,htx,StroJa01,fumbles,0,,,,,
player,201510250mia,htx,StroJa01,fumbles_lost,0,,,,,
player,201510250mia,htx,FiedC.00,pass_cmp,0,,,,,
player,201510250mia,htx,FiedC.00,pass_att,0,,,,,
player,201510250mia,htx,FiedC.00,pass_yds,0,,,,,
player,201510250mia,htx,FiedC.00,pass_td,0,,,,,
player,201510250mia,htx,FiedC.00,pass_int,0,,,,,
player,201510250mia,htx,FiedC.00,pass_sacked,0,,,,,
player,201510250mia,htx,FiedC.00,pass_sacked_yds,0,,,,,
player,201510250mia,htx,FiedC.00,pass_long,0,,,,,
player,201510250mia,htx,FiedC.00,pass_rating,,,,,,
player,201510250mia,htx,FiedC.00,rush_att,0,,,,,
player,201510250mia,htx,FiedC.00,rush_yds,0,,,,,
player,201510250mia,htx,FiedC.00,rush_td,0,,,,,
player,201510250mia,htx,FiedC.00,rush_long,0,,,,,
player,201510250mia,htx,FiedC.00,targets,2,,,,,
player,201510250mia,htx,FiedC.00,rec,0,,,,,
player,201510250mia,htx,FiedC.00,rec_yds,0,,,,,
player,201510250mia,htx,FiedC.00,rec_td,0,,,,,
player,201510250mia,htx,FiedC.00,rec_long,0,,,,,
player,201510250mia,htx,FiedC.00,fumbles,0,,,,,
player,201510250mia,htx,FiedC.00,fumbles_lost,0,,,,,
player,201510250mia,mia,TannRy00,pass_cmp,18,,,,,
player,201510250mia,mia,TannRy00,pass_att,19,,,,,
player,201510250mia,mia,TannRy00,pass_yds,282,,,,,
player,201510250mia,mia,TannRy00,pass_td,4,,,,,
player,201510250mia,mia,TannRy00,pass_int,0,,,,,
player,201510250mia,mia,TannRy00,pass_sacked,4,,,,,
player,201510250mia,mia,TannRy00,pass_sacked_yds,41,,,,,
player,201510250mia,mia,TannRy00,pass_long,54,,,,,
player,201510250mia,mia,TannRy00,pass_rating,158.3,,,,,
player,201510250mia,mia,TannRy00,rush_att,1,,,,,
player,201510250mia,mia,TannRy00,rush_yds,3,,,,,
player,201510250mia,mia,TannRy00,rush_td,0,,,,,
player,201510250mia,mia,TannRy00,rush_long,3,,,,,
player,201510250mia,mia,TannRy00,targets,0,,,,,
player,201510250mia,mia,TannRy00,rec,0,,,,,
player,201510250mia,mia,TannRy00,rec_yds,0,,,,,
player,201510250mia,mia,TannRy00,rec_td,0,,,,,
player,201510250mia,mia,TannRy00,rec_long,0,,,,,
player,201510250mia,mia,TannRy00,fumbles,0,,,,,
player,201510250mia,mia,TannRy00,fumbles_lost,0,,,,,
player,201510250mia,mia,MoorMa01,pass_cmp,1,,,,,
player,201510250mia,mia,MoorMa01,pass_att,1,,,,,
player,201510250mia,mia,MoorMa01,pass_yds,14,,,,,
player,201510250mia,mia,MoorMa01,pass_td,0,,,,,
player,201510250mia,mia,MoorMa01,pass_int,0,,,,,
player,201510250mia,mia,MoorMa01,pass_sacked,0,,,,,
player,201510250mia,mia,MoorMa01,pass_sacked_yds,0,,,,,
player,201510250mia,mia,MoorMa01,pass_long,14,,,,,
player,201510250mia,mia,MoorMa01,pass_rating,118.7,,,,,
player,201510250mia,mia,MoorMa01,rush_att,3,,,,,
player,201510250mia,mia,MoorMa01,rush_yds,-2,,,,,
player,201510250mia,mia,MoorMa01,rush_td,0,,,,,
player,201510250mia,mia,MoorMa01,rush_long,0,,,,,
player,201510250mia,mia,MoorMa01,targets,0,,,,,
player,201510250mia,mia,MoorMa01,rec,0,,,,,
player,201510250mia,mia,MoorMa01,rec_yds,0,,,,,
player,201510250mia,mia,MoorMa01,rec_td,0,,,,,
player,201510250mia,mia,MoorMa01,rec_long,0,,,,,
player,201510250mia,mia,MoorMa01,fumbles,0,,,,,
player,201510250mia,mia,MoorMa01,fumbles_lost,0,,,,,
player,201510250mia,mia,MillLa01,pass_cmp,0,,,,,
player,201510250mia,mia,MillLa01,pass_att,0,,,,,
player,201510250mia,mia,MillLa01,pass_yds,0,,,,,
player,201510250mia,mia,MillLa01,pass_td,0,,,,,
player,201510250mia,mia,MillLa01,pass_int,0,,,,,
player,201510250mia,mia,MillLa01,pass_sacked,0,,,,,
player,201510250mia,mia,MillLa01,pass_sacked_yds,0,,,,,
player,201510250mia,mia,MillLa01,pass_long,0,,,,,
player,201510250mia,mia,MillLa01,pass_rating,,,,,,
player,201510250mia,mia,MillLa01,rush_att,14,,,,,
player,201510250mia,mia,MillLa01,rush_yds,175,,,,,
player,201510250mia,mia,MillLa01,rush_td,1,,,,,
player,201510250mia,mia,MillLa01,rush_long,85,,,,,
player,201510250mia,mia,MillLa01,targets,3,,,,,
player,201510250mia,mia,MillLa01,rec,3,,,,,
player,201510250mia,mia,MillLa01,rec_yds,61,,,,,
player,201510250mia,mia,MillLa01,rec_td,1,,,,,
player,201510250mia,mia,MillLa01,rec_long,54,,,,,
player,201510250mia,mia,MillLa01,fumbles,0,,,,,
player,201510250mia,mia,MillLa01,fumbles_lost,0,,,,,
player,201510250mia,mia,GrayJo00,pass_cmp,0,,,,,
player,201510250mia,mia,GrayJo00,pass_att,0,,,,,
player,201510250mia,mia,GrayJo00,pass_yds,0,,,,,
player,201510250mia,mia,GrayJo00,pass_td,0,,,,,
player,201510250mia,mia,GrayJo00,pass_int,0,,,,,
player,201510250mia,mia,GrayJo00,pass_sacked,0,,,,,
player,201510250mia,mia,GrayJo00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,GrayJo00,pass_long,0,,,,,
player,201510250mia,mia,GrayJo00,pass_rating,,,,,,
player,201510250mia,mia,GrayJo00,rush_att,12,,,,,
player,201510250mia,mia,GrayJo00,rush_yds,48,,,,,
player,201510250mia,mia,GrayJo00,rush_td,0,,,,,
player,201510250mia,mia,GrayJo00,rush_long,16,,,,,
player,201510250mia,mia,GrayJo00,targets,1,,,,,
player,201510250mia,mia,GrayJo00,rec,1,,,,,
player,201510250mia,mia,GrayJo00,rec_yds,10,,,,,
player,201510250mia,mia,GrayJo00,rec_td,0,,,,,
player,201510250mia,mia,GrayJo00,rec_long,10,,,,,
player,201510250mia,mia,GrayJo00,fumbles,0,,,,,
player,201510250mia,mia,GrayJo00,fumbles_lost,0,,,,,
player,201510250mia,mia,WillDa05,pass_cmp,0,,,,,
player,201510250mia,mia,WillDa05,pass_att,0,,,,,
player,201510250mia,mia,WillDa05,pass_yds,0,,,,,
player,201510250mia,mia,WillDa05,pass_td,0,,,,,
player,201510250mia,mia,WillDa05,pass_int,0,,,,,
player,201510250mia,mia,WillDa05,pass_sacked,0,,,,,
player,201510250mia,mia,WillDa05,pass_sacked_yds,0,,,,,
player,201510250mia,mia,WillDa05,pass_long,0,,,,,
player,201510250mia,mia,WillDa05,pass_rating,,,,,,
player,201510250mia,mia,WillDa05,rush_att,4,,,,,
player,201510250mia,mia,WillDa05,rush_yds,19,,,,,
player,201510250mia,mia,WillDa05,rush_td,0,,,,,
player,201510250mia,mia,WillDa05,rush_long,19,,,,,
player,201510250mia,mia,WillDa05,targets,2,,,,,
player,201510250mia,mia,WillDa05,rec,2,,,,,
player,201510250mia,mia,WillDa05,rec_yds,10,,,,,
player,201510250mia,mia,WillDa05,rec_td,0,,,,,
player,201510250mia,mia,WillDa05,rec_long,8,,,,,
player,201510250mia,mia,WillDa05,fumbles,1,,,,,
player,201510250mia,mia,WillDa05,fumbles_lost,1,,,,,
player,201510250mia,mia,LandJa00,pass_cmp,0,,,,,
player,201510250mia,mia,LandJa00,pass_att,0,,,,,
player,201510250mia,mia,LandJa00,pass_yds,0,,,,,
player,201510250mia,mia,LandJa00,pass_td,0,,,,,
player,201510250mia,mia,LandJa00,pass_int,0,,,,,
player,201510250mia,mia,LandJa00,pass_sacked,0,,,,,
player,201510250mia,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,LandJa00,pass_long,0,,,,,
player,201510250mia,mia,LandJa00,pass_rating,,,,,,
player,201510250mia,mia,LandJa00,rush_att,1,,,,,
player,201510250mia,mia,LandJa00,rush_yds,5,,,,,
player,201510250mia,mia,LandJa00,rush_td,0,,,,,
player,201510250mia,mia,LandJa00,rush_long,5,,,,,
player,201510250mia,mia,LandJa00,targets,5,,,,,
player,201510250mia,mia,LandJa00,rec,5,,,,,
player,201510250mia,mia,LandJa00,rec_yds,83,,,,,
player,201510250mia,mia,LandJa00,rec_td,2,,,,,
player,201510250mia,mia,LandJa00,rec_long,50,,,,,
player,201510250mia,mia,LandJa00,fumbles,0,,,,,
player,201510250mia,mia,LandJa00,fumbles_lost,0,,,,,
player,201510250mia,mia,MattRi00,pass_cmp,0,,,,,
player,201510250mia,mia,MattRi00,pass_att,0,,,,,
player,201510250mia,mia,MattRi00,pass_yds,0,,,,,
player,201510250mia,mia,MattRi00,pass_td,0,,,,,
player,201510250mia,mia,MattRi00,pass_int,0,,,,,
player,201510250mia,mia,MattRi00,pass_sacked,0,,,,,
player,201510250mia,mia,MattRi00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,MattRi00,pass_long,0,,,,,
player,201510250mia,mia,MattRi00,pass_rating,,,,,,
player,201510250mia,mia,MattRi00,rush_att,0,,,,,
player,201510250mia,mia,MattRi00,rush_yds,0,,,,,
player,201510250mia,mia,MattRi00,rush_td,0,,,,,
player,201510250mia,mia,MattRi00,rush_long,0,,,,,
player,201510250mia,mia,MattRi00,targets,3,,,,,
player,201510250mia,mia,MattRi00,rec,3,,,,,
player,201510250mia,mia,MattRi00,rec_yds,75,,,,,
player,201510250mia,mia,MattRi00,rec_td,1,,,,,
player,201510250mia,mia,MattRi00,rec_long,53,,,,,
player,201510250mia,mia,MattRi00,fumbles,0,,,,,
player,201510250mia,mia,MattRi00,fumbles_lost,0,,,,,
player,201510250mia,mia,JennGr00,pass_cmp,0,,,,,
player,201510250mia,mia,JennGr00,pass_att,0,,,,,
player,201510250mia,mia,JennGr00,pass_yds,0,,,,,
player,201510250mia,mia,JennGr00,pass_td,0,,,,,
player,201510250mia,mia,JennGr00,pass_int,0,,,,,
player,201510250mia,mia,JennGr00,pass_sacked,0,,,,,
player,201510250mia,mia,JennGr00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,JennGr00,pass_long,0,,,,,
player,201510250mia,mia,JennGr00,pass_rating,,,,,,
player,201510250mia,mia,JennGr00,rush_att,0,,,,,
player,201510250mia,mia,JennGr00,rush_yds,0,,,,,
player,201510250mia,mia,JennGr00,rush_td,0,,,,,
player,201510250mia,mia,JennGr00,rush_long,0,,,,,
player,201510250mia,mia,JennGr00,targets,2,,,,,
player,201510250mia,mia,JennGr00,rec,2,,,,,
player,201510250mia,mia,JennGr00,rec_yds,37,,,,,
player,201510250mia,mia,JennGr00,rec_td,0,,,,,
player,201510250mia,mia,JennGr00,rec_long,23,,,,,
player,201510250mia,mia,JennGr00,fumbles,0,,,,,
player,201510250mia,mia,JennGr00,fumbles_lost,0,,,,,
player,201510250mia,mia,CameJo00,pass_cmp,0,,,,,
player,201510250mia,mia,CameJo00,pass_att,0,,,,,
player,201510250mia,mia,CameJo00,pass_yds,0,,,,,
player,201510250mia,mia,CameJo00,pass_td,0,,,,,
player,201510250mia,mia,CameJo00,pass_int,0,,,,,
player,201510250mia,mia,CameJo00,pass_sacked,0,,,,,
player,201510250mia,mia,CameJo00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,CameJo00,pass_long,0,,,,,
player,201510250mia,mia,CameJo00,pass_rating,,,,,,
player,201510250mia,mia,CameJo00,rush_att,0,,,,,
player,201510250mia,mia,CameJo00,rush_yds,0,,,,,
player,201510250mia,mia,CameJo00,rush_td,0,,,,,
player,201510250mia,mia,CameJo00,rush_long,0,,,,,
player,201510250mia,mia,CameJo00,targets,2,,,,,
player,201510250mia,mia,CameJo00,rec,2,,,,,
player,201510250mia,mia,CameJo00,rec_yds,23,,,,,
player,201510250mia,mia,CameJo00,rec_td,0,,,,,
player,201510250mia,mia,CameJo00,rec_long,12,,,,,
player,201510250mia,mia,CameJo00,fumbles,0,,,,,
player,201510250mia,mia,CameJo00,fumbles_lost,0,,,,,
player,201510250mia,mia,SimsDi00,pass_cmp,0,,,,,
player,201510250mia,mia,SimsDi00,pass_att,0,,,,,
player,201510250mia,mia,SimsDi00,pass_yds,0,,,,,
player,201510250mia,mia,SimsDi00,pass_td,0,,,,,
player,201510250mia,mia,SimsDi00,pass_int,0,,,,,
player,201510250mia,mia,SimsDi00,pass_sacked,0,,,,,
player,201510250mia,mia,SimsDi00,pass_sacked_yds,0,,,,,
player,201510250mia,mia,SimsDi00,pass_long,0,,,,,
player,201510250mia,mia,SimsDi00,pass_rating,,,,,,
player,201510250mia,mia,SimsDi00,rush_att,0,,,,,
player,201510250mia,mia,SimsDi00,rush_yds,0,,,,,
player,201510250mia,mia,SimsDi00,rush_td,0,,,,,
player,201510250mia,mia,SimsDi00,rush_long,0,,,,,
player,201510250mia,mia,SimsDi00,targets,2,,,,,
player,201510250mia,mia,SimsDi00,rec,1,,,,,
player,201510250mia,mia,SimsDi00,rec_yds,-3,,,,,
player,201510250mia,mia,SimsDi00,rec_td,0,,,,,
player,201510250mia,mia,SimsDi00,rec_long,-3,,,,,
player,201510250mia,mia,SimsDi00,fumbles,0,,,,,
player,201510250mia,mia,SimsDi00,fumbles_lost,0,,,,,
player,201510250mia,htx,WattJ.00,def_int,0,,,,,
player,201510250mia,htx,WattJ.00,def_int_yds,0,,,,,
player,201510250mia,htx,WattJ.00,def_int_td,0,,,,,
player,201510250mia,htx,WattJ.00,def_int_long,0,,,,,
player,201510250mia,htx,WattJ.00,pass_defended,0,,,,,
player,201510250mia,htx,WattJ.00,sacks,2.0,,,,,
player,201510250mia,htx,WattJ.00,tackles_combined,7,,,,,
player,201510250mia,htx,WattJ.00,tackles_solo,6,,,,,
player,201510250mia,htx,WattJ.00,tackles_assists,1,,,,,
player,201510250mia,htx,WattJ.00,tackles_loss,3,,,,,
player,201510250mia,htx,WattJ.00,qb_hits,4,,,,,
player,201510250mia,htx,WattJ.00,fumbles_rec,0,,,,,
player,201510250mia,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,WattJ.00,fumbles_forced,0,,,,,
player,201510250mia,htx,ClowJa00,def_int,0,,,,,
player,201510250mia,htx,ClowJa00,def_int_yds,0,,,,,
player,201510250mia,htx,ClowJa00,def_int_td,0,,,,,
player,201510250mia,htx,ClowJa00,def_int_long,0,,,,,
player,201510250mia,htx,ClowJa00,pass_defended,0,,,,,
player,201510250mia,htx,ClowJa00,sacks,1.0,,,,,
player,201510250mia,htx,ClowJa00,tackles_combined,8,,,,,
player,201510250mia,htx,ClowJa00,tackles_solo,7,,,,,
player,201510250mia,htx,ClowJa00,tackles_assists,1,,,,,
player,201510250mia,htx,ClowJa00,tackles_loss,2,,,,,
player,201510250mia,htx,ClowJa00,qb_hits,1,,,,,
player,201510250mia,htx,ClowJa00,fumbles_rec,0,,,,,
player,201510250mia,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,ClowJa00,fumbles_forced,0,,,,,
player,201510250mia,htx,SimoJo01,def_int,0,,,,,
player,201510250mia,htx,SimoJo01,def_int_yds,0,,,,,
player,201510250mia,htx,SimoJo01,def_int_td,0,,,,,
player,201510250mia,htx,SimoJo01,def_int_long,0,,,,,
player,201510250mia,htx,SimoJo01,pass_defended,0,,,,,
player,201510250mia,htx,SimoJo01,sacks,1.0,,,,,
player,201510250mia,htx,SimoJo01,tackles_combined,6,,,,,
player,201510250mia,htx,SimoJo01,tackles_solo,4,,,,,
player,201510250mia,htx,SimoJo01,tackles_assists,2,,,,,
player,201510250mia,htx,SimoJo01,tackles_loss,1,,,,,
player,201510250mia,htx,SimoJo01,qb_hits,1,,,,,
player,201510250mia,htx,SimoJo01,fumbles_rec,0,,,,,
player,201510250mia,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201510250mia,htx,SimoJo01,fumbles_forced,0,,,,,
player,201510250mia,htx,CricJa00,def_int,0,,,,,
player,201510250mia,htx,CricJa00,def_int_yds,0,,,,,
player,201510250mia,htx,CricJa00,def_int_td,0,,,,,
player,201510250mia,htx,CricJa00,def_int_long,0,,,,,
player,201510250mia,htx,CricJa00,pass_defended,0,,,,,
player,201510250mia,htx,CricJa00,sacks,0.0,,,,,
player,201510250mia,htx,CricJa00,tackles_combined,4,,,,,
player,201510250mia,htx,CricJa00,tackles_solo,3,,,,,
player,201510250mia,htx,CricJa00,tackles_assists,1,,,,,
player,201510250mia,htx,CricJa00,tackles_loss,0,,,,,
player,201510250mia,htx,CricJa00,qb_hits,0,,,,,
player,201510250mia,htx,CricJa00,fumbles_rec,0,,,,,
player,201510250mia,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,CricJa00,fumbles_rec_td,0,,,,,
