game,2015,16,20151227,201512270rav,pit,"Pittsburgh Steelers",17,rav,"Baltimore Ravens",20
player,201512270rav,pit,MillHe00,pass_cmp,0,,,,,
player,201512270rav,pit,MillHe00,pass_att,0,,,,,
player,201512270rav,pit,MillHe00,pass_yds,0,,,,,
player,201512270rav,pit,MillHe00,pass_td,0,,,,,
player,201512270rav,pit,MillHe00,pass_int,0,,,,,
player,201512270rav,pit,MillHe00,pass_sacked,0,,,,,
player,201512270rav,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201512270rav,pit,MillHe00,pass_long,0,,,,,
player,201512270rav,pit,MillHe00,pass_rating,,,,,,
player,201512270rav,pit,MillHe00,rush_att,0,,,,,
player,201512270rav,pit,MillHe00,rush_yds,0,,,,,
player,201512270rav,pit,MillHe00,rush_td,0,,,,,
player,201512270rav,pit,MillHe00,rush_long,0,,,,,
player,201512270rav,pit,MillHe00,targets,6,,,,,
player,201512270rav,pit,MillHe00,rec,5,,,,,
player,201512270rav,pit,MillHe00,rec_yds,49,,,,,
player,201512270rav,pit,MillHe00,rec_td,0,,,,,
player,201512270rav,pit,MillHe00,rec_long,20,,,,,
player,201512270rav,pit,MillHe00,fumbles,0,,,,,
player,201512270rav,pit,MillHe00,fumbles_lost,0,,,,,
player,201512270rav,pit,WheaMa00,pass_cmp,0,,,,,
player,201512270rav,pit,WheaMa00,pass_att,0,,,,,
player,201512270rav,pit,WheaMa00,pass_yds,0,,,,,
player,201512270rav,pit,WheaMa00,pass_td,0,,,,,
player,201512270rav,pit,WheaMa00,pass_int,0,,,,,
player,201512270rav,pit,WheaMa00,pass_sacked,0,,,,,
player,201512270rav,pit,WheaMa00,pass_sacked_yds,0,,,,,
player,201512270rav,pit,WheaMa00,pass_long,0,,,,,
player,201512270rav,pit,WheaMa00,pass_rating,,,,,,
player,201512270rav,pit,WheaMa00,rush_att,0,,,,,
player,201512270rav,pit,WheaMa00,rush_yds,0,,,,,
player,201512270rav,pit,WheaMa00,rush_td,0,,,,,
player,201512270rav,pit,WheaMa00,rush_long,0,,,,,
player,201512270rav,pit,WheaMa00,targets,5,,,,,
player,201512270rav,pit,WheaMa00,rec,3,,,,,
player,201512270rav,pit,WheaMa00,rec_yds,41,,,,,
player,201512270rav,pit,WheaMa00,rec_td,0,,,,,
player,201512270rav,pit,WheaMa00,rec_long,19,,,,,
player,201512270rav,pit,WheaMa00,fumbles,0,,,,,
player,201512270rav,pit,WheaMa00,fumbles_lost,0,,,,,
player,201512270rav,pit,HeywDa00,pass_cmp,0,,,,,
player,201512270rav,pit,HeywDa00,pass_att,0,,,,,
player,201512270rav,pit,HeywDa00,pass_yds,0,,,,,
player,201512270rav,pit,HeywDa00,pass_td,0,,,,,
player,201512270rav,pit,HeywDa00,pass_int,0,,,,,
player,201512270rav,pit,HeywDa00,pass_sacked,0,,,,,
player,201512270rav,pit,HeywDa00,pass_sacked_yds,0,,,,,
player,201512270rav,pit,HeywDa00,pass_long,0,,,,,
player,201512270rav,pit,HeywDa00,pass_rating,,,,,,
player,201512270rav,pit,HeywDa00,rush_att,0,,,,,
player,201512270rav,pit,HeywDa00,rush_yds,0,,,,,
player,201512270rav,pit,HeywDa00,rush_td,0,,,,,
player,201512270rav,pit,HeywDa00,rush_long,0,,,,,
player,201512270rav,pit,HeywDa00,targets,1,,,,,
player,201512270rav,pit,HeywDa00,rec,1,,,,,
player,201512270rav,pit,HeywDa00,rec_yds,10,,,,,
player,201512270rav,pit,HeywDa00,rec_td,0,,,,,
player,201512270rav,pit,HeywDa00,rec_long,10,,,,,
player,201512270rav,pit,HeywDa00,fumbles,0,,,,,
player,201512270rav,pit,HeywDa00,fumbles_lost,0,,,,,
player,201512270rav,pit,JameJe00,pass_cmp,0,,,,,
player,201512270rav,pit,JameJe00,pass_att,0,,,,,
player,201512270rav,pit,JameJe00,pass_yds,0,,,,,
player,201512270rav,pit,JameJe00,pass_td,0,,,,,
player,201512270rav,pit,JameJe00,pass_int,0,,,,,
player,201512270rav,pit,JameJe00,pass_sacked,0,,,,,
player,201512270rav,pit,JameJe00,pass_sacked_yds,0,,,,,
player,201512270rav,pit,JameJe00,pass_long,0,,,,,
player,201512270rav,pit,JameJe00,pass_rating,,,,,,
player,201512270rav,pit,JameJe00,rush_att,0,,,,,
player,201512270rav,pit,JameJe00,rush_yds,0,,,,,
player,201512270rav,pit,JameJe00,rush_td,0,,,,,
player,201512270rav,pit,JameJe00,rush_long,0,,,,,
player,201512270rav,pit,JameJe00,targets,1,,,,,
player,201512270rav,pit,JameJe00,rec,1,,,,,
player,201512270rav,pit,JameJe00,rec_yds,3,,,,,
player,201512270rav,pit,JameJe00,rec_td,0,,,,,
player,201512270rav,pit,JameJe00,rec_long,3,,,,,
player,201512270rav,pit,JameJe00,fumbles,0,,,,,
player,201512270rav,pit,JameJe00,fumbles_lost,0,,,,,
player,201512270rav,pit,JohnWi00,pass_cmp,0,,,,,
player,201512270rav,pit,JohnWi00,pass_att,0,,,,,
player,201512270rav,pit,JohnWi00,pass_yds,0,,,,,
player,201512270rav,pit,JohnWi00,pass_td,0,,,,,
player,201512270rav,pit,JohnWi00,pass_int,0,,,,,
player,201512270rav,pit,JohnWi00,pass_sacked,0,,,,,
player,201512270rav,pit,JohnWi00,pass_sacked_yds,0,,,,,
player,201512270rav,pit,JohnWi00,pass_long,0,,,,,
player,201512270rav,pit,JohnWi00,pass_rating,,,,,,
player,201512270rav,pit,JohnWi00,rush_att,0,,,,,
player,201512270rav,pit,JohnWi00,rush_yds,0,,,,,
player,201512270rav,pit,JohnWi00,rush_td,0,,,,,
player,201512270rav,pit,JohnWi00,rush_long,0,,,,,
player,201512270rav,pit,JohnWi00,targets,1,,,,,
player,201512270rav,pit,JohnWi00,rec,0,,,,,
player,201512270rav,pit,JohnWi00,rec_yds,0,,,,,
player,201512270rav,pit,JohnWi00,rec_td,0,,,,,
player,201512270rav,pit,JohnWi00,rec_long,0,,,,,
player,201512270rav,pit,JohnWi00,fumbles,0,,,,,
player,201512270rav,pit,JohnWi00,fumbles_lost,0,,,,,
player,201512270rav,rav,MallRy00,pass_cmp,28,,,,,
player,201512270rav,rav,MallRy00,pass_att,41,,,,,
player,201512270rav,rav,MallRy00,pass_yds,274,,,,,
player,201512270rav,rav,MallRy00,pass_td,1,,,,,
player,201512270rav,rav,MallRy00,pass_int,0,,,,,
player,201512270rav,rav,MallRy00,pass_sacked,1,,,,,
player,201512270rav,rav,MallRy00,pass_sacked_yds,9,,,,,
player,201512270rav,rav,MallRy00,pass_long,39,,,,,
player,201512270rav,rav,MallRy00,pass_rating,95.0,,,,,
player,201512270rav,rav,MallRy00,rush_att,0,,,,,
player,201512270rav,rav,MallRy00,rush_yds,0,,,,,
player,201512270rav,rav,MallRy00,rush_td,0,,,,,
player,201512270rav,rav,MallRy00,rush_long,0,,,,,
player,201512270rav,rav,MallRy00,targets,0,,,,,
player,201512270rav,rav,MallRy00,rec,0,,,,,
player,201512270rav,rav,MallRy00,rec_yds,0,,,,,
player,201512270rav,rav,MallRy00,rec_td,0,,,,,
player,201512270rav,rav,MallRy00,rec_long,0,,,,,
player,201512270rav,rav,MallRy00,fumbles,0,,,,,
player,201512270rav,rav,MallRy00,fumbles_lost,0,,,,,
player,201512270rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201512270rav,rav,AlleJa01,pass_att,0,,,,,
player,201512270rav,rav,AlleJa01,pass_yds,0,,,,,
player,201512270rav,rav,AlleJa01,pass_td,0,,,,,
player,201512270rav,rav,AlleJa01,pass_int,0,,,,,
player,201512270rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201512270rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201512270rav,rav,AlleJa01,pass_long,0,,,,,
player,201512270rav,rav,AlleJa01,pass_rating,,,,,,
player,201512270rav,rav,AlleJa01,rush_att,17,,,,,
player,201512270rav,rav,AlleJa01,rush_yds,77,,,,,
player,201512270rav,rav,AlleJa01,rush_td,1,,,,,
player,201512270rav,rav,AlleJa01,rush_long,14,,,,,
player,201512270rav,rav,AlleJa01,targets,5,,,,,
player,201512270rav,rav,AlleJa01,rec,5,,,,,
player,201512270rav,rav,AlleJa01,rec_yds,35,,,,,
player,201512270rav,rav,AlleJa01,rec_td,0,,,,,
player,201512270rav,rav,AlleJa01,rec_long,10,,,,,
player,201512270rav,rav,AlleJa01,fumbles,0,,,,,
player,201512270rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201512270rav,rav,WestTe00,pass_cmp,0,,,,,
player,201512270rav,rav,WestTe00,pass_att,0,,,,,
player,201512270rav,rav,WestTe00,pass_yds,0,,,,,
player,201512270rav,rav,WestTe00,pass_td,0,,,,,
player,201512270rav,rav,WestTe00,pass_int,0,,,,,
player,201512270rav,rav,WestTe00,pass_sacked,0,,,,,
player,201512270rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201512270rav,rav,WestTe00,pass_long,0,,,,,
player,201512270rav,rav,WestTe00,pass_rating,,,,,,
player,201512270rav,rav,WestTe00,rush_att,14,,,,,
player,201512270rav,rav,WestTe00,rush_yds,44,,,,,
player,201512270rav,rav,WestTe00,rush_td,0,,,,,
player,201512270rav,rav,WestTe00,rush_long,15,,,,,
player,201512270rav,rav,WestTe00,targets,0,,,,,
player,201512270rav,rav,WestTe00,rec,0,,,,,
player,201512270rav,rav,WestTe00,rec_yds,0,,,,,
player,201512270rav,rav,WestTe00,rec_td,0,,,,,
player,201512270rav,rav,WestTe00,rec_long,0,,,,,
player,201512270rav,rav,WestTe00,fumbles,0,,,,,
player,201512270rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201512270rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201512270rav,rav,AikeKa00,pass_att,0,,,,,
player,201512270rav,rav,AikeKa00,pass_yds,0,,,,,
player,201512270rav,rav,AikeKa00,pass_td,0,,,,,
player,201512270rav,rav,AikeKa00,pass_int,0,,,,,
player,201512270rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201512270rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201512270rav,rav,AikeKa00,pass_long,0,,,,,
player,201512270rav,rav,AikeKa00,pass_rating,,,,,,
player,201512270rav,rav,AikeKa00,rush_att,0,,,,,
player,201512270rav,rav,AikeKa00,rush_yds,0,,,,,
player,201512270rav,rav,AikeKa00,rush_td,0,,,,,
player,201512270rav,rav,AikeKa00,rush_long,0,,,,,
player,201512270rav,rav,AikeKa00,targets,8,,,,,
player,201512270rav,rav,AikeKa00,rec,8,,,,,
player,201512270rav,rav,AikeKa00,rec_yds,66,,,,,
player,201512270rav,rav,AikeKa00,rec_td,0,,,,,
player,201512270rav,rav,AikeKa00,rec_long,17,,,,,
player,201512270rav,rav,AikeKa00,fumbles,0,,,,,
player,201512270rav,rav,AikeKa00,fumbles_lost,0,,,,,
player,201512270rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201512270rav,rav,JuszKy00,pass_att,0,,,,,
player,201512270rav,rav,JuszKy00,pass_yds,0,,,,,
player,201512270rav,rav,JuszKy00,pass_td,0,,,,,
player,201512270rav,rav,JuszKy00,pass_int,0,,,,,
player,201512270rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201512270rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201512270rav,rav,JuszKy00,pass_long,0,,,,,
player,201512270rav,rav,JuszKy00,pass_rating,,,,,,
player,201512270rav,rav,JuszKy00,rush_att,0,,,,,
player,201512270rav,rav,JuszKy00,rush_yds,0,,,,,
player,201512270rav,rav,JuszKy00,rush_td,0,,,,,
player,201512270rav,rav,JuszKy00,rush_long,0,,,,,
player,201512270rav,rav,JuszKy00,targets,7,,,,,
player,201512270rav,rav,JuszKy00,rec,5,,,,,
player,201512270rav,rav,JuszKy00,rec_yds,55,,,,,
player,201512270rav,rav,JuszKy00,rec_td,0,,,,,
player,201512270rav,rav,JuszKy00,rec_long,34,,,,,
player,201512270rav,rav,JuszKy00,fumbles,0,,,,,
player,201512270rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201512270rav,rav,GiveCh00,pass_cmp,0,,,,,
player,201512270rav,rav,GiveCh00,pass_att,0,,,,,
player,201512270rav,rav,GiveCh00,pass_yds,0,,,,,
player,201512270rav,rav,GiveCh00,pass_td,0,,,,,
player,201512270rav,rav,GiveCh00,pass_int,0,,,,,
player,201512270rav,rav,GiveCh00,pass_sacked,0,,,,,
player,201512270rav,rav,GiveCh00,pass_sacked_yds,0,,,,,
player,201512270rav,rav,GiveCh00,pass_long,0,,,,,
player,201512270rav,rav,GiveCh00,pass_rating,,,,,,
player,201512270rav,rav,GiveCh00,rush_att,0,,,,,
player,201512270rav,rav,GiveCh00,rush_yds,0,,,,,
player,201512270rav,rav,GiveCh00,rush_td,0,,,,,
player,201512270rav,rav,GiveCh00,rush_long,0,,,,,
player,201512270rav,rav,GiveCh00,targets,4,,,,,
player,201512270rav,rav,GiveCh00,rec,2,,,,,
player,201512270rav,rav,GiveCh00,rec_yds,45,,,,,
player,201512270rav,rav,GiveCh00,rec_td,0,,,,,
player,201512270rav,rav,GiveCh00,rec_long,39,,,,,
player,201512270rav,rav,GiveCh00,fumbles,0,,,,,
player,201512270rav,rav,GiveCh00,fumbles_lost,0,,,,,
player,201512270rav,rav,ButlJe01,pass_cmp,0,,,,,
player,201512270rav,rav,ButlJe01,pass_att,0,,,,,
player,201512270rav,rav,ButlJe01,pass_yds,0,,,,,
player,201512270rav,rav,ButlJe01,pass_td,0,,,,,
player,201512270rav,rav,ButlJe01,pass_int,0,,,,,
player,201512270rav,rav,ButlJe01,pass_sacked,0,,,,,
player,201512270rav,rav,ButlJe01,pass_sacked_yds,0,,,,,
player,201512270rav,rav,ButlJe01,pass_long,0,,,,,
player,201512270rav,rav,ButlJe01,pass_rating,,,,,,
player,201512270rav,rav,ButlJe01,rush_att,0,,,,,
player,201512270rav,rav,ButlJe01,rush_yds,0,,,,,
player,201512270rav,rav,ButlJe01,rush_td,0,,,,,
player,201512270rav,rav,ButlJe01,rush_long,0,,,,,
player,201512270rav,rav,ButlJe01,targets,6,,,,,
player,201512270rav,rav,ButlJe01,rec,3,,,,,
player,201512270rav,rav,ButlJe01,rec_yds,38,,,,,
player,201512270rav,rav,ButlJe01,rec_td,0,,,,,
player,201512270rav,rav,ButlJe01,rec_long,17,,,,,
player,201512270rav,rav,ButlJe01,fumbles,0,,,,,
player,201512270rav,rav,ButlJe01,fumbles_lost,0,,,,,
player,201512270rav,rav,MattCh00,pass_cmp,0,,,,,
player,201512270rav,rav,MattCh00,pass_att,0,,,,,
player,201512270rav,rav,MattCh00,pass_yds,0,,,,,
player,201512270rav,rav,MattCh00,pass_td,0,,,,,
player,201512270rav,rav,MattCh00,pass_int,0,,,,,
player,201512270rav,rav,MattCh00,pass_sacked,0,,,,,
player,201512270rav,rav,MattCh00,pass_sacked_yds,0,,,,,
player,201512270rav,rav,MattCh00,pass_long,0,,,,,
player,201512270rav,rav,MattCh00,pass_rating,,,,,,
player,201512270rav,rav,MattCh00,rush_att,0,,,,,
player,201512270rav,rav,MattCh00,rush_yds,0,,,,,
player,201512270rav,rav,MattCh00,rush_td,0,,,,,
player,201512270rav,rav,MattCh00,rush_long,0,,,,,
player,201512270rav,rav,MattCh00,targets,5,,,,,
player,201512270rav,rav,MattCh00,rec,3,,,,,
player,201512270rav,rav,MattCh00,rec_yds,19,,,,,
player,201512270rav,rav,MattCh00,rec_td,1,,,,,
player,201512270rav,rav,MattCh00,rec_long,8,,,,,
player,201512270rav,rav,MattCh00,fumbles,0,,,,,
player,201512270rav,rav,MattCh00,fumbles_lost,0,,,,,
player,201512270rav,rav,WillMa04,pass_cmp,0,,,,,
player,201512270rav,rav,WillMa04,pass_att,0,,,,,
player,201512270rav,rav,WillMa04,pass_yds,0,,,,,
player,201512270rav,rav,WillMa04,pass_td,0,,,,,
player,201512270rav,rav,WillMa04,pass_int,0,,,,,
player,201512270rav,rav,WillMa04,pass_sacked,0,,,,,
player,201512270rav,rav,WillMa04,pass_sacked_yds,0,,,,,
player,201512270rav,rav,WillMa04,pass_long,0,,,,,
player,201512270rav,rav,WillMa04,pass_rating,,,,,,
player,201512270rav,rav,WillMa04,rush_att,0,,,,,
player,201512270rav,rav,WillMa04,rush_yds,0,,,,,
player,201512270rav,rav,WillMa04,rush_td,0,,,,,
player,201512270rav,rav,WillMa04,rush_long,0,,,,,
player,201512270rav,rav,WillMa04,targets,5,,,,,
player,201512270rav,rav,WillMa04,rec,2,,,,,
player,201512270rav,rav,WillMa04,rec_yds,16,,,,,
player,201512270rav,rav,WillMa04,rec_td,0,,,,,
player,201512270rav,rav,WillMa04,rec_long,9,,,,,
player,201512270rav,rav,WillMa04,fumbles,0,,,,,
player,201512270rav,rav,WillMa04,fumbles_lost,0,,,,,
player,201512270rav,pit,BoykBr00,def_int,0,,,,,
player,201512270rav,pit,BoykBr00,def_int_yds,0,,,,,
player,201512270rav,pit,BoykBr00,def_int_td,0,,,,,
player,201512270rav,pit,BoykBr00,def_int_long,0,,,,,
player,201512270rav,pit,BoykBr00,pass_defended,1,,,,,
player,201512270rav,pit,BoykBr00,sacks,1.0,,,,,
player,201512270rav,pit,BoykBr00,tackles_combined,8,,,,,
player,201512270rav,pit,BoykBr00,tackles_solo,4,,,,,
player,201512270rav,pit,BoykBr00,tackles_assists,4,,,,,
player,201512270rav,pit,BoykBr00,tackles_loss,1,,,,,
player,201512270rav,pit,BoykBr00,qb_hits,1,,,,,
player,201512270rav,pit,BoykBr00,fumbles_rec,0,,,,,
player,201512270rav,pit,BoykBr00,fumbles_rec_yds,0,,,,,
player,201512270rav,pit,BoykBr00,fumbles_rec_td,0,,,,,
player,201512270rav,pit,BoykBr00,fumbles_forced,0,,,,,
player,201512270rav,pit,ShazRy00,def_int,0,,,,,
player,201512270rav,pit,ShazRy00,def_int_yds,0,,,,,
player,201512270rav,pit,ShazRy00,def_int_td,0,,,,,
player,201512270rav,pit,ShazRy00,def_int_long,0,,,,,
player,201512270rav,pit,ShazRy00,pass_defended,0,,,,,
player,201512270rav,pit,ShazRy00,sacks,0.0,,,,,
player,201512270rav,pit,ShazRy00,tackles_combined,13,,,,,
player,201512270rav,pit,ShazRy00,tackles_solo,6,,,,,
player,201512270rav,pit,ShazRy00,tackles_assists,7,,,,,
player,201512270rav,pit,ShazRy00,tackles_loss,1,,,,,
player,201512270rav,pit,ShazRy00,qb_hits,0,,,,,
player,201512270rav,pit,ShazRy00,fumbles_rec,0,,,,,
player,201512270rav,pit,ShazRy00,fumbles_rec_yds,0,,,,,
player,201512270rav,pit,ShazRy00,fumbles_rec_td,0,,,,,
player,201512270rav,pit,ShazRy00,fumbles_forced,0,,,,,
player,201512270rav,pit,GoldRo00,def_int,0,,,,,
player,201512270rav,pit,GoldRo00,def_int_yds,0,,,,,
player,201512270rav,pit,GoldRo00,def_int_td,0,,,,,
player,201512270rav,pit,GoldRo00,def_int_long,0,,,,,
player,201512270rav,pit,GoldRo00,pass_defended,0,,,,,
player,201512270rav,pit,GoldRo00,sacks,0.0,,,,,
player,201512270rav,pit,GoldRo00,tackles_combined,8,,,,,
player,201512270rav,pit,GoldRo00,tackles_solo,4,,,,,
player,201512270rav,pit,GoldRo00,tackles_assists,4,,,,,
player,201512270rav,pit,GoldRo00,tackles_loss,0,,,,,
player,201512270rav,pit,GoldRo00,qb_hits,0,,,,,
player,201512270rav,pit,GoldRo00,fumbles_rec,0,,,,,
player,201512270rav,pit,GoldRo00,fumbles_rec_yds,0,,,,,
player,201512270rav,pit,GoldRo00,fumbles_rec_td,0,,,,,
player,201512270rav,pit,GoldRo00,fumbles_forced,0,,,,,
player,201512270rav,pit,TimmLa99,def_int,0,,,,,
player,201512270rav,pit,TimmLa99,def_int_yds,0,,,,,
player,201512270rav,pit,TimmLa99,def_int_td,0,,,,,
player,201512270rav,pit,TimmLa99,def_int_long,0,,,,,
player,201512270rav,pit,TimmLa99,pass_defended,0,,,,,
player,201512270rav,pit,TimmLa99,sacks,0.0,,,,,
player,201512270rav,pit,TimmLa99,tackles_combined,7,,,,,
player,201512270rav,pit,TimmLa99,tackles_solo,1,,,,,
