game,2015,16,20151226,201512260phi,was,"Washington Redskins",38,phi,"Philadelphia Eagles",24
player,201512260phi,was,ThomPi00,pass_att,0,,,,,
player,201512260phi,was,ThomPi00,pass_yds,0,,,,,
player,201512260phi,was,ThomPi00,pass_td,0,,,,,
player,201512260phi,was,ThomPi00,pass_int,0,,,,,
player,201512260phi,was,ThomPi00,pass_sacked,0,,,,,
player,201512260phi,was,ThomPi00,pass_sacked_yds,0,,,,,
player,201512260phi,was,ThomPi00,pass_long,0,,,,,
player,201512260phi,was,ThomPi00,pass_rating,,,,,,
player,201512260phi,was,ThomPi00,rush_att,4,,,,,
player,201512260phi,was,ThomPi00,rush_yds,22,,,,,
player,201512260phi,was,ThomPi00,rush_td,0,,,,,
player,201512260phi,was,ThomPi00,rush_long,9,,,,,
player,201512260phi,was,ThomPi00,targets,8,,,,,
player,201512260phi,was,ThomPi00,rec,7,,,,,
player,201512260phi,was,ThomPi00,rec_yds,67,,,,,
player,201512260phi,was,ThomPi00,rec_td,0,,,,,
player,201512260phi,was,ThomPi00,rec_long,15,,,,,
player,201512260phi,was,ThomPi00,fumbles,0,,,,,
player,201512260phi,was,ThomPi00,fumbles_lost,0,,,,,
player,201512260phi,was,ReedJo02,pass_cmp,0,,,,,
player,201512260phi,was,ReedJo02,pass_att,0,,,,,
player,201512260phi,was,ReedJo02,pass_yds,0,,,,,
player,201512260phi,was,ReedJo02,pass_td,0,,,,,
player,201512260phi,was,ReedJo02,pass_int,0,,,,,
player,201512260phi,was,ReedJo02,pass_sacked,0,,,,,
player,201512260phi,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201512260phi,was,ReedJo02,pass_long,0,,,,,
player,201512260phi,was,ReedJo02,pass_rating,,,,,,
player,201512260phi,was,ReedJo02,rush_att,0,,,,,
player,201512260phi,was,ReedJo02,rush_yds,0,,,,,
player,201512260phi,was,ReedJo02,rush_td,0,,,,,
player,201512260phi,was,ReedJo02,rush_long,0,,,,,
player,201512260phi,was,ReedJo02,targets,11,,,,,
player,201512260phi,was,ReedJo02,rec,9,,,,,
player,201512260phi,was,ReedJo02,rec_yds,129,,,,,
player,201512260phi,was,ReedJo02,rec_td,2,,,,,
player,201512260phi,was,ReedJo02,rec_long,28,,,,,
player,201512260phi,was,ReedJo02,fumbles,0,,,,,
player,201512260phi,was,ReedJo02,fumbles_lost,0,,,,,
player,201512260phi,was,GarcPi00,pass_cmp,0,,,,,
player,201512260phi,was,GarcPi00,pass_att,0,,,,,
player,201512260phi,was,GarcPi00,pass_yds,0,,,,,
player,201512260phi,was,GarcPi00,pass_td,0,,,,,
player,201512260phi,was,GarcPi00,pass_int,0,,,,,
player,201512260phi,was,GarcPi00,pass_sacked,0,,,,,
player,201512260phi,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201512260phi,was,GarcPi00,pass_long,0,,,,,
player,201512260phi,was,GarcPi00,pass_rating,,,,,,
player,201512260phi,was,GarcPi00,rush_att,0,,,,,
player,201512260phi,was,GarcPi00,rush_yds,0,,,,,
player,201512260phi,was,GarcPi00,rush_td,0,,,,,
player,201512260phi,was,GarcPi00,rush_long,0,,,,,
player,201512260phi,was,GarcPi00,targets,12,,,,,
player,201512260phi,was,GarcPi00,rec,7,,,,,
player,201512260phi,was,GarcPi00,rec_yds,80,,,,,
player,201512260phi,was,GarcPi00,rec_td,1,,,,,
player,201512260phi,was,GarcPi00,rec_long,25,,,,,
player,201512260phi,was,GarcPi00,fumbles,0,,,,,
player,201512260phi,was,GarcPi00,fumbles_lost,0,,,,,
player,201512260phi,was,JackDe00,pass_cmp,0,,,,,
player,201512260phi,was,JackDe00,pass_att,0,,,,,
player,201512260phi,was,JackDe00,pass_yds,0,,,,,
player,201512260phi,was,JackDe00,pass_td,0,,,,,
player,201512260phi,was,JackDe00,pass_int,0,,,,,
player,201512260phi,was,JackDe00,pass_sacked,0,,,,,
player,201512260phi,was,JackDe00,pass_sacked_yds,0,,,,,
player,201512260phi,was,JackDe00,pass_long,0,,,,,
player,201512260phi,was,JackDe00,pass_rating,,,,,,
player,201512260phi,was,JackDe00,rush_att,0,,,,,
player,201512260phi,was,JackDe00,rush_yds,0,,,,,
player,201512260phi,was,JackDe00,rush_td,0,,,,,
player,201512260phi,was,JackDe00,rush_long,0,,,,,
player,201512260phi,was,JackDe00,targets,6,,,,,
player,201512260phi,was,JackDe00,rec,4,,,,,
player,201512260phi,was,JackDe00,rec_yds,40,,,,,
player,201512260phi,was,JackDe00,rec_td,0,,,,,
player,201512260phi,was,JackDe00,rec_long,22,,,,,
player,201512260phi,was,JackDe00,fumbles,0,,,,,
player,201512260phi,was,JackDe00,fumbles_lost,0,,,,,
player,201512260phi,was,GranRy01,pass_cmp,0,,,,,
player,201512260phi,was,GranRy01,pass_att,0,,,,,
player,201512260phi,was,GranRy01,pass_yds,0,,,,,
player,201512260phi,was,GranRy01,pass_td,0,,,,,
player,201512260phi,was,GranRy01,pass_int,0,,,,,
player,201512260phi,was,GranRy01,pass_sacked,0,,,,,
player,201512260phi,was,GranRy01,pass_sacked_yds,0,,,,,
player,201512260phi,was,GranRy01,pass_long,0,,,,,
player,201512260phi,was,GranRy01,pass_rating,,,,,,
player,201512260phi,was,GranRy01,rush_att,0,,,,,
player,201512260phi,was,GranRy01,rush_yds,0,,,,,
player,201512260phi,was,GranRy01,rush_td,0,,,,,
player,201512260phi,was,GranRy01,rush_long,0,,,,,
player,201512260phi,was,GranRy01,targets,3,,,,,
player,201512260phi,was,GranRy01,rec,1,,,,,
player,201512260phi,was,GranRy01,rec_yds,24,,,,,
player,201512260phi,was,GranRy01,rec_td,0,,,,,
player,201512260phi,was,GranRy01,rec_long,24,,,,,
player,201512260phi,was,GranRy01,fumbles,0,,,,,
player,201512260phi,was,GranRy01,fumbles_lost,0,,,,,
player,201512260phi,was,CrowJa00,pass_cmp,0,,,,,
player,201512260phi,was,CrowJa00,pass_att,0,,,,,
player,201512260phi,was,CrowJa00,pass_yds,0,,,,,
player,201512260phi,was,CrowJa00,pass_td,0,,,,,
player,201512260phi,was,CrowJa00,pass_int,0,,,,,
player,201512260phi,was,CrowJa00,pass_sacked,0,,,,,
player,201512260phi,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201512260phi,was,CrowJa00,pass_long,0,,,,,
player,201512260phi,was,CrowJa00,pass_rating,,,,,,
player,201512260phi,was,CrowJa00,rush_att,0,,,,,
player,201512260phi,was,CrowJa00,rush_yds,0,,,,,
player,201512260phi,was,CrowJa00,rush_td,0,,,,,
player,201512260phi,was,CrowJa00,rush_long,0,,,,,
player,201512260phi,was,CrowJa00,targets,3,,,,,
player,201512260phi,was,CrowJa00,rec,2,,,,,
player,201512260phi,was,CrowJa00,rec_yds,13,,,,,
player,201512260phi,was,CrowJa00,rec_td,0,,,,,
player,201512260phi,was,CrowJa00,rec_long,7,,,,,
player,201512260phi,was,CrowJa00,fumbles,0,,,,,
player,201512260phi,was,CrowJa00,fumbles_lost,0,,,,,
player,201512260phi,was,ThomCh03,pass_cmp,0,,,,,
player,201512260phi,was,ThomCh03,pass_att,0,,,,,
player,201512260phi,was,ThomCh03,pass_yds,0,,,,,
player,201512260phi,was,ThomCh03,pass_td,0,,,,,
player,201512260phi,was,ThomCh03,pass_int,0,,,,,
player,201512260phi,was,ThomCh03,pass_sacked,0,,,,,
player,201512260phi,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201512260phi,was,ThomCh03,pass_long,0,,,,,
player,201512260phi,was,ThomCh03,pass_rating,,,,,,
player,201512260phi,was,ThomCh03,rush_att,0,,,,,
player,201512260phi,was,ThomCh03,rush_yds,0,,,,,
player,201512260phi,was,ThomCh03,rush_td,0,,,,,
player,201512260phi,was,ThomCh03,rush_long,0,,,,,
player,201512260phi,was,ThomCh03,targets,1,,,,,
player,201512260phi,was,ThomCh03,rec,1,,,,,
player,201512260phi,was,ThomCh03,rec_yds,12,,,,,
player,201512260phi,was,ThomCh03,rec_td,1,,,,,
player,201512260phi,was,ThomCh03,rec_long,12,,,,,
player,201512260phi,was,ThomCh03,fumbles,0,,,,,
player,201512260phi,was,ThomCh03,fumbles_lost,0,,,,,
player,201512260phi,was,SmitAl02,pass_cmp,0,,,,,
player,201512260phi,was,SmitAl02,pass_att,0,,,,,
player,201512260phi,was,SmitAl02,pass_yds,0,,,,,
player,201512260phi,was,SmitAl02,pass_td,0,,,,,
player,201512260phi,was,SmitAl02,pass_int,0,,,,,
player,201512260phi,was,SmitAl02,pass_sacked,0,,,,,
player,201512260phi,was,SmitAl02,pass_sacked_yds,0,,,,,
player,201512260phi,was,SmitAl02,pass_long,0,,,,,
player,201512260phi,was,SmitAl02,pass_rating,,,,,,
player,201512260phi,was,SmitAl02,rush_att,0,,,,,
player,201512260phi,was,SmitAl02,rush_yds,0,,,,,
player,201512260phi,was,SmitAl02,rush_td,0,,,,,
player,201512260phi,was,SmitAl02,rush_long,0,,,,,
player,201512260phi,was,SmitAl02,targets,1,,,,,
player,201512260phi,was,SmitAl02,rec,0,,,,,
player,201512260phi,was,SmitAl02,rec_yds,0,,,,,
player,201512260phi,was,SmitAl02,rec_td,0,,,,,
player,201512260phi,was,SmitAl02,rec_long,0,,,,,
player,201512260phi,was,SmitAl02,fumbles,0,,,,,
player,201512260phi,was,SmitAl02,fumbles_lost,0,,,,,
player,201512260phi,phi,BradSa00,pass_cmp,37,,,,,
player,201512260phi,phi,BradSa00,pass_att,56,,,,,
player,201512260phi,phi,BradSa00,pass_yds,380,,,,,
player,201512260phi,phi,BradSa00,pass_td,1,,,,,
player,201512260phi,phi,BradSa00,pass_int,0,,,,,
player,201512260phi,phi,BradSa00,pass_sacked,5,,,,,
player,201512260phi,phi,BradSa00,pass_sacked_yds,27,,,,,
player,201512260phi,phi,BradSa00,pass_long,43,,,,,
player,201512260phi,phi,BradSa00,pass_rating,91.4,,,,,
player,201512260phi,phi,BradSa00,rush_att,2,,,,,
player,201512260phi,phi,BradSa00,rush_yds,4,,,,,
player,201512260phi,phi,BradSa00,rush_td,0,,,,,
player,201512260phi,phi,BradSa00,rush_long,4,,,,,
player,201512260phi,phi,BradSa00,targets,0,,,,,
player,201512260phi,phi,BradSa00,rec,0,,,,,
player,201512260phi,phi,BradSa00,rec_yds,0,,,,,
player,201512260phi,phi,BradSa00,rec_td,0,,,,,
player,201512260phi,phi,BradSa00,rec_long,0,,,,,
player,201512260phi,phi,BradSa00,fumbles,3,,,,,
player,201512260phi,phi,BradSa00,fumbles_lost,1,,,,,
player,201512260phi,phi,MurrDe00,pass_cmp,0,,,,,
player,201512260phi,phi,MurrDe00,pass_att,0,,,,,
player,201512260phi,phi,MurrDe00,pass_yds,0,,,,,
player,201512260phi,phi,MurrDe00,pass_td,0,,,,,
player,201512260phi,phi,MurrDe00,pass_int,0,,,,,
player,201512260phi,phi,MurrDe00,pass_sacked,0,,,,,
player,201512260phi,phi,MurrDe00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,MurrDe00,pass_long,0,,,,,
player,201512260phi,phi,MurrDe00,pass_rating,,,,,,
player,201512260phi,phi,MurrDe00,rush_att,5,,,,,
player,201512260phi,phi,MurrDe00,rush_yds,27,,,,,
player,201512260phi,phi,MurrDe00,rush_td,1,,,,,
player,201512260phi,phi,MurrDe00,rush_long,12,,,,,
player,201512260phi,phi,MurrDe00,targets,4,,,,,
player,201512260phi,phi,MurrDe00,rec,3,,,,,
player,201512260phi,phi,MurrDe00,rec_yds,24,,,,,
player,201512260phi,phi,MurrDe00,rec_td,0,,,,,
player,201512260phi,phi,MurrDe00,rec_long,13,,,,,
player,201512260phi,phi,MurrDe00,fumbles,0,,,,,
player,201512260phi,phi,MurrDe00,fumbles_lost,0,,,,,
player,201512260phi,phi,SproDa00,pass_cmp,0,,,,,
player,201512260phi,phi,SproDa00,pass_att,0,,,,,
player,201512260phi,phi,SproDa00,pass_yds,0,,,,,
player,201512260phi,phi,SproDa00,pass_td,0,,,,,
player,201512260phi,phi,SproDa00,pass_int,0,,,,,
player,201512260phi,phi,SproDa00,pass_sacked,0,,,,,
player,201512260phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,SproDa00,pass_long,0,,,,,
player,201512260phi,phi,SproDa00,pass_rating,,,,,,
player,201512260phi,phi,SproDa00,rush_att,5,,,,,
player,201512260phi,phi,SproDa00,rush_yds,9,,,,,
player,201512260phi,phi,SproDa00,rush_td,0,,,,,
player,201512260phi,phi,SproDa00,rush_long,8,,,,,
player,201512260phi,phi,SproDa00,targets,9,,,,,
player,201512260phi,phi,SproDa00,rec,7,,,,,
player,201512260phi,phi,SproDa00,rec_yds,56,,,,,
player,201512260phi,phi,SproDa00,rec_td,0,,,,,
player,201512260phi,phi,SproDa00,rec_long,14,,,,,
player,201512260phi,phi,SproDa00,fumbles,1,,,,,
player,201512260phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201512260phi,phi,MathRy00,pass_cmp,0,,,,,
player,201512260phi,phi,MathRy00,pass_att,0,,,,,
player,201512260phi,phi,MathRy00,pass_yds,0,,,,,
player,201512260phi,phi,MathRy00,pass_td,0,,,,,
player,201512260phi,phi,MathRy00,pass_int,0,,,,,
player,201512260phi,phi,MathRy00,pass_sacked,0,,,,,
player,201512260phi,phi,MathRy00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,MathRy00,pass_long,0,,,,,
player,201512260phi,phi,MathRy00,pass_rating,,,,,,
player,201512260phi,phi,MathRy00,rush_att,4,,,,,
player,201512260phi,phi,MathRy00,rush_yds,5,,,,,
player,201512260phi,phi,MathRy00,rush_td,1,,,,,
player,201512260phi,phi,MathRy00,rush_long,2,,,,,
player,201512260phi,phi,MathRy00,targets,3,,,,,
player,201512260phi,phi,MathRy00,rec,2,,,,,
player,201512260phi,phi,MathRy00,rec_yds,13,,,,,
player,201512260phi,phi,MathRy00,rec_td,0,,,,,
player,201512260phi,phi,MathRy00,rec_long,11,,,,,
player,201512260phi,phi,MathRy00,fumbles,0,,,,,
player,201512260phi,phi,MathRy00,fumbles_lost,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_att,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_td,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_int,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_long,0,,,,,
player,201512260phi,phi,ErtzZa00,pass_rating,,,,,,
player,201512260phi,phi,ErtzZa00,rush_att,0,,,,,
player,201512260phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201512260phi,phi,ErtzZa00,rush_td,0,,,,,
player,201512260phi,phi,ErtzZa00,rush_long,0,,,,,
player,201512260phi,phi,ErtzZa00,targets,17,,,,,
player,201512260phi,phi,ErtzZa00,rec,13,,,,,
player,201512260phi,phi,ErtzZa00,rec_yds,122,,,,,
player,201512260phi,phi,ErtzZa00,rec_td,0,,,,,
player,201512260phi,phi,ErtzZa00,rec_long,17,,,,,
player,201512260phi,phi,ErtzZa00,fumbles,1,,,,,
player,201512260phi,phi,ErtzZa00,fumbles_lost,1,,,,,
player,201512260phi,phi,MattJo00,pass_cmp,0,,,,,
player,201512260phi,phi,MattJo00,pass_att,0,,,,,
player,201512260phi,phi,MattJo00,pass_yds,0,,,,,
player,201512260phi,phi,MattJo00,pass_td,0,,,,,
player,201512260phi,phi,MattJo00,pass_int,0,,,,,
player,201512260phi,phi,MattJo00,pass_sacked,0,,,,,
player,201512260phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,MattJo00,pass_long,0,,,,,
player,201512260phi,phi,MattJo00,pass_rating,,,,,,
player,201512260phi,phi,MattJo00,rush_att,0,,,,,
player,201512260phi,phi,MattJo00,rush_yds,0,,,,,
player,201512260phi,phi,MattJo00,rush_td,0,,,,,
player,201512260phi,phi,MattJo00,rush_long,0,,,,,
player,201512260phi,phi,MattJo00,targets,8,,,,,
player,201512260phi,phi,MattJo00,rec,6,,,,,
player,201512260phi,phi,MattJo00,rec_yds,104,,,,,
player,201512260phi,phi,MattJo00,rec_td,1,,,,,
player,201512260phi,phi,MattJo00,rec_long,43,,,,,
player,201512260phi,phi,MattJo00,fumbles,0,,,,,
player,201512260phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201512260phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201512260phi,phi,AghoNe00,pass_att,0,,,,,
player,201512260phi,phi,AghoNe00,pass_yds,0,,,,,
player,201512260phi,phi,AghoNe00,pass_td,0,,,,,
player,201512260phi,phi,AghoNe00,pass_int,0,,,,,
player,201512260phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201512260phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,AghoNe00,pass_long,0,,,,,
player,201512260phi,phi,AghoNe00,pass_rating,,,,,,
player,201512260phi,phi,AghoNe00,rush_att,0,,,,,
player,201512260phi,phi,AghoNe00,rush_yds,0,,,,,
player,201512260phi,phi,AghoNe00,rush_td,0,,,,,
player,201512260phi,phi,AghoNe00,rush_long,0,,,,,
player,201512260phi,phi,AghoNe00,targets,5,,,,,
player,201512260phi,phi,AghoNe00,rec,2,,,,,
player,201512260phi,phi,AghoNe00,rec_yds,35,,,,,
player,201512260phi,phi,AghoNe00,rec_td,0,,,,,
player,201512260phi,phi,AghoNe00,rec_long,18,,,,,
player,201512260phi,phi,AghoNe00,fumbles,0,,,,,
player,201512260phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201512260phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201512260phi,phi,CeleBr00,pass_att,0,,,,,
player,201512260phi,phi,CeleBr00,pass_yds,0,,,,,
player,201512260phi,phi,CeleBr00,pass_td,0,,,,,
player,201512260phi,phi,CeleBr00,pass_int,0,,,,,
player,201512260phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201512260phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,CeleBr00,pass_long,0,,,,,
player,201512260phi,phi,CeleBr00,pass_rating,,,,,,
player,201512260phi,phi,CeleBr00,rush_att,0,,,,,
player,201512260phi,phi,CeleBr00,rush_yds,0,,,,,
player,201512260phi,phi,CeleBr00,rush_td,0,,,,,
player,201512260phi,phi,CeleBr00,rush_long,0,,,,,
player,201512260phi,phi,CeleBr00,targets,1,,,,,
player,201512260phi,phi,CeleBr00,rec,1,,,,,
player,201512260phi,phi,CeleBr00,rec_yds,18,,,,,
player,201512260phi,phi,CeleBr00,rec_td,0,,,,,
player,201512260phi,phi,CeleBr00,rec_long,18,,,,,
player,201512260phi,phi,CeleBr00,fumbles,1,,,,,
player,201512260phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201512260phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201512260phi,phi,HuffJo00,pass_att,0,,,,,
player,201512260phi,phi,HuffJo00,pass_yds,0,,,,,
player,201512260phi,phi,HuffJo00,pass_td,0,,,,,
player,201512260phi,phi,HuffJo00,pass_int,0,,,,,
player,201512260phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201512260phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,HuffJo00,pass_long,0,,,,,
player,201512260phi,phi,HuffJo00,pass_rating,,,,,,
player,201512260phi,phi,HuffJo00,rush_att,0,,,,,
player,201512260phi,phi,HuffJo00,rush_yds,0,,,,,
player,201512260phi,phi,HuffJo00,rush_td,0,,,,,
player,201512260phi,phi,HuffJo00,rush_long,0,,,,,
player,201512260phi,phi,HuffJo00,targets,2,,,,,
player,201512260phi,phi,HuffJo00,rec,1,,,,,
player,201512260phi,phi,HuffJo00,rec_yds,8,,,,,
player,201512260phi,phi,HuffJo00,rec_td,0,,,,,
player,201512260phi,phi,HuffJo00,rec_long,8,,,,,
player,201512260phi,phi,HuffJo00,fumbles,0,,,,,
player,201512260phi,phi,HuffJo00,fumbles_lost,0,,,,,
player,201512260phi,phi,KrauJo00,pass_cmp,0,,,,,
player,201512260phi,phi,KrauJo00,pass_att,0,,,,,
player,201512260phi,phi,KrauJo00,pass_yds,0,,,,,
player,201512260phi,phi,KrauJo00,pass_td,0,,,,,
player,201512260phi,phi,KrauJo00,pass_int,0,,,,,
player,201512260phi,phi,KrauJo00,pass_sacked,0,,,,,
player,201512260phi,phi,KrauJo00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,KrauJo00,pass_long,0,,,,,
player,201512260phi,phi,KrauJo00,pass_rating,,,,,,
player,201512260phi,phi,KrauJo00,rush_att,0,,,,,
player,201512260phi,phi,KrauJo00,rush_yds,0,,,,,
player,201512260phi,phi,KrauJo00,rush_td,0,,,,,
player,201512260phi,phi,KrauJo00,rush_long,0,,,,,
player,201512260phi,phi,KrauJo00,targets,2,,,,,
player,201512260phi,phi,KrauJo00,rec,1,,,,,
player,201512260phi,phi,KrauJo00,rec_yds,7,,,,,
player,201512260phi,phi,KrauJo00,rec_td,0,,,,,
player,201512260phi,phi,KrauJo00,rec_long,7,,,,,
player,201512260phi,phi,KrauJo00,fumbles,0,,,,,
player,201512260phi,phi,KrauJo00,fumbles_lost,0,,,,,
player,201512260phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201512260phi,phi,CoopRi00,pass_att,0,,,,,
player,201512260phi,phi,CoopRi00,pass_yds,0,,,,,
player,201512260phi,phi,CoopRi00,pass_td,0,,,,,
player,201512260phi,phi,CoopRi00,pass_int,0,,,,,
player,201512260phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201512260phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,CoopRi00,pass_long,0,,,,,
player,201512260phi,phi,CoopRi00,pass_rating,,,,,,
player,201512260phi,phi,CoopRi00,rush_att,0,,,,,
player,201512260phi,phi,CoopRi00,rush_yds,0,,,,,
player,201512260phi,phi,CoopRi00,rush_td,0,,,,,
player,201512260phi,phi,CoopRi00,rush_long,0,,,,,
player,201512260phi,phi,CoopRi00,targets,1,,,,,
player,201512260phi,phi,CoopRi00,rec,0,,,,,
player,201512260phi,phi,CoopRi00,rec_yds,0,,,,,
player,201512260phi,phi,CoopRi00,rec_td,0,,,,,
player,201512260phi,phi,CoopRi00,rec_long,0,,,,,
player,201512260phi,phi,CoopRi00,fumbles,0,,,,,
player,201512260phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201512260phi,phi,BarnKe00,pass_cmp,0,,,,,
player,201512260phi,phi,BarnKe00,pass_att,0,,,,,
player,201512260phi,phi,BarnKe00,pass_yds,0,,,,,
player,201512260phi,phi,BarnKe00,pass_td,0,,,,,
player,201512260phi,phi,BarnKe00,pass_int,0,,,,,
player,201512260phi,phi,BarnKe00,pass_sacked,0,,,,,
player,201512260phi,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201512260phi,phi,BarnKe00,pass_long,0,,,,,
player,201512260phi,phi,BarnKe00,pass_rating,,,,,,
player,201512260phi,phi,BarnKe00,rush_att,0,,,,,
player,201512260phi,phi,BarnKe00,rush_yds,0,,,,,
player,201512260phi,phi,BarnKe00,rush_td,0,,,,,
player,201512260phi,phi,BarnKe00,rush_long,0,,,,,
player,201512260phi,phi,BarnKe00,targets,3,,,,,
player,201512260phi,phi,BarnKe00,rec,1,,,,,
player,201512260phi,phi,BarnKe00,rec_yds,-7,,,,,
player,201512260phi,phi,BarnKe00,rec_td,0,,,,,
player,201512260phi,phi,BarnKe00,rec_long,-7,,,,,
player,201512260phi,phi,BarnKe00,fumbles,0,,,,,
player,201512260phi,phi,BarnKe00,fumbles_lost,0,,,,,
player,201512260phi,was,SmitPr00,def_int,0,,,,,
player,201512260phi,was,SmitPr00,def_int_yds,0,,,,,
