game,2015,15,20151220,201512200sea,cle,"Cleveland Browns",13,sea,"Seattle Seahawks",30
player,201512200sea,cle,BryaDe00,fumbles_forced,0,,,,,
player,201512200sea,cle,KirkCh00,def_int,0,,,,,
player,201512200sea,cle,KirkCh00,def_int_yds,0,,,,,
player,201512200sea,cle,KirkCh00,def_int_td,0,,,,,
player,201512200sea,cle,KirkCh00,def_int_long,0,,,,,
player,201512200sea,cle,KirkCh00,pass_defended,0,,,,,
player,201512200sea,cle,KirkCh00,sacks,0.5,,,,,
player,201512200sea,cle,KirkCh00,tackles_combined,4,,,,,
player,201512200sea,cle,KirkCh00,tackles_solo,1,,,,,
player,201512200sea,cle,KirkCh00,tackles_assists,3,,,,,
player,201512200sea,cle,KirkCh00,tackles_loss,0,,,,,
player,201512200sea,cle,KirkCh00,qb_hits,1,,,,,
player,201512200sea,cle,KirkCh00,fumbles_rec,0,,,,,
player,201512200sea,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,KirkCh00,fumbles_forced,0,,,,,
player,201512200sea,cle,DansKa20,def_int,0,,,,,
player,201512200sea,cle,DansKa20,def_int_yds,0,,,,,
player,201512200sea,cle,DansKa20,def_int_td,0,,,,,
player,201512200sea,cle,DansKa20,def_int_long,0,,,,,
player,201512200sea,cle,DansKa20,pass_defended,0,,,,,
player,201512200sea,cle,DansKa20,sacks,0.0,,,,,
player,201512200sea,cle,DansKa20,tackles_combined,10,,,,,
player,201512200sea,cle,DansKa20,tackles_solo,4,,,,,
player,201512200sea,cle,DansKa20,tackles_assists,6,,,,,
player,201512200sea,cle,DansKa20,tackles_loss,0,,,,,
player,201512200sea,cle,DansKa20,qb_hits,4,,,,,
player,201512200sea,cle,DansKa20,fumbles_rec,0,,,,,
player,201512200sea,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201512200sea,cle,DansKa20,fumbles_forced,0,,,,,
player,201512200sea,cle,GipsTa00,def_int,0,,,,,
player,201512200sea,cle,GipsTa00,def_int_yds,0,,,,,
player,201512200sea,cle,GipsTa00,def_int_td,0,,,,,
player,201512200sea,cle,GipsTa00,def_int_long,0,,,,,
player,201512200sea,cle,GipsTa00,pass_defended,0,,,,,
player,201512200sea,cle,GipsTa00,sacks,0.0,,,,,
player,201512200sea,cle,GipsTa00,tackles_combined,9,,,,,
player,201512200sea,cle,GipsTa00,tackles_solo,5,,,,,
player,201512200sea,cle,GipsTa00,tackles_assists,4,,,,,
player,201512200sea,cle,GipsTa00,tackles_loss,0,,,,,
player,201512200sea,cle,GipsTa00,qb_hits,0,,,,,
player,201512200sea,cle,GipsTa00,fumbles_rec,0,,,,,
player,201512200sea,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,GipsTa00,fumbles_forced,0,,,,,
player,201512200sea,cle,RobeCr00,def_int,0,,,,,
player,201512200sea,cle,RobeCr00,def_int_yds,0,,,,,
player,201512200sea,cle,RobeCr00,def_int_td,0,,,,,
player,201512200sea,cle,RobeCr00,def_int_long,0,,,,,
player,201512200sea,cle,RobeCr00,pass_defended,0,,,,,
player,201512200sea,cle,RobeCr00,sacks,0.0,,,,,
player,201512200sea,cle,RobeCr00,tackles_combined,7,,,,,
player,201512200sea,cle,RobeCr00,tackles_solo,2,,,,,
player,201512200sea,cle,RobeCr00,tackles_assists,5,,,,,
player,201512200sea,cle,RobeCr00,tackles_loss,0,,,,,
player,201512200sea,cle,RobeCr00,qb_hits,0,,,,,
player,201512200sea,cle,RobeCr00,fumbles_rec,0,,,,,
player,201512200sea,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,RobeCr00,fumbles_forced,0,,,,,
player,201512200sea,cle,ShelDa01,def_int,0,,,,,
player,201512200sea,cle,ShelDa01,def_int_yds,0,,,,,
player,201512200sea,cle,ShelDa01,def_int_td,0,,,,,
player,201512200sea,cle,ShelDa01,def_int_long,0,,,,,
player,201512200sea,cle,ShelDa01,pass_defended,0,,,,,
player,201512200sea,cle,ShelDa01,sacks,0.0,,,,,
player,201512200sea,cle,ShelDa01,tackles_combined,7,,,,,
player,201512200sea,cle,ShelDa01,tackles_solo,4,,,,,
player,201512200sea,cle,ShelDa01,tackles_assists,3,,,,,
player,201512200sea,cle,ShelDa01,tackles_loss,1,,,,,
player,201512200sea,cle,ShelDa01,qb_hits,0,,,,,
player,201512200sea,cle,ShelDa01,fumbles_rec,0,,,,,
player,201512200sea,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201512200sea,cle,ShelDa01,fumbles_forced,0,,,,,
player,201512200sea,cle,WhitDo20,def_int,0,,,,,
player,201512200sea,cle,WhitDo20,def_int_yds,0,,,,,
player,201512200sea,cle,WhitDo20,def_int_td,0,,,,,
player,201512200sea,cle,WhitDo20,def_int_long,0,,,,,
player,201512200sea,cle,WhitDo20,pass_defended,0,,,,,
player,201512200sea,cle,WhitDo20,sacks,0.0,,,,,
player,201512200sea,cle,WhitDo20,tackles_combined,5,,,,,
player,201512200sea,cle,WhitDo20,tackles_solo,3,,,,,
player,201512200sea,cle,WhitDo20,tackles_assists,2,,,,,
player,201512200sea,cle,WhitDo20,tackles_loss,0,,,,,
player,201512200sea,cle,WhitDo20,qb_hits,0,,,,,
player,201512200sea,cle,WhitDo20,fumbles_rec,0,,,,,
player,201512200sea,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201512200sea,cle,WhitDo20,fumbles_forced,0,,,,,
player,201512200sea,cle,WillTr99,def_int,0,,,,,
player,201512200sea,cle,WillTr99,def_int_yds,0,,,,,
player,201512200sea,cle,WillTr99,def_int_td,0,,,,,
player,201512200sea,cle,WillTr99,def_int_long,0,,,,,
player,201512200sea,cle,WillTr99,pass_defended,1,,,,,
player,201512200sea,cle,WillTr99,sacks,0.0,,,,,
player,201512200sea,cle,WillTr99,tackles_combined,5,,,,,
player,201512200sea,cle,WillTr99,tackles_solo,5,,,,,
player,201512200sea,cle,WillTr99,tackles_assists,0,,,,,
player,201512200sea,cle,WillTr99,tackles_loss,0,,,,,
player,201512200sea,cle,WillTr99,qb_hits,0,,,,,
player,201512200sea,cle,WillTr99,fumbles_rec,0,,,,,
player,201512200sea,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201512200sea,cle,WillTr99,fumbles_forced,0,,,,,
player,201512200sea,cle,CoopXa00,def_int,0,,,,,
player,201512200sea,cle,CoopXa00,def_int_yds,0,,,,,
player,201512200sea,cle,CoopXa00,def_int_td,0,,,,,
player,201512200sea,cle,CoopXa00,def_int_long,0,,,,,
player,201512200sea,cle,CoopXa00,pass_defended,0,,,,,
player,201512200sea,cle,CoopXa00,sacks,0.0,,,,,
player,201512200sea,cle,CoopXa00,tackles_combined,4,,,,,
player,201512200sea,cle,CoopXa00,tackles_solo,1,,,,,
player,201512200sea,cle,CoopXa00,tackles_assists,3,,,,,
player,201512200sea,cle,CoopXa00,tackles_loss,0,,,,,
player,201512200sea,cle,CoopXa00,qb_hits,0,,,,,
player,201512200sea,cle,CoopXa00,fumbles_rec,0,,,,,
player,201512200sea,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,CoopXa00,fumbles_forced,0,,,,,
player,201512200sea,cle,BryaAr00,def_int,0,,,,,
player,201512200sea,cle,BryaAr00,def_int_yds,0,,,,,
player,201512200sea,cle,BryaAr00,def_int_td,0,,,,,
player,201512200sea,cle,BryaAr00,def_int_long,0,,,,,
player,201512200sea,cle,BryaAr00,pass_defended,0,,,,,
player,201512200sea,cle,BryaAr00,sacks,0.0,,,,,
player,201512200sea,cle,BryaAr00,tackles_combined,3,,,,,
player,201512200sea,cle,BryaAr00,tackles_solo,3,,,,,
player,201512200sea,cle,BryaAr00,tackles_assists,0,,,,,
player,201512200sea,cle,BryaAr00,tackles_loss,0,,,,,
player,201512200sea,cle,BryaAr00,qb_hits,2,,,,,
player,201512200sea,cle,BryaAr00,fumbles_rec,0,,,,,
player,201512200sea,cle,BryaAr00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,BryaAr00,fumbles_forced,0,,,,,
player,201512200sea,cle,MedeJa00,def_int,0,,,,,
player,201512200sea,cle,MedeJa00,def_int_yds,0,,,,,
player,201512200sea,cle,MedeJa00,def_int_td,0,,,,,
player,201512200sea,cle,MedeJa00,def_int_long,0,,,,,
player,201512200sea,cle,MedeJa00,pass_defended,0,,,,,
player,201512200sea,cle,MedeJa00,sacks,0.0,,,,,
player,201512200sea,cle,MedeJa00,tackles_combined,3,,,,,
player,201512200sea,cle,MedeJa00,tackles_solo,0,,,,,
player,201512200sea,cle,MedeJa00,tackles_assists,3,,,,,
player,201512200sea,cle,MedeJa00,tackles_loss,0,,,,,
player,201512200sea,cle,MedeJa00,qb_hits,0,,,,,
player,201512200sea,cle,MedeJa00,fumbles_rec,0,,,,,
player,201512200sea,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,MedeJa00,fumbles_forced,0,,,,,
player,201512200sea,cle,MingBa00,def_int,0,,,,,
player,201512200sea,cle,MingBa00,def_int_yds,0,,,,,
player,201512200sea,cle,MingBa00,def_int_td,0,,,,,
player,201512200sea,cle,MingBa00,def_int_long,0,,,,,
player,201512200sea,cle,MingBa00,pass_defended,0,,,,,
player,201512200sea,cle,MingBa00,sacks,0.0,,,,,
player,201512200sea,cle,MingBa00,tackles_combined,3,,,,,
player,201512200sea,cle,MingBa00,tackles_solo,1,,,,,
player,201512200sea,cle,MingBa00,tackles_assists,2,,,,,
player,201512200sea,cle,MingBa00,tackles_loss,0,,,,,
player,201512200sea,cle,MingBa00,qb_hits,0,,,,,
player,201512200sea,cle,MingBa00,fumbles_rec,0,,,,,
player,201512200sea,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,MingBa00,fumbles_forced,0,,,,,
player,201512200sea,cle,BadeJo00,def_int,0,,,,,
player,201512200sea,cle,BadeJo00,def_int_yds,0,,,,,
player,201512200sea,cle,BadeJo00,def_int_td,0,,,,,
player,201512200sea,cle,BadeJo00,def_int_long,0,,,,,
player,201512200sea,cle,BadeJo00,pass_defended,0,,,,,
player,201512200sea,cle,BadeJo00,sacks,0.0,,,,,
player,201512200sea,cle,BadeJo00,tackles_combined,2,,,,,
player,201512200sea,cle,BadeJo00,tackles_solo,1,,,,,
player,201512200sea,cle,BadeJo00,tackles_assists,1,,,,,
player,201512200sea,cle,BadeJo00,tackles_loss,0,,,,,
player,201512200sea,cle,BadeJo00,qb_hits,0,,,,,
player,201512200sea,cle,BadeJo00,fumbles_rec,0,,,,,
player,201512200sea,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,BadeJo00,fumbles_forced,0,,,,,
player,201512200sea,cle,CardTa00,def_int,0,,,,,
player,201512200sea,cle,CardTa00,def_int_yds,0,,,,,
player,201512200sea,cle,CardTa00,def_int_td,0,,,,,
player,201512200sea,cle,CardTa00,def_int_long,0,,,,,
player,201512200sea,cle,CardTa00,pass_defended,0,,,,,
player,201512200sea,cle,CardTa00,sacks,0.0,,,,,
player,201512200sea,cle,CardTa00,tackles_combined,2,,,,,
player,201512200sea,cle,CardTa00,tackles_solo,2,,,,,
player,201512200sea,cle,CardTa00,tackles_assists,0,,,,,
player,201512200sea,cle,CardTa00,tackles_loss,0,,,,,
player,201512200sea,cle,CardTa00,qb_hits,0,,,,,
player,201512200sea,cle,CardTa00,fumbles_rec,0,,,,,
player,201512200sea,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,CardTa00,fumbles_forced,0,,,,,
player,201512200sea,cle,DesiPi00,def_int,0,,,,,
player,201512200sea,cle,DesiPi00,def_int_yds,0,,,,,
player,201512200sea,cle,DesiPi00,def_int_td,0,,,,,
player,201512200sea,cle,DesiPi00,def_int_long,0,,,,,
player,201512200sea,cle,DesiPi00,pass_defended,0,,,,,
player,201512200sea,cle,DesiPi00,sacks,0.0,,,,,
player,201512200sea,cle,DesiPi00,tackles_combined,2,,,,,
player,201512200sea,cle,DesiPi00,tackles_solo,2,,,,,
player,201512200sea,cle,DesiPi00,tackles_assists,0,,,,,
player,201512200sea,cle,DesiPi00,tackles_loss,0,,,,,
player,201512200sea,cle,DesiPi00,qb_hits,0,,,,,
player,201512200sea,cle,DesiPi00,fumbles_rec,0,,,,,
player,201512200sea,cle,DesiPi00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,DesiPi00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,DesiPi00,fumbles_forced,0,,,,,
player,201512200sea,cle,GainCh00,def_int,0,,,,,
player,201512200sea,cle,GainCh00,def_int_yds,0,,,,,
player,201512200sea,cle,GainCh00,def_int_td,0,,,,,
player,201512200sea,cle,GainCh00,def_int_long,0,,,,,
player,201512200sea,cle,GainCh00,pass_defended,1,,,,,
player,201512200sea,cle,GainCh00,sacks,0.0,,,,,
player,201512200sea,cle,GainCh00,tackles_combined,2,,,,,
player,201512200sea,cle,GainCh00,tackles_solo,2,,,,,
player,201512200sea,cle,GainCh00,tackles_assists,0,,,,,
player,201512200sea,cle,GainCh00,tackles_loss,0,,,,,
player,201512200sea,cle,GainCh00,qb_hits,0,,,,,
player,201512200sea,cle,GainCh00,fumbles_rec,0,,,,,
player,201512200sea,cle,GainCh00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,GainCh00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,GainCh00,fumbles_forced,0,,,,,
player,201512200sea,cle,KrugPa99,def_int,0,,,,,
player,201512200sea,cle,KrugPa99,def_int_yds,0,,,,,
player,201512200sea,cle,KrugPa99,def_int_td,0,,,,,
player,201512200sea,cle,KrugPa99,def_int_long,0,,,,,
player,201512200sea,cle,KrugPa99,pass_defended,0,,,,,
player,201512200sea,cle,KrugPa99,sacks,0.0,,,,,
player,201512200sea,cle,KrugPa99,tackles_combined,2,,,,,
player,201512200sea,cle,KrugPa99,tackles_solo,2,,,,,
player,201512200sea,cle,KrugPa99,tackles_assists,0,,,,,
player,201512200sea,cle,KrugPa99,tackles_loss,0,,,,,
player,201512200sea,cle,KrugPa99,qb_hits,1,,,,,
player,201512200sea,cle,KrugPa99,fumbles_rec,0,,,,,
player,201512200sea,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201512200sea,cle,KrugPa99,fumbles_forced,0,,,,,
player,201512200sea,cle,BarnGa01,def_int,0,,,,,
player,201512200sea,cle,BarnGa01,def_int_yds,0,,,,,
player,201512200sea,cle,BarnGa01,def_int_td,0,,,,,
player,201512200sea,cle,BarnGa01,def_int_long,0,,,,,
player,201512200sea,cle,BarnGa01,pass_defended,0,,,,,
player,201512200sea,cle,BarnGa01,sacks,0.0,,,,,
player,201512200sea,cle,BarnGa01,tackles_combined,1,,,,,
player,201512200sea,cle,BarnGa01,tackles_solo,1,,,,,
player,201512200sea,cle,BarnGa01,tackles_assists,0,,,,,
player,201512200sea,cle,BarnGa01,tackles_loss,0,,,,,
player,201512200sea,cle,BarnGa01,qb_hits,0,,,,,
player,201512200sea,cle,BarnGa01,fumbles_rec,0,,,,,
player,201512200sea,cle,BarnGa01,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,BarnGa01,fumbles_rec_td,0,,,,,
player,201512200sea,cle,BarnGa01,fumbles_forced,0,,,,,
player,201512200sea,cle,CampIb00,def_int,0,,,,,
player,201512200sea,cle,CampIb00,def_int_yds,0,,,,,
player,201512200sea,cle,CampIb00,def_int_td,0,,,,,
player,201512200sea,cle,CampIb00,def_int_long,0,,,,,
player,201512200sea,cle,CampIb00,pass_defended,0,,,,,
player,201512200sea,cle,CampIb00,sacks,0.0,,,,,
player,201512200sea,cle,CampIb00,tackles_combined,1,,,,,
player,201512200sea,cle,CampIb00,tackles_solo,0,,,,,
player,201512200sea,cle,CampIb00,tackles_assists,1,,,,,
player,201512200sea,cle,CampIb00,tackles_loss,0,,,,,
player,201512200sea,cle,CampIb00,qb_hits,0,,,,,
player,201512200sea,cle,CampIb00,fumbles_rec,0,,,,,
player,201512200sea,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,CampIb00,fumbles_forced,0,,,,,
player,201512200sea,cle,HughJo00,def_int,0,,,,,
player,201512200sea,cle,HughJo00,def_int_yds,0,,,,,
player,201512200sea,cle,HughJo00,def_int_td,0,,,,,
player,201512200sea,cle,HughJo00,def_int_long,0,,,,,
player,201512200sea,cle,HughJo00,pass_defended,0,,,,,
player,201512200sea,cle,HughJo00,sacks,0.0,,,,,
player,201512200sea,cle,HughJo00,tackles_combined,1,,,,,
player,201512200sea,cle,HughJo00,tackles_solo,0,,,,,
player,201512200sea,cle,HughJo00,tackles_assists,1,,,,,
player,201512200sea,cle,HughJo00,tackles_loss,0,,,,,
player,201512200sea,cle,HughJo00,qb_hits,0,,,,,
player,201512200sea,cle,HughJo00,fumbles_rec,0,,,,,
player,201512200sea,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,HughJo00,fumbles_forced,0,,,,,
player,201512200sea,cle,OrchNa00,def_int,0,,,,,
player,201512200sea,cle,OrchNa00,def_int_yds,0,,,,,
player,201512200sea,cle,OrchNa00,def_int_td,0,,,,,
player,201512200sea,cle,OrchNa00,def_int_long,0,,,,,
player,201512200sea,cle,OrchNa00,pass_defended,0,,,,,
player,201512200sea,cle,OrchNa00,sacks,0.0,,,,,
player,201512200sea,cle,OrchNa00,tackles_combined,1,,,,,
player,201512200sea,cle,OrchNa00,tackles_solo,0,,,,,
player,201512200sea,cle,OrchNa00,tackles_assists,1,,,,,
player,201512200sea,cle,OrchNa00,tackles_loss,0,,,,,
player,201512200sea,cle,OrchNa00,qb_hits,0,,,,,
player,201512200sea,cle,OrchNa00,fumbles_rec,0,,,,,
player,201512200sea,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,OrchNa00,fumbles_forced,0,,,,,
player,201512200sea,cle,StarRa20,def_int,0,,,,,
player,201512200sea,cle,StarRa20,def_int_yds,0,,,,,
player,201512200sea,cle,StarRa20,def_int_td,0,,,,,
player,201512200sea,cle,StarRa20,def_int_long,0,,,,,
player,201512200sea,cle,StarRa20,pass_defended,0,,,,,
player,201512200sea,cle,StarRa20,sacks,0.0,,,,,
player,201512200sea,cle,StarRa20,tackles_combined,1,,,,,
player,201512200sea,cle,StarRa20,tackles_solo,0,,,,,
player,201512200sea,cle,StarRa20,tackles_assists,1,,,,,
player,201512200sea,cle,StarRa20,tackles_loss,0,,,,,
player,201512200sea,cle,StarRa20,qb_hits,1,,,,,
player,201512200sea,cle,StarRa20,fumbles_rec,0,,,,,
player,201512200sea,cle,StarRa20,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,StarRa20,fumbles_rec_td,0,,,,,
player,201512200sea,cle,StarRa20,fumbles_forced,0,,,,,
player,201512200sea,cle,ErviCa00,def_int,0,,,,,
player,201512200sea,cle,ErviCa00,def_int_yds,0,,,,,
player,201512200sea,cle,ErviCa00,def_int_td,0,,,,,
player,201512200sea,cle,ErviCa00,def_int_long,0,,,,,
player,201512200sea,cle,ErviCa00,pass_defended,0,,,,,
player,201512200sea,cle,ErviCa00,sacks,0.0,,,,,
player,201512200sea,cle,ErviCa00,tackles_combined,0,,,,,
player,201512200sea,cle,ErviCa00,tackles_solo,0,,,,,
player,201512200sea,cle,ErviCa00,tackles_assists,0,,,,,
player,201512200sea,cle,ErviCa00,tackles_loss,,,,,,
player,201512200sea,cle,ErviCa00,qb_hits,,,,,,
player,201512200sea,cle,ErviCa00,fumbles_rec,1,,,,,
player,201512200sea,cle,ErviCa00,fumbles_rec_yds,0,,,,,
player,201512200sea,cle,ErviCa00,fumbles_rec_td,0,,,,,
player,201512200sea,cle,ErviCa00,fumbles_forced,0,,,,,
player,201512200sea,sea,BurlMa00,def_int,1,,,,,
player,201512200sea,sea,BurlMa00,def_int_yds,0,,,,,
player,201512200sea,sea,BurlMa00,def_int_td,0,,,,,
player,201512200sea,sea,BurlMa00,def_int_long,0,,,,,
player,201512200sea,sea,BurlMa00,pass_defended,1,,,,,
player,201512200sea,sea,BurlMa00,sacks,1.0,,,,,
player,201512200sea,sea,BurlMa00,tackles_combined,3,,,,,
player,201512200sea,sea,BurlMa00,tackles_solo,3,,,,,
player,201512200sea,sea,BurlMa00,tackles_assists,0,,,,,
player,201512200sea,sea,BurlMa00,tackles_loss,1,,,,,
player,201512200sea,sea,BurlMa00,qb_hits,1,,,,,
player,201512200sea,sea,BurlMa00,fumbles_rec,0,,,,,
player,201512200sea,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,BurlMa00,fumbles_forced,0,,,,,
player,201512200sea,sea,BennMi99,def_int,0,,,,,
player,201512200sea,sea,BennMi99,def_int_yds,0,,,,,
player,201512200sea,sea,BennMi99,def_int_td,0,,,,,
player,201512200sea,sea,BennMi99,def_int_long,0,,,,,
player,201512200sea,sea,BennMi99,pass_defended,0,,,,,
player,201512200sea,sea,BennMi99,sacks,1.0,,,,,
player,201512200sea,sea,BennMi99,tackles_combined,5,,,,,
player,201512200sea,sea,BennMi99,tackles_solo,4,,,,,
player,201512200sea,sea,BennMi99,tackles_assists,1,,,,,
player,201512200sea,sea,BennMi99,tackles_loss,1,,,,,
player,201512200sea,sea,BennMi99,qb_hits,1,,,,,
player,201512200sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201512200sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201512200sea,sea,BennMi99,fumbles_forced,1,,,,,
player,201512200sea,sea,MebaBr99,def_int,0,,,,,
player,201512200sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201512200sea,sea,MebaBr99,def_int_td,0,,,,,
player,201512200sea,sea,MebaBr99,def_int_long,0,,,,,
player,201512200sea,sea,MebaBr99,pass_defended,0,,,,,
player,201512200sea,sea,MebaBr99,sacks,1.0,,,,,
player,201512200sea,sea,MebaBr99,tackles_combined,3,,,,,
player,201512200sea,sea,MebaBr99,tackles_solo,2,,,,,
player,201512200sea,sea,MebaBr99,tackles_assists,1,,,,,
player,201512200sea,sea,MebaBr99,tackles_loss,1,,,,,
player,201512200sea,sea,MebaBr99,qb_hits,1,,,,,
player,201512200sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201512200sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201512200sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201512200sea,sea,McCrKe00,def_int,0,,,,,
player,201512200sea,sea,McCrKe00,def_int_yds,0,,,,,
player,201512200sea,sea,McCrKe00,def_int_td,0,,,,,
player,201512200sea,sea,McCrKe00,def_int_long,0,,,,,
player,201512200sea,sea,McCrKe00,pass_defended,1,,,,,
player,201512200sea,sea,McCrKe00,sacks,0.0,,,,,
player,201512200sea,sea,McCrKe00,tackles_combined,8,,,,,
player,201512200sea,sea,McCrKe00,tackles_solo,5,,,,,
player,201512200sea,sea,McCrKe00,tackles_assists,3,,,,,
player,201512200sea,sea,McCrKe00,tackles_loss,0,,,,,
player,201512200sea,sea,McCrKe00,qb_hits,0,,,,,
player,201512200sea,sea,McCrKe00,fumbles_rec,0,,,,,
player,201512200sea,sea,McCrKe00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,McCrKe00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,McCrKe00,fumbles_forced,0,,,,,
player,201512200sea,sea,WrigK.00,def_int,0,,,,,
player,201512200sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201512200sea,sea,WrigK.00,def_int_td,0,,,,,
player,201512200sea,sea,WrigK.00,def_int_long,0,,,,,
player,201512200sea,sea,WrigK.00,pass_defended,0,,,,,
player,201512200sea,sea,WrigK.00,sacks,0.0,,,,,
player,201512200sea,sea,WrigK.00,tackles_combined,7,,,,,
player,201512200sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201512200sea,sea,WrigK.00,tackles_assists,3,,,,,
player,201512200sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201512200sea,sea,WrigK.00,qb_hits,0,,,,,
player,201512200sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201512200sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201512200sea,sea,WagnBo00,def_int,0,,,,,
player,201512200sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201512200sea,sea,WagnBo00,def_int_td,0,,,,,
player,201512200sea,sea,WagnBo00,def_int_long,0,,,,,
player,201512200sea,sea,WagnBo00,pass_defended,0,,,,,
player,201512200sea,sea,WagnBo00,sacks,0.0,,,,,
player,201512200sea,sea,WagnBo00,tackles_combined,6,,,,,
player,201512200sea,sea,WagnBo00,tackles_solo,2,,,,,
player,201512200sea,sea,WagnBo00,tackles_assists,4,,,,,
player,201512200sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201512200sea,sea,WagnBo00,qb_hits,1,,,,,
player,201512200sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201512200sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,WagnBo00,fumbles_forced,1,,,,,
player,201512200sea,sea,LaneJe00,def_int,0,,,,,
player,201512200sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201512200sea,sea,LaneJe00,def_int_td,0,,,,,
player,201512200sea,sea,LaneJe00,def_int_long,0,,,,,
player,201512200sea,sea,LaneJe00,pass_defended,1,,,,,
player,201512200sea,sea,LaneJe00,sacks,0.0,,,,,
player,201512200sea,sea,LaneJe00,tackles_combined,4,,,,,
player,201512200sea,sea,LaneJe00,tackles_solo,4,,,,,
player,201512200sea,sea,LaneJe00,tackles_assists,0,,,,,
player,201512200sea,sea,LaneJe00,tackles_loss,0,,,,,
player,201512200sea,sea,LaneJe00,qb_hits,0,,,,,
player,201512200sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201512200sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201512200sea,sea,ThomEa99,def_int,0,,,,,
player,201512200sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201512200sea,sea,ThomEa99,def_int_td,0,,,,,
