game,2015,11,20151122,201511220sdg,kan,"Kansas City Chiefs",33,sdg,"San Diego Chargers",3
player,201511220sdg,kan,WareSp00,pass_sacked,0,,,,,
player,201511220sdg,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,WareSp00,pass_long,0,,,,,
player,201511220sdg,kan,WareSp00,pass_rating,,,,,,
player,201511220sdg,kan,WareSp00,rush_att,11,,,,,
player,201511220sdg,kan,WareSp00,rush_yds,96,,,,,
player,201511220sdg,kan,WareSp00,rush_td,2,,,,,
player,201511220sdg,kan,WareSp00,rush_long,52,,,,,
player,201511220sdg,kan,WareSp00,targets,1,,,,,
player,201511220sdg,kan,WareSp00,rec,1,,,,,
player,201511220sdg,kan,WareSp00,rec_yds,5,,,,,
player,201511220sdg,kan,WareSp00,rec_td,0,,,,,
player,201511220sdg,kan,WareSp00,rec_long,5,,,,,
player,201511220sdg,kan,WareSp00,fumbles,0,,,,,
player,201511220sdg,kan,WareSp00,fumbles_lost,0,,,,,
player,201511220sdg,kan,WestCh01,pass_cmp,0,,,,,
player,201511220sdg,kan,WestCh01,pass_att,0,,,,,
player,201511220sdg,kan,WestCh01,pass_yds,0,,,,,
player,201511220sdg,kan,WestCh01,pass_td,0,,,,,
player,201511220sdg,kan,WestCh01,pass_int,0,,,,,
player,201511220sdg,kan,WestCh01,pass_sacked,0,,,,,
player,201511220sdg,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,WestCh01,pass_long,0,,,,,
player,201511220sdg,kan,WestCh01,pass_rating,,,,,,
player,201511220sdg,kan,WestCh01,rush_att,11,,,,,
player,201511220sdg,kan,WestCh01,rush_yds,16,,,,,
player,201511220sdg,kan,WestCh01,rush_td,0,,,,,
player,201511220sdg,kan,WestCh01,rush_long,6,,,,,
player,201511220sdg,kan,WestCh01,targets,2,,,,,
player,201511220sdg,kan,WestCh01,rec,2,,,,,
player,201511220sdg,kan,WestCh01,rec_yds,48,,,,,
player,201511220sdg,kan,WestCh01,rec_td,0,,,,,
player,201511220sdg,kan,WestCh01,rec_long,47,,,,,
player,201511220sdg,kan,WestCh01,fumbles,0,,,,,
player,201511220sdg,kan,WestCh01,fumbles_lost,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_cmp,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_att,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_yds,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_td,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_int,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_sacked,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_long,0,,,,,
player,201511220sdg,kan,ThomDe05,pass_rating,,,,,,
player,201511220sdg,kan,ThomDe05,rush_att,1,,,,,
player,201511220sdg,kan,ThomDe05,rush_yds,7,,,,,
player,201511220sdg,kan,ThomDe05,rush_td,0,,,,,
player,201511220sdg,kan,ThomDe05,rush_long,7,,,,,
player,201511220sdg,kan,ThomDe05,targets,0,,,,,
player,201511220sdg,kan,ThomDe05,rec,0,,,,,
player,201511220sdg,kan,ThomDe05,rec_yds,0,,,,,
player,201511220sdg,kan,ThomDe05,rec_td,0,,,,,
player,201511220sdg,kan,ThomDe05,rec_long,0,,,,,
player,201511220sdg,kan,ThomDe05,fumbles,0,,,,,
player,201511220sdg,kan,ThomDe05,fumbles_lost,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_cmp,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_att,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_yds,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_td,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_int,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_sacked,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_long,0,,,,,
player,201511220sdg,kan,PoexDo00,pass_rating,,,,,,
player,201511220sdg,kan,PoexDo00,rush_att,1,,,,,
player,201511220sdg,kan,PoexDo00,rush_yds,1,,,,,
player,201511220sdg,kan,PoexDo00,rush_td,1,,,,,
player,201511220sdg,kan,PoexDo00,rush_long,1,,,,,
player,201511220sdg,kan,PoexDo00,targets,0,,,,,
player,201511220sdg,kan,PoexDo00,rec,0,,,,,
player,201511220sdg,kan,PoexDo00,rec_yds,0,,,,,
player,201511220sdg,kan,PoexDo00,rec_td,0,,,,,
player,201511220sdg,kan,PoexDo00,rec_long,0,,,,,
player,201511220sdg,kan,PoexDo00,fumbles,0,,,,,
player,201511220sdg,kan,PoexDo00,fumbles_lost,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_cmp,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_att,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_yds,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_td,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_int,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_sacked,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_long,0,,,,,
player,201511220sdg,kan,WilsAl02,pass_rating,,,,,,
player,201511220sdg,kan,WilsAl02,rush_att,0,,,,,
player,201511220sdg,kan,WilsAl02,rush_yds,0,,,,,
player,201511220sdg,kan,WilsAl02,rush_td,0,,,,,
player,201511220sdg,kan,WilsAl02,rush_long,0,,,,,
player,201511220sdg,kan,WilsAl02,targets,4,,,,,
player,201511220sdg,kan,WilsAl02,rec,4,,,,,
player,201511220sdg,kan,WilsAl02,rec_yds,56,,,,,
player,201511220sdg,kan,WilsAl02,rec_td,0,,,,,
player,201511220sdg,kan,WilsAl02,rec_long,27,,,,,
player,201511220sdg,kan,WilsAl02,fumbles,0,,,,,
player,201511220sdg,kan,WilsAl02,fumbles_lost,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_cmp,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_att,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_yds,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_td,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_int,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_sacked,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_long,0,,,,,
player,201511220sdg,kan,KelcTr00,pass_rating,,,,,,
player,201511220sdg,kan,KelcTr00,rush_att,0,,,,,
player,201511220sdg,kan,KelcTr00,rush_yds,0,,,,,
player,201511220sdg,kan,KelcTr00,rush_td,0,,,,,
player,201511220sdg,kan,KelcTr00,rush_long,0,,,,,
player,201511220sdg,kan,KelcTr00,targets,7,,,,,
player,201511220sdg,kan,KelcTr00,rec,5,,,,,
player,201511220sdg,kan,KelcTr00,rec_yds,46,,,,,
player,201511220sdg,kan,KelcTr00,rec_td,0,,,,,
player,201511220sdg,kan,KelcTr00,rec_long,16,,,,,
player,201511220sdg,kan,KelcTr00,fumbles,0,,,,,
player,201511220sdg,kan,KelcTr00,fumbles_lost,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_cmp,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_att,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_yds,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_td,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_int,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_sacked,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_long,0,,,,,
player,201511220sdg,kan,MaclJe00,pass_rating,,,,,,
player,201511220sdg,kan,MaclJe00,rush_att,0,,,,,
player,201511220sdg,kan,MaclJe00,rush_yds,0,,,,,
player,201511220sdg,kan,MaclJe00,rush_td,0,,,,,
player,201511220sdg,kan,MaclJe00,rush_long,0,,,,,
player,201511220sdg,kan,MaclJe00,targets,6,,,,,
player,201511220sdg,kan,MaclJe00,rec,3,,,,,
player,201511220sdg,kan,MaclJe00,rec_yds,29,,,,,
player,201511220sdg,kan,MaclJe00,rec_td,0,,,,,
player,201511220sdg,kan,MaclJe00,rec_long,10,,,,,
player,201511220sdg,kan,MaclJe00,fumbles,0,,,,,
player,201511220sdg,kan,MaclJe00,fumbles_lost,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_cmp,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_att,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_yds,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_td,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_int,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_sacked,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_long,0,,,,,
player,201511220sdg,kan,AvanJa00,pass_rating,,,,,,
player,201511220sdg,kan,AvanJa00,rush_att,0,,,,,
player,201511220sdg,kan,AvanJa00,rush_yds,0,,,,,
player,201511220sdg,kan,AvanJa00,rush_td,0,,,,,
player,201511220sdg,kan,AvanJa00,rush_long,0,,,,,
player,201511220sdg,kan,AvanJa00,targets,2,,,,,
player,201511220sdg,kan,AvanJa00,rec,2,,,,,
player,201511220sdg,kan,AvanJa00,rec_yds,26,,,,,
player,201511220sdg,kan,AvanJa00,rec_td,0,,,,,
player,201511220sdg,kan,AvanJa00,rec_long,20,,,,,
player,201511220sdg,kan,AvanJa00,fumbles,0,,,,,
player,201511220sdg,kan,AvanJa00,fumbles_lost,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_cmp,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_att,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_yds,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_td,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_int,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_sacked,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_long,0,,,,,
player,201511220sdg,kan,HarrDe03,pass_rating,,,,,,
player,201511220sdg,kan,HarrDe03,rush_att,0,,,,,
player,201511220sdg,kan,HarrDe03,rush_yds,0,,,,,
player,201511220sdg,kan,HarrDe03,rush_td,0,,,,,
player,201511220sdg,kan,HarrDe03,rush_long,0,,,,,
player,201511220sdg,kan,HarrDe03,targets,2,,,,,
player,201511220sdg,kan,HarrDe03,rec,2,,,,,
player,201511220sdg,kan,HarrDe03,rec_yds,26,,,,,
player,201511220sdg,kan,HarrDe03,rec_td,0,,,,,
player,201511220sdg,kan,HarrDe03,rec_long,25,,,,,
player,201511220sdg,kan,HarrDe03,fumbles,0,,,,,
player,201511220sdg,kan,HarrDe03,fumbles_lost,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_cmp,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_att,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_yds,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_td,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_int,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_sacked,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_long,0,,,,,
player,201511220sdg,kan,ConlCh00,pass_rating,,,,,,
player,201511220sdg,kan,ConlCh00,rush_att,0,,,,,
player,201511220sdg,kan,ConlCh00,rush_yds,0,,,,,
player,201511220sdg,kan,ConlCh00,rush_td,0,,,,,
player,201511220sdg,kan,ConlCh00,rush_long,0,,,,,
player,201511220sdg,kan,ConlCh00,targets,1,,,,,
player,201511220sdg,kan,ConlCh00,rec,1,,,,,
player,201511220sdg,kan,ConlCh00,rec_yds,17,,,,,
player,201511220sdg,kan,ConlCh00,rec_td,0,,,,,
player,201511220sdg,kan,ConlCh00,rec_long,17,,,,,
player,201511220sdg,kan,ConlCh00,fumbles,0,,,,,
player,201511220sdg,kan,ConlCh00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,RivePh00,pass_cmp,19,,,,,
player,201511220sdg,sdg,RivePh00,pass_att,30,,,,,
player,201511220sdg,sdg,RivePh00,pass_yds,178,,,,,
player,201511220sdg,sdg,RivePh00,pass_td,0,,,,,
player,201511220sdg,sdg,RivePh00,pass_int,1,,,,,
player,201511220sdg,sdg,RivePh00,pass_sacked,3,,,,,
player,201511220sdg,sdg,RivePh00,pass_sacked_yds,29,,,,,
player,201511220sdg,sdg,RivePh00,pass_long,27,,,,,
player,201511220sdg,sdg,RivePh00,pass_rating,65.7,,,,,
player,201511220sdg,sdg,RivePh00,rush_att,4,,,,,
player,201511220sdg,sdg,RivePh00,rush_yds,8,,,,,
player,201511220sdg,sdg,RivePh00,rush_td,0,,,,,
player,201511220sdg,sdg,RivePh00,rush_long,5,,,,,
player,201511220sdg,sdg,RivePh00,targets,0,,,,,
player,201511220sdg,sdg,RivePh00,rec,0,,,,,
player,201511220sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201511220sdg,sdg,RivePh00,rec_td,0,,,,,
player,201511220sdg,sdg,RivePh00,rec_long,0,,,,,
player,201511220sdg,sdg,RivePh00,fumbles,0,,,,,
player,201511220sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_att,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_td,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_int,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_long,0,,,,,
player,201511220sdg,sdg,GordMe00,pass_rating,,,,,,
player,201511220sdg,sdg,GordMe00,rush_att,15,,,,,
player,201511220sdg,sdg,GordMe00,rush_yds,37,,,,,
player,201511220sdg,sdg,GordMe00,rush_td,0,,,,,
player,201511220sdg,sdg,GordMe00,rush_long,10,,,,,
player,201511220sdg,sdg,GordMe00,targets,1,,,,,
player,201511220sdg,sdg,GordMe00,rec,1,,,,,
player,201511220sdg,sdg,GordMe00,rec_yds,12,,,,,
player,201511220sdg,sdg,GordMe00,rec_td,0,,,,,
player,201511220sdg,sdg,GordMe00,rec_long,12,,,,,
player,201511220sdg,sdg,GordMe00,fumbles,0,,,,,
player,201511220sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_cmp,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_att,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_yds,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_td,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_int,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_sacked,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_long,0,,,,,
player,201511220sdg,sdg,WoodDa02,pass_rating,,,,,,
player,201511220sdg,sdg,WoodDa02,rush_att,6,,,,,
player,201511220sdg,sdg,WoodDa02,rush_yds,7,,,,,
player,201511220sdg,sdg,WoodDa02,rush_td,0,,,,,
player,201511220sdg,sdg,WoodDa02,rush_long,5,,,,,
player,201511220sdg,sdg,WoodDa02,targets,2,,,,,
player,201511220sdg,sdg,WoodDa02,rec,1,,,,,
player,201511220sdg,sdg,WoodDa02,rec_yds,9,,,,,
player,201511220sdg,sdg,WoodDa02,rec_td,0,,,,,
player,201511220sdg,sdg,WoodDa02,rec_long,9,,,,,
player,201511220sdg,sdg,WoodDa02,fumbles,0,,,,,
player,201511220sdg,sdg,WoodDa02,fumbles_lost,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_cmp,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_att,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_yds,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_td,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_int,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_sacked,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_long,0,,,,,
player,201511220sdg,sdg,JohnSt00,pass_rating,,,,,,
player,201511220sdg,sdg,JohnSt00,rush_att,0,,,,,
player,201511220sdg,sdg,JohnSt00,rush_yds,0,,,,,
player,201511220sdg,sdg,JohnSt00,rush_td,0,,,,,
player,201511220sdg,sdg,JohnSt00,rush_long,0,,,,,
player,201511220sdg,sdg,JohnSt00,targets,8,,,,,
player,201511220sdg,sdg,JohnSt00,rec,7,,,,,
player,201511220sdg,sdg,JohnSt00,rec_yds,54,,,,,
player,201511220sdg,sdg,JohnSt00,rec_td,0,,,,,
player,201511220sdg,sdg,JohnSt00,rec_long,13,,,,,
player,201511220sdg,sdg,JohnSt00,fumbles,0,,,,,
player,201511220sdg,sdg,JohnSt00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_cmp,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_att,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_yds,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_td,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_int,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_sacked,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_long,0,,,,,
player,201511220sdg,sdg,InmaDo00,pass_rating,,,,,,
player,201511220sdg,sdg,InmaDo00,rush_att,0,,,,,
player,201511220sdg,sdg,InmaDo00,rush_yds,0,,,,,
player,201511220sdg,sdg,InmaDo00,rush_td,0,,,,,
player,201511220sdg,sdg,InmaDo00,rush_long,0,,,,,
player,201511220sdg,sdg,InmaDo00,targets,5,,,,,
player,201511220sdg,sdg,InmaDo00,rec,3,,,,,
player,201511220sdg,sdg,InmaDo00,rec_yds,51,,,,,
player,201511220sdg,sdg,InmaDo00,rec_td,0,,,,,
player,201511220sdg,sdg,InmaDo00,rec_long,27,,,,,
player,201511220sdg,sdg,InmaDo00,fumbles,0,,,,,
player,201511220sdg,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_cmp,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_att,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_yds,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_td,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_int,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_sacked,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_long,0,,,,,
player,201511220sdg,sdg,HernJa00,pass_rating,,,,,,
player,201511220sdg,sdg,HernJa00,rush_att,0,,,,,
player,201511220sdg,sdg,HernJa00,rush_yds,0,,,,,
player,201511220sdg,sdg,HernJa00,rush_td,0,,,,,
player,201511220sdg,sdg,HernJa00,rush_long,0,,,,,
player,201511220sdg,sdg,HernJa00,targets,7,,,,,
player,201511220sdg,sdg,HernJa00,rec,5,,,,,
player,201511220sdg,sdg,HernJa00,rec_yds,37,,,,,
player,201511220sdg,sdg,HernJa00,rec_td,0,,,,,
player,201511220sdg,sdg,HernJa00,rec_long,10,,,,,
player,201511220sdg,sdg,HernJa00,fumbles,1,,,,,
player,201511220sdg,sdg,HernJa00,fumbles_lost,1,,,,,
player,201511220sdg,sdg,GreeLa00,pass_cmp,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_att,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_yds,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_td,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_int,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_sacked,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_long,0,,,,,
player,201511220sdg,sdg,GreeLa00,pass_rating,,,,,,
player,201511220sdg,sdg,GreeLa00,rush_att,0,,,,,
player,201511220sdg,sdg,GreeLa00,rush_yds,0,,,,,
player,201511220sdg,sdg,GreeLa00,rush_td,0,,,,,
player,201511220sdg,sdg,GreeLa00,rush_long,0,,,,,
player,201511220sdg,sdg,GreeLa00,targets,3,,,,,
player,201511220sdg,sdg,GreeLa00,rec,1,,,,,
player,201511220sdg,sdg,GreeLa00,rec_yds,9,,,,,
player,201511220sdg,sdg,GreeLa00,rec_td,0,,,,,
player,201511220sdg,sdg,GreeLa00,rec_long,9,,,,,
player,201511220sdg,sdg,GreeLa00,fumbles,0,,,,,
player,201511220sdg,sdg,GreeLa00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_att,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_td,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_int,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_long,0,,,,,
player,201511220sdg,sdg,GateAn00,pass_rating,,,,,,
player,201511220sdg,sdg,GateAn00,rush_att,0,,,,,
player,201511220sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201511220sdg,sdg,GateAn00,rush_td,0,,,,,
player,201511220sdg,sdg,GateAn00,rush_long,0,,,,,
player,201511220sdg,sdg,GateAn00,targets,3,,,,,
player,201511220sdg,sdg,GateAn00,rec,1,,,,,
player,201511220sdg,sdg,GateAn00,rec_yds,6,,,,,
player,201511220sdg,sdg,GateAn00,rec_td,0,,,,,
player,201511220sdg,sdg,GateAn00,rec_long,6,,,,,
player,201511220sdg,sdg,GateAn00,fumbles,0,,,,,
player,201511220sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_cmp,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_att,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_yds,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_td,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_int,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_sacked,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_sacked_yds,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_long,0,,,,,
player,201511220sdg,sdg,WillTo00,pass_rating,,,,,,
player,201511220sdg,sdg,WillTo00,rush_att,0,,,,,
player,201511220sdg,sdg,WillTo00,rush_yds,0,,,,,
player,201511220sdg,sdg,WillTo00,rush_td,0,,,,,
player,201511220sdg,sdg,WillTo00,rush_long,0,,,,,
player,201511220sdg,sdg,WillTo00,targets,1,,,,,
player,201511220sdg,sdg,WillTo00,rec,0,,,,,
player,201511220sdg,sdg,WillTo00,rec_yds,0,,,,,
player,201511220sdg,sdg,WillTo00,rec_td,0,,,,,
player,201511220sdg,sdg,WillTo00,rec_long,0,,,,,
player,201511220sdg,sdg,WillTo00,fumbles,0,,,,,
player,201511220sdg,sdg,WillTo00,fumbles_lost,0,,,,,
player,201511220sdg,kan,HousJu00,def_int,1,,,,,
player,201511220sdg,kan,HousJu00,def_int_yds,17,,,,,
player,201511220sdg,kan,HousJu00,def_int_td,1,,,,,
player,201511220sdg,kan,HousJu00,def_int_long,17,,,,,
player,201511220sdg,kan,HousJu00,pass_defended,1,,,,,
player,201511220sdg,kan,HousJu00,sacks,0.0,,,,,
player,201511220sdg,kan,HousJu00,tackles_combined,1,,,,,
player,201511220sdg,kan,HousJu00,tackles_solo,1,,,,,
player,201511220sdg,kan,HousJu00,tackles_assists,0,,,,,
player,201511220sdg,kan,HousJu00,tackles_loss,0,,,,,
player,201511220sdg,kan,HousJu00,qb_hits,0,,,,,
player,201511220sdg,kan,HousJu00,fumbles_rec,0,,,,,
player,201511220sdg,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201511220sdg,kan,HousJu00,fumbles_rec_td,0,,,,,
