game,2015,2,20150917,201509170kan,den,"Denver Broncos",31,kan,"Kansas City Chiefs",24
player,201509170kan,den,AndeC.00,rush_yds,27,,,,,
player,201509170kan,den,AndeC.00,rush_td,0,,,,,
player,201509170kan,den,AndeC.00,rush_long,14,,,,,
player,201509170kan,den,AndeC.00,targets,1,,,,,
player,201509170kan,den,AndeC.00,rec,1,,,,,
player,201509170kan,den,AndeC.00,rec_yds,2,,,,,
player,201509170kan,den,AndeC.00,rec_td,0,,,,,
player,201509170kan,den,AndeC.00,rec_long,2,,,,,
player,201509170kan,den,AndeC.00,fumbles,0,,,,,
player,201509170kan,den,AndeC.00,fumbles_lost,0,,,,,
player,201509170kan,den,ThomDe03,pass_cmp,0,,,,,
player,201509170kan,den,ThomDe03,pass_att,0,,,,,
player,201509170kan,den,ThomDe03,pass_yds,0,,,,,
player,201509170kan,den,ThomDe03,pass_td,0,,,,,
player,201509170kan,den,ThomDe03,pass_int,0,,,,,
player,201509170kan,den,ThomDe03,pass_sacked,0,,,,,
player,201509170kan,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201509170kan,den,ThomDe03,pass_long,0,,,,,
player,201509170kan,den,ThomDe03,pass_rating,,,,,,
player,201509170kan,den,ThomDe03,rush_att,0,,,,,
player,201509170kan,den,ThomDe03,rush_yds,0,,,,,
player,201509170kan,den,ThomDe03,rush_td,0,,,,,
player,201509170kan,den,ThomDe03,rush_long,0,,,,,
player,201509170kan,den,ThomDe03,targets,14,,,,,
player,201509170kan,den,ThomDe03,rec,8,,,,,
player,201509170kan,den,ThomDe03,rec_yds,116,,,,,
player,201509170kan,den,ThomDe03,rec_td,0,,,,,
player,201509170kan,den,ThomDe03,rec_long,22,,,,,
player,201509170kan,den,ThomDe03,fumbles,0,,,,,
player,201509170kan,den,ThomDe03,fumbles_lost,0,,,,,
player,201509170kan,den,SandEm00,pass_cmp,0,,,,,
player,201509170kan,den,SandEm00,pass_att,0,,,,,
player,201509170kan,den,SandEm00,pass_yds,0,,,,,
player,201509170kan,den,SandEm00,pass_td,0,,,,,
player,201509170kan,den,SandEm00,pass_int,0,,,,,
player,201509170kan,den,SandEm00,pass_sacked,0,,,,,
player,201509170kan,den,SandEm00,pass_sacked_yds,0,,,,,
player,201509170kan,den,SandEm00,pass_long,0,,,,,
player,201509170kan,den,SandEm00,pass_rating,,,,,,
player,201509170kan,den,SandEm00,rush_att,1,,,,,
player,201509170kan,den,SandEm00,rush_yds,0,,,,,
player,201509170kan,den,SandEm00,rush_td,0,,,,,
player,201509170kan,den,SandEm00,rush_long,0,,,,,
player,201509170kan,den,SandEm00,targets,14,,,,,
player,201509170kan,den,SandEm00,rec,8,,,,,
player,201509170kan,den,SandEm00,rec_yds,87,,,,,
player,201509170kan,den,SandEm00,rec_td,2,,,,,
player,201509170kan,den,SandEm00,rec_long,19,,,,,
player,201509170kan,den,SandEm00,fumbles,0,,,,,
player,201509170kan,den,SandEm00,fumbles_lost,0,,,,,
player,201509170kan,den,DaniOw00,pass_cmp,0,,,,,
player,201509170kan,den,DaniOw00,pass_att,0,,,,,
player,201509170kan,den,DaniOw00,pass_yds,0,,,,,
player,201509170kan,den,DaniOw00,pass_td,0,,,,,
player,201509170kan,den,DaniOw00,pass_int,0,,,,,
player,201509170kan,den,DaniOw00,pass_sacked,0,,,,,
player,201509170kan,den,DaniOw00,pass_sacked_yds,0,,,,,
player,201509170kan,den,DaniOw00,pass_long,0,,,,,
player,201509170kan,den,DaniOw00,pass_rating,,,,,,
player,201509170kan,den,DaniOw00,rush_att,0,,,,,
player,201509170kan,den,DaniOw00,rush_yds,0,,,,,
player,201509170kan,den,DaniOw00,rush_td,0,,,,,
player,201509170kan,den,DaniOw00,rush_long,0,,,,,
player,201509170kan,den,DaniOw00,targets,5,,,,,
player,201509170kan,den,DaniOw00,rec,3,,,,,
player,201509170kan,den,DaniOw00,rec_yds,19,,,,,
player,201509170kan,den,DaniOw00,rec_td,0,,,,,
player,201509170kan,den,DaniOw00,rec_long,8,,,,,
player,201509170kan,den,DaniOw00,fumbles,0,,,,,
player,201509170kan,den,DaniOw00,fumbles_lost,0,,,,,
player,201509170kan,den,NorwJo00,pass_cmp,0,,,,,
player,201509170kan,den,NorwJo00,pass_att,0,,,,,
player,201509170kan,den,NorwJo00,pass_yds,0,,,,,
player,201509170kan,den,NorwJo00,pass_td,0,,,,,
player,201509170kan,den,NorwJo00,pass_int,0,,,,,
player,201509170kan,den,NorwJo00,pass_sacked,0,,,,,
player,201509170kan,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201509170kan,den,NorwJo00,pass_long,0,,,,,
player,201509170kan,den,NorwJo00,pass_rating,,,,,,
player,201509170kan,den,NorwJo00,rush_att,0,,,,,
player,201509170kan,den,NorwJo00,rush_yds,0,,,,,
player,201509170kan,den,NorwJo00,rush_td,0,,,,,
player,201509170kan,den,NorwJo00,rush_long,0,,,,,
player,201509170kan,den,NorwJo00,targets,5,,,,,
player,201509170kan,den,NorwJo00,rec,3,,,,,
player,201509170kan,den,NorwJo00,rec_yds,14,,,,,
player,201509170kan,den,NorwJo00,rec_td,0,,,,,
player,201509170kan,den,NorwJo00,rec_long,7,,,,,
player,201509170kan,den,NorwJo00,fumbles,0,,,,,
player,201509170kan,den,NorwJo00,fumbles_lost,0,,,,,
player,201509170kan,den,GreeVi00,pass_cmp,0,,,,,
player,201509170kan,den,GreeVi00,pass_att,0,,,,,
player,201509170kan,den,GreeVi00,pass_yds,0,,,,,
player,201509170kan,den,GreeVi00,pass_td,0,,,,,
player,201509170kan,den,GreeVi00,pass_int,0,,,,,
player,201509170kan,den,GreeVi00,pass_sacked,0,,,,,
player,201509170kan,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201509170kan,den,GreeVi00,pass_long,0,,,,,
player,201509170kan,den,GreeVi00,pass_rating,,,,,,
player,201509170kan,den,GreeVi00,rush_att,0,,,,,
player,201509170kan,den,GreeVi00,rush_yds,0,,,,,
player,201509170kan,den,GreeVi00,rush_td,0,,,,,
player,201509170kan,den,GreeVi00,rush_long,0,,,,,
player,201509170kan,den,GreeVi00,targets,3,,,,,
player,201509170kan,den,GreeVi00,rec,2,,,,,
player,201509170kan,den,GreeVi00,rec_yds,12,,,,,
player,201509170kan,den,GreeVi00,rec_td,1,,,,,
player,201509170kan,den,GreeVi00,rec_long,11,,,,,
player,201509170kan,den,GreeVi00,fumbles,0,,,,,
player,201509170kan,den,GreeVi00,fumbles_lost,0,,,,,
player,201509170kan,den,CaldAn00,pass_cmp,0,,,,,
player,201509170kan,den,CaldAn00,pass_att,0,,,,,
player,201509170kan,den,CaldAn00,pass_yds,0,,,,,
player,201509170kan,den,CaldAn00,pass_td,0,,,,,
player,201509170kan,den,CaldAn00,pass_int,0,,,,,
player,201509170kan,den,CaldAn00,pass_sacked,0,,,,,
player,201509170kan,den,CaldAn00,pass_sacked_yds,0,,,,,
player,201509170kan,den,CaldAn00,pass_long,0,,,,,
player,201509170kan,den,CaldAn00,pass_rating,,,,,,
player,201509170kan,den,CaldAn00,rush_att,0,,,,,
player,201509170kan,den,CaldAn00,rush_yds,0,,,,,
player,201509170kan,den,CaldAn00,rush_td,0,,,,,
player,201509170kan,den,CaldAn00,rush_long,0,,,,,
player,201509170kan,den,CaldAn00,targets,2,,,,,
player,201509170kan,den,CaldAn00,rec,1,,,,,
player,201509170kan,den,CaldAn00,rec_yds,6,,,,,
player,201509170kan,den,CaldAn00,rec_td,0,,,,,
player,201509170kan,den,CaldAn00,rec_long,6,,,,,
player,201509170kan,den,CaldAn00,fumbles,0,,,,,
player,201509170kan,den,CaldAn00,fumbles_lost,0,,,,,
player,201509170kan,kan,SmitAl03,pass_cmp,16,,,,,
player,201509170kan,kan,SmitAl03,pass_att,25,,,,,
player,201509170kan,kan,SmitAl03,pass_yds,191,,,,,
player,201509170kan,kan,SmitAl03,pass_td,0,,,,,
player,201509170kan,kan,SmitAl03,pass_int,2,,,,,
player,201509170kan,kan,SmitAl03,pass_sacked,4,,,,,
player,201509170kan,kan,SmitAl03,pass_sacked_yds,21,,,,,
player,201509170kan,kan,SmitAl03,pass_long,30,,,,,
player,201509170kan,kan,SmitAl03,pass_rating,53.9,,,,,
player,201509170kan,kan,SmitAl03,rush_att,3,,,,,
player,201509170kan,kan,SmitAl03,rush_yds,15,,,,,
player,201509170kan,kan,SmitAl03,rush_td,0,,,,,
player,201509170kan,kan,SmitAl03,rush_long,11,,,,,
player,201509170kan,kan,SmitAl03,targets,0,,,,,
player,201509170kan,kan,SmitAl03,rec,0,,,,,
player,201509170kan,kan,SmitAl03,rec_yds,0,,,,,
player,201509170kan,kan,SmitAl03,rec_td,0,,,,,
player,201509170kan,kan,SmitAl03,rec_long,0,,,,,
player,201509170kan,kan,SmitAl03,fumbles,0,,,,,
player,201509170kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201509170kan,kan,CharJa00,pass_cmp,0,,,,,
player,201509170kan,kan,CharJa00,pass_att,0,,,,,
player,201509170kan,kan,CharJa00,pass_yds,0,,,,,
player,201509170kan,kan,CharJa00,pass_td,0,,,,,
player,201509170kan,kan,CharJa00,pass_int,0,,,,,
player,201509170kan,kan,CharJa00,pass_sacked,0,,,,,
player,201509170kan,kan,CharJa00,pass_sacked_yds,0,,,,,
player,201509170kan,kan,CharJa00,pass_long,0,,,,,
player,201509170kan,kan,CharJa00,pass_rating,,,,,,
player,201509170kan,kan,CharJa00,rush_att,21,,,,,
player,201509170kan,kan,CharJa00,rush_yds,125,,,,,
player,201509170kan,kan,CharJa00,rush_td,1,,,,,
player,201509170kan,kan,CharJa00,rush_long,34,,,,,
player,201509170kan,kan,CharJa00,targets,5,,,,,
player,201509170kan,kan,CharJa00,rec,4,,,,,
player,201509170kan,kan,CharJa00,rec_yds,2,,,,,
player,201509170kan,kan,CharJa00,rec_td,0,,,,,
player,201509170kan,kan,CharJa00,rec_long,6,,,,,
player,201509170kan,kan,CharJa00,fumbles,2,,,,,
player,201509170kan,kan,CharJa00,fumbles_lost,2,,,,,
player,201509170kan,kan,DaviKn00,pass_cmp,0,,,,,
player,201509170kan,kan,DaviKn00,pass_att,0,,,,,
player,201509170kan,kan,DaviKn00,pass_yds,0,,,,,
player,201509170kan,kan,DaviKn00,pass_td,0,,,,,
player,201509170kan,kan,DaviKn00,pass_int,0,,,,,
player,201509170kan,kan,DaviKn00,pass_sacked,0,,,,,
player,201509170kan,kan,DaviKn00,pass_sacked_yds,0,,,,,
player,201509170kan,kan,DaviKn00,pass_long,0,,,,,
player,201509170kan,kan,DaviKn00,pass_rating,,,,,,
player,201509170kan,kan,DaviKn00,rush_att,3,,,,,
player,201509170kan,kan,DaviKn00,rush_yds,9,,,,,
player,201509170kan,kan,DaviKn00,rush_td,1,,,,,
player,201509170kan,kan,DaviKn00,rush_long,8,,,,,
player,201509170kan,kan,DaviKn00,targets,1,,,,,
player,201509170kan,kan,DaviKn00,rec,0,,,,,
player,201509170kan,kan,DaviKn00,rec_yds,0,,,,,
player,201509170kan,kan,DaviKn00,rec_td,0,,,,,
player,201509170kan,kan,DaviKn00,rec_long,0,,,,,
player,201509170kan,kan,DaviKn00,fumbles,0,,,,,
player,201509170kan,kan,DaviKn00,fumbles_lost,0,,,,,
player,201509170kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201509170kan,kan,KelcTr00,pass_att,0,,,,,
player,201509170kan,kan,KelcTr00,pass_yds,0,,,,,
player,201509170kan,kan,KelcTr00,pass_td,0,,,,,
player,201509170kan,kan,KelcTr00,pass_int,0,,,,,
player,201509170kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201509170kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201509170kan,kan,KelcTr00,pass_long,0,,,,,
player,201509170kan,kan,KelcTr00,pass_rating,,,,,,
player,201509170kan,kan,KelcTr00,rush_att,0,,,,,
player,201509170kan,kan,KelcTr00,rush_yds,0,,,,,
player,201509170kan,kan,KelcTr00,rush_td,0,,,,,
player,201509170kan,kan,KelcTr00,rush_long,0,,,,,
player,201509170kan,kan,KelcTr00,targets,5,,,,,
player,201509170kan,kan,KelcTr00,rec,4,,,,,
player,201509170kan,kan,KelcTr00,rec_yds,58,,,,,
player,201509170kan,kan,KelcTr00,rec_td,0,,,,,
player,201509170kan,kan,KelcTr00,rec_long,29,,,,,
player,201509170kan,kan,KelcTr00,fumbles,0,,,,,
player,201509170kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_cmp,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_att,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_yds,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_td,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_int,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_sacked,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_sacked_yds,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_long,0,,,,,
player,201509170kan,kan,O'ShJa00,pass_rating,,,,,,
player,201509170kan,kan,O'ShJa00,rush_att,0,,,,,
player,201509170kan,kan,O'ShJa00,rush_yds,0,,,,,
player,201509170kan,kan,O'ShJa00,rush_td,0,,,,,
player,201509170kan,kan,O'ShJa00,rush_long,0,,,,,
player,201509170kan,kan,O'ShJa00,targets,2,,,,,
player,201509170kan,kan,O'ShJa00,rec,2,,,,,
player,201509170kan,kan,O'ShJa00,rec_yds,54,,,,,
player,201509170kan,kan,O'ShJa00,rec_td,0,,,,,
player,201509170kan,kan,O'ShJa00,rec_long,30,,,,,
player,201509170kan,kan,O'ShJa00,fumbles,0,,,,,
player,201509170kan,kan,O'ShJa00,fumbles_lost,0,,,,,
player,201509170kan,kan,ThomDe05,pass_cmp,0,,,,,
player,201509170kan,kan,ThomDe05,pass_att,0,,,,,
player,201509170kan,kan,ThomDe05,pass_yds,0,,,,,
player,201509170kan,kan,ThomDe05,pass_td,0,,,,,
player,201509170kan,kan,ThomDe05,pass_int,0,,,,,
player,201509170kan,kan,ThomDe05,pass_sacked,0,,,,,
player,201509170kan,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201509170kan,kan,ThomDe05,pass_long,0,,,,,
player,201509170kan,kan,ThomDe05,pass_rating,,,,,,
player,201509170kan,kan,ThomDe05,rush_att,0,,,,,
player,201509170kan,kan,ThomDe05,rush_yds,0,,,,,
player,201509170kan,kan,ThomDe05,rush_td,0,,,,,
player,201509170kan,kan,ThomDe05,rush_long,0,,,,,
player,201509170kan,kan,ThomDe05,targets,4,,,,,
player,201509170kan,kan,ThomDe05,rec,2,,,,,
player,201509170kan,kan,ThomDe05,rec_yds,20,,,,,
player,201509170kan,kan,ThomDe05,rec_td,0,,,,,
player,201509170kan,kan,ThomDe05,rec_long,12,,,,,
player,201509170kan,kan,ThomDe05,fumbles,1,,,,,
player,201509170kan,kan,ThomDe05,fumbles_lost,1,,,,,
player,201509170kan,kan,WilsAl02,pass_cmp,0,,,,,
player,201509170kan,kan,WilsAl02,pass_att,0,,,,,
player,201509170kan,kan,WilsAl02,pass_yds,0,,,,,
player,201509170kan,kan,WilsAl02,pass_td,0,,,,,
player,201509170kan,kan,WilsAl02,pass_int,0,,,,,
player,201509170kan,kan,WilsAl02,pass_sacked,0,,,,,
player,201509170kan,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201509170kan,kan,WilsAl02,pass_long,0,,,,,
player,201509170kan,kan,WilsAl02,pass_rating,,,,,,
player,201509170kan,kan,WilsAl02,rush_att,0,,,,,
player,201509170kan,kan,WilsAl02,rush_yds,0,,,,,
player,201509170kan,kan,WilsAl02,rush_td,0,,,,,
player,201509170kan,kan,WilsAl02,rush_long,0,,,,,
player,201509170kan,kan,WilsAl02,targets,1,,,,,
player,201509170kan,kan,WilsAl02,rec,0,,,,,
player,201509170kan,kan,WilsAl02,rec_yds,0,,,,,
player,201509170kan,kan,WilsAl02,rec_td,0,,,,,
player,201509170kan,kan,WilsAl02,rec_long,0,,,,,
player,201509170kan,kan,WilsAl02,fumbles,0,,,,,
player,201509170kan,kan,WilsAl02,fumbles_lost,0,,,,,
player,201509170kan,kan,MaclJe00,pass_cmp,0,,,,,
player,201509170kan,kan,MaclJe00,pass_att,0,,,,,
player,201509170kan,kan,MaclJe00,pass_yds,0,,,,,
player,201509170kan,kan,MaclJe00,pass_td,0,,,,,
player,201509170kan,kan,MaclJe00,pass_int,0,,,,,
player,201509170kan,kan,MaclJe00,pass_sacked,1,,,,,
player,201509170kan,kan,MaclJe00,pass_sacked_yds,3,,,,,
player,201509170kan,kan,MaclJe00,pass_long,0,,,,,
player,201509170kan,kan,MaclJe00,pass_rating,,,,,,
player,201509170kan,kan,MaclJe00,rush_att,1,,,,,
player,201509170kan,kan,MaclJe00,rush_yds,-2,,,,,
player,201509170kan,kan,MaclJe00,rush_td,0,,,,,
player,201509170kan,kan,MaclJe00,rush_long,-2,,,,,
player,201509170kan,kan,MaclJe00,targets,7,,,,,
player,201509170kan,kan,MaclJe00,rec,4,,,,,
player,201509170kan,kan,MaclJe00,rec_yds,57,,,,,
player,201509170kan,kan,MaclJe00,rec_td,0,,,,,
player,201509170kan,kan,MaclJe00,rec_long,30,,,,,
player,201509170kan,kan,MaclJe00,fumbles,0,,,,,
player,201509170kan,kan,MaclJe00,fumbles_lost,0,,,,,
player,201509170kan,den,HarrCh01,def_int,1,,,,,
player,201509170kan,den,HarrCh01,def_int_yds,20,,,,,
player,201509170kan,den,HarrCh01,def_int_td,0,,,,,
player,201509170kan,den,HarrCh01,def_int_long,20,,,,,
player,201509170kan,den,HarrCh01,pass_defended,1,,,,,
player,201509170kan,den,HarrCh01,sacks,0.0,,,,,
player,201509170kan,den,HarrCh01,tackles_combined,4,,,,,
player,201509170kan,den,HarrCh01,tackles_solo,4,,,,,
player,201509170kan,den,HarrCh01,tackles_assists,0,,,,,
player,201509170kan,den,HarrCh01,tackles_loss,0,,,,,
player,201509170kan,den,HarrCh01,qb_hits,0,,,,,
player,201509170kan,den,HarrCh01,fumbles_rec,0,,,,,
player,201509170kan,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201509170kan,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201509170kan,den,HarrCh01,fumbles_forced,0,,,,,
player,201509170kan,den,TaliAq99,def_int,1,,,,,
player,201509170kan,den,TaliAq99,def_int_yds,9,,,,,
player,201509170kan,den,TaliAq99,def_int_td,0,,,,,
player,201509170kan,den,TaliAq99,def_int_long,9,,,,,
player,201509170kan,den,TaliAq99,pass_defended,2,,,,,
player,201509170kan,den,TaliAq99,sacks,0.0,,,,,
player,201509170kan,den,TaliAq99,tackles_combined,2,,,,,
player,201509170kan,den,TaliAq99,tackles_solo,2,,,,,
player,201509170kan,den,TaliAq99,tackles_assists,0,,,,,
player,201509170kan,den,TaliAq99,tackles_loss,0,,,,,
player,201509170kan,den,TaliAq99,qb_hits,0,,,,,
player,201509170kan,den,TaliAq99,fumbles_rec,0,,,,,
player,201509170kan,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201509170kan,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201509170kan,den,TaliAq99,fumbles_forced,0,,,,,
player,201509170kan,den,BrutDa99,def_int,0,,,,,
player,201509170kan,den,BrutDa99,def_int_yds,0,,,,,
player,201509170kan,den,BrutDa99,def_int_td,0,,,,,
player,201509170kan,den,BrutDa99,def_int_long,0,,,,,
player,201509170kan,den,BrutDa99,pass_defended,0,,,,,
player,201509170kan,den,BrutDa99,sacks,1.0,,,,,
player,201509170kan,den,BrutDa99,tackles_combined,5,,,,,
player,201509170kan,den,BrutDa99,tackles_solo,5,,,,,
player,201509170kan,den,BrutDa99,tackles_assists,0,,,,,
player,201509170kan,den,BrutDa99,tackles_loss,1,,,,,
player,201509170kan,den,BrutDa99,qb_hits,1,,,,,
player,201509170kan,den,BrutDa99,fumbles_rec,0,,,,,
player,201509170kan,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201509170kan,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201509170kan,den,BrutDa99,fumbles_forced,1,,,,,
player,201509170kan,den,MillVo00,def_int,0,,,,,
player,201509170kan,den,MillVo00,def_int_yds,0,,,,,
player,201509170kan,den,MillVo00,def_int_td,0,,,,,
player,201509170kan,den,MillVo00,def_int_long,0,,,,,
player,201509170kan,den,MillVo00,pass_defended,0,,,,,
player,201509170kan,den,MillVo00,sacks,1.0,,,,,
player,201509170kan,den,MillVo00,tackles_combined,4,,,,,
player,201509170kan,den,MillVo00,tackles_solo,4,,,,,
player,201509170kan,den,MillVo00,tackles_assists,0,,,,,
player,201509170kan,den,MillVo00,tackles_loss,1,,,,,
player,201509170kan,den,MillVo00,qb_hits,1,,,,,
player,201509170kan,den,MillVo00,fumbles_rec,0,,,,,
player,201509170kan,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201509170kan,den,MillVo00,fumbles_rec_td,0,,,,,
player,201509170kan,den,MillVo00,fumbles_forced,0,,,,,
player,201509170kan,den,WareDe99,def_int,0,,,,,
player,201509170kan,den,WareDe99,def_int_yds,0,,,,,
player,201509170kan,den,WareDe99,def_int_td,0,,,,,
player,201509170kan,den,WareDe99,def_int_long,0,,,,,
player,201509170kan,den,WareDe99,pass_defended,0,,,,,
player,201509170kan,den,WareDe99,sacks,1.0,,,,,
player,201509170kan,den,WareDe99,tackles_combined,4,,,,,
player,201509170kan,den,WareDe99,tackles_solo,4,,,,,
player,201509170kan,den,WareDe99,tackles_assists,0,,,,,
player,201509170kan,den,WareDe99,tackles_loss,1,,,,,
player,201509170kan,den,WareDe99,qb_hits,4,,,,,
player,201509170kan,den,WareDe99,fumbles_rec,0,,,,,
player,201509170kan,den,WareDe99,fumbles_rec_yds,0,,,,,
player,201509170kan,den,WareDe99,fumbles_rec_td,0,,,,,
player,201509170kan,den,WareDe99,fumbles_forced,0,,,,,
player,201509170kan,den,JackMa02,def_int,0,,,,,
player,201509170kan,den,JackMa02,def_int_yds,0,,,,,
player,201509170kan,den,JackMa02,def_int_td,0,,,,,
player,201509170kan,den,JackMa02,def_int_long,0,,,,,
player,201509170kan,den,JackMa02,pass_defended,0,,,,,
player,201509170kan,den,JackMa02,sacks,1.0,,,,,
player,201509170kan,den,JackMa02,tackles_combined,3,,,,,
player,201509170kan,den,JackMa02,tackles_solo,3,,,,,
player,201509170kan,den,JackMa02,tackles_assists,0,,,,,
player,201509170kan,den,JackMa02,tackles_loss,1,,,,,
player,201509170kan,den,JackMa02,qb_hits,1,,,,,
player,201509170kan,den,JackMa02,fumbles_rec,0,,,,,
player,201509170kan,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201509170kan,den,JackMa02,fumbles_rec_td,0,,,,,
player,201509170kan,den,JackMa02,fumbles_forced,0,,,,,
player,201509170kan,den,SmitAn22,def_int,0,,,,,
player,201509170kan,den,SmitAn22,def_int_yds,0,,,,,
player,201509170kan,den,SmitAn22,def_int_td,0,,,,,
player,201509170kan,den,SmitAn22,def_int_long,0,,,,,
player,201509170kan,den,SmitAn22,pass_defended,0,,,,,
player,201509170kan,den,SmitAn22,sacks,1.0,,,,,
player,201509170kan,den,SmitAn22,tackles_combined,3,,,,,
player,201509170kan,den,SmitAn22,tackles_solo,3,,,,,
player,201509170kan,den,SmitAn22,tackles_assists,0,,,,,
