game,2015,8,20151102,201511020car,clt,"Indianapolis Colts",26,car,"Carolina Panthers",29
player,201511020car,car,GinnTe00,pass_cmp,0,,,,,
player,201511020car,car,GinnTe00,pass_att,0,,,,,
player,201511020car,car,GinnTe00,pass_yds,0,,,,,
player,201511020car,car,GinnTe00,pass_td,0,,,,,
player,201511020car,car,GinnTe00,pass_int,0,,,,,
player,201511020car,car,GinnTe00,pass_sacked,0,,,,,
player,201511020car,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201511020car,car,GinnTe00,pass_long,0,,,,,
player,201511020car,car,GinnTe00,pass_rating,,,,,,
player,201511020car,car,GinnTe00,rush_att,0,,,,,
player,201511020car,car,GinnTe00,rush_yds,0,,,,,
player,201511020car,car,GinnTe00,rush_td,0,,,,,
player,201511020car,car,GinnTe00,rush_long,0,,,,,
player,201511020car,car,GinnTe00,targets,10,,,,,
player,201511020car,car,GinnTe00,rec,2,,,,,
player,201511020car,car,GinnTe00,rec_yds,60,,,,,
player,201511020car,car,GinnTe00,rec_td,0,,,,,
player,201511020car,car,GinnTe00,rec_long,48,,,,,
player,201511020car,car,GinnTe00,fumbles,0,,,,,
player,201511020car,car,GinnTe00,fumbles_lost,0,,,,,
player,201511020car,car,TolbMi00,pass_cmp,0,,,,,
player,201511020car,car,TolbMi00,pass_att,0,,,,,
player,201511020car,car,TolbMi00,pass_yds,0,,,,,
player,201511020car,car,TolbMi00,pass_td,0,,,,,
player,201511020car,car,TolbMi00,pass_int,0,,,,,
player,201511020car,car,TolbMi00,pass_sacked,0,,,,,
player,201511020car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201511020car,car,TolbMi00,pass_long,0,,,,,
player,201511020car,car,TolbMi00,pass_rating,,,,,,
player,201511020car,car,TolbMi00,rush_att,0,,,,,
player,201511020car,car,TolbMi00,rush_yds,0,,,,,
player,201511020car,car,TolbMi00,rush_td,0,,,,,
player,201511020car,car,TolbMi00,rush_long,0,,,,,
player,201511020car,car,TolbMi00,targets,1,,,,,
player,201511020car,car,TolbMi00,rec,1,,,,,
player,201511020car,car,TolbMi00,rec_yds,40,,,,,
player,201511020car,car,TolbMi00,rec_td,0,,,,,
player,201511020car,car,TolbMi00,rec_long,40,,,,,
player,201511020car,car,TolbMi00,fumbles,0,,,,,
player,201511020car,car,TolbMi00,fumbles_lost,0,,,,,
player,201511020car,car,CotcJe00,pass_cmp,0,,,,,
player,201511020car,car,CotcJe00,pass_att,0,,,,,
player,201511020car,car,CotcJe00,pass_yds,0,,,,,
player,201511020car,car,CotcJe00,pass_td,0,,,,,
player,201511020car,car,CotcJe00,pass_int,0,,,,,
player,201511020car,car,CotcJe00,pass_sacked,0,,,,,
player,201511020car,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201511020car,car,CotcJe00,pass_long,0,,,,,
player,201511020car,car,CotcJe00,pass_rating,,,,,,
player,201511020car,car,CotcJe00,rush_att,0,,,,,
player,201511020car,car,CotcJe00,rush_yds,0,,,,,
player,201511020car,car,CotcJe00,rush_td,0,,,,,
player,201511020car,car,CotcJe00,rush_long,0,,,,,
player,201511020car,car,CotcJe00,targets,3,,,,,
player,201511020car,car,CotcJe00,rec,2,,,,,
player,201511020car,car,CotcJe00,rec_yds,18,,,,,
player,201511020car,car,CotcJe00,rec_td,0,,,,,
player,201511020car,car,CotcJe00,rec_long,13,,,,,
player,201511020car,car,CotcJe00,fumbles,0,,,,,
player,201511020car,car,CotcJe00,fumbles_lost,0,,,,,
player,201511020car,car,FuncDe00,pass_cmp,0,,,,,
player,201511020car,car,FuncDe00,pass_att,0,,,,,
player,201511020car,car,FuncDe00,pass_yds,0,,,,,
player,201511020car,car,FuncDe00,pass_td,0,,,,,
player,201511020car,car,FuncDe00,pass_int,0,,,,,
player,201511020car,car,FuncDe00,pass_sacked,0,,,,,
player,201511020car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201511020car,car,FuncDe00,pass_long,0,,,,,
player,201511020car,car,FuncDe00,pass_rating,,,,,,
player,201511020car,car,FuncDe00,rush_att,0,,,,,
player,201511020car,car,FuncDe00,rush_yds,0,,,,,
player,201511020car,car,FuncDe00,rush_td,0,,,,,
player,201511020car,car,FuncDe00,rush_long,0,,,,,
player,201511020car,car,FuncDe00,targets,1,,,,,
player,201511020car,car,FuncDe00,rec,1,,,,,
player,201511020car,car,FuncDe00,rec_yds,8,,,,,
player,201511020car,car,FuncDe00,rec_td,0,,,,,
player,201511020car,car,FuncDe00,rec_long,8,,,,,
player,201511020car,car,FuncDe00,fumbles,0,,,,,
player,201511020car,car,FuncDe00,fumbles_lost,0,,,,,
player,201511020car,clt,DaviVo99,def_int,1,,,,,
player,201511020car,clt,DaviVo99,def_int_yds,0,,,,,
player,201511020car,clt,DaviVo99,def_int_td,0,,,,,
player,201511020car,clt,DaviVo99,def_int_long,0,,,,,
player,201511020car,clt,DaviVo99,pass_defended,2,,,,,
player,201511020car,clt,DaviVo99,sacks,0.0,,,,,
player,201511020car,clt,DaviVo99,tackles_combined,2,,,,,
player,201511020car,clt,DaviVo99,tackles_solo,2,,,,,
player,201511020car,clt,DaviVo99,tackles_assists,0,,,,,
player,201511020car,clt,DaviVo99,tackles_loss,0,,,,,
player,201511020car,clt,DaviVo99,qb_hits,0,,,,,
player,201511020car,clt,DaviVo99,fumbles_rec,0,,,,,
player,201511020car,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201511020car,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201511020car,clt,DaviVo99,fumbles_forced,0,,,,,
player,201511020car,clt,MathRo20,def_int,0,,,,,
player,201511020car,clt,MathRo20,def_int_yds,0,,,,,
player,201511020car,clt,MathRo20,def_int_td,0,,,,,
player,201511020car,clt,MathRo20,def_int_long,0,,,,,
player,201511020car,clt,MathRo20,pass_defended,0,,,,,
player,201511020car,clt,MathRo20,sacks,2.0,,,,,
player,201511020car,clt,MathRo20,tackles_combined,3,,,,,
player,201511020car,clt,MathRo20,tackles_solo,3,,,,,
player,201511020car,clt,MathRo20,tackles_assists,0,,,,,
player,201511020car,clt,MathRo20,tackles_loss,1,,,,,
player,201511020car,clt,MathRo20,qb_hits,2,,,,,
player,201511020car,clt,MathRo20,fumbles_rec,0,,,,,
player,201511020car,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201511020car,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201511020car,clt,MathRo20,fumbles_forced,0,,,,,
player,201511020car,clt,JackDQ20,def_int,0,,,,,
player,201511020car,clt,JackDQ20,def_int_yds,0,,,,,
player,201511020car,clt,JackDQ20,def_int_td,0,,,,,
player,201511020car,clt,JackDQ20,def_int_long,0,,,,,
player,201511020car,clt,JackDQ20,pass_defended,0,,,,,
player,201511020car,clt,JackDQ20,sacks,0.0,,,,,
player,201511020car,clt,JackDQ20,tackles_combined,13,,,,,
player,201511020car,clt,JackDQ20,tackles_solo,3,,,,,
