game,2015,7,20151025,201510250car,phi,"Philadelphia Eagles",16,car,"Carolina Panthers",27
player,201510250car,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201510250car,phi,ThorCe00,fumbles_forced,0,,,,,
player,201510250car,phi,HartTa00,def_int,0,,,,,
player,201510250car,phi,HartTa00,def_int_yds,0,,,,,
player,201510250car,phi,HartTa00,def_int_td,0,,,,,
player,201510250car,phi,HartTa00,def_int_long,0,,,,,
player,201510250car,phi,HartTa00,pass_defended,0,,,,,
player,201510250car,phi,HartTa00,sacks,0.0,,,,,
player,201510250car,phi,HartTa00,tackles_combined,6,,,,,
player,201510250car,phi,HartTa00,tackles_solo,0,,,,,
player,201510250car,phi,HartTa00,tackles_assists,6,,,,,
player,201510250car,phi,HartTa00,tackles_loss,0,,,,,
player,201510250car,phi,HartTa00,qb_hits,0,,,,,
player,201510250car,phi,HartTa00,fumbles_rec,0,,,,,
player,201510250car,phi,HartTa00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,HartTa00,fumbles_rec_td,0,,,,,
player,201510250car,phi,HartTa00,fumbles_forced,0,,,,,
player,201510250car,phi,HickJo00,def_int,0,,,,,
player,201510250car,phi,HickJo00,def_int_yds,0,,,,,
player,201510250car,phi,HickJo00,def_int_td,0,,,,,
player,201510250car,phi,HickJo00,def_int_long,0,,,,,
player,201510250car,phi,HickJo00,pass_defended,0,,,,,
player,201510250car,phi,HickJo00,sacks,0.0,,,,,
player,201510250car,phi,HickJo00,tackles_combined,6,,,,,
player,201510250car,phi,HickJo00,tackles_solo,6,,,,,
player,201510250car,phi,HickJo00,tackles_assists,0,,,,,
player,201510250car,phi,HickJo00,tackles_loss,0,,,,,
player,201510250car,phi,HickJo00,qb_hits,0,,,,,
player,201510250car,phi,HickJo00,fumbles_rec,0,,,,,
player,201510250car,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201510250car,phi,HickJo00,fumbles_forced,0,,,,,
player,201510250car,phi,GrahBr99,def_int,0,,,,,
player,201510250car,phi,GrahBr99,def_int_yds,0,,,,,
player,201510250car,phi,GrahBr99,def_int_td,0,,,,,
player,201510250car,phi,GrahBr99,def_int_long,0,,,,,
player,201510250car,phi,GrahBr99,pass_defended,0,,,,,
player,201510250car,phi,GrahBr99,sacks,0.0,,,,,
player,201510250car,phi,GrahBr99,tackles_combined,5,,,,,
player,201510250car,phi,GrahBr99,tackles_solo,2,,,,,
player,201510250car,phi,GrahBr99,tackles_assists,3,,,,,
player,201510250car,phi,GrahBr99,tackles_loss,0,,,,,
player,201510250car,phi,GrahBr99,qb_hits,0,,,,,
player,201510250car,phi,GrahBr99,fumbles_rec,0,,,,,
player,201510250car,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201510250car,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201510250car,phi,GrahBr99,fumbles_forced,0,,,,,
player,201510250car,phi,ThurWa99,def_int,0,,,,,
player,201510250car,phi,ThurWa99,def_int_yds,0,,,,,
player,201510250car,phi,ThurWa99,def_int_td,0,,,,,
player,201510250car,phi,ThurWa99,def_int_long,0,,,,,
player,201510250car,phi,ThurWa99,pass_defended,0,,,,,
player,201510250car,phi,ThurWa99,sacks,0.0,,,,,
player,201510250car,phi,ThurWa99,tackles_combined,4,,,,,
player,201510250car,phi,ThurWa99,tackles_solo,2,,,,,
player,201510250car,phi,ThurWa99,tackles_assists,2,,,,,
player,201510250car,phi,ThurWa99,tackles_loss,0,,,,,
player,201510250car,phi,ThurWa99,qb_hits,0,,,,,
player,201510250car,phi,ThurWa99,fumbles_rec,0,,,,,
player,201510250car,phi,ThurWa99,fumbles_rec_yds,0,,,,,
player,201510250car,phi,ThurWa99,fumbles_rec_td,0,,,,,
player,201510250car,phi,ThurWa99,fumbles_forced,0,,,,,
player,201510250car,phi,LogaBe00,def_int,0,,,,,
player,201510250car,phi,LogaBe00,def_int_yds,0,,,,,
player,201510250car,phi,LogaBe00,def_int_td,0,,,,,
player,201510250car,phi,LogaBe00,def_int_long,0,,,,,
player,201510250car,phi,LogaBe00,pass_defended,0,,,,,
player,201510250car,phi,LogaBe00,sacks,0.0,,,,,
player,201510250car,phi,LogaBe00,tackles_combined,3,,,,,
player,201510250car,phi,LogaBe00,tackles_solo,0,,,,,
player,201510250car,phi,LogaBe00,tackles_assists,3,,,,,
player,201510250car,phi,LogaBe00,tackles_loss,0,,,,,
player,201510250car,phi,LogaBe00,qb_hits,0,,,,,
player,201510250car,phi,LogaBe00,fumbles_rec,0,,,,,
player,201510250car,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201510250car,phi,LogaBe00,fumbles_forced,0,,,,,
player,201510250car,phi,CoxxFl00,def_int,0,,,,,
player,201510250car,phi,CoxxFl00,def_int_yds,0,,,,,
player,201510250car,phi,CoxxFl00,def_int_td,0,,,,,
player,201510250car,phi,CoxxFl00,def_int_long,0,,,,,
player,201510250car,phi,CoxxFl00,pass_defended,0,,,,,
player,201510250car,phi,CoxxFl00,sacks,0.0,,,,,
player,201510250car,phi,CoxxFl00,tackles_combined,2,,,,,
player,201510250car,phi,CoxxFl00,tackles_solo,2,,,,,
player,201510250car,phi,CoxxFl00,tackles_assists,0,,,,,
player,201510250car,phi,CoxxFl00,tackles_loss,0,,,,,
player,201510250car,phi,CoxxFl00,qb_hits,0,,,,,
player,201510250car,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201510250car,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201510250car,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201510250car,phi,BarwCo99,def_int,0,,,,,
player,201510250car,phi,BarwCo99,def_int_yds,0,,,,,
player,201510250car,phi,BarwCo99,def_int_td,0,,,,,
player,201510250car,phi,BarwCo99,def_int_long,0,,,,,
player,201510250car,phi,BarwCo99,pass_defended,0,,,,,
player,201510250car,phi,BarwCo99,sacks,0.0,,,,,
player,201510250car,phi,BarwCo99,tackles_combined,1,,,,,
player,201510250car,phi,BarwCo99,tackles_solo,0,,,,,
player,201510250car,phi,BarwCo99,tackles_assists,1,,,,,
player,201510250car,phi,BarwCo99,tackles_loss,0,,,,,
player,201510250car,phi,BarwCo99,qb_hits,0,,,,,
player,201510250car,phi,BarwCo99,fumbles_rec,0,,,,,
player,201510250car,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201510250car,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201510250car,phi,BarwCo99,fumbles_forced,0,,,,,
player,201510250car,phi,BurtTr01,def_int,0,,,,,
player,201510250car,phi,BurtTr01,def_int_yds,0,,,,,
player,201510250car,phi,BurtTr01,def_int_td,0,,,,,
player,201510250car,phi,BurtTr01,def_int_long,0,,,,,
player,201510250car,phi,BurtTr01,pass_defended,0,,,,,
player,201510250car,phi,BurtTr01,sacks,0.0,,,,,
player,201510250car,phi,BurtTr01,tackles_combined,1,,,,,
player,201510250car,phi,BurtTr01,tackles_solo,1,,,,,
player,201510250car,phi,BurtTr01,tackles_assists,0,,,,,
player,201510250car,phi,BurtTr01,tackles_loss,0,,,,,
player,201510250car,phi,BurtTr01,qb_hits,0,,,,,
player,201510250car,phi,BurtTr01,fumbles_rec,0,,,,,
player,201510250car,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201510250car,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201510250car,phi,BurtTr01,fumbles_forced,0,,,,,
player,201510250car,phi,CoupJe00,def_int,0,,,,,
player,201510250car,phi,CoupJe00,def_int_yds,0,,,,,
player,201510250car,phi,CoupJe00,def_int_td,0,,,,,
player,201510250car,phi,CoupJe00,def_int_long,0,,,,,
player,201510250car,phi,CoupJe00,pass_defended,0,,,,,
player,201510250car,phi,CoupJe00,sacks,0.0,,,,,
player,201510250car,phi,CoupJe00,tackles_combined,1,,,,,
player,201510250car,phi,CoupJe00,tackles_solo,1,,,,,
player,201510250car,phi,CoupJe00,tackles_assists,0,,,,,
player,201510250car,phi,CoupJe00,tackles_loss,0,,,,,
player,201510250car,phi,CoupJe00,qb_hits,0,,,,,
player,201510250car,phi,CoupJe00,fumbles_rec,0,,,,,
player,201510250car,phi,CoupJe00,fumbles_rec_yds,0,,,,,
player,201510250car,phi,CoupJe00,fumbles_rec_td,0,,,,,
player,201510250car,phi,CoupJe00,fumbles_forced,0,,,,,
player,201510250car,phi,MaraCh99,def_int,0,,,,,
player,201510250car,phi,MaraCh99,def_int_yds,0,,,,,
player,201510250car,phi,MaraCh99,def_int_td,0,,,,,
player,201510250car,phi,MaraCh99,def_int_long,0,,,,,
player,201510250car,phi,MaraCh99,pass_defended,0,,,,,
player,201510250car,phi,MaraCh99,sacks,0.0,,,,,
player,201510250car,phi,MaraCh99,tackles_combined,1,,,,,
player,201510250car,phi,MaraCh99,tackles_solo,0,,,,,
player,201510250car,phi,MaraCh99,tackles_assists,1,,,,,
player,201510250car,phi,MaraCh99,tackles_loss,0,,,,,
player,201510250car,phi,MaraCh99,qb_hits,0,,,,,
player,201510250car,phi,MaraCh99,fumbles_rec,0,,,,,
player,201510250car,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201510250car,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201510250car,phi,MaraCh99,fumbles_forced,0,,,,,
player,201510250car,car,JoneCo01,def_int,1,,,,,
player,201510250car,car,JoneCo01,def_int_yds,0,,,,,
player,201510250car,car,JoneCo01,def_int_td,0,,,,,
player,201510250car,car,JoneCo01,def_int_long,0,,,,,
player,201510250car,car,JoneCo01,pass_defended,1,,,,,
player,201510250car,car,JoneCo01,sacks,0.0,,,,,
player,201510250car,car,JoneCo01,tackles_combined,1,,,,,
player,201510250car,car,JoneCo01,tackles_solo,1,,,,,
player,201510250car,car,JoneCo01,tackles_assists,0,,,,,
player,201510250car,car,JoneCo01,tackles_loss,0,,,,,
player,201510250car,car,JoneCo01,qb_hits,0,,,,,
player,201510250car,car,JoneCo01,fumbles_rec,0,,,,,
player,201510250car,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201510250car,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201510250car,car,JoneCo01,fumbles_forced,0,,,,,
player,201510250car,car,ShorKa00,def_int,0,,,,,
player,201510250car,car,ShorKa00,def_int_yds,0,,,,,
player,201510250car,car,ShorKa00,def_int_td,0,,,,,
player,201510250car,car,ShorKa00,def_int_long,0,,,,,
player,201510250car,car,ShorKa00,pass_defended,1,,,,,
player,201510250car,car,ShorKa00,sacks,3.0,,,,,
player,201510250car,car,ShorKa00,tackles_combined,8,,,,,
player,201510250car,car,ShorKa00,tackles_solo,6,,,,,
player,201510250car,car,ShorKa00,tackles_assists,2,,,,,
player,201510250car,car,ShorKa00,tackles_loss,4,,,,,
player,201510250car,car,ShorKa00,qb_hits,2,,,,,
player,201510250car,car,ShorKa00,fumbles_rec,0,,,,,
player,201510250car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201510250car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201510250car,car,ShorKa00,fumbles_forced,1,,,,,
player,201510250car,car,AlleJa22,def_int,0,,,,,
player,201510250car,car,AlleJa22,def_int_yds,0,,,,,
player,201510250car,car,AlleJa22,def_int_td,0,,,,,
player,201510250car,car,AlleJa22,def_int_long,0,,,,,
player,201510250car,car,AlleJa22,pass_defended,1,,,,,
player,201510250car,car,AlleJa22,sacks,1.0,,,,,
player,201510250car,car,AlleJa22,tackles_combined,5,,,,,
player,201510250car,car,AlleJa22,tackles_solo,2,,,,,
player,201510250car,car,AlleJa22,tackles_assists,3,,,,,
player,201510250car,car,AlleJa22,tackles_loss,1,,,,,
player,201510250car,car,AlleJa22,qb_hits,2,,,,,
player,201510250car,car,AlleJa22,fumbles_rec,0,,,,,
player,201510250car,car,AlleJa22,fumbles_rec_yds,0,,,,,
player,201510250car,car,AlleJa22,fumbles_rec_td,0,,,,,
player,201510250car,car,AlleJa22,fumbles_forced,0,,,,,
player,201510250car,car,AddiMa00,def_int,0,,,,,
player,201510250car,car,AddiMa00,def_int_yds,0,,,,,
player,201510250car,car,AddiMa00,def_int_td,0,,,,,
player,201510250car,car,AddiMa00,def_int_long,0,,,,,
player,201510250car,car,AddiMa00,pass_defended,0,,,,,
player,201510250car,car,AddiMa00,sacks,1.0,,,,,
player,201510250car,car,AddiMa00,tackles_combined,2,,,,,
player,201510250car,car,AddiMa00,tackles_solo,1,,,,,
player,201510250car,car,AddiMa00,tackles_assists,1,,,,,
player,201510250car,car,AddiMa00,tackles_loss,1,,,,,
player,201510250car,car,AddiMa00,qb_hits,1,,,,,
player,201510250car,car,AddiMa00,fumbles_rec,0,,,,,
player,201510250car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201510250car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201510250car,car,AddiMa00,fumbles_forced,0,,,,,
player,201510250car,car,DaviTh20,def_int,0,,,,,
player,201510250car,car,DaviTh20,def_int_yds,0,,,,,
player,201510250car,car,DaviTh20,def_int_td,0,,,,,
player,201510250car,car,DaviTh20,def_int_long,0,,,,,
player,201510250car,car,DaviTh20,pass_defended,0,,,,,
player,201510250car,car,DaviTh20,sacks,0.0,,,,,
player,201510250car,car,DaviTh20,tackles_combined,13,,,,,
player,201510250car,car,DaviTh20,tackles_solo,11,,,,,
player,201510250car,car,DaviTh20,tackles_assists,2,,,,,
player,201510250car,car,DaviTh20,tackles_loss,1,,,,,
player,201510250car,car,DaviTh20,qb_hits,0,,,,,
player,201510250car,car,DaviTh20,fumbles_rec,0,,,,,
player,201510250car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201510250car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201510250car,car,DaviTh20,fumbles_forced,0,,,,,
player,201510250car,car,KuecLu00,def_int,0,,,,,
player,201510250car,car,KuecLu00,def_int_yds,0,,,,,
player,201510250car,car,KuecLu00,def_int_td,0,,,,,
player,201510250car,car,KuecLu00,def_int_long,0,,,,,
player,201510250car,car,KuecLu00,pass_defended,1,,,,,
player,201510250car,car,KuecLu00,sacks,0.0,,,,,
player,201510250car,car,KuecLu00,tackles_combined,11,,,,,
player,201510250car,car,KuecLu00,tackles_solo,8,,,,,
player,201510250car,car,KuecLu00,tackles_assists,3,,,,,
player,201510250car,car,KuecLu00,tackles_loss,1,,,,,
player,201510250car,car,KuecLu00,qb_hits,1,,,,,
player,201510250car,car,KuecLu00,fumbles_rec,0,,,,,
player,201510250car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201510250car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201510250car,car,KuecLu00,fumbles_forced,0,,,,,
player,201510250car,car,HarpRo21,def_int,0,,,,,
player,201510250car,car,HarpRo21,def_int_yds,0,,,,,
player,201510250car,car,HarpRo21,def_int_td,0,,,,,
player,201510250car,car,HarpRo21,def_int_long,0,,,,,
player,201510250car,car,HarpRo21,pass_defended,0,,,,,
player,201510250car,car,HarpRo21,sacks,0.0,,,,,
player,201510250car,car,HarpRo21,tackles_combined,7,,,,,
player,201510250car,car,HarpRo21,tackles_solo,4,,,,,
player,201510250car,car,HarpRo21,tackles_assists,3,,,,,
player,201510250car,car,HarpRo21,tackles_loss,0,,,,,
player,201510250car,car,HarpRo21,qb_hits,1,,,,,
player,201510250car,car,HarpRo21,fumbles_rec,0,,,,,
player,201510250car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201510250car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201510250car,car,HarpRo21,fumbles_forced,0,,,,,
player,201510250car,car,ColeKu99,def_int,0,,,,,
player,201510250car,car,ColeKu99,def_int_yds,0,,,,,
player,201510250car,car,ColeKu99,def_int_td,0,,,,,
player,201510250car,car,ColeKu99,def_int_long,0,,,,,
player,201510250car,car,ColeKu99,pass_defended,0,,,,,
player,201510250car,car,ColeKu99,sacks,0.0,,,,,
player,201510250car,car,ColeKu99,tackles_combined,5,,,,,
player,201510250car,car,ColeKu99,tackles_solo,5,,,,,
player,201510250car,car,ColeKu99,tackles_assists,0,,,,,
player,201510250car,car,ColeKu99,tackles_loss,0,,,,,
player,201510250car,car,ColeKu99,qb_hits,0,,,,,
player,201510250car,car,ColeKu99,fumbles_rec,0,,,,,
player,201510250car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201510250car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201510250car,car,ColeKu99,fumbles_forced,0,,,,,
player,201510250car,car,TillCh20,def_int,0,,,,,
player,201510250car,car,TillCh20,def_int_yds,0,,,,,
player,201510250car,car,TillCh20,def_int_td,0,,,,,
player,201510250car,car,TillCh20,def_int_long,0,,,,,
player,201510250car,car,TillCh20,pass_defended,0,,,,,
player,201510250car,car,TillCh20,sacks,0.0,,,,,
player,201510250car,car,TillCh20,tackles_combined,5,,,,,
player,201510250car,car,TillCh20,tackles_solo,1,,,,,
player,201510250car,car,TillCh20,tackles_assists,4,,,,,
player,201510250car,car,TillCh20,tackles_loss,0,,,,,
player,201510250car,car,TillCh20,qb_hits,0,,,,,
player,201510250car,car,TillCh20,fumbles_rec,0,,,,,
player,201510250car,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201510250car,car,TillCh20,fumbles_rec_td,0,,,,,
player,201510250car,car,TillCh20,fumbles_forced,0,,,,,
player,201510250car,car,BenwBe00,def_int,0,,,,,
player,201510250car,car,BenwBe00,def_int_yds,0,,,,,
player,201510250car,car,BenwBe00,def_int_td,0,,,,,
player,201510250car,car,BenwBe00,def_int_long,0,,,,,
player,201510250car,car,BenwBe00,pass_defended,0,,,,,
player,201510250car,car,BenwBe00,sacks,0.0,,,,,
player,201510250car,car,BenwBe00,tackles_combined,4,,,,,
player,201510250car,car,BenwBe00,tackles_solo,3,,,,,
player,201510250car,car,BenwBe00,tackles_assists,1,,,,,
player,201510250car,car,BenwBe00,tackles_loss,0,,,,,
player,201510250car,car,BenwBe00,qb_hits,0,,,,,
player,201510250car,car,BenwBe00,fumbles_rec,0,,,,,
player,201510250car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201510250car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201510250car,car,BenwBe00,fumbles_forced,0,,,,,
player,201510250car,car,EalyKo00,def_int,0,,,,,
player,201510250car,car,EalyKo00,def_int_yds,0,,,,,
player,201510250car,car,EalyKo00,def_int_td,0,,,,,
player,201510250car,car,EalyKo00,def_int_long,0,,,,,
player,201510250car,car,EalyKo00,pass_defended,0,,,,,
player,201510250car,car,EalyKo00,sacks,0.0,,,,,
player,201510250car,car,EalyKo00,tackles_combined,4,,,,,
player,201510250car,car,EalyKo00,tackles_solo,1,,,,,
player,201510250car,car,EalyKo00,tackles_assists,3,,,,,
player,201510250car,car,EalyKo00,tackles_loss,0,,,,,
player,201510250car,car,EalyKo00,qb_hits,0,,,,,
player,201510250car,car,EalyKo00,fumbles_rec,0,,,,,
player,201510250car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201510250car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201510250car,car,EalyKo00,fumbles_forced,0,,,,,
player,201510250car,car,LotuSt00,def_int,0,,,,,
player,201510250car,car,LotuSt00,def_int_yds,0,,,,,
player,201510250car,car,LotuSt00,def_int_td,0,,,,,
player,201510250car,car,LotuSt00,def_int_long,0,,,,,
player,201510250car,car,LotuSt00,pass_defended,0,,,,,
player,201510250car,car,LotuSt00,sacks,0.0,,,,,
player,201510250car,car,LotuSt00,tackles_combined,4,,,,,
player,201510250car,car,LotuSt00,tackles_solo,1,,,,,
player,201510250car,car,LotuSt00,tackles_assists,3,,,,,
player,201510250car,car,LotuSt00,tackles_loss,0,,,,,
player,201510250car,car,LotuSt00,qb_hits,0,,,,,
player,201510250car,car,LotuSt00,fumbles_rec,0,,,,,
player,201510250car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201510250car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201510250car,car,LotuSt00,fumbles_forced,0,,,,,
player,201510250car,car,NormJo01,def_int,0,,,,,
player,201510250car,car,NormJo01,def_int_yds,0,,,,,
player,201510250car,car,NormJo01,def_int_td,0,,,,,
player,201510250car,car,NormJo01,def_int_long,0,,,,,
player,201510250car,car,NormJo01,pass_defended,2,,,,,
player,201510250car,car,NormJo01,sacks,0.0,,,,,
player,201510250car,car,NormJo01,tackles_combined,3,,,,,
player,201510250car,car,NormJo01,tackles_solo,2,,,,,
player,201510250car,car,NormJo01,tackles_assists,1,,,,,
player,201510250car,car,NormJo01,tackles_loss,0,,,,,
player,201510250car,car,NormJo01,qb_hits,0,,,,,
player,201510250car,car,NormJo01,fumbles_rec,0,,,,,
player,201510250car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201510250car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201510250car,car,NormJo01,fumbles_forced,0,,,,,
player,201510250car,car,BostTr00,def_int,0,,,,,
player,201510250car,car,BostTr00,def_int_yds,0,,,,,
player,201510250car,car,BostTr00,def_int_td,0,,,,,
player,201510250car,car,BostTr00,def_int_long,0,,,,,
player,201510250car,car,BostTr00,pass_defended,0,,,,,
player,201510250car,car,BostTr00,sacks,0.0,,,,,
player,201510250car,car,BostTr00,tackles_combined,1,,,,,
player,201510250car,car,BostTr00,tackles_solo,1,,,,,
player,201510250car,car,BostTr00,tackles_assists,0,,,,,
player,201510250car,car,BostTr00,tackles_loss,0,,,,,
player,201510250car,car,BostTr00,qb_hits,0,,,,,
player,201510250car,car,BostTr00,fumbles_rec,0,,,,,
player,201510250car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201510250car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201510250car,car,BostTr00,fumbles_forced,0,,,,,
player,201510250car,car,KleiAJ00,def_int,0,,,,,
player,201510250car,car,KleiAJ00,def_int_yds,0,,,,,
player,201510250car,car,KleiAJ00,def_int_td,0,,,,,
player,201510250car,car,KleiAJ00,def_int_long,0,,,,,
player,201510250car,car,KleiAJ00,pass_defended,0,,,,,
player,201510250car,car,KleiAJ00,sacks,0.0,,,,,
player,201510250car,car,KleiAJ00,tackles_combined,1,,,,,
player,201510250car,car,KleiAJ00,tackles_solo,1,,,,,
player,201510250car,car,KleiAJ00,tackles_assists,0,,,,,
player,201510250car,car,KleiAJ00,tackles_loss,0,,,,,
player,201510250car,car,KleiAJ00,qb_hits,0,,,,,
player,201510250car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201510250car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201510250car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201510250car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201510250car,car,HortWe00,def_int,0,,,,,
player,201510250car,car,HortWe00,def_int_yds,0,,,,,
player,201510250car,car,HortWe00,def_int_td,0,,,,,
player,201510250car,car,HortWe00,def_int_long,0,,,,,
player,201510250car,car,HortWe00,pass_defended,0,,,,,
player,201510250car,car,HortWe00,sacks,0.0,,,,,
player,201510250car,car,HortWe00,tackles_combined,0,,,,,
player,201510250car,car,HortWe00,tackles_solo,0,,,,,
player,201510250car,car,HortWe00,tackles_assists,0,,,,,
player,201510250car,car,HortWe00,tackles_loss,0,,,,,
player,201510250car,car,HortWe00,qb_hits,2,,,,,
player,201510250car,car,HortWe00,fumbles_rec,0,,,,,
player,201510250car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201510250car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201510250car,car,HortWe00,fumbles_forced,0,,,,,
player,201510250car,car,LoveKy00,def_int,0,,,,,
player,201510250car,car,LoveKy00,def_int_yds,0,,,,,
player,201510250car,car,LoveKy00,def_int_td,0,,,,,
player,201510250car,car,LoveKy00,def_int_long,0,,,,,
player,201510250car,car,LoveKy00,pass_defended,0,,,,,
player,201510250car,car,LoveKy00,sacks,0.0,,,,,
player,201510250car,car,LoveKy00,tackles_combined,0,,,,,
player,201510250car,car,LoveKy00,tackles_solo,0,,,,,
player,201510250car,car,LoveKy00,tackles_assists,0,,,,,
player,201510250car,car,LoveKy00,tackles_loss,1,,,,,
player,201510250car,car,LoveKy00,qb_hits,1,,,,,
player,201510250car,car,LoveKy00,fumbles_rec,0,,,,,
player,201510250car,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201510250car,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201510250car,car,LoveKy00,fumbles_forced,0,,,,,
player,201510250car,phi,SproDa00,kick_ret,0,,,,,
player,201510250car,phi,SproDa00,kick_ret_yds,0,,,,,
player,201510250car,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201510250car,phi,SproDa00,kick_ret_td,0,,,,,
player,201510250car,phi,SproDa00,kick_ret_long,0,,,,,
player,201510250car,phi,SproDa00,punt_ret,1,,,,,
player,201510250car,phi,SproDa00,punt_ret_yds,2,,,,,
player,201510250car,phi,SproDa00,punt_ret_yds_per_ret,2.0,,,,,
player,201510250car,phi,SproDa00,punt_ret_td,0,,,,,
player,201510250car,phi,SproDa00,punt_ret_long,2,,,,,
player,201510250car,car,GinnTe00,kick_ret,0,,,,,
player,201510250car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201510250car,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201510250car,car,GinnTe00,kick_ret_td,0,,,,,
player,201510250car,car,GinnTe00,kick_ret_long,0,,,,,
player,201510250car,car,GinnTe00,punt_ret,1,,,,,
player,201510250car,car,GinnTe00,punt_ret_yds,5,,,,,
player,201510250car,car,GinnTe00,punt_ret_yds_per_ret,5.0,,,,,
player,201510250car,car,GinnTe00,punt_ret_td,0,,,,,
player,201510250car,car,GinnTe00,punt_ret_long,5,,,,,
player,201510250car,car,DickEd00,kick_ret,1,,,,,
player,201510250car,car,DickEd00,kick_ret_yds,0,,,,,
player,201510250car,car,DickEd00,kick_ret_yds_per_ret,0.0,,,,,
player,201510250car,car,DickEd00,kick_ret_td,0,,,,,
player,201510250car,car,DickEd00,kick_ret_long,0,,,,,
player,201510250car,car,DickEd00,punt_ret,0,,,,,
player,201510250car,car,DickEd00,punt_ret_yds,0,,,,,
player,201510250car,car,DickEd00,punt_ret_yds_per_ret,,,,,,
player,201510250car,car,DickEd00,punt_ret_td,0,,,,,
player,201510250car,car,DickEd00,punt_ret_long,0,,,,,
player,201510250car,car,WhitFo00,kick_ret,1,,,,,
player,201510250car,car,WhitFo00,kick_ret_yds,27,,,,,
player,201510250car,car,WhitFo00,kick_ret_yds_per_ret,27.0,,,,,
player,201510250car,car,WhitFo00,kick_ret_td,0,,,,,
player,201510250car,car,WhitFo00,kick_ret_long,27,,,,,
player,201510250car,car,WhitFo00,punt_ret,0,,,,,
player,201510250car,car,WhitFo00,punt_ret_yds,0,,,,,
player,201510250car,car,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201510250car,car,WhitFo00,punt_ret_td,0,,,,,
player,201510250car,car,WhitFo00,punt_ret_long,0,,,,,
player,201510250car,phi,SturCa00,xpm,1,,,,,
player,201510250car,phi,SturCa00,xpa,1,,,,,
player,201510250car,phi,SturCa00,fgm,3,,,,,
player,201510250car,phi,SturCa00,fga,4,,,,,
player,201510250car,phi,SturCa00,punt,0,,,,,
player,201510250car,phi,SturCa00,punt_yds,0,,,,,
player,201510250car,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201510250car,phi,SturCa00,punt_long,0,,,,,
player,201510250car,phi,JoneDo21,xpm,,,,,,
player,201510250car,phi,JoneDo21,xpa,,,,,,
player,201510250car,phi,JoneDo21,fgm,,,,,,
