game,2015,13,20151206,201512060nwe,phi,"Philadelphia Eagles",35,nwe,"New England Patriots",28
player,201512060nwe,phi,MaxwBy00,fumbles_rec,0,,,,,
player,201512060nwe,phi,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,MaxwBy00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,MaxwBy00,fumbles_forced,0,,,,,
player,201512060nwe,phi,BarwCo99,def_int,0,,,,,
player,201512060nwe,phi,BarwCo99,def_int_yds,0,,,,,
player,201512060nwe,phi,BarwCo99,def_int_td,0,,,,,
player,201512060nwe,phi,BarwCo99,def_int_long,0,,,,,
player,201512060nwe,phi,BarwCo99,pass_defended,0,,,,,
player,201512060nwe,phi,BarwCo99,sacks,2.0,,,,,
player,201512060nwe,phi,BarwCo99,tackles_combined,6,,,,,
player,201512060nwe,phi,BarwCo99,tackles_solo,3,,,,,
player,201512060nwe,phi,BarwCo99,tackles_assists,3,,,,,
player,201512060nwe,phi,BarwCo99,tackles_loss,2,,,,,
player,201512060nwe,phi,BarwCo99,qb_hits,2,,,,,
player,201512060nwe,phi,BarwCo99,fumbles_rec,0,,,,,
player,201512060nwe,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,BarwCo99,fumbles_forced,0,,,,,
player,201512060nwe,phi,GrahBr99,def_int,0,,,,,
player,201512060nwe,phi,GrahBr99,def_int_yds,0,,,,,
player,201512060nwe,phi,GrahBr99,def_int_td,0,,,,,
player,201512060nwe,phi,GrahBr99,def_int_long,0,,,,,
player,201512060nwe,phi,GrahBr99,pass_defended,0,,,,,
player,201512060nwe,phi,GrahBr99,sacks,2.0,,,,,
player,201512060nwe,phi,GrahBr99,tackles_combined,4,,,,,
player,201512060nwe,phi,GrahBr99,tackles_solo,4,,,,,
player,201512060nwe,phi,GrahBr99,tackles_assists,0,,,,,
player,201512060nwe,phi,GrahBr99,tackles_loss,2,,,,,
player,201512060nwe,phi,GrahBr99,qb_hits,3,,,,,
player,201512060nwe,phi,GrahBr99,fumbles_rec,0,,,,,
player,201512060nwe,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,GrahBr99,fumbles_forced,0,,,,,
player,201512060nwe,phi,ThurWa99,def_int,0,,,,,
player,201512060nwe,phi,ThurWa99,def_int_yds,0,,,,,
player,201512060nwe,phi,ThurWa99,def_int_td,0,,,,,
player,201512060nwe,phi,ThurWa99,def_int_long,0,,,,,
player,201512060nwe,phi,ThurWa99,pass_defended,1,,,,,
player,201512060nwe,phi,ThurWa99,sacks,0.0,,,,,
player,201512060nwe,phi,ThurWa99,tackles_combined,10,,,,,
player,201512060nwe,phi,ThurWa99,tackles_solo,6,,,,,
player,201512060nwe,phi,ThurWa99,tackles_assists,4,,,,,
player,201512060nwe,phi,ThurWa99,tackles_loss,0,,,,,
player,201512060nwe,phi,ThurWa99,qb_hits,0,,,,,
player,201512060nwe,phi,ThurWa99,fumbles_rec,0,,,,,
player,201512060nwe,phi,ThurWa99,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,ThurWa99,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,ThurWa99,fumbles_forced,0,,,,,
player,201512060nwe,phi,KendMy00,def_int,0,,,,,
player,201512060nwe,phi,KendMy00,def_int_yds,0,,,,,
player,201512060nwe,phi,KendMy00,def_int_td,0,,,,,
player,201512060nwe,phi,KendMy00,def_int_long,0,,,,,
player,201512060nwe,phi,KendMy00,pass_defended,1,,,,,
player,201512060nwe,phi,KendMy00,sacks,0.0,,,,,
player,201512060nwe,phi,KendMy00,tackles_combined,5,,,,,
player,201512060nwe,phi,KendMy00,tackles_solo,4,,,,,
player,201512060nwe,phi,KendMy00,tackles_assists,1,,,,,
player,201512060nwe,phi,KendMy00,tackles_loss,2,,,,,
player,201512060nwe,phi,KendMy00,qb_hits,0,,,,,
player,201512060nwe,phi,KendMy00,fumbles_rec,0,,,,,
player,201512060nwe,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,KendMy00,fumbles_forced,0,,,,,
player,201512060nwe,phi,ReynEd00,def_int,0,,,,,
player,201512060nwe,phi,ReynEd00,def_int_yds,0,,,,,
player,201512060nwe,phi,ReynEd00,def_int_td,0,,,,,
player,201512060nwe,phi,ReynEd00,def_int_long,0,,,,,
player,201512060nwe,phi,ReynEd00,pass_defended,0,,,,,
player,201512060nwe,phi,ReynEd00,sacks,0.0,,,,,
player,201512060nwe,phi,ReynEd00,tackles_combined,5,,,,,
player,201512060nwe,phi,ReynEd00,tackles_solo,4,,,,,
player,201512060nwe,phi,ReynEd00,tackles_assists,1,,,,,
player,201512060nwe,phi,ReynEd00,tackles_loss,0,,,,,
player,201512060nwe,phi,ReynEd00,qb_hits,0,,,,,
player,201512060nwe,phi,ReynEd00,fumbles_rec,0,,,,,
player,201512060nwe,phi,ReynEd00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,ReynEd00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,ReynEd00,fumbles_forced,0,,,,,
player,201512060nwe,phi,BiggE.99,def_int,0,,,,,
player,201512060nwe,phi,BiggE.99,def_int_yds,0,,,,,
player,201512060nwe,phi,BiggE.99,def_int_td,0,,,,,
player,201512060nwe,phi,BiggE.99,def_int_long,0,,,,,
player,201512060nwe,phi,BiggE.99,pass_defended,1,,,,,
player,201512060nwe,phi,BiggE.99,sacks,0.0,,,,,
player,201512060nwe,phi,BiggE.99,tackles_combined,4,,,,,
player,201512060nwe,phi,BiggE.99,tackles_solo,4,,,,,
player,201512060nwe,phi,BiggE.99,tackles_assists,0,,,,,
player,201512060nwe,phi,BiggE.99,tackles_loss,0,,,,,
player,201512060nwe,phi,BiggE.99,qb_hits,0,,,,,
player,201512060nwe,phi,BiggE.99,fumbles_rec,0,,,,,
player,201512060nwe,phi,BiggE.99,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,BiggE.99,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,BiggE.99,fumbles_forced,0,,,,,
player,201512060nwe,phi,HartTa00,def_int,0,,,,,
player,201512060nwe,phi,HartTa00,def_int_yds,0,,,,,
player,201512060nwe,phi,HartTa00,def_int_td,0,,,,,
player,201512060nwe,phi,HartTa00,def_int_long,0,,,,,
player,201512060nwe,phi,HartTa00,pass_defended,0,,,,,
player,201512060nwe,phi,HartTa00,sacks,0.0,,,,,
player,201512060nwe,phi,HartTa00,tackles_combined,4,,,,,
player,201512060nwe,phi,HartTa00,tackles_solo,0,,,,,
player,201512060nwe,phi,HartTa00,tackles_assists,4,,,,,
player,201512060nwe,phi,HartTa00,tackles_loss,0,,,,,
player,201512060nwe,phi,HartTa00,qb_hits,0,,,,,
player,201512060nwe,phi,HartTa00,fumbles_rec,0,,,,,
player,201512060nwe,phi,HartTa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,HartTa00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,HartTa00,fumbles_forced,0,,,,,
player,201512060nwe,phi,AlonKi00,def_int,0,,,,,
player,201512060nwe,phi,AlonKi00,def_int_yds,0,,,,,
player,201512060nwe,phi,AlonKi00,def_int_td,0,,,,,
player,201512060nwe,phi,AlonKi00,def_int_long,0,,,,,
player,201512060nwe,phi,AlonKi00,pass_defended,0,,,,,
player,201512060nwe,phi,AlonKi00,sacks,0.0,,,,,
player,201512060nwe,phi,AlonKi00,tackles_combined,3,,,,,
player,201512060nwe,phi,AlonKi00,tackles_solo,2,,,,,
player,201512060nwe,phi,AlonKi00,tackles_assists,1,,,,,
player,201512060nwe,phi,AlonKi00,tackles_loss,1,,,,,
player,201512060nwe,phi,AlonKi00,qb_hits,0,,,,,
player,201512060nwe,phi,AlonKi00,fumbles_rec,0,,,,,
player,201512060nwe,phi,AlonKi00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,AlonKi00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,AlonKi00,fumbles_forced,0,,,,,
player,201512060nwe,phi,BairBr00,def_int,0,,,,,
player,201512060nwe,phi,BairBr00,def_int_yds,0,,,,,
player,201512060nwe,phi,BairBr00,def_int_td,0,,,,,
player,201512060nwe,phi,BairBr00,def_int_long,0,,,,,
player,201512060nwe,phi,BairBr00,pass_defended,0,,,,,
player,201512060nwe,phi,BairBr00,sacks,0.0,,,,,
player,201512060nwe,phi,BairBr00,tackles_combined,3,,,,,
player,201512060nwe,phi,BairBr00,tackles_solo,1,,,,,
player,201512060nwe,phi,BairBr00,tackles_assists,2,,,,,
player,201512060nwe,phi,BairBr00,tackles_loss,0,,,,,
player,201512060nwe,phi,BairBr00,qb_hits,0,,,,,
player,201512060nwe,phi,BairBr00,fumbles_rec,0,,,,,
player,201512060nwe,phi,BairBr00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,BairBr00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,BairBr00,fumbles_forced,0,,,,,
player,201512060nwe,phi,CoxxFl00,def_int,0,,,,,
player,201512060nwe,phi,CoxxFl00,def_int_yds,0,,,,,
player,201512060nwe,phi,CoxxFl00,def_int_td,0,,,,,
player,201512060nwe,phi,CoxxFl00,def_int_long,0,,,,,
player,201512060nwe,phi,CoxxFl00,pass_defended,0,,,,,
player,201512060nwe,phi,CoxxFl00,sacks,0.0,,,,,
player,201512060nwe,phi,CoxxFl00,tackles_combined,3,,,,,
player,201512060nwe,phi,CoxxFl00,tackles_solo,1,,,,,
player,201512060nwe,phi,CoxxFl00,tackles_assists,2,,,,,
player,201512060nwe,phi,CoxxFl00,tackles_loss,0,,,,,
player,201512060nwe,phi,CoxxFl00,qb_hits,4,,,,,
player,201512060nwe,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201512060nwe,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201512060nwe,phi,GoodNa00,def_int,0,,,,,
player,201512060nwe,phi,GoodNa00,def_int_yds,0,,,,,
player,201512060nwe,phi,GoodNa00,def_int_td,0,,,,,
player,201512060nwe,phi,GoodNa00,def_int_long,0,,,,,
player,201512060nwe,phi,GoodNa00,pass_defended,0,,,,,
player,201512060nwe,phi,GoodNa00,sacks,0.0,,,,,
player,201512060nwe,phi,GoodNa00,tackles_combined,3,,,,,
player,201512060nwe,phi,GoodNa00,tackles_solo,2,,,,,
player,201512060nwe,phi,GoodNa00,tackles_assists,1,,,,,
player,201512060nwe,phi,GoodNa00,tackles_loss,0,,,,,
player,201512060nwe,phi,GoodNa00,qb_hits,0,,,,,
player,201512060nwe,phi,GoodNa00,fumbles_rec,0,,,,,
player,201512060nwe,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,GoodNa00,fumbles_forced,0,,,,,
player,201512060nwe,phi,RoweEr00,def_int,0,,,,,
player,201512060nwe,phi,RoweEr00,def_int_yds,0,,,,,
player,201512060nwe,phi,RoweEr00,def_int_td,0,,,,,
player,201512060nwe,phi,RoweEr00,def_int_long,0,,,,,
player,201512060nwe,phi,RoweEr00,pass_defended,0,,,,,
player,201512060nwe,phi,RoweEr00,sacks,0.0,,,,,
player,201512060nwe,phi,RoweEr00,tackles_combined,3,,,,,
player,201512060nwe,phi,RoweEr00,tackles_solo,3,,,,,
player,201512060nwe,phi,RoweEr00,tackles_assists,0,,,,,
player,201512060nwe,phi,RoweEr00,tackles_loss,0,,,,,
player,201512060nwe,phi,RoweEr00,qb_hits,0,,,,,
player,201512060nwe,phi,RoweEr00,fumbles_rec,0,,,,,
player,201512060nwe,phi,RoweEr00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,RoweEr00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,RoweEr00,fumbles_forced,0,,,,,
player,201512060nwe,phi,AlleBe00,def_int,0,,,,,
player,201512060nwe,phi,AlleBe00,def_int_yds,0,,,,,
player,201512060nwe,phi,AlleBe00,def_int_td,0,,,,,
player,201512060nwe,phi,AlleBe00,def_int_long,0,,,,,
player,201512060nwe,phi,AlleBe00,pass_defended,0,,,,,
player,201512060nwe,phi,AlleBe00,sacks,0.0,,,,,
player,201512060nwe,phi,AlleBe00,tackles_combined,1,,,,,
player,201512060nwe,phi,AlleBe00,tackles_solo,0,,,,,
player,201512060nwe,phi,AlleBe00,tackles_assists,1,,,,,
player,201512060nwe,phi,AlleBe00,tackles_loss,0,,,,,
player,201512060nwe,phi,AlleBe00,qb_hits,0,,,,,
player,201512060nwe,phi,AlleBe00,fumbles_rec,0,,,,,
player,201512060nwe,phi,AlleBe00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,AlleBe00,fumbles_forced,0,,,,,
player,201512060nwe,phi,BurtTr01,def_int,0,,,,,
player,201512060nwe,phi,BurtTr01,def_int_yds,0,,,,,
player,201512060nwe,phi,BurtTr01,def_int_td,0,,,,,
player,201512060nwe,phi,BurtTr01,def_int_long,0,,,,,
player,201512060nwe,phi,BurtTr01,pass_defended,0,,,,,
player,201512060nwe,phi,BurtTr01,sacks,0.0,,,,,
player,201512060nwe,phi,BurtTr01,tackles_combined,1,,,,,
player,201512060nwe,phi,BurtTr01,tackles_solo,1,,,,,
player,201512060nwe,phi,BurtTr01,tackles_assists,0,,,,,
player,201512060nwe,phi,BurtTr01,tackles_loss,0,,,,,
player,201512060nwe,phi,BurtTr01,qb_hits,0,,,,,
player,201512060nwe,phi,BurtTr01,fumbles_rec,0,,,,,
player,201512060nwe,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,BurtTr01,fumbles_forced,0,,,,,
player,201512060nwe,phi,CurrVi00,def_int,0,,,,,
player,201512060nwe,phi,CurrVi00,def_int_yds,0,,,,,
player,201512060nwe,phi,CurrVi00,def_int_td,0,,,,,
player,201512060nwe,phi,CurrVi00,def_int_long,0,,,,,
player,201512060nwe,phi,CurrVi00,pass_defended,0,,,,,
player,201512060nwe,phi,CurrVi00,sacks,0.0,,,,,
player,201512060nwe,phi,CurrVi00,tackles_combined,1,,,,,
player,201512060nwe,phi,CurrVi00,tackles_solo,1,,,,,
player,201512060nwe,phi,CurrVi00,tackles_assists,0,,,,,
player,201512060nwe,phi,CurrVi00,tackles_loss,0,,,,,
player,201512060nwe,phi,CurrVi00,qb_hits,3,,,,,
player,201512060nwe,phi,CurrVi00,fumbles_rec,0,,,,,
player,201512060nwe,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,CurrVi00,fumbles_forced,0,,,,,
player,201512060nwe,phi,LogaBe00,def_int,0,,,,,
player,201512060nwe,phi,LogaBe00,def_int_yds,0,,,,,
player,201512060nwe,phi,LogaBe00,def_int_td,0,,,,,
player,201512060nwe,phi,LogaBe00,def_int_long,0,,,,,
player,201512060nwe,phi,LogaBe00,pass_defended,0,,,,,
player,201512060nwe,phi,LogaBe00,sacks,0.0,,,,,
player,201512060nwe,phi,LogaBe00,tackles_combined,1,,,,,
player,201512060nwe,phi,LogaBe00,tackles_solo,0,,,,,
player,201512060nwe,phi,LogaBe00,tackles_assists,1,,,,,
player,201512060nwe,phi,LogaBe00,tackles_loss,0,,,,,
player,201512060nwe,phi,LogaBe00,qb_hits,0,,,,,
player,201512060nwe,phi,LogaBe00,fumbles_rec,0,,,,,
player,201512060nwe,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,LogaBe00,fumbles_forced,0,,,,,
player,201512060nwe,phi,MaraCh99,def_int,0,,,,,
player,201512060nwe,phi,MaraCh99,def_int_yds,0,,,,,
player,201512060nwe,phi,MaraCh99,def_int_td,0,,,,,
player,201512060nwe,phi,MaraCh99,def_int_long,0,,,,,
player,201512060nwe,phi,MaraCh99,pass_defended,0,,,,,
player,201512060nwe,phi,MaraCh99,sacks,0.0,,,,,
player,201512060nwe,phi,MaraCh99,tackles_combined,1,,,,,
player,201512060nwe,phi,MaraCh99,tackles_solo,0,,,,,
player,201512060nwe,phi,MaraCh99,tackles_assists,1,,,,,
player,201512060nwe,phi,MaraCh99,tackles_loss,0,,,,,
player,201512060nwe,phi,MaraCh99,qb_hits,0,,,,,
player,201512060nwe,phi,MaraCh99,fumbles_rec,0,,,,,
player,201512060nwe,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,MaraCh99,fumbles_forced,0,,,,,
player,201512060nwe,phi,RyanDe20,def_int,0,,,,,
player,201512060nwe,phi,RyanDe20,def_int_yds,0,,,,,
player,201512060nwe,phi,RyanDe20,def_int_td,0,,,,,
player,201512060nwe,phi,RyanDe20,def_int_long,0,,,,,
player,201512060nwe,phi,RyanDe20,pass_defended,0,,,,,
player,201512060nwe,phi,RyanDe20,sacks,0.0,,,,,
player,201512060nwe,phi,RyanDe20,tackles_combined,1,,,,,
player,201512060nwe,phi,RyanDe20,tackles_solo,0,,,,,
player,201512060nwe,phi,RyanDe20,tackles_assists,1,,,,,
player,201512060nwe,phi,RyanDe20,tackles_loss,0,,,,,
player,201512060nwe,phi,RyanDe20,qb_hits,0,,,,,
player,201512060nwe,phi,RyanDe20,fumbles_rec,0,,,,,
player,201512060nwe,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,RyanDe20,fumbles_forced,0,,,,,
player,201512060nwe,phi,SmitMa03,def_int,0,,,,,
player,201512060nwe,phi,SmitMa03,def_int_yds,0,,,,,
player,201512060nwe,phi,SmitMa03,def_int_td,0,,,,,
player,201512060nwe,phi,SmitMa03,def_int_long,0,,,,,
player,201512060nwe,phi,SmitMa03,pass_defended,0,,,,,
player,201512060nwe,phi,SmitMa03,sacks,0.0,,,,,
player,201512060nwe,phi,SmitMa03,tackles_combined,1,,,,,
player,201512060nwe,phi,SmitMa03,tackles_solo,1,,,,,
player,201512060nwe,phi,SmitMa03,tackles_assists,0,,,,,
player,201512060nwe,phi,SmitMa03,tackles_loss,0,,,,,
player,201512060nwe,phi,SmitMa03,qb_hits,0,,,,,
player,201512060nwe,phi,SmitMa03,fumbles_rec,0,,,,,
player,201512060nwe,phi,SmitMa03,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,SmitMa03,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,SmitMa03,fumbles_forced,0,,,,,
player,201512060nwe,phi,WatkJa01,def_int,0,,,,,
player,201512060nwe,phi,WatkJa01,def_int_yds,0,,,,,
player,201512060nwe,phi,WatkJa01,def_int_td,0,,,,,
player,201512060nwe,phi,WatkJa01,def_int_long,0,,,,,
player,201512060nwe,phi,WatkJa01,pass_defended,0,,,,,
player,201512060nwe,phi,WatkJa01,sacks,0.0,,,,,
player,201512060nwe,phi,WatkJa01,tackles_combined,1,,,,,
player,201512060nwe,phi,WatkJa01,tackles_solo,1,,,,,
player,201512060nwe,phi,WatkJa01,tackles_assists,0,,,,,
player,201512060nwe,phi,WatkJa01,tackles_loss,0,,,,,
player,201512060nwe,phi,WatkJa01,qb_hits,0,,,,,
player,201512060nwe,phi,WatkJa01,fumbles_rec,0,,,,,
player,201512060nwe,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201512060nwe,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201512060nwe,phi,WatkJa01,fumbles_forced,0,,,,,
player,201512060nwe,nwe,MayoJe99,def_int,0,,,,,
player,201512060nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201512060nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201512060nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201512060nwe,nwe,MayoJe99,pass_defended,1,,,,,
player,201512060nwe,nwe,MayoJe99,sacks,1.0,,,,,
player,201512060nwe,nwe,MayoJe99,tackles_combined,4,,,,,
player,201512060nwe,nwe,MayoJe99,tackles_solo,2,,,,,
player,201512060nwe,nwe,MayoJe99,tackles_assists,2,,,,,
player,201512060nwe,nwe,MayoJe99,tackles_loss,1,,,,,
player,201512060nwe,nwe,MayoJe99,qb_hits,1,,,,,
player,201512060nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201512060nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201512060nwe,nwe,CollJa00,def_int,0,,,,,
player,201512060nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201512060nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201512060nwe,nwe,CollJa00,pass_defended,1,,,,,
player,201512060nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201512060nwe,nwe,CollJa00,tackles_combined,8,,,,,
player,201512060nwe,nwe,CollJa00,tackles_solo,3,,,,,
player,201512060nwe,nwe,CollJa00,tackles_assists,5,,,,,
player,201512060nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201512060nwe,nwe,CollJa00,qb_hits,1,,,,,
player,201512060nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,CollJa00,fumbles_forced,1,,,,,
player,201512060nwe,nwe,McCoDe99,def_int,0,,,,,
player,201512060nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201512060nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201512060nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201512060nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201512060nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201512060nwe,nwe,McCoDe99,tackles_combined,7,,,,,
player,201512060nwe,nwe,McCoDe99,tackles_solo,3,,,,,
player,201512060nwe,nwe,McCoDe99,tackles_assists,4,,,,,
player,201512060nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201512060nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201512060nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201512060nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201512060nwe,nwe,ChunPa99,def_int,0,,,,,
player,201512060nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201512060nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201512060nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201512060nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201512060nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201512060nwe,nwe,ChunPa99,tackles_combined,6,,,,,
player,201512060nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201512060nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201512060nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201512060nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201512060nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201512060nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,ChunPa99,fumbles_forced,1,,,,,
player,201512060nwe,nwe,FreeJo01,def_int,0,,,,,
player,201512060nwe,nwe,FreeJo01,def_int_yds,0,,,,,
player,201512060nwe,nwe,FreeJo01,def_int_td,0,,,,,
player,201512060nwe,nwe,FreeJo01,def_int_long,0,,,,,
player,201512060nwe,nwe,FreeJo01,pass_defended,0,,,,,
player,201512060nwe,nwe,FreeJo01,sacks,0.0,,,,,
player,201512060nwe,nwe,FreeJo01,tackles_combined,5,,,,,
player,201512060nwe,nwe,FreeJo01,tackles_solo,2,,,,,
player,201512060nwe,nwe,FreeJo01,tackles_assists,3,,,,,
player,201512060nwe,nwe,FreeJo01,tackles_loss,0,,,,,
player,201512060nwe,nwe,FreeJo01,qb_hits,0,,,,,
player,201512060nwe,nwe,FreeJo01,fumbles_rec,0,,,,,
player,201512060nwe,nwe,FreeJo01,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,FreeJo01,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,FreeJo01,fumbles_forced,0,,,,,
player,201512060nwe,nwe,JoneCh03,def_int,0,,,,,
player,201512060nwe,nwe,JoneCh03,def_int_yds,0,,,,,
player,201512060nwe,nwe,JoneCh03,def_int_td,0,,,,,
player,201512060nwe,nwe,JoneCh03,def_int_long,0,,,,,
player,201512060nwe,nwe,JoneCh03,pass_defended,0,,,,,
player,201512060nwe,nwe,JoneCh03,sacks,0.0,,,,,
player,201512060nwe,nwe,JoneCh03,tackles_combined,4,,,,,
player,201512060nwe,nwe,JoneCh03,tackles_solo,3,,,,,
player,201512060nwe,nwe,JoneCh03,tackles_assists,1,,,,,
player,201512060nwe,nwe,JoneCh03,tackles_loss,0,,,,,
player,201512060nwe,nwe,JoneCh03,qb_hits,0,,,,,
player,201512060nwe,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201512060nwe,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201512060nwe,nwe,BranAl99,def_int,0,,,,,
player,201512060nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201512060nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201512060nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201512060nwe,nwe,BranAl99,pass_defended,0,,,,,
player,201512060nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201512060nwe,nwe,BranAl99,tackles_combined,3,,,,,
player,201512060nwe,nwe,BranAl99,tackles_solo,2,,,,,
player,201512060nwe,nwe,BranAl99,tackles_assists,1,,,,,
player,201512060nwe,nwe,BranAl99,tackles_loss,0,,,,,
player,201512060nwe,nwe,BranAl99,qb_hits,0,,,,,
player,201512060nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201512060nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201512060nwe,nwe,HarmDu00,def_int,0,,,,,
player,201512060nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201512060nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201512060nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201512060nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201512060nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201512060nwe,nwe,HarmDu00,tackles_combined,3,,,,,
player,201512060nwe,nwe,HarmDu00,tackles_solo,3,,,,,
player,201512060nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201512060nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201512060nwe,nwe,HarmDu00,qb_hits,0,,,,,
