game,2015,17,20160103,201601030car,tam,"Tampa Bay Buccaneers",10,car,"Carolina Panthers",38
player,201601030car,tam,StocLu00,fumbles_lost,0,,,,,
player,201601030car,tam,ShepRu00,pass_cmp,0,,,,,
player,201601030car,tam,ShepRu00,pass_att,0,,,,,
player,201601030car,tam,ShepRu00,pass_yds,0,,,,,
player,201601030car,tam,ShepRu00,pass_td,0,,,,,
player,201601030car,tam,ShepRu00,pass_int,0,,,,,
player,201601030car,tam,ShepRu00,pass_sacked,0,,,,,
player,201601030car,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201601030car,tam,ShepRu00,pass_long,0,,,,,
player,201601030car,tam,ShepRu00,pass_rating,,,,,,
player,201601030car,tam,ShepRu00,rush_att,0,,,,,
player,201601030car,tam,ShepRu00,rush_yds,0,,,,,
player,201601030car,tam,ShepRu00,rush_td,0,,,,,
player,201601030car,tam,ShepRu00,rush_long,0,,,,,
player,201601030car,tam,ShepRu00,targets,1,,,,,
player,201601030car,tam,ShepRu00,rec,0,,,,,
player,201601030car,tam,ShepRu00,rec_yds,0,,,,,
player,201601030car,tam,ShepRu00,rec_td,0,,,,,
player,201601030car,tam,ShepRu00,rec_long,0,,,,,
player,201601030car,tam,ShepRu00,fumbles,0,,,,,
player,201601030car,tam,ShepRu00,fumbles_lost,0,,,,,
player,201601030car,tam,HumpAd00,pass_cmp,0,,,,,
player,201601030car,tam,HumpAd00,pass_att,0,,,,,
player,201601030car,tam,HumpAd00,pass_yds,0,,,,,
player,201601030car,tam,HumpAd00,pass_td,0,,,,,
player,201601030car,tam,HumpAd00,pass_int,0,,,,,
player,201601030car,tam,HumpAd00,pass_sacked,0,,,,,
player,201601030car,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201601030car,tam,HumpAd00,pass_long,0,,,,,
player,201601030car,tam,HumpAd00,pass_rating,,,,,,
player,201601030car,tam,HumpAd00,rush_att,0,,,,,
player,201601030car,tam,HumpAd00,rush_yds,0,,,,,
player,201601030car,tam,HumpAd00,rush_td,0,,,,,
player,201601030car,tam,HumpAd00,rush_long,0,,,,,
player,201601030car,tam,HumpAd00,targets,2,,,,,
player,201601030car,tam,HumpAd00,rec,0,,,,,
player,201601030car,tam,HumpAd00,rec_yds,0,,,,,
player,201601030car,tam,HumpAd00,rec_td,0,,,,,
player,201601030car,tam,HumpAd00,rec_long,0,,,,,
player,201601030car,tam,HumpAd00,fumbles,0,,,,,
player,201601030car,tam,HumpAd00,fumbles_lost,0,,,,,
player,201601030car,car,NewtCa00,pass_cmp,21,,,,,
player,201601030car,car,NewtCa00,pass_att,26,,,,,
player,201601030car,car,NewtCa00,pass_yds,293,,,,,
player,201601030car,car,NewtCa00,pass_td,2,,,,,
player,201601030car,car,NewtCa00,pass_int,0,,,,,
player,201601030car,car,NewtCa00,pass_sacked,4,,,,,
player,201601030car,car,NewtCa00,pass_sacked_yds,38,,,,,
player,201601030car,car,NewtCa00,pass_long,41,,,,,
player,201601030car,car,NewtCa00,pass_rating,139.3,,,,,
player,201601030car,car,NewtCa00,rush_att,6,,,,,
player,201601030car,car,NewtCa00,rush_yds,10,,,,,
player,201601030car,car,NewtCa00,rush_td,2,,,,,
player,201601030car,car,NewtCa00,rush_long,4,,,,,
player,201601030car,car,NewtCa00,targets,0,,,,,
player,201601030car,car,NewtCa00,rec,0,,,,,
player,201601030car,car,NewtCa00,rec_yds,0,,,,,
player,201601030car,car,NewtCa00,rec_td,0,,,,,
player,201601030car,car,NewtCa00,rec_long,0,,,,,
player,201601030car,car,NewtCa00,fumbles,0,,,,,
player,201601030car,car,NewtCa00,fumbles_lost,0,,,,,
player,201601030car,car,TolbMi00,pass_cmp,0,,,,,
player,201601030car,car,TolbMi00,pass_att,0,,,,,
player,201601030car,car,TolbMi00,pass_yds,0,,,,,
player,201601030car,car,TolbMi00,pass_td,0,,,,,
player,201601030car,car,TolbMi00,pass_int,0,,,,,
player,201601030car,car,TolbMi00,pass_sacked,0,,,,,
player,201601030car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201601030car,car,TolbMi00,pass_long,0,,,,,
player,201601030car,car,TolbMi00,pass_rating,,,,,,
player,201601030car,car,TolbMi00,rush_att,10,,,,,
player,201601030car,car,TolbMi00,rush_yds,59,,,,,
player,201601030car,car,TolbMi00,rush_td,0,,,,,
player,201601030car,car,TolbMi00,rush_long,18,,,,,
player,201601030car,car,TolbMi00,targets,1,,,,,
player,201601030car,car,TolbMi00,rec,1,,,,,
player,201601030car,car,TolbMi00,rec_yds,5,,,,,
player,201601030car,car,TolbMi00,rec_td,0,,,,,
player,201601030car,car,TolbMi00,rec_long,5,,,,,
player,201601030car,car,TolbMi00,fumbles,0,,,,,
player,201601030car,car,TolbMi00,fumbles_lost,0,,,,,
player,201601030car,car,ArtiCa00,pass_cmp,0,,,,,
player,201601030car,car,ArtiCa00,pass_att,0,,,,,
player,201601030car,car,ArtiCa00,pass_yds,0,,,,,
player,201601030car,car,ArtiCa00,pass_td,0,,,,,
player,201601030car,car,ArtiCa00,pass_int,0,,,,,
player,201601030car,car,ArtiCa00,pass_sacked,0,,,,,
player,201601030car,car,ArtiCa00,pass_sacked_yds,0,,,,,
player,201601030car,car,ArtiCa00,pass_long,0,,,,,
player,201601030car,car,ArtiCa00,pass_rating,,,,,,
player,201601030car,car,ArtiCa00,rush_att,14,,,,,
player,201601030car,car,ArtiCa00,rush_yds,44,,,,,
player,201601030car,car,ArtiCa00,rush_td,1,,,,,
player,201601030car,car,ArtiCa00,rush_long,11,,,,,
player,201601030car,car,ArtiCa00,targets,2,,,,,
player,201601030car,car,ArtiCa00,rec,2,,,,,
player,201601030car,car,ArtiCa00,rec_yds,17,,,,,
player,201601030car,car,ArtiCa00,rec_td,0,,,,,
player,201601030car,car,ArtiCa00,rec_long,12,,,,,
player,201601030car,car,ArtiCa00,fumbles,0,,,,,
player,201601030car,car,ArtiCa00,fumbles_lost,0,,,,,
player,201601030car,car,FuncDe00,pass_cmp,0,,,,,
player,201601030car,car,FuncDe00,pass_att,0,,,,,
player,201601030car,car,FuncDe00,pass_yds,0,,,,,
player,201601030car,car,FuncDe00,pass_td,0,,,,,
player,201601030car,car,FuncDe00,pass_int,0,,,,,
player,201601030car,car,FuncDe00,pass_sacked,0,,,,,
player,201601030car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201601030car,car,FuncDe00,pass_long,0,,,,,
player,201601030car,car,FuncDe00,pass_rating,,,,,,
player,201601030car,car,FuncDe00,rush_att,0,,,,,
player,201601030car,car,FuncDe00,rush_yds,0,,,,,
player,201601030car,car,FuncDe00,rush_td,0,,,,,
player,201601030car,car,FuncDe00,rush_long,0,,,,,
player,201601030car,car,FuncDe00,targets,8,,,,,
player,201601030car,car,FuncDe00,rec,7,,,,,
player,201601030car,car,FuncDe00,rec_yds,120,,,,,
player,201601030car,car,FuncDe00,rec_td,1,,,,,
player,201601030car,car,FuncDe00,rec_long,41,,,,,
player,201601030car,car,FuncDe00,fumbles,1,,,,,
player,201601030car,car,FuncDe00,fumbles_lost,1,,,,,
player,201601030car,car,BrowPh00,pass_cmp,0,,,,,
player,201601030car,car,BrowPh00,pass_att,0,,,,,
player,201601030car,car,BrowPh00,pass_yds,0,,,,,
player,201601030car,car,BrowPh00,pass_td,0,,,,,
player,201601030car,car,BrowPh00,pass_int,0,,,,,
player,201601030car,car,BrowPh00,pass_sacked,0,,,,,
player,201601030car,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201601030car,car,BrowPh00,pass_long,0,,,,,
player,201601030car,car,BrowPh00,pass_rating,,,,,,
player,201601030car,car,BrowPh00,rush_att,0,,,,,
player,201601030car,car,BrowPh00,rush_yds,0,,,,,
player,201601030car,car,BrowPh00,rush_td,0,,,,,
player,201601030car,car,BrowPh00,rush_long,0,,,,,
player,201601030car,car,BrowPh00,targets,6,,,,,
player,201601030car,car,BrowPh00,rec,3,,,,,
player,201601030car,car,BrowPh00,rec_yds,58,,,,,
player,201601030car,car,BrowPh00,rec_td,0,,,,,
player,201601030car,car,BrowPh00,rec_long,21,,,,,
player,201601030car,car,BrowPh00,fumbles,0,,,,,
player,201601030car,car,BrowPh00,fumbles_lost,0,,,,,
player,201601030car,car,CotcJe00,pass_cmp,0,,,,,
player,201601030car,car,CotcJe00,pass_att,0,,,,,
player,201601030car,car,CotcJe00,pass_yds,0,,,,,
player,201601030car,car,CotcJe00,pass_td,0,,,,,
player,201601030car,car,CotcJe00,pass_int,0,,,,,
player,201601030car,car,CotcJe00,pass_sacked,0,,,,,
player,201601030car,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201601030car,car,CotcJe00,pass_long,0,,,,,
player,201601030car,car,CotcJe00,pass_rating,,,,,,
player,201601030car,car,CotcJe00,rush_att,0,,,,,
player,201601030car,car,CotcJe00,rush_yds,0,,,,,
player,201601030car,car,CotcJe00,rush_td,0,,,,,
player,201601030car,car,CotcJe00,rush_long,0,,,,,
player,201601030car,car,CotcJe00,targets,2,,,,,
player,201601030car,car,CotcJe00,rec,2,,,,,
player,201601030car,car,CotcJe00,rec_yds,52,,,,,
player,201601030car,car,CotcJe00,rec_td,1,,,,,
player,201601030car,car,CotcJe00,rec_long,31,,,,,
player,201601030car,car,CotcJe00,fumbles,0,,,,,
player,201601030car,car,CotcJe00,fumbles_lost,0,,,,,
player,201601030car,car,BersBr00,pass_cmp,0,,,,,
player,201601030car,car,BersBr00,pass_att,0,,,,,
player,201601030car,car,BersBr00,pass_yds,0,,,,,
player,201601030car,car,BersBr00,pass_td,0,,,,,
player,201601030car,car,BersBr00,pass_int,0,,,,,
player,201601030car,car,BersBr00,pass_sacked,0,,,,,
player,201601030car,car,BersBr00,pass_sacked_yds,0,,,,,
player,201601030car,car,BersBr00,pass_long,0,,,,,
player,201601030car,car,BersBr00,pass_rating,,,,,,
player,201601030car,car,BersBr00,rush_att,0,,,,,
player,201601030car,car,BersBr00,rush_yds,0,,,,,
player,201601030car,car,BersBr00,rush_td,0,,,,,
player,201601030car,car,BersBr00,rush_long,0,,,,,
player,201601030car,car,BersBr00,targets,2,,,,,
player,201601030car,car,BersBr00,rec,2,,,,,
player,201601030car,car,BersBr00,rec_yds,25,,,,,
player,201601030car,car,BersBr00,rec_td,0,,,,,
player,201601030car,car,BersBr00,rec_long,17,,,,,
player,201601030car,car,BersBr00,fumbles,1,,,,,
player,201601030car,car,BersBr00,fumbles_lost,1,,,,,
player,201601030car,car,OlseGr00,pass_cmp,0,,,,,
player,201601030car,car,OlseGr00,pass_att,0,,,,,
player,201601030car,car,OlseGr00,pass_yds,0,,,,,
player,201601030car,car,OlseGr00,pass_td,0,,,,,
player,201601030car,car,OlseGr00,pass_int,0,,,,,
player,201601030car,car,OlseGr00,pass_sacked,0,,,,,
player,201601030car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201601030car,car,OlseGr00,pass_long,0,,,,,
player,201601030car,car,OlseGr00,pass_rating,,,,,,
player,201601030car,car,OlseGr00,rush_att,0,,,,,
player,201601030car,car,OlseGr00,rush_yds,0,,,,,
player,201601030car,car,OlseGr00,rush_td,0,,,,,
player,201601030car,car,OlseGr00,rush_long,0,,,,,
player,201601030car,car,OlseGr00,targets,2,,,,,
player,201601030car,car,OlseGr00,rec,2,,,,,
player,201601030car,car,OlseGr00,rec_yds,16,,,,,
player,201601030car,car,OlseGr00,rec_td,0,,,,,
player,201601030car,car,OlseGr00,rec_long,10,,,,,
player,201601030car,car,OlseGr00,fumbles,0,,,,,
player,201601030car,car,OlseGr00,fumbles_lost,0,,,,,
player,201601030car,car,DickEd00,pass_cmp,0,,,,,
player,201601030car,car,DickEd00,pass_att,0,,,,,
player,201601030car,car,DickEd00,pass_yds,0,,,,,
player,201601030car,car,DickEd00,pass_td,0,,,,,
player,201601030car,car,DickEd00,pass_int,0,,,,,
player,201601030car,car,DickEd00,pass_sacked,0,,,,,
player,201601030car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201601030car,car,DickEd00,pass_long,0,,,,,
player,201601030car,car,DickEd00,pass_rating,,,,,,
player,201601030car,car,DickEd00,rush_att,0,,,,,
player,201601030car,car,DickEd00,rush_yds,0,,,,,
player,201601030car,car,DickEd00,rush_td,0,,,,,
player,201601030car,car,DickEd00,rush_long,0,,,,,
player,201601030car,car,DickEd00,targets,3,,,,,
player,201601030car,car,DickEd00,rec,2,,,,,
player,201601030car,car,DickEd00,rec_yds,0,,,,,
player,201601030car,car,DickEd00,rec_td,0,,,,,
player,201601030car,car,DickEd00,rec_long,1,,,,,
player,201601030car,car,DickEd00,fumbles,0,,,,,
player,201601030car,car,DickEd00,fumbles_lost,0,,,,,
player,201601030car,car,AndeDe00,pass_cmp,0,,,,,
player,201601030car,car,AndeDe00,pass_att,0,,,,,
player,201601030car,car,AndeDe00,pass_yds,0,,,,,
player,201601030car,car,AndeDe00,pass_td,0,,,,,
player,201601030car,car,AndeDe00,pass_int,0,,,,,
player,201601030car,car,AndeDe00,pass_sacked,0,,,,,
player,201601030car,car,AndeDe00,pass_sacked_yds,0,,,,,
player,201601030car,car,AndeDe00,pass_long,0,,,,,
player,201601030car,car,AndeDe00,pass_rating,,,,,,
player,201601030car,car,AndeDe00,rush_att,2,,,,,
player,201601030car,car,AndeDe00,rush_yds,-2,,,,,
player,201601030car,car,AndeDe00,rush_td,0,,,,,
player,201601030car,car,AndeDe00,rush_long,-1,,,,,
player,201601030car,car,AndeDe00,targets,0,,,,,
player,201601030car,car,AndeDe00,rec,0,,,,,
player,201601030car,car,AndeDe00,rec_yds,0,,,,,
player,201601030car,car,AndeDe00,rec_td,0,,,,,
player,201601030car,car,AndeDe00,rec_long,0,,,,,
player,201601030car,car,AndeDe00,fumbles,0,,,,,
player,201601030car,car,AndeDe00,fumbles_lost,0,,,,,
player,201601030car,tam,CartBr00,def_int,0,,,,,
player,201601030car,tam,CartBr00,def_int_yds,0,,,,,
player,201601030car,tam,CartBr00,def_int_td,0,,,,,
player,201601030car,tam,CartBr00,def_int_long,0,,,,,
player,201601030car,tam,CartBr00,pass_defended,0,,,,,
player,201601030car,tam,CartBr00,sacks,1.0,,,,,
player,201601030car,tam,CartBr00,tackles_combined,12,,,,,
player,201601030car,tam,CartBr00,tackles_solo,5,,,,,
player,201601030car,tam,CartBr00,tackles_assists,7,,,,,
player,201601030car,tam,CartBr00,tackles_loss,1,,,,,
player,201601030car,tam,CartBr00,qb_hits,1,,,,,
player,201601030car,tam,CartBr00,fumbles_rec,0,,,,,
player,201601030car,tam,CartBr00,fumbles_rec_yds,0,,,,,
player,201601030car,tam,CartBr00,fumbles_rec_td,0,,,,,
player,201601030car,tam,CartBr00,fumbles_forced,0,,,,,
player,201601030car,tam,DaviLa00,def_int,0,,,,,
player,201601030car,tam,DaviLa00,def_int_yds,0,,,,,
player,201601030car,tam,DaviLa00,def_int_td,0,,,,,
player,201601030car,tam,DaviLa00,def_int_long,0,,,,,
player,201601030car,tam,DaviLa00,pass_defended,0,,,,,
player,201601030car,tam,DaviLa00,sacks,1.0,,,,,
player,201601030car,tam,DaviLa00,tackles_combined,12,,,,,
player,201601030car,tam,DaviLa00,tackles_solo,4,,,,,
player,201601030car,tam,DaviLa00,tackles_assists,8,,,,,
player,201601030car,tam,DaviLa00,tackles_loss,1,,,,,
player,201601030car,tam,DaviLa00,qb_hits,1,,,,,
player,201601030car,tam,DaviLa00,fumbles_rec,2,,,,,
player,201601030car,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201601030car,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201601030car,tam,DaviLa00,fumbles_forced,1,,,,,
player,201601030car,tam,TandKe00,def_int,0,,,,,
player,201601030car,tam,TandKe00,def_int_yds,0,,,,,
player,201601030car,tam,TandKe00,def_int_td,0,,,,,
player,201601030car,tam,TandKe00,def_int_long,0,,,,,
player,201601030car,tam,TandKe00,pass_defended,0,,,,,
player,201601030car,tam,TandKe00,sacks,1.0,,,,,
player,201601030car,tam,TandKe00,tackles_combined,11,,,,,
player,201601030car,tam,TandKe00,tackles_solo,3,,,,,
player,201601030car,tam,TandKe00,tackles_assists,8,,,,,
player,201601030car,tam,TandKe00,tackles_loss,1,,,,,
player,201601030car,tam,TandKe00,qb_hits,1,,,,,
player,201601030car,tam,TandKe00,fumbles_rec,0,,,,,
player,201601030car,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201601030car,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201601030car,tam,TandKe00,fumbles_forced,0,,,,,
player,201601030car,tam,McDaTo20,def_int,0,,,,,
player,201601030car,tam,McDaTo20,def_int_yds,0,,,,,
player,201601030car,tam,McDaTo20,def_int_td,0,,,,,
player,201601030car,tam,McDaTo20,def_int_long,0,,,,,
player,201601030car,tam,McDaTo20,pass_defended,0,,,,,
player,201601030car,tam,McDaTo20,sacks,1.0,,,,,
player,201601030car,tam,McDaTo20,tackles_combined,4,,,,,
player,201601030car,tam,McDaTo20,tackles_solo,1,,,,,
player,201601030car,tam,McDaTo20,tackles_assists,3,,,,,
