game,2015,15,20151220,201512200phi,crd,"Arizona Cardinals",40,phi,"Philadelphia Eagles",17
player,201512200phi,crd,PalmCa00,rush_long,0,,,,,
player,201512200phi,crd,PalmCa00,targets,0,,,,,
player,201512200phi,crd,PalmCa00,rec,0,,,,,
player,201512200phi,crd,PalmCa00,rec_yds,0,,,,,
player,201512200phi,crd,PalmCa00,rec_td,0,,,,,
player,201512200phi,crd,PalmCa00,rec_long,0,,,,,
player,201512200phi,crd,PalmCa00,fumbles,0,,,,,
player,201512200phi,crd,PalmCa00,fumbles_lost,0,,,,,
player,201512200phi,crd,StanDr00,pass_cmp,0,,,,,
player,201512200phi,crd,StanDr00,pass_att,1,,,,,
player,201512200phi,crd,StanDr00,pass_yds,0,,,,,
player,201512200phi,crd,StanDr00,pass_td,0,,,,,
player,201512200phi,crd,StanDr00,pass_int,0,,,,,
player,201512200phi,crd,StanDr00,pass_sacked,0,,,,,
player,201512200phi,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201512200phi,crd,StanDr00,pass_long,0,,,,,
player,201512200phi,crd,StanDr00,pass_rating,39.6,,,,,
player,201512200phi,crd,StanDr00,rush_att,2,,,,,
player,201512200phi,crd,StanDr00,rush_yds,-2,,,,,
player,201512200phi,crd,StanDr00,rush_td,0,,,,,
player,201512200phi,crd,StanDr00,rush_long,-1,,,,,
player,201512200phi,crd,StanDr00,targets,0,,,,,
player,201512200phi,crd,StanDr00,rec,0,,,,,
player,201512200phi,crd,StanDr00,rec_yds,0,,,,,
player,201512200phi,crd,StanDr00,rec_td,0,,,,,
player,201512200phi,crd,StanDr00,rec_long,0,,,,,
player,201512200phi,crd,StanDr00,fumbles,0,,,,,
player,201512200phi,crd,StanDr00,fumbles_lost,0,,,,,
player,201512200phi,crd,JohnDa08,pass_cmp,0,,,,,
player,201512200phi,crd,JohnDa08,pass_att,0,,,,,
player,201512200phi,crd,JohnDa08,pass_yds,0,,,,,
player,201512200phi,crd,JohnDa08,pass_td,0,,,,,
player,201512200phi,crd,JohnDa08,pass_int,0,,,,,
player,201512200phi,crd,JohnDa08,pass_sacked,0,,,,,
player,201512200phi,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201512200phi,crd,JohnDa08,pass_long,0,,,,,
player,201512200phi,crd,JohnDa08,pass_rating,,,,,,
player,201512200phi,crd,JohnDa08,rush_att,29,,,,,
player,201512200phi,crd,JohnDa08,rush_yds,187,,,,,
player,201512200phi,crd,JohnDa08,rush_td,3,,,,,
player,201512200phi,crd,JohnDa08,rush_long,47,,,,,
player,201512200phi,crd,JohnDa08,targets,4,,,,,
player,201512200phi,crd,JohnDa08,rec,4,,,,,
player,201512200phi,crd,JohnDa08,rec_yds,42,,,,,
player,201512200phi,crd,JohnDa08,rec_td,0,,,,,
player,201512200phi,crd,JohnDa08,rec_long,12,,,,,
player,201512200phi,crd,JohnDa08,fumbles,0,,,,,
player,201512200phi,crd,JohnDa08,fumbles_lost,0,,,,,
player,201512200phi,crd,WillKe05,pass_cmp,0,,,,,
player,201512200phi,crd,WillKe05,pass_att,0,,,,,
player,201512200phi,crd,WillKe05,pass_yds,0,,,,,
player,201512200phi,crd,WillKe05,pass_td,0,,,,,
player,201512200phi,crd,WillKe05,pass_int,0,,,,,
player,201512200phi,crd,WillKe05,pass_sacked,0,,,,,
player,201512200phi,crd,WillKe05,pass_sacked_yds,0,,,,,
player,201512200phi,crd,WillKe05,pass_long,0,,,,,
player,201512200phi,crd,WillKe05,pass_rating,,,,,,
player,201512200phi,crd,WillKe05,rush_att,6,,,,,
player,201512200phi,crd,WillKe05,rush_yds,34,,,,,
player,201512200phi,crd,WillKe05,rush_td,0,,,,,
player,201512200phi,crd,WillKe05,rush_long,18,,,,,
player,201512200phi,crd,WillKe05,targets,1,,,,,
player,201512200phi,crd,WillKe05,rec,1,,,,,
player,201512200phi,crd,WillKe05,rec_yds,12,,,,,
player,201512200phi,crd,WillKe05,rec_td,0,,,,,
player,201512200phi,crd,WillKe05,rec_long,12,,,,,
player,201512200phi,crd,WillKe05,fumbles,0,,,,,
player,201512200phi,crd,WillKe05,fumbles_lost,0,,,,,
player,201512200phi,crd,TaylSt00,pass_cmp,0,,,,,
player,201512200phi,crd,TaylSt00,pass_att,0,,,,,
player,201512200phi,crd,TaylSt00,pass_yds,0,,,,,
player,201512200phi,crd,TaylSt00,pass_td,0,,,,,
player,201512200phi,crd,TaylSt00,pass_int,0,,,,,
player,201512200phi,crd,TaylSt00,pass_sacked,0,,,,,
player,201512200phi,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201512200phi,crd,TaylSt00,pass_long,0,,,,,
player,201512200phi,crd,TaylSt00,pass_rating,,,,,,
player,201512200phi,crd,TaylSt00,rush_att,2,,,,,
player,201512200phi,crd,TaylSt00,rush_yds,11,,,,,
player,201512200phi,crd,TaylSt00,rush_td,0,,,,,
player,201512200phi,crd,TaylSt00,rush_long,10,,,,,
player,201512200phi,crd,TaylSt00,targets,0,,,,,
player,201512200phi,crd,TaylSt00,rec,0,,,,,
player,201512200phi,crd,TaylSt00,rec_yds,0,,,,,
player,201512200phi,crd,TaylSt00,rec_td,0,,,,,
player,201512200phi,crd,TaylSt00,rec_long,0,,,,,
player,201512200phi,crd,TaylSt00,fumbles,0,,,,,
player,201512200phi,crd,TaylSt00,fumbles_lost,0,,,,,
player,201512200phi,crd,FloyMi00,pass_cmp,0,,,,,
player,201512200phi,crd,FloyMi00,pass_att,0,,,,,
player,201512200phi,crd,FloyMi00,pass_yds,0,,,,,
player,201512200phi,crd,FloyMi00,pass_td,0,,,,,
player,201512200phi,crd,FloyMi00,pass_int,0,,,,,
player,201512200phi,crd,FloyMi00,pass_sacked,0,,,,,
player,201512200phi,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201512200phi,crd,FloyMi00,pass_long,0,,,,,
player,201512200phi,crd,FloyMi00,pass_rating,,,,,,
player,201512200phi,crd,FloyMi00,rush_att,0,,,,,
player,201512200phi,crd,FloyMi00,rush_yds,0,,,,,
player,201512200phi,crd,FloyMi00,rush_td,0,,,,,
player,201512200phi,crd,FloyMi00,rush_long,0,,,,,
player,201512200phi,crd,FloyMi00,targets,8,,,,,
player,201512200phi,crd,FloyMi00,rec,5,,,,,
player,201512200phi,crd,FloyMi00,rec_yds,70,,,,,
player,201512200phi,crd,FloyMi00,rec_td,0,,,,,
player,201512200phi,crd,FloyMi00,rec_long,29,,,,,
player,201512200phi,crd,FloyMi00,fumbles,0,,,,,
player,201512200phi,crd,FloyMi00,fumbles_lost,0,,,,,
player,201512200phi,crd,FellDa01,pass_cmp,0,,,,,
player,201512200phi,crd,FellDa01,pass_att,0,,,,,
player,201512200phi,crd,FellDa01,pass_yds,0,,,,,
player,201512200phi,crd,FellDa01,pass_td,0,,,,,
player,201512200phi,crd,FellDa01,pass_int,0,,,,,
player,201512200phi,crd,FellDa01,pass_sacked,0,,,,,
player,201512200phi,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201512200phi,crd,FellDa01,pass_long,0,,,,,
player,201512200phi,crd,FellDa01,pass_rating,,,,,,
player,201512200phi,crd,FellDa01,rush_att,0,,,,,
player,201512200phi,crd,FellDa01,rush_yds,0,,,,,
player,201512200phi,crd,FellDa01,rush_td,0,,,,,
player,201512200phi,crd,FellDa01,rush_long,0,,,,,
player,201512200phi,crd,FellDa01,targets,3,,,,,
player,201512200phi,crd,FellDa01,rec,3,,,,,
player,201512200phi,crd,FellDa01,rec_yds,54,,,,,
player,201512200phi,crd,FellDa01,rec_td,0,,,,,
player,201512200phi,crd,FellDa01,rec_long,36,,,,,
player,201512200phi,crd,FellDa01,fumbles,0,,,,,
player,201512200phi,crd,FellDa01,fumbles_lost,0,,,,,
player,201512200phi,crd,FitzLa00,pass_cmp,0,,,,,
player,201512200phi,crd,FitzLa00,pass_att,0,,,,,
player,201512200phi,crd,FitzLa00,pass_yds,0,,,,,
player,201512200phi,crd,FitzLa00,pass_td,0,,,,,
player,201512200phi,crd,FitzLa00,pass_int,0,,,,,
player,201512200phi,crd,FitzLa00,pass_sacked,0,,,,,
player,201512200phi,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201512200phi,crd,FitzLa00,pass_long,0,,,,,
player,201512200phi,crd,FitzLa00,pass_rating,,,,,,
player,201512200phi,crd,FitzLa00,rush_att,0,,,,,
player,201512200phi,crd,FitzLa00,rush_yds,0,,,,,
player,201512200phi,crd,FitzLa00,rush_td,0,,,,,
player,201512200phi,crd,FitzLa00,rush_long,0,,,,,
player,201512200phi,crd,FitzLa00,targets,5,,,,,
player,201512200phi,crd,FitzLa00,rec,3,,,,,
player,201512200phi,crd,FitzLa00,rec_yds,43,,,,,
player,201512200phi,crd,FitzLa00,rec_td,0,,,,,
player,201512200phi,crd,FitzLa00,rec_long,20,,,,,
player,201512200phi,crd,FitzLa00,fumbles,0,,,,,
player,201512200phi,crd,FitzLa00,fumbles_lost,0,,,,,
player,201512200phi,crd,BrowJo02,pass_cmp,0,,,,,
player,201512200phi,crd,BrowJo02,pass_att,0,,,,,
player,201512200phi,crd,BrowJo02,pass_yds,0,,,,,
player,201512200phi,crd,BrowJo02,pass_td,0,,,,,
player,201512200phi,crd,BrowJo02,pass_int,0,,,,,
player,201512200phi,crd,BrowJo02,pass_sacked,0,,,,,
player,201512200phi,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201512200phi,crd,BrowJo02,pass_long,0,,,,,
player,201512200phi,crd,BrowJo02,pass_rating,,,,,,
player,201512200phi,crd,BrowJo02,rush_att,0,,,,,
player,201512200phi,crd,BrowJo02,rush_yds,0,,,,,
player,201512200phi,crd,BrowJo02,rush_td,0,,,,,
player,201512200phi,crd,BrowJo02,rush_long,0,,,,,
player,201512200phi,crd,BrowJo02,targets,9,,,,,
player,201512200phi,crd,BrowJo02,rec,3,,,,,
player,201512200phi,crd,BrowJo02,rec_yds,38,,,,,
player,201512200phi,crd,BrowJo02,rec_td,1,,,,,
player,201512200phi,crd,BrowJo02,rec_long,19,,,,,
player,201512200phi,crd,BrowJo02,fumbles,0,,,,,
player,201512200phi,crd,BrowJo02,fumbles_lost,0,,,,,
player,201512200phi,crd,BrowJa03,pass_cmp,0,,,,,
player,201512200phi,crd,BrowJa03,pass_att,0,,,,,
player,201512200phi,crd,BrowJa03,pass_yds,0,,,,,
player,201512200phi,crd,BrowJa03,pass_td,0,,,,,
player,201512200phi,crd,BrowJa03,pass_int,0,,,,,
player,201512200phi,crd,BrowJa03,pass_sacked,0,,,,,
player,201512200phi,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201512200phi,crd,BrowJa03,pass_long,0,,,,,
player,201512200phi,crd,BrowJa03,pass_rating,,,,,,
player,201512200phi,crd,BrowJa03,rush_att,0,,,,,
player,201512200phi,crd,BrowJa03,rush_yds,0,,,,,
player,201512200phi,crd,BrowJa03,rush_td,0,,,,,
player,201512200phi,crd,BrowJa03,rush_long,0,,,,,
player,201512200phi,crd,BrowJa03,targets,1,,,,,
player,201512200phi,crd,BrowJa03,rec,1,,,,,
player,201512200phi,crd,BrowJa03,rec_yds,15,,,,,
player,201512200phi,crd,BrowJa03,rec_td,0,,,,,
player,201512200phi,crd,BrowJa03,rec_long,15,,,,,
player,201512200phi,crd,BrowJa03,fumbles,0,,,,,
player,201512200phi,crd,BrowJa03,fumbles_lost,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_cmp,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_att,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_yds,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_td,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_int,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_sacked,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_long,0,,,,,
player,201512200phi,crd,NelsJJ00,pass_rating,,,,,,
player,201512200phi,crd,NelsJJ00,rush_att,0,,,,,
player,201512200phi,crd,NelsJJ00,rush_yds,0,,,,,
player,201512200phi,crd,NelsJJ00,rush_td,0,,,,,
player,201512200phi,crd,NelsJJ00,rush_long,0,,,,,
player,201512200phi,crd,NelsJJ00,targets,1,,,,,
player,201512200phi,crd,NelsJJ00,rec,0,,,,,
player,201512200phi,crd,NelsJJ00,rec_yds,0,,,,,
player,201512200phi,crd,NelsJJ00,rec_td,0,,,,,
player,201512200phi,crd,NelsJJ00,rec_long,0,,,,,
player,201512200phi,crd,NelsJJ00,fumbles,0,,,,,
player,201512200phi,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201512200phi,phi,BradSa00,pass_cmp,28,,,,,
player,201512200phi,phi,BradSa00,pass_att,41,,,,,
player,201512200phi,phi,BradSa00,pass_yds,361,,,,,
player,201512200phi,phi,BradSa00,pass_td,2,,,,,
player,201512200phi,phi,BradSa00,pass_int,2,,,,,
player,201512200phi,phi,BradSa00,pass_sacked,2,,,,,
player,201512200phi,phi,BradSa00,pass_sacked_yds,11,,,,,
player,201512200phi,phi,BradSa00,pass_long,78,,,,,
player,201512200phi,phi,BradSa00,pass_rating,91.6,,,,,
player,201512200phi,phi,BradSa00,rush_att,1,,,,,
player,201512200phi,phi,BradSa00,rush_yds,4,,,,,
player,201512200phi,phi,BradSa00,rush_td,0,,,,,
player,201512200phi,phi,BradSa00,rush_long,4,,,,,
player,201512200phi,phi,BradSa00,targets,0,,,,,
player,201512200phi,phi,BradSa00,rec,0,,,,,
player,201512200phi,phi,BradSa00,rec_yds,0,,,,,
player,201512200phi,phi,BradSa00,rec_td,0,,,,,
player,201512200phi,phi,BradSa00,rec_long,0,,,,,
player,201512200phi,phi,BradSa00,fumbles,1,,,,,
player,201512200phi,phi,BradSa00,fumbles_lost,1,,,,,
player,201512200phi,phi,MathRy00,pass_cmp,0,,,,,
player,201512200phi,phi,MathRy00,pass_att,0,,,,,
player,201512200phi,phi,MathRy00,pass_yds,0,,,,,
player,201512200phi,phi,MathRy00,pass_td,0,,,,,
player,201512200phi,phi,MathRy00,pass_int,0,,,,,
player,201512200phi,phi,MathRy00,pass_sacked,0,,,,,
player,201512200phi,phi,MathRy00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,MathRy00,pass_long,0,,,,,
player,201512200phi,phi,MathRy00,pass_rating,,,,,,
player,201512200phi,phi,MathRy00,rush_att,11,,,,,
player,201512200phi,phi,MathRy00,rush_yds,58,,,,,
player,201512200phi,phi,MathRy00,rush_td,0,,,,,
player,201512200phi,phi,MathRy00,rush_long,20,,,,,
player,201512200phi,phi,MathRy00,targets,2,,,,,
player,201512200phi,phi,MathRy00,rec,1,,,,,
player,201512200phi,phi,MathRy00,rec_yds,3,,,,,
player,201512200phi,phi,MathRy00,rec_td,0,,,,,
player,201512200phi,phi,MathRy00,rec_long,3,,,,,
player,201512200phi,phi,MathRy00,fumbles,1,,,,,
player,201512200phi,phi,MathRy00,fumbles_lost,1,,,,,
player,201512200phi,phi,SproDa00,pass_cmp,0,,,,,
player,201512200phi,phi,SproDa00,pass_att,0,,,,,
player,201512200phi,phi,SproDa00,pass_yds,0,,,,,
player,201512200phi,phi,SproDa00,pass_td,0,,,,,
player,201512200phi,phi,SproDa00,pass_int,0,,,,,
player,201512200phi,phi,SproDa00,pass_sacked,0,,,,,
player,201512200phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,SproDa00,pass_long,0,,,,,
player,201512200phi,phi,SproDa00,pass_rating,,,,,,
player,201512200phi,phi,SproDa00,rush_att,6,,,,,
player,201512200phi,phi,SproDa00,rush_yds,9,,,,,
player,201512200phi,phi,SproDa00,rush_td,0,,,,,
player,201512200phi,phi,SproDa00,rush_long,3,,,,,
player,201512200phi,phi,SproDa00,targets,4,,,,,
player,201512200phi,phi,SproDa00,rec,3,,,,,
player,201512200phi,phi,SproDa00,rec_yds,16,,,,,
player,201512200phi,phi,SproDa00,rec_td,0,,,,,
player,201512200phi,phi,SproDa00,rec_long,6,,,,,
player,201512200phi,phi,SproDa00,fumbles,0,,,,,
player,201512200phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201512200phi,phi,MurrDe00,pass_cmp,0,,,,,
player,201512200phi,phi,MurrDe00,pass_att,0,,,,,
player,201512200phi,phi,MurrDe00,pass_yds,0,,,,,
player,201512200phi,phi,MurrDe00,pass_td,0,,,,,
player,201512200phi,phi,MurrDe00,pass_int,0,,,,,
player,201512200phi,phi,MurrDe00,pass_sacked,0,,,,,
player,201512200phi,phi,MurrDe00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,MurrDe00,pass_long,0,,,,,
player,201512200phi,phi,MurrDe00,pass_rating,,,,,,
player,201512200phi,phi,MurrDe00,rush_att,2,,,,,
player,201512200phi,phi,MurrDe00,rush_yds,3,,,,,
player,201512200phi,phi,MurrDe00,rush_td,0,,,,,
player,201512200phi,phi,MurrDe00,rush_long,2,,,,,
player,201512200phi,phi,MurrDe00,targets,0,,,,,
player,201512200phi,phi,MurrDe00,rec,0,,,,,
player,201512200phi,phi,MurrDe00,rec_yds,0,,,,,
player,201512200phi,phi,MurrDe00,rec_td,0,,,,,
player,201512200phi,phi,MurrDe00,rec_long,0,,,,,
player,201512200phi,phi,MurrDe00,fumbles,0,,,,,
player,201512200phi,phi,MurrDe00,fumbles_lost,0,,,,,
player,201512200phi,phi,MattJo00,pass_cmp,0,,,,,
player,201512200phi,phi,MattJo00,pass_att,0,,,,,
player,201512200phi,phi,MattJo00,pass_yds,0,,,,,
player,201512200phi,phi,MattJo00,pass_td,0,,,,,
player,201512200phi,phi,MattJo00,pass_int,0,,,,,
player,201512200phi,phi,MattJo00,pass_sacked,0,,,,,
player,201512200phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,MattJo00,pass_long,0,,,,,
player,201512200phi,phi,MattJo00,pass_rating,,,,,,
player,201512200phi,phi,MattJo00,rush_att,0,,,,,
player,201512200phi,phi,MattJo00,rush_yds,0,,,,,
player,201512200phi,phi,MattJo00,rush_td,0,,,,,
player,201512200phi,phi,MattJo00,rush_long,0,,,,,
player,201512200phi,phi,MattJo00,targets,11,,,,,
player,201512200phi,phi,MattJo00,rec,8,,,,,
player,201512200phi,phi,MattJo00,rec_yds,159,,,,,
player,201512200phi,phi,MattJo00,rec_td,1,,,,,
player,201512200phi,phi,MattJo00,rec_long,78,,,,,
player,201512200phi,phi,MattJo00,fumbles,0,,,,,
player,201512200phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_att,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_td,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_int,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_long,0,,,,,
player,201512200phi,phi,ErtzZa00,pass_rating,,,,,,
player,201512200phi,phi,ErtzZa00,rush_att,0,,,,,
player,201512200phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201512200phi,phi,ErtzZa00,rush_td,0,,,,,
player,201512200phi,phi,ErtzZa00,rush_long,0,,,,,
player,201512200phi,phi,ErtzZa00,targets,13,,,,,
player,201512200phi,phi,ErtzZa00,rec,8,,,,,
player,201512200phi,phi,ErtzZa00,rec_yds,78,,,,,
player,201512200phi,phi,ErtzZa00,rec_td,1,,,,,
player,201512200phi,phi,ErtzZa00,rec_long,22,,,,,
player,201512200phi,phi,ErtzZa00,fumbles,0,,,,,
player,201512200phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201512200phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201512200phi,phi,HuffJo00,pass_att,0,,,,,
player,201512200phi,phi,HuffJo00,pass_yds,0,,,,,
player,201512200phi,phi,HuffJo00,pass_td,0,,,,,
player,201512200phi,phi,HuffJo00,pass_int,0,,,,,
player,201512200phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201512200phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,HuffJo00,pass_long,0,,,,,
player,201512200phi,phi,HuffJo00,pass_rating,,,,,,
player,201512200phi,phi,HuffJo00,rush_att,0,,,,,
player,201512200phi,phi,HuffJo00,rush_yds,0,,,,,
player,201512200phi,phi,HuffJo00,rush_td,0,,,,,
player,201512200phi,phi,HuffJo00,rush_long,0,,,,,
player,201512200phi,phi,HuffJo00,targets,4,,,,,
player,201512200phi,phi,HuffJo00,rec,4,,,,,
player,201512200phi,phi,HuffJo00,rec_yds,52,,,,,
player,201512200phi,phi,HuffJo00,rec_td,0,,,,,
player,201512200phi,phi,HuffJo00,rec_long,22,,,,,
player,201512200phi,phi,HuffJo00,fumbles,0,,,,,
player,201512200phi,phi,HuffJo00,fumbles_lost,0,,,,,
player,201512200phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201512200phi,phi,CeleBr00,pass_att,0,,,,,
player,201512200phi,phi,CeleBr00,pass_yds,0,,,,,
player,201512200phi,phi,CeleBr00,pass_td,0,,,,,
player,201512200phi,phi,CeleBr00,pass_int,0,,,,,
player,201512200phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201512200phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,CeleBr00,pass_long,0,,,,,
player,201512200phi,phi,CeleBr00,pass_rating,,,,,,
player,201512200phi,phi,CeleBr00,rush_att,0,,,,,
player,201512200phi,phi,CeleBr00,rush_yds,0,,,,,
player,201512200phi,phi,CeleBr00,rush_td,0,,,,,
player,201512200phi,phi,CeleBr00,rush_long,0,,,,,
player,201512200phi,phi,CeleBr00,targets,2,,,,,
player,201512200phi,phi,CeleBr00,rec,2,,,,,
player,201512200phi,phi,CeleBr00,rec_yds,31,,,,,
player,201512200phi,phi,CeleBr00,rec_td,0,,,,,
player,201512200phi,phi,CeleBr00,rec_long,21,,,,,
player,201512200phi,phi,CeleBr00,fumbles,0,,,,,
player,201512200phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201512200phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201512200phi,phi,CoopRi00,pass_att,0,,,,,
player,201512200phi,phi,CoopRi00,pass_yds,0,,,,,
player,201512200phi,phi,CoopRi00,pass_td,0,,,,,
player,201512200phi,phi,CoopRi00,pass_int,0,,,,,
player,201512200phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201512200phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,CoopRi00,pass_long,0,,,,,
player,201512200phi,phi,CoopRi00,pass_rating,,,,,,
player,201512200phi,phi,CoopRi00,rush_att,0,,,,,
player,201512200phi,phi,CoopRi00,rush_yds,0,,,,,
player,201512200phi,phi,CoopRi00,rush_td,0,,,,,
player,201512200phi,phi,CoopRi00,rush_long,0,,,,,
player,201512200phi,phi,CoopRi00,targets,4,,,,,
player,201512200phi,phi,CoopRi00,rec,2,,,,,
player,201512200phi,phi,CoopRi00,rec_yds,22,,,,,
player,201512200phi,phi,CoopRi00,rec_td,0,,,,,
player,201512200phi,phi,CoopRi00,rec_long,15,,,,,
player,201512200phi,phi,CoopRi00,fumbles,0,,,,,
player,201512200phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201512200phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201512200phi,phi,AghoNe00,pass_att,0,,,,,
player,201512200phi,phi,AghoNe00,pass_yds,0,,,,,
player,201512200phi,phi,AghoNe00,pass_td,0,,,,,
player,201512200phi,phi,AghoNe00,pass_int,0,,,,,
player,201512200phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201512200phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201512200phi,phi,AghoNe00,pass_long,0,,,,,
player,201512200phi,phi,AghoNe00,pass_rating,,,,,,
player,201512200phi,phi,AghoNe00,rush_att,0,,,,,
player,201512200phi,phi,AghoNe00,rush_yds,0,,,,,
player,201512200phi,phi,AghoNe00,rush_td,0,,,,,
player,201512200phi,phi,AghoNe00,rush_long,0,,,,,
player,201512200phi,phi,AghoNe00,targets,1,,,,,
player,201512200phi,phi,AghoNe00,rec,0,,,,,
player,201512200phi,phi,AghoNe00,rec_yds,0,,,,,
player,201512200phi,phi,AghoNe00,rec_td,0,,,,,
player,201512200phi,phi,AghoNe00,rec_long,0,,,,,
player,201512200phi,phi,AghoNe00,fumbles,0,,,,,
player,201512200phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201512200phi,crd,BucaDe00,def_int,1,,,,,
player,201512200phi,crd,BucaDe00,def_int_yds,39,,,,,
player,201512200phi,crd,BucaDe00,def_int_td,1,,,,,
player,201512200phi,crd,BucaDe00,def_int_long,39,,,,,
player,201512200phi,crd,BucaDe00,pass_defended,1,,,,,
player,201512200phi,crd,BucaDe00,sacks,0.0,,,,,
player,201512200phi,crd,BucaDe00,tackles_combined,11,,,,,
player,201512200phi,crd,BucaDe00,tackles_solo,9,,,,,
player,201512200phi,crd,BucaDe00,tackles_assists,2,,,,,
player,201512200phi,crd,BucaDe00,tackles_loss,0,,,,,
player,201512200phi,crd,BucaDe00,qb_hits,0,,,,,
player,201512200phi,crd,BucaDe00,fumbles_rec,0,,,,,
player,201512200phi,crd,BucaDe00,fumbles_rec_yds,0,,,,,
