game,2015,12,20151130,201511300cle,rav,"Baltimore Ravens",33,cle,"Cleveland Browns",27
player,201511300cle,rav,AlleJa01,pass_int,0,,,,,
player,201511300cle,rav,AlleJa01,pass_sacked,0,,,,,
player,201511300cle,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201511300cle,rav,AlleJa01,pass_long,0,,,,,
player,201511300cle,rav,AlleJa01,pass_rating,,,,,,
player,201511300cle,rav,AlleJa01,rush_att,12,,,,,
player,201511300cle,rav,AlleJa01,rush_yds,55,,,,,
player,201511300cle,rav,AlleJa01,rush_td,0,,,,,
player,201511300cle,rav,AlleJa01,rush_long,21,,,,,
player,201511300cle,rav,AlleJa01,targets,5,,,,,
player,201511300cle,rav,AlleJa01,rec,4,,,,,
player,201511300cle,rav,AlleJa01,rec_yds,29,,,,,
player,201511300cle,rav,AlleJa01,rec_td,1,,,,,
player,201511300cle,rav,AlleJa01,rec_long,13,,,,,
player,201511300cle,rav,AlleJa01,fumbles,0,,,,,
player,201511300cle,rav,AlleJa01,fumbles_lost,0,,,,,
player,201511300cle,rav,WestTe00,pass_cmp,0,,,,,
player,201511300cle,rav,WestTe00,pass_att,0,,,,,
player,201511300cle,rav,WestTe00,pass_yds,0,,,,,
player,201511300cle,rav,WestTe00,pass_td,0,,,,,
player,201511300cle,rav,WestTe00,pass_int,0,,,,,
player,201511300cle,rav,WestTe00,pass_sacked,0,,,,,
player,201511300cle,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,WestTe00,pass_long,0,,,,,
player,201511300cle,rav,WestTe00,pass_rating,,,,,,
player,201511300cle,rav,WestTe00,rush_att,7,,,,,
player,201511300cle,rav,WestTe00,rush_yds,37,,,,,
player,201511300cle,rav,WestTe00,rush_td,0,,,,,
player,201511300cle,rav,WestTe00,rush_long,16,,,,,
player,201511300cle,rav,WestTe00,targets,0,,,,,
player,201511300cle,rav,WestTe00,rec,0,,,,,
player,201511300cle,rav,WestTe00,rec_yds,0,,,,,
player,201511300cle,rav,WestTe00,rec_td,0,,,,,
player,201511300cle,rav,WestTe00,rec_long,0,,,,,
player,201511300cle,rav,WestTe00,fumbles,0,,,,,
player,201511300cle,rav,WestTe00,fumbles_lost,0,,,,,
player,201511300cle,rav,GiveCh00,pass_cmp,0,,,,,
player,201511300cle,rav,GiveCh00,pass_att,0,,,,,
player,201511300cle,rav,GiveCh00,pass_yds,0,,,,,
player,201511300cle,rav,GiveCh00,pass_td,0,,,,,
player,201511300cle,rav,GiveCh00,pass_int,0,,,,,
player,201511300cle,rav,GiveCh00,pass_sacked,0,,,,,
player,201511300cle,rav,GiveCh00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,GiveCh00,pass_long,0,,,,,
player,201511300cle,rav,GiveCh00,pass_rating,,,,,,
player,201511300cle,rav,GiveCh00,rush_att,1,,,,,
player,201511300cle,rav,GiveCh00,rush_yds,2,,,,,
player,201511300cle,rav,GiveCh00,rush_td,0,,,,,
player,201511300cle,rav,GiveCh00,rush_long,2,,,,,
player,201511300cle,rav,GiveCh00,targets,3,,,,,
player,201511300cle,rav,GiveCh00,rec,1,,,,,
player,201511300cle,rav,GiveCh00,rec_yds,48,,,,,
player,201511300cle,rav,GiveCh00,rec_td,0,,,,,
player,201511300cle,rav,GiveCh00,rec_long,48,,,,,
player,201511300cle,rav,GiveCh00,fumbles,0,,,,,
player,201511300cle,rav,GiveCh00,fumbles_lost,0,,,,,
player,201511300cle,rav,AikeKa00,pass_cmp,0,,,,,
player,201511300cle,rav,AikeKa00,pass_att,0,,,,,
player,201511300cle,rav,AikeKa00,pass_yds,0,,,,,
player,201511300cle,rav,AikeKa00,pass_td,0,,,,,
player,201511300cle,rav,AikeKa00,pass_int,0,,,,,
player,201511300cle,rav,AikeKa00,pass_sacked,0,,,,,
player,201511300cle,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,AikeKa00,pass_long,0,,,,,
player,201511300cle,rav,AikeKa00,pass_rating,,,,,,
player,201511300cle,rav,AikeKa00,rush_att,0,,,,,
player,201511300cle,rav,AikeKa00,rush_yds,0,,,,,
player,201511300cle,rav,AikeKa00,rush_td,0,,,,,
player,201511300cle,rav,AikeKa00,rush_long,0,,,,,
player,201511300cle,rav,AikeKa00,targets,10,,,,,
player,201511300cle,rav,AikeKa00,rec,6,,,,,
player,201511300cle,rav,AikeKa00,rec_yds,80,,,,,
player,201511300cle,rav,AikeKa00,rec_td,1,,,,,
player,201511300cle,rav,AikeKa00,rec_long,27,,,,,
player,201511300cle,rav,AikeKa00,fumbles,0,,,,,
player,201511300cle,rav,AikeKa00,fumbles_lost,0,,,,,
player,201511300cle,rav,ButlJe01,pass_cmp,0,,,,,
player,201511300cle,rav,ButlJe01,pass_att,0,,,,,
player,201511300cle,rav,ButlJe01,pass_yds,0,,,,,
player,201511300cle,rav,ButlJe01,pass_td,0,,,,,
player,201511300cle,rav,ButlJe01,pass_int,0,,,,,
player,201511300cle,rav,ButlJe01,pass_sacked,0,,,,,
player,201511300cle,rav,ButlJe01,pass_sacked_yds,0,,,,,
player,201511300cle,rav,ButlJe01,pass_long,0,,,,,
player,201511300cle,rav,ButlJe01,pass_rating,,,,,,
player,201511300cle,rav,ButlJe01,rush_att,0,,,,,
player,201511300cle,rav,ButlJe01,rush_yds,0,,,,,
player,201511300cle,rav,ButlJe01,rush_td,0,,,,,
player,201511300cle,rav,ButlJe01,rush_long,0,,,,,
player,201511300cle,rav,ButlJe01,targets,4,,,,,
player,201511300cle,rav,ButlJe01,rec,3,,,,,
player,201511300cle,rav,ButlJe01,rec_yds,27,,,,,
player,201511300cle,rav,ButlJe01,rec_td,0,,,,,
player,201511300cle,rav,ButlJe01,rec_long,9,,,,,
player,201511300cle,rav,ButlJe01,fumbles,0,,,,,
player,201511300cle,rav,ButlJe01,fumbles_lost,0,,,,,
player,201511300cle,rav,GillCr00,pass_cmp,0,,,,,
player,201511300cle,rav,GillCr00,pass_att,0,,,,,
player,201511300cle,rav,GillCr00,pass_yds,0,,,,,
player,201511300cle,rav,GillCr00,pass_td,0,,,,,
player,201511300cle,rav,GillCr00,pass_int,0,,,,,
player,201511300cle,rav,GillCr00,pass_sacked,0,,,,,
player,201511300cle,rav,GillCr00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,GillCr00,pass_long,0,,,,,
player,201511300cle,rav,GillCr00,pass_rating,,,,,,
player,201511300cle,rav,GillCr00,rush_att,0,,,,,
player,201511300cle,rav,GillCr00,rush_yds,0,,,,,
player,201511300cle,rav,GillCr00,rush_td,0,,,,,
player,201511300cle,rav,GillCr00,rush_long,0,,,,,
player,201511300cle,rav,GillCr00,targets,4,,,,,
player,201511300cle,rav,GillCr00,rec,3,,,,,
player,201511300cle,rav,GillCr00,rec_yds,20,,,,,
player,201511300cle,rav,GillCr00,rec_td,0,,,,,
player,201511300cle,rav,GillCr00,rec_long,14,,,,,
player,201511300cle,rav,GillCr00,fumbles,0,,,,,
player,201511300cle,rav,GillCr00,fumbles_lost,0,,,,,
player,201511300cle,rav,JuszKy00,pass_cmp,0,,,,,
player,201511300cle,rav,JuszKy00,pass_att,0,,,,,
player,201511300cle,rav,JuszKy00,pass_yds,0,,,,,
player,201511300cle,rav,JuszKy00,pass_td,0,,,,,
player,201511300cle,rav,JuszKy00,pass_int,0,,,,,
player,201511300cle,rav,JuszKy00,pass_sacked,0,,,,,
player,201511300cle,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,JuszKy00,pass_long,0,,,,,
player,201511300cle,rav,JuszKy00,pass_rating,,,,,,
player,201511300cle,rav,JuszKy00,rush_att,0,,,,,
player,201511300cle,rav,JuszKy00,rush_yds,0,,,,,
player,201511300cle,rav,JuszKy00,rush_td,0,,,,,
player,201511300cle,rav,JuszKy00,rush_long,0,,,,,
player,201511300cle,rav,JuszKy00,targets,4,,,,,
player,201511300cle,rav,JuszKy00,rec,2,,,,,
player,201511300cle,rav,JuszKy00,rec_yds,18,,,,,
player,201511300cle,rav,JuszKy00,rec_td,0,,,,,
player,201511300cle,rav,JuszKy00,rec_long,15,,,,,
player,201511300cle,rav,JuszKy00,fumbles,0,,,,,
player,201511300cle,rav,JuszKy00,fumbles_lost,0,,,,,
player,201511300cle,rav,BoylNi00,pass_cmp,0,,,,,
player,201511300cle,rav,BoylNi00,pass_att,0,,,,,
player,201511300cle,rav,BoylNi00,pass_yds,0,,,,,
player,201511300cle,rav,BoylNi00,pass_td,0,,,,,
player,201511300cle,rav,BoylNi00,pass_int,0,,,,,
player,201511300cle,rav,BoylNi00,pass_sacked,0,,,,,
player,201511300cle,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201511300cle,rav,BoylNi00,pass_long,0,,,,,
player,201511300cle,rav,BoylNi00,pass_rating,,,,,,
player,201511300cle,rav,BoylNi00,rush_att,0,,,,,
player,201511300cle,rav,BoylNi00,rush_yds,0,,,,,
player,201511300cle,rav,BoylNi00,rush_td,0,,,,,
player,201511300cle,rav,BoylNi00,rush_long,0,,,,,
player,201511300cle,rav,BoylNi00,targets,3,,,,,
player,201511300cle,rav,BoylNi00,rec,1,,,,,
player,201511300cle,rav,BoylNi00,rec_yds,10,,,,,
player,201511300cle,rav,BoylNi00,rec_td,0,,,,,
player,201511300cle,rav,BoylNi00,rec_long,10,,,,,
player,201511300cle,rav,BoylNi00,fumbles,0,,,,,
player,201511300cle,rav,BoylNi00,fumbles_lost,0,,,,,
player,201511300cle,rav,BrowDa04,pass_cmp,0,,,,,
player,201511300cle,rav,BrowDa04,pass_att,0,,,,,
player,201511300cle,rav,BrowDa04,pass_yds,0,,,,,
player,201511300cle,rav,BrowDa04,pass_td,0,,,,,
player,201511300cle,rav,BrowDa04,pass_int,0,,,,,
player,201511300cle,rav,BrowDa04,pass_sacked,0,,,,,
player,201511300cle,rav,BrowDa04,pass_sacked_yds,0,,,,,
player,201511300cle,rav,BrowDa04,pass_long,0,,,,,
player,201511300cle,rav,BrowDa04,pass_rating,,,,,,
player,201511300cle,rav,BrowDa04,rush_att,0,,,,,
player,201511300cle,rav,BrowDa04,rush_yds,0,,,,,
player,201511300cle,rav,BrowDa04,rush_td,0,,,,,
player,201511300cle,rav,BrowDa04,rush_long,0,,,,,
player,201511300cle,rav,BrowDa04,targets,1,,,,,
player,201511300cle,rav,BrowDa04,rec,0,,,,,
player,201511300cle,rav,BrowDa04,rec_yds,0,,,,,
player,201511300cle,rav,BrowDa04,rec_td,0,,,,,
player,201511300cle,rav,BrowDa04,rec_long,0,,,,,
player,201511300cle,rav,BrowDa04,fumbles,0,,,,,
player,201511300cle,rav,BrowDa04,fumbles_lost,0,,,,,
player,201511300cle,cle,McCoJo01,pass_cmp,21,,,,,
player,201511300cle,cle,McCoJo01,pass_att,38,,,,,
player,201511300cle,cle,McCoJo01,pass_yds,212,,,,,
player,201511300cle,cle,McCoJo01,pass_td,1,,,,,
player,201511300cle,cle,McCoJo01,pass_int,0,,,,,
player,201511300cle,cle,McCoJo01,pass_sacked,1,,,,,
player,201511300cle,cle,McCoJo01,pass_sacked_yds,6,,,,,
player,201511300cle,cle,McCoJo01,pass_long,30,,,,,
player,201511300cle,cle,McCoJo01,pass_rating,80.2,,,,,
player,201511300cle,cle,McCoJo01,rush_att,2,,,,,
player,201511300cle,cle,McCoJo01,rush_yds,12,,,,,
player,201511300cle,cle,McCoJo01,rush_td,0,,,,,
player,201511300cle,cle,McCoJo01,rush_long,8,,,,,
player,201511300cle,cle,McCoJo01,targets,0,,,,,
player,201511300cle,cle,McCoJo01,rec,0,,,,,
player,201511300cle,cle,McCoJo01,rec_yds,0,,,,,
player,201511300cle,cle,McCoJo01,rec_td,0,,,,,
player,201511300cle,cle,McCoJo01,rec_long,0,,,,,
player,201511300cle,cle,McCoJo01,fumbles,0,,,,,
player,201511300cle,cle,McCoJo01,fumbles_lost,0,,,,,
player,201511300cle,cle,DaviAu00,pass_cmp,7,,,,,
player,201511300cle,cle,DaviAu00,pass_att,10,,,,,
player,201511300cle,cle,DaviAu00,pass_yds,77,,,,,
player,201511300cle,cle,DaviAu00,pass_td,1,,,,,
player,201511300cle,cle,DaviAu00,pass_int,0,,,,,
player,201511300cle,cle,DaviAu00,pass_sacked,1,,,,,
player,201511300cle,cle,DaviAu00,pass_sacked_yds,8,,,,,
player,201511300cle,cle,DaviAu00,pass_long,42,,,,,
player,201511300cle,cle,DaviAu00,pass_rating,125.8,,,,,
player,201511300cle,cle,DaviAu00,rush_att,1,,,,,
player,201511300cle,cle,DaviAu00,rush_yds,7,,,,,
player,201511300cle,cle,DaviAu00,rush_td,0,,,,,
player,201511300cle,cle,DaviAu00,rush_long,7,,,,,
player,201511300cle,cle,DaviAu00,targets,0,,,,,
player,201511300cle,cle,DaviAu00,rec,0,,,,,
player,201511300cle,cle,DaviAu00,rec_yds,0,,,,,
player,201511300cle,cle,DaviAu00,rec_td,0,,,,,
player,201511300cle,cle,DaviAu00,rec_long,0,,,,,
player,201511300cle,cle,DaviAu00,fumbles,0,,,,,
player,201511300cle,cle,DaviAu00,fumbles_lost,0,,,,,
player,201511300cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201511300cle,cle,JohnDu00,pass_att,0,,,,,
player,201511300cle,cle,JohnDu00,pass_yds,0,,,,,
player,201511300cle,cle,JohnDu00,pass_td,0,,,,,
player,201511300cle,cle,JohnDu00,pass_int,0,,,,,
player,201511300cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201511300cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,JohnDu00,pass_long,0,,,,,
player,201511300cle,cle,JohnDu00,pass_rating,,,,,,
player,201511300cle,cle,JohnDu00,rush_att,7,,,,,
player,201511300cle,cle,JohnDu00,rush_yds,27,,,,,
player,201511300cle,cle,JohnDu00,rush_td,0,,,,,
player,201511300cle,cle,JohnDu00,rush_long,7,,,,,
player,201511300cle,cle,JohnDu00,targets,6,,,,,
player,201511300cle,cle,JohnDu00,rec,5,,,,,
player,201511300cle,cle,JohnDu00,rec_yds,23,,,,,
player,201511300cle,cle,JohnDu00,rec_td,0,,,,,
player,201511300cle,cle,JohnDu00,rec_long,21,,,,,
player,201511300cle,cle,JohnDu00,fumbles,0,,,,,
player,201511300cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201511300cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201511300cle,cle,BenjTr00,pass_att,0,,,,,
player,201511300cle,cle,BenjTr00,pass_yds,0,,,,,
player,201511300cle,cle,BenjTr00,pass_td,0,,,,,
player,201511300cle,cle,BenjTr00,pass_int,0,,,,,
player,201511300cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201511300cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,BenjTr00,pass_long,0,,,,,
player,201511300cle,cle,BenjTr00,pass_rating,,,,,,
player,201511300cle,cle,BenjTr00,rush_att,1,,,,,
player,201511300cle,cle,BenjTr00,rush_yds,10,,,,,
player,201511300cle,cle,BenjTr00,rush_td,0,,,,,
player,201511300cle,cle,BenjTr00,rush_long,10,,,,,
player,201511300cle,cle,BenjTr00,targets,13,,,,,
player,201511300cle,cle,BenjTr00,rec,6,,,,,
player,201511300cle,cle,BenjTr00,rec_yds,90,,,,,
player,201511300cle,cle,BenjTr00,rec_td,1,,,,,
player,201511300cle,cle,BenjTr00,rec_long,42,,,,,
player,201511300cle,cle,BenjTr00,fumbles,0,,,,,
player,201511300cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201511300cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201511300cle,cle,CrowIs00,pass_att,0,,,,,
player,201511300cle,cle,CrowIs00,pass_yds,0,,,,,
player,201511300cle,cle,CrowIs00,pass_td,0,,,,,
player,201511300cle,cle,CrowIs00,pass_int,0,,,,,
player,201511300cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201511300cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,CrowIs00,pass_long,0,,,,,
player,201511300cle,cle,CrowIs00,pass_rating,,,,,,
player,201511300cle,cle,CrowIs00,rush_att,7,,,,,
player,201511300cle,cle,CrowIs00,rush_yds,7,,,,,
player,201511300cle,cle,CrowIs00,rush_td,0,,,,,
player,201511300cle,cle,CrowIs00,rush_long,4,,,,,
player,201511300cle,cle,CrowIs00,targets,0,,,,,
player,201511300cle,cle,CrowIs00,rec,0,,,,,
player,201511300cle,cle,CrowIs00,rec_yds,0,,,,,
player,201511300cle,cle,CrowIs00,rec_td,0,,,,,
player,201511300cle,cle,CrowIs00,rec_long,0,,,,,
player,201511300cle,cle,CrowIs00,fumbles,0,,,,,
player,201511300cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201511300cle,cle,BarnGa01,pass_cmp,0,,,,,
player,201511300cle,cle,BarnGa01,pass_att,0,,,,,
player,201511300cle,cle,BarnGa01,pass_yds,0,,,,,
player,201511300cle,cle,BarnGa01,pass_td,0,,,,,
player,201511300cle,cle,BarnGa01,pass_int,0,,,,,
player,201511300cle,cle,BarnGa01,pass_sacked,0,,,,,
player,201511300cle,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201511300cle,cle,BarnGa01,pass_long,0,,,,,
player,201511300cle,cle,BarnGa01,pass_rating,,,,,,
player,201511300cle,cle,BarnGa01,rush_att,0,,,,,
player,201511300cle,cle,BarnGa01,rush_yds,0,,,,,
player,201511300cle,cle,BarnGa01,rush_td,0,,,,,
player,201511300cle,cle,BarnGa01,rush_long,0,,,,,
player,201511300cle,cle,BarnGa01,targets,11,,,,,
player,201511300cle,cle,BarnGa01,rec,7,,,,,
player,201511300cle,cle,BarnGa01,rec_yds,91,,,,,
player,201511300cle,cle,BarnGa01,rec_td,0,,,,,
player,201511300cle,cle,BarnGa01,rec_long,30,,,,,
player,201511300cle,cle,BarnGa01,fumbles,0,,,,,
player,201511300cle,cle,BarnGa01,fumbles_lost,0,,,,,
player,201511300cle,cle,HartBr00,pass_cmp,0,,,,,
player,201511300cle,cle,HartBr00,pass_att,0,,,,,
player,201511300cle,cle,HartBr00,pass_yds,0,,,,,
player,201511300cle,cle,HartBr00,pass_td,0,,,,,
player,201511300cle,cle,HartBr00,pass_int,0,,,,,
player,201511300cle,cle,HartBr00,pass_sacked,0,,,,,
player,201511300cle,cle,HartBr00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,HartBr00,pass_long,0,,,,,
player,201511300cle,cle,HartBr00,pass_rating,,,,,,
player,201511300cle,cle,HartBr00,rush_att,0,,,,,
player,201511300cle,cle,HartBr00,rush_yds,0,,,,,
player,201511300cle,cle,HartBr00,rush_td,0,,,,,
player,201511300cle,cle,HartBr00,rush_long,0,,,,,
player,201511300cle,cle,HartBr00,targets,12,,,,,
player,201511300cle,cle,HartBr00,rec,8,,,,,
player,201511300cle,cle,HartBr00,rec_yds,74,,,,,
player,201511300cle,cle,HartBr00,rec_td,0,,,,,
player,201511300cle,cle,HartBr00,rec_long,16,,,,,
player,201511300cle,cle,HartBr00,fumbles,0,,,,,
player,201511300cle,cle,HartBr00,fumbles_lost,0,,,,,
player,201511300cle,cle,MoorMa02,pass_cmp,0,,,,,
player,201511300cle,cle,MoorMa02,pass_att,0,,,,,
player,201511300cle,cle,MoorMa02,pass_yds,0,,,,,
player,201511300cle,cle,MoorMa02,pass_td,0,,,,,
player,201511300cle,cle,MoorMa02,pass_int,0,,,,,
player,201511300cle,cle,MoorMa02,pass_sacked,0,,,,,
player,201511300cle,cle,MoorMa02,pass_sacked_yds,0,,,,,
player,201511300cle,cle,MoorMa02,pass_long,0,,,,,
player,201511300cle,cle,MoorMa02,pass_rating,,,,,,
player,201511300cle,cle,MoorMa02,rush_att,0,,,,,
player,201511300cle,cle,MoorMa02,rush_yds,0,,,,,
player,201511300cle,cle,MoorMa02,rush_td,0,,,,,
player,201511300cle,cle,MoorMa02,rush_long,0,,,,,
player,201511300cle,cle,MoorMa02,targets,2,,,,,
player,201511300cle,cle,MoorMa02,rec,1,,,,,
player,201511300cle,cle,MoorMa02,rec_yds,10,,,,,
player,201511300cle,cle,MoorMa02,rec_td,1,,,,,
player,201511300cle,cle,MoorMa02,rec_long,10,,,,,
player,201511300cle,cle,MoorMa02,fumbles,0,,,,,
player,201511300cle,cle,MoorMa02,fumbles_lost,0,,,,,
player,201511300cle,cle,JohnMa06,pass_cmp,0,,,,,
player,201511300cle,cle,JohnMa06,pass_att,0,,,,,
player,201511300cle,cle,JohnMa06,pass_yds,0,,,,,
player,201511300cle,cle,JohnMa06,pass_td,0,,,,,
player,201511300cle,cle,JohnMa06,pass_int,0,,,,,
player,201511300cle,cle,JohnMa06,pass_sacked,0,,,,,
player,201511300cle,cle,JohnMa06,pass_sacked_yds,0,,,,,
player,201511300cle,cle,JohnMa06,pass_long,0,,,,,
player,201511300cle,cle,JohnMa06,pass_rating,,,,,,
player,201511300cle,cle,JohnMa06,rush_att,0,,,,,
player,201511300cle,cle,JohnMa06,rush_yds,0,,,,,
player,201511300cle,cle,JohnMa06,rush_td,0,,,,,
player,201511300cle,cle,JohnMa06,rush_long,0,,,,,
player,201511300cle,cle,JohnMa06,targets,1,,,,,
player,201511300cle,cle,JohnMa06,rec,1,,,,,
player,201511300cle,cle,JohnMa06,rec_yds,1,,,,,
player,201511300cle,cle,JohnMa06,rec_td,0,,,,,
player,201511300cle,cle,JohnMa06,rec_long,1,,,,,
player,201511300cle,cle,JohnMa06,fumbles,0,,,,,
player,201511300cle,cle,JohnMa06,fumbles_lost,0,,,,,
player,201511300cle,cle,BoweDw00,pass_cmp,0,,,,,
player,201511300cle,cle,BoweDw00,pass_att,0,,,,,
player,201511300cle,cle,BoweDw00,pass_yds,0,,,,,
player,201511300cle,cle,BoweDw00,pass_td,0,,,,,
player,201511300cle,cle,BoweDw00,pass_int,0,,,,,
player,201511300cle,cle,BoweDw00,pass_sacked,0,,,,,
player,201511300cle,cle,BoweDw00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,BoweDw00,pass_long,0,,,,,
player,201511300cle,cle,BoweDw00,pass_rating,,,,,,
player,201511300cle,cle,BoweDw00,rush_att,0,,,,,
player,201511300cle,cle,BoweDw00,rush_yds,0,,,,,
player,201511300cle,cle,BoweDw00,rush_td,0,,,,,
player,201511300cle,cle,BoweDw00,rush_long,0,,,,,
player,201511300cle,cle,BoweDw00,targets,1,,,,,
player,201511300cle,cle,BoweDw00,rec,0,,,,,
player,201511300cle,cle,BoweDw00,rec_yds,0,,,,,
player,201511300cle,cle,BoweDw00,rec_td,0,,,,,
player,201511300cle,cle,BoweDw00,rec_long,0,,,,,
player,201511300cle,cle,BoweDw00,fumbles,0,,,,,
player,201511300cle,cle,BoweDw00,fumbles_lost,0,,,,,
player,201511300cle,cle,BibbE.00,pass_cmp,0,,,,,
player,201511300cle,cle,BibbE.00,pass_att,0,,,,,
player,201511300cle,cle,BibbE.00,pass_yds,0,,,,,
player,201511300cle,cle,BibbE.00,pass_td,0,,,,,
player,201511300cle,cle,BibbE.00,pass_int,0,,,,,
player,201511300cle,cle,BibbE.00,pass_sacked,0,,,,,
player,201511300cle,cle,BibbE.00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,BibbE.00,pass_long,0,,,,,
player,201511300cle,cle,BibbE.00,pass_rating,,,,,,
player,201511300cle,cle,BibbE.00,rush_att,0,,,,,
player,201511300cle,cle,BibbE.00,rush_yds,0,,,,,
player,201511300cle,cle,BibbE.00,rush_td,0,,,,,
player,201511300cle,cle,BibbE.00,rush_long,0,,,,,
player,201511300cle,cle,BibbE.00,targets,1,,,,,
player,201511300cle,cle,BibbE.00,rec,0,,,,,
player,201511300cle,cle,BibbE.00,rec_yds,0,,,,,
player,201511300cle,cle,BibbE.00,rec_td,0,,,,,
player,201511300cle,cle,BibbE.00,rec_long,0,,,,,
player,201511300cle,cle,BibbE.00,fumbles,0,,,,,
player,201511300cle,cle,BibbE.00,fumbles_lost,0,,,,,
player,201511300cle,cle,DrayJi00,pass_cmp,0,,,,,
player,201511300cle,cle,DrayJi00,pass_att,0,,,,,
player,201511300cle,cle,DrayJi00,pass_yds,0,,,,,
player,201511300cle,cle,DrayJi00,pass_td,0,,,,,
player,201511300cle,cle,DrayJi00,pass_int,0,,,,,
player,201511300cle,cle,DrayJi00,pass_sacked,0,,,,,
player,201511300cle,cle,DrayJi00,pass_sacked_yds,0,,,,,
player,201511300cle,cle,DrayJi00,pass_long,0,,,,,
player,201511300cle,cle,DrayJi00,pass_rating,,,,,,
player,201511300cle,cle,DrayJi00,rush_att,0,,,,,
player,201511300cle,cle,DrayJi00,rush_yds,0,,,,,
player,201511300cle,cle,DrayJi00,rush_td,0,,,,,
