game,2015,11,20151122,201511220atl,clt,"Indianapolis Colts",24,atl,"Atlanta Falcons",21
player,201511220atl,clt,FleeCo00,def_int_yds,2,,,,,
player,201511220atl,clt,FleeCo00,def_int_td,0,,,,,
player,201511220atl,clt,FleeCo00,def_int_long,2,,,,,
player,201511220atl,clt,FleeCo00,pass_defended,1,,,,,
player,201511220atl,clt,FleeCo00,sacks,0.0,,,,,
player,201511220atl,clt,FleeCo00,tackles_combined,0,,,,,
player,201511220atl,clt,FleeCo00,tackles_solo,0,,,,,
player,201511220atl,clt,FleeCo00,tackles_assists,0,,,,,
player,201511220atl,clt,FleeCo00,tackles_loss,0,,,,,
player,201511220atl,clt,FleeCo00,qb_hits,0,,,,,
player,201511220atl,clt,FleeCo00,fumbles_rec,0,,,,,
player,201511220atl,clt,FleeCo00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,FleeCo00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,FleeCo00,fumbles_forced,0,,,,,
player,201511220atl,clt,FreeJe00,def_int,0,,,,,
player,201511220atl,clt,FreeJe00,def_int_yds,0,,,,,
player,201511220atl,clt,FreeJe00,def_int_td,0,,,,,
player,201511220atl,clt,FreeJe00,def_int_long,0,,,,,
player,201511220atl,clt,FreeJe00,pass_defended,1,,,,,
player,201511220atl,clt,FreeJe00,sacks,0.0,,,,,
player,201511220atl,clt,FreeJe00,tackles_combined,9,,,,,
player,201511220atl,clt,FreeJe00,tackles_solo,7,,,,,
player,201511220atl,clt,FreeJe00,tackles_assists,2,,,,,
player,201511220atl,clt,FreeJe00,tackles_loss,0,,,,,
player,201511220atl,clt,FreeJe00,qb_hits,1,,,,,
player,201511220atl,clt,FreeJe00,fumbles_rec,1,,,,,
player,201511220atl,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,FreeJe00,fumbles_forced,0,,,,,
player,201511220atl,clt,GeatCl00,def_int,0,,,,,
player,201511220atl,clt,GeatCl00,def_int_yds,0,,,,,
player,201511220atl,clt,GeatCl00,def_int_td,0,,,,,
player,201511220atl,clt,GeatCl00,def_int_long,0,,,,,
player,201511220atl,clt,GeatCl00,pass_defended,0,,,,,
player,201511220atl,clt,GeatCl00,sacks,0.0,,,,,
player,201511220atl,clt,GeatCl00,tackles_combined,9,,,,,
player,201511220atl,clt,GeatCl00,tackles_solo,7,,,,,
player,201511220atl,clt,GeatCl00,tackles_assists,2,,,,,
player,201511220atl,clt,GeatCl00,tackles_loss,0,,,,,
player,201511220atl,clt,GeatCl00,qb_hits,0,,,,,
player,201511220atl,clt,GeatCl00,fumbles_rec,0,,,,,
player,201511220atl,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,GeatCl00,fumbles_forced,0,,,,,
player,201511220atl,clt,ToleGr99,def_int,0,,,,,
player,201511220atl,clt,ToleGr99,def_int_yds,0,,,,,
player,201511220atl,clt,ToleGr99,def_int_td,0,,,,,
player,201511220atl,clt,ToleGr99,def_int_long,0,,,,,
player,201511220atl,clt,ToleGr99,pass_defended,1,,,,,
player,201511220atl,clt,ToleGr99,sacks,0.0,,,,,
player,201511220atl,clt,ToleGr99,tackles_combined,9,,,,,
player,201511220atl,clt,ToleGr99,tackles_solo,7,,,,,
player,201511220atl,clt,ToleGr99,tackles_assists,2,,,,,
player,201511220atl,clt,ToleGr99,tackles_loss,0,,,,,
player,201511220atl,clt,ToleGr99,qb_hits,0,,,,,
player,201511220atl,clt,ToleGr99,fumbles_rec,0,,,,,
player,201511220atl,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201511220atl,clt,ToleGr99,fumbles_forced,0,,,,,
player,201511220atl,clt,WaldEr99,def_int,0,,,,,
player,201511220atl,clt,WaldEr99,def_int_yds,0,,,,,
player,201511220atl,clt,WaldEr99,def_int_td,0,,,,,
player,201511220atl,clt,WaldEr99,def_int_long,0,,,,,
player,201511220atl,clt,WaldEr99,pass_defended,0,,,,,
player,201511220atl,clt,WaldEr99,sacks,0.0,,,,,
player,201511220atl,clt,WaldEr99,tackles_combined,4,,,,,
player,201511220atl,clt,WaldEr99,tackles_solo,3,,,,,
player,201511220atl,clt,WaldEr99,tackles_assists,1,,,,,
player,201511220atl,clt,WaldEr99,tackles_loss,1,,,,,
player,201511220atl,clt,WaldEr99,qb_hits,2,,,,,
player,201511220atl,clt,WaldEr99,fumbles_rec,0,,,,,
player,201511220atl,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201511220atl,clt,WaldEr99,fumbles_forced,1,,,,,
player,201511220atl,clt,ButlDa99,def_int,0,,,,,
player,201511220atl,clt,ButlDa99,def_int_yds,0,,,,,
player,201511220atl,clt,ButlDa99,def_int_td,0,,,,,
player,201511220atl,clt,ButlDa99,def_int_long,0,,,,,
player,201511220atl,clt,ButlDa99,pass_defended,0,,,,,
player,201511220atl,clt,ButlDa99,sacks,0.0,,,,,
player,201511220atl,clt,ButlDa99,tackles_combined,3,,,,,
player,201511220atl,clt,ButlDa99,tackles_solo,3,,,,,
player,201511220atl,clt,ButlDa99,tackles_assists,0,,,,,
player,201511220atl,clt,ButlDa99,tackles_loss,0,,,,,
player,201511220atl,clt,ButlDa99,qb_hits,0,,,,,
player,201511220atl,clt,ButlDa99,fumbles_rec,0,,,,,
player,201511220atl,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201511220atl,clt,ButlDa99,fumbles_forced,0,,,,,
player,201511220atl,clt,ColeTr20,def_int,0,,,,,
player,201511220atl,clt,ColeTr20,def_int_yds,0,,,,,
player,201511220atl,clt,ColeTr20,def_int_td,0,,,,,
player,201511220atl,clt,ColeTr20,def_int_long,0,,,,,
player,201511220atl,clt,ColeTr20,pass_defended,0,,,,,
player,201511220atl,clt,ColeTr20,sacks,0.0,,,,,
player,201511220atl,clt,ColeTr20,tackles_combined,3,,,,,
player,201511220atl,clt,ColeTr20,tackles_solo,1,,,,,
player,201511220atl,clt,ColeTr20,tackles_assists,2,,,,,
player,201511220atl,clt,ColeTr20,tackles_loss,0,,,,,
player,201511220atl,clt,ColeTr20,qb_hits,1,,,,,
player,201511220atl,clt,ColeTr20,fumbles_rec,0,,,,,
player,201511220atl,clt,ColeTr20,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,ColeTr20,fumbles_rec_td,0,,,,,
player,201511220atl,clt,ColeTr20,fumbles_forced,0,,,,,
player,201511220atl,clt,DaviVo99,def_int,0,,,,,
player,201511220atl,clt,DaviVo99,def_int_yds,0,,,,,
player,201511220atl,clt,DaviVo99,def_int_td,0,,,,,
player,201511220atl,clt,DaviVo99,def_int_long,0,,,,,
player,201511220atl,clt,DaviVo99,pass_defended,2,,,,,
player,201511220atl,clt,DaviVo99,sacks,0.0,,,,,
player,201511220atl,clt,DaviVo99,tackles_combined,3,,,,,
player,201511220atl,clt,DaviVo99,tackles_solo,3,,,,,
player,201511220atl,clt,DaviVo99,tackles_assists,0,,,,,
player,201511220atl,clt,DaviVo99,tackles_loss,0,,,,,
player,201511220atl,clt,DaviVo99,qb_hits,0,,,,,
player,201511220atl,clt,DaviVo99,fumbles_rec,0,,,,,
player,201511220atl,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201511220atl,clt,DaviVo99,fumbles_forced,0,,,,,
player,201511220atl,clt,GuyxWi00,def_int,0,,,,,
player,201511220atl,clt,GuyxWi00,def_int_yds,0,,,,,
player,201511220atl,clt,GuyxWi00,def_int_td,0,,,,,
player,201511220atl,clt,GuyxWi00,def_int_long,0,,,,,
player,201511220atl,clt,GuyxWi00,pass_defended,0,,,,,
player,201511220atl,clt,GuyxWi00,sacks,0.0,,,,,
player,201511220atl,clt,GuyxWi00,tackles_combined,1,,,,,
player,201511220atl,clt,GuyxWi00,tackles_solo,1,,,,,
player,201511220atl,clt,GuyxWi00,tackles_assists,0,,,,,
player,201511220atl,clt,GuyxWi00,tackles_loss,0,,,,,
player,201511220atl,clt,GuyxWi00,qb_hits,0,,,,,
player,201511220atl,clt,GuyxWi00,fumbles_rec,0,,,,,
player,201511220atl,clt,GuyxWi00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,GuyxWi00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,GuyxWi00,fumbles_forced,0,,,,,
player,201511220atl,clt,IrviNa00,def_int,0,,,,,
player,201511220atl,clt,IrviNa00,def_int_yds,0,,,,,
player,201511220atl,clt,IrviNa00,def_int_td,0,,,,,
player,201511220atl,clt,IrviNa00,def_int_long,0,,,,,
player,201511220atl,clt,IrviNa00,pass_defended,0,,,,,
player,201511220atl,clt,IrviNa00,sacks,0.0,,,,,
player,201511220atl,clt,IrviNa00,tackles_combined,1,,,,,
player,201511220atl,clt,IrviNa00,tackles_solo,1,,,,,
player,201511220atl,clt,IrviNa00,tackles_assists,0,,,,,
player,201511220atl,clt,IrviNa00,tackles_loss,0,,,,,
player,201511220atl,clt,IrviNa00,qb_hits,0,,,,,
player,201511220atl,clt,IrviNa00,fumbles_rec,0,,,,,
player,201511220atl,clt,IrviNa00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,IrviNa00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,IrviNa00,fumbles_forced,0,,,,,
player,201511220atl,clt,McGiT.00,def_int,0,,,,,
player,201511220atl,clt,McGiT.00,def_int_yds,0,,,,,
player,201511220atl,clt,McGiT.00,def_int_td,0,,,,,
player,201511220atl,clt,McGiT.00,def_int_long,0,,,,,
player,201511220atl,clt,McGiT.00,pass_defended,0,,,,,
player,201511220atl,clt,McGiT.00,sacks,0.0,,,,,
player,201511220atl,clt,McGiT.00,tackles_combined,1,,,,,
player,201511220atl,clt,McGiT.00,tackles_solo,1,,,,,
player,201511220atl,clt,McGiT.00,tackles_assists,0,,,,,
player,201511220atl,clt,McGiT.00,tackles_loss,0,,,,,
player,201511220atl,clt,McGiT.00,qb_hits,0,,,,,
player,201511220atl,clt,McGiT.00,fumbles_rec,0,,,,,
player,201511220atl,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,McGiT.00,fumbles_forced,0,,,,,
player,201511220atl,clt,NewsJo00,def_int,0,,,,,
player,201511220atl,clt,NewsJo00,def_int_yds,0,,,,,
player,201511220atl,clt,NewsJo00,def_int_td,0,,,,,
player,201511220atl,clt,NewsJo00,def_int_long,0,,,,,
player,201511220atl,clt,NewsJo00,pass_defended,0,,,,,
player,201511220atl,clt,NewsJo00,sacks,0.0,,,,,
player,201511220atl,clt,NewsJo00,tackles_combined,1,,,,,
player,201511220atl,clt,NewsJo00,tackles_solo,1,,,,,
player,201511220atl,clt,NewsJo00,tackles_assists,0,,,,,
player,201511220atl,clt,NewsJo00,tackles_loss,0,,,,,
player,201511220atl,clt,NewsJo00,qb_hits,0,,,,,
player,201511220atl,clt,NewsJo00,fumbles_rec,0,,,,,
player,201511220atl,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,NewsJo00,fumbles_forced,0,,,,,
player,201511220atl,clt,OverMa00,def_int,0,,,,,
player,201511220atl,clt,OverMa00,def_int_yds,0,,,,,
player,201511220atl,clt,OverMa00,def_int_td,0,,,,,
player,201511220atl,clt,OverMa00,def_int_long,0,,,,,
player,201511220atl,clt,OverMa00,pass_defended,0,,,,,
player,201511220atl,clt,OverMa00,sacks,0.0,,,,,
player,201511220atl,clt,OverMa00,tackles_combined,1,,,,,
player,201511220atl,clt,OverMa00,tackles_solo,1,,,,,
player,201511220atl,clt,OverMa00,tackles_assists,0,,,,,
player,201511220atl,clt,OverMa00,tackles_loss,0,,,,,
player,201511220atl,clt,OverMa00,qb_hits,0,,,,,
player,201511220atl,clt,OverMa00,fumbles_rec,0,,,,,
player,201511220atl,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,OverMa00,fumbles_forced,0,,,,,
player,201511220atl,clt,ParrDa00,def_int,0,,,,,
player,201511220atl,clt,ParrDa00,def_int_yds,0,,,,,
player,201511220atl,clt,ParrDa00,def_int_td,0,,,,,
player,201511220atl,clt,ParrDa00,def_int_long,0,,,,,
player,201511220atl,clt,ParrDa00,pass_defended,0,,,,,
player,201511220atl,clt,ParrDa00,sacks,0.0,,,,,
player,201511220atl,clt,ParrDa00,tackles_combined,1,,,,,
player,201511220atl,clt,ParrDa00,tackles_solo,0,,,,,
player,201511220atl,clt,ParrDa00,tackles_assists,1,,,,,
player,201511220atl,clt,ParrDa00,tackles_loss,0,,,,,
player,201511220atl,clt,ParrDa00,qb_hits,0,,,,,
player,201511220atl,clt,ParrDa00,fumbles_rec,0,,,,,
player,201511220atl,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201511220atl,clt,ParrDa00,fumbles_forced,0,,,,,
player,201511220atl,clt,LangKe98,def_int,0,,,,,
player,201511220atl,clt,LangKe98,def_int_yds,0,,,,,
player,201511220atl,clt,LangKe98,def_int_td,0,,,,,
player,201511220atl,clt,LangKe98,def_int_long,0,,,,,
player,201511220atl,clt,LangKe98,pass_defended,0,,,,,
player,201511220atl,clt,LangKe98,sacks,0.0,,,,,
player,201511220atl,clt,LangKe98,tackles_combined,0,,,,,
player,201511220atl,clt,LangKe98,tackles_solo,0,,,,,
player,201511220atl,clt,LangKe98,tackles_assists,0,,,,,
player,201511220atl,clt,LangKe98,tackles_loss,1,,,,,
player,201511220atl,clt,LangKe98,qb_hits,2,,,,,
player,201511220atl,clt,LangKe98,fumbles_rec,0,,,,,
player,201511220atl,clt,LangKe98,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,LangKe98,fumbles_rec_td,0,,,,,
player,201511220atl,clt,LangKe98,fumbles_forced,0,,,,,
player,201511220atl,clt,MathRo20,def_int,0,,,,,
player,201511220atl,clt,MathRo20,def_int_yds,0,,,,,
player,201511220atl,clt,MathRo20,def_int_td,0,,,,,
player,201511220atl,clt,MathRo20,def_int_long,0,,,,,
player,201511220atl,clt,MathRo20,pass_defended,0,,,,,
player,201511220atl,clt,MathRo20,sacks,0.0,,,,,
player,201511220atl,clt,MathRo20,tackles_combined,0,,,,,
player,201511220atl,clt,MathRo20,tackles_solo,0,,,,,
player,201511220atl,clt,MathRo20,tackles_assists,0,,,,,
player,201511220atl,clt,MathRo20,tackles_loss,0,,,,,
player,201511220atl,clt,MathRo20,qb_hits,1,,,,,
player,201511220atl,clt,MathRo20,fumbles_rec,0,,,,,
player,201511220atl,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201511220atl,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201511220atl,clt,MathRo20,fumbles_forced,0,,,,,
player,201511220atl,atl,WorrPa00,def_int,1,,,,,
player,201511220atl,atl,WorrPa00,def_int_yds,11,,,,,
player,201511220atl,atl,WorrPa00,def_int_td,0,,,,,
player,201511220atl,atl,WorrPa00,def_int_long,11,,,,,
player,201511220atl,atl,WorrPa00,pass_defended,1,,,,,
player,201511220atl,atl,WorrPa00,sacks,0.0,,,,,
player,201511220atl,atl,WorrPa00,tackles_combined,6,,,,,
player,201511220atl,atl,WorrPa00,tackles_solo,4,,,,,
player,201511220atl,atl,WorrPa00,tackles_assists,2,,,,,
player,201511220atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201511220atl,atl,WorrPa00,qb_hits,0,,,,,
player,201511220atl,atl,WorrPa00,fumbles_rec,1,,,,,
player,201511220atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201511220atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201511220atl,atl,AlleRi00,def_int,1,,,,,
player,201511220atl,atl,AlleRi00,def_int_yds,13,,,,,
player,201511220atl,atl,AlleRi00,def_int_td,0,,,,,
player,201511220atl,atl,AlleRi00,def_int_long,13,,,,,
player,201511220atl,atl,AlleRi00,pass_defended,1,,,,,
player,201511220atl,atl,AlleRi00,sacks,0.0,,,,,
player,201511220atl,atl,AlleRi00,tackles_combined,3,,,,,
player,201511220atl,atl,AlleRi00,tackles_solo,3,,,,,
player,201511220atl,atl,AlleRi00,tackles_assists,0,,,,,
player,201511220atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201511220atl,atl,AlleRi00,qb_hits,0,,,,,
player,201511220atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201511220atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201511220atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201511220atl,atl,BierKr99,def_int,0,,,,,
player,201511220atl,atl,BierKr99,def_int_yds,0,,,,,
player,201511220atl,atl,BierKr99,def_int_td,0,,,,,
player,201511220atl,atl,BierKr99,def_int_long,0,,,,,
player,201511220atl,atl,BierKr99,pass_defended,0,,,,,
player,201511220atl,atl,BierKr99,sacks,1.0,,,,,
player,201511220atl,atl,BierKr99,tackles_combined,6,,,,,
player,201511220atl,atl,BierKr99,tackles_solo,3,,,,,
player,201511220atl,atl,BierKr99,tackles_assists,3,,,,,
player,201511220atl,atl,BierKr99,tackles_loss,1,,,,,
player,201511220atl,atl,BierKr99,qb_hits,2,,,,,
player,201511220atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201511220atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201511220atl,atl,TrufDe00,def_int,0,,,,,
player,201511220atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201511220atl,atl,TrufDe00,def_int_td,0,,,,,
player,201511220atl,atl,TrufDe00,def_int_long,0,,,,,
player,201511220atl,atl,TrufDe00,pass_defended,2,,,,,
player,201511220atl,atl,TrufDe00,sacks,1.0,,,,,
player,201511220atl,atl,TrufDe00,tackles_combined,4,,,,,
player,201511220atl,atl,TrufDe00,tackles_solo,4,,,,,
player,201511220atl,atl,TrufDe00,tackles_assists,0,,,,,
player,201511220atl,atl,TrufDe00,tackles_loss,1,,,,,
player,201511220atl,atl,TrufDe00,qb_hits,1,,,,,
player,201511220atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201511220atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201511220atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201511220atl,atl,DuraJu99,def_int,0,,,,,
player,201511220atl,atl,DuraJu99,def_int_yds,0,,,,,
player,201511220atl,atl,DuraJu99,def_int_td,0,,,,,
player,201511220atl,atl,DuraJu99,def_int_long,0,,,,,
player,201511220atl,atl,DuraJu99,pass_defended,0,,,,,
player,201511220atl,atl,DuraJu99,sacks,0.0,,,,,
player,201511220atl,atl,DuraJu99,tackles_combined,9,,,,,
player,201511220atl,atl,DuraJu99,tackles_solo,7,,,,,
player,201511220atl,atl,DuraJu99,tackles_assists,2,,,,,
player,201511220atl,atl,DuraJu99,tackles_loss,0,,,,,
player,201511220atl,atl,DuraJu99,qb_hits,0,,,,,
player,201511220atl,atl,DuraJu99,fumbles_rec,0,,,,,
player,201511220atl,atl,DuraJu99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,DuraJu99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,DuraJu99,fumbles_forced,0,,,,,
player,201511220atl,atl,CollJa02,def_int,0,,,,,
player,201511220atl,atl,CollJa02,def_int_yds,0,,,,,
player,201511220atl,atl,CollJa02,def_int_td,0,,,,,
player,201511220atl,atl,CollJa02,def_int_long,0,,,,,
player,201511220atl,atl,CollJa02,pass_defended,0,,,,,
player,201511220atl,atl,CollJa02,sacks,0.0,,,,,
player,201511220atl,atl,CollJa02,tackles_combined,4,,,,,
player,201511220atl,atl,CollJa02,tackles_solo,4,,,,,
player,201511220atl,atl,CollJa02,tackles_assists,0,,,,,
player,201511220atl,atl,CollJa02,tackles_loss,0,,,,,
player,201511220atl,atl,CollJa02,qb_hits,0,,,,,
player,201511220atl,atl,CollJa02,fumbles_rec,0,,,,,
player,201511220atl,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201511220atl,atl,CollJa02,fumbles_forced,0,,,,,
player,201511220atl,atl,MoorWi99,def_int,0,,,,,
player,201511220atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201511220atl,atl,MoorWi99,def_int_td,0,,,,,
player,201511220atl,atl,MoorWi99,def_int_long,0,,,,,
player,201511220atl,atl,MoorWi99,pass_defended,0,,,,,
player,201511220atl,atl,MoorWi99,sacks,0.0,,,,,
player,201511220atl,atl,MoorWi99,tackles_combined,4,,,,,
player,201511220atl,atl,MoorWi99,tackles_solo,3,,,,,
player,201511220atl,atl,MoorWi99,tackles_assists,1,,,,,
player,201511220atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201511220atl,atl,MoorWi99,qb_hits,0,,,,,
player,201511220atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201511220atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201511220atl,atl,SchoOB99,def_int,0,,,,,
player,201511220atl,atl,SchoOB99,def_int_yds,0,,,,,
player,201511220atl,atl,SchoOB99,def_int_td,0,,,,,
player,201511220atl,atl,SchoOB99,def_int_long,0,,,,,
player,201511220atl,atl,SchoOB99,pass_defended,0,,,,,
player,201511220atl,atl,SchoOB99,sacks,0.0,,,,,
player,201511220atl,atl,SchoOB99,tackles_combined,4,,,,,
player,201511220atl,atl,SchoOB99,tackles_solo,4,,,,,
player,201511220atl,atl,SchoOB99,tackles_assists,0,,,,,
player,201511220atl,atl,SchoOB99,tackles_loss,0,,,,,
player,201511220atl,atl,SchoOB99,qb_hits,0,,,,,
player,201511220atl,atl,SchoOB99,fumbles_rec,0,,,,,
player,201511220atl,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,SchoOB99,fumbles_forced,1,,,,,
player,201511220atl,atl,SoliPa99,def_int,0,,,,,
player,201511220atl,atl,SoliPa99,def_int_yds,0,,,,,
player,201511220atl,atl,SoliPa99,def_int_td,0,,,,,
player,201511220atl,atl,SoliPa99,def_int_long,0,,,,,
player,201511220atl,atl,SoliPa99,pass_defended,0,,,,,
player,201511220atl,atl,SoliPa99,sacks,0.0,,,,,
player,201511220atl,atl,SoliPa99,tackles_combined,4,,,,,
player,201511220atl,atl,SoliPa99,tackles_solo,4,,,,,
player,201511220atl,atl,SoliPa99,tackles_assists,0,,,,,
player,201511220atl,atl,SoliPa99,tackles_loss,1,,,,,
player,201511220atl,atl,SoliPa99,qb_hits,1,,,,,
player,201511220atl,atl,SoliPa99,fumbles_rec,0,,,,,
player,201511220atl,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,SoliPa99,fumbles_forced,0,,,,,
player,201511220atl,atl,AlfoRo00,def_int,0,,,,,
player,201511220atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201511220atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201511220atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201511220atl,atl,AlfoRo00,pass_defended,0,,,,,
player,201511220atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201511220atl,atl,AlfoRo00,tackles_combined,3,,,,,
player,201511220atl,atl,AlfoRo00,tackles_solo,2,,,,,
player,201511220atl,atl,AlfoRo00,tackles_assists,1,,,,,
player,201511220atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201511220atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201511220atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201511220atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201511220atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201511220atl,atl,GodfCh99,def_int,0,,,,,
player,201511220atl,atl,GodfCh99,def_int_yds,0,,,,,
player,201511220atl,atl,GodfCh99,def_int_td,0,,,,,
player,201511220atl,atl,GodfCh99,def_int_long,0,,,,,
player,201511220atl,atl,GodfCh99,pass_defended,0,,,,,
player,201511220atl,atl,GodfCh99,sacks,0.0,,,,,
player,201511220atl,atl,GodfCh99,tackles_combined,3,,,,,
player,201511220atl,atl,GodfCh99,tackles_solo,2,,,,,
player,201511220atl,atl,GodfCh99,tackles_assists,1,,,,,
player,201511220atl,atl,GodfCh99,tackles_loss,0,,,,,
player,201511220atl,atl,GodfCh99,qb_hits,0,,,,,
player,201511220atl,atl,GodfCh99,fumbles_rec,0,,,,,
player,201511220atl,atl,GodfCh99,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,GodfCh99,fumbles_rec_td,0,,,,,
player,201511220atl,atl,GodfCh99,fumbles_forced,0,,,,,
player,201511220atl,atl,ClayAd00,def_int,0,,,,,
player,201511220atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201511220atl,atl,ClayAd00,def_int_td,0,,,,,
player,201511220atl,atl,ClayAd00,def_int_long,0,,,,,
player,201511220atl,atl,ClayAd00,pass_defended,0,,,,,
player,201511220atl,atl,ClayAd00,sacks,0.0,,,,,
player,201511220atl,atl,ClayAd00,tackles_combined,2,,,,,
player,201511220atl,atl,ClayAd00,tackles_solo,2,,,,,
player,201511220atl,atl,ClayAd00,tackles_assists,0,,,,,
player,201511220atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201511220atl,atl,ClayAd00,qb_hits,2,,,,,
player,201511220atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201511220atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201511220atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201511220atl,atl,StupNa01,def_int,0,,,,,
player,201511220atl,atl,StupNa01,def_int_yds,0,,,,,
player,201511220atl,atl,StupNa01,def_int_td,0,,,,,
player,201511220atl,atl,StupNa01,def_int_long,0,,,,,
player,201511220atl,atl,StupNa01,pass_defended,0,,,,,
player,201511220atl,atl,StupNa01,sacks,0.0,,,,,
player,201511220atl,atl,StupNa01,tackles_combined,2,,,,,
player,201511220atl,atl,StupNa01,tackles_solo,2,,,,,
player,201511220atl,atl,StupNa01,tackles_assists,0,,,,,
player,201511220atl,atl,StupNa01,tackles_loss,0,,,,,
player,201511220atl,atl,StupNa01,qb_hits,0,,,,,
player,201511220atl,atl,StupNa01,fumbles_rec,0,,,,,
player,201511220atl,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201511220atl,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201511220atl,atl,StupNa01,fumbles_forced,0,,,,,
player,201511220atl,atl,BeasVi00,def_int,0,,,,,
player,201511220atl,atl,BeasVi00,def_int_yds,0,,,,,
