game,2015,16,20151227,201512270tam,chi,"Chicago Bears",26,tam,"Tampa Bay Buccaneers",21
player,201512270tam,tam,SimsCh00,pass_td,0,,,,,
player,201512270tam,tam,SimsCh00,pass_int,0,,,,,
player,201512270tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201512270tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,SimsCh00,pass_long,0,,,,,
player,201512270tam,tam,SimsCh00,pass_rating,,,,,,
player,201512270tam,tam,SimsCh00,rush_att,4,,,,,
player,201512270tam,tam,SimsCh00,rush_yds,45,,,,,
player,201512270tam,tam,SimsCh00,rush_td,0,,,,,
player,201512270tam,tam,SimsCh00,rush_long,29,,,,,
player,201512270tam,tam,SimsCh00,targets,5,,,,,
player,201512270tam,tam,SimsCh00,rec,3,,,,,
player,201512270tam,tam,SimsCh00,rec_yds,72,,,,,
player,201512270tam,tam,SimsCh00,rec_td,1,,,,,
player,201512270tam,tam,SimsCh00,rec_long,50,,,,,
player,201512270tam,tam,SimsCh00,fumbles,0,,,,,
player,201512270tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201512270tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201512270tam,tam,EvanMi00,pass_att,0,,,,,
player,201512270tam,tam,EvanMi00,pass_yds,0,,,,,
player,201512270tam,tam,EvanMi00,pass_td,0,,,,,
player,201512270tam,tam,EvanMi00,pass_int,0,,,,,
player,201512270tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201512270tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,EvanMi00,pass_long,0,,,,,
player,201512270tam,tam,EvanMi00,pass_rating,,,,,,
player,201512270tam,tam,EvanMi00,rush_att,0,,,,,
player,201512270tam,tam,EvanMi00,rush_yds,0,,,,,
player,201512270tam,tam,EvanMi00,rush_td,0,,,,,
player,201512270tam,tam,EvanMi00,rush_long,0,,,,,
player,201512270tam,tam,EvanMi00,targets,8,,,,,
player,201512270tam,tam,EvanMi00,rec,4,,,,,
player,201512270tam,tam,EvanMi00,rec_yds,61,,,,,
player,201512270tam,tam,EvanMi00,rec_td,0,,,,,
player,201512270tam,tam,EvanMi00,rec_long,16,,,,,
player,201512270tam,tam,EvanMi00,fumbles,0,,,,,
player,201512270tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201512270tam,tam,SefeAu00,pass_cmp,0,,,,,
player,201512270tam,tam,SefeAu00,pass_att,0,,,,,
player,201512270tam,tam,SefeAu00,pass_yds,0,,,,,
player,201512270tam,tam,SefeAu00,pass_td,0,,,,,
player,201512270tam,tam,SefeAu00,pass_int,0,,,,,
player,201512270tam,tam,SefeAu00,pass_sacked,0,,,,,
player,201512270tam,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,SefeAu00,pass_long,0,,,,,
player,201512270tam,tam,SefeAu00,pass_rating,,,,,,
player,201512270tam,tam,SefeAu00,rush_att,0,,,,,
player,201512270tam,tam,SefeAu00,rush_yds,0,,,,,
player,201512270tam,tam,SefeAu00,rush_td,0,,,,,
player,201512270tam,tam,SefeAu00,rush_long,0,,,,,
player,201512270tam,tam,SefeAu00,targets,4,,,,,
player,201512270tam,tam,SefeAu00,rec,2,,,,,
player,201512270tam,tam,SefeAu00,rec_yds,60,,,,,
player,201512270tam,tam,SefeAu00,rec_td,1,,,,,
player,201512270tam,tam,SefeAu00,rec_long,43,,,,,
player,201512270tam,tam,SefeAu00,fumbles,0,,,,,
player,201512270tam,tam,SefeAu00,fumbles_lost,0,,,,,
player,201512270tam,tam,BratCa00,pass_cmp,0,,,,,
player,201512270tam,tam,BratCa00,pass_att,0,,,,,
player,201512270tam,tam,BratCa00,pass_yds,0,,,,,
player,201512270tam,tam,BratCa00,pass_td,0,,,,,
player,201512270tam,tam,BratCa00,pass_int,0,,,,,
player,201512270tam,tam,BratCa00,pass_sacked,0,,,,,
player,201512270tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,BratCa00,pass_long,0,,,,,
player,201512270tam,tam,BratCa00,pass_rating,,,,,,
player,201512270tam,tam,BratCa00,rush_att,0,,,,,
player,201512270tam,tam,BratCa00,rush_yds,0,,,,,
player,201512270tam,tam,BratCa00,rush_td,0,,,,,
player,201512270tam,tam,BratCa00,rush_long,0,,,,,
player,201512270tam,tam,BratCa00,targets,1,,,,,
player,201512270tam,tam,BratCa00,rec,1,,,,,
player,201512270tam,tam,BratCa00,rec_yds,46,,,,,
player,201512270tam,tam,BratCa00,rec_td,0,,,,,
player,201512270tam,tam,BratCa00,rec_long,46,,,,,
player,201512270tam,tam,BratCa00,fumbles,0,,,,,
player,201512270tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201512270tam,tam,ShepRu00,pass_cmp,0,,,,,
player,201512270tam,tam,ShepRu00,pass_att,0,,,,,
player,201512270tam,tam,ShepRu00,pass_yds,0,,,,,
player,201512270tam,tam,ShepRu00,pass_td,0,,,,,
player,201512270tam,tam,ShepRu00,pass_int,0,,,,,
player,201512270tam,tam,ShepRu00,pass_sacked,0,,,,,
player,201512270tam,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,ShepRu00,pass_long,0,,,,,
player,201512270tam,tam,ShepRu00,pass_rating,,,,,,
player,201512270tam,tam,ShepRu00,rush_att,0,,,,,
player,201512270tam,tam,ShepRu00,rush_yds,0,,,,,
player,201512270tam,tam,ShepRu00,rush_td,0,,,,,
player,201512270tam,tam,ShepRu00,rush_long,0,,,,,
player,201512270tam,tam,ShepRu00,targets,1,,,,,
player,201512270tam,tam,ShepRu00,rec,1,,,,,
player,201512270tam,tam,ShepRu00,rec_yds,18,,,,,
player,201512270tam,tam,ShepRu00,rec_td,0,,,,,
player,201512270tam,tam,ShepRu00,rec_long,18,,,,,
player,201512270tam,tam,ShepRu00,fumbles,0,,,,,
player,201512270tam,tam,ShepRu00,fumbles_lost,0,,,,,
player,201512270tam,tam,DyexDo00,pass_cmp,0,,,,,
player,201512270tam,tam,DyexDo00,pass_att,0,,,,,
player,201512270tam,tam,DyexDo00,pass_yds,0,,,,,
player,201512270tam,tam,DyexDo00,pass_td,0,,,,,
player,201512270tam,tam,DyexDo00,pass_int,0,,,,,
player,201512270tam,tam,DyexDo00,pass_sacked,0,,,,,
player,201512270tam,tam,DyexDo00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,DyexDo00,pass_long,0,,,,,
player,201512270tam,tam,DyexDo00,pass_rating,,,,,,
player,201512270tam,tam,DyexDo00,rush_att,0,,,,,
player,201512270tam,tam,DyexDo00,rush_yds,0,,,,,
player,201512270tam,tam,DyexDo00,rush_td,0,,,,,
player,201512270tam,tam,DyexDo00,rush_long,0,,,,,
player,201512270tam,tam,DyexDo00,targets,3,,,,,
player,201512270tam,tam,DyexDo00,rec,1,,,,,
player,201512270tam,tam,DyexDo00,rec_yds,15,,,,,
player,201512270tam,tam,DyexDo00,rec_td,0,,,,,
player,201512270tam,tam,DyexDo00,rec_long,15,,,,,
player,201512270tam,tam,DyexDo00,fumbles,0,,,,,
player,201512270tam,tam,DyexDo00,fumbles_lost,0,,,,,
player,201512270tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201512270tam,tam,HumpAd00,pass_att,0,,,,,
player,201512270tam,tam,HumpAd00,pass_yds,0,,,,,
player,201512270tam,tam,HumpAd00,pass_td,0,,,,,
player,201512270tam,tam,HumpAd00,pass_int,0,,,,,
player,201512270tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201512270tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,HumpAd00,pass_long,0,,,,,
player,201512270tam,tam,HumpAd00,pass_rating,,,,,,
player,201512270tam,tam,HumpAd00,rush_att,0,,,,,
player,201512270tam,tam,HumpAd00,rush_yds,0,,,,,
player,201512270tam,tam,HumpAd00,rush_td,0,,,,,
player,201512270tam,tam,HumpAd00,rush_long,0,,,,,
player,201512270tam,tam,HumpAd00,targets,2,,,,,
player,201512270tam,tam,HumpAd00,rec,1,,,,,
player,201512270tam,tam,HumpAd00,rec_yds,10,,,,,
player,201512270tam,tam,HumpAd00,rec_td,0,,,,,
player,201512270tam,tam,HumpAd00,rec_long,10,,,,,
player,201512270tam,tam,HumpAd00,fumbles,0,,,,,
player,201512270tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201512270tam,tam,StocLu00,pass_cmp,0,,,,,
player,201512270tam,tam,StocLu00,pass_att,0,,,,,
player,201512270tam,tam,StocLu00,pass_yds,0,,,,,
player,201512270tam,tam,StocLu00,pass_td,0,,,,,
player,201512270tam,tam,StocLu00,pass_int,0,,,,,
player,201512270tam,tam,StocLu00,pass_sacked,0,,,,,
player,201512270tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201512270tam,tam,StocLu00,pass_long,0,,,,,
player,201512270tam,tam,StocLu00,pass_rating,,,,,,
player,201512270tam,tam,StocLu00,rush_att,0,,,,,
player,201512270tam,tam,StocLu00,rush_yds,0,,,,,
player,201512270tam,tam,StocLu00,rush_td,0,,,,,
player,201512270tam,tam,StocLu00,rush_long,0,,,,,
player,201512270tam,tam,StocLu00,targets,1,,,,,
player,201512270tam,tam,StocLu00,rec,1,,,,,
player,201512270tam,tam,StocLu00,rec_yds,7,,,,,
player,201512270tam,tam,StocLu00,rec_td,0,,,,,
player,201512270tam,tam,StocLu00,rec_long,7,,,,,
player,201512270tam,tam,StocLu00,fumbles,0,,,,,
player,201512270tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201512270tam,chi,JoneHa02,def_int,1,,,,,
player,201512270tam,chi,JoneHa02,def_int_yds,23,,,,,
player,201512270tam,chi,JoneHa02,def_int_td,0,,,,,
player,201512270tam,chi,JoneHa02,def_int_long,23,,,,,
player,201512270tam,chi,JoneHa02,pass_defended,2,,,,,
player,201512270tam,chi,JoneHa02,sacks,0.0,,,,,
player,201512270tam,chi,JoneHa02,tackles_combined,4,,,,,
player,201512270tam,chi,JoneHa02,tackles_solo,3,,,,,
player,201512270tam,chi,JoneHa02,tackles_assists,1,,,,,
player,201512270tam,chi,JoneHa02,tackles_loss,0,,,,,
player,201512270tam,chi,JoneHa02,qb_hits,0,,,,,
player,201512270tam,chi,JoneHa02,fumbles_rec,0,,,,,
player,201512270tam,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201512270tam,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201512270tam,chi,JoneHa02,fumbles_forced,1,,,,,
player,201512270tam,chi,McPhPe00,def_int,0,,,,,
player,201512270tam,chi,McPhPe00,def_int_yds,0,,,,,
player,201512270tam,chi,McPhPe00,def_int_td,0,,,,,
player,201512270tam,chi,McPhPe00,def_int_long,0,,,,,
player,201512270tam,chi,McPhPe00,pass_defended,0,,,,,
player,201512270tam,chi,McPhPe00,sacks,1.0,,,,,
player,201512270tam,chi,McPhPe00,tackles_combined,5,,,,,
player,201512270tam,chi,McPhPe00,tackles_solo,5,,,,,
player,201512270tam,chi,McPhPe00,tackles_assists,0,,,,,
player,201512270tam,chi,McPhPe00,tackles_loss,2,,,,,
player,201512270tam,chi,McPhPe00,qb_hits,2,,,,,
player,201512270tam,chi,McPhPe00,fumbles_rec,0,,,,,
player,201512270tam,chi,McPhPe00,fumbles_rec_yds,0,,,,,
player,201512270tam,chi,McPhPe00,fumbles_rec_td,0,,,,,
player,201512270tam,chi,McPhPe00,fumbles_forced,1,,,,,
player,201512270tam,chi,JoneCh05,def_int,0,,,,,
player,201512270tam,chi,JoneCh05,def_int_yds,0,,,,,
player,201512270tam,chi,JoneCh05,def_int_td,0,,,,,
player,201512270tam,chi,JoneCh05,def_int_long,0,,,,,
player,201512270tam,chi,JoneCh05,pass_defended,1,,,,,
player,201512270tam,chi,JoneCh05,sacks,0.0,,,,,
player,201512270tam,chi,JoneCh05,tackles_combined,6,,,,,
player,201512270tam,chi,JoneCh05,tackles_solo,4,,,,,
player,201512270tam,chi,JoneCh05,tackles_assists,2,,,,,
player,201512270tam,chi,JoneCh05,tackles_loss,0,,,,,
player,201512270tam,chi,JoneCh05,qb_hits,1,,,,,
player,201512270tam,chi,JoneCh05,fumbles_rec,0,,,,,
player,201512270tam,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201512270tam,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201512270tam,chi,JoneCh05,fumbles_forced,0,,,,,
player,201512270tam,chi,TimuJo00,def_int,0,,,,,
player,201512270tam,chi,TimuJo00,def_int_yds,0,,,,,
player,201512270tam,chi,TimuJo00,def_int_td,0,,,,,
player,201512270tam,chi,TimuJo00,def_int_long,0,,,,,
player,201512270tam,chi,TimuJo00,pass_defended,0,,,,,
player,201512270tam,chi,TimuJo00,sacks,0.0,,,,,
player,201512270tam,chi,TimuJo00,tackles_combined,6,,,,,
player,201512270tam,chi,TimuJo00,tackles_solo,4,,,,,
player,201512270tam,chi,TimuJo00,tackles_assists,2,,,,,
player,201512270tam,chi,TimuJo00,tackles_loss,0,,,,,
player,201512270tam,chi,TimuJo00,qb_hits,0,,,,,
player,201512270tam,chi,TimuJo00,fumbles_rec,2,,,,,
player,201512270tam,chi,TimuJo00,fumbles_rec_yds,0,,,,,
player,201512270tam,chi,TimuJo00,fumbles_rec_td,0,,,,,
player,201512270tam,chi,TimuJo00,fumbles_forced,0,,,,,
player,201512270tam,chi,AmosAd00,def_int,0,,,,,
player,201512270tam,chi,AmosAd00,def_int_yds,0,,,,,
player,201512270tam,chi,AmosAd00,def_int_td,0,,,,,
player,201512270tam,chi,AmosAd00,def_int_long,0,,,,,
player,201512270tam,chi,AmosAd00,pass_defended,1,,,,,
player,201512270tam,chi,AmosAd00,sacks,0.0,,,,,
player,201512270tam,chi,AmosAd00,tackles_combined,5,,,,,
player,201512270tam,chi,AmosAd00,tackles_solo,3,,,,,
player,201512270tam,chi,AmosAd00,tackles_assists,2,,,,,
player,201512270tam,chi,AmosAd00,tackles_loss,0,,,,,
player,201512270tam,chi,AmosAd00,qb_hits,0,,,,,
player,201512270tam,chi,AmosAd00,fumbles_rec,0,,,,,
