game,2015,13,20151206,201512060nor,car,"Carolina Panthers",41,nor,"New Orleans Saints",38
team,201512060nor,car,First Downs,33,,,,,,
team,201512060nor,nor,First Downs,21,,,,,,
team,201512060nor,car,Rush-Yds-TDs,34-175-1,,,,,,
team,201512060nor,nor,Rush-Yds-TDs,14-70-1,,,,,,
team,201512060nor,car,Cmp-Att-Yd-TD-INT,28-41-331-5-1,,,,,,
team,201512060nor,nor,Cmp-Att-Yd-TD-INT,24-42-282-3-1,,,,,,
team,201512060nor,car,Sacked-Yards,1-9,,,,,,
team,201512060nor,nor,Sacked-Yards,2-18,,,,,,
team,201512060nor,car,Net Pass Yards,322,,,,,,
team,201512060nor,nor,Net Pass Yards,264,,,,,,
team,201512060nor,car,Total Yards,497,,,,,,
team,201512060nor,nor,Total Yards,334,,,,,,
team,201512060nor,car,Fumbles-Lost,2-2,,,,,,
team,201512060nor,nor,Fumbles-Lost,1-0,,,,,,
team,201512060nor,car,Turnovers,3,,,,,,
team,201512060nor,nor,Turnovers,1,,,,,,
team,201512060nor,car,Penalties-Yards,8-87,,,,,,
team,201512060nor,nor,Penalties-Yards,11-104,,,,,,
team,201512060nor,car,Third Down Conv.,3-8,,,,,,
team,201512060nor,nor,Third Down Conv.,3-10,,,,,,
team,201512060nor,car,Fourth Down Conv.,2-2,,,,,,
team,201512060nor,nor,Fourth Down Conv.,0-1,,,,,,
team,201512060nor,car,Time of Possession,36:34,,,,,,
team,201512060nor,nor,Time of Possession,23:26,,,,,,
player,201512060nor,car,NewtCa00,pass_cmp,28,,,,,
player,201512060nor,car,NewtCa00,pass_att,41,,,,,
player,201512060nor,car,NewtCa00,pass_yds,331,,,,,
player,201512060nor,car,NewtCa00,pass_td,5,,,,,
player,201512060nor,car,NewtCa00,pass_int,1,,,,,
player,201512060nor,car,NewtCa00,pass_sacked,1,,,,,
player,201512060nor,car,NewtCa00,pass_sacked_yds,9,,,,,
player,201512060nor,car,NewtCa00,pass_long,45,,,,,
player,201512060nor,car,NewtCa00,pass_rating,122.1,,,,,
player,201512060nor,car,NewtCa00,rush_att,10,,,,,
player,201512060nor,car,NewtCa00,rush_yds,49,,,,,
player,201512060nor,car,NewtCa00,rush_td,0,,,,,
player,201512060nor,car,NewtCa00,rush_long,30,,,,,
player,201512060nor,car,NewtCa00,targets,0,,,,,
player,201512060nor,car,NewtCa00,rec,0,,,,,
player,201512060nor,car,NewtCa00,rec_yds,0,,,,,
player,201512060nor,car,NewtCa00,rec_td,0,,,,,
player,201512060nor,car,NewtCa00,rec_long,0,,,,,
player,201512060nor,car,NewtCa00,fumbles,0,,,,,
player,201512060nor,car,NewtCa00,fumbles_lost,0,,,,,
player,201512060nor,car,StewJo00,pass_cmp,0,,,,,
player,201512060nor,car,StewJo00,pass_att,0,,,,,
player,201512060nor,car,StewJo00,pass_yds,0,,,,,
player,201512060nor,car,StewJo00,pass_td,0,,,,,
player,201512060nor,car,StewJo00,pass_int,0,,,,,
player,201512060nor,car,StewJo00,pass_sacked,0,,,,,
player,201512060nor,car,StewJo00,pass_sacked_yds,0,,,,,
player,201512060nor,car,StewJo00,pass_long,0,,,,,
player,201512060nor,car,StewJo00,pass_rating,,,,,,
player,201512060nor,car,StewJo00,rush_att,21,,,,,
player,201512060nor,car,StewJo00,rush_yds,82,,,,,
player,201512060nor,car,StewJo00,rush_td,1,,,,,
player,201512060nor,car,StewJo00,rush_long,22,,,,,
player,201512060nor,car,StewJo00,targets,3,,,,,
player,201512060nor,car,StewJo00,rec,3,,,,,
player,201512060nor,car,StewJo00,rec_yds,31,,,,,
player,201512060nor,car,StewJo00,rec_td,0,,,,,
player,201512060nor,car,StewJo00,rec_long,15,,,,,
player,201512060nor,car,StewJo00,fumbles,1,,,,,
player,201512060nor,car,StewJo00,fumbles_lost,1,,,,,
player,201512060nor,car,TolbMi00,pass_cmp,0,,,,,
player,201512060nor,car,TolbMi00,pass_att,0,,,,,
player,201512060nor,car,TolbMi00,pass_yds,0,,,,,
player,201512060nor,car,TolbMi00,pass_td,0,,,,,
player,201512060nor,car,TolbMi00,pass_int,0,,,,,
player,201512060nor,car,TolbMi00,pass_sacked,0,,,,,
player,201512060nor,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201512060nor,car,TolbMi00,pass_long,0,,,,,
player,201512060nor,car,TolbMi00,pass_rating,,,,,,
player,201512060nor,car,TolbMi00,rush_att,2,,,,,
player,201512060nor,car,TolbMi00,rush_yds,33,,,,,
player,201512060nor,car,TolbMi00,rush_td,0,,,,,
player,201512060nor,car,TolbMi00,rush_long,29,,,,,
player,201512060nor,car,TolbMi00,targets,3,,,,,
player,201512060nor,car,TolbMi00,rec,2,,,,,
player,201512060nor,car,TolbMi00,rec_yds,18,,,,,
player,201512060nor,car,TolbMi00,rec_td,1,,,,,
player,201512060nor,car,TolbMi00,rec_long,12,,,,,
player,201512060nor,car,TolbMi00,fumbles,0,,,,,
player,201512060nor,car,TolbMi00,fumbles_lost,0,,,,,
player,201512060nor,car,WhitFo00,pass_cmp,0,,,,,
