game,2015,15,20151220,201512200clt,htx,"Houston Texans",16,clt,"Indianapolis Colts",10
team,201512200clt,htx,First Downs,20,,,,,,
team,201512200clt,clt,First Downs,14,,,,,,
team,201512200clt,htx,Rush-Yds-TDs,37-155-0,,,,,,
team,201512200clt,clt,Rush-Yds-TDs,19-50-0,,,,,,
team,201512200clt,htx,Cmp-Att-Yd-TD-INT,17-28-173-1-1,,,,,,
team,201512200clt,clt,Cmp-Att-Yd-TD-INT,18-32-160-1-1,,,,,,
team,201512200clt,htx,Sacked-Yards,3-23,,,,,,
team,201512200clt,clt,Sacked-Yards,3-20,,,,,,
team,201512200clt,htx,Net Pass Yards,150,,,,,,
team,201512200clt,clt,Net Pass Yards,140,,,,,,
team,201512200clt,htx,Total Yards,305,,,,,,
team,201512200clt,clt,Total Yards,190,,,,,,
team,201512200clt,htx,Fumbles-Lost,2-1,,,,,,
team,201512200clt,clt,Fumbles-Lost,1-1,,,,,,
team,201512200clt,htx,Turnovers,2,,,,,,
team,201512200clt,clt,Turnovers,2,,,,,,
team,201512200clt,htx,Penalties-Yards,6-48,,,,,,
team,201512200clt,clt,Penalties-Yards,8-94,,,,,,
team,201512200clt,htx,Third Down Conv.,5-15,,,,,,
team,201512200clt,clt,Third Down Conv.,4-13,,,,,,
team,201512200clt,htx,Fourth Down Conv.,2-2,,,,,,
team,201512200clt,clt,Fourth Down Conv.,0-0,,,,,,
team,201512200clt,htx,Time of Possession,33:56,,,,,,
team,201512200clt,clt,Time of Possession,26:04,,,,,,
player,201512200clt,htx,WeedBr00,pass_cmp,11,,,,,
player,201512200clt,htx,WeedBr00,pass_att,18,,,,,
player,201512200clt,htx,WeedBr00,pass_yds,105,,,,,
player,201512200clt,htx,WeedBr00,pass_td,1,,,,,
player,201512200clt,htx,WeedBr00,pass_int,0,,,,,
player,201512200clt,htx,WeedBr00,pass_sacked,1,,,,,
player,201512200clt,htx,WeedBr00,pass_sacked_yds,10,,,,,
player,201512200clt,htx,WeedBr00,pass_long,28,,,,,
player,201512200clt,htx,WeedBr00,pass_rating,95.8,,,,,
player,201512200clt,htx,WeedBr00,rush_att,5,,,,,
player,201512200clt,htx,WeedBr00,rush_yds,6,,,,,
player,201512200clt,htx,WeedBr00,rush_td,0,,,,,
player,201512200clt,htx,WeedBr00,rush_long,7,,,,,
player,201512200clt,htx,WeedBr00,targets,0,,,,,
player,201512200clt,htx,WeedBr00,rec,0,,,,,
player,201512200clt,htx,WeedBr00,rec_yds,0,,,,,
player,201512200clt,htx,WeedBr00,rec_td,0,,,,,
player,201512200clt,htx,WeedBr00,rec_long,0,,,,,
player,201512200clt,htx,WeedBr00,fumbles,1,,,,,
player,201512200clt,htx,WeedBr00,fumbles_lost,0,,,,,
player,201512200clt,htx,YateT.00,pass_cmp,6,,,,,
player,201512200clt,htx,YateT.00,pass_att,10,,,,,
player,201512200clt,htx,YateT.00,pass_yds,68,,,,,
player,201512200clt,htx,YateT.00,pass_td,0,,,,,
player,201512200clt,htx,YateT.00,pass_int,1,,,,,
player,201512200clt,htx,YateT.00,pass_sacked,2,,,,,
player,201512200clt,htx,YateT.00,pass_sacked_yds,13,,,,,
player,201512200clt,htx,YateT.00,pass_long,22,,,,,
player,201512200clt,htx,YateT.00,pass_rating,40.8,,,,,
player,201512200clt,htx,YateT.00,rush_att,1,,,,,
player,201512200clt,htx,YateT.00,rush_yds,7,,,,,
player,201512200clt,htx,YateT.00,rush_td,0,,,,,
player,201512200clt,htx,YateT.00,rush_long,7,,,,,
player,201512200clt,htx,YateT.00,targets,0,,,,,
player,201512200clt,htx,YateT.00,rec,0,,,,,
player,201512200clt,htx,YateT.00,rec_yds,0,,,,,
player,201512200clt,htx,YateT.00,rec_td,0,,,,,
player,201512200clt,htx,YateT.00,rec_long,0,,,,,
player,201512200clt,htx,YateT.00,fumbles,0,,,,,
player,201512200clt,htx,YateT.00,fumbles_lost,0,,,,,
player,201512200clt,htx,BlueAl00,pass_cmp,0,,,,,
player,201512200clt,htx,BlueAl00,pass_att,0,,,,,
player,201512200clt,htx,BlueAl00,pass_yds,0,,,,,
player,201512200clt,htx,BlueAl00,pass_td,0,,,,,
player,201512200clt,htx,BlueAl00,pass_int,0,,,,,
player,201512200clt,htx,BlueAl00,pass_sacked,0,,,,,
player,201512200clt,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201512200clt,htx,BlueAl00,pass_long,0,,,,,
player,201512200clt,htx,BlueAl00,pass_rating,,,,,,
player,201512200clt,htx,BlueAl00,rush_att,20,,,,,
player,201512200clt,htx,BlueAl00,rush_yds,107,,,,,
player,201512200clt,htx,BlueAl00,rush_td,0,,,,,
player,201512200clt,htx,BlueAl00,rush_long,41,,,,,
player,201512200clt,htx,BlueAl00,targets,0,,,,,
player,201512200clt,htx,BlueAl00,rec,0,,,,,
player,201512200clt,htx,BlueAl00,rec_yds,0,,,,,
player,201512200clt,htx,BlueAl00,rec_td,0,,,,,
player,201512200clt,htx,BlueAl00,rec_long,0,,,,,
player,201512200clt,htx,BlueAl00,fumbles,1,,,,,
player,201512200clt,htx,BlueAl00,fumbles_lost,1,,,,,
player,201512200clt,htx,HuntAk01,pass_cmp,0,,,,,
player,201512200clt,htx,HuntAk01,pass_att,0,,,,,
player,201512200clt,htx,HuntAk01,pass_yds,0,,,,,
player,201512200clt,htx,HuntAk01,pass_td,0,,,,,
player,201512200clt,htx,HuntAk01,pass_int,0,,,,,
player,201512200clt,htx,HuntAk01,pass_sacked,0,,,,,
player,201512200clt,htx,HuntAk01,pass_sacked_yds,0,,,,,
player,201512200clt,htx,HuntAk01,pass_long,0,,,,,
player,201512200clt,htx,HuntAk01,pass_rating,,,,,,
player,201512200clt,htx,HuntAk01,rush_att,5,,,,,
player,201512200clt,htx,HuntAk01,rush_yds,26,,,,,
player,201512200clt,htx,HuntAk01,rush_td,0,,,,,
player,201512200clt,htx,HuntAk01,rush_long,21,,,,,
player,201512200clt,htx,HuntAk01,targets,2,,,,,
player,201512200clt,htx,HuntAk01,rec,2,,,,,
player,201512200clt,htx,HuntAk01,rec_yds,8,,,,,
player,201512200clt,htx,HuntAk01,rec_td,0,,,,,
player,201512200clt,htx,HuntAk01,rec_long,5,,,,,
player,201512200clt,htx,HuntAk01,fumbles,0,,,,,
player,201512200clt,htx,HuntAk01,fumbles_lost,0,,,,,
player,201512200clt,htx,PolkCh00,pass_cmp,0,,,,,
player,201512200clt,htx,PolkCh00,pass_att,0,,,,,
player,201512200clt,htx,PolkCh00,pass_yds,0,,,,,
player,201512200clt,htx,PolkCh00,pass_td,0,,,,,
player,201512200clt,htx,PolkCh00,pass_int,0,,,,,
player,201512200clt,htx,PolkCh00,pass_sacked,0,,,,,
player,201512200clt,htx,PolkCh00,pass_sacked_yds,0,,,,,
player,201512200clt,htx,PolkCh00,pass_long,0,,,,,
player,201512200clt,htx,PolkCh00,pass_rating,,,,,,
player,201512200clt,htx,PolkCh00,rush_att,4,,,,,
player,201512200clt,htx,PolkCh00,rush_yds,6,,,,,
player,201512200clt,htx,PolkCh00,rush_td,0,,,,,
player,201512200clt,htx,PolkCh00,rush_long,3,,,,,
player,201512200clt,htx,PolkCh00,targets,0,,,,,
player,201512200clt,htx,PolkCh00,rec,0,,,,,
player,201512200clt,htx,PolkCh00,rec_yds,0,,,,,
player,201512200clt,htx,PolkCh00,rec_td,0,,,,,
player,201512200clt,htx,PolkCh00,rec_long,0,,,,,
player,201512200clt,htx,PolkCh00,fumbles,0,,,,,
player,201512200clt,htx,PolkCh00,fumbles_lost,0,,,,,
player,201512200clt,htx,ProsJa00,pass_cmp,0,,,,,
player,201512200clt,htx,ProsJa00,pass_att,0,,,,,
player,201512200clt,htx,ProsJa00,pass_yds,0,,,,,
