game,2015,10,20151115,201511150tam,dal,"Dallas Cowboys",6,tam,"Tampa Bay Buccaneers",10
player,201511150tam,dal,CassMa00,rush_long,2,,,,,
player,201511150tam,dal,CassMa00,targets,0,,,,,
player,201511150tam,dal,CassMa00,rec,0,,,,,
player,201511150tam,dal,CassMa00,rec_yds,0,,,,,
player,201511150tam,dal,CassMa00,rec_td,0,,,,,
player,201511150tam,dal,CassMa00,rec_long,0,,,,,
player,201511150tam,dal,CassMa00,fumbles,1,,,,,
player,201511150tam,dal,CassMa00,fumbles_lost,0,,,,,
player,201511150tam,dal,McFaDa00,pass_cmp,0,,,,,
player,201511150tam,dal,McFaDa00,pass_att,0,,,,,
player,201511150tam,dal,McFaDa00,pass_yds,0,,,,,
player,201511150tam,dal,McFaDa00,pass_td,0,,,,,
player,201511150tam,dal,McFaDa00,pass_int,0,,,,,
player,201511150tam,dal,McFaDa00,pass_sacked,0,,,,,
player,201511150tam,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,McFaDa00,pass_long,0,,,,,
player,201511150tam,dal,McFaDa00,pass_rating,,,,,,
player,201511150tam,dal,McFaDa00,rush_att,17,,,,,
player,201511150tam,dal,McFaDa00,rush_yds,32,,,,,
player,201511150tam,dal,McFaDa00,rush_td,0,,,,,
player,201511150tam,dal,McFaDa00,rush_long,7,,,,,
player,201511150tam,dal,McFaDa00,targets,4,,,,,
player,201511150tam,dal,McFaDa00,rec,3,,,,,
player,201511150tam,dal,McFaDa00,rec_yds,26,,,,,
player,201511150tam,dal,McFaDa00,rec_td,0,,,,,
player,201511150tam,dal,McFaDa00,rec_long,11,,,,,
player,201511150tam,dal,McFaDa00,fumbles,0,,,,,
player,201511150tam,dal,McFaDa00,fumbles_lost,0,,,,,
player,201511150tam,dal,MichCh00,pass_cmp,0,,,,,
player,201511150tam,dal,MichCh00,pass_att,0,,,,,
player,201511150tam,dal,MichCh00,pass_yds,0,,,,,
player,201511150tam,dal,MichCh00,pass_td,0,,,,,
player,201511150tam,dal,MichCh00,pass_int,0,,,,,
player,201511150tam,dal,MichCh00,pass_sacked,0,,,,,
player,201511150tam,dal,MichCh00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,MichCh00,pass_long,0,,,,,
player,201511150tam,dal,MichCh00,pass_rating,,,,,,
player,201511150tam,dal,MichCh00,rush_att,3,,,,,
player,201511150tam,dal,MichCh00,rush_yds,8,,,,,
player,201511150tam,dal,MichCh00,rush_td,0,,,,,
player,201511150tam,dal,MichCh00,rush_long,4,,,,,
player,201511150tam,dal,MichCh00,targets,0,,,,,
player,201511150tam,dal,MichCh00,rec,0,,,,,
player,201511150tam,dal,MichCh00,rec_yds,0,,,,,
player,201511150tam,dal,MichCh00,rec_td,0,,,,,
player,201511150tam,dal,MichCh00,rec_long,0,,,,,
player,201511150tam,dal,MichCh00,fumbles,0,,,,,
player,201511150tam,dal,MichCh00,fumbles_lost,0,,,,,
player,201511150tam,dal,BryaDe01,pass_cmp,0,,,,,
player,201511150tam,dal,BryaDe01,pass_att,0,,,,,
player,201511150tam,dal,BryaDe01,pass_yds,0,,,,,
player,201511150tam,dal,BryaDe01,pass_td,0,,,,,
player,201511150tam,dal,BryaDe01,pass_int,0,,,,,
player,201511150tam,dal,BryaDe01,pass_sacked,0,,,,,
player,201511150tam,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201511150tam,dal,BryaDe01,pass_long,0,,,,,
player,201511150tam,dal,BryaDe01,pass_rating,,,,,,
player,201511150tam,dal,BryaDe01,rush_att,0,,,,,
player,201511150tam,dal,BryaDe01,rush_yds,0,,,,,
player,201511150tam,dal,BryaDe01,rush_td,0,,,,,
player,201511150tam,dal,BryaDe01,rush_long,0,,,,,
player,201511150tam,dal,BryaDe01,targets,12,,,,,
player,201511150tam,dal,BryaDe01,rec,5,,,,,
player,201511150tam,dal,BryaDe01,rec_yds,45,,,,,
player,201511150tam,dal,BryaDe01,rec_td,0,,,,,
player,201511150tam,dal,BryaDe01,rec_long,16,,,,,
player,201511150tam,dal,BryaDe01,fumbles,0,,,,,
player,201511150tam,dal,BryaDe01,fumbles_lost,0,,,,,
player,201511150tam,dal,WittJa00,pass_cmp,0,,,,,
player,201511150tam,dal,WittJa00,pass_att,0,,,,,
player,201511150tam,dal,WittJa00,pass_yds,0,,,,,
player,201511150tam,dal,WittJa00,pass_td,0,,,,,
player,201511150tam,dal,WittJa00,pass_int,0,,,,,
player,201511150tam,dal,WittJa00,pass_sacked,0,,,,,
player,201511150tam,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,WittJa00,pass_long,0,,,,,
player,201511150tam,dal,WittJa00,pass_rating,,,,,,
player,201511150tam,dal,WittJa00,rush_att,0,,,,,
player,201511150tam,dal,WittJa00,rush_yds,0,,,,,
player,201511150tam,dal,WittJa00,rush_td,0,,,,,
player,201511150tam,dal,WittJa00,rush_long,0,,,,,
player,201511150tam,dal,WittJa00,targets,5,,,,,
player,201511150tam,dal,WittJa00,rec,5,,,,,
player,201511150tam,dal,WittJa00,rec_yds,42,,,,,
player,201511150tam,dal,WittJa00,rec_td,0,,,,,
player,201511150tam,dal,WittJa00,rec_long,24,,,,,
player,201511150tam,dal,WittJa00,fumbles,0,,,,,
player,201511150tam,dal,WittJa00,fumbles_lost,0,,,,,
player,201511150tam,dal,WillTe01,pass_cmp,0,,,,,
player,201511150tam,dal,WillTe01,pass_att,0,,,,,
player,201511150tam,dal,WillTe01,pass_yds,0,,,,,
player,201511150tam,dal,WillTe01,pass_td,0,,,,,
player,201511150tam,dal,WillTe01,pass_int,0,,,,,
player,201511150tam,dal,WillTe01,pass_sacked,0,,,,,
player,201511150tam,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201511150tam,dal,WillTe01,pass_long,0,,,,,
player,201511150tam,dal,WillTe01,pass_rating,,,,,,
player,201511150tam,dal,WillTe01,rush_att,0,,,,,
player,201511150tam,dal,WillTe01,rush_yds,0,,,,,
player,201511150tam,dal,WillTe01,rush_td,0,,,,,
player,201511150tam,dal,WillTe01,rush_long,0,,,,,
player,201511150tam,dal,WillTe01,targets,3,,,,,
player,201511150tam,dal,WillTe01,rec,2,,,,,
player,201511150tam,dal,WillTe01,rec_yds,33,,,,,
player,201511150tam,dal,WillTe01,rec_td,0,,,,,
player,201511150tam,dal,WillTe01,rec_long,17,,,,,
player,201511150tam,dal,WillTe01,fumbles,0,,,,,
player,201511150tam,dal,WillTe01,fumbles_lost,0,,,,,
player,201511150tam,dal,EscoGa00,pass_cmp,0,,,,,
player,201511150tam,dal,EscoGa00,pass_att,0,,,,,
player,201511150tam,dal,EscoGa00,pass_yds,0,,,,,
player,201511150tam,dal,EscoGa00,pass_td,0,,,,,
player,201511150tam,dal,EscoGa00,pass_int,0,,,,,
player,201511150tam,dal,EscoGa00,pass_sacked,0,,,,,
player,201511150tam,dal,EscoGa00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,EscoGa00,pass_long,0,,,,,
player,201511150tam,dal,EscoGa00,pass_rating,,,,,,
player,201511150tam,dal,EscoGa00,rush_att,0,,,,,
player,201511150tam,dal,EscoGa00,rush_yds,0,,,,,
player,201511150tam,dal,EscoGa00,rush_td,0,,,,,
player,201511150tam,dal,EscoGa00,rush_long,0,,,,,
player,201511150tam,dal,EscoGa00,targets,1,,,,,
player,201511150tam,dal,EscoGa00,rec,1,,,,,
player,201511150tam,dal,EscoGa00,rec_yds,22,,,,,
player,201511150tam,dal,EscoGa00,rec_td,0,,,,,
player,201511150tam,dal,EscoGa00,rec_long,22,,,,,
player,201511150tam,dal,EscoGa00,fumbles,0,,,,,
player,201511150tam,dal,EscoGa00,fumbles_lost,0,,,,,
player,201511150tam,dal,StreDe00,pass_cmp,0,,,,,
player,201511150tam,dal,StreDe00,pass_att,0,,,,,
player,201511150tam,dal,StreDe00,pass_yds,0,,,,,
player,201511150tam,dal,StreDe00,pass_td,0,,,,,
player,201511150tam,dal,StreDe00,pass_int,0,,,,,
player,201511150tam,dal,StreDe00,pass_sacked,0,,,,,
player,201511150tam,dal,StreDe00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,StreDe00,pass_long,0,,,,,
player,201511150tam,dal,StreDe00,pass_rating,,,,,,
player,201511150tam,dal,StreDe00,rush_att,0,,,,,
player,201511150tam,dal,StreDe00,rush_yds,0,,,,,
player,201511150tam,dal,StreDe00,rush_td,0,,,,,
player,201511150tam,dal,StreDe00,rush_long,0,,,,,
player,201511150tam,dal,StreDe00,targets,1,,,,,
player,201511150tam,dal,StreDe00,rec,1,,,,,
player,201511150tam,dal,StreDe00,rec_yds,10,,,,,
player,201511150tam,dal,StreDe00,rec_td,0,,,,,
player,201511150tam,dal,StreDe00,rec_long,10,,,,,
player,201511150tam,dal,StreDe00,fumbles,0,,,,,
player,201511150tam,dal,StreDe00,fumbles_lost,0,,,,,
player,201511150tam,dal,BeasCo00,pass_cmp,0,,,,,
player,201511150tam,dal,BeasCo00,pass_att,0,,,,,
player,201511150tam,dal,BeasCo00,pass_yds,0,,,,,
player,201511150tam,dal,BeasCo00,pass_td,0,,,,,
player,201511150tam,dal,BeasCo00,pass_int,0,,,,,
player,201511150tam,dal,BeasCo00,pass_sacked,0,,,,,
player,201511150tam,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,BeasCo00,pass_long,0,,,,,
player,201511150tam,dal,BeasCo00,pass_rating,,,,,,
player,201511150tam,dal,BeasCo00,rush_att,0,,,,,
player,201511150tam,dal,BeasCo00,rush_yds,0,,,,,
player,201511150tam,dal,BeasCo00,rush_td,0,,,,,
player,201511150tam,dal,BeasCo00,rush_long,0,,,,,
player,201511150tam,dal,BeasCo00,targets,1,,,,,
player,201511150tam,dal,BeasCo00,rec,1,,,,,
player,201511150tam,dal,BeasCo00,rec_yds,8,,,,,
player,201511150tam,dal,BeasCo00,rec_td,0,,,,,
player,201511150tam,dal,BeasCo00,rec_long,8,,,,,
player,201511150tam,dal,BeasCo00,fumbles,0,,,,,
player,201511150tam,dal,BeasCo00,fumbles_lost,0,,,,,
player,201511150tam,dal,WhitLu00,pass_cmp,0,,,,,
player,201511150tam,dal,WhitLu00,pass_att,0,,,,,
player,201511150tam,dal,WhitLu00,pass_yds,0,,,,,
player,201511150tam,dal,WhitLu00,pass_td,0,,,,,
player,201511150tam,dal,WhitLu00,pass_int,0,,,,,
player,201511150tam,dal,WhitLu00,pass_sacked,0,,,,,
player,201511150tam,dal,WhitLu00,pass_sacked_yds,0,,,,,
player,201511150tam,dal,WhitLu00,pass_long,0,,,,,
player,201511150tam,dal,WhitLu00,pass_rating,,,,,,
player,201511150tam,dal,WhitLu00,rush_att,0,,,,,
player,201511150tam,dal,WhitLu00,rush_yds,0,,,,,
player,201511150tam,dal,WhitLu00,rush_td,0,,,,,
player,201511150tam,dal,WhitLu00,rush_long,0,,,,,
player,201511150tam,dal,WhitLu00,targets,1,,,,,
player,201511150tam,dal,WhitLu00,rec,1,,,,,
player,201511150tam,dal,WhitLu00,rec_yds,0,,,,,
player,201511150tam,dal,WhitLu00,rec_td,0,,,,,
player,201511150tam,dal,WhitLu00,rec_long,0,,,,,
player,201511150tam,dal,WhitLu00,fumbles,0,,,,,
player,201511150tam,dal,WhitLu00,fumbles_lost,0,,,,,
player,201511150tam,tam,WinsJa00,pass_cmp,22,,,,,
player,201511150tam,tam,WinsJa00,pass_att,39,,,,,
player,201511150tam,tam,WinsJa00,pass_yds,264,,,,,
player,201511150tam,tam,WinsJa00,pass_td,0,,,,,
player,201511150tam,tam,WinsJa00,pass_int,2,,,,,
player,201511150tam,tam,WinsJa00,pass_sacked,2,,,,,
player,201511150tam,tam,WinsJa00,pass_sacked_yds,18,,,,,
player,201511150tam,tam,WinsJa00,pass_long,26,,,,,
player,201511150tam,tam,WinsJa00,pass_rating,55.9,,,,,
player,201511150tam,tam,WinsJa00,rush_att,3,,,,,
player,201511150tam,tam,WinsJa00,rush_yds,3,,,,,
player,201511150tam,tam,WinsJa00,rush_td,1,,,,,
player,201511150tam,tam,WinsJa00,rush_long,1,,,,,
player,201511150tam,tam,WinsJa00,targets,0,,,,,
player,201511150tam,tam,WinsJa00,rec,0,,,,,
player,201511150tam,tam,WinsJa00,rec_yds,0,,,,,
player,201511150tam,tam,WinsJa00,rec_td,0,,,,,
player,201511150tam,tam,WinsJa00,rec_long,0,,,,,
player,201511150tam,tam,WinsJa00,fumbles,0,,,,,
player,201511150tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201511150tam,tam,MartDo00,pass_cmp,0,,,,,
player,201511150tam,tam,MartDo00,pass_att,0,,,,,
player,201511150tam,tam,MartDo00,pass_yds,0,,,,,
player,201511150tam,tam,MartDo00,pass_td,0,,,,,
player,201511150tam,tam,MartDo00,pass_int,0,,,,,
player,201511150tam,tam,MartDo00,pass_sacked,0,,,,,
player,201511150tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,MartDo00,pass_long,0,,,,,
player,201511150tam,tam,MartDo00,pass_rating,,,,,,
player,201511150tam,tam,MartDo00,rush_att,18,,,,,
player,201511150tam,tam,MartDo00,rush_yds,63,,,,,
player,201511150tam,tam,MartDo00,rush_td,0,,,,,
player,201511150tam,tam,MartDo00,rush_long,18,,,,,
player,201511150tam,tam,MartDo00,targets,4,,,,,
player,201511150tam,tam,MartDo00,rec,4,,,,,
player,201511150tam,tam,MartDo00,rec_yds,40,,,,,
player,201511150tam,tam,MartDo00,rec_td,0,,,,,
player,201511150tam,tam,MartDo00,rec_long,25,,,,,
player,201511150tam,tam,MartDo00,fumbles,0,,,,,
player,201511150tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201511150tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201511150tam,tam,SimsCh00,pass_att,0,,,,,
player,201511150tam,tam,SimsCh00,pass_yds,0,,,,,
player,201511150tam,tam,SimsCh00,pass_td,0,,,,,
player,201511150tam,tam,SimsCh00,pass_int,0,,,,,
player,201511150tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201511150tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,SimsCh00,pass_long,0,,,,,
player,201511150tam,tam,SimsCh00,pass_rating,,,,,,
player,201511150tam,tam,SimsCh00,rush_att,5,,,,,
player,201511150tam,tam,SimsCh00,rush_yds,18,,,,,
player,201511150tam,tam,SimsCh00,rush_td,0,,,,,
player,201511150tam,tam,SimsCh00,rush_long,9,,,,,
player,201511150tam,tam,SimsCh00,targets,5,,,,,
player,201511150tam,tam,SimsCh00,rec,2,,,,,
player,201511150tam,tam,SimsCh00,rec_yds,13,,,,,
player,201511150tam,tam,SimsCh00,rec_td,0,,,,,
player,201511150tam,tam,SimsCh00,rec_long,7,,,,,
player,201511150tam,tam,SimsCh00,fumbles,0,,,,,
player,201511150tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201511150tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201511150tam,tam,EvanMi00,pass_att,0,,,,,
player,201511150tam,tam,EvanMi00,pass_yds,0,,,,,
player,201511150tam,tam,EvanMi00,pass_td,0,,,,,
player,201511150tam,tam,EvanMi00,pass_int,0,,,,,
player,201511150tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201511150tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,EvanMi00,pass_long,0,,,,,
player,201511150tam,tam,EvanMi00,pass_rating,,,,,,
player,201511150tam,tam,EvanMi00,rush_att,0,,,,,
player,201511150tam,tam,EvanMi00,rush_yds,0,,,,,
player,201511150tam,tam,EvanMi00,rush_td,0,,,,,
player,201511150tam,tam,EvanMi00,rush_long,0,,,,,
player,201511150tam,tam,EvanMi00,targets,13,,,,,
player,201511150tam,tam,EvanMi00,rec,8,,,,,
player,201511150tam,tam,EvanMi00,rec_yds,126,,,,,
player,201511150tam,tam,EvanMi00,rec_td,0,,,,,
player,201511150tam,tam,EvanMi00,rec_long,26,,,,,
player,201511150tam,tam,EvanMi00,fumbles,0,,,,,
player,201511150tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201511150tam,tam,MyerBr00,pass_cmp,0,,,,,
player,201511150tam,tam,MyerBr00,pass_att,0,,,,,
player,201511150tam,tam,MyerBr00,pass_yds,0,,,,,
player,201511150tam,tam,MyerBr00,pass_td,0,,,,,
player,201511150tam,tam,MyerBr00,pass_int,0,,,,,
player,201511150tam,tam,MyerBr00,pass_sacked,0,,,,,
player,201511150tam,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,MyerBr00,pass_long,0,,,,,
player,201511150tam,tam,MyerBr00,pass_rating,,,,,,
player,201511150tam,tam,MyerBr00,rush_att,0,,,,,
player,201511150tam,tam,MyerBr00,rush_yds,0,,,,,
player,201511150tam,tam,MyerBr00,rush_td,0,,,,,
player,201511150tam,tam,MyerBr00,rush_long,0,,,,,
player,201511150tam,tam,MyerBr00,targets,4,,,,,
player,201511150tam,tam,MyerBr00,rec,3,,,,,
player,201511150tam,tam,MyerBr00,rec_yds,35,,,,,
player,201511150tam,tam,MyerBr00,rec_td,0,,,,,
player,201511150tam,tam,MyerBr00,rec_long,17,,,,,
player,201511150tam,tam,MyerBr00,fumbles,0,,,,,
player,201511150tam,tam,MyerBr00,fumbles_lost,0,,,,,
player,201511150tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201511150tam,tam,HumpAd00,pass_att,0,,,,,
player,201511150tam,tam,HumpAd00,pass_yds,0,,,,,
player,201511150tam,tam,HumpAd00,pass_td,0,,,,,
player,201511150tam,tam,HumpAd00,pass_int,0,,,,,
player,201511150tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201511150tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,HumpAd00,pass_long,0,,,,,
player,201511150tam,tam,HumpAd00,pass_rating,,,,,,
player,201511150tam,tam,HumpAd00,rush_att,0,,,,,
player,201511150tam,tam,HumpAd00,rush_yds,0,,,,,
player,201511150tam,tam,HumpAd00,rush_td,0,,,,,
player,201511150tam,tam,HumpAd00,rush_long,0,,,,,
player,201511150tam,tam,HumpAd00,targets,3,,,,,
player,201511150tam,tam,HumpAd00,rec,2,,,,,
player,201511150tam,tam,HumpAd00,rec_yds,25,,,,,
player,201511150tam,tam,HumpAd00,rec_td,0,,,,,
player,201511150tam,tam,HumpAd00,rec_long,19,,,,,
player,201511150tam,tam,HumpAd00,fumbles,0,,,,,
player,201511150tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201511150tam,tam,DyexDo00,pass_cmp,0,,,,,
player,201511150tam,tam,DyexDo00,pass_att,0,,,,,
player,201511150tam,tam,DyexDo00,pass_yds,0,,,,,
player,201511150tam,tam,DyexDo00,pass_td,0,,,,,
player,201511150tam,tam,DyexDo00,pass_int,0,,,,,
player,201511150tam,tam,DyexDo00,pass_sacked,0,,,,,
player,201511150tam,tam,DyexDo00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,DyexDo00,pass_long,0,,,,,
player,201511150tam,tam,DyexDo00,pass_rating,,,,,,
player,201511150tam,tam,DyexDo00,rush_att,0,,,,,
player,201511150tam,tam,DyexDo00,rush_yds,0,,,,,
player,201511150tam,tam,DyexDo00,rush_td,0,,,,,
player,201511150tam,tam,DyexDo00,rush_long,0,,,,,
player,201511150tam,tam,DyexDo00,targets,3,,,,,
player,201511150tam,tam,DyexDo00,rec,1,,,,,
player,201511150tam,tam,DyexDo00,rec_yds,11,,,,,
player,201511150tam,tam,DyexDo00,rec_td,0,,,,,
player,201511150tam,tam,DyexDo00,rec_long,11,,,,,
player,201511150tam,tam,DyexDo00,fumbles,0,,,,,
player,201511150tam,tam,DyexDo00,fumbles_lost,0,,,,,
player,201511150tam,tam,LaneJo00,pass_cmp,0,,,,,
player,201511150tam,tam,LaneJo00,pass_att,0,,,,,
player,201511150tam,tam,LaneJo00,pass_yds,0,,,,,
player,201511150tam,tam,LaneJo00,pass_td,0,,,,,
player,201511150tam,tam,LaneJo00,pass_int,0,,,,,
player,201511150tam,tam,LaneJo00,pass_sacked,0,,,,,
player,201511150tam,tam,LaneJo00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,LaneJo00,pass_long,0,,,,,
player,201511150tam,tam,LaneJo00,pass_rating,,,,,,
player,201511150tam,tam,LaneJo00,rush_att,0,,,,,
player,201511150tam,tam,LaneJo00,rush_yds,0,,,,,
player,201511150tam,tam,LaneJo00,rush_td,0,,,,,
player,201511150tam,tam,LaneJo00,rush_long,0,,,,,
player,201511150tam,tam,LaneJo00,targets,1,,,,,
player,201511150tam,tam,LaneJo00,rec,1,,,,,
player,201511150tam,tam,LaneJo00,rec_yds,8,,,,,
player,201511150tam,tam,LaneJo00,rec_td,0,,,,,
player,201511150tam,tam,LaneJo00,rec_long,8,,,,,
player,201511150tam,tam,LaneJo00,fumbles,0,,,,,
player,201511150tam,tam,LaneJo00,fumbles_lost,0,,,,,
player,201511150tam,tam,BratCa00,pass_cmp,0,,,,,
player,201511150tam,tam,BratCa00,pass_att,0,,,,,
player,201511150tam,tam,BratCa00,pass_yds,0,,,,,
player,201511150tam,tam,BratCa00,pass_td,0,,,,,
player,201511150tam,tam,BratCa00,pass_int,0,,,,,
player,201511150tam,tam,BratCa00,pass_sacked,0,,,,,
player,201511150tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,BratCa00,pass_long,0,,,,,
player,201511150tam,tam,BratCa00,pass_rating,,,,,,
player,201511150tam,tam,BratCa00,rush_att,0,,,,,
player,201511150tam,tam,BratCa00,rush_yds,0,,,,,
player,201511150tam,tam,BratCa00,rush_td,0,,,,,
player,201511150tam,tam,BratCa00,rush_long,0,,,,,
player,201511150tam,tam,BratCa00,targets,2,,,,,
player,201511150tam,tam,BratCa00,rec,1,,,,,
player,201511150tam,tam,BratCa00,rec_yds,6,,,,,
player,201511150tam,tam,BratCa00,rec_td,0,,,,,
player,201511150tam,tam,BratCa00,rec_long,6,,,,,
player,201511150tam,tam,BratCa00,fumbles,0,,,,,
player,201511150tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201511150tam,tam,StocLu00,pass_cmp,0,,,,,
player,201511150tam,tam,StocLu00,pass_att,0,,,,,
player,201511150tam,tam,StocLu00,pass_yds,0,,,,,
player,201511150tam,tam,StocLu00,pass_td,0,,,,,
player,201511150tam,tam,StocLu00,pass_int,0,,,,,
player,201511150tam,tam,StocLu00,pass_sacked,0,,,,,
player,201511150tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,StocLu00,pass_long,0,,,,,
player,201511150tam,tam,StocLu00,pass_rating,,,,,,
player,201511150tam,tam,StocLu00,rush_att,0,,,,,
player,201511150tam,tam,StocLu00,rush_yds,0,,,,,
player,201511150tam,tam,StocLu00,rush_td,0,,,,,
player,201511150tam,tam,StocLu00,rush_long,0,,,,,
player,201511150tam,tam,StocLu00,targets,1,,,,,
player,201511150tam,tam,StocLu00,rec,0,,,,,
player,201511150tam,tam,StocLu00,rec_yds,0,,,,,
player,201511150tam,tam,StocLu00,rec_td,0,,,,,
player,201511150tam,tam,StocLu00,rec_long,0,,,,,
player,201511150tam,tam,StocLu00,fumbles,0,,,,,
player,201511150tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201511150tam,tam,ShepRu00,pass_cmp,0,,,,,
player,201511150tam,tam,ShepRu00,pass_att,0,,,,,
player,201511150tam,tam,ShepRu00,pass_yds,0,,,,,
player,201511150tam,tam,ShepRu00,pass_td,0,,,,,
player,201511150tam,tam,ShepRu00,pass_int,0,,,,,
player,201511150tam,tam,ShepRu00,pass_sacked,0,,,,,
player,201511150tam,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201511150tam,tam,ShepRu00,pass_long,0,,,,,
player,201511150tam,tam,ShepRu00,pass_rating,,,,,,
player,201511150tam,tam,ShepRu00,rush_att,0,,,,,
player,201511150tam,tam,ShepRu00,rush_yds,0,,,,,
player,201511150tam,tam,ShepRu00,rush_td,0,,,,,
player,201511150tam,tam,ShepRu00,rush_long,0,,,,,
player,201511150tam,tam,ShepRu00,targets,2,,,,,
player,201511150tam,tam,ShepRu00,rec,0,,,,,
player,201511150tam,tam,ShepRu00,rec_yds,0,,,,,
player,201511150tam,tam,ShepRu00,rec_td,0,,,,,
player,201511150tam,tam,ShepRu00,rec_long,0,,,,,
player,201511150tam,tam,ShepRu00,fumbles,0,,,,,
player,201511150tam,tam,ShepRu00,fumbles_lost,0,,,,,
player,201511150tam,dal,HeatJe00,def_int,2,,,,,
player,201511150tam,dal,HeatJe00,def_int_yds,19,,,,,
player,201511150tam,dal,HeatJe00,def_int_td,0,,,,,
player,201511150tam,dal,HeatJe00,def_int_long,19,,,,,
player,201511150tam,dal,HeatJe00,pass_defended,2,,,,,
player,201511150tam,dal,HeatJe00,sacks,0.0,,,,,
player,201511150tam,dal,HeatJe00,tackles_combined,2,,,,,
player,201511150tam,dal,HeatJe00,tackles_solo,2,,,,,
player,201511150tam,dal,HeatJe00,tackles_assists,0,,,,,
player,201511150tam,dal,HeatJe00,tackles_loss,0,,,,,
player,201511150tam,dal,HeatJe00,qb_hits,0,,,,,
player,201511150tam,dal,HeatJe00,fumbles_rec,0,,,,,
player,201511150tam,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,HeatJe00,fumbles_forced,0,,,,,
