game,2015,17,20160103,201601030dal,was,"Washington Redskins",34,dal,"Dallas Cowboys",23
player,201601030dal,was,ThomPi00,rec_long,5,,,,,
player,201601030dal,was,ThomPi00,fumbles,0,,,,,
player,201601030dal,was,ThomPi00,fumbles_lost,0,,,,,
player,201601030dal,was,ThomCh03,pass_cmp,0,,,,,
player,201601030dal,was,ThomCh03,pass_att,0,,,,,
player,201601030dal,was,ThomCh03,pass_yds,0,,,,,
player,201601030dal,was,ThomCh03,pass_td,0,,,,,
player,201601030dal,was,ThomCh03,pass_int,0,,,,,
player,201601030dal,was,ThomCh03,pass_sacked,0,,,,,
player,201601030dal,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201601030dal,was,ThomCh03,pass_long,0,,,,,
player,201601030dal,was,ThomCh03,pass_rating,,,,,,
player,201601030dal,was,ThomCh03,rush_att,7,,,,,
player,201601030dal,was,ThomCh03,rush_yds,19,,,,,
player,201601030dal,was,ThomCh03,rush_td,0,,,,,
player,201601030dal,was,ThomCh03,rush_long,8,,,,,
player,201601030dal,was,ThomCh03,targets,0,,,,,
player,201601030dal,was,ThomCh03,rec,0,,,,,
player,201601030dal,was,ThomCh03,rec_yds,0,,,,,
player,201601030dal,was,ThomCh03,rec_td,0,,,,,
player,201601030dal,was,ThomCh03,rec_long,0,,,,,
player,201601030dal,was,ThomCh03,fumbles,0,,,,,
player,201601030dal,was,ThomCh03,fumbles_lost,0,,,,,
player,201601030dal,was,CrowJa00,pass_cmp,0,,,,,
player,201601030dal,was,CrowJa00,pass_att,0,,,,,
player,201601030dal,was,CrowJa00,pass_yds,0,,,,,
player,201601030dal,was,CrowJa00,pass_td,0,,,,,
player,201601030dal,was,CrowJa00,pass_int,0,,,,,
player,201601030dal,was,CrowJa00,pass_sacked,0,,,,,
player,201601030dal,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201601030dal,was,CrowJa00,pass_long,0,,,,,
player,201601030dal,was,CrowJa00,pass_rating,,,,,,
player,201601030dal,was,CrowJa00,rush_att,0,,,,,
player,201601030dal,was,CrowJa00,rush_yds,0,,,,,
player,201601030dal,was,CrowJa00,rush_td,0,,,,,
player,201601030dal,was,CrowJa00,rush_long,0,,,,,
player,201601030dal,was,CrowJa00,targets,7,,,,,
player,201601030dal,was,CrowJa00,rec,5,,,,,
player,201601030dal,was,CrowJa00,rec_yds,109,,,,,
player,201601030dal,was,CrowJa00,rec_td,1,,,,,
player,201601030dal,was,CrowJa00,rec_long,44,,,,,
player,201601030dal,was,CrowJa00,fumbles,0,,,,,
player,201601030dal,was,CrowJa00,fumbles_lost,0,,,,,
player,201601030dal,was,RossRa00,pass_cmp,0,,,,,
player,201601030dal,was,RossRa00,pass_att,0,,,,,
player,201601030dal,was,RossRa00,pass_yds,0,,,,,
player,201601030dal,was,RossRa00,pass_td,0,,,,,
player,201601030dal,was,RossRa00,pass_int,0,,,,,
player,201601030dal,was,RossRa00,pass_sacked,0,,,,,
player,201601030dal,was,RossRa00,pass_sacked_yds,0,,,,,
player,201601030dal,was,RossRa00,pass_long,0,,,,,
player,201601030dal,was,RossRa00,pass_rating,,,,,,
player,201601030dal,was,RossRa00,rush_att,0,,,,,
player,201601030dal,was,RossRa00,rush_yds,0,,,,,
player,201601030dal,was,RossRa00,rush_td,0,,,,,
player,201601030dal,was,RossRa00,rush_long,0,,,,,
player,201601030dal,was,RossRa00,targets,3,,,,,
player,201601030dal,was,RossRa00,rec,2,,,,,
player,201601030dal,was,RossRa00,rec_yds,71,,,,,
player,201601030dal,was,RossRa00,rec_td,1,,,,,
player,201601030dal,was,RossRa00,rec_long,71,,,,,
player,201601030dal,was,RossRa00,fumbles,0,,,,,
player,201601030dal,was,RossRa00,fumbles_lost,0,,,,,
player,201601030dal,was,GarcPi00,pass_cmp,0,,,,,
player,201601030dal,was,GarcPi00,pass_att,0,,,,,
player,201601030dal,was,GarcPi00,pass_yds,0,,,,,
player,201601030dal,was,GarcPi00,pass_td,0,,,,,
player,201601030dal,was,GarcPi00,pass_int,0,,,,,
player,201601030dal,was,GarcPi00,pass_sacked,0,,,,,
player,201601030dal,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201601030dal,was,GarcPi00,pass_long,0,,,,,
player,201601030dal,was,GarcPi00,pass_rating,,,,,,
player,201601030dal,was,GarcPi00,rush_att,0,,,,,
player,201601030dal,was,GarcPi00,rush_yds,0,,,,,
player,201601030dal,was,GarcPi00,rush_td,0,,,,,
player,201601030dal,was,GarcPi00,rush_long,0,,,,,
player,201601030dal,was,GarcPi00,targets,4,,,,,
player,201601030dal,was,GarcPi00,rec,3,,,,,
player,201601030dal,was,GarcPi00,rec_yds,49,,,,,
player,201601030dal,was,GarcPi00,rec_td,1,,,,,
player,201601030dal,was,GarcPi00,rec_long,39,,,,,
player,201601030dal,was,GarcPi00,fumbles,0,,,,,
player,201601030dal,was,GarcPi00,fumbles_lost,0,,,,,
player,201601030dal,was,ReedJo02,pass_cmp,0,,,,,
player,201601030dal,was,ReedJo02,pass_att,0,,,,,
player,201601030dal,was,ReedJo02,pass_yds,0,,,,,
player,201601030dal,was,ReedJo02,pass_td,0,,,,,
player,201601030dal,was,ReedJo02,pass_int,0,,,,,
player,201601030dal,was,ReedJo02,pass_sacked,0,,,,,
player,201601030dal,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201601030dal,was,ReedJo02,pass_long,0,,,,,
player,201601030dal,was,ReedJo02,pass_rating,,,,,,
player,201601030dal,was,ReedJo02,rush_att,0,,,,,
player,201601030dal,was,ReedJo02,rush_yds,0,,,,,
player,201601030dal,was,ReedJo02,rush_td,0,,,,,
player,201601030dal,was,ReedJo02,rush_long,0,,,,,
player,201601030dal,was,ReedJo02,targets,4,,,,,
player,201601030dal,was,ReedJo02,rec,4,,,,,
player,201601030dal,was,ReedJo02,rec_yds,45,,,,,
player,201601030dal,was,ReedJo02,rec_td,0,,,,,
player,201601030dal,was,ReedJo02,rec_long,26,,,,,
player,201601030dal,was,ReedJo02,fumbles,1,,,,,
player,201601030dal,was,ReedJo02,fumbles_lost,0,,,,,
player,201601030dal,was,GranRy01,pass_cmp,0,,,,,
player,201601030dal,was,GranRy01,pass_att,0,,,,,
player,201601030dal,was,GranRy01,pass_yds,0,,,,,
player,201601030dal,was,GranRy01,pass_td,0,,,,,
player,201601030dal,was,GranRy01,pass_int,0,,,,,
player,201601030dal,was,GranRy01,pass_sacked,0,,,,,
player,201601030dal,was,GranRy01,pass_sacked_yds,0,,,,,
player,201601030dal,was,GranRy01,pass_long,0,,,,,
player,201601030dal,was,GranRy01,pass_rating,,,,,,
player,201601030dal,was,GranRy01,rush_att,0,,,,,
player,201601030dal,was,GranRy01,rush_yds,0,,,,,
player,201601030dal,was,GranRy01,rush_td,0,,,,,
player,201601030dal,was,GranRy01,rush_long,0,,,,,
player,201601030dal,was,GranRy01,targets,4,,,,,
player,201601030dal,was,GranRy01,rec,3,,,,,
player,201601030dal,was,GranRy01,rec_yds,18,,,,,
player,201601030dal,was,GranRy01,rec_td,1,,,,,
player,201601030dal,was,GranRy01,rec_long,11,,,,,
player,201601030dal,was,GranRy01,fumbles,0,,,,,
player,201601030dal,was,GranRy01,fumbles_lost,0,,,,,
player,201601030dal,was,YounDa01,pass_cmp,0,,,,,
player,201601030dal,was,YounDa01,pass_att,0,,,,,
player,201601030dal,was,YounDa01,pass_yds,0,,,,,
player,201601030dal,was,YounDa01,pass_td,0,,,,,
player,201601030dal,was,YounDa01,pass_int,0,,,,,
player,201601030dal,was,YounDa01,pass_sacked,0,,,,,
player,201601030dal,was,YounDa01,pass_sacked_yds,0,,,,,
player,201601030dal,was,YounDa01,pass_long,0,,,,,
player,201601030dal,was,YounDa01,pass_rating,,,,,,
player,201601030dal,was,YounDa01,rush_att,0,,,,,
player,201601030dal,was,YounDa01,rush_yds,0,,,,,
player,201601030dal,was,YounDa01,rush_td,0,,,,,
player,201601030dal,was,YounDa01,rush_long,0,,,,,
player,201601030dal,was,YounDa01,targets,1,,,,,
player,201601030dal,was,YounDa01,rec,1,,,,,
player,201601030dal,was,YounDa01,rec_yds,7,,,,,
player,201601030dal,was,YounDa01,rec_td,0,,,,,
player,201601030dal,was,YounDa01,rec_long,7,,,,,
player,201601030dal,was,YounDa01,fumbles,0,,,,,
player,201601030dal,was,YounDa01,fumbles_lost,0,,,,,
player,201601030dal,was,SmitAl02,pass_cmp,0,,,,,
player,201601030dal,was,SmitAl02,pass_att,0,,,,,
player,201601030dal,was,SmitAl02,pass_yds,0,,,,,
player,201601030dal,was,SmitAl02,pass_td,0,,,,,
player,201601030dal,was,SmitAl02,pass_int,0,,,,,
player,201601030dal,was,SmitAl02,pass_sacked,0,,,,,
player,201601030dal,was,SmitAl02,pass_sacked_yds,0,,,,,
player,201601030dal,was,SmitAl02,pass_long,0,,,,,
player,201601030dal,was,SmitAl02,pass_rating,,,,,,
player,201601030dal,was,SmitAl02,rush_att,0,,,,,
player,201601030dal,was,SmitAl02,rush_yds,0,,,,,
player,201601030dal,was,SmitAl02,rush_td,0,,,,,
player,201601030dal,was,SmitAl02,rush_long,0,,,,,
player,201601030dal,was,SmitAl02,targets,1,,,,,
player,201601030dal,was,SmitAl02,rec,0,,,,,
player,201601030dal,was,SmitAl02,rec_yds,0,,,,,
player,201601030dal,was,SmitAl02,rec_td,0,,,,,
player,201601030dal,was,SmitAl02,rec_long,0,,,,,
player,201601030dal,was,SmitAl02,fumbles,0,,,,,
player,201601030dal,was,SmitAl02,fumbles_lost,0,,,,,
player,201601030dal,dal,MoorKe02,pass_cmp,33,,,,,
player,201601030dal,dal,MoorKe02,pass_att,48,,,,,
player,201601030dal,dal,MoorKe02,pass_yds,435,,,,,
player,201601030dal,dal,MoorKe02,pass_td,3,,,,,
player,201601030dal,dal,MoorKe02,pass_int,2,,,,,
player,201601030dal,dal,MoorKe02,pass_sacked,4,,,,,
player,201601030dal,dal,MoorKe02,pass_sacked_yds,23,,,,,
player,201601030dal,dal,MoorKe02,pass_long,36,,,,,
player,201601030dal,dal,MoorKe02,pass_rating,100.6,,,,,
player,201601030dal,dal,MoorKe02,rush_att,1,,,,,
player,201601030dal,dal,MoorKe02,rush_yds,0,,,,,
player,201601030dal,dal,MoorKe02,rush_td,0,,,,,
player,201601030dal,dal,MoorKe02,rush_long,0,,,,,
player,201601030dal,dal,MoorKe02,targets,0,,,,,
player,201601030dal,dal,MoorKe02,rec,0,,,,,
player,201601030dal,dal,MoorKe02,rec_yds,0,,,,,
player,201601030dal,dal,MoorKe02,rec_td,0,,,,,
player,201601030dal,dal,MoorKe02,rec_long,0,,,,,
player,201601030dal,dal,MoorKe02,fumbles,1,,,,,
player,201601030dal,dal,MoorKe02,fumbles_lost,1,,,,,
player,201601030dal,dal,McFaDa00,pass_cmp,0,,,,,
player,201601030dal,dal,McFaDa00,pass_att,0,,,,,
player,201601030dal,dal,McFaDa00,pass_yds,0,,,,,
player,201601030dal,dal,McFaDa00,pass_td,0,,,,,
player,201601030dal,dal,McFaDa00,pass_int,0,,,,,
player,201601030dal,dal,McFaDa00,pass_sacked,0,,,,,
player,201601030dal,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,McFaDa00,pass_long,0,,,,,
player,201601030dal,dal,McFaDa00,pass_rating,,,,,,
player,201601030dal,dal,McFaDa00,rush_att,12,,,,,
player,201601030dal,dal,McFaDa00,rush_yds,92,,,,,
player,201601030dal,dal,McFaDa00,rush_td,0,,,,,
player,201601030dal,dal,McFaDa00,rush_long,30,,,,,
player,201601030dal,dal,McFaDa00,targets,8,,,,,
player,201601030dal,dal,McFaDa00,rec,5,,,,,
player,201601030dal,dal,McFaDa00,rec_yds,53,,,,,
player,201601030dal,dal,McFaDa00,rec_td,0,,,,,
player,201601030dal,dal,McFaDa00,rec_long,17,,,,,
player,201601030dal,dal,McFaDa00,fumbles,1,,,,,
player,201601030dal,dal,McFaDa00,fumbles_lost,1,,,,,
player,201601030dal,dal,TurbRo00,pass_cmp,0,,,,,
player,201601030dal,dal,TurbRo00,pass_att,0,,,,,
player,201601030dal,dal,TurbRo00,pass_yds,0,,,,,
player,201601030dal,dal,TurbRo00,pass_td,0,,,,,
player,201601030dal,dal,TurbRo00,pass_int,0,,,,,
player,201601030dal,dal,TurbRo00,pass_sacked,0,,,,,
player,201601030dal,dal,TurbRo00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,TurbRo00,pass_long,0,,,,,
player,201601030dal,dal,TurbRo00,pass_rating,,,,,,
player,201601030dal,dal,TurbRo00,rush_att,2,,,,,
player,201601030dal,dal,TurbRo00,rush_yds,6,,,,,
player,201601030dal,dal,TurbRo00,rush_td,0,,,,,
player,201601030dal,dal,TurbRo00,rush_long,3,,,,,
player,201601030dal,dal,TurbRo00,targets,1,,,,,
player,201601030dal,dal,TurbRo00,rec,1,,,,,
player,201601030dal,dal,TurbRo00,rec_yds,-1,,,,,
player,201601030dal,dal,TurbRo00,rec_td,0,,,,,
player,201601030dal,dal,TurbRo00,rec_long,-1,,,,,
player,201601030dal,dal,TurbRo00,fumbles,0,,,,,
player,201601030dal,dal,TurbRo00,fumbles_lost,0,,,,,
player,201601030dal,dal,HeatJe00,pass_cmp,0,,,,,
player,201601030dal,dal,HeatJe00,pass_att,0,,,,,
player,201601030dal,dal,HeatJe00,pass_yds,0,,,,,
player,201601030dal,dal,HeatJe00,pass_td,0,,,,,
player,201601030dal,dal,HeatJe00,pass_int,0,,,,,
player,201601030dal,dal,HeatJe00,pass_sacked,0,,,,,
player,201601030dal,dal,HeatJe00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,HeatJe00,pass_long,0,,,,,
player,201601030dal,dal,HeatJe00,pass_rating,,,,,,
player,201601030dal,dal,HeatJe00,rush_att,1,,,,,
player,201601030dal,dal,HeatJe00,rush_yds,2,,,,,
player,201601030dal,dal,HeatJe00,rush_td,0,,,,,
player,201601030dal,dal,HeatJe00,rush_long,2,,,,,
player,201601030dal,dal,HeatJe00,targets,0,,,,,
player,201601030dal,dal,HeatJe00,rec,0,,,,,
player,201601030dal,dal,HeatJe00,rec_yds,0,,,,,
player,201601030dal,dal,HeatJe00,rec_td,0,,,,,
player,201601030dal,dal,HeatJe00,rec_long,0,,,,,
player,201601030dal,dal,HeatJe00,fumbles,0,,,,,
player,201601030dal,dal,HeatJe00,fumbles_lost,0,,,,,
player,201601030dal,dal,WillTe01,pass_cmp,0,,,,,
player,201601030dal,dal,WillTe01,pass_att,0,,,,,
player,201601030dal,dal,WillTe01,pass_yds,0,,,,,
player,201601030dal,dal,WillTe01,pass_td,0,,,,,
player,201601030dal,dal,WillTe01,pass_int,0,,,,,
player,201601030dal,dal,WillTe01,pass_sacked,0,,,,,
player,201601030dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201601030dal,dal,WillTe01,pass_long,0,,,,,
player,201601030dal,dal,WillTe01,pass_rating,,,,,,
player,201601030dal,dal,WillTe01,rush_att,0,,,,,
player,201601030dal,dal,WillTe01,rush_yds,0,,,,,
player,201601030dal,dal,WillTe01,rush_td,0,,,,,
player,201601030dal,dal,WillTe01,rush_long,0,,,,,
player,201601030dal,dal,WillTe01,targets,9,,,,,
player,201601030dal,dal,WillTe01,rec,8,,,,,
player,201601030dal,dal,WillTe01,rec_yds,173,,,,,
player,201601030dal,dal,WillTe01,rec_td,0,,,,,
player,201601030dal,dal,WillTe01,rec_long,36,,,,,
player,201601030dal,dal,WillTe01,fumbles,0,,,,,
player,201601030dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201601030dal,dal,ButlBr00,pass_cmp,0,,,,,
player,201601030dal,dal,ButlBr00,pass_att,0,,,,,
player,201601030dal,dal,ButlBr00,pass_yds,0,,,,,
player,201601030dal,dal,ButlBr00,pass_td,0,,,,,
player,201601030dal,dal,ButlBr00,pass_int,0,,,,,
player,201601030dal,dal,ButlBr00,pass_sacked,0,,,,,
player,201601030dal,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,ButlBr00,pass_long,0,,,,,
player,201601030dal,dal,ButlBr00,pass_rating,,,,,,
player,201601030dal,dal,ButlBr00,rush_att,0,,,,,
player,201601030dal,dal,ButlBr00,rush_yds,0,,,,,
player,201601030dal,dal,ButlBr00,rush_td,0,,,,,
player,201601030dal,dal,ButlBr00,rush_long,0,,,,,
player,201601030dal,dal,ButlBr00,targets,10,,,,,
player,201601030dal,dal,ButlBr00,rec,4,,,,,
player,201601030dal,dal,ButlBr00,rec_yds,60,,,,,
player,201601030dal,dal,ButlBr00,rec_td,0,,,,,
player,201601030dal,dal,ButlBr00,rec_long,24,,,,,
player,201601030dal,dal,ButlBr00,fumbles,0,,,,,
player,201601030dal,dal,ButlBr00,fumbles_lost,0,,,,,
player,201601030dal,dal,WittJa00,pass_cmp,0,,,,,
player,201601030dal,dal,WittJa00,pass_att,0,,,,,
player,201601030dal,dal,WittJa00,pass_yds,0,,,,,
player,201601030dal,dal,WittJa00,pass_td,0,,,,,
player,201601030dal,dal,WittJa00,pass_int,0,,,,,
player,201601030dal,dal,WittJa00,pass_sacked,0,,,,,
player,201601030dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,WittJa00,pass_long,0,,,,,
player,201601030dal,dal,WittJa00,pass_rating,,,,,,
player,201601030dal,dal,WittJa00,rush_att,0,,,,,
player,201601030dal,dal,WittJa00,rush_yds,0,,,,,
player,201601030dal,dal,WittJa00,rush_td,0,,,,,
player,201601030dal,dal,WittJa00,rush_long,0,,,,,
player,201601030dal,dal,WittJa00,targets,8,,,,,
player,201601030dal,dal,WittJa00,rec,6,,,,,
player,201601030dal,dal,WittJa00,rec_yds,58,,,,,
player,201601030dal,dal,WittJa00,rec_td,1,,,,,
player,201601030dal,dal,WittJa00,rec_long,22,,,,,
player,201601030dal,dal,WittJa00,fumbles,0,,,,,
player,201601030dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201601030dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201601030dal,dal,BeasCo00,pass_att,0,,,,,
player,201601030dal,dal,BeasCo00,pass_yds,0,,,,,
player,201601030dal,dal,BeasCo00,pass_td,0,,,,,
player,201601030dal,dal,BeasCo00,pass_int,0,,,,,
player,201601030dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201601030dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,BeasCo00,pass_long,0,,,,,
player,201601030dal,dal,BeasCo00,pass_rating,,,,,,
player,201601030dal,dal,BeasCo00,rush_att,0,,,,,
player,201601030dal,dal,BeasCo00,rush_yds,0,,,,,
player,201601030dal,dal,BeasCo00,rush_td,0,,,,,
player,201601030dal,dal,BeasCo00,rush_long,0,,,,,
player,201601030dal,dal,BeasCo00,targets,7,,,,,
player,201601030dal,dal,BeasCo00,rec,5,,,,,
player,201601030dal,dal,BeasCo00,rec_yds,53,,,,,
player,201601030dal,dal,BeasCo00,rec_td,2,,,,,
player,201601030dal,dal,BeasCo00,rec_long,22,,,,,
player,201601030dal,dal,BeasCo00,fumbles,0,,,,,
player,201601030dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201601030dal,dal,HannJa00,pass_cmp,0,,,,,
player,201601030dal,dal,HannJa00,pass_att,0,,,,,
player,201601030dal,dal,HannJa00,pass_yds,0,,,,,
player,201601030dal,dal,HannJa00,pass_td,0,,,,,
player,201601030dal,dal,HannJa00,pass_int,0,,,,,
player,201601030dal,dal,HannJa00,pass_sacked,0,,,,,
player,201601030dal,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,HannJa00,pass_long,0,,,,,
player,201601030dal,dal,HannJa00,pass_rating,,,,,,
player,201601030dal,dal,HannJa00,rush_att,0,,,,,
player,201601030dal,dal,HannJa00,rush_yds,0,,,,,
player,201601030dal,dal,HannJa00,rush_td,0,,,,,
player,201601030dal,dal,HannJa00,rush_long,0,,,,,
player,201601030dal,dal,HannJa00,targets,3,,,,,
player,201601030dal,dal,HannJa00,rec,3,,,,,
player,201601030dal,dal,HannJa00,rec_yds,28,,,,,
player,201601030dal,dal,HannJa00,rec_td,0,,,,,
player,201601030dal,dal,HannJa00,rec_long,13,,,,,
player,201601030dal,dal,HannJa00,fumbles,0,,,,,
player,201601030dal,dal,HannJa00,fumbles_lost,0,,,,,
player,201601030dal,dal,StreDe00,pass_cmp,0,,,,,
player,201601030dal,dal,StreDe00,pass_att,0,,,,,
player,201601030dal,dal,StreDe00,pass_yds,0,,,,,
player,201601030dal,dal,StreDe00,pass_td,0,,,,,
player,201601030dal,dal,StreDe00,pass_int,0,,,,,
player,201601030dal,dal,StreDe00,pass_sacked,0,,,,,
player,201601030dal,dal,StreDe00,pass_sacked_yds,0,,,,,
player,201601030dal,dal,StreDe00,pass_long,0,,,,,
player,201601030dal,dal,StreDe00,pass_rating,,,,,,
player,201601030dal,dal,StreDe00,rush_att,0,,,,,
player,201601030dal,dal,StreDe00,rush_yds,0,,,,,
player,201601030dal,dal,StreDe00,rush_td,0,,,,,
player,201601030dal,dal,StreDe00,rush_long,0,,,,,
player,201601030dal,dal,StreDe00,targets,2,,,,,
player,201601030dal,dal,StreDe00,rec,1,,,,,
player,201601030dal,dal,StreDe00,rec_yds,11,,,,,
player,201601030dal,dal,StreDe00,rec_td,0,,,,,
player,201601030dal,dal,StreDe00,rec_long,11,,,,,
player,201601030dal,dal,StreDe00,fumbles,0,,,,,
player,201601030dal,dal,StreDe00,fumbles_lost,0,,,,,
player,201601030dal,was,BlacWi20,def_int,1,,,,,
player,201601030dal,was,BlacWi20,def_int_yds,1,,,,,
player,201601030dal,was,BlacWi20,def_int_td,0,,,,,
player,201601030dal,was,BlacWi20,def_int_long,1,,,,,
