game,2015,13,20151206,201512060chi,sfo,"San Francisco 49ers",26,chi,"Chicago Bears",20
player,201512060chi,sfo,GabbBl00,rush_yds,75,,,,,
player,201512060chi,sfo,GabbBl00,rush_td,1,,,,,
player,201512060chi,sfo,GabbBl00,rush_long,44,,,,,
player,201512060chi,sfo,GabbBl00,targets,0,,,,,
player,201512060chi,sfo,GabbBl00,rec,0,,,,,
player,201512060chi,sfo,GabbBl00,rec_yds,0,,,,,
player,201512060chi,sfo,GabbBl00,rec_td,0,,,,,
player,201512060chi,sfo,GabbBl00,rec_long,0,,,,,
player,201512060chi,sfo,GabbBl00,fumbles,0,,,,,
player,201512060chi,sfo,GabbBl00,fumbles_lost,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_cmp,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_att,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_yds,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_td,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_int,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_sacked,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_long,0,,,,,
player,201512060chi,sfo,DrauSh00,pass_rating,,,,,,
player,201512060chi,sfo,DrauSh00,rush_att,13,,,,,
player,201512060chi,sfo,DrauSh00,rush_yds,36,,,,,
player,201512060chi,sfo,DrauSh00,rush_td,1,,,,,
player,201512060chi,sfo,DrauSh00,rush_long,7,,,,,
player,201512060chi,sfo,DrauSh00,targets,6,,,,,
player,201512060chi,sfo,DrauSh00,rec,5,,,,,
player,201512060chi,sfo,DrauSh00,rec_yds,50,,,,,
player,201512060chi,sfo,DrauSh00,rec_td,0,,,,,
player,201512060chi,sfo,DrauSh00,rec_long,26,,,,,
player,201512060chi,sfo,DrauSh00,fumbles,0,,,,,
player,201512060chi,sfo,DrauSh00,fumbles_lost,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_cmp,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_att,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_yds,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_td,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_int,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_sacked,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_long,0,,,,,
player,201512060chi,sfo,CadeTr00,pass_rating,,,,,,
player,201512060chi,sfo,CadeTr00,rush_att,3,,,,,
player,201512060chi,sfo,CadeTr00,rush_yds,6,,,,,
player,201512060chi,sfo,CadeTr00,rush_td,0,,,,,
player,201512060chi,sfo,CadeTr00,rush_long,3,,,,,
player,201512060chi,sfo,CadeTr00,targets,2,,,,,
player,201512060chi,sfo,CadeTr00,rec,1,,,,,
player,201512060chi,sfo,CadeTr00,rec_yds,6,,,,,
player,201512060chi,sfo,CadeTr00,rec_td,0,,,,,
player,201512060chi,sfo,CadeTr00,rec_long,6,,,,,
player,201512060chi,sfo,CadeTr00,fumbles,0,,,,,
player,201512060chi,sfo,CadeTr00,fumbles_lost,0,,,,,
player,201512060chi,sfo,MillBr02,pass_cmp,0,,,,,
player,201512060chi,sfo,MillBr02,pass_att,0,,,,,
player,201512060chi,sfo,MillBr02,pass_yds,0,,,,,
player,201512060chi,sfo,MillBr02,pass_td,0,,,,,
player,201512060chi,sfo,MillBr02,pass_int,0,,,,,
player,201512060chi,sfo,MillBr02,pass_sacked,0,,,,,
player,201512060chi,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,MillBr02,pass_long,0,,,,,
player,201512060chi,sfo,MillBr02,pass_rating,,,,,,
player,201512060chi,sfo,MillBr02,rush_att,1,,,,,
player,201512060chi,sfo,MillBr02,rush_yds,4,,,,,
player,201512060chi,sfo,MillBr02,rush_td,0,,,,,
player,201512060chi,sfo,MillBr02,rush_long,4,,,,,
player,201512060chi,sfo,MillBr02,targets,1,,,,,
player,201512060chi,sfo,MillBr02,rec,1,,,,,
player,201512060chi,sfo,MillBr02,rec_yds,4,,,,,
player,201512060chi,sfo,MillBr02,rec_td,0,,,,,
player,201512060chi,sfo,MillBr02,rec_long,4,,,,,
player,201512060chi,sfo,MillBr02,fumbles,0,,,,,
player,201512060chi,sfo,MillBr02,fumbles_lost,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_cmp,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_att,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_yds,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_td,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_int,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_sacked,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_long,0,,,,,
player,201512060chi,sfo,SmitTo02,pass_rating,,,,,,
player,201512060chi,sfo,SmitTo02,rush_att,0,,,,,
player,201512060chi,sfo,SmitTo02,rush_yds,0,,,,,
player,201512060chi,sfo,SmitTo02,rush_td,0,,,,,
player,201512060chi,sfo,SmitTo02,rush_long,0,,,,,
player,201512060chi,sfo,SmitTo02,targets,3,,,,,
player,201512060chi,sfo,SmitTo02,rec,2,,,,,
player,201512060chi,sfo,SmitTo02,rec_yds,76,,,,,
player,201512060chi,sfo,SmitTo02,rec_td,1,,,,,
player,201512060chi,sfo,SmitTo02,rec_long,71,,,,,
player,201512060chi,sfo,SmitTo02,fumbles,0,,,,,
player,201512060chi,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_cmp,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_att,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_yds,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_td,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_int,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_sacked,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_long,0,,,,,
player,201512060chi,sfo,BoldAn00,pass_rating,,,,,,
player,201512060chi,sfo,BoldAn00,rush_att,0,,,,,
player,201512060chi,sfo,BoldAn00,rush_yds,0,,,,,
player,201512060chi,sfo,BoldAn00,rush_td,0,,,,,
player,201512060chi,sfo,BoldAn00,rush_long,0,,,,,
player,201512060chi,sfo,BoldAn00,targets,13,,,,,
player,201512060chi,sfo,BoldAn00,rec,5,,,,,
player,201512060chi,sfo,BoldAn00,rec_yds,37,,,,,
player,201512060chi,sfo,BoldAn00,rec_td,0,,,,,
player,201512060chi,sfo,BoldAn00,rec_long,11,,,,,
player,201512060chi,sfo,BoldAn00,fumbles,0,,,,,
player,201512060chi,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_cmp,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_att,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_yds,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_td,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_int,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_sacked,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_long,0,,,,,
player,201512060chi,sfo,McDoVa00,pass_rating,,,,,,
player,201512060chi,sfo,McDoVa00,rush_att,0,,,,,
player,201512060chi,sfo,McDoVa00,rush_yds,0,,,,,
player,201512060chi,sfo,McDoVa00,rush_td,0,,,,,
player,201512060chi,sfo,McDoVa00,rush_long,0,,,,,
player,201512060chi,sfo,McDoVa00,targets,3,,,,,
player,201512060chi,sfo,McDoVa00,rec,2,,,,,
player,201512060chi,sfo,McDoVa00,rec_yds,18,,,,,
player,201512060chi,sfo,McDoVa00,rec_td,0,,,,,
player,201512060chi,sfo,McDoVa00,rec_long,12,,,,,
player,201512060chi,sfo,McDoVa00,fumbles,0,,,,,
player,201512060chi,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201512060chi,sfo,BellBl00,pass_cmp,0,,,,,
player,201512060chi,sfo,BellBl00,pass_att,0,,,,,
player,201512060chi,sfo,BellBl00,pass_yds,0,,,,,
player,201512060chi,sfo,BellBl00,pass_td,0,,,,,
player,201512060chi,sfo,BellBl00,pass_int,0,,,,,
player,201512060chi,sfo,BellBl00,pass_sacked,0,,,,,
player,201512060chi,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,BellBl00,pass_long,0,,,,,
player,201512060chi,sfo,BellBl00,pass_rating,,,,,,
player,201512060chi,sfo,BellBl00,rush_att,0,,,,,
player,201512060chi,sfo,BellBl00,rush_yds,0,,,,,
player,201512060chi,sfo,BellBl00,rush_td,0,,,,,
player,201512060chi,sfo,BellBl00,rush_long,0,,,,,
player,201512060chi,sfo,BellBl00,targets,3,,,,,
player,201512060chi,sfo,BellBl00,rec,1,,,,,
player,201512060chi,sfo,BellBl00,rec_yds,5,,,,,
player,201512060chi,sfo,BellBl00,rec_td,0,,,,,
player,201512060chi,sfo,BellBl00,rec_long,5,,,,,
player,201512060chi,sfo,BellBl00,fumbles,0,,,,,
player,201512060chi,sfo,BellBl00,fumbles_lost,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_cmp,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_att,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_yds,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_td,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_int,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_sacked,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_sacked_yds,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_long,0,,,,,
player,201512060chi,sfo,ElliBr00,pass_rating,,,,,,
player,201512060chi,sfo,ElliBr00,rush_att,0,,,,,
player,201512060chi,sfo,ElliBr00,rush_yds,0,,,,,
player,201512060chi,sfo,ElliBr00,rush_td,0,,,,,
player,201512060chi,sfo,ElliBr00,rush_long,0,,,,,
player,201512060chi,sfo,ElliBr00,targets,1,,,,,
player,201512060chi,sfo,ElliBr00,rec,1,,,,,
player,201512060chi,sfo,ElliBr00,rec_yds,0,,,,,
player,201512060chi,sfo,ElliBr00,rec_td,0,,,,,
player,201512060chi,sfo,ElliBr00,rec_long,0,,,,,
player,201512060chi,sfo,ElliBr00,fumbles,0,,,,,
player,201512060chi,sfo,ElliBr00,fumbles_lost,0,,,,,
player,201512060chi,chi,CutlJa00,pass_cmp,18,,,,,
player,201512060chi,chi,CutlJa00,pass_att,31,,,,,
player,201512060chi,chi,CutlJa00,pass_yds,202,,,,,
player,201512060chi,chi,CutlJa00,pass_td,0,,,,,
player,201512060chi,chi,CutlJa00,pass_int,1,,,,,
player,201512060chi,chi,CutlJa00,pass_sacked,1,,,,,
player,201512060chi,chi,CutlJa00,pass_sacked_yds,8,,,,,
player,201512060chi,chi,CutlJa00,pass_long,31,,,,,
player,201512060chi,chi,CutlJa00,pass_rating,64.2,,,,,
player,201512060chi,chi,CutlJa00,rush_att,4,,,,,
player,201512060chi,chi,CutlJa00,rush_yds,10,,,,,
player,201512060chi,chi,CutlJa00,rush_td,0,,,,,
player,201512060chi,chi,CutlJa00,rush_long,9,,,,,
player,201512060chi,chi,CutlJa00,targets,0,,,,,
player,201512060chi,chi,CutlJa00,rec,0,,,,,
player,201512060chi,chi,CutlJa00,rec_yds,0,,,,,
player,201512060chi,chi,CutlJa00,rec_td,0,,,,,
player,201512060chi,chi,CutlJa00,rec_long,0,,,,,
player,201512060chi,chi,CutlJa00,fumbles,0,,,,,
player,201512060chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201512060chi,chi,FortMa00,pass_cmp,0,,,,,
player,201512060chi,chi,FortMa00,pass_att,0,,,,,
player,201512060chi,chi,FortMa00,pass_yds,0,,,,,
player,201512060chi,chi,FortMa00,pass_td,0,,,,,
player,201512060chi,chi,FortMa00,pass_int,0,,,,,
player,201512060chi,chi,FortMa00,pass_sacked,0,,,,,
player,201512060chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,FortMa00,pass_long,0,,,,,
player,201512060chi,chi,FortMa00,pass_rating,,,,,,
player,201512060chi,chi,FortMa00,rush_att,21,,,,,
player,201512060chi,chi,FortMa00,rush_yds,84,,,,,
player,201512060chi,chi,FortMa00,rush_td,1,,,,,
player,201512060chi,chi,FortMa00,rush_long,15,,,,,
player,201512060chi,chi,FortMa00,targets,5,,,,,
player,201512060chi,chi,FortMa00,rec,5,,,,,
player,201512060chi,chi,FortMa00,rec_yds,39,,,,,
player,201512060chi,chi,FortMa00,rec_td,0,,,,,
player,201512060chi,chi,FortMa00,rec_long,14,,,,,
player,201512060chi,chi,FortMa00,fumbles,0,,,,,
player,201512060chi,chi,FortMa00,fumbles_lost,0,,,,,
player,201512060chi,chi,LangJe00,pass_cmp,0,,,,,
player,201512060chi,chi,LangJe00,pass_att,0,,,,,
player,201512060chi,chi,LangJe00,pass_yds,0,,,,,
player,201512060chi,chi,LangJe00,pass_td,0,,,,,
player,201512060chi,chi,LangJe00,pass_int,0,,,,,
player,201512060chi,chi,LangJe00,pass_sacked,0,,,,,
player,201512060chi,chi,LangJe00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,LangJe00,pass_long,0,,,,,
player,201512060chi,chi,LangJe00,pass_rating,,,,,,
player,201512060chi,chi,LangJe00,rush_att,12,,,,,
player,201512060chi,chi,LangJe00,rush_yds,59,,,,,
player,201512060chi,chi,LangJe00,rush_td,0,,,,,
player,201512060chi,chi,LangJe00,rush_long,14,,,,,
player,201512060chi,chi,LangJe00,targets,3,,,,,
player,201512060chi,chi,LangJe00,rec,2,,,,,
player,201512060chi,chi,LangJe00,rec_yds,9,,,,,
player,201512060chi,chi,LangJe00,rec_td,0,,,,,
player,201512060chi,chi,LangJe00,rec_long,7,,,,,
player,201512060chi,chi,LangJe00,fumbles,0,,,,,
player,201512060chi,chi,LangJe00,fumbles_lost,0,,,,,
player,201512060chi,chi,CareKa00,pass_cmp,0,,,,,
player,201512060chi,chi,CareKa00,pass_att,0,,,,,
player,201512060chi,chi,CareKa00,pass_yds,0,,,,,
player,201512060chi,chi,CareKa00,pass_td,0,,,,,
player,201512060chi,chi,CareKa00,pass_int,0,,,,,
player,201512060chi,chi,CareKa00,pass_sacked,0,,,,,
player,201512060chi,chi,CareKa00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,CareKa00,pass_long,0,,,,,
player,201512060chi,chi,CareKa00,pass_rating,,,,,,
player,201512060chi,chi,CareKa00,rush_att,5,,,,,
player,201512060chi,chi,CareKa00,rush_yds,17,,,,,
player,201512060chi,chi,CareKa00,rush_td,1,,,,,
player,201512060chi,chi,CareKa00,rush_long,11,,,,,
player,201512060chi,chi,CareKa00,targets,0,,,,,
player,201512060chi,chi,CareKa00,rec,0,,,,,
player,201512060chi,chi,CareKa00,rec_yds,0,,,,,
player,201512060chi,chi,CareKa00,rec_td,0,,,,,
player,201512060chi,chi,CareKa00,rec_long,0,,,,,
player,201512060chi,chi,CareKa00,fumbles,0,,,,,
player,201512060chi,chi,CareKa00,fumbles_lost,0,,,,,
player,201512060chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201512060chi,chi,JeffAl00,pass_att,0,,,,,
player,201512060chi,chi,JeffAl00,pass_yds,0,,,,,
player,201512060chi,chi,JeffAl00,pass_td,0,,,,,
player,201512060chi,chi,JeffAl00,pass_int,0,,,,,
player,201512060chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201512060chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,JeffAl00,pass_long,0,,,,,
player,201512060chi,chi,JeffAl00,pass_rating,,,,,,
player,201512060chi,chi,JeffAl00,rush_att,0,,,,,
player,201512060chi,chi,JeffAl00,rush_yds,0,,,,,
player,201512060chi,chi,JeffAl00,rush_td,0,,,,,
player,201512060chi,chi,JeffAl00,rush_long,0,,,,,
player,201512060chi,chi,JeffAl00,targets,12,,,,,
player,201512060chi,chi,JeffAl00,rec,4,,,,,
player,201512060chi,chi,JeffAl00,rec_yds,85,,,,,
player,201512060chi,chi,JeffAl00,rec_td,0,,,,,
player,201512060chi,chi,JeffAl00,rec_long,31,,,,,
player,201512060chi,chi,JeffAl00,fumbles,0,,,,,
player,201512060chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201512060chi,chi,MariMa00,pass_cmp,0,,,,,
player,201512060chi,chi,MariMa00,pass_att,0,,,,,
player,201512060chi,chi,MariMa00,pass_yds,0,,,,,
player,201512060chi,chi,MariMa00,pass_td,0,,,,,
player,201512060chi,chi,MariMa00,pass_int,0,,,,,
player,201512060chi,chi,MariMa00,pass_sacked,0,,,,,
player,201512060chi,chi,MariMa00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,MariMa00,pass_long,0,,,,,
player,201512060chi,chi,MariMa00,pass_rating,,,,,,
player,201512060chi,chi,MariMa00,rush_att,0,,,,,
player,201512060chi,chi,MariMa00,rush_yds,0,,,,,
player,201512060chi,chi,MariMa00,rush_td,0,,,,,
player,201512060chi,chi,MariMa00,rush_long,0,,,,,
player,201512060chi,chi,MariMa00,targets,2,,,,,
player,201512060chi,chi,MariMa00,rec,2,,,,,
player,201512060chi,chi,MariMa00,rec_yds,33,,,,,
player,201512060chi,chi,MariMa00,rec_td,0,,,,,
player,201512060chi,chi,MariMa00,rec_long,26,,,,,
player,201512060chi,chi,MariMa00,fumbles,0,,,,,
player,201512060chi,chi,MariMa00,fumbles_lost,0,,,,,
player,201512060chi,chi,BellJo02,pass_cmp,0,,,,,
player,201512060chi,chi,BellJo02,pass_att,0,,,,,
player,201512060chi,chi,BellJo02,pass_yds,0,,,,,
player,201512060chi,chi,BellJo02,pass_td,0,,,,,
player,201512060chi,chi,BellJo02,pass_int,0,,,,,
player,201512060chi,chi,BellJo02,pass_sacked,0,,,,,
player,201512060chi,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201512060chi,chi,BellJo02,pass_long,0,,,,,
player,201512060chi,chi,BellJo02,pass_rating,,,,,,
player,201512060chi,chi,BellJo02,rush_att,0,,,,,
player,201512060chi,chi,BellJo02,rush_yds,0,,,,,
player,201512060chi,chi,BellJo02,rush_td,0,,,,,
player,201512060chi,chi,BellJo02,rush_long,0,,,,,
player,201512060chi,chi,BellJo02,targets,4,,,,,
player,201512060chi,chi,BellJo02,rec,1,,,,,
player,201512060chi,chi,BellJo02,rec_yds,16,,,,,
player,201512060chi,chi,BellJo02,rec_td,0,,,,,
player,201512060chi,chi,BellJo02,rec_long,16,,,,,
player,201512060chi,chi,BellJo02,fumbles,0,,,,,
player,201512060chi,chi,BellJo02,fumbles_lost,0,,,,,
player,201512060chi,chi,BennMa00,pass_cmp,0,,,,,
player,201512060chi,chi,BennMa00,pass_att,0,,,,,
player,201512060chi,chi,BennMa00,pass_yds,0,,,,,
player,201512060chi,chi,BennMa00,pass_td,0,,,,,
player,201512060chi,chi,BennMa00,pass_int,0,,,,,
player,201512060chi,chi,BennMa00,pass_sacked,0,,,,,
player,201512060chi,chi,BennMa00,pass_sacked_yds,0,,,,,
player,201512060chi,chi,BennMa00,pass_long,0,,,,,
player,201512060chi,chi,BennMa00,pass_rating,,,,,,
player,201512060chi,chi,BennMa00,rush_att,0,,,,,
player,201512060chi,chi,BennMa00,rush_yds,0,,,,,
player,201512060chi,chi,BennMa00,rush_td,0,,,,,
player,201512060chi,chi,BennMa00,rush_long,0,,,,,
player,201512060chi,chi,BennMa00,targets,4,,,,,
player,201512060chi,chi,BennMa00,rec,3,,,,,
player,201512060chi,chi,BennMa00,rec_yds,14,,,,,
player,201512060chi,chi,BennMa00,rec_td,0,,,,,
player,201512060chi,chi,BennMa00,rec_long,7,,,,,
player,201512060chi,chi,BennMa00,fumbles,1,,,,,
player,201512060chi,chi,BennMa00,fumbles_lost,0,,,,,
player,201512060chi,chi,MillZa02,pass_cmp,0,,,,,
player,201512060chi,chi,MillZa02,pass_att,0,,,,,
player,201512060chi,chi,MillZa02,pass_yds,0,,,,,
player,201512060chi,chi,MillZa02,pass_td,0,,,,,
player,201512060chi,chi,MillZa02,pass_int,0,,,,,
player,201512060chi,chi,MillZa02,pass_sacked,0,,,,,
player,201512060chi,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201512060chi,chi,MillZa02,pass_long,0,,,,,
player,201512060chi,chi,MillZa02,pass_rating,,,,,,
player,201512060chi,chi,MillZa02,rush_att,0,,,,,
player,201512060chi,chi,MillZa02,rush_yds,0,,,,,
player,201512060chi,chi,MillZa02,rush_td,0,,,,,
player,201512060chi,chi,MillZa02,rush_long,0,,,,,
player,201512060chi,chi,MillZa02,targets,1,,,,,
player,201512060chi,chi,MillZa02,rec,1,,,,,
player,201512060chi,chi,MillZa02,rec_yds,6,,,,,
player,201512060chi,chi,MillZa02,rec_td,0,,,,,
player,201512060chi,chi,MillZa02,rec_long,6,,,,,
player,201512060chi,chi,MillZa02,fumbles,0,,,,,
player,201512060chi,chi,MillZa02,fumbles_lost,0,,,,,
player,201512060chi,sfo,WardJi01,def_int,1,,,,,
player,201512060chi,sfo,WardJi01,def_int_yds,29,,,,,
player,201512060chi,sfo,WardJi01,def_int_td,1,,,,,
player,201512060chi,sfo,WardJi01,def_int_long,29,,,,,
player,201512060chi,sfo,WardJi01,pass_defended,1,,,,,
player,201512060chi,sfo,WardJi01,sacks,0.0,,,,,
player,201512060chi,sfo,WardJi01,tackles_combined,2,,,,,
player,201512060chi,sfo,WardJi01,tackles_solo,1,,,,,
player,201512060chi,sfo,WardJi01,tackles_assists,1,,,,,
player,201512060chi,sfo,WardJi01,tackles_loss,0,,,,,
player,201512060chi,sfo,WardJi01,qb_hits,0,,,,,
player,201512060chi,sfo,WardJi01,fumbles_rec,0,,,,,
player,201512060chi,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,WardJi01,fumbles_forced,0,,,,,
player,201512060chi,sfo,TartJa00,def_int,0,,,,,
player,201512060chi,sfo,TartJa00,def_int_yds,0,,,,,
player,201512060chi,sfo,TartJa00,def_int_td,0,,,,,
player,201512060chi,sfo,TartJa00,def_int_long,0,,,,,
player,201512060chi,sfo,TartJa00,pass_defended,0,,,,,
player,201512060chi,sfo,TartJa00,sacks,1.0,,,,,
player,201512060chi,sfo,TartJa00,tackles_combined,7,,,,,
player,201512060chi,sfo,TartJa00,tackles_solo,5,,,,,
player,201512060chi,sfo,TartJa00,tackles_assists,2,,,,,
player,201512060chi,sfo,TartJa00,tackles_loss,1,,,,,
player,201512060chi,sfo,TartJa00,qb_hits,1,,,,,
player,201512060chi,sfo,TartJa00,fumbles_rec,0,,,,,
player,201512060chi,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,TartJa00,fumbles_forced,0,,,,,
player,201512060chi,sfo,BowmNa99,def_int,0,,,,,
player,201512060chi,sfo,BowmNa99,def_int_yds,0,,,,,
player,201512060chi,sfo,BowmNa99,def_int_td,0,,,,,
player,201512060chi,sfo,BowmNa99,def_int_long,0,,,,,
player,201512060chi,sfo,BowmNa99,pass_defended,0,,,,,
player,201512060chi,sfo,BowmNa99,sacks,0.0,,,,,
player,201512060chi,sfo,BowmNa99,tackles_combined,14,,,,,
player,201512060chi,sfo,BowmNa99,tackles_solo,13,,,,,
player,201512060chi,sfo,BowmNa99,tackles_assists,1,,,,,
player,201512060chi,sfo,BowmNa99,tackles_loss,0,,,,,
player,201512060chi,sfo,BowmNa99,qb_hits,0,,,,,
player,201512060chi,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201512060chi,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201512060chi,sfo,DialQu00,def_int,0,,,,,
player,201512060chi,sfo,DialQu00,def_int_yds,0,,,,,
player,201512060chi,sfo,DialQu00,def_int_td,0,,,,,
player,201512060chi,sfo,DialQu00,def_int_long,0,,,,,
player,201512060chi,sfo,DialQu00,pass_defended,1,,,,,
player,201512060chi,sfo,DialQu00,sacks,0.0,,,,,
player,201512060chi,sfo,DialQu00,tackles_combined,9,,,,,
player,201512060chi,sfo,DialQu00,tackles_solo,7,,,,,
player,201512060chi,sfo,DialQu00,tackles_assists,2,,,,,
player,201512060chi,sfo,DialQu00,tackles_loss,0,,,,,
player,201512060chi,sfo,DialQu00,qb_hits,0,,,,,
player,201512060chi,sfo,DialQu00,fumbles_rec,0,,,,,
player,201512060chi,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,DialQu00,fumbles_forced,0,,,,,
player,201512060chi,sfo,HodgGe00,def_int,0,,,,,
player,201512060chi,sfo,HodgGe00,def_int_yds,0,,,,,
player,201512060chi,sfo,HodgGe00,def_int_td,0,,,,,
player,201512060chi,sfo,HodgGe00,def_int_long,0,,,,,
player,201512060chi,sfo,HodgGe00,pass_defended,0,,,,,
player,201512060chi,sfo,HodgGe00,sacks,0.0,,,,,
