game,2015,2,20150920,201509200was,ram,"St. Louis Rams",10,was,"Washington Redskins",24
player,201509200was,was,RobiTr02,pos,FS,,,,,
player,201509200was,was,RobiTr02,offense,0,,,,,
player,201509200was,was,RobiTr02,off_pct,0%,,,,,
player,201509200was,was,RobiTr02,defense,52,,,,,
player,201509200was,was,RobiTr02,def_pct,100%,,,,,
player,201509200was,was,RobiTr02,special_teams,7,,,,,
player,201509200was,was,RobiTr02,st_pct,23%,,,,,
player,201509200was,was,GoldDa99,pos,FS,,,,,
player,201509200was,was,GoldDa99,offense,0,,,,,
player,201509200was,was,GoldDa99,off_pct,0%,,,,,
player,201509200was,was,GoldDa99,defense,52,,,,,
player,201509200was,was,GoldDa99,def_pct,100%,,,,,
player,201509200was,was,GoldDa99,special_teams,7,,,,,
player,201509200was,was,GoldDa99,st_pct,23%,,,,,
player,201509200was,was,BreeBa00,pos,CB,,,,,
player,201509200was,was,BreeBa00,offense,0,,,,,
player,201509200was,was,BreeBa00,off_pct,0%,,,,,
player,201509200was,was,BreeBa00,defense,52,,,,,
player,201509200was,was,BreeBa00,def_pct,100%,,,,,
player,201509200was,was,BreeBa00,special_teams,3,,,,,
player,201509200was,was,BreeBa00,st_pct,10%,,,,,
player,201509200was,was,KerrRy00,pos,LB,,,,,
player,201509200was,was,KerrRy00,offense,0,,,,,
player,201509200was,was,KerrRy00,off_pct,0%,,,,,
player,201509200was,was,KerrRy00,defense,52,,,,,
player,201509200was,was,KerrRy00,def_pct,100%,,,,,
player,201509200was,was,KerrRy00,special_teams,2,,,,,
player,201509200was,was,KerrRy00,st_pct,7%,,,,,
player,201509200was,was,HallDe99,pos,CB,,,,,
player,201509200was,was,HallDe99,offense,0,,,,,
player,201509200was,was,HallDe99,off_pct,0%,,,,,
player,201509200was,was,HallDe99,defense,52,,,,,
player,201509200was,was,HallDe99,def_pct,100%,,,,,
player,201509200was,was,HallDe99,special_teams,0,,,,,
player,201509200was,was,HallDe99,st_pct,0%,,,,,
player,201509200was,was,HatcJa20,pos,DE,,,,,
player,201509200was,was,HatcJa20,offense,0,,,,,
player,201509200was,was,HatcJa20,off_pct,0%,,,,,
player,201509200was,was,HatcJa20,defense,40,,,,,
player,201509200was,was,HatcJa20,def_pct,77%,,,,,
player,201509200was,was,HatcJa20,special_teams,2,,,,,
player,201509200was,was,HatcJa20,st_pct,7%,,,,,
player,201509200was,was,JarrKy00,pos,FS,,,,,
player,201509200was,was,JarrKy00,offense,0,,,,,
player,201509200was,was,JarrKy00,off_pct,0%,,,,,
player,201509200was,was,JarrKy00,defense,39,,,,,
player,201509200was,was,JarrKy00,def_pct,75%,,,,,
player,201509200was,was,JarrKy00,special_teams,18,,,,,
player,201509200was,was,JarrKy00,st_pct,60%,,,,,
player,201509200was,was,MurpTr00,pos,LB,,,,,
player,201509200was,was,MurpTr00,offense,0,,,,,
player,201509200was,was,MurpTr00,off_pct,0%,,,,,
player,201509200was,was,MurpTr00,defense,35,,,,,
player,201509200was,was,MurpTr00,def_pct,67%,,,,,
player,201509200was,was,MurpTr00,special_teams,12,,,,,
player,201509200was,was,MurpTr00,st_pct,40%,,,,,
player,201509200was,was,RilePe00,pos,LB,,,,,
player,201509200was,was,RilePe00,offense,0,,,,,
player,201509200was,was,RilePe00,off_pct,0%,,,,,
player,201509200was,was,RilePe00,defense,30,,,,,
player,201509200was,was,RilePe00,def_pct,58%,,,,,
player,201509200was,was,RilePe00,special_teams,2,,,,,
player,201509200was,was,RilePe00,st_pct,7%,,,,,
player,201509200was,was,BakeCh99,pos,DE,,,,,
player,201509200was,was,BakeCh99,offense,0,,,,,
player,201509200was,was,BakeCh99,off_pct,0%,,,,,
player,201509200was,was,BakeCh99,defense,25,,,,,
player,201509200was,was,BakeCh99,def_pct,48%,,,,,
player,201509200was,was,BakeCh99,special_teams,0,,,,,
player,201509200was,was,BakeCh99,st_pct,0%,,,,,
player,201509200was,was,PaeaSt00,pos,DE,,,,,
player,201509200was,was,PaeaSt00,offense,0,,,,,
player,201509200was,was,PaeaSt00,off_pct,0%,,,,,
player,201509200was,was,PaeaSt00,defense,20,,,,,
player,201509200was,was,PaeaSt00,def_pct,38%,,,,,
player,201509200was,was,PaeaSt00,special_teams,2,,,,,
player,201509200was,was,PaeaSt00,st_pct,7%,,,,,
player,201509200was,was,CompWi00,pos,LB,,,,,
player,201509200was,was,CompWi00,offense,0,,,,,
player,201509200was,was,CompWi00,off_pct,0%,,,,,
player,201509200was,was,CompWi00,defense,17,,,,,
player,201509200was,was,CompWi00,def_pct,33%,,,,,
player,201509200was,was,CompWi00,special_teams,23,,,,,
player,201509200was,was,CompWi00,st_pct,77%,,,,,
player,201509200was,was,SmitPr00,pos,LB,,,,,
player,201509200was,was,SmitPr00,offense,0,,,,,
player,201509200was,was,SmitPr00,off_pct,0%,,,,,
player,201509200was,was,SmitPr00,defense,17,,,,,
player,201509200was,was,SmitPr00,def_pct,33%,,,,,
player,201509200was,was,SmitPr00,special_teams,15,,,,,
player,201509200was,was,SmitPr00,st_pct,50%,,,,,
player,201509200was,was,KnigTe99,pos,NT,,,,,
player,201509200was,was,KnigTe99,offense,0,,,,,
player,201509200was,was,KnigTe99,off_pct,0%,,,,,
player,201509200was,was,KnigTe99,defense,16,,,,,
player,201509200was,was,KnigTe99,def_pct,31%,,,,,
player,201509200was,was,KnigTe99,special_teams,4,,,,,
player,201509200was,was,KnigTe99,st_pct,13%,,,,,
player,201509200was,was,JeanRi99,pos,DE,,,,,
player,201509200was,was,JeanRi99,offense,0,,,,,
player,201509200was,was,JeanRi99,off_pct,0%,,,,,
player,201509200was,was,JeanRi99,defense,10,,,,,
player,201509200was,was,JeanRi99,def_pct,19%,,,,,
player,201509200was,was,JeanRi99,special_teams,2,,,,,
player,201509200was,was,JeanRi99,st_pct,7%,,,,,
player,201509200was,was,BlacWi20,pos,CB,,,,,
player,201509200was,was,BlacWi20,offense,0,,,,,
player,201509200was,was,BlacWi20,off_pct,0%,,,,,
player,201509200was,was,BlacWi20,defense,5,,,,,
player,201509200was,was,BlacWi20,def_pct,10%,,,,,
player,201509200was,was,BlacWi20,special_teams,15,,,,,
player,201509200was,was,BlacWi20,st_pct,50%,,,,,
player,201509200was,was,GolsKe20,pos,DE,,,,,
player,201509200was,was,GolsKe20,offense,0,,,,,
player,201509200was,was,GolsKe20,off_pct,0%,,,,,
player,201509200was,was,GolsKe20,defense,5,,,,,
player,201509200was,was,GolsKe20,def_pct,10%,,,,,
player,201509200was,was,GolsKe20,special_teams,9,,,,,
player,201509200was,was,GolsKe20,st_pct,30%,,,,,
player,201509200was,was,JeffJa00,pos,LB,,,,,
player,201509200was,was,JeffJa00,offense,0,,,,,
player,201509200was,was,JeffJa00,off_pct,0%,,,,,
player,201509200was,was,JeffJa00,defense,1,,,,,
player,201509200was,was,JeffJa00,def_pct,2%,,,,,
player,201509200was,was,JeffJa00,special_teams,13,,,,,
player,201509200was,was,JeffJa00,st_pct,43%,,,,,
player,201509200was,was,JohnJe02,pos,SS,,,,,
player,201509200was,was,JohnJe02,offense,0,,,,,
player,201509200was,was,JohnJe02,off_pct,0%,,,,,
player,201509200was,was,JohnJe02,defense,0,,,,,
player,201509200was,was,JohnJe02,def_pct,0%,,,,,
player,201509200was,was,JohnJe02,special_teams,24,,,,,
player,201509200was,was,JohnJe02,st_pct,80%,,,,,
player,201509200was,was,PlumTe01,pos,LB,,,,,
player,201509200was,was,PlumTe01,offense,0,,,,,
player,201509200was,was,PlumTe01,off_pct,0%,,,,,
player,201509200was,was,PlumTe01,defense,0,,,,,
player,201509200was,was,PlumTe01,def_pct,0%,,,,,
player,201509200was,was,PlumTe01,special_teams,24,,,,,
player,201509200was,was,PlumTe01,st_pct,80%,,,,,
player,201509200was,was,AmerDa00,pos,CB,,,,,
player,201509200was,was,AmerDa00,offense,0,,,,,
player,201509200was,was,AmerDa00,off_pct,0%,,,,,
player,201509200was,was,AmerDa00,defense,0,,,,,
player,201509200was,was,AmerDa00,def_pct,0%,,,,,
player,201509200was,was,AmerDa00,special_teams,19,,,,,
player,201509200was,was,AmerDa00,st_pct,63%,,,,,
player,201509200was,was,SundNi00,pos,LS,,,,,
player,201509200was,was,SundNi00,offense,0,,,,,
player,201509200was,was,SundNi00,off_pct,0%,,,,,
player,201509200was,was,SundNi00,defense,0,,,,,
player,201509200was,was,SundNi00,def_pct,0%,,,,,
player,201509200was,was,SundNi00,special_teams,10,,,,,
player,201509200was,was,SundNi00,st_pct,33%,,,,,
player,201509200was,was,WayxTr00,pos,P,,,,,
player,201509200was,was,WayxTr00,offense,0,,,,,
player,201509200was,was,WayxTr00,off_pct,0%,,,,,
player,201509200was,was,WayxTr00,defense,0,,,,,
player,201509200was,was,WayxTr00,def_pct,0%,,,,,
player,201509200was,was,WayxTr00,special_teams,10,,,,,
player,201509200was,was,WayxTr00,st_pct,33%,,,,,
player,201509200was,was,HopkDu00,pos,K,,,,,
player,201509200was,was,HopkDu00,offense,0,,,,,
player,201509200was,was,HopkDu00,off_pct,0%,,,,,
player,201509200was,was,HopkDu00,defense,0,,,,,
player,201509200was,was,HopkDu00,def_pct,0%,,,,,
player,201509200was,was,HopkDu00,special_teams,9,,,,,
player,201509200was,was,HopkDu00,st_pct,30%,,,,,
player,201509200was,was,LeRiJo00,pos,G,,,,,
player,201509200was,was,LeRiJo00,offense,0,,,,,
player,201509200was,was,LeRiJo00,off_pct,0%,,,,,
player,201509200was,was,LeRiJo00,defense,0,,,,,
player,201509200was,was,LeRiJo00,def_pct,0%,,,,,
player,201509200was,was,LeRiJo00,special_teams,4,,,,,
player,201509200was,was,LeRiJo00,st_pct,13%,,,,,
player,201509200was,ram,HaveRo00,pos,T,,,,,
player,201509200was,ram,HaveRo00,offense,52,,,,,
player,201509200was,ram,HaveRo00,off_pct,100%,,,,,
player,201509200was,ram,HaveRo00,defense,0,,,,,
player,201509200was,ram,HaveRo00,def_pct,0%,,,,,
player,201509200was,ram,HaveRo00,special_teams,2,,,,,
player,201509200was,ram,HaveRo00,st_pct,7%,,,,,
player,201509200was,ram,BrowJa04,pos,G,,,,,
player,201509200was,ram,BrowJa04,offense,52,,,,,
player,201509200was,ram,BrowJa04,off_pct,100%,,,,,
player,201509200was,ram,BrowJa04,defense,0,,,,,
player,201509200was,ram,BrowJa04,def_pct,0%,,,,,
player,201509200was,ram,BrowJa04,special_teams,2,,,,,
player,201509200was,ram,BrowJa04,st_pct,7%,,,,,
player,201509200was,ram,SaffRo20,pos,T,,,,,
player,201509200was,ram,SaffRo20,offense,52,,,,,
player,201509200was,ram,SaffRo20,off_pct,100%,,,,,
player,201509200was,ram,SaffRo20,defense,0,,,,,
player,201509200was,ram,SaffRo20,def_pct,0%,,,,,
player,201509200was,ram,SaffRo20,special_teams,2,,,,,
player,201509200was,ram,SaffRo20,st_pct,7%,,,,,
player,201509200was,ram,RobiGr01,pos,T,,,,,
player,201509200was,ram,RobiGr01,offense,52,,,,,
player,201509200was,ram,RobiGr01,off_pct,100%,,,,,
player,201509200was,ram,RobiGr01,defense,0,,,,,
player,201509200was,ram,RobiGr01,def_pct,0%,,,,,
player,201509200was,ram,RobiGr01,special_teams,0,,,,,
player,201509200was,ram,RobiGr01,st_pct,0%,,,,,
player,201509200was,ram,FoleNi00,pos,QB,,,,,
player,201509200was,ram,FoleNi00,offense,52,,,,,
player,201509200was,ram,FoleNi00,off_pct,100%,,,,,
player,201509200was,ram,FoleNi00,defense,0,,,,,
player,201509200was,ram,FoleNi00,def_pct,0%,,,,,
player,201509200was,ram,FoleNi00,special_teams,0,,,,,
player,201509200was,ram,FoleNi00,st_pct,0%,,,,,
player,201509200was,ram,BarnTi01,pos,C,,,,,
player,201509200was,ram,BarnTi01,offense,52,,,,,
player,201509200was,ram,BarnTi01,off_pct,100%,,,,,
player,201509200was,ram,BarnTi01,defense,0,,,,,
player,201509200was,ram,BarnTi01,def_pct,0%,,,,,
player,201509200was,ram,BarnTi01,special_teams,0,,,,,
player,201509200was,ram,BarnTi01,st_pct,0%,,,,,
player,201509200was,ram,BritKe00,pos,WR,,,,,
player,201509200was,ram,BritKe00,offense,48,,,,,
player,201509200was,ram,BritKe00,off_pct,92%,,,,,
player,201509200was,ram,BritKe00,defense,0,,,,,
player,201509200was,ram,BritKe00,def_pct,0%,,,,,
player,201509200was,ram,BritKe00,special_teams,0,,,,,
player,201509200was,ram,BritKe00,st_pct,0%,,,,,
player,201509200was,ram,BailSt01,pos,WR,,,,,
player,201509200was,ram,BailSt01,offense,39,,,,,
player,201509200was,ram,BailSt01,off_pct,75%,,,,,
player,201509200was,ram,BailSt01,defense,0,,,,,
player,201509200was,ram,BailSt01,def_pct,0%,,,,,
player,201509200was,ram,BailSt01,special_teams,7,,,,,
player,201509200was,ram,BailSt01,st_pct,23%,,,,,
player,201509200was,ram,AustTa00,pos,WR,,,,,
player,201509200was,ram,AustTa00,offense,39,,,,,
player,201509200was,ram,AustTa00,off_pct,75%,,,,,
player,201509200was,ram,AustTa00,defense,0,,,,,
player,201509200was,ram,AustTa00,def_pct,0%,,,,,
player,201509200was,ram,AustTa00,special_teams,6,,,,,
player,201509200was,ram,AustTa00,st_pct,20%,,,,,
player,201509200was,ram,CookJa02,pos,TE,,,,,
player,201509200was,ram,CookJa02,offense,37,,,,,
player,201509200was,ram,CookJa02,off_pct,71%,,,,,
player,201509200was,ram,CookJa02,defense,0,,,,,
player,201509200was,ram,CookJa02,def_pct,0%,,,,,
player,201509200was,ram,CookJa02,special_teams,0,,,,,
player,201509200was,ram,CookJa02,st_pct,0%,,,,,
player,201509200was,ram,MasoTr00,pos,RB,,,,,
player,201509200was,ram,MasoTr00,offense,28,,,,,
player,201509200was,ram,MasoTr00,off_pct,54%,,,,,
player,201509200was,ram,MasoTr00,defense,0,,,,,
player,201509200was,ram,MasoTr00,def_pct,0%,,,,,
player,201509200was,ram,MasoTr00,special_teams,0,,,,,
player,201509200was,ram,MasoTr00,st_pct,0%,,,,,
player,201509200was,ram,KendLa00,pos,TE,,,,,
player,201509200was,ram,KendLa00,offense,23,,,,,
player,201509200was,ram,KendLa00,off_pct,44%,,,,,
player,201509200was,ram,KendLa00,defense,0,,,,,
player,201509200was,ram,KendLa00,def_pct,0%,,,,,
player,201509200was,ram,KendLa00,special_teams,2,,,,,
player,201509200was,ram,KendLa00,st_pct,7%,,,,,
player,201509200was,ram,CunnBe01,pos,RB,,,,,
player,201509200was,ram,CunnBe01,offense,22,,,,,
player,201509200was,ram,CunnBe01,off_pct,42%,,,,,
player,201509200was,ram,CunnBe01,defense,0,,,,,
player,201509200was,ram,CunnBe01,def_pct,0%,,,,,
player,201509200was,ram,CunnBe01,special_teams,15,,,,,
player,201509200was,ram,CunnBe01,st_pct,50%,,,,,
player,201509200was,ram,GiveCh00,pos,WR,,,,,
player,201509200was,ram,GiveCh00,offense,16,,,,,
player,201509200was,ram,GiveCh00,off_pct,31%,,,,,
player,201509200was,ram,GiveCh00,defense,0,,,,,
player,201509200was,ram,GiveCh00,def_pct,0%,,,,,
player,201509200was,ram,GiveCh00,special_teams,0,,,,,
player,201509200was,ram,GiveCh00,st_pct,0%,,,,,
player,201509200was,ram,HarkCo00,pos,TE,,,,,
player,201509200was,ram,HarkCo00,offense,8,,,,,
player,201509200was,ram,HarkCo00,off_pct,15%,,,,,
player,201509200was,ram,HarkCo00,defense,0,,,,,
player,201509200was,ram,HarkCo00,def_pct,0%,,,,,
player,201509200was,ram,HarkCo00,special_teams,17,,,,,
player,201509200was,ram,HarkCo00,st_pct,57%,,,,,
player,201509200was,ram,McDoTJ00,pos,SS,,,,,
player,201509200was,ram,McDoTJ00,offense,0,,,,,
player,201509200was,ram,McDoTJ00,off_pct,0%,,,,,
player,201509200was,ram,McDoTJ00,defense,72,,,,,
player,201509200was,ram,McDoTJ00,def_pct,100%,,,,,
player,201509200was,ram,McDoTJ00,special_teams,6,,,,,
player,201509200was,ram,McDoTJ00,st_pct,20%,,,,,
player,201509200was,ram,McLeRo00,pos,FS,,,,,
player,201509200was,ram,McLeRo00,offense,0,,,,,
player,201509200was,ram,McLeRo00,off_pct,0%,,,,,
player,201509200was,ram,McLeRo00,defense,72,,,,,
player,201509200was,ram,McLeRo00,def_pct,100%,,,,,
player,201509200was,ram,McLeRo00,special_teams,6,,,,,
player,201509200was,ram,McLeRo00,st_pct,20%,,,,,
player,201509200was,ram,OgleAl00,pos,LB,,,,,
player,201509200was,ram,OgleAl00,offense,0,,,,,
player,201509200was,ram,OgleAl00,off_pct,0%,,,,,
player,201509200was,ram,OgleAl00,defense,71,,,,,
player,201509200was,ram,OgleAl00,def_pct,99%,,,,,
player,201509200was,ram,OgleAl00,special_teams,0,,,,,
player,201509200was,ram,OgleAl00,st_pct,0%,,,,,
player,201509200was,ram,LaurJa99,pos,LB,,,,,
player,201509200was,ram,LaurJa99,offense,0,,,,,
player,201509200was,ram,LaurJa99,off_pct,0%,,,,,
player,201509200was,ram,LaurJa99,defense,71,,,,,
player,201509200was,ram,LaurJa99,def_pct,99%,,,,,
player,201509200was,ram,LaurJa99,special_teams,0,,,,,
player,201509200was,ram,LaurJa99,st_pct,0%,,,,,
player,201509200was,ram,JohnTr05,pos,CB,,,,,
player,201509200was,ram,JohnTr05,offense,0,,,,,
player,201509200was,ram,JohnTr05,off_pct,0%,,,,,
player,201509200was,ram,JohnTr05,defense,68,,,,,
player,201509200was,ram,JohnTr05,def_pct,94%,,,,,
player,201509200was,ram,JohnTr05,special_teams,4,,,,,
player,201509200was,ram,JohnTr05,st_pct,13%,,,,,
player,201509200was,ram,JenkJa03,pos,CB,,,,,
player,201509200was,ram,JenkJa03,offense,0,,,,,
player,201509200was,ram,JenkJa03,off_pct,0%,,,,,
player,201509200was,ram,JenkJa03,defense,63,,,,,
player,201509200was,ram,JenkJa03,def_pct,88%,,,,,
player,201509200was,ram,JenkJa03,special_teams,6,,,,,
player,201509200was,ram,JenkJa03,st_pct,20%,,,,,
player,201509200was,ram,QuinRo00,pos,DE,,,,,
player,201509200was,ram,QuinRo00,offense,0,,,,,
player,201509200was,ram,QuinRo00,off_pct,0%,,,,,
player,201509200was,ram,QuinRo00,defense,58,,,,,
player,201509200was,ram,QuinRo00,def_pct,81%,,,,,
player,201509200was,ram,QuinRo00,special_teams,5,,,,,
player,201509200was,ram,QuinRo00,st_pct,17%,,,,,
player,201509200was,ram,DonaAa00,pos,DT,,,,,
player,201509200was,ram,DonaAa00,offense,0,,,,,
player,201509200was,ram,DonaAa00,off_pct,0%,,,,,
player,201509200was,ram,DonaAa00,defense,57,,,,,
player,201509200was,ram,DonaAa00,def_pct,79%,,,,,
player,201509200was,ram,DonaAa00,special_teams,5,,,,,
player,201509200was,ram,DonaAa00,st_pct,17%,,,,,
player,201509200was,ram,BrocMi00,pos,DT,,,,,
player,201509200was,ram,BrocMi00,offense,0,,,,,
player,201509200was,ram,BrocMi00,off_pct,0%,,,,,
player,201509200was,ram,BrocMi00,defense,52,,,,,
player,201509200was,ram,BrocMi00,def_pct,72%,,,,,
player,201509200was,ram,BrocMi00,special_teams,5,,,,,
player,201509200was,ram,BrocMi00,st_pct,17%,,,,,
player,201509200was,ram,LongCh99,pos,DE,,,,,
player,201509200was,ram,LongCh99,offense,0,,,,,
player,201509200was,ram,LongCh99,off_pct,0%,,,,,
player,201509200was,ram,LongCh99,defense,50,,,,,
player,201509200was,ram,LongCh99,def_pct,69%,,,,,
player,201509200was,ram,LongCh99,special_teams,5,,,,,
player,201509200was,ram,LongCh99,st_pct,17%,,,,,
player,201509200was,ram,HayeWi99,pos,DE,,,,,
player,201509200was,ram,HayeWi99,offense,0,,,,,
player,201509200was,ram,HayeWi99,off_pct,0%,,,,,
player,201509200was,ram,HayeWi99,defense,36,,,,,
player,201509200was,ram,HayeWi99,def_pct,50%,,,,,
player,201509200was,ram,HayeWi99,special_teams,5,,,,,
player,201509200was,ram,HayeWi99,st_pct,17%,,,,,
player,201509200was,ram,AyerAk00,pos,LB,,,,,
player,201509200was,ram,AyerAk00,offense,0,,,,,
player,201509200was,ram,AyerAk00,off_pct,0%,,,,,
player,201509200was,ram,AyerAk00,defense,28,,,,,
player,201509200was,ram,AyerAk00,def_pct,39%,,,,,
player,201509200was,ram,AyerAk00,special_teams,0,,,,,
player,201509200was,ram,AyerAk00,st_pct,0%,,,,,
player,201509200was,ram,JoynLa00,pos,CB,,,,,
player,201509200was,ram,JoynLa00,offense,0,,,,,
player,201509200was,ram,JoynLa00,off_pct,0%,,,,,
player,201509200was,ram,JoynLa00,defense,25,,,,,
player,201509200was,ram,JoynLa00,def_pct,35%,,,,,
player,201509200was,ram,JoynLa00,special_teams,6,,,,,
player,201509200was,ram,JoynLa00,st_pct,20%,,,,,
player,201509200was,ram,BarrMa00,pos,SS,,,,,
player,201509200was,ram,BarrMa00,offense,0,,,,,
player,201509200was,ram,BarrMa00,off_pct,0%,,,,,
player,201509200was,ram,BarrMa00,defense,23,,,,,
player,201509200was,ram,BarrMa00,def_pct,32%,,,,,
player,201509200was,ram,BarrMa00,special_teams,3,,,,,
player,201509200was,ram,BarrMa00,st_pct,10%,,,,,
player,201509200was,ram,WestEt00,pos,DT,,,,,
player,201509200was,ram,WestEt00,offense,0,,,,,
player,201509200was,ram,WestEt00,off_pct,0%,,,,,
player,201509200was,ram,WestEt00,defense,17,,,,,
player,201509200was,ram,WestEt00,def_pct,24%,,,,,
player,201509200was,ram,WestEt00,special_teams,0,,,,,
player,201509200was,ram,WestEt00,st_pct,0%,,,,,
player,201509200was,ram,FairNi00,pos,DT,,,,,
player,201509200was,ram,FairNi00,offense,0,,,,,
player,201509200was,ram,FairNi00,off_pct,0%,,,,,
player,201509200was,ram,FairNi00,defense,15,,,,,
player,201509200was,ram,FairNi00,def_pct,21%,,,,,
player,201509200was,ram,FairNi00,special_teams,0,,,,,
player,201509200was,ram,FairNi00,st_pct,0%,,,,,
player,201509200was,ram,RobeMa00,pos,CB,,,,,
player,201509200was,ram,RobeMa00,offense,0,,,,,
player,201509200was,ram,RobeMa00,off_pct,0%,,,,,
player,201509200was,ram,RobeMa00,defense,13,,,,,
player,201509200was,ram,RobeMa00,def_pct,18%,,,,,
player,201509200was,ram,RobeMa00,special_teams,8,,,,,
player,201509200was,ram,RobeMa00,st_pct,27%,,,,,
player,201509200was,ram,LyncCa00,pos,LB,,,,,
player,201509200was,ram,LyncCa00,offense,0,,,,,
player,201509200was,ram,LyncCa00,off_pct,0%,,,,,
player,201509200was,ram,LyncCa00,defense,1,,,,,
player,201509200was,ram,LyncCa00,def_pct,1%,,,,,
player,201509200was,ram,LyncCa00,special_teams,23,,,,,
player,201509200was,ram,LyncCa00,st_pct,77%,,,,,
player,201509200was,ram,BateDa00,pos,LB,,,,,
player,201509200was,ram,BateDa00,offense,0,,,,,
player,201509200was,ram,BateDa00,off_pct,0%,,,,,
player,201509200was,ram,BateDa00,defense,0,,,,,
player,201509200was,ram,BateDa00,def_pct,0%,,,,,
player,201509200was,ram,BateDa00,special_teams,28,,,,,
player,201509200was,ram,BateDa00,st_pct,93%,,,,,
player,201509200was,ram,DaviCo02,pos,FS,,,,,
player,201509200was,ram,DaviCo02,offense,0,,,,,
player,201509200was,ram,DaviCo02,off_pct,0%,,,,,
player,201509200was,ram,DaviCo02,defense,0,,,,,
player,201509200was,ram,DaviCo02,def_pct,0%,,,,,
player,201509200was,ram,DaviCo02,special_teams,28,,,,,
player,201509200was,ram,DaviCo02,st_pct,93%,,,,,
player,201509200was,ram,HageBr00,pos,LB,,,,,
player,201509200was,ram,HageBr00,offense,0,,,,,
player,201509200was,ram,HageBr00,off_pct,0%,,,,,
player,201509200was,ram,HageBr00,defense,0,,,,,
player,201509200was,ram,HageBr00,def_pct,0%,,,,,
player,201509200was,ram,HageBr00,special_teams,23,,,,,
player,201509200was,ram,HageBr00,st_pct,77%,,,,,
player,201509200was,ram,MarqBr00,pos,WR,,,,,
player,201509200was,ram,MarqBr00,offense,0,,,,,
player,201509200was,ram,MarqBr00,off_pct,0%,,,,,
player,201509200was,ram,MarqBr00,defense,0,,,,,
player,201509200was,ram,MarqBr00,def_pct,0%,,,,,
player,201509200was,ram,MarqBr00,special_teams,23,,,,,
player,201509200was,ram,MarqBr00,st_pct,77%,,,,,
player,201509200was,ram,AlexMa00,pos,SS,,,,,
player,201509200was,ram,AlexMa00,offense,0,,,,,
player,201509200was,ram,AlexMa00,off_pct,0%,,,,,
player,201509200was,ram,AlexMa00,defense,0,,,,,
player,201509200was,ram,AlexMa00,def_pct,0%,,,,,
player,201509200was,ram,AlexMa00,special_teams,23,,,,,
player,201509200was,ram,AlexMa00,st_pct,77%,,,,,
player,201509200was,ram,PeadIs00,pos,RB,,,,,
player,201509200was,ram,PeadIs00,offense,0,,,,,
player,201509200was,ram,PeadIs00,off_pct,0%,,,,,
player,201509200was,ram,PeadIs00,defense,0,,,,,
player,201509200was,ram,PeadIs00,def_pct,0%,,,,,
player,201509200was,ram,PeadIs00,special_teams,20,,,,,
player,201509200was,ram,PeadIs00,st_pct,67%,,,,,
player,201509200was,ram,HekkJo00,pos,P,,,,,
player,201509200was,ram,HekkJo00,offense,0,,,,,
player,201509200was,ram,HekkJo00,off_pct,0%,,,,,
player,201509200was,ram,HekkJo00,defense,0,,,,,
player,201509200was,ram,HekkJo00,def_pct,0%,,,,,
player,201509200was,ram,HekkJo00,special_teams,12,,,,,
player,201509200was,ram,HekkJo00,st_pct,40%,,,,,
player,201509200was,ram,McQuJa00,pos,LS,,,,,
player,201509200was,ram,McQuJa00,offense,0,,,,,
player,201509200was,ram,McQuJa00,off_pct,0%,,,,,
player,201509200was,ram,McQuJa00,defense,0,,,,,
player,201509200was,ram,McQuJa00,def_pct,0%,,,,,
player,201509200was,ram,McQuJa00,special_teams,12,,,,,
player,201509200was,ram,McQuJa00,st_pct,40%,,,,,
player,201509200was,ram,RhanDe00,pos,C,,,,,
player,201509200was,ram,RhanDe00,offense,0,,,,,
player,201509200was,ram,RhanDe00,off_pct,0%,,,,,
player,201509200was,ram,RhanDe00,defense,0,,,,,
player,201509200was,ram,RhanDe00,def_pct,0%,,,,,
player,201509200was,ram,RhanDe00,special_teams,7,,,,,
player,201509200was,ram,RhanDe00,st_pct,23%,,,,,
player,201509200was,ram,ReynGa20,pos,G,,,,,
player,201509200was,ram,ReynGa20,offense,0,,,,,
player,201509200was,ram,ReynGa20,off_pct,0%,,,,,
player,201509200was,ram,ReynGa20,defense,0,,,,,
player,201509200was,ram,ReynGa20,def_pct,0%,,,,,
player,201509200was,ram,ReynGa20,special_teams,7,,,,,
player,201509200was,ram,ReynGa20,st_pct,23%,,,,,
player,201509200was,ram,ZuerGr00,pos,K,,,,,
player,201509200was,ram,ZuerGr00,offense,0,,,,,
player,201509200was,ram,ZuerGr00,off_pct,0%,,,,,
player,201509200was,ram,ZuerGr00,defense,0,,,,,
player,201509200was,ram,ZuerGr00,def_pct,0%,,,,,
player,201509200was,ram,ZuerGr00,special_teams,5,,,,,
player,201509200was,ram,ZuerGr00,st_pct,17%,,,,,
player,201509200was,ram,DonnAn00,pos,T,,,,,
player,201509200was,ram,DonnAn00,offense,0,,,,,
player,201509200was,ram,DonnAn00,off_pct,0%,,,,,
player,201509200was,ram,DonnAn00,defense,0,,,,,
player,201509200was,ram,DonnAn00,def_pct,0%,,,,,
player,201509200was,ram,DonnAn00,special_teams,2,,,,,
player,201509200was,ram,DonnAn00,st_pct,7%,,,,,
