game,2015,14,20151213,201512130gnb,dal,"Dallas Cowboys",7,gnb,"Green Bay Packers",28
player,201512130gnb,dal,CassMa00,rush_long,3,,,,,
player,201512130gnb,dal,CassMa00,targets,0,,,,,
player,201512130gnb,dal,CassMa00,rec,0,,,,,
player,201512130gnb,dal,CassMa00,rec_yds,0,,,,,
player,201512130gnb,dal,CassMa00,rec_td,0,,,,,
player,201512130gnb,dal,CassMa00,rec_long,0,,,,,
player,201512130gnb,dal,CassMa00,fumbles,0,,,,,
player,201512130gnb,dal,CassMa00,fumbles_lost,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_cmp,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_att,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_yds,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_td,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_int,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_sacked,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_long,0,,,,,
player,201512130gnb,dal,McFaDa00,pass_rating,,,,,,
player,201512130gnb,dal,McFaDa00,rush_att,9,,,,,
player,201512130gnb,dal,McFaDa00,rush_yds,111,,,,,
player,201512130gnb,dal,McFaDa00,rush_td,0,,,,,
player,201512130gnb,dal,McFaDa00,rush_long,50,,,,,
player,201512130gnb,dal,McFaDa00,targets,2,,,,,
player,201512130gnb,dal,McFaDa00,rec,0,,,,,
player,201512130gnb,dal,McFaDa00,rec_yds,0,,,,,
player,201512130gnb,dal,McFaDa00,rec_td,0,,,,,
player,201512130gnb,dal,McFaDa00,rec_long,0,,,,,
player,201512130gnb,dal,McFaDa00,fumbles,0,,,,,
player,201512130gnb,dal,McFaDa00,fumbles_lost,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_cmp,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_att,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_yds,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_td,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_int,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_sacked,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_long,0,,,,,
player,201512130gnb,dal,TurbRo00,pass_rating,,,,,,
player,201512130gnb,dal,TurbRo00,rush_att,7,,,,,
player,201512130gnb,dal,TurbRo00,rush_yds,51,,,,,
player,201512130gnb,dal,TurbRo00,rush_td,1,,,,,
player,201512130gnb,dal,TurbRo00,rush_long,22,,,,,
player,201512130gnb,dal,TurbRo00,targets,0,,,,,
player,201512130gnb,dal,TurbRo00,rec,0,,,,,
player,201512130gnb,dal,TurbRo00,rec_yds,0,,,,,
player,201512130gnb,dal,TurbRo00,rec_td,0,,,,,
player,201512130gnb,dal,TurbRo00,rec_long,0,,,,,
player,201512130gnb,dal,TurbRo00,fumbles,0,,,,,
player,201512130gnb,dal,TurbRo00,fumbles_lost,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_cmp,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_att,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_yds,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_td,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_int,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_sacked,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_long,0,,,,,
player,201512130gnb,dal,WhitLu00,pass_rating,,,,,,
player,201512130gnb,dal,WhitLu00,rush_att,1,,,,,
player,201512130gnb,dal,WhitLu00,rush_yds,3,,,,,
player,201512130gnb,dal,WhitLu00,rush_td,0,,,,,
player,201512130gnb,dal,WhitLu00,rush_long,3,,,,,
player,201512130gnb,dal,WhitLu00,targets,1,,,,,
player,201512130gnb,dal,WhitLu00,rec,1,,,,,
player,201512130gnb,dal,WhitLu00,rec_yds,2,,,,,
player,201512130gnb,dal,WhitLu00,rec_td,0,,,,,
player,201512130gnb,dal,WhitLu00,rec_long,2,,,,,
player,201512130gnb,dal,WhitLu00,fumbles,0,,,,,
player,201512130gnb,dal,WhitLu00,fumbles_lost,0,,,,,
player,201512130gnb,dal,WittJa00,pass_cmp,0,,,,,
player,201512130gnb,dal,WittJa00,pass_att,0,,,,,
player,201512130gnb,dal,WittJa00,pass_yds,0,,,,,
player,201512130gnb,dal,WittJa00,pass_td,0,,,,,
player,201512130gnb,dal,WittJa00,pass_int,0,,,,,
player,201512130gnb,dal,WittJa00,pass_sacked,0,,,,,
player,201512130gnb,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,WittJa00,pass_long,0,,,,,
player,201512130gnb,dal,WittJa00,pass_rating,,,,,,
player,201512130gnb,dal,WittJa00,rush_att,0,,,,,
player,201512130gnb,dal,WittJa00,rush_yds,0,,,,,
player,201512130gnb,dal,WittJa00,rush_td,0,,,,,
player,201512130gnb,dal,WittJa00,rush_long,0,,,,,
player,201512130gnb,dal,WittJa00,targets,9,,,,,
player,201512130gnb,dal,WittJa00,rec,5,,,,,
player,201512130gnb,dal,WittJa00,rec_yds,40,,,,,
player,201512130gnb,dal,WittJa00,rec_td,0,,,,,
player,201512130gnb,dal,WittJa00,rec_long,10,,,,,
player,201512130gnb,dal,WittJa00,fumbles,0,,,,,
player,201512130gnb,dal,WittJa00,fumbles_lost,0,,,,,
player,201512130gnb,dal,WillTe01,pass_cmp,0,,,,,
player,201512130gnb,dal,WillTe01,pass_att,0,,,,,
player,201512130gnb,dal,WillTe01,pass_yds,0,,,,,
player,201512130gnb,dal,WillTe01,pass_td,0,,,,,
player,201512130gnb,dal,WillTe01,pass_int,0,,,,,
player,201512130gnb,dal,WillTe01,pass_sacked,0,,,,,
player,201512130gnb,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,WillTe01,pass_long,0,,,,,
player,201512130gnb,dal,WillTe01,pass_rating,,,,,,
player,201512130gnb,dal,WillTe01,rush_att,0,,,,,
player,201512130gnb,dal,WillTe01,rush_yds,0,,,,,
player,201512130gnb,dal,WillTe01,rush_td,0,,,,,
player,201512130gnb,dal,WillTe01,rush_long,0,,,,,
player,201512130gnb,dal,WillTe01,targets,5,,,,,
player,201512130gnb,dal,WillTe01,rec,3,,,,,
player,201512130gnb,dal,WillTe01,rec_yds,38,,,,,
player,201512130gnb,dal,WillTe01,rec_td,0,,,,,
player,201512130gnb,dal,WillTe01,rec_long,19,,,,,
player,201512130gnb,dal,WillTe01,fumbles,0,,,,,
player,201512130gnb,dal,WillTe01,fumbles_lost,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_cmp,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_att,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_yds,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_td,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_int,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_sacked,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_long,0,,,,,
player,201512130gnb,dal,BeasCo00,pass_rating,,,,,,
player,201512130gnb,dal,BeasCo00,rush_att,0,,,,,
player,201512130gnb,dal,BeasCo00,rush_yds,0,,,,,
player,201512130gnb,dal,BeasCo00,rush_td,0,,,,,
player,201512130gnb,dal,BeasCo00,rush_long,0,,,,,
player,201512130gnb,dal,BeasCo00,targets,4,,,,,
player,201512130gnb,dal,BeasCo00,rec,3,,,,,
player,201512130gnb,dal,BeasCo00,rec_yds,25,,,,,
player,201512130gnb,dal,BeasCo00,rec_td,0,,,,,
player,201512130gnb,dal,BeasCo00,rec_long,12,,,,,
player,201512130gnb,dal,BeasCo00,fumbles,0,,,,,
player,201512130gnb,dal,BeasCo00,fumbles_lost,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_cmp,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_att,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_yds,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_td,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_int,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_sacked,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_long,0,,,,,
player,201512130gnb,dal,BryaDe01,pass_rating,,,,,,
player,201512130gnb,dal,BryaDe01,rush_att,0,,,,,
player,201512130gnb,dal,BryaDe01,rush_yds,0,,,,,
player,201512130gnb,dal,BryaDe01,rush_td,0,,,,,
player,201512130gnb,dal,BryaDe01,rush_long,0,,,,,
player,201512130gnb,dal,BryaDe01,targets,6,,,,,
player,201512130gnb,dal,BryaDe01,rec,1,,,,,
player,201512130gnb,dal,BryaDe01,rec_yds,9,,,,,
player,201512130gnb,dal,BryaDe01,rec_td,0,,,,,
player,201512130gnb,dal,BryaDe01,rec_long,9,,,,,
player,201512130gnb,dal,BryaDe01,fumbles,0,,,,,
player,201512130gnb,dal,BryaDe01,fumbles_lost,0,,,,,
player,201512130gnb,dal,StreDe00,pass_cmp,0,,,,,
player,201512130gnb,dal,StreDe00,pass_att,0,,,,,
player,201512130gnb,dal,StreDe00,pass_yds,0,,,,,
player,201512130gnb,dal,StreDe00,pass_td,0,,,,,
player,201512130gnb,dal,StreDe00,pass_int,0,,,,,
player,201512130gnb,dal,StreDe00,pass_sacked,0,,,,,
player,201512130gnb,dal,StreDe00,pass_sacked_yds,0,,,,,
player,201512130gnb,dal,StreDe00,pass_long,0,,,,,
player,201512130gnb,dal,StreDe00,pass_rating,,,,,,
player,201512130gnb,dal,StreDe00,rush_att,0,,,,,
player,201512130gnb,dal,StreDe00,rush_yds,0,,,,,
player,201512130gnb,dal,StreDe00,rush_td,0,,,,,
player,201512130gnb,dal,StreDe00,rush_long,0,,,,,
player,201512130gnb,dal,StreDe00,targets,1,,,,,
player,201512130gnb,dal,StreDe00,rec,0,,,,,
player,201512130gnb,dal,StreDe00,rec_yds,0,,,,,
player,201512130gnb,dal,StreDe00,rec_td,0,,,,,
player,201512130gnb,dal,StreDe00,rec_long,0,,,,,
player,201512130gnb,dal,StreDe00,fumbles,0,,,,,
player,201512130gnb,dal,StreDe00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,RodgAa00,pass_cmp,22,,,,,
player,201512130gnb,gnb,RodgAa00,pass_att,35,,,,,
player,201512130gnb,gnb,RodgAa00,pass_yds,218,,,,,
player,201512130gnb,gnb,RodgAa00,pass_td,2,,,,,
player,201512130gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201512130gnb,gnb,RodgAa00,pass_sacked,2,,,,,
player,201512130gnb,gnb,RodgAa00,pass_sacked_yds,13,,,,,
player,201512130gnb,gnb,RodgAa00,pass_long,24,,,,,
player,201512130gnb,gnb,RodgAa00,pass_rating,99.5,,,,,
player,201512130gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201512130gnb,gnb,RodgAa00,rush_yds,27,,,,,
player,201512130gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201512130gnb,gnb,RodgAa00,rush_long,16,,,,,
player,201512130gnb,gnb,RodgAa00,targets,0,,,,,
player,201512130gnb,gnb,RodgAa00,rec,0,,,,,
player,201512130gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201512130gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201512130gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201512130gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201512130gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201512130gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201512130gnb,gnb,LacyEd00,rush_att,24,,,,,
player,201512130gnb,gnb,LacyEd00,rush_yds,124,,,,,
player,201512130gnb,gnb,LacyEd00,rush_td,1,,,,,
player,201512130gnb,gnb,LacyEd00,rush_long,24,,,,,
player,201512130gnb,gnb,LacyEd00,targets,1,,,,,
player,201512130gnb,gnb,LacyEd00,rec,1,,,,,
player,201512130gnb,gnb,LacyEd00,rec_yds,24,,,,,
player,201512130gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201512130gnb,gnb,LacyEd00,rec_long,24,,,,,
player,201512130gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201512130gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_att,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_td,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_int,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_long,0,,,,,
player,201512130gnb,gnb,StarJa00,pass_rating,,,,,,
player,201512130gnb,gnb,StarJa00,rush_att,11,,,,,
player,201512130gnb,gnb,StarJa00,rush_yds,71,,,,,
player,201512130gnb,gnb,StarJa00,rush_td,1,,,,,
player,201512130gnb,gnb,StarJa00,rush_long,30,,,,,
player,201512130gnb,gnb,StarJa00,targets,4,,,,,
player,201512130gnb,gnb,StarJa00,rec,4,,,,,
player,201512130gnb,gnb,StarJa00,rec_yds,32,,,,,
player,201512130gnb,gnb,StarJa00,rec_td,1,,,,,
player,201512130gnb,gnb,StarJa00,rec_long,13,,,,,
player,201512130gnb,gnb,StarJa00,fumbles,0,,,,,
player,201512130gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201512130gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201512130gnb,gnb,CobbRa00,rush_att,3,,,,,
player,201512130gnb,gnb,CobbRa00,rush_yds,9,,,,,
player,201512130gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201512130gnb,gnb,CobbRa00,rush_long,8,,,,,
player,201512130gnb,gnb,CobbRa00,targets,12,,,,,
player,201512130gnb,gnb,CobbRa00,rec,8,,,,,
player,201512130gnb,gnb,CobbRa00,rec_yds,81,,,,,
player,201512130gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201512130gnb,gnb,CobbRa00,rec_long,17,,,,,
player,201512130gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201512130gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201512130gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201512130gnb,gnb,KuhnJo00,rush_att,1,,,,,
player,201512130gnb,gnb,KuhnJo00,rush_yds,2,,,,,
player,201512130gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201512130gnb,gnb,KuhnJo00,rush_long,2,,,,,
player,201512130gnb,gnb,KuhnJo00,targets,2,,,,,
player,201512130gnb,gnb,KuhnJo00,rec,1,,,,,
player,201512130gnb,gnb,KuhnJo00,rec_yds,14,,,,,
player,201512130gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201512130gnb,gnb,KuhnJo00,rec_long,14,,,,,
player,201512130gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201512130gnb,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201512130gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201512130gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201512130gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201512130gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201512130gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201512130gnb,gnb,JoneJa04,targets,7,,,,,
player,201512130gnb,gnb,JoneJa04,rec,4,,,,,
player,201512130gnb,gnb,JoneJa04,rec_yds,49,,,,,
player,201512130gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201512130gnb,gnb,JoneJa04,rec_long,16,,,,,
player,201512130gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201512130gnb,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201512130gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201512130gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201512130gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201512130gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201512130gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201512130gnb,gnb,AdamDa01,targets,3,,,,,
player,201512130gnb,gnb,AdamDa01,rec,2,,,,,
player,201512130gnb,gnb,AdamDa01,rec_yds,12,,,,,
player,201512130gnb,gnb,AdamDa01,rec_td,0,,,,,
player,201512130gnb,gnb,AdamDa01,rec_long,8,,,,,
player,201512130gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201512130gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_cmp,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_att,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_yds,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_td,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_int,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_sacked,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_long,0,,,,,
player,201512130gnb,gnb,RodgRi00,pass_rating,,,,,,
player,201512130gnb,gnb,RodgRi00,rush_att,0,,,,,
player,201512130gnb,gnb,RodgRi00,rush_yds,0,,,,,
player,201512130gnb,gnb,RodgRi00,rush_td,0,,,,,
player,201512130gnb,gnb,RodgRi00,rush_long,0,,,,,
player,201512130gnb,gnb,RodgRi00,targets,2,,,,,
player,201512130gnb,gnb,RodgRi00,rec,1,,,,,
player,201512130gnb,gnb,RodgRi00,rec_yds,3,,,,,
player,201512130gnb,gnb,RodgRi00,rec_td,1,,,,,
player,201512130gnb,gnb,RodgRi00,rec_long,3,,,,,
player,201512130gnb,gnb,RodgRi00,fumbles,0,,,,,
player,201512130gnb,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_cmp,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_att,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_yds,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_td,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_int,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_sacked,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_long,0,,,,,
player,201512130gnb,gnb,PeriJu00,pass_rating,,,,,,
player,201512130gnb,gnb,PeriJu00,rush_att,0,,,,,
player,201512130gnb,gnb,PeriJu00,rush_yds,0,,,,,
player,201512130gnb,gnb,PeriJu00,rush_td,0,,,,,
player,201512130gnb,gnb,PeriJu00,rush_long,0,,,,,
player,201512130gnb,gnb,PeriJu00,targets,1,,,,,
player,201512130gnb,gnb,PeriJu00,rec,1,,,,,
player,201512130gnb,gnb,PeriJu00,rec_yds,3,,,,,
player,201512130gnb,gnb,PeriJu00,rec_td,0,,,,,
player,201512130gnb,gnb,PeriJu00,rec_long,3,,,,,
player,201512130gnb,gnb,PeriJu00,fumbles,0,,,,,
player,201512130gnb,gnb,PeriJu00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_cmp,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_att,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_yds,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_td,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_int,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_sacked,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_long,0,,,,,
player,201512130gnb,gnb,AbbrJa00,pass_rating,,,,,,
player,201512130gnb,gnb,AbbrJa00,rush_att,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rush_yds,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rush_td,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rush_long,0,,,,,
player,201512130gnb,gnb,AbbrJa00,targets,1,,,,,
player,201512130gnb,gnb,AbbrJa00,rec,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rec_yds,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rec_td,0,,,,,
player,201512130gnb,gnb,AbbrJa00,rec_long,0,,,,,
player,201512130gnb,gnb,AbbrJa00,fumbles,0,,,,,
player,201512130gnb,gnb,AbbrJa00,fumbles_lost,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_cmp,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_att,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_yds,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_td,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_int,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_sacked,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_sacked_yds,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_long,0,,,,,
player,201512130gnb,gnb,TolzSc00,pass_rating,,,,,,
player,201512130gnb,gnb,TolzSc00,rush_att,2,,,,,
player,201512130gnb,gnb,TolzSc00,rush_yds,-3,,,,,
player,201512130gnb,gnb,TolzSc00,rush_td,0,,,,,
player,201512130gnb,gnb,TolzSc00,rush_long,-1,,,,,
player,201512130gnb,gnb,TolzSc00,targets,0,,,,,
player,201512130gnb,gnb,TolzSc00,rec,0,,,,,
player,201512130gnb,gnb,TolzSc00,rec_yds,0,,,,,
player,201512130gnb,gnb,TolzSc00,rec_td,0,,,,,
player,201512130gnb,gnb,TolzSc00,rec_long,0,,,,,
player,201512130gnb,gnb,TolzSc00,fumbles,0,,,,,
player,201512130gnb,gnb,TolzSc00,fumbles_lost,0,,,,,
player,201512130gnb,dal,HardGr99,def_int,0,,,,,
player,201512130gnb,dal,HardGr99,def_int_yds,0,,,,,
player,201512130gnb,dal,HardGr99,def_int_td,0,,,,,
player,201512130gnb,dal,HardGr99,def_int_long,0,,,,,
player,201512130gnb,dal,HardGr99,pass_defended,0,,,,,
player,201512130gnb,dal,HardGr99,sacks,1.0,,,,,
player,201512130gnb,dal,HardGr99,tackles_combined,6,,,,,
player,201512130gnb,dal,HardGr99,tackles_solo,4,,,,,
player,201512130gnb,dal,HardGr99,tackles_assists,2,,,,,
player,201512130gnb,dal,HardGr99,tackles_loss,2,,,,,
player,201512130gnb,dal,HardGr99,qb_hits,1,,,,,
