game,2015,6,20151018,201510180sea,car,"Carolina Panthers",27,sea,"Seattle Seahawks",23
player,201510180sea,car,DaviTh20,sacks,1.0,,,,,
player,201510180sea,car,DaviTh20,tackles_combined,8,,,,,
player,201510180sea,car,DaviTh20,tackles_solo,4,,,,,
player,201510180sea,car,DaviTh20,tackles_assists,4,,,,,
player,201510180sea,car,DaviTh20,tackles_loss,1,,,,,
player,201510180sea,car,DaviTh20,qb_hits,1,,,,,
player,201510180sea,car,DaviTh20,fumbles_rec,0,,,,,
player,201510180sea,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201510180sea,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201510180sea,car,DaviTh20,fumbles_forced,0,,,,,
player,201510180sea,car,HortWe00,def_int,0,,,,,
player,201510180sea,car,HortWe00,def_int_yds,0,,,,,
player,201510180sea,car,HortWe00,def_int_td,0,,,,,
player,201510180sea,car,HortWe00,def_int_long,0,,,,,
player,201510180sea,car,HortWe00,pass_defended,0,,,,,
player,201510180sea,car,HortWe00,sacks,1.0,,,,,
player,201510180sea,car,HortWe00,tackles_combined,3,,,,,
player,201510180sea,car,HortWe00,tackles_solo,2,,,,,
player,201510180sea,car,HortWe00,tackles_assists,1,,,,,
player,201510180sea,car,HortWe00,tackles_loss,1,,,,,
player,201510180sea,car,HortWe00,qb_hits,1,,,,,
player,201510180sea,car,HortWe00,fumbles_rec,0,,,,,
player,201510180sea,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,HortWe00,fumbles_rec_td,0,,,,,
player,201510180sea,car,HortWe00,fumbles_forced,0,,,,,
player,201510180sea,car,KuecLu00,def_int,0,,,,,
player,201510180sea,car,KuecLu00,def_int_yds,0,,,,,
player,201510180sea,car,KuecLu00,def_int_td,0,,,,,
player,201510180sea,car,KuecLu00,def_int_long,0,,,,,
player,201510180sea,car,KuecLu00,pass_defended,0,,,,,
player,201510180sea,car,KuecLu00,sacks,0.0,,,,,
player,201510180sea,car,KuecLu00,tackles_combined,14,,,,,
player,201510180sea,car,KuecLu00,tackles_solo,5,,,,,
player,201510180sea,car,KuecLu00,tackles_assists,9,,,,,
player,201510180sea,car,KuecLu00,tackles_loss,0,,,,,
player,201510180sea,car,KuecLu00,qb_hits,0,,,,,
player,201510180sea,car,KuecLu00,fumbles_rec,0,,,,,
player,201510180sea,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201510180sea,car,KuecLu00,fumbles_forced,0,,,,,
player,201510180sea,car,ColeKu99,def_int,0,,,,,
player,201510180sea,car,ColeKu99,def_int_yds,0,,,,,
player,201510180sea,car,ColeKu99,def_int_td,0,,,,,
player,201510180sea,car,ColeKu99,def_int_long,0,,,,,
player,201510180sea,car,ColeKu99,pass_defended,0,,,,,
player,201510180sea,car,ColeKu99,sacks,0.0,,,,,
player,201510180sea,car,ColeKu99,tackles_combined,8,,,,,
player,201510180sea,car,ColeKu99,tackles_solo,1,,,,,
player,201510180sea,car,ColeKu99,tackles_assists,7,,,,,
player,201510180sea,car,ColeKu99,tackles_loss,0,,,,,
player,201510180sea,car,ColeKu99,qb_hits,0,,,,,
player,201510180sea,car,ColeKu99,fumbles_rec,0,,,,,
player,201510180sea,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201510180sea,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201510180sea,car,ColeKu99,fumbles_forced,0,,,,,
player,201510180sea,car,HarpRo21,def_int,0,,,,,
player,201510180sea,car,HarpRo21,def_int_yds,0,,,,,
player,201510180sea,car,HarpRo21,def_int_td,0,,,,,
player,201510180sea,car,HarpRo21,def_int_long,0,,,,,
player,201510180sea,car,HarpRo21,pass_defended,1,,,,,
player,201510180sea,car,HarpRo21,sacks,0.0,,,,,
player,201510180sea,car,HarpRo21,tackles_combined,6,,,,,
player,201510180sea,car,HarpRo21,tackles_solo,1,,,,,
player,201510180sea,car,HarpRo21,tackles_assists,5,,,,,
player,201510180sea,car,HarpRo21,tackles_loss,0,,,,,
player,201510180sea,car,HarpRo21,qb_hits,0,,,,,
player,201510180sea,car,HarpRo21,fumbles_rec,0,,,,,
player,201510180sea,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201510180sea,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201510180sea,car,HarpRo21,fumbles_forced,0,,,,,
player,201510180sea,car,ThomSh01,def_int,0,,,,,
player,201510180sea,car,ThomSh01,def_int_yds,0,,,,,
player,201510180sea,car,ThomSh01,def_int_td,0,,,,,
player,201510180sea,car,ThomSh01,def_int_long,0,,,,,
player,201510180sea,car,ThomSh01,pass_defended,0,,,,,
player,201510180sea,car,ThomSh01,sacks,0.0,,,,,
player,201510180sea,car,ThomSh01,tackles_combined,4,,,,,
player,201510180sea,car,ThomSh01,tackles_solo,1,,,,,
player,201510180sea,car,ThomSh01,tackles_assists,3,,,,,
player,201510180sea,car,ThomSh01,tackles_loss,0,,,,,
player,201510180sea,car,ThomSh01,qb_hits,0,,,,,
player,201510180sea,car,ThomSh01,fumbles_rec,0,,,,,
player,201510180sea,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201510180sea,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201510180sea,car,ThomSh01,fumbles_forced,0,,,,,
player,201510180sea,car,TillCh20,def_int,0,,,,,
player,201510180sea,car,TillCh20,def_int_yds,0,,,,,
player,201510180sea,car,TillCh20,def_int_td,0,,,,,
player,201510180sea,car,TillCh20,def_int_long,0,,,,,
player,201510180sea,car,TillCh20,pass_defended,0,,,,,
player,201510180sea,car,TillCh20,sacks,0.0,,,,,
player,201510180sea,car,TillCh20,tackles_combined,4,,,,,
player,201510180sea,car,TillCh20,tackles_solo,2,,,,,
player,201510180sea,car,TillCh20,tackles_assists,2,,,,,
player,201510180sea,car,TillCh20,tackles_loss,0,,,,,
player,201510180sea,car,TillCh20,qb_hits,0,,,,,
player,201510180sea,car,TillCh20,fumbles_rec,0,,,,,
player,201510180sea,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201510180sea,car,TillCh20,fumbles_rec_td,0,,,,,
player,201510180sea,car,TillCh20,fumbles_forced,0,,,,,
player,201510180sea,car,BenwBe00,def_int,0,,,,,
player,201510180sea,car,BenwBe00,def_int_yds,0,,,,,
player,201510180sea,car,BenwBe00,def_int_td,0,,,,,
player,201510180sea,car,BenwBe00,def_int_long,0,,,,,
player,201510180sea,car,BenwBe00,pass_defended,2,,,,,
player,201510180sea,car,BenwBe00,sacks,0.0,,,,,
player,201510180sea,car,BenwBe00,tackles_combined,3,,,,,
player,201510180sea,car,BenwBe00,tackles_solo,3,,,,,
player,201510180sea,car,BenwBe00,tackles_assists,0,,,,,
player,201510180sea,car,BenwBe00,tackles_loss,0,,,,,
player,201510180sea,car,BenwBe00,qb_hits,0,,,,,
player,201510180sea,car,BenwBe00,fumbles_rec,0,,,,,
player,201510180sea,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201510180sea,car,BenwBe00,fumbles_forced,0,,,,,
player,201510180sea,car,BostTr00,def_int,0,,,,,
player,201510180sea,car,BostTr00,def_int_yds,0,,,,,
player,201510180sea,car,BostTr00,def_int_td,0,,,,,
player,201510180sea,car,BostTr00,def_int_long,0,,,,,
player,201510180sea,car,BostTr00,pass_defended,0,,,,,
player,201510180sea,car,BostTr00,sacks,0.0,,,,,
player,201510180sea,car,BostTr00,tackles_combined,3,,,,,
player,201510180sea,car,BostTr00,tackles_solo,2,,,,,
player,201510180sea,car,BostTr00,tackles_assists,1,,,,,
player,201510180sea,car,BostTr00,tackles_loss,0,,,,,
player,201510180sea,car,BostTr00,qb_hits,0,,,,,
player,201510180sea,car,BostTr00,fumbles_rec,0,,,,,
player,201510180sea,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,BostTr00,fumbles_rec_td,0,,,,,
player,201510180sea,car,BostTr00,fumbles_forced,0,,,,,
player,201510180sea,car,EalyKo00,def_int,0,,,,,
player,201510180sea,car,EalyKo00,def_int_yds,0,,,,,
player,201510180sea,car,EalyKo00,def_int_td,0,,,,,
player,201510180sea,car,EalyKo00,def_int_long,0,,,,,
player,201510180sea,car,EalyKo00,pass_defended,0,,,,,
player,201510180sea,car,EalyKo00,sacks,0.0,,,,,
player,201510180sea,car,EalyKo00,tackles_combined,3,,,,,
player,201510180sea,car,EalyKo00,tackles_solo,2,,,,,
player,201510180sea,car,EalyKo00,tackles_assists,1,,,,,
player,201510180sea,car,EalyKo00,tackles_loss,1,,,,,
player,201510180sea,car,EalyKo00,qb_hits,2,,,,,
player,201510180sea,car,EalyKo00,fumbles_rec,0,,,,,
player,201510180sea,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201510180sea,car,EalyKo00,fumbles_forced,0,,,,,
player,201510180sea,car,MayoDa00,def_int,0,,,,,
player,201510180sea,car,MayoDa00,def_int_yds,0,,,,,
player,201510180sea,car,MayoDa00,def_int_td,0,,,,,
player,201510180sea,car,MayoDa00,def_int_long,0,,,,,
player,201510180sea,car,MayoDa00,pass_defended,0,,,,,
player,201510180sea,car,MayoDa00,sacks,0.0,,,,,
player,201510180sea,car,MayoDa00,tackles_combined,2,,,,,
player,201510180sea,car,MayoDa00,tackles_solo,2,,,,,
player,201510180sea,car,MayoDa00,tackles_assists,0,,,,,
player,201510180sea,car,MayoDa00,tackles_loss,0,,,,,
player,201510180sea,car,MayoDa00,qb_hits,0,,,,,
player,201510180sea,car,MayoDa00,fumbles_rec,0,,,,,
player,201510180sea,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201510180sea,car,MayoDa00,fumbles_forced,0,,,,,
player,201510180sea,car,NormJo01,def_int,0,,,,,
player,201510180sea,car,NormJo01,def_int_yds,0,,,,,
player,201510180sea,car,NormJo01,def_int_td,0,,,,,
player,201510180sea,car,NormJo01,def_int_long,0,,,,,
player,201510180sea,car,NormJo01,pass_defended,0,,,,,
player,201510180sea,car,NormJo01,sacks,0.0,,,,,
player,201510180sea,car,NormJo01,tackles_combined,2,,,,,
player,201510180sea,car,NormJo01,tackles_solo,2,,,,,
player,201510180sea,car,NormJo01,tackles_assists,0,,,,,
player,201510180sea,car,NormJo01,tackles_loss,1,,,,,
player,201510180sea,car,NormJo01,qb_hits,0,,,,,
player,201510180sea,car,NormJo01,fumbles_rec,0,,,,,
player,201510180sea,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201510180sea,car,NormJo01,fumbles_rec_td,0,,,,,
player,201510180sea,car,NormJo01,fumbles_forced,0,,,,,
player,201510180sea,car,AddiMa00,def_int,0,,,,,
player,201510180sea,car,AddiMa00,def_int_yds,0,,,,,
player,201510180sea,car,AddiMa00,def_int_td,0,,,,,
player,201510180sea,car,AddiMa00,def_int_long,0,,,,,
player,201510180sea,car,AddiMa00,pass_defended,0,,,,,
player,201510180sea,car,AddiMa00,sacks,0.0,,,,,
player,201510180sea,car,AddiMa00,tackles_combined,1,,,,,
player,201510180sea,car,AddiMa00,tackles_solo,0,,,,,
player,201510180sea,car,AddiMa00,tackles_assists,1,,,,,
player,201510180sea,car,AddiMa00,tackles_loss,0,,,,,
player,201510180sea,car,AddiMa00,qb_hits,1,,,,,
player,201510180sea,car,AddiMa00,fumbles_rec,0,,,,,
player,201510180sea,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201510180sea,car,AddiMa00,fumbles_forced,0,,,,,
player,201510180sea,car,DelaRy00,def_int,0,,,,,
player,201510180sea,car,DelaRy00,def_int_yds,0,,,,,
player,201510180sea,car,DelaRy00,def_int_td,0,,,,,
player,201510180sea,car,DelaRy00,def_int_long,0,,,,,
player,201510180sea,car,DelaRy00,pass_defended,0,,,,,
player,201510180sea,car,DelaRy00,sacks,0.0,,,,,
player,201510180sea,car,DelaRy00,tackles_combined,1,,,,,
player,201510180sea,car,DelaRy00,tackles_solo,1,,,,,
player,201510180sea,car,DelaRy00,tackles_assists,0,,,,,
player,201510180sea,car,DelaRy00,tackles_loss,0,,,,,
player,201510180sea,car,DelaRy00,qb_hits,0,,,,,
player,201510180sea,car,DelaRy00,fumbles_rec,0,,,,,
player,201510180sea,car,DelaRy00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,DelaRy00,fumbles_rec_td,0,,,,,
player,201510180sea,car,DelaRy00,fumbles_forced,0,,,,,
player,201510180sea,car,JoneCo01,def_int,0,,,,,
player,201510180sea,car,JoneCo01,def_int_yds,0,,,,,
player,201510180sea,car,JoneCo01,def_int_td,0,,,,,
player,201510180sea,car,JoneCo01,def_int_long,0,,,,,
player,201510180sea,car,JoneCo01,pass_defended,0,,,,,
player,201510180sea,car,JoneCo01,sacks,0.0,,,,,
player,201510180sea,car,JoneCo01,tackles_combined,1,,,,,
player,201510180sea,car,JoneCo01,tackles_solo,0,,,,,
player,201510180sea,car,JoneCo01,tackles_assists,1,,,,,
player,201510180sea,car,JoneCo01,tackles_loss,0,,,,,
player,201510180sea,car,JoneCo01,qb_hits,0,,,,,
player,201510180sea,car,JoneCo01,fumbles_rec,0,,,,,
player,201510180sea,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201510180sea,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201510180sea,car,JoneCo01,fumbles_forced,0,,,,,
player,201510180sea,car,LotuSt00,def_int,0,,,,,
player,201510180sea,car,LotuSt00,def_int_yds,0,,,,,
player,201510180sea,car,LotuSt00,def_int_td,0,,,,,
player,201510180sea,car,LotuSt00,def_int_long,0,,,,,
player,201510180sea,car,LotuSt00,pass_defended,0,,,,,
player,201510180sea,car,LotuSt00,sacks,0.0,,,,,
player,201510180sea,car,LotuSt00,tackles_combined,1,,,,,
player,201510180sea,car,LotuSt00,tackles_solo,1,,,,,
player,201510180sea,car,LotuSt00,tackles_assists,0,,,,,
player,201510180sea,car,LotuSt00,tackles_loss,0,,,,,
player,201510180sea,car,LotuSt00,qb_hits,0,,,,,
player,201510180sea,car,LotuSt00,fumbles_rec,0,,,,,
player,201510180sea,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201510180sea,car,LotuSt00,fumbles_forced,0,,,,,
player,201510180sea,car,WillTe00,def_int,0,,,,,
player,201510180sea,car,WillTe00,def_int_yds,0,,,,,
player,201510180sea,car,WillTe00,def_int_td,0,,,,,
player,201510180sea,car,WillTe00,def_int_long,0,,,,,
player,201510180sea,car,WillTe00,pass_defended,0,,,,,
player,201510180sea,car,WillTe00,sacks,0.0,,,,,
player,201510180sea,car,WillTe00,tackles_combined,1,,,,,
player,201510180sea,car,WillTe00,tackles_solo,1,,,,,
player,201510180sea,car,WillTe00,tackles_assists,0,,,,,
player,201510180sea,car,WillTe00,tackles_loss,0,,,,,
player,201510180sea,car,WillTe00,qb_hits,0,,,,,
player,201510180sea,car,WillTe00,fumbles_rec,0,,,,,
player,201510180sea,car,WillTe00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,WillTe00,fumbles_rec_td,0,,,,,
player,201510180sea,car,WillTe00,fumbles_forced,0,,,,,
player,201510180sea,car,LoveKy00,def_int,0,,,,,
player,201510180sea,car,LoveKy00,def_int_yds,0,,,,,
player,201510180sea,car,LoveKy00,def_int_td,0,,,,,
player,201510180sea,car,LoveKy00,def_int_long,0,,,,,
player,201510180sea,car,LoveKy00,pass_defended,0,,,,,
player,201510180sea,car,LoveKy00,sacks,0.0,,,,,
player,201510180sea,car,LoveKy00,tackles_combined,0,,,,,
player,201510180sea,car,LoveKy00,tackles_solo,0,,,,,
player,201510180sea,car,LoveKy00,tackles_assists,0,,,,,
player,201510180sea,car,LoveKy00,tackles_loss,0,,,,,
player,201510180sea,car,LoveKy00,qb_hits,1,,,,,
player,201510180sea,car,LoveKy00,fumbles_rec,0,,,,,
player,201510180sea,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201510180sea,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201510180sea,car,LoveKy00,fumbles_forced,0,,,,,
player,201510180sea,sea,ChanKa99,def_int,1,,,,,
player,201510180sea,sea,ChanKa99,def_int_yds,6,,,,,
player,201510180sea,sea,ChanKa99,def_int_td,0,,,,,
player,201510180sea,sea,ChanKa99,def_int_long,6,,,,,
player,201510180sea,sea,ChanKa99,pass_defended,1,,,,,
player,201510180sea,sea,ChanKa99,sacks,0.0,,,,,
player,201510180sea,sea,ChanKa99,tackles_combined,10,,,,,
player,201510180sea,sea,ChanKa99,tackles_solo,6,,,,,
player,201510180sea,sea,ChanKa99,tackles_assists,4,,,,,
player,201510180sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201510180sea,sea,ChanKa99,qb_hits,0,,,,,
player,201510180sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201510180sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201510180sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201510180sea,sea,ThomEa99,def_int,1,,,,,
player,201510180sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201510180sea,sea,ThomEa99,def_int_td,0,,,,,
player,201510180sea,sea,ThomEa99,def_int_long,0,,,,,
player,201510180sea,sea,ThomEa99,pass_defended,4,,,,,
player,201510180sea,sea,ThomEa99,sacks,0.0,,,,,
player,201510180sea,sea,ThomEa99,tackles_combined,4,,,,,
player,201510180sea,sea,ThomEa99,tackles_solo,2,,,,,
player,201510180sea,sea,ThomEa99,tackles_assists,2,,,,,
player,201510180sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201510180sea,sea,ThomEa99,qb_hits,0,,,,,
player,201510180sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201510180sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201510180sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201510180sea,sea,IrviBr00,def_int,0,,,,,
player,201510180sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201510180sea,sea,IrviBr00,def_int_td,0,,,,,
player,201510180sea,sea,IrviBr00,def_int_long,0,,,,,
player,201510180sea,sea,IrviBr00,pass_defended,0,,,,,
player,201510180sea,sea,IrviBr00,sacks,2.0,,,,,
player,201510180sea,sea,IrviBr00,tackles_combined,5,,,,,
player,201510180sea,sea,IrviBr00,tackles_solo,4,,,,,
player,201510180sea,sea,IrviBr00,tackles_assists,1,,,,,
player,201510180sea,sea,IrviBr00,tackles_loss,3,,,,,
player,201510180sea,sea,IrviBr00,qb_hits,2,,,,,
player,201510180sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201510180sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201510180sea,sea,MorgMi00,def_int,0,,,,,
player,201510180sea,sea,MorgMi00,def_int_yds,0,,,,,
player,201510180sea,sea,MorgMi00,def_int_td,0,,,,,
player,201510180sea,sea,MorgMi00,def_int_long,0,,,,,
player,201510180sea,sea,MorgMi00,pass_defended,0,,,,,
player,201510180sea,sea,MorgMi00,sacks,1.0,,,,,
player,201510180sea,sea,MorgMi00,tackles_combined,1,,,,,
player,201510180sea,sea,MorgMi00,tackles_solo,1,,,,,
player,201510180sea,sea,MorgMi00,tackles_assists,0,,,,,
player,201510180sea,sea,MorgMi00,tackles_loss,1,,,,,
player,201510180sea,sea,MorgMi00,qb_hits,1,,,,,
player,201510180sea,sea,MorgMi00,fumbles_rec,0,,,,,
player,201510180sea,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,MorgMi00,fumbles_forced,0,,,,,
player,201510180sea,sea,WrigK.00,def_int,0,,,,,
player,201510180sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201510180sea,sea,WrigK.00,def_int_td,0,,,,,
player,201510180sea,sea,WrigK.00,def_int_long,0,,,,,
player,201510180sea,sea,WrigK.00,pass_defended,0,,,,,
player,201510180sea,sea,WrigK.00,sacks,0.0,,,,,
player,201510180sea,sea,WrigK.00,tackles_combined,12,,,,,
player,201510180sea,sea,WrigK.00,tackles_solo,3,,,,,
player,201510180sea,sea,WrigK.00,tackles_assists,9,,,,,
player,201510180sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201510180sea,sea,WrigK.00,qb_hits,0,,,,,
player,201510180sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201510180sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201510180sea,sea,PierKe00,def_int,0,,,,,
player,201510180sea,sea,PierKe00,def_int_yds,0,,,,,
player,201510180sea,sea,PierKe00,def_int_td,0,,,,,
player,201510180sea,sea,PierKe00,def_int_long,0,,,,,
player,201510180sea,sea,PierKe00,pass_defended,1,,,,,
player,201510180sea,sea,PierKe00,sacks,0.0,,,,,
player,201510180sea,sea,PierKe00,tackles_combined,11,,,,,
player,201510180sea,sea,PierKe00,tackles_solo,3,,,,,
player,201510180sea,sea,PierKe00,tackles_assists,8,,,,,
player,201510180sea,sea,PierKe00,tackles_loss,0,,,,,
player,201510180sea,sea,PierKe00,qb_hits,0,,,,,
player,201510180sea,sea,PierKe00,fumbles_rec,0,,,,,
player,201510180sea,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,PierKe00,fumbles_forced,0,,,,,
player,201510180sea,sea,WillCa99,def_int,0,,,,,
player,201510180sea,sea,WillCa99,def_int_yds,0,,,,,
player,201510180sea,sea,WillCa99,def_int_td,0,,,,,
player,201510180sea,sea,WillCa99,def_int_long,0,,,,,
player,201510180sea,sea,WillCa99,pass_defended,1,,,,,
player,201510180sea,sea,WillCa99,sacks,0.0,,,,,
player,201510180sea,sea,WillCa99,tackles_combined,7,,,,,
player,201510180sea,sea,WillCa99,tackles_solo,4,,,,,
player,201510180sea,sea,WillCa99,tackles_assists,3,,,,,
player,201510180sea,sea,WillCa99,tackles_loss,0,,,,,
player,201510180sea,sea,WillCa99,qb_hits,0,,,,,
player,201510180sea,sea,WillCa99,fumbles_rec,0,,,,,
player,201510180sea,sea,WillCa99,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,WillCa99,fumbles_rec_td,0,,,,,
player,201510180sea,sea,WillCa99,fumbles_forced,0,,,,,
player,201510180sea,sea,SherRi00,def_int,0,,,,,
player,201510180sea,sea,SherRi00,def_int_yds,0,,,,,
player,201510180sea,sea,SherRi00,def_int_td,0,,,,,
player,201510180sea,sea,SherRi00,def_int_long,0,,,,,
player,201510180sea,sea,SherRi00,pass_defended,0,,,,,
player,201510180sea,sea,SherRi00,sacks,0.0,,,,,
player,201510180sea,sea,SherRi00,tackles_combined,4,,,,,
player,201510180sea,sea,SherRi00,tackles_solo,2,,,,,
player,201510180sea,sea,SherRi00,tackles_assists,2,,,,,
player,201510180sea,sea,SherRi00,tackles_loss,0,,,,,
player,201510180sea,sea,SherRi00,qb_hits,0,,,,,
player,201510180sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201510180sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201510180sea,sea,AvriCl99,def_int,0,,,,,
player,201510180sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201510180sea,sea,AvriCl99,def_int_td,0,,,,,
player,201510180sea,sea,AvriCl99,def_int_long,0,,,,,
player,201510180sea,sea,AvriCl99,pass_defended,0,,,,,
player,201510180sea,sea,AvriCl99,sacks,0.0,,,,,
player,201510180sea,sea,AvriCl99,tackles_combined,3,,,,,
player,201510180sea,sea,AvriCl99,tackles_solo,2,,,,,
player,201510180sea,sea,AvriCl99,tackles_assists,1,,,,,
player,201510180sea,sea,AvriCl99,tackles_loss,1,,,,,
player,201510180sea,sea,AvriCl99,qb_hits,1,,,,,
player,201510180sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201510180sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201510180sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201510180sea,sea,SheaDe00,def_int,0,,,,,
player,201510180sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201510180sea,sea,SheaDe00,def_int_td,0,,,,,
player,201510180sea,sea,SheaDe00,def_int_long,0,,,,,
player,201510180sea,sea,SheaDe00,pass_defended,0,,,,,
player,201510180sea,sea,SheaDe00,sacks,0.0,,,,,
player,201510180sea,sea,SheaDe00,tackles_combined,3,,,,,
player,201510180sea,sea,SheaDe00,tackles_solo,3,,,,,
player,201510180sea,sea,SheaDe00,tackles_assists,0,,,,,
player,201510180sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201510180sea,sea,SheaDe00,qb_hits,0,,,,,
player,201510180sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201510180sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201510180sea,sea,BennMi99,def_int,0,,,,,
player,201510180sea,sea,BennMi99,def_int_yds,0,,,,,
player,201510180sea,sea,BennMi99,def_int_td,0,,,,,
player,201510180sea,sea,BennMi99,def_int_long,0,,,,,
player,201510180sea,sea,BennMi99,pass_defended,0,,,,,
player,201510180sea,sea,BennMi99,sacks,0.0,,,,,
player,201510180sea,sea,BennMi99,tackles_combined,2,,,,,
player,201510180sea,sea,BennMi99,tackles_solo,1,,,,,
player,201510180sea,sea,BennMi99,tackles_assists,1,,,,,
player,201510180sea,sea,BennMi99,tackles_loss,0,,,,,
player,201510180sea,sea,BennMi99,qb_hits,0,,,,,
player,201510180sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201510180sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201510180sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201510180sea,sea,DobbDe00,def_int,0,,,,,
player,201510180sea,sea,DobbDe00,def_int_yds,0,,,,,
player,201510180sea,sea,DobbDe00,def_int_td,0,,,,,
player,201510180sea,sea,DobbDe00,def_int_long,0,,,,,
player,201510180sea,sea,DobbDe00,pass_defended,0,,,,,
player,201510180sea,sea,DobbDe00,sacks,0.0,,,,,
player,201510180sea,sea,DobbDe00,tackles_combined,2,,,,,
player,201510180sea,sea,DobbDe00,tackles_solo,2,,,,,
player,201510180sea,sea,DobbDe00,tackles_assists,0,,,,,
player,201510180sea,sea,DobbDe00,tackles_loss,1,,,,,
player,201510180sea,sea,DobbDe00,qb_hits,1,,,,,
player,201510180sea,sea,DobbDe00,fumbles_rec,0,,,,,
player,201510180sea,sea,DobbDe00,fumbles_rec_yds,0,,,,,
player,201510180sea,sea,DobbDe00,fumbles_rec_td,0,,,,,
player,201510180sea,sea,DobbDe00,fumbles_forced,0,,,,,
player,201510180sea,sea,MarsCa00,def_int,0,,,,,
player,201510180sea,sea,MarsCa00,def_int_yds,0,,,,,
