game,2015,5,20151011,201510110nyg,sfo,"San Francisco 49ers",27,nyg,"New York Giants",30
player,201510110nyg,nyg,WillAn00,st_pct,45%,,,,,
player,201510110nyg,nyg,WhitNi01,pos,FB,,,,,
player,201510110nyg,nyg,WhitNi01,offense,2,,,,,
player,201510110nyg,nyg,WhitNi01,off_pct,3%,,,,,
player,201510110nyg,nyg,WhitNi01,defense,4,,,,,
player,201510110nyg,nyg,WhitNi01,def_pct,6%,,,,,
player,201510110nyg,nyg,WhitNi01,special_teams,18,,,,,
player,201510110nyg,nyg,WhitNi01,st_pct,62%,,,,,
player,201510110nyg,nyg,JerrJo20,pos,G,,,,,
player,201510110nyg,nyg,JerrJo20,offense,2,,,,,
player,201510110nyg,nyg,JerrJo20,off_pct,3%,,,,,
player,201510110nyg,nyg,JerrJo20,defense,0,,,,,
player,201510110nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201510110nyg,nyg,JerrJo20,special_teams,6,,,,,
player,201510110nyg,nyg,JerrJo20,st_pct,21%,,,,,
player,201510110nyg,nyg,ReynDa01,pos,C,,,,,
player,201510110nyg,nyg,ReynDa01,offense,1,,,,,
player,201510110nyg,nyg,ReynDa01,off_pct,1%,,,,,
player,201510110nyg,nyg,ReynDa01,defense,0,,,,,
player,201510110nyg,nyg,ReynDa01,def_pct,0%,,,,,
player,201510110nyg,nyg,ReynDa01,special_teams,12,,,,,
player,201510110nyg,nyg,ReynDa01,st_pct,41%,,,,,
player,201510110nyg,nyg,WynnKe00,pos,DE,,,,,
player,201510110nyg,nyg,WynnKe00,offense,0,,,,,
player,201510110nyg,nyg,WynnKe00,off_pct,0%,,,,,
player,201510110nyg,nyg,WynnKe00,defense,66,,,,,
player,201510110nyg,nyg,WynnKe00,def_pct,97%,,,,,
player,201510110nyg,nyg,WynnKe00,special_teams,13,,,,,
player,201510110nyg,nyg,WynnKe00,st_pct,45%,,,,,
player,201510110nyg,nyg,UngaUa00,pos,LB,,,,,
player,201510110nyg,nyg,UngaUa00,offense,0,,,,,
player,201510110nyg,nyg,UngaUa00,off_pct,0%,,,,,
player,201510110nyg,nyg,UngaUa00,defense,65,,,,,
player,201510110nyg,nyg,UngaUa00,def_pct,96%,,,,,
player,201510110nyg,nyg,UngaUa00,special_teams,1,,,,,
player,201510110nyg,nyg,UngaUa00,st_pct,3%,,,,,
player,201510110nyg,nyg,ThomJ.02,pos,LB,,,,,
player,201510110nyg,nyg,ThomJ.02,offense,0,,,,,
player,201510110nyg,nyg,ThomJ.02,off_pct,0%,,,,,
player,201510110nyg,nyg,ThomJ.02,defense,64,,,,,
player,201510110nyg,nyg,ThomJ.02,def_pct,94%,,,,,
player,201510110nyg,nyg,ThomJ.02,special_teams,7,,,,,
player,201510110nyg,nyg,ThomJ.02,st_pct,24%,,,,,
player,201510110nyg,nyg,CollLa00,pos,FS,,,,,
player,201510110nyg,nyg,CollLa00,offense,0,,,,,
player,201510110nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201510110nyg,nyg,CollLa00,defense,64,,,,,
player,201510110nyg,nyg,CollLa00,def_pct,94%,,,,,
player,201510110nyg,nyg,CollLa00,special_teams,3,,,,,
player,201510110nyg,nyg,CollLa00,st_pct,10%,,,,,
player,201510110nyg,nyg,AmukPr00,pos,CB,,,,,
player,201510110nyg,nyg,AmukPr00,offense,0,,,,,
player,201510110nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201510110nyg,nyg,AmukPr00,defense,63,,,,,
player,201510110nyg,nyg,AmukPr00,def_pct,93%,,,,,
player,201510110nyg,nyg,AmukPr00,special_teams,4,,,,,
player,201510110nyg,nyg,AmukPr00,st_pct,14%,,,,,
player,201510110nyg,nyg,RodgDo99,pos,CB,,,,,
player,201510110nyg,nyg,RodgDo99,offense,0,,,,,
player,201510110nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201510110nyg,nyg,RodgDo99,defense,57,,,,,
player,201510110nyg,nyg,RodgDo99,def_pct,84%,,,,,
player,201510110nyg,nyg,RodgDo99,special_teams,7,,,,,
player,201510110nyg,nyg,RodgDo99,st_pct,24%,,,,,
player,201510110nyg,nyg,MeriBr99,pos,FS,,,,,
player,201510110nyg,nyg,MeriBr99,offense,0,,,,,
player,201510110nyg,nyg,MeriBr99,off_pct,0%,,,,,
player,201510110nyg,nyg,MeriBr99,defense,57,,,,,
player,201510110nyg,nyg,MeriBr99,def_pct,84%,,,,,
player,201510110nyg,nyg,MeriBr99,special_teams,0,,,,,
player,201510110nyg,nyg,MeriBr99,st_pct,0%,,,,,
player,201510110nyg,nyg,JenkCu20,pos,DE,,,,,
player,201510110nyg,nyg,JenkCu20,offense,0,,,,,
player,201510110nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201510110nyg,nyg,JenkCu20,defense,53,,,,,
player,201510110nyg,nyg,JenkCu20,def_pct,78%,,,,,
player,201510110nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201510110nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201510110nyg,nyg,HankJo00,pos,DT,,,,,
player,201510110nyg,nyg,HankJo00,offense,0,,,,,
player,201510110nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201510110nyg,nyg,HankJo00,defense,47,,,,,
player,201510110nyg,nyg,HankJo00,def_pct,69%,,,,,
player,201510110nyg,nyg,HankJo00,special_teams,6,,,,,
player,201510110nyg,nyg,HankJo00,st_pct,21%,,,,,
player,201510110nyg,nyg,OdigOw00,pos,DE,,,,,
player,201510110nyg,nyg,OdigOw00,offense,0,,,,,
player,201510110nyg,nyg,OdigOw00,off_pct,0%,,,,,
player,201510110nyg,nyg,OdigOw00,defense,39,,,,,
player,201510110nyg,nyg,OdigOw00,def_pct,57%,,,,,
player,201510110nyg,nyg,OdigOw00,special_teams,5,,,,,
player,201510110nyg,nyg,OdigOw00,st_pct,17%,,,,,
player,201510110nyg,nyg,HerzMa00,pos,LB,,,,,
player,201510110nyg,nyg,HerzMa00,offense,0,,,,,
player,201510110nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201510110nyg,nyg,HerzMa00,defense,38,,,,,
player,201510110nyg,nyg,HerzMa00,def_pct,56%,,,,,
player,201510110nyg,nyg,HerzMa00,special_teams,23,,,,,
player,201510110nyg,nyg,HerzMa00,st_pct,79%,,,,,
player,201510110nyg,nyg,BromJa00,pos,DT,,,,,
player,201510110nyg,nyg,BromJa00,offense,0,,,,,
player,201510110nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201510110nyg,nyg,BromJa00,defense,34,,,,,
player,201510110nyg,nyg,BromJa00,def_pct,50%,,,,,
player,201510110nyg,nyg,BromJa00,special_teams,5,,,,,
player,201510110nyg,nyg,BromJa00,st_pct,17%,,,,,
player,201510110nyg,nyg,DahlCr99,pos,SS,,,,,
player,201510110nyg,nyg,DahlCr99,offense,0,,,,,
player,201510110nyg,nyg,DahlCr99,off_pct,0%,,,,,
player,201510110nyg,nyg,DahlCr99,defense,19,,,,,
player,201510110nyg,nyg,DahlCr99,def_pct,28%,,,,,
player,201510110nyg,nyg,DahlCr99,special_teams,23,,,,,
player,201510110nyg,nyg,DahlCr99,st_pct,79%,,,,,
player,201510110nyg,nyg,KuhnMa00,pos,DT,,,,,
player,201510110nyg,nyg,KuhnMa00,offense,0,,,,,
player,201510110nyg,nyg,KuhnMa00,off_pct,0%,,,,,
player,201510110nyg,nyg,KuhnMa00,defense,19,,,,,
player,201510110nyg,nyg,KuhnMa00,def_pct,28%,,,,,
player,201510110nyg,nyg,KuhnMa00,special_teams,0,,,,,
player,201510110nyg,nyg,KuhnMa00,st_pct,0%,,,,,
player,201510110nyg,nyg,MoorDa01,pos,DE,,,,,
player,201510110nyg,nyg,MoorDa01,offense,0,,,,,
player,201510110nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201510110nyg,nyg,MoorDa01,defense,17,,,,,
player,201510110nyg,nyg,MoorDa01,def_pct,25%,,,,,
player,201510110nyg,nyg,MoorDa01,special_teams,15,,,,,
player,201510110nyg,nyg,MoorDa01,st_pct,52%,,,,,
player,201510110nyg,nyg,McBrTr99,pos,CB,,,,,
player,201510110nyg,nyg,McBrTr99,offense,0,,,,,
player,201510110nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201510110nyg,nyg,McBrTr99,defense,13,,,,,
player,201510110nyg,nyg,McBrTr99,def_pct,19%,,,,,
player,201510110nyg,nyg,McBrTr99,special_teams,0,,,,,
player,201510110nyg,nyg,McBrTr99,st_pct,0%,,,,,
player,201510110nyg,nyg,WadeTr00,pos,CB,,,,,
player,201510110nyg,nyg,WadeTr00,offense,0,,,,,
player,201510110nyg,nyg,WadeTr00,off_pct,0%,,,,,
player,201510110nyg,nyg,WadeTr00,defense,12,,,,,
player,201510110nyg,nyg,WadeTr00,def_pct,18%,,,,,
player,201510110nyg,nyg,WadeTr00,special_teams,12,,,,,
player,201510110nyg,nyg,WadeTr00,st_pct,41%,,,,,
player,201510110nyg,nyg,HoslJa00,pos,CB,,,,,
player,201510110nyg,nyg,HoslJa00,offense,0,,,,,
player,201510110nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201510110nyg,nyg,HoslJa00,defense,9,,,,,
player,201510110nyg,nyg,HoslJa00,def_pct,13%,,,,,
player,201510110nyg,nyg,HoslJa00,special_teams,9,,,,,
player,201510110nyg,nyg,HoslJa00,st_pct,31%,,,,,
player,201510110nyg,nyg,BrinJa99,pos,LB,,,,,
player,201510110nyg,nyg,BrinJa99,offense,0,,,,,
player,201510110nyg,nyg,BrinJa99,off_pct,0%,,,,,
player,201510110nyg,nyg,BrinJa99,defense,5,,,,,
player,201510110nyg,nyg,BrinJa99,def_pct,7%,,,,,
player,201510110nyg,nyg,BrinJa99,special_teams,13,,,,,
player,201510110nyg,nyg,BrinJa99,st_pct,45%,,,,,
player,201510110nyg,nyg,BeasJo99,pos,LB,,,,,
player,201510110nyg,nyg,BeasJo99,offense,0,,,,,
player,201510110nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201510110nyg,nyg,BeasJo99,defense,3,,,,,
player,201510110nyg,nyg,BeasJo99,def_pct,4%,,,,,
player,201510110nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201510110nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201510110nyg,nyg,DarkOr00,pos,RB,,,,,
player,201510110nyg,nyg,DarkOr00,offense,0,,,,,
player,201510110nyg,nyg,DarkOr00,off_pct,0%,,,,,
player,201510110nyg,nyg,DarkOr00,defense,0,,,,,
player,201510110nyg,nyg,DarkOr00,def_pct,0%,,,,,
player,201510110nyg,nyg,DarkOr00,special_teams,23,,,,,
player,201510110nyg,nyg,DarkOr00,st_pct,79%,,,,,
player,201510110nyg,nyg,TaylCo01,pos,SS,,,,,
player,201510110nyg,nyg,TaylCo01,offense,0,,,,,
player,201510110nyg,nyg,TaylCo01,off_pct,0%,,,,,
player,201510110nyg,nyg,TaylCo01,defense,0,,,,,
player,201510110nyg,nyg,TaylCo01,def_pct,0%,,,,,
player,201510110nyg,nyg,TaylCo01,special_teams,14,,,,,
player,201510110nyg,nyg,TaylCo01,st_pct,48%,,,,,
player,201510110nyg,nyg,brownjos01,pos,K,,,,,
player,201510110nyg,nyg,brownjos01,offense,0,,,,,
player,201510110nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201510110nyg,nyg,brownjos01,defense,0,,,,,
player,201510110nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201510110nyg,nyg,brownjos01,special_teams,13,,,,,
player,201510110nyg,nyg,brownjos01,st_pct,45%,,,,,
player,201510110nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201510110nyg,nyg,DeOsZa99,offense,0,,,,,
player,201510110nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201510110nyg,nyg,DeOsZa99,defense,0,,,,,
player,201510110nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201510110nyg,nyg,DeOsZa99,special_teams,8,,,,,
player,201510110nyg,nyg,DeOsZa99,st_pct,28%,,,,,
player,201510110nyg,nyg,WingBr00,pos,P,,,,,
player,201510110nyg,nyg,WingBr00,offense,0,,,,,
player,201510110nyg,nyg,WingBr00,off_pct,0%,,,,,
player,201510110nyg,nyg,WingBr00,defense,0,,,,,
player,201510110nyg,nyg,WingBr00,def_pct,0%,,,,,
player,201510110nyg,nyg,WingBr00,special_teams,8,,,,,
player,201510110nyg,nyg,WingBr00,st_pct,28%,,,,,
player,201510110nyg,nyg,NixILo00,pos,NT,,,,,
player,201510110nyg,nyg,NixILo00,offense,0,,,,,
player,201510110nyg,nyg,NixILo00,off_pct,0%,,,,,
player,201510110nyg,nyg,NixILo00,defense,0,,,,,
player,201510110nyg,nyg,NixILo00,def_pct,0%,,,,,
player,201510110nyg,nyg,NixILo00,special_teams,5,,,,,
player,201510110nyg,nyg,NixILo00,st_pct,17%,,,,,
player,201510110nyg,sfo,BoonAl21,pos,G,,,,,
player,201510110nyg,sfo,BoonAl21,offense,68,,,,,
player,201510110nyg,sfo,BoonAl21,off_pct,100%,,,,,
player,201510110nyg,sfo,BoonAl21,defense,0,,,,,
player,201510110nyg,sfo,BoonAl21,def_pct,0%,,,,,
player,201510110nyg,sfo,BoonAl21,special_teams,5,,,,,
player,201510110nyg,sfo,BoonAl21,st_pct,17%,,,,,
player,201510110nyg,sfo,PearEr20,pos,G,,,,,
player,201510110nyg,sfo,PearEr20,offense,68,,,,,
player,201510110nyg,sfo,PearEr20,off_pct,100%,,,,,
player,201510110nyg,sfo,PearEr20,defense,0,,,,,
player,201510110nyg,sfo,PearEr20,def_pct,0%,,,,,
player,201510110nyg,sfo,PearEr20,special_teams,5,,,,,
player,201510110nyg,sfo,PearEr20,st_pct,17%,,,,,
player,201510110nyg,sfo,MartMa01,pos,C,,,,,
player,201510110nyg,sfo,MartMa01,offense,68,,,,,
player,201510110nyg,sfo,MartMa01,off_pct,100%,,,,,
player,201510110nyg,sfo,MartMa01,defense,0,,,,,
player,201510110nyg,sfo,MartMa01,def_pct,0%,,,,,
player,201510110nyg,sfo,MartMa01,special_teams,0,,,,,
player,201510110nyg,sfo,MartMa01,st_pct,0%,,,,,
player,201510110nyg,sfo,KaepCo00,pos,QB,,,,,
player,201510110nyg,sfo,KaepCo00,offense,68,,,,,
player,201510110nyg,sfo,KaepCo00,off_pct,100%,,,,,
player,201510110nyg,sfo,KaepCo00,defense,0,,,,,
player,201510110nyg,sfo,KaepCo00,def_pct,0%,,,,,
player,201510110nyg,sfo,KaepCo00,special_teams,0,,,,,
player,201510110nyg,sfo,KaepCo00,st_pct,0%,,,,,
player,201510110nyg,sfo,StalJo20,pos,T,,,,,
player,201510110nyg,sfo,StalJo20,offense,68,,,,,
player,201510110nyg,sfo,StalJo20,off_pct,100%,,,,,
player,201510110nyg,sfo,StalJo20,defense,0,,,,,
player,201510110nyg,sfo,StalJo20,def_pct,0%,,,,,
player,201510110nyg,sfo,StalJo20,special_teams,0,,,,,
player,201510110nyg,sfo,StalJo20,st_pct,0%,,,,,
player,201510110nyg,sfo,BoldAn00,pos,WR,,,,,
player,201510110nyg,sfo,BoldAn00,offense,63,,,,,
player,201510110nyg,sfo,BoldAn00,off_pct,93%,,,,,
player,201510110nyg,sfo,BoldAn00,defense,0,,,,,
player,201510110nyg,sfo,BoldAn00,def_pct,0%,,,,,
player,201510110nyg,sfo,BoldAn00,special_teams,0,,,,,
player,201510110nyg,sfo,BoldAn00,st_pct,0%,,,,,
player,201510110nyg,sfo,CeleGa00,pos,TE,,,,,
player,201510110nyg,sfo,CeleGa00,offense,61,,,,,
player,201510110nyg,sfo,CeleGa00,off_pct,90%,,,,,
player,201510110nyg,sfo,CeleGa00,defense,0,,,,,
player,201510110nyg,sfo,CeleGa00,def_pct,0%,,,,,
player,201510110nyg,sfo,CeleGa00,special_teams,13,,,,,
player,201510110nyg,sfo,CeleGa00,st_pct,45%,,,,,
player,201510110nyg,sfo,HydeCa00,pos,RB,,,,,
player,201510110nyg,sfo,HydeCa00,offense,61,,,,,
player,201510110nyg,sfo,HydeCa00,off_pct,90%,,,,,
player,201510110nyg,sfo,HydeCa00,defense,0,,,,,
player,201510110nyg,sfo,HydeCa00,def_pct,0%,,,,,
player,201510110nyg,sfo,HydeCa00,special_teams,0,,,,,
player,201510110nyg,sfo,HydeCa00,st_pct,0%,,,,,
player,201510110nyg,sfo,SmitTo02,pos,WR,,,,,
player,201510110nyg,sfo,SmitTo02,offense,49,,,,,
player,201510110nyg,sfo,SmitTo02,off_pct,72%,,,,,
player,201510110nyg,sfo,SmitTo02,defense,0,,,,,
player,201510110nyg,sfo,SmitTo02,def_pct,0%,,,,,
player,201510110nyg,sfo,SmitTo02,special_teams,0,,,,,
player,201510110nyg,sfo,SmitTo02,st_pct,0%,,,,,
player,201510110nyg,sfo,DeveJo00,pos,G,,,,,
player,201510110nyg,sfo,DeveJo00,offense,34,,,,,
player,201510110nyg,sfo,DeveJo00,off_pct,50%,,,,,
player,201510110nyg,sfo,DeveJo00,defense,0,,,,,
player,201510110nyg,sfo,DeveJo00,def_pct,0%,,,,,
player,201510110nyg,sfo,DeveJo00,special_teams,5,,,,,
player,201510110nyg,sfo,DeveJo00,st_pct,17%,,,,,
player,201510110nyg,sfo,TillAn01,pos,G,,,,,
player,201510110nyg,sfo,TillAn01,offense,34,,,,,
player,201510110nyg,sfo,TillAn01,off_pct,50%,,,,,
player,201510110nyg,sfo,TillAn01,defense,0,,,,,
player,201510110nyg,sfo,TillAn01,def_pct,0%,,,,,
player,201510110nyg,sfo,TillAn01,special_teams,5,,,,,
player,201510110nyg,sfo,TillAn01,st_pct,17%,,,,,
player,201510110nyg,sfo,McDoVa00,pos,TE,,,,,
player,201510110nyg,sfo,McDoVa00,offense,33,,,,,
player,201510110nyg,sfo,McDoVa00,off_pct,49%,,,,,
player,201510110nyg,sfo,McDoVa00,defense,0,,,,,
player,201510110nyg,sfo,McDoVa00,def_pct,0%,,,,,
player,201510110nyg,sfo,McDoVa00,special_teams,8,,,,,
player,201510110nyg,sfo,McDoVa00,st_pct,28%,,,,,
player,201510110nyg,sfo,MillBr02,pos,FB,,,,,
player,201510110nyg,sfo,MillBr02,offense,29,,,,,
player,201510110nyg,sfo,MillBr02,off_pct,43%,,,,,
player,201510110nyg,sfo,MillBr02,defense,0,,,,,
player,201510110nyg,sfo,MillBr02,def_pct,0%,,,,,
player,201510110nyg,sfo,MillBr02,special_teams,17,,,,,
player,201510110nyg,sfo,MillBr02,st_pct,59%,,,,,
player,201510110nyg,sfo,PattQu00,pos,WR,,,,,
player,201510110nyg,sfo,PattQu00,offense,24,,,,,
player,201510110nyg,sfo,PattQu00,off_pct,35%,,,,,
player,201510110nyg,sfo,PattQu00,defense,0,,,,,
player,201510110nyg,sfo,PattQu00,def_pct,0%,,,,,
player,201510110nyg,sfo,PattQu00,special_teams,0,,,,,
player,201510110nyg,sfo,PattQu00,st_pct,0%,,,,,
player,201510110nyg,sfo,BellBl00,pos,TE,,,,,
player,201510110nyg,sfo,BellBl00,offense,12,,,,,
player,201510110nyg,sfo,BellBl00,off_pct,18%,,,,,
player,201510110nyg,sfo,BellBl00,defense,0,,,,,
player,201510110nyg,sfo,BellBl00,def_pct,0%,,,,,
player,201510110nyg,sfo,BellBl00,special_teams,0,,,,,
player,201510110nyg,sfo,BellBl00,st_pct,0%,,,,,
player,201510110nyg,sfo,HaynJa00,pos,RB,,,,,
player,201510110nyg,sfo,HaynJa00,offense,3,,,,,
player,201510110nyg,sfo,HaynJa00,off_pct,4%,,,,,
player,201510110nyg,sfo,HaynJa00,defense,0,,,,,
player,201510110nyg,sfo,HaynJa00,def_pct,0%,,,,,
player,201510110nyg,sfo,HaynJa00,special_teams,2,,,,,
player,201510110nyg,sfo,HaynJa00,st_pct,7%,,,,,
player,201510110nyg,sfo,BushRe00,pos,RB,,,,,
player,201510110nyg,sfo,BushRe00,offense,3,,,,,
player,201510110nyg,sfo,BushRe00,off_pct,4%,,,,,
player,201510110nyg,sfo,BushRe00,defense,0,,,,,
player,201510110nyg,sfo,BushRe00,def_pct,0%,,,,,
player,201510110nyg,sfo,BushRe00,special_teams,0,,,,,
player,201510110nyg,sfo,BushRe00,st_pct,0%,,,,,
player,201510110nyg,sfo,ElliBr00,pos,WR,,,,,
player,201510110nyg,sfo,ElliBr00,offense,2,,,,,
player,201510110nyg,sfo,ElliBr00,off_pct,3%,,,,,
player,201510110nyg,sfo,ElliBr00,defense,0,,,,,
player,201510110nyg,sfo,ElliBr00,def_pct,0%,,,,,
player,201510110nyg,sfo,ElliBr00,special_teams,7,,,,,
player,201510110nyg,sfo,ElliBr00,st_pct,24%,,,,,
player,201510110nyg,sfo,BethAn20,pos,SS,,,,,
player,201510110nyg,sfo,BethAn20,offense,0,,,,,
player,201510110nyg,sfo,BethAn20,off_pct,0%,,,,,
player,201510110nyg,sfo,BethAn20,defense,79,,,,,
player,201510110nyg,sfo,BethAn20,def_pct,100%,,,,,
player,201510110nyg,sfo,BethAn20,special_teams,7,,,,,
player,201510110nyg,sfo,BethAn20,st_pct,24%,,,,,
player,201510110nyg,sfo,BrocTr00,pos,CB,,,,,
player,201510110nyg,sfo,BrocTr00,offense,0,,,,,
player,201510110nyg,sfo,BrocTr00,off_pct,0%,,,,,
player,201510110nyg,sfo,BrocTr00,defense,79,,,,,
player,201510110nyg,sfo,BrocTr00,def_pct,100%,,,,,
player,201510110nyg,sfo,BrocTr00,special_teams,7,,,,,
player,201510110nyg,sfo,BrocTr00,st_pct,24%,,,,,
player,201510110nyg,sfo,AckeKe00,pos,CB,,,,,
player,201510110nyg,sfo,AckeKe00,offense,0,,,,,
player,201510110nyg,sfo,AckeKe00,off_pct,0%,,,,,
player,201510110nyg,sfo,AckeKe00,defense,78,,,,,
player,201510110nyg,sfo,AckeKe00,def_pct,99%,,,,,
player,201510110nyg,sfo,AckeKe00,special_teams,14,,,,,
player,201510110nyg,sfo,AckeKe00,st_pct,48%,,,,,
player,201510110nyg,sfo,ReidEr00,pos,FS,,,,,
player,201510110nyg,sfo,ReidEr00,offense,0,,,,,
player,201510110nyg,sfo,ReidEr00,off_pct,0%,,,,,
player,201510110nyg,sfo,ReidEr00,defense,78,,,,,
player,201510110nyg,sfo,ReidEr00,def_pct,99%,,,,,
player,201510110nyg,sfo,ReidEr00,special_teams,10,,,,,
player,201510110nyg,sfo,ReidEr00,st_pct,34%,,,,,
player,201510110nyg,sfo,WardJi01,pos,FS,,,,,
player,201510110nyg,sfo,WardJi01,offense,0,,,,,
player,201510110nyg,sfo,WardJi01,off_pct,0%,,,,,
player,201510110nyg,sfo,WardJi01,defense,77,,,,,
player,201510110nyg,sfo,WardJi01,def_pct,97%,,,,,
player,201510110nyg,sfo,WardJi01,special_teams,13,,,,,
player,201510110nyg,sfo,WardJi01,st_pct,45%,,,,,
player,201510110nyg,sfo,BowmNa99,pos,LB,,,,,
player,201510110nyg,sfo,BowmNa99,offense,0,,,,,
player,201510110nyg,sfo,BowmNa99,off_pct,0%,,,,,
player,201510110nyg,sfo,BowmNa99,defense,75,,,,,
player,201510110nyg,sfo,BowmNa99,def_pct,95%,,,,,
player,201510110nyg,sfo,BowmNa99,special_teams,0,,,,,
player,201510110nyg,sfo,BowmNa99,st_pct,0%,,,,,
player,201510110nyg,sfo,LyncAa00,pos,LB,,,,,
player,201510110nyg,sfo,LyncAa00,offense,0,,,,,
player,201510110nyg,sfo,LyncAa00,off_pct,0%,,,,,
player,201510110nyg,sfo,LyncAa00,defense,73,,,,,
player,201510110nyg,sfo,LyncAa00,def_pct,92%,,,,,
player,201510110nyg,sfo,LyncAa00,special_teams,4,,,,,
player,201510110nyg,sfo,LyncAa00,st_pct,14%,,,,,
player,201510110nyg,sfo,WilhMi00,pos,LB,,,,,
player,201510110nyg,sfo,WilhMi00,offense,0,,,,,
player,201510110nyg,sfo,WilhMi00,off_pct,0%,,,,,
player,201510110nyg,sfo,WilhMi00,defense,56,,,,,
player,201510110nyg,sfo,WilhMi00,def_pct,71%,,,,,
player,201510110nyg,sfo,WilhMi00,special_teams,9,,,,,
player,201510110nyg,sfo,WilhMi00,st_pct,31%,,,,,
player,201510110nyg,sfo,DialQu00,pos,DT,,,,,
player,201510110nyg,sfo,DialQu00,offense,0,,,,,
player,201510110nyg,sfo,DialQu00,off_pct,0%,,,,,
player,201510110nyg,sfo,DialQu00,defense,52,,,,,
player,201510110nyg,sfo,DialQu00,def_pct,66%,,,,,
player,201510110nyg,sfo,DialQu00,special_teams,12,,,,,
player,201510110nyg,sfo,DialQu00,st_pct,41%,,,,,
player,201510110nyg,sfo,DorsGl99,pos,DT,,,,,
player,201510110nyg,sfo,DorsGl99,offense,0,,,,,
player,201510110nyg,sfo,DorsGl99,off_pct,0%,,,,,
player,201510110nyg,sfo,DorsGl99,defense,35,,,,,
player,201510110nyg,sfo,DorsGl99,def_pct,44%,,,,,
player,201510110nyg,sfo,DorsGl99,special_teams,7,,,,,
player,201510110nyg,sfo,DorsGl99,st_pct,24%,,,,,
player,201510110nyg,sfo,WillIa00,pos,NT,,,,,
player,201510110nyg,sfo,WillIa00,offense,0,,,,,
player,201510110nyg,sfo,WillIa00,off_pct,0%,,,,,
player,201510110nyg,sfo,WillIa00,defense,33,,,,,
player,201510110nyg,sfo,WillIa00,def_pct,42%,,,,,
player,201510110nyg,sfo,WillIa00,special_teams,7,,,,,
player,201510110nyg,sfo,WillIa00,st_pct,24%,,,,,
player,201510110nyg,sfo,HaroEl00,pos,LB,,,,,
player,201510110nyg,sfo,HaroEl00,offense,0,,,,,
player,201510110nyg,sfo,HaroEl00,off_pct,0%,,,,,
player,201510110nyg,sfo,HaroEl00,defense,33,,,,,
player,201510110nyg,sfo,HaroEl00,def_pct,42%,,,,,
player,201510110nyg,sfo,HaroEl00,special_teams,7,,,,,
player,201510110nyg,sfo,HaroEl00,st_pct,24%,,,,,
player,201510110nyg,sfo,JeroTo00,pos,DT,,,,,
player,201510110nyg,sfo,JeroTo00,offense,0,,,,,
player,201510110nyg,sfo,JeroTo00,off_pct,0%,,,,,
player,201510110nyg,sfo,JeroTo00,defense,31,,,,,
player,201510110nyg,sfo,JeroTo00,def_pct,39%,,,,,
player,201510110nyg,sfo,JeroTo00,special_teams,12,,,,,
player,201510110nyg,sfo,JeroTo00,st_pct,41%,,,,,
player,201510110nyg,sfo,LemoCo00,pos,LB,,,,,
player,201510110nyg,sfo,LemoCo00,offense,0,,,,,
player,201510110nyg,sfo,LemoCo00,off_pct,0%,,,,,
player,201510110nyg,sfo,LemoCo00,defense,29,,,,,
player,201510110nyg,sfo,LemoCo00,def_pct,37%,,,,,
player,201510110nyg,sfo,LemoCo00,special_teams,0,,,,,
player,201510110nyg,sfo,LemoCo00,st_pct,0%,,,,,
player,201510110nyg,sfo,ArmsAr01,pos,DT,,,,,
player,201510110nyg,sfo,ArmsAr01,offense,0,,,,,
player,201510110nyg,sfo,ArmsAr01,off_pct,0%,,,,,
player,201510110nyg,sfo,ArmsAr01,defense,24,,,,,
player,201510110nyg,sfo,ArmsAr01,def_pct,30%,,,,,
player,201510110nyg,sfo,ArmsAr01,special_teams,10,,,,,
player,201510110nyg,sfo,ArmsAr01,st_pct,34%,,,,,
player,201510110nyg,sfo,TartJa00,pos,SS,,,,,
player,201510110nyg,sfo,TartJa00,offense,0,,,,,
player,201510110nyg,sfo,TartJa00,off_pct,0%,,,,,
player,201510110nyg,sfo,TartJa00,defense,23,,,,,
player,201510110nyg,sfo,TartJa00,def_pct,29%,,,,,
player,201510110nyg,sfo,TartJa00,special_teams,17,,,,,
player,201510110nyg,sfo,TartJa00,st_pct,59%,,,,,
player,201510110nyg,sfo,CarrCo00,pos,DT,,,,,
