game,2015,5,20151011,201510110gnb,ram,"St. Louis Rams",10,gnb,"Green Bay Packers",24
player,201510110gnb,ram,LaurJa99,fumbles_forced,0,,,,,
player,201510110gnb,ram,JohnTr05,def_int,1,,,,,
player,201510110gnb,ram,JohnTr05,def_int_yds,29,,,,,
player,201510110gnb,ram,JohnTr05,def_int_td,0,,,,,
player,201510110gnb,ram,JohnTr05,def_int_long,29,,,,,
player,201510110gnb,ram,JohnTr05,pass_defended,1,,,,,
player,201510110gnb,ram,JohnTr05,sacks,0.0,,,,,
player,201510110gnb,ram,JohnTr05,tackles_combined,5,,,,,
player,201510110gnb,ram,JohnTr05,tackles_solo,5,,,,,
player,201510110gnb,ram,JohnTr05,tackles_assists,0,,,,,
player,201510110gnb,ram,JohnTr05,tackles_loss,0,,,,,
player,201510110gnb,ram,JohnTr05,qb_hits,0,,,,,
player,201510110gnb,ram,JohnTr05,fumbles_rec,0,,,,,
player,201510110gnb,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,JohnTr05,fumbles_forced,0,,,,,
player,201510110gnb,ram,QuinRo00,def_int,0,,,,,
player,201510110gnb,ram,QuinRo00,def_int_yds,0,,,,,
player,201510110gnb,ram,QuinRo00,def_int_td,0,,,,,
player,201510110gnb,ram,QuinRo00,def_int_long,0,,,,,
player,201510110gnb,ram,QuinRo00,pass_defended,0,,,,,
player,201510110gnb,ram,QuinRo00,sacks,1.0,,,,,
player,201510110gnb,ram,QuinRo00,tackles_combined,6,,,,,
player,201510110gnb,ram,QuinRo00,tackles_solo,4,,,,,
player,201510110gnb,ram,QuinRo00,tackles_assists,2,,,,,
player,201510110gnb,ram,QuinRo00,tackles_loss,0,,,,,
player,201510110gnb,ram,QuinRo00,qb_hits,1,,,,,
player,201510110gnb,ram,QuinRo00,fumbles_rec,0,,,,,
player,201510110gnb,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,QuinRo00,fumbles_forced,1,,,,,
player,201510110gnb,ram,BrocMi00,def_int,0,,,,,
player,201510110gnb,ram,BrocMi00,def_int_yds,0,,,,,
player,201510110gnb,ram,BrocMi00,def_int_td,0,,,,,
player,201510110gnb,ram,BrocMi00,def_int_long,0,,,,,
player,201510110gnb,ram,BrocMi00,pass_defended,0,,,,,
player,201510110gnb,ram,BrocMi00,sacks,1.0,,,,,
player,201510110gnb,ram,BrocMi00,tackles_combined,3,,,,,
player,201510110gnb,ram,BrocMi00,tackles_solo,2,,,,,
player,201510110gnb,ram,BrocMi00,tackles_assists,1,,,,,
player,201510110gnb,ram,BrocMi00,tackles_loss,1,,,,,
player,201510110gnb,ram,BrocMi00,qb_hits,1,,,,,
player,201510110gnb,ram,BrocMi00,fumbles_rec,0,,,,,
player,201510110gnb,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,BrocMi00,fumbles_forced,0,,,,,
player,201510110gnb,ram,JoynLa00,def_int,0,,,,,
player,201510110gnb,ram,JoynLa00,def_int_yds,0,,,,,
player,201510110gnb,ram,JoynLa00,def_int_td,0,,,,,
player,201510110gnb,ram,JoynLa00,def_int_long,0,,,,,
player,201510110gnb,ram,JoynLa00,pass_defended,0,,,,,
player,201510110gnb,ram,JoynLa00,sacks,0.0,,,,,
player,201510110gnb,ram,JoynLa00,tackles_combined,7,,,,,
player,201510110gnb,ram,JoynLa00,tackles_solo,6,,,,,
player,201510110gnb,ram,JoynLa00,tackles_assists,1,,,,,
player,201510110gnb,ram,JoynLa00,tackles_loss,0,,,,,
player,201510110gnb,ram,JoynLa00,qb_hits,0,,,,,
player,201510110gnb,ram,JoynLa00,fumbles_rec,1,,,,,
player,201510110gnb,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,JoynLa00,fumbles_forced,0,,,,,
player,201510110gnb,ram,McDoTJ00,def_int,0,,,,,
player,201510110gnb,ram,McDoTJ00,def_int_yds,0,,,,,
player,201510110gnb,ram,McDoTJ00,def_int_td,0,,,,,
player,201510110gnb,ram,McDoTJ00,def_int_long,0,,,,,
player,201510110gnb,ram,McDoTJ00,pass_defended,0,,,,,
player,201510110gnb,ram,McDoTJ00,sacks,0.0,,,,,
player,201510110gnb,ram,McDoTJ00,tackles_combined,6,,,,,
player,201510110gnb,ram,McDoTJ00,tackles_solo,6,,,,,
player,201510110gnb,ram,McDoTJ00,tackles_assists,0,,,,,
player,201510110gnb,ram,McDoTJ00,tackles_loss,0,,,,,
player,201510110gnb,ram,McDoTJ00,qb_hits,0,,,,,
player,201510110gnb,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201510110gnb,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201510110gnb,ram,BarrMa00,def_int,0,,,,,
player,201510110gnb,ram,BarrMa00,def_int_yds,0,,,,,
player,201510110gnb,ram,BarrMa00,def_int_td,0,,,,,
player,201510110gnb,ram,BarrMa00,def_int_long,0,,,,,
player,201510110gnb,ram,BarrMa00,pass_defended,2,,,,,
player,201510110gnb,ram,BarrMa00,sacks,0.0,,,,,
player,201510110gnb,ram,BarrMa00,tackles_combined,5,,,,,
player,201510110gnb,ram,BarrMa00,tackles_solo,3,,,,,
player,201510110gnb,ram,BarrMa00,tackles_assists,2,,,,,
player,201510110gnb,ram,BarrMa00,tackles_loss,0,,,,,
player,201510110gnb,ram,BarrMa00,qb_hits,0,,,,,
player,201510110gnb,ram,BarrMa00,fumbles_rec,0,,,,,
player,201510110gnb,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,BarrMa00,fumbles_forced,0,,,,,
player,201510110gnb,ram,DonaAa00,def_int,0,,,,,
player,201510110gnb,ram,DonaAa00,def_int_yds,0,,,,,
player,201510110gnb,ram,DonaAa00,def_int_td,0,,,,,
player,201510110gnb,ram,DonaAa00,def_int_long,0,,,,,
player,201510110gnb,ram,DonaAa00,pass_defended,0,,,,,
player,201510110gnb,ram,DonaAa00,sacks,0.0,,,,,
player,201510110gnb,ram,DonaAa00,tackles_combined,3,,,,,
player,201510110gnb,ram,DonaAa00,tackles_solo,2,,,,,
player,201510110gnb,ram,DonaAa00,tackles_assists,1,,,,,
player,201510110gnb,ram,DonaAa00,tackles_loss,0,,,,,
player,201510110gnb,ram,DonaAa00,qb_hits,0,,,,,
player,201510110gnb,ram,DonaAa00,fumbles_rec,0,,,,,
player,201510110gnb,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,DonaAa00,fumbles_forced,0,,,,,
player,201510110gnb,ram,HayeWi99,def_int,0,,,,,
player,201510110gnb,ram,HayeWi99,def_int_yds,0,,,,,
player,201510110gnb,ram,HayeWi99,def_int_td,0,,,,,
player,201510110gnb,ram,HayeWi99,def_int_long,0,,,,,
player,201510110gnb,ram,HayeWi99,pass_defended,0,,,,,
player,201510110gnb,ram,HayeWi99,sacks,0.0,,,,,
player,201510110gnb,ram,HayeWi99,tackles_combined,3,,,,,
player,201510110gnb,ram,HayeWi99,tackles_solo,2,,,,,
player,201510110gnb,ram,HayeWi99,tackles_assists,1,,,,,
player,201510110gnb,ram,HayeWi99,tackles_loss,0,,,,,
player,201510110gnb,ram,HayeWi99,qb_hits,0,,,,,
player,201510110gnb,ram,HayeWi99,fumbles_rec,0,,,,,
player,201510110gnb,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,HayeWi99,fumbles_forced,0,,,,,
player,201510110gnb,ram,McLeRo00,def_int,0,,,,,
player,201510110gnb,ram,McLeRo00,def_int_yds,0,,,,,
player,201510110gnb,ram,McLeRo00,def_int_td,0,,,,,
player,201510110gnb,ram,McLeRo00,def_int_long,0,,,,,
player,201510110gnb,ram,McLeRo00,pass_defended,0,,,,,
player,201510110gnb,ram,McLeRo00,sacks,0.0,,,,,
player,201510110gnb,ram,McLeRo00,tackles_combined,3,,,,,
player,201510110gnb,ram,McLeRo00,tackles_solo,3,,,,,
player,201510110gnb,ram,McLeRo00,tackles_assists,0,,,,,
player,201510110gnb,ram,McLeRo00,tackles_loss,0,,,,,
player,201510110gnb,ram,McLeRo00,qb_hits,0,,,,,
player,201510110gnb,ram,McLeRo00,fumbles_rec,0,,,,,
player,201510110gnb,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,McLeRo00,fumbles_forced,0,,,,,
player,201510110gnb,ram,BateDa00,def_int,0,,,,,
player,201510110gnb,ram,BateDa00,def_int_yds,0,,,,,
player,201510110gnb,ram,BateDa00,def_int_td,0,,,,,
player,201510110gnb,ram,BateDa00,def_int_long,0,,,,,
player,201510110gnb,ram,BateDa00,pass_defended,0,,,,,
player,201510110gnb,ram,BateDa00,sacks,0.0,,,,,
player,201510110gnb,ram,BateDa00,tackles_combined,1,,,,,
player,201510110gnb,ram,BateDa00,tackles_solo,1,,,,,
player,201510110gnb,ram,BateDa00,tackles_assists,0,,,,,
player,201510110gnb,ram,BateDa00,tackles_loss,0,,,,,
player,201510110gnb,ram,BateDa00,qb_hits,0,,,,,
player,201510110gnb,ram,BateDa00,fumbles_rec,0,,,,,
player,201510110gnb,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,BateDa00,fumbles_forced,0,,,,,
player,201510110gnb,ram,DaviCo02,def_int,0,,,,,
player,201510110gnb,ram,DaviCo02,def_int_yds,0,,,,,
player,201510110gnb,ram,DaviCo02,def_int_td,0,,,,,
player,201510110gnb,ram,DaviCo02,def_int_long,0,,,,,
player,201510110gnb,ram,DaviCo02,pass_defended,0,,,,,
player,201510110gnb,ram,DaviCo02,sacks,0.0,,,,,
player,201510110gnb,ram,DaviCo02,tackles_combined,1,,,,,
player,201510110gnb,ram,DaviCo02,tackles_solo,1,,,,,
player,201510110gnb,ram,DaviCo02,tackles_assists,0,,,,,
player,201510110gnb,ram,DaviCo02,tackles_loss,0,,,,,
player,201510110gnb,ram,DaviCo02,qb_hits,0,,,,,
player,201510110gnb,ram,DaviCo02,fumbles_rec,0,,,,,
player,201510110gnb,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,DaviCo02,fumbles_forced,0,,,,,
player,201510110gnb,ram,FairNi00,def_int,0,,,,,
player,201510110gnb,ram,FairNi00,def_int_yds,0,,,,,
player,201510110gnb,ram,FairNi00,def_int_td,0,,,,,
player,201510110gnb,ram,FairNi00,def_int_long,0,,,,,
player,201510110gnb,ram,FairNi00,pass_defended,1,,,,,
player,201510110gnb,ram,FairNi00,sacks,0.0,,,,,
player,201510110gnb,ram,FairNi00,tackles_combined,1,,,,,
player,201510110gnb,ram,FairNi00,tackles_solo,1,,,,,
player,201510110gnb,ram,FairNi00,tackles_assists,0,,,,,
player,201510110gnb,ram,FairNi00,tackles_loss,0,,,,,
player,201510110gnb,ram,FairNi00,qb_hits,0,,,,,
player,201510110gnb,ram,FairNi00,fumbles_rec,0,,,,,
player,201510110gnb,ram,FairNi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,FairNi00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,FairNi00,fumbles_forced,0,,,,,
player,201510110gnb,ram,HarkCo00,def_int,0,,,,,
player,201510110gnb,ram,HarkCo00,def_int_yds,0,,,,,
player,201510110gnb,ram,HarkCo00,def_int_td,0,,,,,
player,201510110gnb,ram,HarkCo00,def_int_long,0,,,,,
player,201510110gnb,ram,HarkCo00,pass_defended,0,,,,,
player,201510110gnb,ram,HarkCo00,sacks,0.0,,,,,
player,201510110gnb,ram,HarkCo00,tackles_combined,1,,,,,
player,201510110gnb,ram,HarkCo00,tackles_solo,1,,,,,
player,201510110gnb,ram,HarkCo00,tackles_assists,0,,,,,
player,201510110gnb,ram,HarkCo00,tackles_loss,0,,,,,
player,201510110gnb,ram,HarkCo00,qb_hits,0,,,,,
player,201510110gnb,ram,HarkCo00,fumbles_rec,0,,,,,
player,201510110gnb,ram,HarkCo00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,HarkCo00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,HarkCo00,fumbles_forced,0,,,,,
player,201510110gnb,ram,SimsEu99,def_int,0,,,,,
player,201510110gnb,ram,SimsEu99,def_int_yds,0,,,,,
player,201510110gnb,ram,SimsEu99,def_int_td,0,,,,,
player,201510110gnb,ram,SimsEu99,def_int_long,0,,,,,
player,201510110gnb,ram,SimsEu99,pass_defended,0,,,,,
player,201510110gnb,ram,SimsEu99,sacks,0.0,,,,,
player,201510110gnb,ram,SimsEu99,tackles_combined,1,,,,,
player,201510110gnb,ram,SimsEu99,tackles_solo,1,,,,,
player,201510110gnb,ram,SimsEu99,tackles_assists,0,,,,,
player,201510110gnb,ram,SimsEu99,tackles_loss,0,,,,,
player,201510110gnb,ram,SimsEu99,qb_hits,0,,,,,
player,201510110gnb,ram,SimsEu99,fumbles_rec,0,,,,,
player,201510110gnb,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,SimsEu99,fumbles_forced,0,,,,,
player,201510110gnb,ram,MasoTr00,def_int,0,,,,,
player,201510110gnb,ram,MasoTr00,def_int_yds,0,,,,,
player,201510110gnb,ram,MasoTr00,def_int_td,0,,,,,
player,201510110gnb,ram,MasoTr00,def_int_long,0,,,,,
player,201510110gnb,ram,MasoTr00,pass_defended,0,,,,,
player,201510110gnb,ram,MasoTr00,sacks,0.0,,,,,
player,201510110gnb,ram,MasoTr00,tackles_combined,0,,,,,
player,201510110gnb,ram,MasoTr00,tackles_solo,0,,,,,
player,201510110gnb,ram,MasoTr00,tackles_assists,0,,,,,
player,201510110gnb,ram,MasoTr00,tackles_loss,,,,,,
player,201510110gnb,ram,MasoTr00,qb_hits,,,,,,
player,201510110gnb,ram,MasoTr00,fumbles_rec,1,,,,,
player,201510110gnb,ram,MasoTr00,fumbles_rec_yds,0,,,,,
player,201510110gnb,ram,MasoTr00,fumbles_rec_td,0,,,,,
player,201510110gnb,ram,MasoTr00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,RollQu00,def_int,2,,,,,
player,201510110gnb,gnb,RollQu00,def_int_yds,48,,,,,
player,201510110gnb,gnb,RollQu00,def_int_td,1,,,,,
player,201510110gnb,gnb,RollQu00,def_int_long,45,,,,,
player,201510110gnb,gnb,RollQu00,pass_defended,2,,,,,
player,201510110gnb,gnb,RollQu00,sacks,0.0,,,,,
player,201510110gnb,gnb,RollQu00,tackles_combined,2,,,,,
player,201510110gnb,gnb,RollQu00,tackles_solo,2,,,,,
player,201510110gnb,gnb,RollQu00,tackles_assists,0,,,,,
player,201510110gnb,gnb,RollQu00,tackles_loss,0,,,,,
player,201510110gnb,gnb,RollQu00,qb_hits,0,,,,,
player,201510110gnb,gnb,RollQu00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,RollQu00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,ClinHa00,def_int,1,,,,,
player,201510110gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201510110gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201510110gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201510110gnb,gnb,ClinHa00,pass_defended,1,,,,,
player,201510110gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201510110gnb,gnb,ClinHa00,tackles_combined,6,,,,,
player,201510110gnb,gnb,ClinHa00,tackles_solo,6,,,,,
player,201510110gnb,gnb,ClinHa00,tackles_assists,0,,,,,
player,201510110gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201510110gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201510110gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,HydeMi00,def_int,1,,,,,
player,201510110gnb,gnb,HydeMi00,def_int_yds,2,,,,,
player,201510110gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201510110gnb,gnb,HydeMi00,def_int_long,2,,,,,
player,201510110gnb,gnb,HydeMi00,pass_defended,2,,,,,
player,201510110gnb,gnb,HydeMi00,sacks,0.0,,,,,
player,201510110gnb,gnb,HydeMi00,tackles_combined,6,,,,,
player,201510110gnb,gnb,HydeMi00,tackles_solo,6,,,,,
player,201510110gnb,gnb,HydeMi00,tackles_assists,0,,,,,
player,201510110gnb,gnb,HydeMi00,tackles_loss,0,,,,,
player,201510110gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201510110gnb,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,MattCl99,def_int,0,,,,,
player,201510110gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201510110gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201510110gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201510110gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201510110gnb,gnb,MattCl99,sacks,1.5,,,,,
player,201510110gnb,gnb,MattCl99,tackles_combined,5,,,,,
player,201510110gnb,gnb,MattCl99,tackles_solo,3,,,,,
player,201510110gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201510110gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201510110gnb,gnb,MattCl99,qb_hits,4,,,,,
player,201510110gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201510110gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201510110gnb,gnb,PeppJu99,def_int,0,,,,,
player,201510110gnb,gnb,PeppJu99,def_int_yds,0,,,,,
player,201510110gnb,gnb,PeppJu99,def_int_td,0,,,,,
player,201510110gnb,gnb,PeppJu99,def_int_long,0,,,,,
player,201510110gnb,gnb,PeppJu99,pass_defended,0,,,,,
player,201510110gnb,gnb,PeppJu99,sacks,1.0,,,,,
player,201510110gnb,gnb,PeppJu99,tackles_combined,2,,,,,
player,201510110gnb,gnb,PeppJu99,tackles_solo,2,,,,,
player,201510110gnb,gnb,PeppJu99,tackles_assists,0,,,,,
player,201510110gnb,gnb,PeppJu99,tackles_loss,0,,,,,
player,201510110gnb,gnb,PeppJu99,qb_hits,3,,,,,
player,201510110gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201510110gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,PeppJu99,fumbles_forced,1,,,,,
player,201510110gnb,gnb,PerrNi00,def_int,0,,,,,
player,201510110gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201510110gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201510110gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201510110gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201510110gnb,gnb,PerrNi00,sacks,0.5,,,,,
player,201510110gnb,gnb,PerrNi00,tackles_combined,2,,,,,
player,201510110gnb,gnb,PerrNi00,tackles_solo,0,,,,,
player,201510110gnb,gnb,PerrNi00,tackles_assists,2,,,,,
player,201510110gnb,gnb,PerrNi00,tackles_loss,0,,,,,
player,201510110gnb,gnb,PerrNi00,qb_hits,1,,,,,
player,201510110gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,DaniMi00,def_int,0,,,,,
player,201510110gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201510110gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201510110gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201510110gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201510110gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201510110gnb,gnb,DaniMi00,tackles_combined,8,,,,,
player,201510110gnb,gnb,DaniMi00,tackles_solo,7,,,,,
player,201510110gnb,gnb,DaniMi00,tackles_assists,1,,,,,
player,201510110gnb,gnb,DaniMi00,tackles_loss,1,,,,,
player,201510110gnb,gnb,DaniMi00,qb_hits,0,,,,,
player,201510110gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,PalmNa01,def_int,0,,,,,
player,201510110gnb,gnb,PalmNa01,def_int_yds,0,,,,,
player,201510110gnb,gnb,PalmNa01,def_int_td,0,,,,,
player,201510110gnb,gnb,PalmNa01,def_int_long,0,,,,,
player,201510110gnb,gnb,PalmNa01,pass_defended,0,,,,,
player,201510110gnb,gnb,PalmNa01,sacks,0.0,,,,,
player,201510110gnb,gnb,PalmNa01,tackles_combined,5,,,,,
player,201510110gnb,gnb,PalmNa01,tackles_solo,3,,,,,
player,201510110gnb,gnb,PalmNa01,tackles_assists,2,,,,,
player,201510110gnb,gnb,PalmNa01,tackles_loss,0,,,,,
player,201510110gnb,gnb,PalmNa01,qb_hits,0,,,,,
player,201510110gnb,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201510110gnb,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201510110gnb,gnb,RandDa00,def_int,0,,,,,
player,201510110gnb,gnb,RandDa00,def_int_yds,0,,,,,
player,201510110gnb,gnb,RandDa00,def_int_td,0,,,,,
player,201510110gnb,gnb,RandDa00,def_int_long,0,,,,,
player,201510110gnb,gnb,RandDa00,pass_defended,0,,,,,
player,201510110gnb,gnb,RandDa00,sacks,0.0,,,,,
player,201510110gnb,gnb,RandDa00,tackles_combined,4,,,,,
player,201510110gnb,gnb,RandDa00,tackles_solo,4,,,,,
player,201510110gnb,gnb,RandDa00,tackles_assists,0,,,,,
player,201510110gnb,gnb,RandDa00,tackles_loss,0,,,,,
player,201510110gnb,gnb,RandDa00,qb_hits,0,,,,,
player,201510110gnb,gnb,RandDa00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,RandDa00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,BanjCh00,def_int,0,,,,,
player,201510110gnb,gnb,BanjCh00,def_int_yds,0,,,,,
player,201510110gnb,gnb,BanjCh00,def_int_td,0,,,,,
player,201510110gnb,gnb,BanjCh00,def_int_long,0,,,,,
player,201510110gnb,gnb,BanjCh00,pass_defended,0,,,,,
player,201510110gnb,gnb,BanjCh00,sacks,0.0,,,,,
player,201510110gnb,gnb,BanjCh00,tackles_combined,3,,,,,
player,201510110gnb,gnb,BanjCh00,tackles_solo,3,,,,,
player,201510110gnb,gnb,BanjCh00,tackles_assists,0,,,,,
player,201510110gnb,gnb,BanjCh00,tackles_loss,0,,,,,
player,201510110gnb,gnb,BanjCh00,qb_hits,0,,,,,
player,201510110gnb,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,ElliJa02,def_int,0,,,,,
player,201510110gnb,gnb,ElliJa02,def_int_yds,0,,,,,
player,201510110gnb,gnb,ElliJa02,def_int_td,0,,,,,
player,201510110gnb,gnb,ElliJa02,def_int_long,0,,,,,
player,201510110gnb,gnb,ElliJa02,pass_defended,0,,,,,
player,201510110gnb,gnb,ElliJa02,sacks,0.0,,,,,
player,201510110gnb,gnb,ElliJa02,tackles_combined,3,,,,,
player,201510110gnb,gnb,ElliJa02,tackles_solo,3,,,,,
player,201510110gnb,gnb,ElliJa02,tackles_assists,0,,,,,
player,201510110gnb,gnb,ElliJa02,tackles_loss,0,,,,,
player,201510110gnb,gnb,ElliJa02,qb_hits,0,,,,,
player,201510110gnb,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201510110gnb,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201510110gnb,gnb,GuioLe99,def_int,0,,,,,
player,201510110gnb,gnb,GuioLe99,def_int_yds,0,,,,,
player,201510110gnb,gnb,GuioLe99,def_int_td,0,,,,,
player,201510110gnb,gnb,GuioLe99,def_int_long,0,,,,,
player,201510110gnb,gnb,GuioLe99,pass_defended,0,,,,,
player,201510110gnb,gnb,GuioLe99,sacks,0.0,,,,,
player,201510110gnb,gnb,GuioLe99,tackles_combined,3,,,,,
player,201510110gnb,gnb,GuioLe99,tackles_solo,2,,,,,
player,201510110gnb,gnb,GuioLe99,tackles_assists,1,,,,,
player,201510110gnb,gnb,GuioLe99,tackles_loss,0,,,,,
player,201510110gnb,gnb,GuioLe99,qb_hits,0,,,,,
player,201510110gnb,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201510110gnb,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201510110gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201510110gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201510110gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201510110gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201510110gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201510110gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201510110gnb,gnb,RajiBJ99,tackles_combined,3,,,,,
player,201510110gnb,gnb,RajiBJ99,tackles_solo,2,,,,,
player,201510110gnb,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201510110gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201510110gnb,gnb,RajiBJ99,qb_hits,0,,,,,
