game,2015,12,20151129,201511290atl,min,"Minnesota Vikings",20,atl,"Atlanta Falcons",10
player,201511290atl,min,PeteAd01,pass_rating,,,,,,
player,201511290atl,min,PeteAd01,rush_att,29,,,,,
player,201511290atl,min,PeteAd01,rush_yds,158,,,,,
player,201511290atl,min,PeteAd01,rush_td,2,,,,,
player,201511290atl,min,PeteAd01,rush_long,35,,,,,
player,201511290atl,min,PeteAd01,targets,4,,,,,
player,201511290atl,min,PeteAd01,rec,2,,,,,
player,201511290atl,min,PeteAd01,rec_yds,29,,,,,
player,201511290atl,min,PeteAd01,rec_td,0,,,,,
player,201511290atl,min,PeteAd01,rec_long,18,,,,,
player,201511290atl,min,PeteAd01,fumbles,0,,,,,
player,201511290atl,min,PeteAd01,fumbles_lost,0,,,,,
player,201511290atl,min,McKiJe00,pass_cmp,0,,,,,
player,201511290atl,min,McKiJe00,pass_att,0,,,,,
player,201511290atl,min,McKiJe00,pass_yds,0,,,,,
player,201511290atl,min,McKiJe00,pass_td,0,,,,,
player,201511290atl,min,McKiJe00,pass_int,0,,,,,
player,201511290atl,min,McKiJe00,pass_sacked,0,,,,,
player,201511290atl,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201511290atl,min,McKiJe00,pass_long,0,,,,,
player,201511290atl,min,McKiJe00,pass_rating,,,,,,
player,201511290atl,min,McKiJe00,rush_att,5,,,,,
player,201511290atl,min,McKiJe00,rush_yds,33,,,,,
player,201511290atl,min,McKiJe00,rush_td,0,,,,,
player,201511290atl,min,McKiJe00,rush_long,10,,,,,
player,201511290atl,min,McKiJe00,targets,0,,,,,
player,201511290atl,min,McKiJe00,rec,0,,,,,
player,201511290atl,min,McKiJe00,rec_yds,0,,,,,
player,201511290atl,min,McKiJe00,rec_td,0,,,,,
player,201511290atl,min,McKiJe00,rec_long,0,,,,,
player,201511290atl,min,McKiJe00,fumbles,0,,,,,
player,201511290atl,min,McKiJe00,fumbles_lost,0,,,,,
player,201511290atl,min,AsiaMa00,pass_cmp,0,,,,,
player,201511290atl,min,AsiaMa00,pass_att,0,,,,,
player,201511290atl,min,AsiaMa00,pass_yds,0,,,,,
player,201511290atl,min,AsiaMa00,pass_td,0,,,,,
player,201511290atl,min,AsiaMa00,pass_int,0,,,,,
player,201511290atl,min,AsiaMa00,pass_sacked,0,,,,,
player,201511290atl,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201511290atl,min,AsiaMa00,pass_long,0,,,,,
player,201511290atl,min,AsiaMa00,pass_rating,,,,,,
player,201511290atl,min,AsiaMa00,rush_att,1,,,,,
player,201511290atl,min,AsiaMa00,rush_yds,3,,,,,
player,201511290atl,min,AsiaMa00,rush_td,0,,,,,
player,201511290atl,min,AsiaMa00,rush_long,3,,,,,
player,201511290atl,min,AsiaMa00,targets,3,,,,,
player,201511290atl,min,AsiaMa00,rec,3,,,,,
player,201511290atl,min,AsiaMa00,rec_yds,17,,,,,
player,201511290atl,min,AsiaMa00,rec_td,0,,,,,
player,201511290atl,min,AsiaMa00,rec_long,8,,,,,
player,201511290atl,min,AsiaMa00,fumbles,0,,,,,
player,201511290atl,min,AsiaMa00,fumbles_lost,0,,,,,
player,201511290atl,min,RudoKy00,pass_cmp,0,,,,,
player,201511290atl,min,RudoKy00,pass_att,0,,,,,
player,201511290atl,min,RudoKy00,pass_yds,0,,,,,
player,201511290atl,min,RudoKy00,pass_td,0,,,,,
player,201511290atl,min,RudoKy00,pass_int,0,,,,,
player,201511290atl,min,RudoKy00,pass_sacked,0,,,,,
player,201511290atl,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201511290atl,min,RudoKy00,pass_long,0,,,,,
player,201511290atl,min,RudoKy00,pass_rating,,,,,,
player,201511290atl,min,RudoKy00,rush_att,0,,,,,
player,201511290atl,min,RudoKy00,rush_yds,0,,,,,
player,201511290atl,min,RudoKy00,rush_td,0,,,,,
player,201511290atl,min,RudoKy00,rush_long,0,,,,,
player,201511290atl,min,RudoKy00,targets,10,,,,,
player,201511290atl,min,RudoKy00,rec,7,,,,,
player,201511290atl,min,RudoKy00,rec_yds,53,,,,,
player,201511290atl,min,RudoKy00,rec_td,0,,,,,
player,201511290atl,min,RudoKy00,rec_long,13,,,,,
player,201511290atl,min,RudoKy00,fumbles,0,,,,,
player,201511290atl,min,RudoKy00,fumbles_lost,0,,,,,
player,201511290atl,min,DiggSt00,pass_cmp,0,,,,,
player,201511290atl,min,DiggSt00,pass_att,0,,,,,
player,201511290atl,min,DiggSt00,pass_yds,0,,,,,
player,201511290atl,min,DiggSt00,pass_td,0,,,,,
player,201511290atl,min,DiggSt00,pass_int,0,,,,,
player,201511290atl,min,DiggSt00,pass_sacked,0,,,,,
player,201511290atl,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201511290atl,min,DiggSt00,pass_long,0,,,,,
player,201511290atl,min,DiggSt00,pass_rating,,,,,,
player,201511290atl,min,DiggSt00,rush_att,0,,,,,
player,201511290atl,min,DiggSt00,rush_yds,0,,,,,
player,201511290atl,min,DiggSt00,rush_td,0,,,,,
player,201511290atl,min,DiggSt00,rush_long,0,,,,,
player,201511290atl,min,DiggSt00,targets,4,,,,,
player,201511290atl,min,DiggSt00,rec,4,,,,,
player,201511290atl,min,DiggSt00,rec_yds,31,,,,,
player,201511290atl,min,DiggSt00,rec_td,0,,,,,
player,201511290atl,min,DiggSt00,rec_long,16,,,,,
player,201511290atl,min,DiggSt00,fumbles,0,,,,,
player,201511290atl,min,DiggSt00,fumbles_lost,0,,,,,
player,201511290atl,min,ElliRh00,pass_cmp,0,,,,,
player,201511290atl,min,ElliRh00,pass_att,0,,,,,
player,201511290atl,min,ElliRh00,pass_yds,0,,,,,
player,201511290atl,min,ElliRh00,pass_td,0,,,,,
player,201511290atl,min,ElliRh00,pass_int,0,,,,,
player,201511290atl,min,ElliRh00,pass_sacked,0,,,,,
player,201511290atl,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201511290atl,min,ElliRh00,pass_long,0,,,,,
player,201511290atl,min,ElliRh00,pass_rating,,,,,,
player,201511290atl,min,ElliRh00,rush_att,0,,,,,
player,201511290atl,min,ElliRh00,rush_yds,0,,,,,
player,201511290atl,min,ElliRh00,rush_td,0,,,,,
player,201511290atl,min,ElliRh00,rush_long,0,,,,,
player,201511290atl,min,ElliRh00,targets,2,,,,,
player,201511290atl,min,ElliRh00,rec,1,,,,,
player,201511290atl,min,ElliRh00,rec_yds,23,,,,,
player,201511290atl,min,ElliRh00,rec_td,0,,,,,
player,201511290atl,min,ElliRh00,rec_long,23,,,,,
player,201511290atl,min,ElliRh00,fumbles,0,,,,,
player,201511290atl,min,ElliRh00,fumbles_lost,0,,,,,
player,201511290atl,min,WrigJa02,pass_cmp,0,,,,,
player,201511290atl,min,WrigJa02,pass_att,0,,,,,
player,201511290atl,min,WrigJa02,pass_yds,0,,,,,
player,201511290atl,min,WrigJa02,pass_td,0,,,,,
player,201511290atl,min,WrigJa02,pass_int,0,,,,,
player,201511290atl,min,WrigJa02,pass_sacked,0,,,,,
player,201511290atl,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201511290atl,min,WrigJa02,pass_long,0,,,,,
player,201511290atl,min,WrigJa02,pass_rating,,,,,,
player,201511290atl,min,WrigJa02,rush_att,0,,,,,
player,201511290atl,min,WrigJa02,rush_yds,0,,,,,
player,201511290atl,min,WrigJa02,rush_td,0,,,,,
player,201511290atl,min,WrigJa02,rush_long,0,,,,,
player,201511290atl,min,WrigJa02,targets,2,,,,,
player,201511290atl,min,WrigJa02,rec,2,,,,,
player,201511290atl,min,WrigJa02,rec_yds,13,,,,,
player,201511290atl,min,WrigJa02,rec_td,0,,,,,
player,201511290atl,min,WrigJa02,rec_long,8,,,,,
player,201511290atl,min,WrigJa02,fumbles,0,,,,,
player,201511290atl,min,WrigJa02,fumbles_lost,0,,,,,
player,201511290atl,min,LineZa01,pass_cmp,0,,,,,
player,201511290atl,min,LineZa01,pass_att,0,,,,,
player,201511290atl,min,LineZa01,pass_yds,0,,,,,
player,201511290atl,min,LineZa01,pass_td,0,,,,,
player,201511290atl,min,LineZa01,pass_int,0,,,,,
player,201511290atl,min,LineZa01,pass_sacked,0,,,,,
player,201511290atl,min,LineZa01,pass_sacked_yds,0,,,,,
player,201511290atl,min,LineZa01,pass_long,0,,,,,
player,201511290atl,min,LineZa01,pass_rating,,,,,,
player,201511290atl,min,LineZa01,rush_att,0,,,,,
player,201511290atl,min,LineZa01,rush_yds,0,,,,,
player,201511290atl,min,LineZa01,rush_td,0,,,,,
player,201511290atl,min,LineZa01,rush_long,0,,,,,
player,201511290atl,min,LineZa01,targets,2,,,,,
player,201511290atl,min,LineZa01,rec,1,,,,,
player,201511290atl,min,LineZa01,rec_yds,8,,,,,
player,201511290atl,min,LineZa01,rec_td,0,,,,,
player,201511290atl,min,LineZa01,rec_long,8,,,,,
player,201511290atl,min,LineZa01,fumbles,0,,,,,
player,201511290atl,min,LineZa01,fumbles_lost,0,,,,,
player,201511290atl,atl,RyanMa00,pass_cmp,22,,,,,
player,201511290atl,atl,RyanMa00,pass_att,31,,,,,
player,201511290atl,atl,RyanMa00,pass_yds,230,,,,,
player,201511290atl,atl,RyanMa00,pass_td,1,,,,,
player,201511290atl,atl,RyanMa00,pass_int,2,,,,,
player,201511290atl,atl,RyanMa00,pass_sacked,2,,,,,
player,201511290atl,atl,RyanMa00,pass_sacked_yds,17,,,,,
player,201511290atl,atl,RyanMa00,pass_long,22,,,,,
player,201511290atl,atl,RyanMa00,pass_rating,76.0,,,,,
player,201511290atl,atl,RyanMa00,rush_att,1,,,,,
player,201511290atl,atl,RyanMa00,rush_yds,-1,,,,,
player,201511290atl,atl,RyanMa00,rush_td,0,,,,,
player,201511290atl,atl,RyanMa00,rush_long,-1,,,,,
player,201511290atl,atl,RyanMa00,targets,0,,,,,
player,201511290atl,atl,RyanMa00,rec,0,,,,,
player,201511290atl,atl,RyanMa00,rec_yds,0,,,,,
player,201511290atl,atl,RyanMa00,rec_td,0,,,,,
player,201511290atl,atl,RyanMa00,rec_long,0,,,,,
player,201511290atl,atl,RyanMa00,fumbles,1,,,,,
player,201511290atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201511290atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201511290atl,atl,ColeTe01,pass_att,0,,,,,
player,201511290atl,atl,ColeTe01,pass_yds,0,,,,,
player,201511290atl,atl,ColeTe01,pass_td,0,,,,,
player,201511290atl,atl,ColeTe01,pass_int,0,,,,,
player,201511290atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201511290atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201511290atl,atl,ColeTe01,pass_long,0,,,,,
player,201511290atl,atl,ColeTe01,pass_rating,,,,,,
player,201511290atl,atl,ColeTe01,rush_att,18,,,,,
player,201511290atl,atl,ColeTe01,rush_yds,110,,,,,
player,201511290atl,atl,ColeTe01,rush_td,0,,,,,
player,201511290atl,atl,ColeTe01,rush_long,46,,,,,
player,201511290atl,atl,ColeTe01,targets,2,,,,,
player,201511290atl,atl,ColeTe01,rec,0,,,,,
player,201511290atl,atl,ColeTe01,rec_yds,0,,,,,
player,201511290atl,atl,ColeTe01,rec_td,0,,,,,
player,201511290atl,atl,ColeTe01,rec_long,0,,,,,
player,201511290atl,atl,ColeTe01,fumbles,1,,,,,
player,201511290atl,atl,ColeTe01,fumbles_lost,1,,,,,
player,201511290atl,atl,WardTe00,pass_cmp,0,,,,,
player,201511290atl,atl,WardTe00,pass_att,0,,,,,
player,201511290atl,atl,WardTe00,pass_yds,0,,,,,
player,201511290atl,atl,WardTe00,pass_td,0,,,,,
player,201511290atl,atl,WardTe00,pass_int,0,,,,,
player,201511290atl,atl,WardTe00,pass_sacked,0,,,,,
player,201511290atl,atl,WardTe00,pass_sacked_yds,0,,,,,
player,201511290atl,atl,WardTe00,pass_long,0,,,,,
player,201511290atl,atl,WardTe00,pass_rating,,,,,,
player,201511290atl,atl,WardTe00,rush_att,5,,,,,
player,201511290atl,atl,WardTe00,rush_yds,7,,,,,
player,201511290atl,atl,WardTe00,rush_td,0,,,,,
player,201511290atl,atl,WardTe00,rush_long,6,,,,,
player,201511290atl,atl,WardTe00,targets,2,,,,,
player,201511290atl,atl,WardTe00,rec,1,,,,,
player,201511290atl,atl,WardTe00,rec_yds,8,,,,,
player,201511290atl,atl,WardTe00,rec_td,0,,,,,
player,201511290atl,atl,WardTe00,rec_long,8,,,,,
player,201511290atl,atl,WardTe00,fumbles,0,,,,,
player,201511290atl,atl,WardTe00,fumbles_lost,0,,,,,
player,201511290atl,atl,TammJa00,pass_cmp,0,,,,,
player,201511290atl,atl,TammJa00,pass_att,0,,,,,
player,201511290atl,atl,TammJa00,pass_yds,0,,,,,
player,201511290atl,atl,TammJa00,pass_td,0,,,,,
player,201511290atl,atl,TammJa00,pass_int,0,,,,,
player,201511290atl,atl,TammJa00,pass_sacked,0,,,,,
player,201511290atl,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201511290atl,atl,TammJa00,pass_long,0,,,,,
player,201511290atl,atl,TammJa00,pass_rating,,,,,,
player,201511290atl,atl,TammJa00,rush_att,0,,,,,
player,201511290atl,atl,TammJa00,rush_yds,0,,,,,
player,201511290atl,atl,TammJa00,rush_td,0,,,,,
player,201511290atl,atl,TammJa00,rush_long,0,,,,,
player,201511290atl,atl,TammJa00,targets,6,,,,,
player,201511290atl,atl,TammJa00,rec,5,,,,,
player,201511290atl,atl,TammJa00,rec_yds,69,,,,,
player,201511290atl,atl,TammJa00,rec_td,0,,,,,
player,201511290atl,atl,TammJa00,rec_long,22,,,,,
player,201511290atl,atl,TammJa00,fumbles,0,,,,,
player,201511290atl,atl,TammJa00,fumbles_lost,0,,,,,
player,201511290atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201511290atl,atl,WhitRo00,pass_att,0,,,,,
player,201511290atl,atl,WhitRo00,pass_yds,0,,,,,
player,201511290atl,atl,WhitRo00,pass_td,0,,,,,
player,201511290atl,atl,WhitRo00,pass_int,0,,,,,
player,201511290atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201511290atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201511290atl,atl,WhitRo00,pass_long,0,,,,,
player,201511290atl,atl,WhitRo00,pass_rating,,,,,,
player,201511290atl,atl,WhitRo00,rush_att,0,,,,,
player,201511290atl,atl,WhitRo00,rush_yds,0,,,,,
player,201511290atl,atl,WhitRo00,rush_td,0,,,,,
player,201511290atl,atl,WhitRo00,rush_long,0,,,,,
player,201511290atl,atl,WhitRo00,targets,8,,,,,
player,201511290atl,atl,WhitRo00,rec,6,,,,,
player,201511290atl,atl,WhitRo00,rec_yds,60,,,,,
player,201511290atl,atl,WhitRo00,rec_td,0,,,,,
player,201511290atl,atl,WhitRo00,rec_long,20,,,,,
player,201511290atl,atl,WhitRo00,fumbles,0,,,,,
player,201511290atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201511290atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201511290atl,atl,JoneJu02,pass_att,0,,,,,
player,201511290atl,atl,JoneJu02,pass_yds,0,,,,,
player,201511290atl,atl,JoneJu02,pass_td,0,,,,,
player,201511290atl,atl,JoneJu02,pass_int,0,,,,,
player,201511290atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201511290atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201511290atl,atl,JoneJu02,pass_long,0,,,,,
player,201511290atl,atl,JoneJu02,pass_rating,,,,,,
player,201511290atl,atl,JoneJu02,rush_att,0,,,,,
player,201511290atl,atl,JoneJu02,rush_yds,0,,,,,
player,201511290atl,atl,JoneJu02,rush_td,0,,,,,
player,201511290atl,atl,JoneJu02,rush_long,0,,,,,
player,201511290atl,atl,JoneJu02,targets,7,,,,,
player,201511290atl,atl,JoneJu02,rec,5,,,,,
player,201511290atl,atl,JoneJu02,rec_yds,56,,,,,
player,201511290atl,atl,JoneJu02,rec_td,0,,,,,
player,201511290atl,atl,JoneJu02,rec_long,19,,,,,
player,201511290atl,atl,JoneJu02,fumbles,0,,,,,
player,201511290atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201511290atl,atl,HardJu00,pass_cmp,0,,,,,
player,201511290atl,atl,HardJu00,pass_att,0,,,,,
player,201511290atl,atl,HardJu00,pass_yds,0,,,,,
player,201511290atl,atl,HardJu00,pass_td,0,,,,,
player,201511290atl,atl,HardJu00,pass_int,0,,,,,
player,201511290atl,atl,HardJu00,pass_sacked,0,,,,,
player,201511290atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201511290atl,atl,HardJu00,pass_long,0,,,,,
player,201511290atl,atl,HardJu00,pass_rating,,,,,,
player,201511290atl,atl,HardJu00,rush_att,0,,,,,
player,201511290atl,atl,HardJu00,rush_yds,0,,,,,
player,201511290atl,atl,HardJu00,rush_td,0,,,,,
player,201511290atl,atl,HardJu00,rush_long,0,,,,,
player,201511290atl,atl,HardJu00,targets,2,,,,,
player,201511290atl,atl,HardJu00,rec,2,,,,,
player,201511290atl,atl,HardJu00,rec_yds,21,,,,,
player,201511290atl,atl,HardJu00,rec_td,0,,,,,
player,201511290atl,atl,HardJu00,rec_long,11,,,,,
player,201511290atl,atl,HardJu00,fumbles,0,,,,,
player,201511290atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201511290atl,atl,WillNi02,pass_cmp,0,,,,,
player,201511290atl,atl,WillNi02,pass_att,0,,,,,
player,201511290atl,atl,WillNi02,pass_yds,0,,,,,
player,201511290atl,atl,WillNi02,pass_td,0,,,,,
player,201511290atl,atl,WillNi02,pass_int,0,,,,,
player,201511290atl,atl,WillNi02,pass_sacked,0,,,,,
player,201511290atl,atl,WillNi02,pass_sacked_yds,0,,,,,
player,201511290atl,atl,WillNi02,pass_long,0,,,,,
player,201511290atl,atl,WillNi02,pass_rating,,,,,,
player,201511290atl,atl,WillNi02,rush_att,0,,,,,
player,201511290atl,atl,WillNi02,rush_yds,0,,,,,
player,201511290atl,atl,WillNi02,rush_td,0,,,,,
player,201511290atl,atl,WillNi02,rush_long,0,,,,,
player,201511290atl,atl,WillNi02,targets,4,,,,,
player,201511290atl,atl,WillNi02,rec,3,,,,,
player,201511290atl,atl,WillNi02,rec_yds,16,,,,,
player,201511290atl,atl,WillNi02,rec_td,1,,,,,
player,201511290atl,atl,WillNi02,rec_long,11,,,,,
player,201511290atl,atl,WillNi02,fumbles,0,,,,,
player,201511290atl,atl,WillNi02,fumbles_lost,0,,,,,
player,201511290atl,min,MunnCa99,def_int,1,,,,,
player,201511290atl,min,MunnCa99,def_int_yds,-2,,,,,
player,201511290atl,min,MunnCa99,def_int_td,0,,,,,
player,201511290atl,min,MunnCa99,def_int_long,-2,,,,,
player,201511290atl,min,MunnCa99,pass_defended,1,,,,,
player,201511290atl,min,MunnCa99,sacks,0.0,,,,,
player,201511290atl,min,MunnCa99,tackles_combined,3,,,,,
player,201511290atl,min,MunnCa99,tackles_solo,2,,,,,
player,201511290atl,min,MunnCa99,tackles_assists,1,,,,,
player,201511290atl,min,MunnCa99,tackles_loss,0,,,,,
player,201511290atl,min,MunnCa99,qb_hits,0,,,,,
player,201511290atl,min,MunnCa99,fumbles_rec,0,,,,,
player,201511290atl,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201511290atl,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201511290atl,min,MunnCa99,fumbles_forced,0,,,,,
player,201511290atl,min,NewmTe20,def_int,1,,,,,
player,201511290atl,min,NewmTe20,def_int_yds,0,,,,,
player,201511290atl,min,NewmTe20,def_int_td,0,,,,,
player,201511290atl,min,NewmTe20,def_int_long,0,,,,,
player,201511290atl,min,NewmTe20,pass_defended,2,,,,,
player,201511290atl,min,NewmTe20,sacks,0.0,,,,,
player,201511290atl,min,NewmTe20,tackles_combined,2,,,,,
player,201511290atl,min,NewmTe20,tackles_solo,1,,,,,
player,201511290atl,min,NewmTe20,tackles_assists,1,,,,,
player,201511290atl,min,NewmTe20,tackles_loss,0,,,,,
player,201511290atl,min,NewmTe20,qb_hits,0,,,,,
player,201511290atl,min,NewmTe20,fumbles_rec,0,,,,,
player,201511290atl,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201511290atl,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201511290atl,min,NewmTe20,fumbles_forced,0,,,,,
player,201511290atl,min,BarrAn00,def_int,0,,,,,
player,201511290atl,min,BarrAn00,def_int_yds,0,,,,,
player,201511290atl,min,BarrAn00,def_int_td,0,,,,,
player,201511290atl,min,BarrAn00,def_int_long,0,,,,,
player,201511290atl,min,BarrAn00,pass_defended,1,,,,,
player,201511290atl,min,BarrAn00,sacks,1.0,,,,,
player,201511290atl,min,BarrAn00,tackles_combined,8,,,,,
player,201511290atl,min,BarrAn00,tackles_solo,7,,,,,
player,201511290atl,min,BarrAn00,tackles_assists,1,,,,,
player,201511290atl,min,BarrAn00,tackles_loss,1,,,,,
player,201511290atl,min,BarrAn00,qb_hits,1,,,,,
player,201511290atl,min,BarrAn00,fumbles_rec,0,,,,,
player,201511290atl,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201511290atl,min,BarrAn00,fumbles_forced,2,,,,,
player,201511290atl,min,GrifEv99,def_int,0,,,,,
player,201511290atl,min,GrifEv99,def_int_yds,0,,,,,
player,201511290atl,min,GrifEv99,def_int_td,0,,,,,
player,201511290atl,min,GrifEv99,def_int_long,0,,,,,
player,201511290atl,min,GrifEv99,pass_defended,0,,,,,
player,201511290atl,min,GrifEv99,sacks,1.0,,,,,
player,201511290atl,min,GrifEv99,tackles_combined,1,,,,,
player,201511290atl,min,GrifEv99,tackles_solo,1,,,,,
player,201511290atl,min,GrifEv99,tackles_assists,0,,,,,
player,201511290atl,min,GrifEv99,tackles_loss,1,,,,,
player,201511290atl,min,GrifEv99,qb_hits,2,,,,,
player,201511290atl,min,GrifEv99,fumbles_rec,0,,,,,
player,201511290atl,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201511290atl,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201511290atl,min,GrifEv99,fumbles_forced,0,,,,,
player,201511290atl,min,BlanRo00,def_int,0,,,,,
player,201511290atl,min,BlanRo00,def_int_yds,0,,,,,
player,201511290atl,min,BlanRo00,def_int_td,0,,,,,
player,201511290atl,min,BlanRo00,def_int_long,0,,,,,
player,201511290atl,min,BlanRo00,pass_defended,1,,,,,
player,201511290atl,min,BlanRo00,sacks,0.0,,,,,
player,201511290atl,min,BlanRo00,tackles_combined,9,,,,,
player,201511290atl,min,BlanRo00,tackles_solo,8,,,,,
player,201511290atl,min,BlanRo00,tackles_assists,1,,,,,
player,201511290atl,min,BlanRo00,tackles_loss,0,,,,,
player,201511290atl,min,BlanRo00,qb_hits,0,,,,,
player,201511290atl,min,BlanRo00,fumbles_rec,0,,,,,
player,201511290atl,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201511290atl,min,BlanRo00,fumbles_forced,0,,,,,
player,201511290atl,min,KendEr00,def_int,0,,,,,
player,201511290atl,min,KendEr00,def_int_yds,0,,,,,
player,201511290atl,min,KendEr00,def_int_td,0,,,,,
player,201511290atl,min,KendEr00,def_int_long,0,,,,,
player,201511290atl,min,KendEr00,pass_defended,0,,,,,
player,201511290atl,min,KendEr00,sacks,0.0,,,,,
player,201511290atl,min,KendEr00,tackles_combined,6,,,,,
player,201511290atl,min,KendEr00,tackles_solo,4,,,,,
player,201511290atl,min,KendEr00,tackles_assists,2,,,,,
player,201511290atl,min,KendEr00,tackles_loss,1,,,,,
player,201511290atl,min,KendEr00,qb_hits,0,,,,,
player,201511290atl,min,KendEr00,fumbles_rec,0,,,,,
player,201511290atl,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,KendEr00,fumbles_rec_td,0,,,,,
player,201511290atl,min,KendEr00,fumbles_forced,0,,,,,
player,201511290atl,min,GreeCh99,def_int,0,,,,,
player,201511290atl,min,GreeCh99,def_int_yds,0,,,,,
player,201511290atl,min,GreeCh99,def_int_td,0,,,,,
player,201511290atl,min,GreeCh99,def_int_long,0,,,,,
player,201511290atl,min,GreeCh99,pass_defended,0,,,,,
player,201511290atl,min,GreeCh99,sacks,0.0,,,,,
player,201511290atl,min,GreeCh99,tackles_combined,5,,,,,
player,201511290atl,min,GreeCh99,tackles_solo,4,,,,,
player,201511290atl,min,GreeCh99,tackles_assists,1,,,,,
