game,2015,5,20151011,201510110atl,was,"Washington Redskins",19,atl,"Atlanta Falcons",25
player,201510110atl,was,RilePe00,sacks,0.0,,,,,
player,201510110atl,was,RilePe00,tackles_combined,5,,,,,
player,201510110atl,was,RilePe00,tackles_solo,4,,,,,
player,201510110atl,was,RilePe00,tackles_assists,1,,,,,
player,201510110atl,was,RilePe00,tackles_loss,0,,,,,
player,201510110atl,was,RilePe00,qb_hits,0,,,,,
player,201510110atl,was,RilePe00,fumbles_rec,0,,,,,
player,201510110atl,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,RilePe00,fumbles_rec_td,0,,,,,
player,201510110atl,was,RilePe00,fumbles_forced,0,,,,,
player,201510110atl,was,MurpTr00,def_int,0,,,,,
player,201510110atl,was,MurpTr00,def_int_yds,0,,,,,
player,201510110atl,was,MurpTr00,def_int_td,0,,,,,
player,201510110atl,was,MurpTr00,def_int_long,0,,,,,
player,201510110atl,was,MurpTr00,pass_defended,0,,,,,
player,201510110atl,was,MurpTr00,sacks,0.0,,,,,
player,201510110atl,was,MurpTr00,tackles_combined,4,,,,,
player,201510110atl,was,MurpTr00,tackles_solo,2,,,,,
player,201510110atl,was,MurpTr00,tackles_assists,2,,,,,
player,201510110atl,was,MurpTr00,tackles_loss,0,,,,,
player,201510110atl,was,MurpTr00,qb_hits,0,,,,,
player,201510110atl,was,MurpTr00,fumbles_rec,0,,,,,
player,201510110atl,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201510110atl,was,MurpTr00,fumbles_forced,0,,,,,
player,201510110atl,was,RobiKe01,def_int,0,,,,,
player,201510110atl,was,RobiKe01,def_int_yds,0,,,,,
player,201510110atl,was,RobiKe01,def_int_td,0,,,,,
player,201510110atl,was,RobiKe01,def_int_long,0,,,,,
player,201510110atl,was,RobiKe01,pass_defended,0,,,,,
player,201510110atl,was,RobiKe01,sacks,0.0,,,,,
player,201510110atl,was,RobiKe01,tackles_combined,4,,,,,
player,201510110atl,was,RobiKe01,tackles_solo,3,,,,,
player,201510110atl,was,RobiKe01,tackles_assists,1,,,,,
player,201510110atl,was,RobiKe01,tackles_loss,0,,,,,
player,201510110atl,was,RobiKe01,qb_hits,0,,,,,
player,201510110atl,was,RobiKe01,fumbles_rec,0,,,,,
player,201510110atl,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201510110atl,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201510110atl,was,RobiKe01,fumbles_forced,0,,,,,
player,201510110atl,was,HatcJa20,def_int,0,,,,,
player,201510110atl,was,HatcJa20,def_int_yds,0,,,,,
player,201510110atl,was,HatcJa20,def_int_td,0,,,,,
player,201510110atl,was,HatcJa20,def_int_long,0,,,,,
player,201510110atl,was,HatcJa20,pass_defended,0,,,,,
player,201510110atl,was,HatcJa20,sacks,0.0,,,,,
player,201510110atl,was,HatcJa20,tackles_combined,3,,,,,
player,201510110atl,was,HatcJa20,tackles_solo,3,,,,,
player,201510110atl,was,HatcJa20,tackles_assists,0,,,,,
player,201510110atl,was,HatcJa20,tackles_loss,0,,,,,
player,201510110atl,was,HatcJa20,qb_hits,1,,,,,
player,201510110atl,was,HatcJa20,fumbles_rec,0,,,,,
player,201510110atl,was,HatcJa20,fumbles_rec_yds,0,,,,,
player,201510110atl,was,HatcJa20,fumbles_rec_td,0,,,,,
player,201510110atl,was,HatcJa20,fumbles_forced,0,,,,,
player,201510110atl,was,JarrKy00,def_int,0,,,,,
player,201510110atl,was,JarrKy00,def_int_yds,0,,,,,
player,201510110atl,was,JarrKy00,def_int_td,0,,,,,
player,201510110atl,was,JarrKy00,def_int_long,0,,,,,
player,201510110atl,was,JarrKy00,pass_defended,1,,,,,
player,201510110atl,was,JarrKy00,sacks,0.0,,,,,
player,201510110atl,was,JarrKy00,tackles_combined,3,,,,,
player,201510110atl,was,JarrKy00,tackles_solo,3,,,,,
player,201510110atl,was,JarrKy00,tackles_assists,0,,,,,
player,201510110atl,was,JarrKy00,tackles_loss,0,,,,,
player,201510110atl,was,JarrKy00,qb_hits,0,,,,,
player,201510110atl,was,JarrKy00,fumbles_rec,0,,,,,
player,201510110atl,was,JarrKy00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,JarrKy00,fumbles_rec_td,0,,,,,
player,201510110atl,was,JarrKy00,fumbles_forced,0,,,,,
player,201510110atl,was,SmitPr00,def_int,0,,,,,
player,201510110atl,was,SmitPr00,def_int_yds,0,,,,,
player,201510110atl,was,SmitPr00,def_int_td,0,,,,,
player,201510110atl,was,SmitPr00,def_int_long,0,,,,,
player,201510110atl,was,SmitPr00,pass_defended,0,,,,,
player,201510110atl,was,SmitPr00,sacks,0.0,,,,,
player,201510110atl,was,SmitPr00,tackles_combined,3,,,,,
player,201510110atl,was,SmitPr00,tackles_solo,3,,,,,
player,201510110atl,was,SmitPr00,tackles_assists,0,,,,,
player,201510110atl,was,SmitPr00,tackles_loss,0,,,,,
player,201510110atl,was,SmitPr00,qb_hits,0,,,,,
player,201510110atl,was,SmitPr00,fumbles_rec,0,,,,,
player,201510110atl,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201510110atl,was,SmitPr00,fumbles_forced,0,,,,,
player,201510110atl,was,CompWi00,def_int,0,,,,,
player,201510110atl,was,CompWi00,def_int_yds,0,,,,,
player,201510110atl,was,CompWi00,def_int_td,0,,,,,
player,201510110atl,was,CompWi00,def_int_long,0,,,,,
player,201510110atl,was,CompWi00,pass_defended,0,,,,,
player,201510110atl,was,CompWi00,sacks,0.0,,,,,
player,201510110atl,was,CompWi00,tackles_combined,2,,,,,
player,201510110atl,was,CompWi00,tackles_solo,2,,,,,
player,201510110atl,was,CompWi00,tackles_assists,0,,,,,
player,201510110atl,was,CompWi00,tackles_loss,0,,,,,
player,201510110atl,was,CompWi00,qb_hits,0,,,,,
player,201510110atl,was,CompWi00,fumbles_rec,1,,,,,
player,201510110atl,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,CompWi00,fumbles_rec_td,0,,,,,
player,201510110atl,was,CompWi00,fumbles_forced,0,,,,,
player,201510110atl,was,JeanRi99,def_int,0,,,,,
player,201510110atl,was,JeanRi99,def_int_yds,0,,,,,
player,201510110atl,was,JeanRi99,def_int_td,0,,,,,
player,201510110atl,was,JeanRi99,def_int_long,0,,,,,
player,201510110atl,was,JeanRi99,pass_defended,0,,,,,
player,201510110atl,was,JeanRi99,sacks,0.0,,,,,
player,201510110atl,was,JeanRi99,tackles_combined,2,,,,,
player,201510110atl,was,JeanRi99,tackles_solo,1,,,,,
player,201510110atl,was,JeanRi99,tackles_assists,1,,,,,
player,201510110atl,was,JeanRi99,tackles_loss,1,,,,,
player,201510110atl,was,JeanRi99,qb_hits,0,,,,,
player,201510110atl,was,JeanRi99,fumbles_rec,0,,,,,
player,201510110atl,was,JeanRi99,fumbles_rec_yds,0,,,,,
player,201510110atl,was,JeanRi99,fumbles_rec_td,0,,,,,
player,201510110atl,was,JeanRi99,fumbles_forced,0,,,,,
player,201510110atl,was,KnigTe99,def_int,0,,,,,
player,201510110atl,was,KnigTe99,def_int_yds,0,,,,,
player,201510110atl,was,KnigTe99,def_int_td,0,,,,,
player,201510110atl,was,KnigTe99,def_int_long,0,,,,,
player,201510110atl,was,KnigTe99,pass_defended,0,,,,,
player,201510110atl,was,KnigTe99,sacks,0.0,,,,,
player,201510110atl,was,KnigTe99,tackles_combined,2,,,,,
player,201510110atl,was,KnigTe99,tackles_solo,2,,,,,
player,201510110atl,was,KnigTe99,tackles_assists,0,,,,,
player,201510110atl,was,KnigTe99,tackles_loss,0,,,,,
player,201510110atl,was,KnigTe99,qb_hits,0,,,,,
player,201510110atl,was,KnigTe99,fumbles_rec,0,,,,,
player,201510110atl,was,KnigTe99,fumbles_rec_yds,0,,,,,
player,201510110atl,was,KnigTe99,fumbles_rec_td,0,,,,,
player,201510110atl,was,KnigTe99,fumbles_forced,0,,,,,
player,201510110atl,was,JohnJe02,def_int,0,,,,,
player,201510110atl,was,JohnJe02,def_int_yds,0,,,,,
player,201510110atl,was,JohnJe02,def_int_td,0,,,,,
player,201510110atl,was,JohnJe02,def_int_long,0,,,,,
player,201510110atl,was,JohnJe02,pass_defended,0,,,,,
player,201510110atl,was,JohnJe02,sacks,0.0,,,,,
player,201510110atl,was,JohnJe02,tackles_combined,1,,,,,
player,201510110atl,was,JohnJe02,tackles_solo,1,,,,,
player,201510110atl,was,JohnJe02,tackles_assists,0,,,,,
player,201510110atl,was,JohnJe02,tackles_loss,0,,,,,
player,201510110atl,was,JohnJe02,qb_hits,0,,,,,
player,201510110atl,was,JohnJe02,fumbles_rec,0,,,,,
player,201510110atl,was,JohnJe02,fumbles_rec_yds,0,,,,,
player,201510110atl,was,JohnJe02,fumbles_rec_td,0,,,,,
player,201510110atl,was,JohnJe02,fumbles_forced,0,,,,,
player,201510110atl,was,PaeaSt00,def_int,0,,,,,
player,201510110atl,was,PaeaSt00,def_int_yds,0,,,,,
player,201510110atl,was,PaeaSt00,def_int_td,0,,,,,
player,201510110atl,was,PaeaSt00,def_int_long,0,,,,,
player,201510110atl,was,PaeaSt00,pass_defended,0,,,,,
player,201510110atl,was,PaeaSt00,sacks,0.0,,,,,
player,201510110atl,was,PaeaSt00,tackles_combined,1,,,,,
player,201510110atl,was,PaeaSt00,tackles_solo,1,,,,,
player,201510110atl,was,PaeaSt00,tackles_assists,0,,,,,
player,201510110atl,was,PaeaSt00,tackles_loss,0,,,,,
player,201510110atl,was,PaeaSt00,qb_hits,1,,,,,
player,201510110atl,was,PaeaSt00,fumbles_rec,0,,,,,
player,201510110atl,was,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,PaeaSt00,fumbles_rec_td,0,,,,,
player,201510110atl,was,PaeaSt00,fumbles_forced,0,,,,,
player,201510110atl,was,SundNi00,def_int,0,,,,,
player,201510110atl,was,SundNi00,def_int_yds,0,,,,,
player,201510110atl,was,SundNi00,def_int_td,0,,,,,
player,201510110atl,was,SundNi00,def_int_long,0,,,,,
player,201510110atl,was,SundNi00,pass_defended,0,,,,,
player,201510110atl,was,SundNi00,sacks,0.0,,,,,
player,201510110atl,was,SundNi00,tackles_combined,1,,,,,
player,201510110atl,was,SundNi00,tackles_solo,1,,,,,
player,201510110atl,was,SundNi00,tackles_assists,0,,,,,
player,201510110atl,was,SundNi00,tackles_loss,0,,,,,
player,201510110atl,was,SundNi00,qb_hits,0,,,,,
player,201510110atl,was,SundNi00,fumbles_rec,0,,,,,
player,201510110atl,was,SundNi00,fumbles_rec_yds,0,,,,,
player,201510110atl,was,SundNi00,fumbles_rec_td,0,,,,,
player,201510110atl,was,SundNi00,fumbles_forced,0,,,,,
player,201510110atl,was,GolsKe20,def_int,0,,,,,
player,201510110atl,was,GolsKe20,def_int_yds,0,,,,,
player,201510110atl,was,GolsKe20,def_int_td,0,,,,,
player,201510110atl,was,GolsKe20,def_int_long,0,,,,,
player,201510110atl,was,GolsKe20,pass_defended,0,,,,,
player,201510110atl,was,GolsKe20,sacks,0.0,,,,,
player,201510110atl,was,GolsKe20,tackles_combined,0,,,,,
player,201510110atl,was,GolsKe20,tackles_solo,0,,,,,
player,201510110atl,was,GolsKe20,tackles_assists,0,,,,,
player,201510110atl,was,GolsKe20,tackles_loss,0,,,,,
player,201510110atl,was,GolsKe20,qb_hits,1,,,,,
player,201510110atl,was,GolsKe20,fumbles_rec,0,,,,,
player,201510110atl,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201510110atl,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201510110atl,was,GolsKe20,fumbles_forced,0,,,,,
player,201510110atl,atl,AlfoRo00,def_int,2,,,,,
player,201510110atl,atl,AlfoRo00,def_int_yds,76,,,,,
player,201510110atl,atl,AlfoRo00,def_int_td,1,,,,,
player,201510110atl,atl,AlfoRo00,def_int_long,59,,,,,
player,201510110atl,atl,AlfoRo00,pass_defended,2,,,,,
player,201510110atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201510110atl,atl,AlfoRo00,tackles_combined,1,,,,,
player,201510110atl,atl,AlfoRo00,tackles_solo,1,,,,,
player,201510110atl,atl,AlfoRo00,tackles_assists,0,,,,,
player,201510110atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201510110atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201510110atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201510110atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201510110atl,atl,StupNa01,def_int,0,,,,,
player,201510110atl,atl,StupNa01,def_int_yds,0,,,,,
player,201510110atl,atl,StupNa01,def_int_td,0,,,,,
player,201510110atl,atl,StupNa01,def_int_long,0,,,,,
player,201510110atl,atl,StupNa01,pass_defended,0,,,,,
player,201510110atl,atl,StupNa01,sacks,1.0,,,,,
player,201510110atl,atl,StupNa01,tackles_combined,4,,,,,
player,201510110atl,atl,StupNa01,tackles_solo,3,,,,,
player,201510110atl,atl,StupNa01,tackles_assists,1,,,,,
player,201510110atl,atl,StupNa01,tackles_loss,0,,,,,
player,201510110atl,atl,StupNa01,qb_hits,1,,,,,
player,201510110atl,atl,StupNa01,fumbles_rec,0,,,,,
player,201510110atl,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201510110atl,atl,StupNa01,fumbles_forced,0,,,,,
player,201510110atl,atl,WorrPa00,def_int,0,,,,,
player,201510110atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201510110atl,atl,WorrPa00,def_int_td,0,,,,,
player,201510110atl,atl,WorrPa00,def_int_long,0,,,,,
player,201510110atl,atl,WorrPa00,pass_defended,0,,,,,
player,201510110atl,atl,WorrPa00,sacks,0.0,,,,,
player,201510110atl,atl,WorrPa00,tackles_combined,8,,,,,
player,201510110atl,atl,WorrPa00,tackles_solo,8,,,,,
player,201510110atl,atl,WorrPa00,tackles_assists,0,,,,,
player,201510110atl,atl,WorrPa00,tackles_loss,1,,,,,
player,201510110atl,atl,WorrPa00,qb_hits,0,,,,,
player,201510110atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201510110atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201510110atl,atl,AdamPh00,def_int,0,,,,,
player,201510110atl,atl,AdamPh00,def_int_yds,0,,,,,
player,201510110atl,atl,AdamPh00,def_int_td,0,,,,,
player,201510110atl,atl,AdamPh00,def_int_long,0,,,,,
player,201510110atl,atl,AdamPh00,pass_defended,0,,,,,
player,201510110atl,atl,AdamPh00,sacks,0.0,,,,,
player,201510110atl,atl,AdamPh00,tackles_combined,4,,,,,
player,201510110atl,atl,AdamPh00,tackles_solo,4,,,,,
player,201510110atl,atl,AdamPh00,tackles_assists,0,,,,,
player,201510110atl,atl,AdamPh00,tackles_loss,0,,,,,
player,201510110atl,atl,AdamPh00,qb_hits,0,,,,,
player,201510110atl,atl,AdamPh00,fumbles_rec,0,,,,,
player,201510110atl,atl,AdamPh00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,AdamPh00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,AdamPh00,fumbles_forced,1,,,,,
player,201510110atl,atl,MoorWi99,def_int,0,,,,,
player,201510110atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201510110atl,atl,MoorWi99,def_int_td,0,,,,,
player,201510110atl,atl,MoorWi99,def_int_long,0,,,,,
player,201510110atl,atl,MoorWi99,pass_defended,0,,,,,
player,201510110atl,atl,MoorWi99,sacks,0.0,,,,,
player,201510110atl,atl,MoorWi99,tackles_combined,4,,,,,
player,201510110atl,atl,MoorWi99,tackles_solo,4,,,,,
player,201510110atl,atl,MoorWi99,tackles_assists,0,,,,,
player,201510110atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201510110atl,atl,MoorWi99,qb_hits,0,,,,,
player,201510110atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201510110atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201510110atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201510110atl,atl,AlleRi00,def_int,0,,,,,
player,201510110atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201510110atl,atl,AlleRi00,def_int_td,0,,,,,
player,201510110atl,atl,AlleRi00,def_int_long,0,,,,,
player,201510110atl,atl,AlleRi00,pass_defended,0,,,,,
player,201510110atl,atl,AlleRi00,sacks,0.0,,,,,
player,201510110atl,atl,AlleRi00,tackles_combined,3,,,,,
player,201510110atl,atl,AlleRi00,tackles_solo,2,,,,,
player,201510110atl,atl,AlleRi00,tackles_assists,1,,,,,
player,201510110atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201510110atl,atl,AlleRi00,qb_hits,0,,,,,
player,201510110atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201510110atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201510110atl,atl,IshmKe00,def_int,0,,,,,
player,201510110atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201510110atl,atl,IshmKe00,def_int_td,0,,,,,
player,201510110atl,atl,IshmKe00,def_int_long,0,,,,,
player,201510110atl,atl,IshmKe00,pass_defended,0,,,,,
player,201510110atl,atl,IshmKe00,sacks,0.0,,,,,
player,201510110atl,atl,IshmKe00,tackles_combined,3,,,,,
player,201510110atl,atl,IshmKe00,tackles_solo,3,,,,,
player,201510110atl,atl,IshmKe00,tackles_assists,0,,,,,
player,201510110atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201510110atl,atl,IshmKe00,qb_hits,0,,,,,
player,201510110atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201510110atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201510110atl,atl,SchoOB99,def_int,0,,,,,
player,201510110atl,atl,SchoOB99,def_int_yds,0,,,,,
player,201510110atl,atl,SchoOB99,def_int_td,0,,,,,
player,201510110atl,atl,SchoOB99,def_int_long,0,,,,,
player,201510110atl,atl,SchoOB99,pass_defended,0,,,,,
player,201510110atl,atl,SchoOB99,sacks,0.0,,,,,
player,201510110atl,atl,SchoOB99,tackles_combined,3,,,,,
player,201510110atl,atl,SchoOB99,tackles_solo,2,,,,,
player,201510110atl,atl,SchoOB99,tackles_assists,1,,,,,
player,201510110atl,atl,SchoOB99,tackles_loss,0,,,,,
player,201510110atl,atl,SchoOB99,qb_hits,0,,,,,
player,201510110atl,atl,SchoOB99,fumbles_rec,0,,,,,
player,201510110atl,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201510110atl,atl,SchoOB99,fumbles_forced,0,,,,,
player,201510110atl,atl,SoliPa99,def_int,0,,,,,
player,201510110atl,atl,SoliPa99,def_int_yds,0,,,,,
player,201510110atl,atl,SoliPa99,def_int_td,0,,,,,
player,201510110atl,atl,SoliPa99,def_int_long,0,,,,,
player,201510110atl,atl,SoliPa99,pass_defended,0,,,,,
player,201510110atl,atl,SoliPa99,sacks,0.0,,,,,
player,201510110atl,atl,SoliPa99,tackles_combined,3,,,,,
player,201510110atl,atl,SoliPa99,tackles_solo,3,,,,,
player,201510110atl,atl,SoliPa99,tackles_assists,0,,,,,
player,201510110atl,atl,SoliPa99,tackles_loss,0,,,,,
player,201510110atl,atl,SoliPa99,qb_hits,0,,,,,
player,201510110atl,atl,SoliPa99,fumbles_rec,0,,,,,
player,201510110atl,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201510110atl,atl,SoliPa99,fumbles_forced,0,,,,,
player,201510110atl,atl,BabiJo20,def_int,0,,,,,
player,201510110atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201510110atl,atl,BabiJo20,def_int_td,0,,,,,
player,201510110atl,atl,BabiJo20,def_int_long,0,,,,,
player,201510110atl,atl,BabiJo20,pass_defended,0,,,,,
player,201510110atl,atl,BabiJo20,sacks,0.0,,,,,
player,201510110atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201510110atl,atl,BabiJo20,tackles_solo,2,,,,,
player,201510110atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201510110atl,atl,BabiJo20,tackles_loss,2,,,,,
player,201510110atl,atl,BabiJo20,qb_hits,1,,,,,
player,201510110atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201510110atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201510110atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201510110atl,atl,BierKr99,def_int,0,,,,,
player,201510110atl,atl,BierKr99,def_int_yds,0,,,,,
player,201510110atl,atl,BierKr99,def_int_td,0,,,,,
player,201510110atl,atl,BierKr99,def_int_long,0,,,,,
player,201510110atl,atl,BierKr99,pass_defended,0,,,,,
player,201510110atl,atl,BierKr99,sacks,0.0,,,,,
player,201510110atl,atl,BierKr99,tackles_combined,2,,,,,
player,201510110atl,atl,BierKr99,tackles_solo,2,,,,,
player,201510110atl,atl,BierKr99,tackles_assists,0,,,,,
player,201510110atl,atl,BierKr99,tackles_loss,0,,,,,
player,201510110atl,atl,BierKr99,qb_hits,0,,,,,
player,201510110atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201510110atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201510110atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201510110atl,atl,ClayAd00,def_int,0,,,,,
player,201510110atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201510110atl,atl,ClayAd00,def_int_td,0,,,,,
player,201510110atl,atl,ClayAd00,def_int_long,0,,,,,
player,201510110atl,atl,ClayAd00,pass_defended,0,,,,,
player,201510110atl,atl,ClayAd00,sacks,0.0,,,,,
player,201510110atl,atl,ClayAd00,tackles_combined,2,,,,,
player,201510110atl,atl,ClayAd00,tackles_solo,2,,,,,
player,201510110atl,atl,ClayAd00,tackles_assists,0,,,,,
player,201510110atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201510110atl,atl,ClayAd00,qb_hits,2,,,,,
player,201510110atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201510110atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201510110atl,atl,TherRo00,def_int,0,,,,,
player,201510110atl,atl,TherRo00,def_int_yds,0,,,,,
player,201510110atl,atl,TherRo00,def_int_td,0,,,,,
player,201510110atl,atl,TherRo00,def_int_long,0,,,,,
player,201510110atl,atl,TherRo00,pass_defended,0,,,,,
player,201510110atl,atl,TherRo00,sacks,0.0,,,,,
player,201510110atl,atl,TherRo00,tackles_combined,2,,,,,
player,201510110atl,atl,TherRo00,tackles_solo,2,,,,,
player,201510110atl,atl,TherRo00,tackles_assists,0,,,,,
player,201510110atl,atl,TherRo00,tackles_loss,0,,,,,
player,201510110atl,atl,TherRo00,qb_hits,0,,,,,
player,201510110atl,atl,TherRo00,fumbles_rec,0,,,,,
player,201510110atl,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,TherRo00,fumbles_forced,0,,,,,
player,201510110atl,atl,TrufDe00,def_int,0,,,,,
player,201510110atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201510110atl,atl,TrufDe00,def_int_td,0,,,,,
player,201510110atl,atl,TrufDe00,def_int_long,0,,,,,
player,201510110atl,atl,TrufDe00,pass_defended,1,,,,,
player,201510110atl,atl,TrufDe00,sacks,0.0,,,,,
player,201510110atl,atl,TrufDe00,tackles_combined,2,,,,,
player,201510110atl,atl,TrufDe00,tackles_solo,2,,,,,
player,201510110atl,atl,TrufDe00,tackles_assists,0,,,,,
player,201510110atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201510110atl,atl,TrufDe00,qb_hits,0,,,,,
player,201510110atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201510110atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201510110atl,atl,BartJo01,def_int,0,,,,,
player,201510110atl,atl,BartJo01,def_int_yds,0,,,,,
player,201510110atl,atl,BartJo01,def_int_td,0,,,,,
player,201510110atl,atl,BartJo01,def_int_long,0,,,,,
player,201510110atl,atl,BartJo01,pass_defended,0,,,,,
player,201510110atl,atl,BartJo01,sacks,0.0,,,,,
player,201510110atl,atl,BartJo01,tackles_combined,1,,,,,
player,201510110atl,atl,BartJo01,tackles_solo,1,,,,,
player,201510110atl,atl,BartJo01,tackles_assists,0,,,,,
player,201510110atl,atl,BartJo01,tackles_loss,0,,,,,
player,201510110atl,atl,BartJo01,qb_hits,0,,,,,
player,201510110atl,atl,BartJo01,fumbles_rec,0,,,,,
player,201510110atl,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201510110atl,atl,BartJo01,fumbles_forced,0,,,,,
player,201510110atl,atl,BeasVi00,def_int,0,,,,,
player,201510110atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201510110atl,atl,BeasVi00,def_int_td,0,,,,,
player,201510110atl,atl,BeasVi00,def_int_long,0,,,,,
player,201510110atl,atl,BeasVi00,pass_defended,0,,,,,
player,201510110atl,atl,BeasVi00,sacks,0.0,,,,,
player,201510110atl,atl,BeasVi00,tackles_combined,1,,,,,
player,201510110atl,atl,BeasVi00,tackles_solo,1,,,,,
player,201510110atl,atl,BeasVi00,tackles_assists,0,,,,,
player,201510110atl,atl,BeasVi00,tackles_loss,0,,,,,
player,201510110atl,atl,BeasVi00,qb_hits,0,,,,,
player,201510110atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201510110atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201510110atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201510110atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201510110atl,atl,CollJa02,def_int,0,,,,,
player,201510110atl,atl,CollJa02,def_int_yds,0,,,,,
player,201510110atl,atl,CollJa02,def_int_td,0,,,,,
player,201510110atl,atl,CollJa02,def_int_long,0,,,,,
player,201510110atl,atl,CollJa02,pass_defended,0,,,,,
player,201510110atl,atl,CollJa02,sacks,0.0,,,,,
player,201510110atl,atl,CollJa02,tackles_combined,1,,,,,
player,201510110atl,atl,CollJa02,tackles_solo,1,,,,,
player,201510110atl,atl,CollJa02,tackles_assists,0,,,,,
player,201510110atl,atl,CollJa02,tackles_loss,0,,,,,
player,201510110atl,atl,CollJa02,qb_hits,0,,,,,
player,201510110atl,atl,CollJa02,fumbles_rec,0,,,,,
player,201510110atl,atl,CollJa02,fumbles_rec_yds,0,,,,,
