game,2015,14,20151213,201512130rav,sea,"Seattle Seahawks",35,rav,"Baltimore Ravens",6
player,201512130rav,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,SherRi00,fumbles_forced,0,,,,,
player,201512130rav,sea,BennMi99,def_int,0,,,,,
player,201512130rav,sea,BennMi99,def_int_yds,0,,,,,
player,201512130rav,sea,BennMi99,def_int_td,0,,,,,
player,201512130rav,sea,BennMi99,def_int_long,0,,,,,
player,201512130rav,sea,BennMi99,pass_defended,0,,,,,
player,201512130rav,sea,BennMi99,sacks,1.0,,,,,
player,201512130rav,sea,BennMi99,tackles_combined,4,,,,,
player,201512130rav,sea,BennMi99,tackles_solo,3,,,,,
player,201512130rav,sea,BennMi99,tackles_assists,1,,,,,
player,201512130rav,sea,BennMi99,tackles_loss,1,,,,,
player,201512130rav,sea,BennMi99,qb_hits,5,,,,,
player,201512130rav,sea,BennMi99,fumbles_rec,0,,,,,
player,201512130rav,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,BennMi99,fumbles_forced,0,,,,,
player,201512130rav,sea,WrigK.00,def_int,0,,,,,
player,201512130rav,sea,WrigK.00,def_int_yds,0,,,,,
player,201512130rav,sea,WrigK.00,def_int_td,0,,,,,
player,201512130rav,sea,WrigK.00,def_int_long,0,,,,,
player,201512130rav,sea,WrigK.00,pass_defended,0,,,,,
player,201512130rav,sea,WrigK.00,sacks,0.0,,,,,
player,201512130rav,sea,WrigK.00,tackles_combined,8,,,,,
player,201512130rav,sea,WrigK.00,tackles_solo,5,,,,,
player,201512130rav,sea,WrigK.00,tackles_assists,3,,,,,
player,201512130rav,sea,WrigK.00,tackles_loss,0,,,,,
player,201512130rav,sea,WrigK.00,qb_hits,1,,,,,
player,201512130rav,sea,WrigK.00,fumbles_rec,0,,,,,
player,201512130rav,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,WrigK.00,fumbles_forced,0,,,,,
player,201512130rav,sea,WagnBo00,def_int,0,,,,,
player,201512130rav,sea,WagnBo00,def_int_yds,0,,,,,
player,201512130rav,sea,WagnBo00,def_int_td,0,,,,,
player,201512130rav,sea,WagnBo00,def_int_long,0,,,,,
player,201512130rav,sea,WagnBo00,pass_defended,0,,,,,
player,201512130rav,sea,WagnBo00,sacks,0.0,,,,,
player,201512130rav,sea,WagnBo00,tackles_combined,6,,,,,
player,201512130rav,sea,WagnBo00,tackles_solo,2,,,,,
player,201512130rav,sea,WagnBo00,tackles_assists,4,,,,,
player,201512130rav,sea,WagnBo00,tackles_loss,0,,,,,
player,201512130rav,sea,WagnBo00,qb_hits,0,,,,,
player,201512130rav,sea,WagnBo00,fumbles_rec,1,,,,,
player,201512130rav,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,WagnBo00,fumbles_forced,0,,,,,
player,201512130rav,sea,ThomEa99,def_int,0,,,,,
player,201512130rav,sea,ThomEa99,def_int_yds,0,,,,,
player,201512130rav,sea,ThomEa99,def_int_td,0,,,,,
player,201512130rav,sea,ThomEa99,def_int_long,0,,,,,
player,201512130rav,sea,ThomEa99,pass_defended,0,,,,,
player,201512130rav,sea,ThomEa99,sacks,0.0,,,,,
player,201512130rav,sea,ThomEa99,tackles_combined,4,,,,,
player,201512130rav,sea,ThomEa99,tackles_solo,4,,,,,
player,201512130rav,sea,ThomEa99,tackles_assists,0,,,,,
player,201512130rav,sea,ThomEa99,tackles_loss,0,,,,,
player,201512130rav,sea,ThomEa99,qb_hits,0,,,,,
player,201512130rav,sea,ThomEa99,fumbles_rec,0,,,,,
player,201512130rav,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,ThomEa99,fumbles_forced,0,,,,,
player,201512130rav,sea,LaneJe00,def_int,0,,,,,
player,201512130rav,sea,LaneJe00,def_int_yds,0,,,,,
player,201512130rav,sea,LaneJe00,def_int_td,0,,,,,
player,201512130rav,sea,LaneJe00,def_int_long,0,,,,,
player,201512130rav,sea,LaneJe00,pass_defended,1,,,,,
player,201512130rav,sea,LaneJe00,sacks,0.0,,,,,
player,201512130rav,sea,LaneJe00,tackles_combined,3,,,,,
player,201512130rav,sea,LaneJe00,tackles_solo,3,,,,,
player,201512130rav,sea,LaneJe00,tackles_assists,0,,,,,
player,201512130rav,sea,LaneJe00,tackles_loss,0,,,,,
player,201512130rav,sea,LaneJe00,qb_hits,0,,,,,
player,201512130rav,sea,LaneJe00,fumbles_rec,0,,,,,
player,201512130rav,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,LaneJe00,fumbles_forced,0,,,,,
player,201512130rav,sea,McCrKe00,def_int,0,,,,,
player,201512130rav,sea,McCrKe00,def_int_yds,0,,,,,
player,201512130rav,sea,McCrKe00,def_int_td,0,,,,,
player,201512130rav,sea,McCrKe00,def_int_long,0,,,,,
player,201512130rav,sea,McCrKe00,pass_defended,0,,,,,
player,201512130rav,sea,McCrKe00,sacks,0.0,,,,,
player,201512130rav,sea,McCrKe00,tackles_combined,3,,,,,
player,201512130rav,sea,McCrKe00,tackles_solo,3,,,,,
player,201512130rav,sea,McCrKe00,tackles_assists,0,,,,,
player,201512130rav,sea,McCrKe00,tackles_loss,0,,,,,
player,201512130rav,sea,McCrKe00,qb_hits,0,,,,,
player,201512130rav,sea,McCrKe00,fumbles_rec,0,,,,,
player,201512130rav,sea,McCrKe00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,McCrKe00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,McCrKe00,fumbles_forced,0,,,,,
player,201512130rav,sea,MebaBr99,def_int,0,,,,,
player,201512130rav,sea,MebaBr99,def_int_yds,0,,,,,
player,201512130rav,sea,MebaBr99,def_int_td,0,,,,,
player,201512130rav,sea,MebaBr99,def_int_long,0,,,,,
player,201512130rav,sea,MebaBr99,pass_defended,0,,,,,
player,201512130rav,sea,MebaBr99,sacks,0.0,,,,,
player,201512130rav,sea,MebaBr99,tackles_combined,3,,,,,
player,201512130rav,sea,MebaBr99,tackles_solo,2,,,,,
player,201512130rav,sea,MebaBr99,tackles_assists,1,,,,,
player,201512130rav,sea,MebaBr99,tackles_loss,0,,,,,
player,201512130rav,sea,MebaBr99,qb_hits,0,,,,,
player,201512130rav,sea,MebaBr99,fumbles_rec,0,,,,,
player,201512130rav,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,MebaBr99,fumbles_forced,0,,,,,
player,201512130rav,sea,SheaDe00,def_int,0,,,,,
player,201512130rav,sea,SheaDe00,def_int_yds,0,,,,,
player,201512130rav,sea,SheaDe00,def_int_td,0,,,,,
player,201512130rav,sea,SheaDe00,def_int_long,0,,,,,
player,201512130rav,sea,SheaDe00,pass_defended,2,,,,,
player,201512130rav,sea,SheaDe00,sacks,0.0,,,,,
player,201512130rav,sea,SheaDe00,tackles_combined,3,,,,,
player,201512130rav,sea,SheaDe00,tackles_solo,2,,,,,
player,201512130rav,sea,SheaDe00,tackles_assists,1,,,,,
player,201512130rav,sea,SheaDe00,tackles_loss,0,,,,,
player,201512130rav,sea,SheaDe00,qb_hits,0,,,,,
player,201512130rav,sea,SheaDe00,fumbles_rec,0,,,,,
player,201512130rav,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,SheaDe00,fumbles_forced,0,,,,,
player,201512130rav,sea,AvriCl99,def_int,0,,,,,
player,201512130rav,sea,AvriCl99,def_int_yds,0,,,,,
player,201512130rav,sea,AvriCl99,def_int_td,0,,,,,
player,201512130rav,sea,AvriCl99,def_int_long,0,,,,,
player,201512130rav,sea,AvriCl99,pass_defended,0,,,,,
player,201512130rav,sea,AvriCl99,sacks,0.0,,,,,
player,201512130rav,sea,AvriCl99,tackles_combined,2,,,,,
player,201512130rav,sea,AvriCl99,tackles_solo,1,,,,,
player,201512130rav,sea,AvriCl99,tackles_assists,1,,,,,
player,201512130rav,sea,AvriCl99,tackles_loss,0,,,,,
player,201512130rav,sea,AvriCl99,qb_hits,4,,,,,
player,201512130rav,sea,AvriCl99,fumbles_rec,0,,,,,
player,201512130rav,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,AvriCl99,fumbles_forced,0,,,,,
player,201512130rav,sea,MarsCa00,def_int,0,,,,,
player,201512130rav,sea,MarsCa00,def_int_yds,0,,,,,
player,201512130rav,sea,MarsCa00,def_int_td,0,,,,,
player,201512130rav,sea,MarsCa00,def_int_long,0,,,,,
player,201512130rav,sea,MarsCa00,pass_defended,0,,,,,
player,201512130rav,sea,MarsCa00,sacks,0.0,,,,,
player,201512130rav,sea,MarsCa00,tackles_combined,2,,,,,
player,201512130rav,sea,MarsCa00,tackles_solo,2,,,,,
player,201512130rav,sea,MarsCa00,tackles_assists,0,,,,,
player,201512130rav,sea,MarsCa00,tackles_loss,1,,,,,
player,201512130rav,sea,MarsCa00,qb_hits,0,,,,,
player,201512130rav,sea,MarsCa00,fumbles_rec,0,,,,,
player,201512130rav,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,MarsCa00,fumbles_forced,0,,,,,
player,201512130rav,sea,RubiAh99,def_int,0,,,,,
player,201512130rav,sea,RubiAh99,def_int_yds,0,,,,,
player,201512130rav,sea,RubiAh99,def_int_td,0,,,,,
player,201512130rav,sea,RubiAh99,def_int_long,0,,,,,
player,201512130rav,sea,RubiAh99,pass_defended,0,,,,,
player,201512130rav,sea,RubiAh99,sacks,0.0,,,,,
player,201512130rav,sea,RubiAh99,tackles_combined,2,,,,,
player,201512130rav,sea,RubiAh99,tackles_solo,0,,,,,
player,201512130rav,sea,RubiAh99,tackles_assists,2,,,,,
player,201512130rav,sea,RubiAh99,tackles_loss,0,,,,,
player,201512130rav,sea,RubiAh99,qb_hits,0,,,,,
player,201512130rav,sea,RubiAh99,fumbles_rec,0,,,,,
player,201512130rav,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,RubiAh99,fumbles_forced,0,,,,,
player,201512130rav,sea,BurlMa00,def_int,0,,,,,
player,201512130rav,sea,BurlMa00,def_int_yds,0,,,,,
player,201512130rav,sea,BurlMa00,def_int_td,0,,,,,
player,201512130rav,sea,BurlMa00,def_int_long,0,,,,,
player,201512130rav,sea,BurlMa00,pass_defended,0,,,,,
player,201512130rav,sea,BurlMa00,sacks,0.0,,,,,
player,201512130rav,sea,BurlMa00,tackles_combined,1,,,,,
player,201512130rav,sea,BurlMa00,tackles_solo,1,,,,,
player,201512130rav,sea,BurlMa00,tackles_assists,0,,,,,
player,201512130rav,sea,BurlMa00,tackles_loss,0,,,,,
player,201512130rav,sea,BurlMa00,qb_hits,0,,,,,
player,201512130rav,sea,BurlMa00,fumbles_rec,0,,,,,
player,201512130rav,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,BurlMa00,fumbles_forced,0,,,,,
player,201512130rav,sea,ClarFr01,def_int,0,,,,,
player,201512130rav,sea,ClarFr01,def_int_yds,0,,,,,
player,201512130rav,sea,ClarFr01,def_int_td,0,,,,,
player,201512130rav,sea,ClarFr01,def_int_long,0,,,,,
player,201512130rav,sea,ClarFr01,pass_defended,0,,,,,
player,201512130rav,sea,ClarFr01,sacks,0.0,,,,,
player,201512130rav,sea,ClarFr01,tackles_combined,1,,,,,
player,201512130rav,sea,ClarFr01,tackles_solo,1,,,,,
player,201512130rav,sea,ClarFr01,tackles_assists,0,,,,,
player,201512130rav,sea,ClarFr01,tackles_loss,0,,,,,
player,201512130rav,sea,ClarFr01,qb_hits,0,,,,,
player,201512130rav,sea,ClarFr01,fumbles_rec,0,,,,,
player,201512130rav,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201512130rav,sea,ClarFr01,fumbles_forced,1,,,,,
player,201512130rav,sea,FranA.00,def_int,0,,,,,
player,201512130rav,sea,FranA.00,def_int_yds,0,,,,,
player,201512130rav,sea,FranA.00,def_int_td,0,,,,,
player,201512130rav,sea,FranA.00,def_int_long,0,,,,,
player,201512130rav,sea,FranA.00,pass_defended,0,,,,,
player,201512130rav,sea,FranA.00,sacks,0.0,,,,,
player,201512130rav,sea,FranA.00,tackles_combined,1,,,,,
player,201512130rav,sea,FranA.00,tackles_solo,0,,,,,
player,201512130rav,sea,FranA.00,tackles_assists,1,,,,,
player,201512130rav,sea,FranA.00,tackles_loss,0,,,,,
player,201512130rav,sea,FranA.00,qb_hits,0,,,,,
player,201512130rav,sea,FranA.00,fumbles_rec,0,,,,,
player,201512130rav,sea,FranA.00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,FranA.00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,FranA.00,fumbles_forced,0,,,,,
player,201512130rav,sea,IrviBr00,def_int,0,,,,,
player,201512130rav,sea,IrviBr00,def_int_yds,0,,,,,
player,201512130rav,sea,IrviBr00,def_int_td,0,,,,,
player,201512130rav,sea,IrviBr00,def_int_long,0,,,,,
player,201512130rav,sea,IrviBr00,pass_defended,0,,,,,
player,201512130rav,sea,IrviBr00,sacks,0.0,,,,,
player,201512130rav,sea,IrviBr00,tackles_combined,1,,,,,
player,201512130rav,sea,IrviBr00,tackles_solo,1,,,,,
player,201512130rav,sea,IrviBr00,tackles_assists,0,,,,,
player,201512130rav,sea,IrviBr00,tackles_loss,0,,,,,
player,201512130rav,sea,IrviBr00,qb_hits,2,,,,,
player,201512130rav,sea,IrviBr00,fumbles_rec,0,,,,,
player,201512130rav,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,IrviBr00,fumbles_forced,0,,,,,
player,201512130rav,sea,MorgMi00,def_int,0,,,,,
player,201512130rav,sea,MorgMi00,def_int_yds,0,,,,,
player,201512130rav,sea,MorgMi00,def_int_td,0,,,,,
player,201512130rav,sea,MorgMi00,def_int_long,0,,,,,
player,201512130rav,sea,MorgMi00,pass_defended,0,,,,,
player,201512130rav,sea,MorgMi00,sacks,0.0,,,,,
player,201512130rav,sea,MorgMi00,tackles_combined,1,,,,,
player,201512130rav,sea,MorgMi00,tackles_solo,1,,,,,
player,201512130rav,sea,MorgMi00,tackles_assists,0,,,,,
player,201512130rav,sea,MorgMi00,tackles_loss,0,,,,,
player,201512130rav,sea,MorgMi00,qb_hits,0,,,,,
player,201512130rav,sea,MorgMi00,fumbles_rec,0,,,,,
player,201512130rav,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201512130rav,sea,MorgMi00,fumbles_forced,0,,,,,
player,201512130rav,sea,ChanKa99,def_int,0,,,,,
player,201512130rav,sea,ChanKa99,def_int_yds,0,,,,,
player,201512130rav,sea,ChanKa99,def_int_td,0,,,,,
player,201512130rav,sea,ChanKa99,def_int_long,0,,,,,
player,201512130rav,sea,ChanKa99,pass_defended,1,,,,,
player,201512130rav,sea,ChanKa99,sacks,0.0,,,,,
player,201512130rav,sea,ChanKa99,tackles_combined,0,,,,,
player,201512130rav,sea,ChanKa99,tackles_solo,0,,,,,
player,201512130rav,sea,ChanKa99,tackles_assists,0,,,,,
player,201512130rav,sea,ChanKa99,tackles_loss,0,,,,,
player,201512130rav,sea,ChanKa99,qb_hits,0,,,,,
player,201512130rav,sea,ChanKa99,fumbles_rec,0,,,,,
player,201512130rav,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201512130rav,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201512130rav,sea,ChanKa99,fumbles_forced,0,,,,,
player,201512130rav,rav,WrigSh00,def_int,0,,,,,
player,201512130rav,rav,WrigSh00,def_int_yds,0,,,,,
player,201512130rav,rav,WrigSh00,def_int_td,0,,,,,
player,201512130rav,rav,WrigSh00,def_int_long,0,,,,,
player,201512130rav,rav,WrigSh00,pass_defended,0,,,,,
player,201512130rav,rav,WrigSh00,sacks,0.0,,,,,
player,201512130rav,rav,WrigSh00,tackles_combined,9,,,,,
player,201512130rav,rav,WrigSh00,tackles_solo,7,,,,,
player,201512130rav,rav,WrigSh00,tackles_assists,2,,,,,
player,201512130rav,rav,WrigSh00,tackles_loss,0,,,,,
player,201512130rav,rav,WrigSh00,qb_hits,0,,,,,
player,201512130rav,rav,WrigSh00,fumbles_rec,0,,,,,
player,201512130rav,rav,WrigSh00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,WrigSh00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,WrigSh00,fumbles_forced,0,,,,,
player,201512130rav,rav,SmitDa24,def_int,0,,,,,
player,201512130rav,rav,SmitDa24,def_int_yds,0,,,,,
player,201512130rav,rav,SmitDa24,def_int_td,0,,,,,
player,201512130rav,rav,SmitDa24,def_int_long,0,,,,,
player,201512130rav,rav,SmitDa24,pass_defended,0,,,,,
player,201512130rav,rav,SmitDa24,sacks,0.0,,,,,
player,201512130rav,rav,SmitDa24,tackles_combined,8,,,,,
player,201512130rav,rav,SmitDa24,tackles_solo,0,,,,,
player,201512130rav,rav,SmitDa24,tackles_assists,8,,,,,
player,201512130rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201512130rav,rav,SmitDa24,qb_hits,0,,,,,
player,201512130rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201512130rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201512130rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201512130rav,rav,MoslC.00,def_int,0,,,,,
player,201512130rav,rav,MoslC.00,def_int_yds,0,,,,,
player,201512130rav,rav,MoslC.00,def_int_td,0,,,,,
player,201512130rav,rav,MoslC.00,def_int_long,0,,,,,
player,201512130rav,rav,MoslC.00,pass_defended,1,,,,,
player,201512130rav,rav,MoslC.00,sacks,0.0,,,,,
player,201512130rav,rav,MoslC.00,tackles_combined,7,,,,,
player,201512130rav,rav,MoslC.00,tackles_solo,3,,,,,
player,201512130rav,rav,MoslC.00,tackles_assists,4,,,,,
player,201512130rav,rav,MoslC.00,tackles_loss,0,,,,,
player,201512130rav,rav,MoslC.00,qb_hits,1,,,,,
player,201512130rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201512130rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201512130rav,rav,OrrxZa00,def_int,0,,,,,
player,201512130rav,rav,OrrxZa00,def_int_yds,0,,,,,
player,201512130rav,rav,OrrxZa00,def_int_td,0,,,,,
player,201512130rav,rav,OrrxZa00,def_int_long,0,,,,,
player,201512130rav,rav,OrrxZa00,pass_defended,0,,,,,
player,201512130rav,rav,OrrxZa00,sacks,0.0,,,,,
player,201512130rav,rav,OrrxZa00,tackles_combined,5,,,,,
player,201512130rav,rav,OrrxZa00,tackles_solo,3,,,,,
player,201512130rav,rav,OrrxZa00,tackles_assists,2,,,,,
player,201512130rav,rav,OrrxZa00,tackles_loss,0,,,,,
player,201512130rav,rav,OrrxZa00,qb_hits,0,,,,,
player,201512130rav,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201512130rav,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201512130rav,rav,SmitJi03,def_int,0,,,,,
player,201512130rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201512130rav,rav,SmitJi03,def_int_td,0,,,,,
player,201512130rav,rav,SmitJi03,def_int_long,0,,,,,
player,201512130rav,rav,SmitJi03,pass_defended,0,,,,,
player,201512130rav,rav,SmitJi03,sacks,0.0,,,,,
player,201512130rav,rav,SmitJi03,tackles_combined,5,,,,,
player,201512130rav,rav,SmitJi03,tackles_solo,4,,,,,
player,201512130rav,rav,SmitJi03,tackles_assists,1,,,,,
player,201512130rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201512130rav,rav,SmitJi03,qb_hits,0,,,,,
player,201512130rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201512130rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201512130rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201512130rav,rav,UrbaBr00,def_int,0,,,,,
player,201512130rav,rav,UrbaBr00,def_int_yds,0,,,,,
player,201512130rav,rav,UrbaBr00,def_int_td,0,,,,,
player,201512130rav,rav,UrbaBr00,def_int_long,0,,,,,
player,201512130rav,rav,UrbaBr00,pass_defended,0,,,,,
player,201512130rav,rav,UrbaBr00,sacks,0.0,,,,,
player,201512130rav,rav,UrbaBr00,tackles_combined,5,,,,,
player,201512130rav,rav,UrbaBr00,tackles_solo,4,,,,,
player,201512130rav,rav,UrbaBr00,tackles_assists,1,,,,,
player,201512130rav,rav,UrbaBr00,tackles_loss,0,,,,,
player,201512130rav,rav,UrbaBr00,qb_hits,0,,,,,
player,201512130rav,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201512130rav,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201512130rav,rav,WebbLa99,def_int,0,,,,,
player,201512130rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201512130rav,rav,WebbLa99,def_int_td,0,,,,,
player,201512130rav,rav,WebbLa99,def_int_long,0,,,,,
player,201512130rav,rav,WebbLa99,pass_defended,1,,,,,
player,201512130rav,rav,WebbLa99,sacks,0.0,,,,,
player,201512130rav,rav,WebbLa99,tackles_combined,5,,,,,
player,201512130rav,rav,WebbLa99,tackles_solo,4,,,,,
player,201512130rav,rav,WebbLa99,tackles_assists,1,,,,,
player,201512130rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201512130rav,rav,WebbLa99,qb_hits,0,,,,,
player,201512130rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201512130rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201512130rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201512130rav,rav,GuyxLa00,def_int,0,,,,,
player,201512130rav,rav,GuyxLa00,def_int_yds,0,,,,,
player,201512130rav,rav,GuyxLa00,def_int_td,0,,,,,
player,201512130rav,rav,GuyxLa00,def_int_long,0,,,,,
player,201512130rav,rav,GuyxLa00,pass_defended,0,,,,,
player,201512130rav,rav,GuyxLa00,sacks,0.0,,,,,
player,201512130rav,rav,GuyxLa00,tackles_combined,4,,,,,
player,201512130rav,rav,GuyxLa00,tackles_solo,2,,,,,
player,201512130rav,rav,GuyxLa00,tackles_assists,2,,,,,
player,201512130rav,rav,GuyxLa00,tackles_loss,1,,,,,
player,201512130rav,rav,GuyxLa00,qb_hits,0,,,,,
player,201512130rav,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201512130rav,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201512130rav,rav,JernTi00,def_int,0,,,,,
player,201512130rav,rav,JernTi00,def_int_yds,0,,,,,
player,201512130rav,rav,JernTi00,def_int_td,0,,,,,
player,201512130rav,rav,JernTi00,def_int_long,0,,,,,
player,201512130rav,rav,JernTi00,pass_defended,0,,,,,
player,201512130rav,rav,JernTi00,sacks,0.0,,,,,
player,201512130rav,rav,JernTi00,tackles_combined,4,,,,,
player,201512130rav,rav,JernTi00,tackles_solo,1,,,,,
player,201512130rav,rav,JernTi00,tackles_assists,3,,,,,
player,201512130rav,rav,JernTi00,tackles_loss,0,,,,,
player,201512130rav,rav,JernTi00,qb_hits,0,,,,,
player,201512130rav,rav,JernTi00,fumbles_rec,0,,,,,
player,201512130rav,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,JernTi00,fumbles_forced,0,,,,,
player,201512130rav,rav,SmitZa00,def_int,0,,,,,
player,201512130rav,rav,SmitZa00,def_int_yds,0,,,,,
player,201512130rav,rav,SmitZa00,def_int_td,0,,,,,
player,201512130rav,rav,SmitZa00,def_int_long,0,,,,,
player,201512130rav,rav,SmitZa00,pass_defended,0,,,,,
player,201512130rav,rav,SmitZa00,sacks,0.0,,,,,
player,201512130rav,rav,SmitZa00,tackles_combined,4,,,,,
player,201512130rav,rav,SmitZa00,tackles_solo,2,,,,,
player,201512130rav,rav,SmitZa00,tackles_assists,2,,,,,
player,201512130rav,rav,SmitZa00,tackles_loss,1,,,,,
player,201512130rav,rav,SmitZa00,qb_hits,0,,,,,
player,201512130rav,rav,SmitZa00,fumbles_rec,0,,,,,
player,201512130rav,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,SmitZa00,fumbles_forced,0,,,,,
player,201512130rav,rav,LewiKe00,def_int,0,,,,,
player,201512130rav,rav,LewiKe00,def_int_yds,0,,,,,
player,201512130rav,rav,LewiKe00,def_int_td,0,,,,,
player,201512130rav,rav,LewiKe00,def_int_long,0,,,,,
player,201512130rav,rav,LewiKe00,pass_defended,0,,,,,
player,201512130rav,rav,LewiKe00,sacks,0.0,,,,,
player,201512130rav,rav,LewiKe00,tackles_combined,3,,,,,
player,201512130rav,rav,LewiKe00,tackles_solo,1,,,,,
player,201512130rav,rav,LewiKe00,tackles_assists,2,,,,,
player,201512130rav,rav,LewiKe00,tackles_loss,0,,,,,
player,201512130rav,rav,LewiKe00,qb_hits,0,,,,,
player,201512130rav,rav,LewiKe00,fumbles_rec,0,,,,,
player,201512130rav,rav,LewiKe00,fumbles_rec_yds,0,,,,,
player,201512130rav,rav,LewiKe00,fumbles_rec_td,0,,,,,
player,201512130rav,rav,LewiKe00,fumbles_forced,0,,,,,
player,201512130rav,rav,UpshCo00,def_int,0,,,,,
player,201512130rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201512130rav,rav,UpshCo00,def_int_td,0,,,,,
player,201512130rav,rav,UpshCo00,def_int_long,0,,,,,
player,201512130rav,rav,UpshCo00,pass_defended,0,,,,,
player,201512130rav,rav,UpshCo00,sacks,0.0,,,,,
player,201512130rav,rav,UpshCo00,tackles_combined,3,,,,,
player,201512130rav,rav,UpshCo00,tackles_solo,2,,,,,
player,201512130rav,rav,UpshCo00,tackles_assists,1,,,,,
player,201512130rav,rav,UpshCo00,tackles_loss,0,,,,,
player,201512130rav,rav,UpshCo00,qb_hits,0,,,,,
player,201512130rav,rav,UpshCo00,fumbles_rec,0,,,,,
